Date,Close,AMAT
25/01/2011,15.37,0
24/01/2011,15.37,0.023700912
21/01/2011,15.01,-0.003325577
20/01/2011,15.06,-0.011224945
19/01/2011,15.23,0.001971739
18/01/2011,15.2,-0.007863736
14/01/2011,15.32,0.073104258
13/01/2011,14.24,-0.001403509
12/01/2011,14.26,0.012703064
11/01/2011,14.08,0.022263038
10/01/2011,13.77,-0.013703785
07/01/2011,13.96,0.005026941
06/01/2011,13.89,0.009403324
05/01/2011,13.76,-0.015146341
04/01/2011,13.97,-0.006421713
03/01/2011,14.06,0.000711491
31/12/2010,14.05,-0.005677801
30/12/2010,14.13,0.000707965
29/12/2010,14.12,0.001417435
28/12/2010,14.1,0.001419447
27/12/2010,14.08,0.005698021
23/12/2010,14,0
22/12/2010,14,0.006449324
21/12/2010,13.91,0.022538213
20/12/2010,13.6,-0.000735024
17/12/2010,13.61,0.017043762
16/12/2010,13.38,0.013544225
15/12/2010,13.2,-0.007547206
14/12/2010,13.3,0.006033201
13/12/2010,13.22,-0.010534334
10/12/2010,13.36,0.006006024
09/12/2010,13.28,0.018237588
08/12/2010,13.04,0.003841726
07/12/2010,12.99,-0.002306806
06/12/2010,13.02,-0.003067487
03/12/2010,13.06,0.011551919
02/12/2010,12.91,0.010903535
01/12/2010,12.77,0.026985765
30/11/2010,12.43,-0.00721446
29/11/2010,12.52,-0.000798403
26/11/2010,12.53,-0.004777079
24/11/2010,12.59,0.014400249
23/11/2010,12.41,-0.00962317
22/11/2010,12.53,0
19/11/2010,12.53,-0.009531446
18/11/2010,12.65,0.021574948
17/11/2010,12.38,-0.006441246
16/11/2010,12.46,-0.011966637
15/11/2010,12.61,0.001587302
12/11/2010,12.59,-0.003172088
11/11/2010,12.63,-0.017268875
10/11/2010,12.85,0.00233736
09/11/2010,12.82,0.001561281
08/11/2010,12.8,-0.01396454
05/11/2010,12.98,0.006957894
04/11/2010,12.89,0.027528282
03/11/2010,12.54,0.004796172
02/11/2010,12.48,0.008853177
01/11/2010,12.37,0.001618123
29/10/2010,12.35,0.008130126
28/10/2010,12.25,0.00081666
27/10/2010,12.24,0.012330612
26/10/2010,12.09,-0.004950505
25/10/2010,12.15,0.001647447
22/10/2010,12.13,0.019143323
21/10/2010,11.9,-0.003355708
20/10/2010,11.94,0.01349093
19/10/2010,11.78,-0.0143281
18/10/2010,11.95,-0.005840651
15/10/2010,12.02,0.009193546
14/10/2010,11.91,-0.005025136
13/10/2010,11.97,0.000835771
12/10/2010,11.96,0.011774737
11/10/2010,11.82,0
08/10/2010,11.82,0.007643349
07/10/2010,11.73,0
06/10/2010,11.73,-0.011021731
05/10/2010,11.86,0.031694302
04/10/2010,11.49,-0.018966086
01/10/2010,11.71,0.0025652
30/09/2010,11.68,0
29/09/2010,11.68,-0.004271685
28/09/2010,11.73,0.016330402
27/09/2010,11.54,-0.007768705
24/09/2010,11.63,0.029670588
23/09/2010,11.29,0.011581421
22/09/2010,11.16,-0.008032172
21/09/2010,11.25,0.008032172
20/09/2010,11.16,0.012624153
17/09/2010,11.02,-0.005429878
16/09/2010,11.08,0.00361664
15/09/2010,11.04,-0.006320563
14/09/2010,11.11,0.030153038
13/09/2010,10.78,0.009319732
10/09/2010,10.68,-0.009319732
09/09/2010,10.78,0.018727139
08/09/2010,10.58,-0.022430847
07/09/2010,10.82,-0.014679163
03/09/2010,10.98,0.017455657
02/09/2010,10.79,0.007441895
01/09/2010,10.71,0.032260862
31/08/2010,10.37,-0.009597003
30/08/2010,10.47,-0.0207947
27/08/2010,10.69,0.015080399
26/08/2010,10.53,-0.016949558
25/08/2010,10.71,0.011267725
24/08/2010,10.59,-0.037075609
23/08/2010,10.99,-0.009058033
20/08/2010,11.09,-0.024054612
19/08/2010,11.36,-0.001759015
18/08/2010,11.38,-0.000878349
17/08/2010,11.39,0.01592954
16/08/2010,11.21,0.003574624
13/08/2010,11.17,0.000895656
12/08/2010,11.16,-0.00447028
11/08/2010,11.21,-0.028146097
10/08/2010,11.53,-0.029061874
09/08/2010,11.87,0.002530579
06/08/2010,11.84,0.002536999
05/08/2010,11.81,-0.005067578
04/08/2010,11.87,0.004221197
03/08/2010,11.82,-0.015946624
02/08/2010,12.01,0.017640105
30/07/2010,11.8,-0.011794576
29/07/2010,11.94,-0.033761955
28/07/2010,12.35,-0.020834087
27/07/2010,12.61,0.003972989
26/07/2010,12.56,0.003988837
23/07/2010,12.51,0.004807702
22/07/2010,12.45,0.020284671
21/07/2010,12.2,-0.011410067
20/07/2010,12.34,-0.003236249
19/07/2010,12.38,0.015466324
16/07/2010,12.19,-0.02190757
15/07/2010,12.46,-0.005602256
14/07/2010,12.53,0.000798403
13/07/2010,12.52,0.016915425
12/07/2010,12.31,0.000812678
09/07/2010,12.3,0.015567705
08/07/2010,12.11,-0.006584386
07/07/2010,12.19,0.034212765
06/07/2010,11.78,-0.018503472
02/07/2010,12,0
01/07/2010,12,-0.001665279
30/06/2010,12.02,-0.024652029
29/06/2010,12.32,-0.040562221
28/06/2010,12.83,-0.00930961
25/06/2010,12.95,0.01478051
24/06/2010,12.76,-0.027822506
23/06/2010,13.12,0.00458366
22/06/2010,13.06,-0.015197861
21/06/2010,13.26,-0.006015056
18/06/2010,13.34,-0.004487666
17/06/2010,13.4,0.000746547
16/06/2010,13.39,0.009756175
15/06/2010,13.26,0.043937703
14/06/2010,12.69,0
11/06/2010,12.69,0.012688513
10/06/2010,12.53,0.027509825
09/06/2010,12.19,-0.012230075
08/06/2010,12.34,0.013050756
07/06/2010,12.18,-0.03151776
04/06/2010,12.57,-0.035941369
03/06/2010,13.03,0.01391058
02/06/2010,12.85,0.020440963
01/06/2010,12.59,-0.02587365
28/05/2010,12.92,-0.011543029
27/05/2010,13.07,0.042992162
26/05/2010,12.52,-0.011909629
25/05/2010,12.67,0.01430867
24/05/2010,12.49,-0.018247234
21/05/2010,12.72,0.002361276
20/05/2010,12.69,-0.025672355
19/05/2010,13.02,0.006163348
18/05/2010,12.94,-0.01837724
17/05/2010,13.18,0.017604741
14/05/2010,12.95,-0.02139119
13/05/2010,13.23,-0.040005335
12/05/2010,13.77,0.030227145
11/05/2010,13.36,0.012806201
10/05/2010,13.19,0.053730322
07/05/2010,12.5,-0.016660441
06/05/2010,12.71,-0.039341749
05/05/2010,13.22,-0.012777325
04/05/2010,13.39,-0.04454917
03/05/2010,14,0.015839064
30/04/2010,13.78,-0.034240149
29/04/2010,14.26,0.014836019
28/04/2010,14.05,0.008577608
27/04/2010,13.93,-0.030401776
26/04/2010,14.36,-0.007630977
23/04/2010,14.47,0.006934841
22/04/2010,14.37,-0.004166673
21/04/2010,14.43,-0.002076844
20/04/2010,14.46,0.011126679
19/04/2010,14.3,-0.004187026
16/04/2010,14.36,0.001393728
15/04/2010,14.34,-0.004869575
14/04/2010,14.41,0.043253818
13/04/2010,13.8,0.012395346
12/04/2010,13.63,0.011808255
09/04/2010,13.47,0.00969795
08/04/2010,13.34,-0.017831082
07/04/2010,13.58,0.007391017
06/04/2010,13.48,-0.002962965
05/04/2010,13.52,0.012653686
01/04/2010,13.35,-0.008948606
31/03/2010,13.47,0.001485884
30/03/2010,13.45,0.010463474
29/03/2010,13.31,0.007541514
26/03/2010,13.21,0.003792193
25/03/2010,13.16,0.012232568
24/03/2010,13,-0.018293193
23/03/2010,13.24,0.035361102
22/03/2010,12.78,0.022953125
19/03/2010,12.49,-0.011146612
18/03/2010,12.63,-0.00237248
17/03/2010,12.66,0.016726794
16/03/2010,12.45,0.017828673
15/03/2010,12.23,-0.010573502
12/03/2010,12.36,-0.004037147
11/03/2010,12.41,-0.00962317
10/03/2010,12.53,0.019339845
09/03/2010,12.29,-0.005679528
08/03/2010,12.36,0.005679528
05/03/2010,12.29,0.002443993
04/03/2010,12.26,-0.010547765
03/03/2010,12.39,-0.002418381
02/03/2010,12.42,-0.006420568
01/03/2010,12.5,0.021019367
26/02/2010,12.24,0.001635323
25/02/2010,12.22,-0.004083305
24/02/2010,12.27,0.021417623
23/02/2010,12.01,-0.035980987
22/02/2010,12.45,-0.004008021
19/02/2010,12.5,-0.014297305
18/02/2010,12.68,-0.024153882
17/02/2010,12.99,0.003084043
16/02/2010,12.95,0.037770028
12/02/2010,12.47,0
11/02/2010,12.47,0.01943381
10/02/2010,12.23,0.00656278
09/02/2010,12.15,0.006606135
08/02/2010,12.07,-0.013168915
05/02/2010,12.23,0.035792418
04/02/2010,11.8,-0.039872391
03/02/2010,12.28,-0.018556402
02/02/2010,12.51,-0.000799041
01/02/2010,12.52,0.027532103
29/01/2010,12.18,-0.034694888
28/01/2010,12.61,-0.033531407
27/01/2010,13.04,0.030364341
26/01/2010,12.65,0.000790826
25/01/2010,12.64,0.000791452
22/01/2010,12.63,-0.072523186
21/01/2010,13.58,-0.01607047
20/01/2010,13.8,-0.012243581
19/01/2010,13.97,0.017328953
15/01/2010,13.73,-0.044166722
14/01/2010,14.35,0.005590511
13/01/2010,14.27,0.004917467
12/01/2010,14.2,-0.046103796
11/01/2010,14.87,0.021754767
08/01/2010,14.55,0.037819633
07/01/2010,14.01,-0.010649728
06/01/2010,14.16,-0.002116403
05/01/2010,14.19,-0.007722046
04/01/2010,14.3,0.025497132
31/12/2009,13.94,-0.008571481
30/12/2009,14.06,0.0230226
29/12/2009,13.74,-0.008695707
28/12/2009,13.86,-0.010050336
24/12/2009,14,0.003577821
23/12/2009,13.95,0.000717103
22/12/2009,13.94,0.007199455
21/12/2009,13.84,0.016023649
18/12/2009,13.62,0.020022916
17/12/2009,13.35,-0.017817843
16/12/2009,13.59,0.004424786
15/12/2009,13.53,-0.00221484
14/12/2009,13.56,0.013363228
11/12/2009,13.38,0.005245422
10/12/2009,13.31,-0.013433038
09/12/2009,13.49,0.012682005
08/12/2009,13.32,0.005269113
07/12/2009,13.25,-0.005269113
04/12/2009,13.32,0.018947137
03/12/2009,13.07,0.00537017
02/12/2009,13,0.008497541
01/12/2009,12.89,0.046039877
30/11/2009,12.31,0.001626017
27/11/2009,12.29,-0.011326982
25/11/2009,12.43,0.006456842
24/11/2009,12.35,-0.00404041
23/11/2009,12.4,0.00972455
20/11/2009,12.28,-0.01615544
19/11/2009,12.48,-0.029994356
18/11/2009,12.86,-0.00620157
17/11/2009,12.94,-0.008464845
16/11/2009,13.05,0.025612576
13/11/2009,12.72,-0.007830894
12/11/2009,12.82,-0.032991101
11/11/2009,13.25,0.019048195
10/11/2009,13,0.001539646
09/11/2009,12.98,0.045713239
06/11/2009,12.4,0
05/11/2009,12.4,0.037802365
04/11/2009,11.94,0.004196397
03/11/2009,11.89,-0.033901552
02/11/2009,12.3,0.008163311
30/10/2009,12.2,-0.04409532
29/10/2009,12.75,0.030257085
28/10/2009,12.37,-0.020008671
27/10/2009,12.62,-0.024267336
26/10/2009,12.93,-0.001545595
23/10/2009,12.95,-0.02139119
22/10/2009,13.23,0.008349195
21/10/2009,13.12,-0.026327207
20/10/2009,13.47,-0.005183277
19/10/2009,13.54,0.011887213
16/10/2009,13.38,-0.015573173
15/10/2009,13.59,-0.008791265
14/10/2009,13.71,0.019890158
13/10/2009,13.44,-0.013303966
12/10/2009,13.62,0.029808466
09/10/2009,13.22,0.010646488
08/10/2009,13.08,0.005366054
07/10/2009,13.01,-0.010703466
06/10/2009,13.15,0.030106481
05/10/2009,12.76,0.006289329
02/10/2009,12.68,-0.016425868
01/10/2009,12.89,-0.037309238
30/09/2009,13.38,0.007501911
29/09/2009,13.28,-0.016430541
28/09/2009,13.5,0.030077455
25/09/2009,13.1,0.006125593
24/09/2009,13.02,-0.016755914
23/09/2009,13.24,-0.002263298
22/09/2009,13.27,0.047058432
21/09/2009,12.66,-0.028806974
18/09/2009,13.03,0
17/09/2009,13.03,-0.027253769
16/09/2009,13.39,0.002991775
15/09/2009,13.35,0.00375235
14/09/2009,13.3,-0.015666117
11/09/2009,13.51,-0.0095765
10/09/2009,13.64,-0.018882188
09/09/2009,13.9,0.015953928
08/09/2009,13.68,0.016955806
04/09/2009,13.45,0.022557347
03/09/2009,13.15,0.01378276
02/09/2009,12.97,0.003088806
01/09/2009,12.93,-0.019150336
31/08/2009,13.18,-0.006805319
28/08/2009,13.27,-0.001506024
27/08/2009,13.29,-0.002254792
26/08/2009,13.32,0.005269113
25/08/2009,13.25,-0.017209553
24/08/2009,13.48,-0.019104181
21/08/2009,13.74,0.020588963
20/08/2009,13.46,0.011958289
19/08/2009,13.3,-0.005249356
18/08/2009,13.37,0.018875608
17/08/2009,13.12,-0.032248764
14/08/2009,13.55,-0.030525626
13/08/2009,13.97,0.022440319
12/08/2009,13.66,0.03274102
11/08/2009,13.22,-0.023178608
10/08/2009,13.53,0.000739372
07/08/2009,13.52,0.008169373
06/08/2009,13.41,-0.023582522
05/08/2009,13.73,-0.015179186
04/08/2009,13.94,-0.005008955
03/08/2009,14.01,0.015102768
31/07/2009,13.8,0.012395346
30/07/2009,13.63,0.001468429
29/07/2009,13.61,0.017043762
28/07/2009,13.38,0.005245422
27/07/2009,13.31,0.009056666
24/07/2009,13.19,-0.022489703
23/07/2009,13.49,0.017951118
22/07/2009,13.25,0.032211374
21/07/2009,12.83,0.003122563
20/07/2009,12.79,0.009426621
17/07/2009,12.67,-0.005509656
16/07/2009,12.74,0.03433471
15/07/2009,12.31,0.055964498
14/07/2009,11.64,0.019081238
13/07/2009,11.42,0.037470931
10/07/2009,11,0.004555817
09/07/2009,10.95,0.021228301
08/07/2009,10.72,-0.019400147
07/07/2009,10.93,-0.028856826
06/07/2009,11.25,0.010723963
02/07/2009,11.13,0
01/07/2009,11.13,0.010840215
30/06/2009,11.01,-0.003626477
29/06/2009,11.05,0.012750628
26/06/2009,10.91,-0.005484474
25/06/2009,10.97,0.01561814
24/06/2009,10.8,0.017749182
23/06/2009,10.61,0.010421695
22/06/2009,10.5,-0.044700179
19/06/2009,10.98,0.01283244
18/06/2009,10.84,-0.009182801
17/06/2009,10.94,0.003663008
16/06/2009,10.9,-0.018182319
15/06/2009,11.1,-0.01164366
12/06/2009,11.23,0.007149271
11/06/2009,11.15,0.020843528
10/06/2009,10.92,-0.010022863
09/06/2009,11.03,0.015532519
08/06/2009,10.86,-0.010989122
05/06/2009,10.98,-0.049743825
04/06/2009,11.54,0.013961832
03/06/2009,11.38,-0.020009367
02/06/2009,11.61,-0.038027396
01/06/2009,12.06,0.068637569
29/05/2009,11.26,-0.003546103
28/05/2009,11.3,0.019661044
27/05/2009,11.08,0.013630379
26/05/2009,10.93,0.024075237
22/05/2009,10.67,0.002815581
21/05/2009,10.64,-0.03054379
20/05/2009,10.97,-0.014479891
19/05/2009,11.13,0.000898876
18/05/2009,11.12,0.037567404
15/05/2009,10.71,-0.032157112
14/05/2009,11.06,0.006349228
13/05/2009,10.99,-0.043620622
12/05/2009,11.48,-0.025796787
11/05/2009,11.78,-0.009294532
08/05/2009,11.89,0.003369843
07/05/2009,11.85,-0.067698081
06/05/2009,12.68,0.023136253
05/05/2009,12.39,-0.029425582
04/05/2009,12.76,0.046520016
01/05/2009,12.18,-0.002460026
30/04/2009,12.21,0.052112631
29/04/2009,11.59,0.015652493
28/04/2009,11.41,-0.015652493
27/04/2009,11.59,-0.009446184
24/04/2009,11.7,0.021599112
23/04/2009,11.45,-0.013877066
22/04/2009,11.61,0.031498667
21/04/2009,11.25,0.010723963
20/04/2009,11.13,-0.068573496
17/04/2009,11.92,0.007578984
16/04/2009,11.83,0.0343972
15/04/2009,11.43,-0.028462465
14/04/2009,11.76,0.02148772
13/04/2009,11.51,0.005226493
09/04/2009,11.45,0.063083975
08/04/2009,10.75,0.018779895
07/04/2009,10.55,-0.091425003
06/04/2009,11.56,-0.021395767
03/04/2009,11.81,0.031830644
02/04/2009,11.44,0.061280431
01/04/2009,10.76,0.0009298
31/03/2009,10.75,0.008407336
30/03/2009,10.66,-0.05209035
27/03/2009,11.23,-0.034138983
26/03/2009,11.62,0.055741983
25/03/2009,10.99,0.037075609
24/03/2009,10.59,-0.043424836
23/03/2009,11.06,0.079967364
20/03/2009,10.21,-0.046876109
19/03/2009,10.7,-0.013921339
18/03/2009,10.85,0.013921339
17/03/2009,10.7,0.025557472
16/03/2009,10.43,-0.015223891
13/03/2009,10.59,0.043422161
12/03/2009,10.14,0.0547249
11/03/2009,9.6,0.040388061
10/03/2009,9.22,0.071941124
09/03/2009,8.58,-0.013889112
06/03/2009,8.7,-0.038336149
05/03/2009,9.04,-0.028355226
04/03/2009,9.3,0.049596941
03/03/2009,8.85,0
02/03/2009,8.85,-0.039872391
27/02/2009,9.21,-0.066165861
26/02/2009,9.84,0.04044097
25/02/2009,9.45,0.078104552
24/02/2009,8.74,0.043256305
23/02/2009,8.37,-0.04554202
20/02/2009,8.76,0.049132689
19/02/2009,8.34,-0.02953552
18/02/2009,8.59,-0.002325582
17/02/2009,8.61,-0.099419558
13/02/2009,9.51,0.009508788
12/02/2009,9.42,-0.036481377
11/02/2009,9.77,0.00822204
10/02/2009,9.69,-0.051293294
09/02/2009,10.2,-0.024214258
06/02/2009,10.45,0.021277398
05/02/2009,10.23,0.039885646
04/02/2009,9.83,0.025761342
03/02/2009,9.58,0.017904638
02/02/2009,9.41,0.004259857
30/01/2009,9.37,-0.024250002
29/01/2009,9.6,-0.078117779
28/01/2009,10.38,0.029327615
27/01/2009,10.08,0.025114328
26/01/2009,9.83,0.012282652
23/01/2009,9.71,0.059402403
22/01/2009,9.15,-0.029081209
21/01/2009,9.42,0.002125399
20/01/2009,9.4,-0.079715322
16/01/2009,10.18,0.048299126
15/01/2009,9.7,-0.003088011
14/01/2009,9.73,-0.046192951
13/01/2009,10.19,0.018821754
12/01/2009,10,-0.036331929
09/01/2009,10.37,-0.035058067
08/01/2009,10.74,0.013121088
07/01/2009,10.6,-0.088425471
06/01/2009,11.58,0.081843407
05/01/2009,10.67,
