Date,Close,CMCSA
25/01/2011,23.34,-0.011078085
24/01/2011,23.6,0.002970509
21/01/2011,23.53,0.011541056
20/01/2011,23.26,0.00690253
19/01/2011,23.1,0.01394966
18/01/2011,22.78,0.002637364
14/01/2011,22.72,0.007954085
13/01/2011,22.54,0.000443754
12/01/2011,22.53,-0.003102152
11/01/2011,22.6,-0.005295688
10/01/2011,22.72,0.000880669
07/01/2011,22.7,-0.002639685
06/01/2011,22.76,0.000879121
05/01/2011,22.74,0.013280408
04/01/2011,22.44,0.003124305
03/01/2011,22.37,0.018042889
31/12/2010,21.97,-0.004994335
30/12/2010,22.08,0.005905082
29/12/2010,21.95,-0.005905082
28/12/2010,22.08,-0.000905387
27/12/2010,22.1,-0.003613373
23/12/2010,22.18,-0.000901307
22/12/2010,22.2,-0.00224972
21/12/2010,22.25,0.014486446
20/12/2010,21.93,0.023530497
17/12/2010,21.42,-0.010680389
16/12/2010,21.65,0.001849284
15/12/2010,21.61,-0.017431634
14/12/2010,21.99,0.030942205
13/12/2010,21.32,0.000469153
10/12/2010,21.31,0.021822498
09/12/2010,20.85,0.002881846
08/12/2010,20.79,0
07/12/2010,20.79,0.009181026
06/12/2010,20.6,-0.0053256
03/12/2010,20.71,-0.000482742
02/12/2010,20.72,-0.005294838
01/12/2010,20.83,0.038663979
30/11/2010,20.04,-0.008447255
29/11/2010,20.21,-0.000494682
26/11/2010,20.22,-0.007881814
24/11/2010,20.38,0.011349739
23/11/2010,20.15,-0.012330612
22/11/2010,20.4,-0.00781254
19/11/2010,20.56,-0.000486263
18/11/2010,20.57,0.008789119
17/11/2010,20.39,0.006396086
16/11/2010,20.26,-0.016157022
15/11/2010,20.59,0.007801112
12/11/2010,20.43,-0.012162641
11/11/2010,20.68,-0.002414877
10/11/2010,20.73,-0.001927711
09/11/2010,20.77,-0.006717876
08/11/2010,20.91,-0.006197874
05/11/2010,21.04,-0.000950119
04/11/2010,21.06,0.018692133
03/11/2010,20.67,-0.000483676
02/11/2010,20.68,0.008742163
01/11/2010,20.5,-0.006321441
29/10/2010,20.63,-0.011087122
28/10/2010,20.86,0.028691489
27/10/2010,20.27,0.031573658
26/10/2010,19.64,-0.006597334
25/10/2010,19.77,0.01580456
22/10/2010,19.46,-0.002566078
21/10/2010,19.51,0.006685548
20/10/2010,19.38,0.014029848
19/10/2010,19.11,0.005246602
18/10/2010,19.01,0.003161225
15/10/2010,18.95,0.030540815
14/10/2010,18.38,0.013143672
13/10/2010,18.14,0.006637193
12/10/2010,18.02,0
11/10/2010,18.02,0.001666204
08/10/2010,17.99,0.00557415
07/10/2010,17.89,0.00729316
06/10/2010,17.76,-0.017304367
05/10/2010,18.07,0.022950909
04/10/2010,17.66,-0.009019227
01/10/2010,17.82,-0.014484933
30/09/2010,18.08,-0.003864206
29/09/2010,18.15,-0.010413906
28/09/2010,18.34,0.001637108
27/09/2010,18.31,-0.014100017
24/09/2010,18.57,0.035629968
23/09/2010,17.92,-0.001672707
22/09/2010,17.95,-0.00997791
21/09/2010,18.13,0.001656086
20/09/2010,18.1,0.025742888
17/09/2010,17.64,0.003976148
16/09/2010,17.57,-0.026398612
15/09/2010,18.04,0.013955013
14/09/2010,17.79,-0.034800529
13/09/2010,18.42,0.001086366
10/09/2010,18.4,0.023090636
09/09/2010,17.98,0.003342621
08/09/2010,17.92,0.00671895
07/09/2010,17.8,-0.022772436
03/09/2010,18.21,0.007164539
02/09/2010,18.08,0.007773498
01/09/2010,17.94,0.047954393
31/08/2010,17.1,0.005865119
30/08/2010,17,-0.014598799
27/08/2010,17.25,0.012835649
26/08/2010,17.03,-0.017462609
25/08/2010,17.33,0.018637697
24/08/2010,17.01,-0.025538242
23/08/2010,17.45,-0.020420449
20/08/2010,17.81,-0.00168303
19/08/2010,17.84,-0.015021145
18/08/2010,18.11,0.019515534
17/08/2010,17.76,0.000563222
16/08/2010,17.75,-0.006737813
13/08/2010,17.87,-0.016648553
12/08/2010,18.17,0.008844723
11/08/2010,18.01,-0.032771911
10/08/2010,18.61,-0.006427446
09/08/2010,18.73,0.004816707
06/08/2010,18.64,-0.015966279
05/08/2010,18.94,-0.015195472
04/08/2010,19.23,0.001040583
03/08/2010,19.21,-0.013957321
02/08/2010,19.48,0.000513479
30/07/2010,19.47,0.017617036
29/07/2010,19.13,-0.022228881
28/07/2010,19.56,0.011828371
27/07/2010,19.33,-0.007216526
26/07/2010,19.47,0.007733991
23/07/2010,19.32,0.026220695
22/07/2010,18.82,0.02529056
21/07/2010,18.35,-0.027413703
20/07/2010,18.86,-0.007921879
19/07/2010,19.01,0.025034596
16/07/2010,18.54,-0.040692536
15/07/2010,19.31,0.017237303
14/07/2010,18.98,-0.002105264
13/07/2010,19.02,0.027179931
12/07/2010,18.51,0.024058022
09/07/2010,18.07,0.012809977
08/07/2010,17.84,0
07/07/2010,17.84,0.00224467
06/07/2010,17.8,0.019285907
02/07/2010,17.46,-0.015909426
01/07/2010,17.74,0.021077397
30/06/2010,17.37,-0.017689477
29/06/2010,17.68,-0.024030215
28/06/2010,18.11,0.024595986
25/06/2010,17.67,-0.008453136
24/06/2010,17.82,-0.020000667
23/06/2010,18.18,-0.003294896
22/06/2010,18.24,-0.00601259
21/06/2010,18.35,-0.008681552
18/06/2010,18.51,-0.003774607
17/06/2010,18.58,0.010278695
16/06/2010,18.39,-0.014039107
15/06/2010,18.65,0.027175585
14/06/2010,18.15,-0.002201432
11/06/2010,18.19,0.006618888
10/06/2010,18.07,0.036634133
09/06/2010,17.42,-0.000573888
08/06/2010,17.43,0.00402415
07/06/2010,17.36,-0.024467792
04/06/2010,17.79,-0.033714163
03/06/2010,18.4,0.001087548
02/06/2010,18.38,0.019780865
01/06/2010,18.02,-0.003877047
28/05/2010,18.09,-0.013179762
27/05/2010,18.33,0.033845117
26/05/2010,17.72,0.002825659
25/05/2010,17.67,0.05227671
24/05/2010,16.77,-0.015384919
21/05/2010,17.03,0.014193024
20/05/2010,16.79,-0.045978421
19/05/2010,17.58,-0.006237616
18/05/2010,17.69,-0.02291243
17/05/2010,18.1,0.028013036
14/05/2010,17.6,-0.009049836
13/05/2010,17.76,-0.023373351
12/05/2010,18.18,0.005515734
11/05/2010,18.08,0.002769318
10/05/2010,18.03,-0.018137348
07/05/2010,18.36,-0.008136741
06/05/2010,18.51,-0.064335907
05/05/2010,19.74,-0.006564023
04/05/2010,19.87,-0.025833528
03/05/2010,20.39,0.030878947
30/04/2010,19.77,-0.011566636
29/04/2010,20,0.06134363
28/04/2010,18.81,0.018782414
27/04/2010,18.46,-0.033034437
26/04/2010,19.08,0.006309169
23/04/2010,18.96,0.008474627
22/04/2010,18.8,0.01446583
21/04/2010,18.53,-0.00053952
20/04/2010,18.54,-0.002155173
19/04/2010,18.58,0.014092374
16/04/2010,18.32,-0.029049918
15/04/2010,18.86,-0.003704688
14/04/2010,18.93,0.013830008
13/04/2010,18.67,0.002144773
12/04/2010,18.63,0.007002453
09/04/2010,18.5,0.00379096
08/04/2010,18.43,0.007625309
07/04/2010,18.29,-0.025372481
06/04/2010,18.76,-0.003193191
05/04/2010,18.82,-0.002123143
01/04/2010,18.86,0.001591935
31/03/2010,18.83,0.004791066
30/03/2010,18.74,0.012889545
29/03/2010,18.5,0.008686265
26/03/2010,18.34,-0.005437751
25/03/2010,18.44,0.014200129
24/03/2010,18.18,0.004962789
23/03/2010,18.09,0.017285069
22/03/2010,17.78,0.014160531
19/03/2010,17.53,-0.007954587
18/03/2010,17.67,0.005106394
17/03/2010,17.58,0.005132603
16/03/2010,17.49,-0.00228441
15/03/2010,17.53,0.006294728
12/03/2010,17.42,-0.008573931
11/03/2010,17.57,0.002279203
10/03/2010,17.53,0.001141553
09/03/2010,17.51,-0.002851442
08/03/2010,17.56,0.007430729
05/03/2010,17.43,0.015029185
04/03/2010,17.17,0.012306045
03/03/2010,16.96,0.009478744
02/03/2010,16.8,-0.001784122
01/03/2010,16.83,0.023445619
26/02/2010,16.44,0.018416727
25/02/2010,16.14,-0.017199441
24/02/2010,16.42,0.017199441
23/02/2010,16.14,-0.003093105
22/02/2010,16.19,0.011805045
19/02/2010,16,0.017019005
18/02/2010,15.73,0.004460027
17/02/2010,15.66,-0.000638366
16/02/2010,15.67,0.02128426
12/02/2010,15.34,0.000652103
11/02/2010,15.33,0.001305483
10/02/2010,15.31,-0.005211738
09/02/2010,15.39,0.011764842
08/02/2010,15.21,-0.013712262
05/02/2010,15.42,-0.006464147
04/02/2010,15.52,-0.028582447
03/02/2010,15.97,-0.01983946
02/02/2010,16.29,0.021719749
01/02/2010,15.94,0.006924799
29/01/2010,15.83,0.013354729
28/01/2010,15.62,-0.014617356
27/01/2010,15.85,0.009508788
26/01/2010,15.7,-0.019552815
25/01/2010,16.01,0.010044027
22/01/2010,15.85,-0.009419222
21/01/2010,16,-0.031983046
20/01/2010,16.52,-0.017402179
19/01/2010,16.81,0.010765654
15/01/2010,16.63,-0.002402404
14/01/2010,16.67,-0.005980879
13/01/2010,16.77,0.015625318
12/01/2010,16.51,-0.018007689
11/01/2010,16.81,-0.006522407
08/01/2010,16.92,-0.002950725
07/01/2010,16.97,0.02084029
06/01/2010,16.62,-0.007194276
05/01/2010,16.74,-0.013646014
04/01/2010,16.97,0.006503127
31/12/2009,16.86,-0.012378584
30/12/2009,17.07,-0.000585652
29/12/2009,17.08,0.000585652
28/12/2009,17.07,-0.005841138
24/12/2009,17.17,0.003500587
23/12/2009,17.11,-0.005246296
22/12/2009,17.2,-0.009835196
21/12/2009,17.37,0.007512315
18/12/2009,17.24,0.007569177
17/12/2009,17.11,-0.023109058
16/12/2009,17.51,-0.003420756
15/12/2009,17.57,0
14/12/2009,17.57,-0.003976148
11/12/2009,17.64,0.003407158
10/12/2009,17.58,0.002277905
09/12/2009,17.54,0.010315278
08/12/2009,17.36,0.005197817
07/12/2009,17.27,0.06829
04/12/2009,16.13,0.01373305
03/12/2009,15.91,0.062905663
02/12/2009,14.94,-0.001337793
01/12/2009,14.96,0.020257276
30/11/2009,14.66,-0.014895333
27/11/2009,14.88,-0.012687983
25/11/2009,15.07,-0.003312358
24/11/2009,15.12,0.001986098
23/11/2009,15.09,0.005315627
20/11/2009,15.01,-0.001996673
19/11/2009,15.04,-0.005966209
18/11/2009,15.13,-0.024805449
17/11/2009,15.51,-0.021684523
16/11/2009,15.85,0.026855834
13/11/2009,15.43,0.006501973
12/11/2009,15.33,0.015116949
11/11/2009,15.1,0.016694879
10/11/2009,14.85,-0.020000667
09/11/2009,15.15,0.037664169
06/11/2009,14.59,0.027094398
05/11/2009,14.2,0.009908078
04/11/2009,14.06,-0.031504181
03/11/2009,14.51,0
02/11/2009,14.51,0.000689417
30/10/2009,14.5,-0.034567996
29/10/2009,15.01,0.02427631
28/10/2009,14.65,-0.004087199
27/10/2009,14.71,-0.008798703
26/10/2009,14.84,-0.014715985
23/10/2009,15.06,-0.030087292
22/10/2009,15.52,0.026772738
21/10/2009,15.11,-0.016409951
20/10/2009,15.36,-0.005194817
19/10/2009,15.44,0.011726519
16/10/2009,15.26,-0.000655093
15/10/2009,15.27,-0.005876608
14/10/2009,15.36,0
13/10/2009,15.36,0.005221944
12/10/2009,15.28,-0.017515855
09/10/2009,15.55,-0.006410278
08/10/2009,15.65,0.00769728
07/10/2009,15.53,0.004517594
06/10/2009,15.46,0.007792247
05/10/2009,15.34,0.006540246
02/10/2009,15.24,-0.027824506
01/10/2009,15.67,-0.074381433
30/09/2009,16.88,-0.029190631
29/09/2009,17.38,0.019756598
28/09/2009,17.04,0.020753784
25/09/2009,16.69,-0.00179587
24/09/2009,16.72,-0.007151401
23/09/2009,16.84,-0.021733601
22/09/2009,17.21,-0.002901075
21/09/2009,17.26,-0.001736614
18/09/2009,17.29,0.013978096
17/09/2009,17.05,-0.028903746
16/09/2009,17.55,0.007434978
15/09/2009,17.42,-0.001147447
14/09/2009,17.44,0.013275808
11/09/2009,17.21,0.003492437
10/09/2009,17.15,0.017647517
09/09/2009,16.85,0.022810113
08/09/2009,16.47,0.008536637
04/09/2009,16.33,0.053455039
03/09/2009,15.48,0.0038835
02/09/2009,15.42,0.017664836
01/09/2009,15.15,-0.011158632
31/08/2009,15.32,-0.025138288
28/08/2009,15.71,0.010236814
27/08/2009,15.55,0.026720391
26/08/2009,15.14,-0.004612858
25/08/2009,15.21,0.007258362
24/08/2009,15.1,0.001988731
21/08/2009,15.07,0.035115019
20/08/2009,14.55,-0.004115232
19/08/2009,14.61,0.018653391
18/08/2009,14.34,-0.015225208
17/08/2009,14.56,-0.017024586
14/08/2009,14.81,-0.009408672
13/08/2009,14.95,0.006711435
12/08/2009,14.85,0.006079046
11/08/2009,14.76,-0.016129382
10/08/2009,15,0.002670229
07/08/2009,14.96,-0.005998019
06/08/2009,15.05,-0.000664231
05/08/2009,15.06,-0.022325287
04/08/2009,15.4,0.017687982
03/08/2009,15.13,0.018006489
31/07/2009,14.86,-0.010709607
30/07/2009,15.02,0.029046284
29/07/2009,14.59,-0.020353484
28/07/2009,14.89,0
27/07/2009,14.89,0.026541197
24/07/2009,14.5,0.000689893
23/07/2009,14.49,0.023744132
22/07/2009,14.15,-0.011243969
21/07/2009,14.31,-0.013190056
20/07/2009,14.5,0.024434025
17/07/2009,14.15,-0.000706464
16/07/2009,14.16,0.004246291
15/07/2009,14.1,0.039050515
14/07/2009,13.56,0.002954212
13/07/2009,13.52,0.019418086
10/07/2009,13.26,-0.009756175
09/07/2009,13.39,-0.008181526
08/07/2009,13.5,0.01492565
07/07/2009,13.3,-0.044124805
06/07/2009,13.9,0.000719683
02/07/2009,13.89,-0.040908384
01/07/2009,14.47,0.000691324
30/06/2009,14.46,0.006939653
29/06/2009,14.36,0.009797139
26/06/2009,14.22,-0.009797139
25/06/2009,14.36,0.037606418
24/06/2009,13.83,0.002896454
23/06/2009,13.79,0.012404391
22/06/2009,13.62,-0.018188934
19/06/2009,13.87,0
18/06/2009,13.87,0.000721241
17/06/2009,13.86,0.024097552
16/06/2009,13.53,-0.021207376
15/06/2009,13.82,-0.037633124
12/06/2009,14.35,-0.011088125
11/06/2009,14.51,0.015278075
10/06/2009,14.29,-0.007668215
09/06/2009,14.4,0.003478264
08/06/2009,14.35,0.016866176
05/06/2009,14.11,-0.025193775
04/06/2009,14.47,0.019540049
03/06/2009,14.19,-0.018848726
02/06/2009,14.46,0.038059562
01/06/2009,13.92,0.010834342
29/05/2009,13.77,-0.030045178
28/05/2009,14.19,-0.007722046
27/05/2009,14.3,-0.026226486
26/05/2009,14.68,0.031836599
22/05/2009,14.22,-0.01604499
21/05/2009,14.45,-0.028651346
20/05/2009,14.87,-0.008704441
19/05/2009,15,-0.010610179
18/05/2009,15.16,0.050044248
15/05/2009,14.42,-0.030056907
14/05/2009,14.86,-0.006706933
13/05/2009,14.96,-0.015915455
12/05/2009,15.2,-0.013721221
11/05/2009,15.41,-0.021823716
08/05/2009,15.75,0.003816799
07/05/2009,15.69,-0.019565155
06/05/2009,16,-0.015504187
05/05/2009,16.25,-0.024317308
04/05/2009,16.65,0.017570885
01/05/2009,16.36,0.056583288
30/04/2009,15.46,0.014332493
29/04/2009,15.24,0.071386059
28/04/2009,14.19,0.030771659
27/04/2009,13.76,-0.009403324
24/04/2009,13.89,0.02036434
23/04/2009,13.61,-0.031817579
22/04/2009,14.05,-0.015537036
21/04/2009,14.27,0.024114644
20/04/2009,13.93,-0.038723599
17/04/2009,14.48,-0.019152432
16/04/2009,14.76,0.026082467
15/04/2009,14.38,0.036831359
14/04/2009,13.86,-0.034742948
13/04/2009,14.35,-0.018640512
09/04/2009,14.62,0.024932039
08/04/2009,14.26,0.015548016
07/04/2009,14.04,-0.022536165
06/04/2009,14.36,-0.009702086
03/04/2009,14.5,-0.004815971
02/04/2009,14.57,0.045637965
01/04/2009,13.92,0.020320002
31/03/2009,13.64,-0.000732869
30/03/2009,13.65,-0.06316395
27/03/2009,14.54,-0.000687522
26/03/2009,14.55,0.042828588
25/03/2009,13.94,-0.003580383
24/03/2009,13.99,-0.006412562
23/03/2009,14.08,0.101579793
20/03/2009,12.72,-0.025612576
19/03/2009,13.05,-0.03907334
18/03/2009,13.57,0.022355626
17/03/2009,13.27,0.054192826
16/03/2009,12.57,-0.035941369
13/03/2009,13.03,0.008477893
12/03/2009,12.92,0.043502312
11/03/2009,12.37,0.013018898
10/03/2009,12.21,0.084557388
09/03/2009,11.22,-0.035890066
06/03/2009,11.63,-0.031318683
05/03/2009,12,-0.05984
04/03/2009,12.74,0.019018006
03/03/2009,12.5,-0.007174204
02/03/2009,12.59,-0.036651276
27/02/2009,13.06,-0.021212917
26/02/2009,13.34,-0.051855355
25/02/2009,14.05,0.012173441
24/02/2009,13.88,0.089634673
23/02/2009,12.69,-0.011751017
20/02/2009,12.84,-0.011614532
19/02/2009,12.99,0.049714379
18/02/2009,12.36,-0.041986365
17/02/2009,12.89,-0.058020037
13/02/2009,13.66,-0.008746411
12/02/2009,13.78,0.015356792
11/02/2009,13.57,0.002213206
10/02/2009,13.54,-0.062274143
09/02/2009,14.41,0.016795356
06/02/2009,14.17,0.024286908
05/02/2009,13.83,-0.023580943
04/02/2009,14.16,-0.036064935
03/02/2009,14.68,-0.001361471
02/02/2009,14.7,0.003407158
30/01/2009,14.65,-0.045371357
29/01/2009,15.33,-0.040273899
28/01/2009,15.96,0.067382997
27/01/2009,14.92,-0.008675396
26/01/2009,15.05,0.003994679
23/01/2009,14.99,0.013432035
22/01/2009,14.79,-0.018754736
21/01/2009,15.07,0.072221131
20/01/2009,14.02,-0.089326811
16/01/2009,15.33,0.021095047
15/01/2009,15.01,0.013414017
14/01/2009,14.81,-0.034509065
13/01/2009,15.33,-0.023849019
12/01/2009,15.7,-0.039343195
09/01/2009,16.33,-0.034901256
08/01/2009,16.91,0.016095728
07/01/2009,16.64,-0.034842615
06/01/2009,17.23,0.011675556
05/01/2009,17.03,
