Date,Close,TMO
26/01/2011,57.57,0.011530526
25/01/2011,56.91,0.011842825
24/01/2011,56.24,0.013065063
21/01/2011,55.51,0.003971124
20/01/2011,55.29,-0.014187182
19/01/2011,56.08,-0.013285113
18/01/2011,56.83,0.003172368
14/01/2011,56.65,0.001943635
13/01/2011,56.54,-0.001767097
12/01/2011,56.64,0.010292904
11/01/2011,56.06,-0.001426025
10/01/2011,56.14,-0.004088531
07/01/2011,56.37,-0.003718464
06/01/2011,56.58,0.001061008
05/01/2011,56.52,-0.003532324
04/01/2011,56.72,0.004594459
03/01/2011,56.46,0.019675112
31/12/2010,55.36,-0.005584091
30/12/2010,55.67,-0.00125662
29/12/2010,55.74,0.009916245
28/12/2010,55.19,-0.011350451
27/12/2010,55.82,0.000896138
23/12/2010,55.77,0.004132609
22/12/2010,55.54,0.000180067
21/12/2010,55.53,-0.000180067
20/12/2010,55.54,-0.0043119
17/12/2010,55.78,0.007377451
16/12/2010,55.37,0
15/12/2010,55.37,0.004706743
14/12/2010,55.11,-0.00813233
13/12/2010,55.56,0.046417172
10/12/2010,53.04,0.019225871
09/12/2010,52.03,-0.001344473
08/12/2010,52.1,-0.004404872
07/12/2010,52.33,-0.001718378
06/12/2010,52.42,-0.008169514
03/12/2010,52.85,0.006644543
02/12/2010,52.5,0.018260959
01/12/2010,51.55,0.01347545
30/11/2010,50.86,-0.004316271
29/11/2010,51.08,-0.007606083
26/11/2010,51.47,-0.005618537
24/11/2010,51.76,0.020888998
23/11/2010,50.69,-0.01643551
22/11/2010,51.53,0.00642463
19/11/2010,51.2,-0.000976086
18/11/2010,51.25,0.0151384
17/11/2010,50.48,0.004168741
16/11/2010,50.27,-0.021256459
15/11/2010,51.35,-0.016417559
12/11/2010,52.2,-0.007253324
11/11/2010,52.58,0.004192878
10/11/2010,52.36,0.018504769
09/11/2010,51.4,-0.010836019
08/11/2010,51.96,-0.008050647
05/11/2010,52.38,-0.009500356
04/11/2010,52.88,0.01620472
03/11/2010,52.03,0.011015668
02/11/2010,51.46,-0.002135301
01/11/2010,51.57,0.002912906
29/10/2010,51.42,0.008593803
28/10/2010,50.98,-0.006452266
27/10/2010,51.31,0.019483053
26/10/2010,50.32,0.001790155
25/10/2010,50.23,0.011412678
22/10/2010,49.66,-0.000402658
21/10/2010,49.68,0.016643372
20/10/2010,48.86,0.019426112
19/10/2010,47.92,-0.032237675
18/10/2010,49.49,0.014245255
15/10/2010,48.79,0.00967982
14/10/2010,48.32,-0.021294826
13/10/2010,49.36,0.018401664
12/10/2010,48.46,0.01811606
11/10/2010,47.59,0.002735404
08/10/2010,47.46,-0.00294551
07/10/2010,47.6,-0.006700193
06/10/2010,47.92,-0.00996686
05/10/2010,48.4,0.021299615
04/10/2010,47.38,-0.009243763
01/10/2010,47.82,-0.001253919
30/09/2010,47.88,0.000626763
29/09/2010,47.85,-0.006872879
28/09/2010,48.18,0.0095934
27/09/2010,47.72,-0.003764907
24/09/2010,47.9,0.001671542
23/09/2010,47.82,-0.006877176
22/09/2010,48.15,0.004788184
21/09/2010,47.92,0.006910299
20/09/2010,47.59,0.005900965
17/09/2010,47.31,0.005935994
16/09/2010,47.03,0.000850883
15/09/2010,46.99,0.002343668
14/09/2010,46.88,0.003846981
13/09/2010,46.7,0.017714872
10/09/2010,45.88,0.001963566
09/09/2010,45.79,0.0281272
08/09/2010,44.52,-0.002915781
07/09/2010,44.65,-0.012021516
03/09/2010,45.19,0.021924816
02/09/2010,44.21,0.007720293
01/09/2010,43.87,0.040708028
31/08/2010,42.12,-0.005445734
30/08/2010,42.35,-0.019409004
27/08/2010,43.18,0.006971908
26/08/2010,42.88,-0.010670479
25/08/2010,43.34,0.016048722
24/08/2010,42.65,-0.031616802
23/08/2010,44.02,-0.004080713
20/08/2010,44.2,-0.00338792
19/08/2010,44.35,-0.018320441
18/08/2010,45.17,-0.00771864
17/08/2010,45.52,0.028070455
16/08/2010,44.26,-0.000903342
13/08/2010,44.3,-0.004504512
12/08/2010,44.5,-0.012061795
11/08/2010,45.04,-0.017606089
10/08/2010,45.84,-0.003484324
09/08/2010,46,0.005012542
06/08/2010,45.77,0.017188612
05/08/2010,44.99,-0.010392576
04/08/2010,45.46,0.020220665
03/08/2010,44.55,-0.010272533
02/08/2010,45.01,0.003338158
30/07/2010,44.86,-0.002449072
29/07/2010,44.97,-0.022645796
28/07/2010,46,-0.00368884
27/07/2010,46.17,-0.099299299
26/07/2010,50.99,-0.001959248
23/07/2010,51.09,0.013994512
22/07/2010,50.38,0.033709923
21/07/2010,48.71,-0.01507771
20/07/2010,49.45,0.007714208
19/07/2010,49.07,0.000203811
16/07/2010,49.06,-0.022173857
15/07/2010,50.16,0.008408458
14/07/2010,49.74,0.004029014
13/07/2010,49.54,0.027006551
12/07/2010,48.22,-0.021744446
09/07/2010,49.28,0.008150004
08/07/2010,48.88,0.004922077
07/07/2010,48.64,-0.006761628
06/07/2010,48.97,0.028795361
02/07/2010,47.58,-0.012116296
01/07/2010,48.16,-0.018311385
30/06/2010,49.05,-0.014170278
29/06/2010,49.75,-0.025795081
28/06/2010,51.05,0.002942621
25/06/2010,50.9,-0.001374301
24/06/2010,50.97,-0.026714713
23/06/2010,52.35,-0.001145475
22/06/2010,52.41,-0.0230112
21/06/2010,53.63,-0.000559232
18/06/2010,53.66,0.004108316
17/06/2010,53.44,0.000187143
16/06/2010,53.43,-0.000935366
15/06/2010,53.48,0.024991835
14/06/2010,52.16,0.0040342
11/06/2010,51.95,0.004437164
10/06/2010,51.72,0.039437287
09/06/2010,49.72,0.002618066
08/06/2010,49.59,-0.002618066
07/06/2010,49.72,0.00382872
04/06/2010,49.53,-0.050970206
03/06/2010,52.12,0.00384468
02/06/2010,51.92,0.019055603
01/06/2010,50.94,-0.02174843
28/05/2010,52.06,-0.012787654
27/05/2010,52.73,0.03492878
26/05/2010,50.92,0.004921754
25/05/2010,50.67,-0.005903205
24/05/2010,50.97,0.002160464
21/05/2010,50.86,0.020459548
20/05/2010,49.83,-0.038965969
19/05/2010,51.81,-0.011132553
18/05/2010,52.39,-0.007984833
17/05/2010,52.81,0.005696939
14/05/2010,52.51,-0.023526069
13/05/2010,53.76,-0.020072491
12/05/2010,54.85,0.02025852
11/05/2010,53.75,-0.008337241
10/05/2010,54.2,0.052848202
07/05/2010,51.41,-0.036666319
06/05/2010,53.33,-0.027738465
05/05/2010,54.83,0.006220291
04/05/2010,54.49,-0.018005397
03/05/2010,55.48,0.003611416
30/04/2010,55.28,-0.011868508
29/04/2010,55.94,0.000178779
28/04/2010,55.93,0.041060416
27/04/2010,53.68,-0.006128722
26/04/2010,54.01,0.005756213
23/04/2010,53.7,0.005227794
22/04/2010,53.42,-0.002617313
21/04/2010,53.56,-0.011878388
20/04/2010,54.2,0.014682914
19/04/2010,53.41,0.002812414
16/04/2010,53.26,-0.01620298
15/04/2010,54.13,0.008348068
14/04/2010,53.68,0.025852935
13/04/2010,52.31,0.003255149
12/04/2010,52.14,-0.00268148
09/04/2010,52.28,0.016392229
08/04/2010,51.43,-0.002912341
07/04/2010,51.58,-0.002323781
06/04/2010,51.7,-0.003282807
05/04/2010,51.87,0.001929757
01/04/2010,51.77,0.006394751
31/03/2010,51.44,-0.004267708
30/03/2010,51.66,0.022512451
29/03/2010,50.51,0.009948351
26/03/2010,50.01,-0.00776819
25/03/2010,50.4,-0.006526277
24/03/2010,50.73,-0.002362671
23/03/2010,50.85,0.000983768
22/03/2010,50.8,0.018276234
19/03/2010,49.88,0.000401043
18/03/2010,49.86,-0.002203747
17/03/2010,49.97,0.009248156
16/03/2010,49.51,-0.008647615
15/03/2010,49.94,-0.004395611
12/03/2010,50.16,-0.01346555
11/03/2010,50.84,0.008493878
10/03/2010,50.41,0.00357711
09/03/2010,50.23,0.005990433
08/03/2010,49.93,0.008851396
05/03/2010,49.49,0.01773566
04/03/2010,48.62,-0.010638398
03/03/2010,49.14,-0.005681833
02/03/2010,49.42,0.015703392
01/03/2010,48.65,-0.002463561
26/02/2010,48.77,-0.01040295
25/02/2010,49.28,0.018225138
24/02/2010,48.39,-0.026107948
23/02/2010,49.67,0.032118952
22/02/2010,48.1,-0.023017868
19/02/2010,49.22,-0.002029633
18/02/2010,49.32,0.01244533
17/02/2010,48.71,0.010317879
16/02/2010,48.21,0.019902197
12/02/2010,47.26,-0.001057418
11/02/2010,47.31,0.003811949
10/02/2010,47.13,-0.011602282
09/02/2010,47.68,0.018842518
08/02/2010,46.79,-0.004478097
05/02/2010,47,-0.00551667
04/02/2010,47.26,-0.024042132
03/02/2010,48.41,0.016873643
02/02/2010,47.6,0.014388737
01/02/2010,46.92,0.016547063
29/01/2010,46.15,-0.003245
28/01/2010,46.3,-0.003449766
27/01/2010,46.46,-0.000645508
26/01/2010,46.49,-0.013035765
25/01/2010,47.1,0.001274697
22/01/2010,47.04,-0.015399524
21/01/2010,47.77,-0.020717542
20/01/2010,48.77,-0.004092496
19/01/2010,48.97,0.025228799
15/01/2010,47.75,-0.013933885
14/01/2010,48.42,-0.005766079
13/01/2010,48.7,0.000410762
12/01/2010,48.68,-0.016704401
11/01/2010,49.5,0.011786359
08/01/2010,48.92,0.016696255
07/01/2010,48.11,0
06/01/2010,48.11,0.009397584
05/01/2010,47.66,0.003362761
04/01/2010,47.5,-0.003992021
31/12/2009,47.69,-0.007520403
30/12/2009,48.05,-0.012615202
29/12/2009,48.66,0.002263143
28/12/2009,48.55,-0.004931179
24/12/2009,48.79,-0.003478264
23/12/2009,48.96,-0.001428717
22/12/2009,49.03,0.009838161
21/12/2009,48.55,0.004955616
18/12/2009,48.31,-0.004543585
17/12/2009,48.53,-0.008617206
16/12/2009,48.95,-0.00122499
15/12/2009,49.01,0.000204061
14/12/2009,49,0.016461277
11/12/2009,48.2,-0.005792321
10/12/2009,48.48,0.011409729
09/12/2009,47.93,-0.001667709
08/12/2009,48.01,-0.012831302
07/12/2009,48.63,0.005154119
04/12/2009,48.38,0.011642543
03/12/2009,47.82,-0.005006268
02/12/2009,48.06,0.003543516
01/12/2009,47.89,0.01387743
30/11/2009,47.23,-0.005279286
27/11/2009,47.48,-0.006507843
25/11/2009,47.79,0.007561473
24/11/2009,47.43,0.012944478
23/11/2009,46.82,0.005568659
20/11/2009,46.56,0.003011403
19/11/2009,46.42,-0.001291712
18/11/2009,46.48,0.00734186
17/11/2009,46.14,0.013967927
16/11/2009,45.5,0.019978467
13/11/2009,44.6,0.002919055
12/11/2009,44.47,-0.00627664
11/11/2009,44.75,-0.008234162
10/11/2009,45.12,-0.005966209
09/11/2009,45.39,0.011299555
06/11/2009,44.88,0.003347844
05/11/2009,44.73,0.015092076
04/11/2009,44.06,-0.00430303
03/11/2009,44.25,-0.007878488
02/11/2009,44.6,-0.008928631
30/10/2009,45,-0.019802627
29/10/2009,45.9,0.013158085
28/10/2009,45.3,-0.008791265
27/10/2009,45.7,-0.019502243
26/10/2009,46.6,-0.022491931
23/10/2009,47.66,0.012881606
22/10/2009,47.05,-0.005510824
21/10/2009,47.31,0.001480698
20/10/2009,47.24,-0.008641639
19/10/2009,47.65,0.005260401
16/10/2009,47.4,-0.000421852
15/10/2009,47.42,0.008045777
14/10/2009,47.04,0.030432909
13/10/2009,45.63,0.009468308
12/10/2009,45.2,-0.006615239
09/10/2009,45.5,0.002200221
08/10/2009,45.4,-0.007679687
07/10/2009,45.75,0.010768152
06/10/2009,45.26,0.015362653
05/10/2009,44.57,0.008336198
02/10/2009,44.2,0.01803496
01/10/2009,43.41,-0.005971538
30/09/2009,43.67,0.001374886
29/09/2009,43.61,-0.009357594
28/09/2009,44.02,0.000454442
25/09/2009,44,-0.01712525
24/09/2009,44.76,-0.01155055
23/09/2009,45.28,-0.017296545
22/09/2009,46.07,0.003914751
21/09/2009,45.89,0.022477808
18/09/2009,44.87,-0.018110036
17/09/2009,45.69,0.001094931
16/09/2009,45.64,0.003951707
15/09/2009,45.46,-0.045789837
14/09/2009,47.59,0.009500758
11/09/2009,47.14,0.012594894
10/09/2009,46.55,0.015369931
09/09/2009,45.84,0.023172172
08/09/2009,44.79,0.002011399
04/09/2009,44.7,0.005158697
03/09/2009,44.47,0.02712417
02/09/2009,43.28,-0.032953783
01/09/2009,44.73,-0.010673884
31/08/2009,45.21,-0.005294519
28/08/2009,45.45,-0.001099505
27/08/2009,45.5,-0.003072199
26/08/2009,45.64,-0.00306279
25/08/2009,45.78,0.009657669
24/08/2009,45.34,-0.007251982
21/08/2009,45.67,0.005268947
20/08/2009,45.43,0.010399474
19/08/2009,44.96,0.001112718
18/08/2009,44.91,0.003345604
17/08/2009,44.76,-0.006901953
14/08/2009,45.07,-0.037025135
13/08/2009,46.77,0.019430663
12/08/2009,45.87,0.02740503
11/08/2009,44.63,-0.020843327
10/08/2009,45.57,0.007931304
07/08/2009,45.21,0.011792327
06/08/2009,44.68,-0.011349849
05/08/2009,45.19,-0.002431209
04/08/2009,45.3,-0.009666156
03/08/2009,45.74,0.010107755
31/07/2009,45.28,-0.005066648
30/07/2009,45.51,0.002640266
29/07/2009,45.39,0.022728251
28/07/2009,44.37,0.001127523
27/07/2009,44.32,-0.001578176
24/07/2009,44.39,0.010416761
23/07/2009,43.93,0.049222764
22/07/2009,41.82,0.004553633
21/07/2009,41.63,-0.000480307
20/07/2009,41.65,0.018660423
17/07/2009,40.88,0.003921574
16/07/2009,40.72,0.018340043
15/07/2009,39.98,0.015883354
14/07/2009,39.35,0.003054215
13/07/2009,39.23,0.02190527
10/07/2009,38.38,0.006535117
09/07/2009,38.13,0.001837512
08/07/2009,38.06,-0.016158809
07/07/2009,38.68,-0.026532169
06/07/2009,39.72,0.018293193
02/07/2009,39,-0.035020583
01/07/2009,40.39,-0.009364287
30/06/2009,40.77,-0.025428177
29/06/2009,41.82,-0.002149768
26/06/2009,41.91,0.002867385
25/06/2009,41.79,0.037050302
24/06/2009,40.27,0.024891291
23/06/2009,39.28,-0.014155949
22/06/2009,39.84,-0.037684548
19/06/2009,41.37,0.006791198
18/06/2009,41.09,0.004390251
17/06/2009,40.91,0.017507536
16/06/2009,40.2,-0.005457716
15/06/2009,40.42,-0.033332364
12/06/2009,41.79,-0.001912504
11/06/2009,41.87,0.004068451
10/06/2009,41.7,0.022064175
09/06/2009,40.79,0.02809383
08/06/2009,39.66,-0.0082863
05/06/2009,39.99,0.01638761
04/06/2009,39.34,0.000254227
03/06/2009,39.33,-0.01888987
02/06/2009,40.08,0.005755052
01/06/2009,39.85,0.023871118
29/05/2009,38.91,0.013454278
28/05/2009,38.39,0.011000635
27/05/2009,37.97,-0.001052909
26/05/2009,38.01,0.047134078
22/05/2009,36.26,0.02626583
21/05/2009,35.32,-0.016009329
20/05/2009,35.89,-0.001670379
19/05/2009,35.95,0.013441815
18/05/2009,35.47,0.009347186
15/05/2009,35.14,-0.01412852
14/05/2009,35.64,-0.008938607
13/05/2009,35.96,-0.027158438
12/05/2009,36.95,0.014173036
11/05/2009,36.43,-0.007111627
08/05/2009,36.69,0.004096687
07/05/2009,36.54,0.026623869
06/05/2009,35.58,-0.02744455
05/05/2009,36.57,-0.01168968
04/05/2009,37,0.012236726
01/05/2009,36.55,0.041050019
30/04/2009,35.08,0.032742313
29/04/2009,33.95,0.00531602
28/04/2009,33.77,0.029449244
27/04/2009,32.79,-0.010919126
24/04/2009,33.15,0.023192983
23/04/2009,32.39,-0.082912218
22/04/2009,35.19,-0.017185942
21/04/2009,35.8,-0.020733293
20/04/2009,36.55,-0.030182836
17/04/2009,37.67,0.013631108
16/04/2009,37.16,0.020664139
15/04/2009,36.4,0.000274763
14/04/2009,36.39,-0.020938902
13/04/2009,37.16,0.000538358
09/04/2009,37.14,0.033400312
08/04/2009,35.92,0.009229544
07/04/2009,35.59,-0.019201926
06/04/2009,36.28,0.020889215
03/04/2009,35.53,-0.008966157
02/04/2009,35.85,0.041868567
01/04/2009,34.38,-0.036834999
31/03/2009,35.67,-0.006427296
30/03/2009,35.9,-0.019310945
27/03/2009,36.6,-0.007078712
26/03/2009,36.86,0.049210763
25/03/2009,35.09,0.015219246
24/03/2009,34.56,-0.009789885
23/03/2009,34.9,0.046629177
20/03/2009,33.31,-0.010749581
19/03/2009,33.67,-0.012396853
18/03/2009,34.09,-0.030904987
17/03/2009,35.16,0.011154127
16/03/2009,34.77,0.002303485
13/03/2009,34.69,0.024512462
12/03/2009,33.85,0.010393561
11/03/2009,33.5,-0.014226677
10/03/2009,33.98,0.033820371
09/03/2009,32.85,-0.039103624
06/03/2009,34.16,-0.011641575
05/03/2009,34.56,-0.042487274
04/03/2009,36.06,0.045384987
03/03/2009,34.46,-0.012687598
02/03/2009,34.9,-0.038228376
27/02/2009,36.26,0.00442234
26/02/2009,36.1,-0.022731364
25/02/2009,36.93,-0.026454449
24/02/2009,37.92,0.040360603
23/02/2009,36.42,-0.016070072
20/02/2009,37.01,-0.024817818
19/02/2009,37.94,0.004226102
18/02/2009,37.78,-0.020176238
17/02/2009,38.55,-0.034921351
13/02/2009,39.92,0.023059428
12/02/2009,39.01,0.010565747
11/02/2009,38.6,0.018037347
10/02/2009,37.91,-0.041338875
09/02/2009,39.51,-0.01232565
06/02/2009,40,0.027371197
05/02/2009,38.92,0.048430517
04/02/2009,37.08,0.010573502
03/02/2009,36.69,0.023160671
02/02/2009,35.85,-0.002229034
30/01/2009,35.93,-0.01656124
29/01/2009,36.53,-0.022734403
28/01/2009,37.37,0.029326022
27/01/2009,36.29,0.033626032
26/01/2009,35.09,0.011464729
23/01/2009,34.69,-0.034564347
22/01/2009,35.91,-0.008871697
21/01/2009,36.23,-0.005779567
20/01/2009,36.44,-0.065327178
16/01/2009,38.9,0.016066684
15/01/2009,38.28,0.048986108
14/01/2009,36.45,-0.017136282
13/01/2009,37.08,0.082315155
12/01/2009,34.15,0.010301784
09/01/2009,33.8,-0.004722559
08/01/2009,33.96,-0.02787637
07/01/2009,34.92,-0.010823233
06/01/2009,35.3,-0.005086194
05/01/2009,35.48,
