Date,Close,VLO
27/01/2011,25.37,0.002762978
26/01/2011,25.3,0.039505339
25/01/2011,24.32,-0.003693827
24/01/2011,24.41,0.011537005
21/01/2011,24.13,0.002074259
20/01/2011,24.08,-0.028655256
19/01/2011,24.78,-0.031382913
18/01/2011,25.57,0.022944044
14/01/2011,24.99,-0.001998801
13/01/2011,25.04,0.019355443
12/01/2011,24.56,0.01642073
11/01/2011,24.16,0.017958303
10/01/2011,23.73,-0.004205221
07/01/2011,23.83,0.0021004
06/01/2011,23.78,0.000841397
05/01/2011,23.76,0.024282343
04/01/2011,23.19,-0.023861379
03/01/2011,23.75,0.026884487
31/12/2010,23.12,-0.000864678
30/12/2010,23.14,-0.009034262
29/12/2010,23.35,0.019023488
28/12/2010,22.91,-0.004355408
27/12/2010,23.01,-0.000434499
23/12/2010,23.02,0.013117809
22/12/2010,22.72,-0.003514942
21/12/2010,22.8,0.027569554
20/12/2010,22.18,0.050866258
17/12/2010,21.08,-0.010851722
16/12/2010,21.31,0.012275886
15/12/2010,21.05,-0.016490362
14/12/2010,21.4,0.001870908
13/12/2010,21.36,-0.012098798
10/12/2010,21.62,0.029572678
09/12/2010,20.99,-0.004752861
08/12/2010,21.09,-0.007087202
07/12/2010,21.24,0.012316593
06/12/2010,20.98,-0.004755121
03/12/2010,21.08,0.016742797
02/12/2010,20.73,0.027881483
01/12/2010,20.16,0.034312145
30/11/2010,19.48,-0.004609483
29/11/2010,19.57,0.000511117
26/11/2010,19.56,-0.014213437
24/11/2010,19.84,0.02449102
23/11/2010,19.36,-0.016901811
22/11/2010,19.69,0.006113111
19/11/2010,19.57,-0.009661911
18/11/2010,19.76,0.033971357
17/11/2010,19.1,0.017961391
16/11/2010,18.76,-0.039712637
15/11/2010,19.52,-0.022791566
12/11/2010,19.97,0.000500877
11/11/2010,19.96,0.021266624
10/11/2010,19.54,0.020683261
09/11/2010,19.14,-0.003129893
08/11/2010,19.2,0.003129893
05/11/2010,19.14,0.011032421
04/11/2010,18.93,0.042628521
03/11/2010,18.14,0.007747687
02/11/2010,18,0.010050336
01/11/2010,17.82,-0.007268693
29/10/2010,17.95,-0.014929777
28/10/2010,18.22,0.001098298
27/10/2010,18.2,0.011049836
26/10/2010,18,0.012860116
25/10/2010,17.77,0.006775859
22/10/2010,17.65,-0.002263725
21/10/2010,17.69,-0.025671053
20/10/2010,18.15,0.006079046
19/10/2010,18.04,-0.022472856
18/10/2010,18.45,0.019152432
15/10/2010,18.1,-0.003309435
14/10/2010,18.16,-0.005491502
13/10/2010,18.26,0.016009174
12/10/2010,17.97,-0.006655599
11/10/2010,18.09,0.011117402
08/10/2010,17.89,0.012373611
07/10/2010,17.67,0.013101868
06/10/2010,17.44,-0.007995474
05/10/2010,17.58,0.018949749
04/10/2010,17.25,-0.02292364
01/10/2010,17.65,0.007963637
30/09/2010,17.51,0.013801254
29/09/2010,17.27,0.011648355
28/09/2010,17.07,0.011193048
27/09/2010,16.88,0.003560835
24/09/2010,16.82,0.010759219
23/09/2010,16.64,-0.00778214
22/09/2010,16.77,-0.022406598
21/09/2010,17.15,-0.005234092
20/09/2010,17.24,0.01460733
17/09/2010,16.99,-0.012865675
16/09/2010,17.21,-0.007525361
15/09/2010,17.34,-0.004603
14/09/2010,17.42,0.003450262
13/09/2010,17.36,0.023311079
10/09/2010,16.96,0.007694622
09/09/2010,16.83,-0.002373888
08/09/2010,16.87,-0.002959458
07/09/2010,16.92,-0.001181335
03/09/2010,16.94,0.017868254
02/09/2010,16.64,0.026798193
01/09/2010,16.2,0.026901841
31/08/2010,15.77,-0.015728541
30/08/2010,16.02,-0.00498133
27/08/2010,16.1,0.028348355
26/08/2010,15.65,-0.026483263
25/08/2010,16.07,-0.007439588
24/08/2010,16.19,-0.011056624
23/08/2010,16.37,-0.010331298
20/08/2010,16.54,-0.012616569
19/08/2010,16.75,-0.017165263
18/08/2010,17.04,0.017762456
17/08/2010,16.74,-0.009512557
16/08/2010,16.9,0.002962965
13/08/2010,16.85,-0.004736539
12/08/2010,16.93,-0.012327717
11/08/2010,17.14,-0.048401135
10/08/2010,17.99,-0.013252541
09/08/2010,18.23,0.009369041
06/08/2010,18.06,-0.013747811
05/08/2010,18.31,0.01818733
04/08/2010,17.98,0.016825972
03/08/2010,17.68,0.032770969
02/08/2010,17.11,0.007038152
30/07/2010,16.99,0.005311314
29/07/2010,16.9,-0.007662873
28/07/2010,17.03,-0.020918834
27/07/2010,17.39,-0.00972826
26/07/2010,17.56,0.027130091
23/07/2010,17.09,-0.003504676
22/07/2010,17.15,0.007021679
21/07/2010,17.03,-0.014573269
20/07/2010,17.28,0.00755159
19/07/2010,17.15,-0.012170536
16/07/2010,17.36,-0.029514061
15/07/2010,17.88,0.014080773
14/07/2010,17.63,-0.025757303
13/07/2010,18.09,0.016722798
12/07/2010,17.79,-0.005605396
09/07/2010,17.89,-0.000558815
08/07/2010,17.9,0.01633379
07/07/2010,17.61,0.044116266
06/07/2010,16.85,-0.003554506
02/07/2010,16.91,-0.020486523
01/07/2010,17.26,-0.040868343
30/06/2010,17.98,0.016825972
29/06/2010,17.68,-0.045336675
28/06/2010,18.5,-0.014489119
25/06/2010,18.77,0.038006746
24/06/2010,18.07,-0.004968269
23/06/2010,18.16,0.020022916
22/06/2010,17.8,-0.018920987
21/06/2010,18.14,0.008303397
18/06/2010,17.99,0.002783191
17/06/2010,17.94,-0.012188517
16/06/2010,18.16,-0.002200221
15/06/2010,18.2,0.037507895
14/06/2010,17.53,0.016101555
11/06/2010,17.25,-0.001158749
10/06/2010,17.27,0.054131561
09/06/2010,16.36,-0.030104621
08/06/2010,16.86,-0.014719135
07/06/2010,17.11,-0.009307804
04/06/2010,17.27,-0.052450702
03/06/2010,18.2,0.020539162
02/06/2010,17.83,0.015258844
01/06/2010,17.56,-0.061829845
28/05/2010,18.68,-0.006403437
27/05/2010,18.8,0.066526311
26/05/2010,17.59,0.012010439
25/05/2010,17.38,-0.018809332
24/05/2010,17.71,-0.023989993
21/05/2010,18.14,0.014436675
20/05/2010,17.88,-0.051237364
19/05/2010,18.82,-0.011621895
18/05/2010,19.04,-0.021819047
17/05/2010,19.46,-0.033850163
14/05/2010,20.13,-0.024535087
13/05/2010,20.63,0.003398886
12/05/2010,20.56,0.049349659
11/05/2010,19.57,-0.008142539
10/05/2010,19.73,0.063289091
07/05/2010,18.52,-0.04384119
06/05/2010,19.35,-0.050879772
05/05/2010,20.36,-0.005388208
04/05/2010,20.47,-0.04302767
03/05/2010,21.37,0.027515967
30/04/2010,20.79,-0.017640505
29/04/2010,21.16,0.035108198
28/04/2010,20.43,0.026284677
27/04/2010,19.9,-0.010994614
26/04/2010,20.12,0.012000144
23/04/2010,19.88,0.021867131
22/04/2010,19.45,0.01137551
21/04/2010,19.23,-0.018037078
20/04/2010,19.58,0.029543481
19/04/2010,19.01,-0.007337559
16/04/2010,19.15,-0.036908341
15/04/2010,19.87,-0.024361135
14/04/2010,20.36,0.034477559
13/04/2010,19.67,0.003565066
12/04/2010,19.6,-0.020702582
09/04/2010,20.01,-0.000499625
08/04/2010,20.02,-0.00448543
07/04/2010,20.11,-0.030846999
06/04/2010,20.74,0.005317876
05/04/2010,20.63,0.030014553
01/04/2010,20.02,0.016113138
31/03/2010,19.7,-0.007081466
30/03/2010,19.84,-0.002516991
29/03/2010,19.89,0.008583744
26/03/2010,19.72,-0.007577707
25/03/2010,19.87,-0.040439435
24/03/2010,20.69,0.019029606
23/03/2010,20.3,0.000492732
22/03/2010,20.29,-0.000985222
19/03/2010,20.31,-0.011747565
18/03/2010,20.55,-0.005338523
17/03/2010,20.66,0.004852023
16/03/2010,20.56,0.009775249
15/03/2010,20.36,-0.003921574
12/03/2010,20.44,0.001468789
11/03/2010,20.41,-0.005375043
10/03/2010,20.52,0.049448275
09/03/2010,19.53,-0.004597709
08/03/2010,19.62,0.002551673
05/03/2010,19.57,0.039077647
04/03/2010,18.82,0.010683862
03/03/2010,18.62,0.022814678
02/03/2010,18.2,0.031252544
01/03/2010,17.64,0.006825965
26/02/2010,17.52,0.004003437
25/02/2010,17.45,-0.008559253
24/02/2010,17.6,0.006841532
23/02/2010,17.48,-0.01701686
22/02/2010,17.78,-0.006167667
19/02/2010,17.89,0.011242389
18/02/2010,17.69,-0.007321914
17/02/2010,17.82,-0.008382279
16/02/2010,17.97,0.015139061
12/02/2010,17.7,-0.016807118
11/02/2010,18,0
10/02/2010,18,-0.00554018
09/02/2010,18.1,0.01390843
08/02/2010,17.85,-0.017217865
05/02/2010,18.16,0.002757101
04/02/2010,18.11,-0.044811816
03/02/2010,18.94,-0.016754319
02/02/2010,19.26,0.005205634
01/02/2010,19.16,0.039387742
29/01/2010,18.42,-0.000542741
28/01/2010,18.43,-0.01400885
27/01/2010,18.69,-0.017502436
26/01/2010,19.02,0.035861483
25/01/2010,18.35,0.009307486
22/01/2010,18.18,-0.038839833
21/01/2010,18.9,-0.011572986
20/01/2010,19.12,0.013161548
19/01/2010,18.87,0.005313509
15/01/2010,18.77,0.02699948
14/01/2010,18.27,0.011560822
13/01/2010,18.06,-0.008271346
12/01/2010,18.21,-0.016340233
11/01/2010,18.51,-0.009677495
08/01/2010,18.69,-0.01381531
07/01/2010,18.95,0.007415288
06/01/2010,18.81,0.024759069
05/01/2010,18.35,0.025387677
04/01/2010,17.89,0.065843639
31/12/2009,16.75,-0.006545694
30/12/2009,16.86,0.003565066
29/12/2009,16.8,-0.000595061
28/12/2009,16.81,-0.014762595
24/12/2009,17.06,0.008831379
23/12/2009,16.91,-0.007658358
22/12/2009,17.04,-0.003514942
21/12/2009,17.1,0.024268726
18/12/2009,16.69,0
17/12/2009,16.69,-0.001197605
16/12/2009,16.71,-0.003584233
15/12/2009,16.77,-0.001191895
14/12/2009,16.79,0.010778547
11/12/2009,16.61,-0.008393335
10/12/2009,16.75,0.029075337
09/12/2009,16.27,0.004311679
08/12/2009,16.2,-0.009828089
07/12/2009,16.36,-0.003051574
04/12/2009,16.41,0.027178943
03/12/2009,15.97,-0.002501565
02/12/2009,16.01,-0.004362737
01/12/2009,16.08,0.011886283
30/11/2009,15.89,-0.006898742
27/11/2009,16,-0.021639175
25/11/2009,16.35,0.02101437
24/11/2009,16.01,-0.013647855
23/11/2009,16.23,-0.014679163
20/11/2009,16.47,0.006701213
19/11/2009,16.36,-0.027729323
18/11/2009,16.82,-0.003560835
17/11/2009,16.88,-0.011193048
16/11/2009,17.07,0.000585995
13/11/2009,17.06,0.002935136
12/11/2009,17.01,-0.025538242
11/11/2009,17.45,0.009789885
10/11/2009,17.28,-0.00288934
09/11/2009,17.33,0.002310804
06/11/2009,17.29,-0.024565645
05/11/2009,17.72,0.001129306
04/11/2009,17.7,-0.014582423
03/11/2009,17.96,0.011761547
02/11/2009,17.75,-0.019526422
30/10/2009,18.1,-0.045364149
29/10/2009,18.94,0.012752564
28/10/2009,18.7,-0.036233945
27/10/2009,19.39,-0.044384491
26/10/2009,20.27,-0.019541413
23/10/2009,20.67,0.026969028
22/10/2009,20.12,-0.000993542
21/10/2009,20.14,0.001490684
20/10/2009,20.11,0.022631089
19/10/2009,19.66,-0.004060919
16/10/2009,19.74,-0.020557254
15/10/2009,20.15,0.068815645
14/10/2009,18.81,-0.019479426
13/10/2009,19.18,0
12/10/2009,19.18,-0.010373537
09/10/2009,19.38,-0.01128796
08/10/2009,19.6,0.01490647
07/10/2009,19.31,0.007798324
06/10/2009,19.16,-0.004166673
05/10/2009,19.24,0.032218261
02/10/2009,18.63,-0.01913934
01/10/2009,18.99,-0.020844944
30/09/2009,19.39,-0.003603608
29/09/2009,19.46,-0.012765044
28/09/2009,19.71,0.012765044
25/09/2009,19.46,0.027613112
24/09/2009,18.93,-0.045943564
23/09/2009,19.82,-0.026389383
22/09/2009,20.35,0.010373025
21/09/2009,20.14,-0.003964326
18/09/2009,20.22,-0.013752673
17/09/2009,20.5,0.063953327
16/09/2009,19.23,0.018368399
15/09/2009,18.88,-0.010013259
14/09/2009,19.07,0.007368454
11/09/2009,18.93,0.009554213
10/09/2009,18.75,0.018299757
09/09/2009,18.41,-0.018299757
08/09/2009,18.75,0.021019367
04/09/2009,18.36,0.013158085
03/09/2009,18.12,0.009983444
02/09/2009,17.94,-0.016035732
01/09/2009,18.23,-0.027591688
31/08/2009,18.74,-0.013778702
28/08/2009,19,-0.00210305
27/08/2009,19.04,0.00210305
26/08/2009,19,0.005806298
25/08/2009,18.89,-0.001058201
24/08/2009,18.91,0.022460837
21/08/2009,18.49,0.02963993
20/08/2009,17.95,0.016854332
19/08/2009,17.65,0.02292364
18/08/2009,17.25,0.00581397
17/08/2009,17.15,-0.036638328
14/08/2009,17.79,-0.023334392
13/08/2009,18.21,0.007717789
12/08/2009,18.07,-0.007717789
11/08/2009,18.21,-0.016880335
10/08/2009,18.52,0
07/08/2009,18.52,-0.009672295
06/08/2009,18.7,-0.006927819
05/08/2009,18.83,0.005324826
04/08/2009,18.73,0.004816707
03/08/2009,18.64,0.034938051
31/07/2009,18,-0.002219757
30/07/2009,18.04,0.019026875
29/07/2009,17.7,-0.03442872
28/07/2009,18.32,-0.024266491
27/07/2009,18.77,0.024812492
24/07/2009,18.31,-0.000546001
23/07/2009,18.32,0.033299414
22/07/2009,17.72,-0.011781342
21/07/2009,17.93,0.00671519
20/07/2009,17.81,0.022141126
17/07/2009,17.42,0.012128361
16/07/2009,17.21,0.012277266
15/07/2009,17,0.036541951
14/07/2009,16.39,0.011043057
13/07/2009,16.21,0.04028235
10/07/2009,15.57,-0.017192401
09/07/2009,15.84,0.001263424
08/07/2009,15.82,-0.002525254
07/07/2009,15.86,-0.04861
06/07/2009,16.65,0.006024115
02/07/2009,16.55,-0.05123287
01/07/2009,17.42,0.030897241
30/06/2009,16.89,0.015513438
29/06/2009,16.63,0.009060769
26/06/2009,16.48,-0.012662213
25/06/2009,16.69,0.040347771
24/06/2009,16.03,-0.032528182
23/06/2009,16.56,0.01889724
22/06/2009,16.25,-0.056234911
19/06/2009,17.19,-0.013291152
18/06/2009,17.42,0.010386706
17/06/2009,17.24,-0.000579878
16/06/2009,17.25,-0.003472226
15/06/2009,17.31,-0.017182553
12/06/2009,17.61,-0.003401364
11/06/2009,17.67,-0.029003706
10/06/2009,18.19,0.002201432
09/06/2009,18.15,-0.004946424
08/06/2009,18.24,0.001646091
05/06/2009,18.21,-0.002194186
04/06/2009,18.25,-0.008185585
03/06/2009,18.4,-0.195817038
02/06/2009,22.38,-0.019031333
01/06/2009,22.81,0.019478261
29/05/2009,22.37,0.023519854
28/05/2009,21.85,0.036350694
27/05/2009,21.07,0.012897241
26/05/2009,20.8,0.012092046
22/05/2009,20.55,-0.010167117
21/05/2009,20.76,-0.040590754
20/05/2009,21.62,0.00370714
19/05/2009,21.54,0.027773025
18/05/2009,20.95,0.005264429
15/05/2009,20.84,-0.020893448
14/05/2009,21.28,0.030052345
13/05/2009,20.65,-0.022978512
12/05/2009,21.13,-0.031674749
11/05/2009,21.81,-0.06608478
08/05/2009,23.3,0.062880383
07/05/2009,21.88,-0.034586874
06/05/2009,22.65,0.035044017
05/05/2009,21.87,0.000914913
04/05/2009,21.85,0.056485602
01/05/2009,20.65,0.040015218
30/04/2009,19.84,-0.03223686
29/04/2009,20.49,-0.015977101
28/04/2009,20.82,0.00384986
27/04/2009,20.74,-0.044325974
24/04/2009,21.68,0.018152698
23/04/2009,21.29,0.037812593
22/04/2009,20.5,0.005870858
21/04/2009,20.38,0.014829733
20/04/2009,20.08,-0.0785092
17/04/2009,21.72,0.008321823
16/04/2009,21.54,0.030641096
15/04/2009,20.89,0.015923135
14/04/2009,20.56,-0.002914038
13/04/2009,20.62,-0.018260959
09/04/2009,21,0.040821995
08/04/2009,20.16,0.038942974
07/04/2009,19.39,-0.014845422
06/04/2009,19.68,-0.00809721
03/04/2009,19.84,0.016260521
02/04/2009,19.52,0.057459809
01/04/2009,18.43,0.029179059
31/03/2009,17.9,0.009542593
30/03/2009,17.73,-0.071808981
27/03/2009,19.05,-0.042143955
26/03/2009,19.87,0.063901247
25/03/2009,18.64,0.019502243
24/03/2009,18.28,-0.014662223
23/03/2009,18.55,0.028432752
20/03/2009,18.03,-0.074781226
19/03/2009,19.43,0.048507137
18/03/2009,18.51,0.000540395
17/03/2009,18.5,0.031853325
16/03/2009,17.92,0.033478304
13/03/2009,17.33,-0.014322789
12/03/2009,17.58,0.029439355
11/03/2009,17.07,0.002346042
10/03/2009,17.03,0.023768201
09/03/2009,16.63,0.023730958
06/03/2009,16.24,-0.006750563
05/03/2009,16.35,-0.062242309
04/03/2009,17.4,0.011560822
03/03/2009,17.2,0.012873203
02/03/2009,16.98,-0.132205426
27/02/2009,19.38,-0.043419238
26/02/2009,20.24,-0.013739176
25/02/2009,20.52,0.032188964
24/02/2009,19.87,0.070359827
23/02/2009,18.52,-0.033451486
20/02/2009,19.15,-0.075412604
19/02/2009,20.65,-0.028641576
18/02/2009,21.25,-0.039673099
17/02/2009,22.11,-0.084936257
13/02/2009,24.07,0.003329175
12/02/2009,23.99,0.041273674
11/02/2009,23.02,-0.007788875
10/02/2009,23.2,-0.053295599
09/02/2009,24.47,0.030286488
06/02/2009,23.74,0.001264489
05/02/2009,23.71,-0.008818029
04/02/2009,23.92,0.017289067
03/02/2009,23.51,0.026288952
02/02/2009,22.9,-0.051904461
30/01/2009,24.12,-0.023356931
29/01/2009,24.69,-0.022427852
28/01/2009,25.25,0.039997252
27/01/2009,24.26,-0.063481697
26/01/2009,25.85,0.049970745
23/01/2009,24.59,0.053886496
22/01/2009,23.3,-0.067618537
21/01/2009,24.93,0.064190941
20/01/2009,23.38,-0.027422094
16/01/2009,24.03,0.049477042
15/01/2009,22.87,0.030635026
14/01/2009,22.18,-0.078446095
13/01/2009,23.99,0.04431914
12/01/2009,22.95,-0.044735894
09/01/2009,24,-0.024692613
08/01/2009,24.6,0.038115633
07/01/2009,23.68,-0.052243012
06/01/2009,24.95,0.014127379
05/01/2009,24.6,
