Date,Close,NBL
26/01/2011,86.53,0.013730725
25/01/2011,85.35,-0.020411239
24/01/2011,87.11,-0.001376621
21/01/2011,87.23,0.014666237
20/01/2011,85.96,0.000232693
19/01/2011,85.94,0.004548378
18/01/2011,85.55,0.017332274
14/01/2011,84.08,0.002619985
13/01/2011,83.86,-0.001072642
12/01/2011,83.95,0.013793322
11/01/2011,82.8,0.005571045
10/01/2011,82.34,-0.009187686
07/01/2011,83.1,0.005671891
06/01/2011,82.63,-0.020839077
05/01/2011,84.37,-0.000355513
04/01/2011,84.4,-0.004846059
03/01/2011,84.81,-0.014863636
31/12/2010,86.08,-0.003015894
30/12/2010,86.34,-0.00945252
29/12/2010,87.16,0.025329575
28/12/2010,84.98,0.001413095
27/12/2010,84.86,-0.000824548
23/12/2010,84.93,-0.002939277
22/12/2010,85.18,0.002468411
21/12/2010,84.97,0.003773144
20/12/2010,84.65,-0.004479027
17/12/2010,85.03,0.008385051
16/12/2010,84.32,0.021093783
15/12/2010,82.56,0.008270541
14/12/2010,81.88,0.001588951
13/12/2010,81.75,-0.008162316
10/12/2010,82.42,-0.005686302
09/12/2010,82.89,-0.010560521
08/12/2010,83.77,-0.012810044
07/12/2010,84.85,-0.005523902
06/12/2010,85.32,-0.003510007
03/12/2010,85.62,0.007502966
02/12/2010,84.98,0.017090376
01/12/2010,83.54,0.027794738
30/11/2010,81.25,-0.01684199
29/11/2010,82.63,0.002059483
26/11/2010,82.46,-0.015642239
24/11/2010,83.76,0.046178963
23/11/2010,79.98,-0.032475179
22/11/2010,82.62,-0.009756175
19/11/2010,83.43,0.007821471
18/11/2010,82.78,0.023096279
17/11/2010,80.89,-0.000123617
16/11/2010,80.9,-0.009227995
15/11/2010,81.65,-0.00732157
12/11/2010,82.25,-0.038402048
11/11/2010,85.47,0.011768995
10/11/2010,84.47,-0.008839706
09/11/2010,85.22,-0.001172746
08/11/2010,85.32,-0.003626795
05/11/2010,85.63,0.005503849
04/11/2010,85.16,0.019924758
03/11/2010,83.48,0.013143012
02/11/2010,82.39,0.019487105
01/11/2010,80.8,-0.008380626
29/10/2010,81.48,0.023343499
28/10/2010,79.6,0.029320137
27/10/2010,77.3,-0.009399413
26/10/2010,78.03,-0.003837303
25/10/2010,78.33,0.001149646
22/10/2010,78.24,0.015975604
21/10/2010,77,0.004425362
20/10/2010,76.66,-0.002995769
19/10/2010,76.89,-0.022377477
18/10/2010,78.63,0.008044479
15/10/2010,78,0.00707626
14/10/2010,77.45,-0.006306733
13/10/2010,77.94,0.01408383
12/10/2010,76.85,-0.008938462
11/10/2010,77.54,0.000257965
08/10/2010,77.52,0.013768239
07/10/2010,76.46,-0.003655357
06/10/2010,76.74,-0.005976372
05/10/2010,77.2,0.019093035
04/10/2010,75.74,-0.000264026
01/10/2010,75.76,0.008883055
30/09/2010,75.09,-0.005710128
29/09/2010,75.52,0.004113321
28/09/2010,75.21,0.003196167
27/09/2010,74.97,-0.006382152
24/09/2010,75.45,0.023874525
23/09/2010,73.67,-0.007976788
22/09/2010,74.26,-0.010048989
21/09/2010,75.01,-0.000133307
20/09/2010,75.02,0.012879169
17/09/2010,74.06,-0.020580708
16/09/2010,75.6,-0.018349139
15/09/2010,77,-0.001168149
14/09/2010,77.09,0.002597741
13/09/2010,76.89,0.022490591
10/09/2010,75.18,0.012716857
09/09/2010,74.23,0.014109582
08/09/2010,73.19,0.001504068
07/09/2010,73.08,-0.017766793
03/09/2010,74.39,0.02339288
02/09/2010,72.67,0.020716765
01/09/2010,71.18,0.019864444
31/08/2010,69.78,0.017638161
30/08/2010,68.56,0.019440966
27/08/2010,67.24,0.040983122
26/08/2010,64.54,-0.007717279
25/08/2010,65.04,-0.006894994
24/08/2010,65.49,-0.028302356
23/08/2010,67.37,0.004015771
20/08/2010,67.1,-0.013176592
19/08/2010,67.99,-0.013585776
18/08/2010,68.92,-0.009818156
17/08/2010,69.6,0.04210994
16/08/2010,66.73,-0.006274296
13/08/2010,67.15,0.010027772
12/08/2010,66.48,-0.008089932
11/08/2010,67.02,-0.029115422
10/08/2010,69,-0.008658063
09/08/2010,69.6,0.008658063
06/08/2010,69,-0.008658063
05/08/2010,69.6,0.010253538
04/08/2010,68.89,-0.001740392
03/08/2010,69.01,0.001014861
02/08/2010,68.94,0.02764882
30/07/2010,67.06,-0.016123417
29/07/2010,68.15,0.008399077
28/07/2010,67.58,0.001777252
27/07/2010,67.46,-0.010616437
26/07/2010,68.18,0.011951452
23/07/2010,67.37,-0.006067351
22/07/2010,67.78,0.02555238
21/07/2010,66.07,-0.022301306
20/07/2010,67.56,0.023209846
19/07/2010,66.01,0.006078122
16/07/2010,65.61,-0.026471692
15/07/2010,67.37,0.010594742
14/07/2010,66.66,-0.003593894
13/07/2010,66.9,0.008858252
12/07/2010,66.31,0.009089594
09/07/2010,65.71,-0.010596527
08/07/2010,66.41,0.013034437
07/07/2010,65.55,0.041903179
06/07/2010,62.86,0.015713006
02/07/2010,61.88,0.011049836
01/07/2010,61.2,0.014317697
30/06/2010,60.33,0.000995025
29/06/2010,60.27,-0.024907072
28/06/2010,61.79,-0.017804625
25/06/2010,62.9,0.015218556
24/06/2010,61.95,-0.007397911
23/06/2010,62.41,-0.010361135
22/06/2010,63.06,-0.034752231
21/06/2010,65.29,-0.010512781
18/06/2010,65.98,-0.001817081
17/06/2010,66.1,-0.001511716
16/06/2010,66.2,-0.003769322
15/06/2010,66.45,0.042579244
14/06/2010,63.68,-0.004699993
11/06/2010,63.98,0.001251173
10/06/2010,63.9,0.045298614
09/06/2010,61.07,0.00295179
08/06/2010,60.89,0.012061278
07/06/2010,60.16,-0.007287213
04/06/2010,60.6,-0.045326685
03/06/2010,63.41,0.052780135
02/06/2010,60.15,0.06739102
01/06/2010,56.23,-0.056357809
28/05/2010,59.49,-0.036151498
27/05/2010,61.68,0.023457157
26/05/2010,60.25,0.027256061
25/05/2010,58.63,-0.016576834
24/05/2010,59.61,-0.0250158
21/05/2010,61.12,0.012512511
20/05/2010,60.36,-0.059961712
19/05/2010,64.09,-0.01855054
18/05/2010,65.29,-0.009754688
17/05/2010,65.93,-0.016845037
14/05/2010,67.05,-0.027507802
13/05/2010,68.92,-0.017404251
12/05/2010,70.13,0.022787257
11/05/2010,68.55,-0.06385448
10/05/2010,73.07,0.031558885
07/05/2010,70.8,-0.021656452
06/05/2010,72.35,-0.035038891
05/05/2010,74.93,-0.025821485
04/05/2010,76.89,-0.012793351
03/05/2010,77.88,0.019186484
30/04/2010,76.4,-0.023926133
29/04/2010,78.25,-0.008399133
28/04/2010,78.91,0.008782593
27/04/2010,78.22,-0.031584884
26/04/2010,80.73,0.000991449
23/04/2010,80.65,0.016502437
22/04/2010,79.33,0.01179244
21/04/2010,78.4,-0.00331084
20/04/2010,78.66,0.017182113
19/04/2010,77.32,0.000258699
16/04/2010,77.3,-0.012981353
15/04/2010,78.31,0.001917301
14/04/2010,78.16,0.020160931
13/04/2010,76.6,0.000914256
12/04/2010,76.53,-0.004562944
09/04/2010,76.88,0.009803359
08/04/2010,76.13,0.003421056
07/04/2010,75.87,-0.000395335
06/04/2010,75.9,-0.014258859
05/04/2010,76.99,0.022461048
01/04/2010,75.28,0.030755054
31/03/2010,73,0.018805864
30/03/2010,71.64,0.004897512
29/03/2010,71.29,0.029899722
26/03/2010,69.19,-0.014207027
25/03/2010,70.18,-0.026296952
24/03/2010,72.05,0.004590674
23/03/2010,71.72,-0.007777817
22/03/2010,72.28,-0.012511334
19/03/2010,73.19,-0.016262725
18/03/2010,74.39,-0.023514866
17/03/2010,76.16,0.027825798
16/03/2010,74.07,0.011541984
15/03/2010,73.22,-0.010866719
12/03/2010,74.02,0.007458167
11/03/2010,73.47,-0.001088287
10/03/2010,73.55,0.004087199
09/03/2010,73.25,0.003692817
08/03/2010,72.98,-0.003419742
05/03/2010,73.23,0.013888157
04/03/2010,72.22,-0.008136293
03/03/2010,72.81,-0.003427713
02/03/2010,73.06,-0.003961483
01/03/2010,73.35,0.00972677
26/02/2010,72.64,0.019040253
25/02/2010,71.27,0.003936459
24/02/2010,70.99,0.000704573
23/02/2010,70.94,-0.021476212
22/02/2010,72.48,-0.030972321
19/02/2010,74.76,-0.007595479
18/02/2010,75.33,-0.014627658
17/02/2010,76.44,-0.00586971
16/02/2010,76.89,0.033323194
12/02/2010,74.37,-0.008435479
11/02/2010,75,0.023200393
10/02/2010,73.28,-0.015571366
09/02/2010,74.43,0.024894165
08/02/2010,72.6,-0.006179216
05/02/2010,73.05,0.004665212
04/02/2010,72.71,-0.053553151
03/02/2010,76.71,-0.005719501
02/02/2010,77.15,0.017389469
01/02/2010,75.82,0.025108157
29/01/2010,73.94,-0.008350217
28/01/2010,74.56,-0.005883943
27/01/2010,75,-0.020064031
26/01/2010,76.52,-0.021589618
25/01/2010,78.19,0.024206735
22/01/2010,76.32,-0.012629554
21/01/2010,77.29,-0.004131704
20/01/2010,77.61,-0.018257769
19/01/2010,79.04,0.017098796
15/01/2010,77.7,0.001030131
14/01/2010,77.62,0.011271739
13/01/2010,76.75,0.008899417
12/01/2010,76.07,0.006065419
11/01/2010,75.61,0.004506901
08/01/2010,75.27,0.006130083
07/01/2010,74.81,-0.013542427
06/01/2010,75.83,0.009407158
05/01/2010,75.12,0.025618227
04/01/2010,73.22,0.02769493
31/12/2009,71.22,-0.009502587
30/12/2009,71.9,-0.000278125
29/12/2009,71.92,-0.013397065
28/12/2009,72.89,0.000823497
24/12/2009,72.83,0.002199314
23/12/2009,72.67,0.010930583
22/12/2009,71.88,0.002367854
21/12/2009,71.71,0.003212518
18/12/2009,71.48,0.003503612
17/12/2009,71.23,0.001264311
16/12/2009,71.14,0.011166983
15/12/2009,70.35,0.012443842
14/12/2009,69.48,0.044137791
11/12/2009,66.48,-0.005250931
10/12/2009,66.83,0.016748788
09/12/2009,65.72,0.009325146
08/12/2009,65.11,-0.008716318
07/12/2009,65.68,0.009792
04/12/2009,65.04,0.008027212
03/12/2009,64.52,-0.021314922
02/12/2009,65.91,-0.012214583
01/12/2009,66.72,0.022278712
30/11/2009,65.25,0.005070304
27/11/2009,64.92,-0.025999184
25/11/2009,66.63,0.014665015
24/11/2009,65.66,0.005191644
23/11/2009,65.32,0.008455735
20/11/2009,64.77,0.008995098
19/11/2009,64.19,-0.024772403
18/11/2009,65.8,-0.018967903
17/11/2009,67.06,-0.010974454
16/11/2009,67.8,0.026301576
13/11/2009,66.04,-0.012041085
12/11/2009,66.84,-0.042042076
11/11/2009,69.71,-0.004151463
10/11/2009,70,0.011638899
09/11/2009,69.19,0.03605187
06/11/2009,66.74,-0.002095495
05/11/2009,66.88,0.011126261
04/11/2009,66.14,-0.001963599
03/11/2009,66.27,0.008790599
02/11/2009,65.69,0.000913798
30/10/2009,65.63,-0.042946812
29/10/2009,68.51,0.023332423
28/10/2009,66.93,-0.04969333
27/10/2009,70.34,0.004416905
26/10/2009,70.03,0.007740864
23/10/2009,69.49,-0.023045117
22/10/2009,71.11,0.013164604
21/10/2009,70.18,-0.026990674
20/10/2009,72.1,-0.021541616
19/10/2009,73.67,0.001086514
16/10/2009,73.59,0.002448981
15/10/2009,73.41,0.016066257
14/10/2009,72.24,0.01548472
13/10/2009,71.13,-0.005188261
12/10/2009,71.5,0.011676295
09/10/2009,70.67,0.004254119
08/10/2009,70.37,0.036762461
07/10/2009,67.83,0.002952903
06/10/2009,67.63,0.025761497
05/10/2009,65.91,0.026286964
02/10/2009,64.2,0.012066275
01/10/2009,63.43,-0.039111562
30/09/2009,65.96,-0.007551765
29/09/2009,66.46,-0.004953106
28/09/2009,66.79,0.015085518
25/09/2009,65.79,-0.001822324
24/09/2009,65.91,-0.019531871
23/09/2009,67.21,-0.02323634
22/09/2009,68.79,0.01155068
21/09/2009,68,-0.012858155
18/09/2009,68.88,-0.00996758
17/09/2009,69.57,-0.007731997
16/09/2009,70.11,0.021044305
15/09/2009,68.65,0.025224436
14/09/2009,66.94,0.012325423
11/09/2009,66.12,-0.007833725
10/09/2009,66.64,0.025687255
09/09/2009,64.95,0.026364525
08/09/2009,63.26,0.035232471
04/09/2009,61.07,0.016010906
03/09/2009,60.1,0.008689894
02/09/2009,59.58,0.00842749
01/09/2009,59.08,-0.023089532
31/08/2009,60.46,-0.026441887
28/08/2009,62.08,0.009549316
27/08/2009,61.49,-0.008259825
26/08/2009,62,0.013150608
25/08/2009,61.19,-0.019100613
24/08/2009,62.37,0.01242252
21/08/2009,61.6,0.016697065
20/08/2009,60.58,0.007455921
19/08/2009,60.13,0.017616427
18/08/2009,59.08,0.015007103
17/08/2009,58.2,-0.02879115
14/08/2009,59.9,-0.018033411
13/08/2009,60.99,0.004107457
12/08/2009,60.74,0.021298642
11/08/2009,59.46,-0.014359906
10/08/2009,60.32,-0.00149093
07/08/2009,60.41,0.000662361
06/08/2009,60.37,-0.004627343
05/08/2009,60.65,-0.024913769
04/08/2009,62.18,-0.02853713
03/08/2009,63.98,0.04573139
31/07/2009,61.12,0.018494583
30/07/2009,60,0.057276068
29/07/2009,56.66,-0.033666202
28/07/2009,58.6,-0.01355953
27/07/2009,59.4,-0.009883655
24/07/2009,59.99,-0.000999667
23/07/2009,60.05,0.023249026
22/07/2009,58.67,-0.024746655
21/07/2009,60.14,0.007678222
20/07/2009,59.68,0.026315074
17/07/2009,58.13,-0.001718804
16/07/2009,58.23,0.013311632
15/07/2009,57.46,0.019684291
14/07/2009,56.34,0.009093403
13/07/2009,55.83,0.021728177
10/07/2009,54.63,-0.003289477
09/07/2009,54.81,0.038308887
08/07/2009,52.75,-0.010560158
07/07/2009,53.31,-0.03011775
06/07/2009,54.94,-0.026936446
02/07/2009,56.44,-0.057660296
01/07/2009,59.79,0.013809583
30/06/2009,58.97,-0.005749086
29/06/2009,59.31,0.020784394
26/06/2009,58.09,-0.010957138
25/06/2009,58.73,0.024126623
24/06/2009,57.33,0.008583744
23/06/2009,56.84,-0.004213489
22/06/2009,57.08,-0.052553887
19/06/2009,60.16,-0.020727835
18/06/2009,61.42,-0.01229789
17/06/2009,62.18,-0.017377879
16/06/2009,63.27,-0.032805118
15/06/2009,65.38,-0.021037477
12/06/2009,66.77,-0.013093477
11/06/2009,67.65,0.020157457
10/06/2009,66.3,0.00302115
09/06/2009,66.1,0.028698356
08/06/2009,64.23,0.004212503
05/06/2009,63.96,0.008794027
04/06/2009,63.4,0.042367615
03/06/2009,60.77,-0.044258571
02/06/2009,63.52,0.005525312
01/06/2009,63.17,0.060189383
29/05/2009,59.48,0.012859737
28/05/2009,58.72,0.034300955
27/05/2009,56.74,-0.007199961
26/05/2009,57.15,0.026956766
22/05/2009,55.63,0.004865313
21/05/2009,55.36,-0.036883613
20/05/2009,57.44,0.004711639
19/05/2009,57.17,0.03833253
18/05/2009,55.02,0.057030126
15/05/2009,51.97,-0.040906655
14/05/2009,54.14,0.007601779
13/05/2009,53.73,-0.059956572
12/05/2009,57.05,-0.010635616
11/05/2009,57.66,-0.031748698
08/05/2009,59.52,0.01370232
07/05/2009,58.71,-0.027219422
06/05/2009,60.33,0.029094796
05/05/2009,58.6,-0.039155077
04/05/2009,60.94,0.035067878
01/05/2009,58.84,0.036166239
30/04/2009,56.75,-0.060178811
29/04/2009,60.27,0.035808589
28/04/2009,58.15,-0.007367462
27/04/2009,58.58,-0.035385598
24/04/2009,60.69,0.032147419
23/04/2009,58.77,0.028302148
22/04/2009,57.13,-0.028982536
21/04/2009,58.81,0.025139065
20/04/2009,57.35,-0.072138167
17/04/2009,61.64,0.024303331
16/04/2009,60.16,0.027468236
15/04/2009,58.53,-0.029295024
14/04/2009,60.27,-0.014004677
13/04/2009,61.12,-0.002940698
09/04/2009,61.3,0.023270297
08/04/2009,59.89,0.031894137
07/04/2009,58.01,-0.030223013
06/04/2009,59.79,-0.00117008
03/04/2009,59.86,0.02486386
02/04/2009,58.39,0.049321218
01/04/2009,55.58,0.031064073
31/03/2009,53.88,0.031485304
30/03/2009,52.21,-0.025154991
27/03/2009,53.54,-0.039910111
26/03/2009,55.72,0.022505487
25/03/2009,54.48,-0.012585665
24/03/2009,55.17,-0.037881296
23/03/2009,57.3,0.097633995
20/03/2009,51.97,-0.030695854
19/03/2009,53.59,0.028197535
18/03/2009,52.1,0.020751254
17/03/2009,51.03,0.042227384
16/03/2009,48.92,0.023369898
13/03/2009,47.79,-0.003967845
12/03/2009,47.98,0.046718531
11/03/2009,45.79,0.001092538
10/03/2009,45.74,0.066668758
09/03/2009,42.79,0.007977518
06/03/2009,42.45,-0.002117897
05/03/2009,42.54,-0.032380257
04/03/2009,43.94,0.04849435
03/03/2009,41.86,0.027365795
02/03/2009,40.73,-0.111626139
27/02/2009,45.54,-0.032832323
26/02/2009,47.06,0.00939375
25/02/2009,46.62,-0.010243367
24/02/2009,47.1,0.050064862
23/02/2009,44.8,-0.069617676
20/02/2009,48.03,-0.038996469
19/02/2009,49.94,0.026376047
18/02/2009,48.64,-0.015908963
17/02/2009,49.42,-0.088999148
13/02/2009,54.02,0.010046596
12/02/2009,53.48,0.013175421
11/02/2009,52.78,-0.03225184
10/02/2009,54.51,-0.016375912
09/02/2009,55.41,0.007426898
06/02/2009,55,0.028773656
05/02/2009,53.44,0.0278929
04/02/2009,51.97,0.029683882
03/02/2009,50.45,0.041276343
02/02/2009,48.41,-0.010684301
30/01/2009,48.93,-0.03257224
29/01/2009,50.55,-0.02481323
28/01/2009,51.82,0.03515335
27/01/2009,50.03,-0.027793254
26/01/2009,51.44,0.038241411
23/01/2009,49.51,0.030765347
22/01/2009,48.01,-0.033790458
21/01/2009,49.66,0.035666826
20/01/2009,47.92,0.023863449
16/01/2009,46.79,-0.002348171
15/01/2009,46.9,0.024607328
14/01/2009,45.76,-0.066571527
13/01/2009,48.91,0.037072134
12/01/2009,47.13,-0.060911646
09/01/2009,50.09,-0.058355541
08/01/2009,53.1,0.013652089
07/01/2009,52.38,-0.051713214
06/01/2009,55.16,0.023849966
05/01/2009,53.86,
