Date,Close,V
26/01/2011,71,-0.008135828
25/01/2011,71.58,-0.002929485
24/01/2011,71.79,0.023109384
21/01/2011,70.15,-0.007668314
20/01/2011,70.69,0.022459996
19/01/2011,69.12,-0.029789133
18/01/2011,71.21,0.001264667
14/01/2011,71.12,-0.000281175
13/01/2011,71.14,-0.020452887
12/01/2011,72.61,0.010104591
11/01/2011,71.88,0.00097432
10/01/2011,71.81,-0.015887604
07/01/2011,72.96,-0.002874155
06/01/2011,73.17,0.014870162
05/01/2011,72.09,0.020885194
04/01/2011,70.6,0.001133787
03/01/2011,70.52,0.001987226
31/12/2010,70.38,0.001279591
30/12/2010,70.29,-0.004400603
29/12/2010,70.6,-0.001839667
28/12/2010,70.73,-0.001130423
27/12/2010,70.81,0.029814449
23/12/2010,68.73,0.002622379
22/12/2010,68.55,0.007320677
21/12/2010,68.05,0.000882094
20/12/2010,67.99,0.016161668
17/12/2010,66.9,-0.00432546
16/12/2010,67.19,-0.13550147
15/12/2010,76.94,-0.046968907
14/12/2010,80.64,-0.003095403
13/12/2010,80.89,0.008566692
10/12/2010,80.2,0.013557828
09/12/2010,79.12,0.015026387
08/12/2010,77.94,0.013693535
07/12/2010,76.88,-0.018429544
06/12/2010,78.31,0.012334732
03/12/2010,77.35,0.004535155
02/12/2010,77,0.023388269
01/12/2010,75.22,0.018381144
30/11/2010,73.85,-0.004593361
29/11/2010,74.19,-0.01723835
26/11/2010,75.48,-0.00449439
24/11/2010,75.82,0.015551586
23/11/2010,74.65,-0.010792191
22/11/2010,75.46,-0.020851847
19/11/2010,77.05,0.001428664
18/11/2010,76.94,0.015851514
17/11/2010,75.73,0.009819612
16/11/2010,74.99,-0.018104228
15/11/2010,76.36,-0.007566898
12/11/2010,76.94,-0.029202895
11/11/2010,79.22,-0.000883225
10/11/2010,79.29,0.012309019
09/11/2010,78.32,-0.004967214
08/11/2010,78.71,-0.013753292
05/11/2010,79.8,-0.002378122
04/11/2010,79.99,0.012453774
03/11/2010,79,0.007368856
02/11/2010,78.42,0.014126343
01/11/2010,77.32,-0.010805353
29/10/2010,78.16,0.022121075
28/10/2010,76.45,-0.044389202
27/10/2010,79.92,-0.00137543
26/10/2010,80.03,-0.007469224
25/10/2010,80.63,0.016758771
22/10/2010,79.29,0.001135718
21/10/2010,79.2,-0.004032264
20/10/2010,79.52,0.025085673
19/10/2010,77.55,-0.010390703
18/10/2010,78.36,0.009746166
15/10/2010,77.6,0.005556647
14/10/2010,77.17,0.002984883
13/10/2010,76.94,0.03558812
12/10/2010,74.25,-0.000538575
11/10/2010,74.29,0.00391126
08/10/2010,74,0.005284207
07/10/2010,73.61,-0.008387495
06/10/2010,74.23,-0.01018639
05/10/2010,74.99,0.023613052
04/10/2010,73.24,-0.001091703
01/10/2010,73.32,-0.012739026
30/09/2010,74.26,-0.002017893
29/09/2010,74.41,0.015439093
28/09/2010,73.27,0.003691807
27/09/2010,73,0.008667592
24/09/2010,72.37,0.019393702
23/09/2010,70.98,0.005084757
22/09/2010,70.62,0.009675659
21/09/2010,69.94,-0.005276305
20/09/2010,70.31,0.026226287
17/09/2010,68.49,0.001607365
16/09/2010,68.38,-0.008011113
15/09/2010,68.93,0.026609435
14/09/2010,67.12,0.02473731
13/09/2010,65.48,-0.039085607
10/09/2010,68.09,0.019426725
09/09/2010,66.78,-0.026159771
08/09/2010,68.55,-0.042134044
07/09/2010,71.5,-0.013889112
03/09/2010,72.5,0.007198259
02/09/2010,71.98,0.020350151
01/09/2010,70.53,0.022221544
31/08/2010,68.98,-0.008085519
30/08/2010,69.54,-0.022325847
27/08/2010,71.11,0.017019273
26/08/2010,69.91,-0.013497399
25/08/2010,70.86,0.002826458
24/08/2010,70.66,0.007671582
23/08/2010,70.12,0.000285266
20/08/2010,70.1,-0.021591187
19/08/2010,71.63,-0.017300272
18/08/2010,72.88,-0.006564575
17/08/2010,73.36,0.00725087
16/08/2010,72.83,0.008410942
13/08/2010,72.22,-0.010468415
12/08/2010,72.98,-0.00723602
11/08/2010,73.51,-0.023660198
10/08/2010,75.27,0.007066225
09/08/2010,74.74,0.035406749
06/08/2010,72.14,0.008911226
05/08/2010,71.5,-0.013199219
04/08/2010,72.45,-0.007562772
03/08/2010,73,0.010603969
02/08/2010,72.23,-0.015387033
30/07/2010,73.35,0.018854202
29/07/2010,71.98,-0.043496935
28/07/2010,75.18,-0.018842378
27/07/2010,76.61,0.006942198
26/07/2010,76.08,0.006461419
23/07/2010,75.59,0.015061931
22/07/2010,74.46,0.028608408
21/07/2010,72.36,-0.016991365
20/07/2010,73.6,0.032871348
19/07/2010,71.22,-0.003224227
16/07/2010,71.45,-0.052216591
15/07/2010,75.28,-0.013196285
14/07/2010,76.28,-0.004055739
13/07/2010,76.59,0.001045069
12/07/2010,76.51,-0.011306898
09/07/2010,77.38,0.030174138
08/07/2010,75.08,0.003468983
07/07/2010,74.82,0.034676124
06/07/2010,72.27,-0.012513054
02/07/2010,73.18,0.004382368
01/07/2010,72.86,0.029387255
30/06/2010,70.75,-0.009845368
29/06/2010,71.45,-0.051419249
28/06/2010,75.22,-0.018962907
25/06/2010,76.66,0.002350791
24/06/2010,76.48,-0.016597891
23/06/2010,77.76,-0.012778094
22/06/2010,78.76,-0.02680857
21/06/2010,80.9,0.048889057
18/06/2010,77.04,-0.015456258
17/06/2010,78.24,0.013770245
16/06/2010,77.17,0.003114863
15/06/2010,76.93,0.041808225
14/06/2010,73.78,-0.030697726
11/06/2010,76.08,-0.017847149
10/06/2010,77.45,0.048273835
09/06/2010,73.8,0.006116227
08/06/2010,73.35,0.020105332
07/06/2010,71.89,-0.003332874
04/06/2010,72.13,-0.009795208
03/06/2010,72.84,0.022070436
02/06/2010,71.25,-0.003362761
01/06/2010,71.49,-0.013477106
28/05/2010,72.46,-0.016832419
27/05/2010,73.69,0.003943169
26/05/2010,73.4,0.005875538
25/05/2010,72.97,-0.021421643
24/05/2010,74.55,0.004705891
21/05/2010,74.2,0.018773507
20/05/2010,72.82,-0.002057755
19/05/2010,72.97,0.040268267
18/05/2010,70.09,-0.063833821
17/05/2010,74.71,-0.033562405
14/05/2010,77.26,-0.104026465
13/05/2010,85.73,0.000583397
12/05/2010,85.68,0.017899677
11/05/2010,84.16,-0.021511261
10/05/2010,85.99,0.043981417
07/05/2010,82.29,-0.007626694
06/05/2010,82.92,-0.04145855
05/05/2010,86.43,-0.022197708
04/05/2010,88.37,-0.01013294
03/05/2010,89.27,-0.010696481
30/04/2010,90.23,-0.028300168
29/04/2010,92.82,-0.008475082
28/04/2010,93.61,0.007075501
27/04/2010,92.95,-0.032286477
26/04/2010,96,-0.006127025
23/04/2010,96.59,0.015125725
22/04/2010,95.14,0.021353124
21/04/2010,93.13,-0.009830189
20/04/2010,94.05,0.009937572
19/04/2010,93.12,-0.007808779
16/04/2010,93.85,-0.006372831
15/04/2010,94.45,0.002013672
14/04/2010,94.26,0.015718046
13/04/2010,92.79,-0.004301544
12/04/2010,93.19,0.007215582
09/04/2010,92.52,0.011195161
08/04/2010,91.49,0.008562072
07/04/2010,90.71,-0.018459374
06/04/2010,92.4,-0.000757289
05/04/2010,92.47,-0.000864771
01/04/2010,92.55,0.016559917
31/03/2010,91.03,0.000329616
30/03/2010,91,0.008386719
29/03/2010,90.24,-0.000110809
26/03/2010,90.25,-0.001771284
25/03/2010,90.41,0.018531452
24/03/2010,88.75,-0.013763995
23/03/2010,89.98,0.008258054
22/03/2010,89.24,0.004492371
19/03/2010,88.84,-0.014416074
18/03/2010,90.13,-0.015195183
17/03/2010,91.51,-0.001528718
16/03/2010,91.65,-0.008258224
15/03/2010,92.41,-0.009048861
12/03/2010,93.25,0.00548418
11/03/2010,92.74,0.013242351
10/03/2010,91.52,0.015082578
09/03/2010,90.15,-0.005310334
08/03/2010,90.63,0.023669744
05/03/2010,88.51,0.016747757
04/03/2010,87.04,0.002761161
03/03/2010,86.8,0.00404041
02/03/2010,86.45,-0.004270798
01/03/2010,86.82,0.017897049
26/02/2010,85.28,0.000586476
25/02/2010,85.23,-0.004682205
24/02/2010,85.63,-0.005705983
23/02/2010,86.12,-0.009131428
22/02/2010,86.91,0.001151278
19/02/2010,86.81,-0.00172642
18/02/2010,86.96,0.006229112
17/02/2010,86.42,0.006268157
16/02/2010,85.88,0.012891307
12/02/2010,84.78,-0.004237294
11/02/2010,85.14,0.017775086
10/02/2010,83.64,0.004433534
09/02/2010,83.27,0.002645504
08/02/2010,83.05,0.005917534
05/02/2010,82.56,-0.005917534
04/02/2010,83.05,-0.005643288
03/02/2010,83.52,-0.005849715
02/02/2010,84.01,0.004174873
01/02/2010,83.66,0.019675932
29/01/2010,82.03,-0.00752979
28/01/2010,82.65,-0.015129972
27/01/2010,83.91,0.033445502
26/01/2010,81.15,-0.01078574
25/01/2010,82.03,-0.008497259
22/01/2010,82.73,-0.02057735
21/01/2010,84.45,-0.034564446
20/01/2010,87.42,-0.004906725
19/01/2010,87.85,0.019656935
15/01/2010,86.14,-0.014978964
14/01/2010,87.44,0.003436823
13/01/2010,87.14,0.009223031
12/01/2010,86.34,-0.004737429
11/01/2010,86.75,-0.0028777
08/01/2010,87,0.002762433
07/01/2010,86.76,0.009263614
06/01/2010,85.96,-0.013519184
05/01/2010,87.13,-0.011525203
04/01/2010,88.14,0.007744913
31/12/2009,87.46,-0.007744913
30/12/2009,88.14,0.001362398
29/12/2009,88.02,0.014418375
28/12/2009,86.76,0.005431969
24/12/2009,86.29,0.001623754
23/12/2009,86.15,-0.001739635
22/12/2009,86.3,-0.013923474
21/12/2009,87.51,-0.016546162
18/12/2009,88.97,0.022046347
17/12/2009,87.03,0
16/12/2009,87.03,0.010279007
15/12/2009,86.14,0.016032173
14/12/2009,84.77,0.041303806
11/12/2009,81.34,-0.011976191
10/12/2009,82.32,0.006948282
09/12/2009,81.75,0.021764183
08/12/2009,79.99,0.000750375
07/12/2009,79.93,-0.004244701
04/12/2009,80.27,0.002994388
03/12/2009,80.03,-0.026997017
02/12/2009,82.22,-0.009080515
01/12/2009,82.97,0.024029942
30/11/2009,81,0.008306004
27/11/2009,80.33,-0.018011837
25/11/2009,81.79,0.014408229
24/11/2009,80.62,0.002235193
23/11/2009,80.44,0.00548493
20/11/2009,80,-0.002247473
19/11/2009,80.18,-0.002615683
18/11/2009,80.39,-0.001988319
17/11/2009,80.55,0.012492355
16/11/2009,79.55,-0.00564088
13/11/2009,80,0.0010005
12/11/2009,79.92,-0.011198325
11/11/2009,80.82,-0.003458501
10/11/2009,81.1,-0.000739554
09/11/2009,81.16,0.018529412
06/11/2009,79.67,0.001004647
05/11/2009,79.59,0.016213148
04/11/2009,78.31,0.008463759
03/11/2009,77.65,0.004646968
02/11/2009,77.29,0.019994132
30/10/2009,75.76,-0.019864741
29/10/2009,77.28,0.009229835
28/10/2009,76.57,0.035492527
27/10/2009,73.9,0.015271636
26/10/2009,72.78,-0.018244209
23/10/2009,74.12,-0.02096065
22/10/2009,75.69,0.006627808
21/10/2009,75.19,0.001863685
20/10/2009,75.05,0.001333334
19/10/2009,74.95,0.008844871
16/10/2009,74.29,-0.010577859
15/10/2009,75.08,0.003736327
14/10/2009,74.8,0.00173948
13/10/2009,74.67,0.013075606
12/10/2009,73.7,0.010365614
09/10/2009,72.94,0.016728115
08/10/2009,71.73,0.012202971
07/10/2009,70.86,0.037382156
06/10/2009,68.26,0.001466061
05/10/2009,68.16,0.005443191
02/10/2009,67.79,-0.019429433
01/10/2009,69.12,0.000144686
30/09/2009,69.11,-0.006634002
29/09/2009,69.57,-0.022316327
28/09/2009,71.14,0.006770125
25/09/2009,70.66,-0.039813844
24/09/2009,73.53,-0.005289941
23/09/2009,73.92,-0.006606914
22/09/2009,74.41,0.013802655
21/09/2009,73.39,-0.005435535
18/09/2009,73.79,-0.000406477
17/09/2009,73.82,-0.003650873
16/09/2009,74.09,0.012085149
15/09/2009,73.2,0.004518389
14/09/2009,72.87,0.007991225
11/09/2009,72.29,-0.000276625
10/09/2009,72.31,0.025633451
09/09/2009,70.48,-0.006646422
08/09/2009,70.95,0.008350484
04/09/2009,70.36,-0.007786547
03/09/2009,70.91,0.011488673
02/09/2009,70.1,-0.001140576
01/09/2009,70.18,-0.013023967
31/08/2009,71.1,0.008474627
28/08/2009,70.5,0.01126893
27/08/2009,69.71,-0.007004532
26/08/2009,70.2,0.017531704
25/08/2009,68.98,0.015044467
24/08/2009,67.95,-0.015334364
21/08/2009,69,0.017396828
20/08/2009,67.81,0.009036429
19/08/2009,67.2,0.002831386
18/08/2009,67.01,0.0086931
17/08/2009,66.43,-0.020413433
14/08/2009,67.8,-0.012895841
13/08/2009,68.68,0.003354484
12/08/2009,68.45,-0.002334745
11/08/2009,68.61,-0.003927563
10/08/2009,68.88,-0.004201382
07/08/2009,69.17,0.00754611
06/08/2009,68.65,0.003940748
05/08/2009,68.38,-0.010474347
04/08/2009,69.1,-0.000144707
03/08/2009,69.11,0.054260169
31/07/2009,65.46,-0.026382777
30/07/2009,67.21,0.006418411
29/07/2009,66.78,0.007213737
28/07/2009,66.3,-0.028108029
27/07/2009,68.19,0.013286289
24/07/2009,67.29,0.00148721
23/07/2009,67.19,0.005073123
22/07/2009,66.85,-0.004477619
21/07/2009,67.15,0.000446861
20/07/2009,67.12,0.046037698
17/07/2009,64.1,-0.004824537
16/07/2009,64.41,0.027705219
15/07/2009,62.65,0.038397429
14/07/2009,60.29,-0.000994695
13/07/2009,60.35,0.008152445
10/07/2009,59.86,-0.009642635
09/07/2009,60.44,0.015842906
08/07/2009,59.49,-0.003691279
07/07/2009,59.71,-0.015949831
06/07/2009,60.67,0.009772334
02/07/2009,60.08,-0.011912782
01/07/2009,60.8,-0.023729376
30/06/2009,62.26,-0.011498051
29/06/2009,62.98,-0.013249405
26/06/2009,63.82,0.029739013
25/06/2009,61.95,0.013979421
24/06/2009,61.09,-0.025534678
23/06/2009,62.67,0.023082293
22/06/2009,61.24,-0.002120546
19/06/2009,61.37,-0.000651572
18/06/2009,61.41,0.000977517
17/06/2009,61.35,-0.017931181
16/06/2009,62.46,-0.031053011
15/06/2009,64.43,0.001087041
12/06/2009,64.36,-0.036012436
11/06/2009,66.72,-0.037507154
10/06/2009,69.27,0.009282155
09/06/2009,68.63,-0.016904253
08/06/2009,69.8,0.007477746
05/06/2009,69.28,-0.003458217
04/06/2009,69.52,0.01873013
03/06/2009,68.23,0.021031581
02/06/2009,66.81,0.002247697
01/06/2009,66.66,-0.015628807
29/05/2009,67.71,0.018031932
28/05/2009,66.5,0.008760062
27/05/2009,65.92,-0.012811992
26/05/2009,66.77,0.015394207
22/05/2009,65.75,-0.008028522
21/05/2009,66.28,0.020116497
20/05/2009,64.96,0.002466092
19/05/2009,64.8,-0.024542044
18/05/2009,66.41,0.020384034
15/05/2009,65.07,0.00848836
14/05/2009,64.52,0.000775254
13/05/2009,64.47,-0.011566171
12/05/2009,65.22,-0.010827403
11/05/2009,65.93,-0.037217752
08/05/2009,68.43,0.043303272
07/05/2009,65.53,-0.010021341
06/05/2009,66.19,-0.017967245
05/05/2009,67.39,-0.011947926
04/05/2009,68.2,0.047903461
01/05/2009,65.01,0.000769408
30/04/2009,64.96,0.022574322
29/04/2009,63.51,0.045088945
28/04/2009,60.71,0.030776806
27/04/2009,58.87,-0.025326301
24/04/2009,60.38,0.036257238
23/04/2009,58.23,0.01244184
22/04/2009,57.51,-0.019287665
21/04/2009,58.63,0.063913326
20/04/2009,55,-0.053109825
17/04/2009,58,-0.001206169
16/04/2009,58.07,-0.017750935
15/04/2009,59.11,0.013283574
14/04/2009,58.33,-0.046558978
13/04/2009,61.11,0.038703746
09/04/2009,58.79,0.016637036
08/04/2009,57.82,0.011655346
07/04/2009,57.15,-0.03405902
06/04/2009,59.13,-0.015938598
03/04/2009,60.08,0.077673678
02/04/2009,55.59,0.023663281
01/04/2009,54.29,-0.023843153
31/03/2009,55.6,0.038501547
30/03/2009,53.5,-0.013921339
27/03/2009,54.25,-0.022780028
26/03/2009,55.5,0.050819248
25/03/2009,52.75,-0.015985296
24/03/2009,53.6,-0.035554414
23/03/2009,55.54,0.055719047
20/03/2009,52.53,-0.003041249
19/03/2009,52.69,-0.066446455
18/03/2009,56.31,0.018280079
17/03/2009,55.29,0.058084443
16/03/2009,52.17,0.002302822
13/03/2009,52.05,-0.038444531
12/03/2009,54.09,0.051594981
11/03/2009,51.37,-0.028781726
10/03/2009,52.87,0.059821086
09/03/2009,49.8,-0.00780082
06/03/2009,50.19,-0.062369404
05/03/2009,53.42,-0.034406853
04/03/2009,55.29,0.016963471
03/03/2009,54.36,0.003685961
02/03/2009,54.16,-0.046007933
27/02/2009,56.71,0.011528016
26/02/2009,56.06,0.011482006
25/02/2009,55.42,-0.016641701
24/02/2009,56.35,0.037979248
23/02/2009,54.25,-0.025658764
20/02/2009,55.66,0.000539132
19/02/2009,55.63,-0.009304057
18/02/2009,56.15,0.034423689
17/02/2009,54.25,-0.030855442
13/02/2009,55.95,-0.008010724
12/02/2009,56.4,0.025863511
11/02/2009,54.96,0.020403244
10/02/2009,53.85,-0.026932103
09/02/2009,55.32,-0.001625576
06/02/2009,55.41,0.03060248
05/02/2009,53.74,0.089687757
04/02/2009,49.13,0.015176665
03/02/2009,48.39,-0.032129645
02/02/2009,49.97,0.012485059
30/01/2009,49.35,0.064443963
29/01/2009,46.27,-0.020323729
28/01/2009,47.22,0.067224605
27/01/2009,44.15,0.035973443
26/01/2009,42.59,-0.039816559
23/01/2009,44.32,0.003163844
22/01/2009,44.18,0
21/01/2009,44.18,0.040652249
20/01/2009,42.42,-0.111213228
16/01/2009,47.41,-0.040712307
15/01/2009,49.38,-0.03169174
14/01/2009,50.97,-0.041692716
13/01/2009,53.14,0.003393029
12/01/2009,52.96,-0.049005937
09/01/2009,55.62,-0.002513918
08/01/2009,55.76,-0.010702921
07/01/2009,56.36,-0.021936477
06/01/2009,57.61,0.068051018
05/01/2009,53.82,
