Date,Close,BAC
25/01/2011,13.63,-0.021053409
24/01/2011,13.92,-0.023430252
21/01/2011,14.25,-0.020146565
20/01/2011,14.54,0.011760772
19/01/2011,14.37,-0.042907501
18/01/2011,15,-0.016529302
14/01/2011,15.25,0.031981407
13/01/2011,14.77,-0.014785216
12/01/2011,14.99,0.020216322
11/01/2011,14.69,0.019938784
10/01/2011,14.4,0.0104713
07/01/2011,14.25,-0.013245227
06/01/2011,14.44,-0.004146516
05/01/2011,14.5,0.018093743
04/01/2011,14.24,0.003517415
03/01/2011,14.19,0.061770451
31/12/2010,13.34,0.004507896
30/12/2010,13.28,-0.002256488
29/12/2010,13.31,-0.002251408
28/12/2010,13.34,0.005261192
27/12/2010,13.27,0.015951724
23/12/2010,13.06,-0.024206931
22/12/2010,13.38,0.030351343
21/12/2010,12.98,0.028126854
20/12/2010,12.62,0.003969835
17/12/2010,12.57,0.003985657
16/12/2010,12.52,0.018541442
15/12/2010,12.29,-0.008910549
14/12/2010,12.4,-0.011227063
13/12/2010,12.54,-0.020521636
10/12/2010,12.8,0.011787956
09/12/2010,12.65,0.052750565
08/12/2010,12,0.036491109
07/12/2010,11.57,-0.006031901
06/12/2010,11.64,-0.018723951
03/12/2010,11.86,0.015293416
02/12/2010,11.68,0.033960599
01/12/2010,11.29,0.030577922
30/11/2010,10.95,-0.032347834
29/11/2010,11.31,0.016942001
26/11/2010,11.12,-0.014285957
24/11/2010,11.28,0.016987445
23/11/2010,11.09,-0.018758924
22/11/2010,11.3,-0.031361455
19/11/2010,11.66,-0.003424661
18/11/2010,11.7,0.00686109
17/11/2010,11.62,-0.027166357
16/11/2010,11.94,-0.013311345
15/11/2010,12.1,-0.001651528
12/11/2010,12.12,-0.020417206
11/11/2010,12.37,-0.016038836
10/11/2010,12.57,0.024155764
09/11/2010,12.27,-0.026539555
08/11/2010,12.6,0.019231362
05/11/2010,12.36,0.018783729
04/11/2010,12.13,0.051597068
03/11/2010,11.52,0.0104713
02/11/2010,11.4,-0.00873368
01/11/2010,11.5,0.004357305
29/10/2010,11.45,-0.006962604
28/10/2010,11.53,-0.000866927
27/10/2010,11.54,0.021016535
26/10/2010,11.3,0.012466769
25/10/2010,11.16,-0.024780029
22/10/2010,11.44,0.007017573
21/10/2010,11.36,-0.033754827
20/10/2010,11.75,-0.004246291
19/10/2010,11.8,-0.044746487
18/10/2010,12.34,0.029607426
15/10/2010,11.98,-0.050458221
14/10/2010,12.6,-0.053315059
13/10/2010,13.29,-0.017158198
12/10/2010,13.52,0.027748312
11/10/2010,13.15,-0.00227877
08/10/2010,13.18,-0.009815103
07/10/2010,13.31,-0.005992527
06/10/2010,13.39,-0.012616123
05/10/2010,13.56,0.030702524
04/10/2010,13.15,-0.011342277
01/10/2010,13.3,0.015151805
30/09/2010,13.1,-0.000763068
29/09/2010,13.11,-0.012130551
28/09/2010,13.27,0.002263298
27/09/2010,13.24,-0.026827242
24/09/2010,13.6,0.032128277
23/09/2010,13.17,-0.018804616
22/09/2010,13.42,-0.01699339
21/09/2010,13.65,-0.006571765
20/09/2010,13.74,0.02505658
17/09/2010,13.4,-0.01113184
16/09/2010,13.55,-0.011738946
15/09/2010,13.71,0.002190581
14/09/2010,13.68,-0.019544596
13/09/2010,13.95,0.029092961
10/09/2010,13.55,0.003696862
09/09/2010,13.5,0.009676294
08/09/2010,13.37,0.012039273
07/09/2010,13.21,-0.021715567
03/09/2010,13.5,0.016430541
02/09/2010,13.28,0.005285026
01/09/2010,13.21,0.058450605
31/08/2010,12.46,0.011299555
30/08/2010,12.32,-0.025642431
27/08/2010,12.64,0.013540629
26/08/2010,12.47,-0.015121657
25/08/2010,12.66,0.001581028
24/08/2010,12.64,-0.018032633
23/08/2010,12.87,0
20/08/2010,12.87,-0.011587615
19/08/2010,13.02,-0.022780028
18/08/2010,13.32,0.008292547
17/08/2010,13.21,0.001515152
16/08/2010,13.19,-0.003028011
13/08/2010,13.23,0.012932854
12/08/2010,13.06,-0.009904843
11/08/2010,13.19,-0.032814279
10/08/2010,13.63,-0.02033476
09/08/2010,13.91,-0.003588091
06/08/2010,13.96,-0.004288784
05/08/2010,14.02,-0.01205261
04/08/2010,14.19,-0.010515344
03/08/2010,14.34,-0.006949298
02/08/2010,14.44,0.028091735
30/07/2010,14.04,0.000712504
29/07/2010,14.03,0.002855105
28/07/2010,13.99,-0.014194702
27/07/2010,14.19,0.002822867
26/07/2010,14.15,0.029403337
23/07/2010,13.74,0.005839433
22/07/2010,13.66,0.022206686
21/07/2010,13.36,-0.030227145
20/07/2010,13.77,0.011687496
19/07/2010,13.61,-0.02682292
16/07/2010,13.98,-0.096090211
15/07/2010,15.39,-0.018030109
14/07/2010,15.67,0
13/07/2010,15.67,0.02979495
12/07/2010,15.21,0.00659633
09/07/2010,15.11,0.016683737
08/07/2010,14.86,0.010145505
07/07/2010,14.71,0.045193648
06/07/2010,14.06,0.015770936
02/07/2010,13.84,-0.012921931
01/07/2010,14.02,-0.024657818
30/06/2010,14.37,-0.01382192
29/06/2010,14.57,-0.04495893
28/06/2010,15.24,-0.011741818
25/06/2010,15.42,0.026282722
24/06/2010,15.02,-0.02693102
23/06/2010,15.43,-0.009674374
22/06/2010,15.58,-0.013388788
21/06/2010,15.79,-0.001898134
18/06/2010,15.82,0
17/06/2010,15.82,-0.003155572
16/06/2010,15.87,0.004420595
15/06/2010,15.8,0.024993291
14/06/2010,15.41,-0.012254265
11/06/2010,15.6,0.009014871
10/06/2010,15.46,0.029539398
09/06/2010,15.01,-0.021095047
08/06/2010,15.33,0.033159537
07/06/2010,14.83,-0.034463318
04/06/2010,15.35,-0.029527177
03/06/2010,15.81,-0.005047329
02/06/2010,15.89,0.028728436
01/06/2010,15.44,-0.019243698
28/05/2010,15.74,-0.027570669
27/05/2010,16.18,0.044873247
26/05/2010,15.47,-0.00129199
25/05/2010,15.49,0.005827145
24/05/2010,15.4,-0.037596017
21/05/2010,15.99,0.044110698
20/05/2010,15.3,-0.063925588
19/05/2010,16.31,0.022319587
18/05/2010,15.95,-0.024769068
17/05/2010,16.35,0.000611808
14/05/2010,16.34,-0.031920807
13/05/2010,16.87,-0.01178564
12/05/2010,17.07,-0.005258557
11/05/2010,17.16,-0.008125407
10/05/2010,17.3,0.06693059
07/05/2010,16.18,-0.006161449
06/05/2010,16.28,-0.073976338
05/05/2010,17.53,-0.001709889
04/05/2010,17.56,-0.02807596
03/05/2010,18.06,0.012817116
30/04/2010,17.83,-0.026018628
29/04/2010,18.3,0.02882683
28/04/2010,17.78,0.017589106
27/04/2010,17.47,-0.032660561
26/04/2010,18.05,-0.020834087
23/04/2010,18.43,-0.005950788
22/04/2010,18.54,0.014122994
21/04/2010,18.28,-0.017891505
20/04/2010,18.61,0.011892032
19/04/2010,18.39,-0.001086957
16/04/2010,18.41,-0.056494303
15/04/2010,19.48,0.004115232
14/04/2010,19.4,0.038355109
13/04/2010,18.67,0.000535762
12/04/2010,18.66,0.003758394
09/04/2010,18.59,-0.003222344
08/04/2010,18.65,0.001609874
07/04/2010,18.62,0.007006226
06/04/2010,18.49,0.019662021
05/04/2010,18.13,0.00497651
01/04/2010,18.04,0.010588006
31/03/2010,17.85,0.005054771
30/03/2010,17.76,-0.015642777
29/03/2010,18.04,0.007790802
26/03/2010,17.9,0.008978736
25/03/2010,17.74,0.009629075
24/03/2010,17.57,0.02536159
23/03/2010,17.13,0.009973682
22/03/2010,16.96,0.008288976
19/03/2010,16.82,-0.015339534
18/03/2010,17.08,-0.011062704
17/03/2010,17.27,0.013994397
16/03/2010,17.03,0.010625838
15/03/2010,16.85,0
12/03/2010,16.85,-0.015896714
11/03/2010,17.12,0.000584283
10/03/2010,17.11,0.018284201
09/03/2010,16.8,0.003577821
08/03/2010,16.74,0.002392346
05/03/2010,16.7,0.018127385
04/03/2010,16.4,0.001830943
03/03/2010,16.37,-0.005482804
02/03/2010,16.46,-0.015074147
01/03/2010,16.71,0.002996706
26/02/2010,16.66,0.006624535
25/02/2010,16.55,0.013382195
24/02/2010,16.33,0.024172234
23/02/2010,15.94,-0.016796662
22/02/2010,16.21,0.02056788
19/02/2010,15.88,0
18/02/2010,15.88,0.013950765
17/02/2010,15.66,0.03244931
16/02/2010,15.16,0.047965966
12/02/2010,14.45,-0.0123798
11/02/2010,14.63,-0.002730377
10/02/2010,14.67,0.013727052
09/02/2010,14.47,-0.000690846
08/02/2010,14.48,-0.035281814
05/02/2010,15,0.016807118
04/02/2010,14.75,-0.051530554
03/02/2010,15.53,-0.004497277
02/02/2010,15.6,0.011605546
01/02/2010,15.42,0.015686596
29/01/2010,15.18,-0.012438786
28/01/2010,15.37,0.011780241
27/01/2010,15.19,0.02803922
26/01/2010,14.77,-0.014117882
25/01/2010,14.98,0.005354765
22/01/2010,14.9,-0.037541452
21/01/2010,15.47,-0.063851472
20/01/2010,16.49,0.010362787
19/01/2010,16.32,0.003683245
15/01/2010,16.26,-0.03386055
14/01/2010,16.82,0.011961865
13/01/2010,16.62,0.015767458
12/01/2010,16.36,-0.034247865
11/01/2010,16.93,0.008899495
08/01/2010,16.78,-0.008899495
07/01/2010,16.93,0.032415803
06/01/2010,16.39,0.011660151
05/01/2010,16.2,0.031987675
04/01/2010,15.69,0.040981344
31/12/2009,15.06,-0.00066379
30/12/2009,15.07,-0.003312358
29/12/2009,15.12,-0.011180649
28/12/2009,15.29,0.002619517
24/12/2009,15.25,0.003942186
23/12/2009,15.19,-0.009174376
22/12/2009,15.33,0.003266909
21/12/2009,15.28,0.01649658
18/12/2009,15.03,0.011375164
17/12/2009,14.86,-0.027871744
16/12/2009,15.28,0.005907467
15/12/2009,15.19,-0.028554828
14/12/2009,15.63,0
11/12/2009,15.63,0.027239038
10/12/2009,15.21,-0.011764842
09/12/2009,15.39,-0.001298701
08/12/2009,15.41,-0.030673331
07/12/2009,15.89,-0.02424738
04/12/2009,16.28,0.032462276
03/12/2009,15.76,0.007004167
02/12/2009,15.65,-0.015848192
01/12/2009,15.9,0.003149609
30/11/2009,15.85,0.024266836
27/11/2009,15.47,-0.030556165
25/11/2009,15.95,-0.009360443
24/11/2009,16.1,-0.011732151
23/11/2009,16.29,0.012353462
20/11/2009,16.09,0.000621697
19/11/2009,16.08,-0.016651634
18/11/2009,16.35,0.036118496
17/11/2009,15.77,-0.006321134
16/11/2009,15.87,-0.006907406
13/11/2009,15.98,-0.004993768
12/11/2009,16.06,-0.022777224
11/11/2009,16.43,0.024646965
10/11/2009,16.03,0.016352566
09/11/2009,15.77,0.04673141
06/11/2009,15.05,-0.005301537
05/11/2009,15.13,0.028832034
04/11/2009,14.7,-0.006779687
03/11/2009,14.8,0.011552966
02/11/2009,14.63,0.003423488
30/10/2009,14.58,-0.07591899
29/10/2009,15.73,0.046853071
28/10/2009,15.01,-0.028892358
27/10/2009,15.45,0.003241494
26/10/2009,15.4,-0.051877539
23/10/2009,16.22,-0.018326719
22/10/2009,16.52,0.00060551
21/10/2009,16.51,-0.029835148
20/10/2009,17.01,-0.008779688
19/10/2009,17.16,-0.005810592
16/10/2009,17.26,-0.047520253
15/10/2009,18.1,-0.026711863
14/10/2009,18.59,0.042863704
13/10/2009,17.81,-0.01227694
12/10/2009,18.03,0.029836156
09/10/2009,17.5,0.009761777
08/10/2009,17.33,-0.001153403
07/10/2009,17.35,0.020379162
06/10/2009,17,0.002355714
05/10/2009,16.96,0.037241541
02/10/2009,16.34,0.007987754
01/10/2009,16.21,-0.042868018
30/09/2009,16.92,-0.01408474
29/09/2009,17.16,-0.003490405
28/09/2009,17.22,0.036668804
25/09/2009,16.6,-0.022633486
24/09/2009,16.98,-0.0301647
23/09/2009,17.5,-0.006266042
22/09/2009,17.61,0.020654779
21/09/2009,17.25,-0.021789853
18/09/2009,17.63,0.001135074
17/09/2009,17.61,0.020654779
16/09/2009,17.25,0.027028672
15/09/2009,16.79,-0.011841465
14/09/2009,16.99,0.001177856
11/09/2009,16.97,-0.01462442
10/09/2009,17.22,0.010507978
09/09/2009,17.04,0.001174398
08/09/2009,17.02,-0.004104374
04/09/2009,17.09,0.014736488
03/09/2009,16.84,0.034434088
02/09/2009,16.27,-0.011610274
01/09/2009,16.46,-0.066397364
31/08/2009,17.59,-0.02192947
28/08/2009,17.98,0.003342621
27/08/2009,17.92,0.007280906
26/08/2009,17.79,0.002250986
25/08/2009,17.75,0.02279301
24/08/2009,17.35,-0.006320044
21/08/2009,17.46,0.018497637
20/08/2009,17.14,0.023016655
19/08/2009,16.75,-0.008915364
18/08/2009,16.9,0.020323473
17/08/2009,16.56,-0.048905179
14/08/2009,17.39,0.022681984
13/08/2009,17,0.06500922
12/08/2009,15.93,0.005034624
11/08/2009,15.85,-0.051040897
10/08/2009,16.68,0.015710293
07/08/2009,16.42,-0.016908615
06/08/2009,16.7,0.002398083
05/08/2009,16.66,0.063178902
04/08/2009,15.64,0.020672571
03/08/2009,15.32,0.035207888
31/07/2009,14.79,0.057039103
30/07/2009,13.97,0.032742103
29/07/2009,13.52,0.01340303
28/07/2009,13.34,0.018918461
27/07/2009,13.09,0.045320255
24/07/2009,12.51,-0.014285957
23/07/2009,12.69,0.036922332
22/07/2009,12.23,0.003276006
21/07/2009,12.19,-0.004093334
20/07/2009,12.24,-0.05174254
17/07/2009,12.89,-0.021489699
16/07/2009,13.17,-0.018804616
15/07/2009,13.42,0.038743927
14/07/2009,12.91,-0.006177626
13/07/2009,12.99,0.089323517
10/07/2009,11.88,-0.007547206
09/07/2009,11.97,0.01091989
08/07/2009,11.84,-0.02584554
07/07/2009,12.15,0
06/07/2009,12.15,-0.039537219
02/07/2009,12.64,-0.031921745
01/07/2009,13.05,-0.011428696
30/06/2009,13.2,0.000757863
29/06/2009,13.19,0.033927695
26/06/2009,12.75,0.031875209
25/06/2009,12.35,0
24/06/2009,12.35,0.009764113
23/06/2009,12.23,0.023997842
22/06/2009,11.94,-0.101836726
19/06/2009,13.22,0.024503523
18/06/2009,12.9,0.047628049
17/06/2009,12.3,-0.03436215
16/06/2009,12.73,-0.046055722
15/06/2009,13.33,-0.028837488
12/06/2009,13.72,0.056215624
11/06/2009,12.97,0.079400406
10/06/2009,11.98,-0.006655599
09/06/2009,12.06,0
08/06/2009,12.06,0.016722798
05/06/2009,11.86,-0.000842815
04/06/2009,11.87,0.057207972
03/06/2009,11.21,-0.017683927
02/06/2009,11.41,0.017683927
01/06/2009,11.21,-0.005338091
29/05/2009,11.27,-0.002658398
28/05/2009,11.3,0.035122926
27/05/2009,10.91,-0.006395636
26/05/2009,10.98,-0.008163311
22/05/2009,11.07,-0.030251417
21/05/2009,11.41,-0.006986928
20/05/2009,11.49,0.021108963
19/05/2009,11.25,-0.041781534
18/05/2009,11.73,0.094713597
15/05/2009,10.67,-0.058251225
14/05/2009,11.31,0.026883339
13/05/2009,11.01,-0.10753798
12/05/2009,12.26,-0.053981359
11/05/2009,12.94,-0.090803765
08/05/2009,14.17,0.047696902
07/05/2009,13.51,0.06261587
06/05/2009,12.69,0.157571286
05/05/2009,10.84,0.043362118
04/05/2009,10.38,0.176557852
01/05/2009,8.7,-0.026093369
30/04/2009,8.93,0.028394866
29/04/2009,8.68,0.063003601
28/04/2009,8.15,-0.090278019
27/04/2009,8.92,-0.019978467
24/04/2009,9.1,0.031252544
23/04/2009,8.82,0.065597282
22/04/2009,8.26,-0.058771317
21/04/2009,8.76,0.088257483
20/04/2009,8.02,-0.278915579
17/04/2009,10.6,0.024834132
16/04/2009,10.34,-0.009624713
15/04/2009,10.44,0.034099748
14/04/2009,10.09,-0.088166969
13/04/2009,11.02,0.143170649
09/04/2009,9.55,0.302096103
08/04/2009,7.06,-0.041614881
07/04/2009,7.36,-0.016172859
06/04/2009,7.48,-0.015915455
03/04/2009,7.6,0.048527041
02/04/2009,7.24,0.02659359
01/04/2009,7.05,0.033168145
31/03/2009,6.82,0.123112461
30/03/2009,6.03,-0.196591832
27/03/2009,7.34,-0.032174357
26/03/2009,7.58,-0.015707129
25/03/2009,7.7,0.064365376
24/03/2009,7.22,-0.077268781
23/03/2009,7.8,0.231188647
20/03/2009,6.19,-0.112924727
19/03/2009,6.93,-0.101456802
18/03/2009,7.67,0.201540261
17/03/2009,6.27,0.014458083
16/03/2009,6.18,0.070380797
13/03/2009,5.76,-0.015504187
12/03/2009,5.85,0.171102673
11/03/2009,4.93,0.028808577
10/03/2009,4.79,0.244774571
09/03/2009,3.75,0.17753304
06/03/2009,3.14,-0.009508788
05/03/2009,3.17,-0.124420615
04/03/2009,3.59,-0.016574965
03/03/2009,3.65,0.005494519
02/03/2009,3.63,-0.084482931
27/02/2009,3.95,-0.297757724
26/02/2009,5.32,0.030536724
25/02/2009,5.16,0.087011377
24/02/2009,4.73,0.190387829
23/02/2009,3.91,0.031171355
20/02/2009,3.79,-0.036273407
19/02/2009,3.93,-0.150873779
18/02/2009,4.57,-0.069722
17/02/2009,4.9,-0.128159849
13/02/2009,5.57,-0.05245958
12/02/2009,5.87,-0.033503971
11/02/2009,6.07,0.087760497
10/02/2009,5.56,-0.214472977
09/02/2009,6.89,0.116876335
06/02/2009,6.13,0.236280029
05/02/2009,4.84,0.029352212
04/02/2009,4.7,-0.120144312
03/02/2009,5.3,-0.124052649
02/02/2009,6,-0.092275276
30/01/2009,6.58,-0.029942357
29/01/2009,6.78,-0.086150633
28/01/2009,7.39,0.128325558
27/01/2009,6.5,0.080042708
26/01/2009,6,-0.039220713
23/01/2009,6.24,0.088761159
22/01/2009,5.71,-0.156898964
21/01/2009,6.68,0.269877448
20/01/2009,5.1,-0.342058843
16/01/2009,7.18,-0.147362872
15/01/2009,8.32,-0.203725465
14/01/2009,10.2,-0.043172172
13/01/2009,10.65,-0.070681586
12/01/2009,11.43,-0.127938353
09/01/2009,12.99,-0.041468437
08/01/2009,13.54,-0.012477226
07/01/2009,13.71,-0.040734463
06/01/2009,14.28,0.02123222
05/01/2009,13.98,
