Date,Close,ISRG
26/01/2011,338.06,0.021316522
25/01/2011,330.93,0.008923753
24/01/2011,327.99,0.004308178
21/01/2011,326.58,0.119380397
20/01/2011,289.83,-0.0021369
19/01/2011,290.45,-0.020008507
18/01/2011,296.32,0.027507721
14/01/2011,288.28,0.032326261
13/01/2011,279.11,-0.011045505
12/01/2011,282.21,0.004332393
11/01/2011,280.99,0.034062326
10/01/2011,271.58,0.015511091
07/01/2011,267.4,-0.004775416
06/01/2011,268.68,-0.018255748
05/01/2011,273.63,0.007078312
04/01/2011,271.7,0.009987137
03/01/2011,269,0.042721257
31/12/2010,257.75,0.003069692
30/12/2010,256.96,-0.00941229
29/12/2010,259.39,-0.004653944
28/12/2010,260.6,-0.006654708
27/12/2010,262.34,-0.003348812
23/12/2010,263.22,-0.010543718
22/12/2010,266.01,-0.003190274
21/12/2010,266.86,-0.013732748
20/12/2010,270.55,0.017863278
17/12/2010,265.76,0.009489495
16/12/2010,263.25,0.026911597
15/12/2010,256.26,-0.014489077
14/12/2010,260,0.020595249
13/12/2010,254.7,-0.020864444
10/12/2010,260.07,-0.001652036
09/12/2010,260.5,0.001728941
08/12/2010,260.05,-0.002304591
07/12/2010,260.65,-0.035946904
06/12/2010,270.19,-0.004173521
03/12/2010,271.32,0.010708764
02/12/2010,268.43,0.007929129
01/12/2010,266.31,0.02286465
30/11/2010,260.29,0.022692041
29/11/2010,254.45,-0.001531544
26/11/2010,254.84,-0.008751423
24/11/2010,257.08,0.022819465
23/11/2010,251.28,-0.014656473
22/11/2010,254.99,0.029813747
19/11/2010,247.5,-0.049809366
18/11/2010,260.14,-0.008726326
17/11/2010,262.42,-0.000533354
16/11/2010,262.56,-0.021253344
15/11/2010,268.2,0.001940734
12/11/2010,267.68,-0.020448493
11/11/2010,273.21,-0.014029452
10/11/2010,277.07,-0.003207037
09/11/2010,277.96,0.003098767
08/11/2010,277.1,-0.004213414
05/11/2010,278.27,0.0089159
04/11/2010,275.8,0.021328083
03/11/2010,269.98,0.013874607
02/11/2010,266.26,0.016090604
01/11/2010,262.01,-0.003581229
29/10/2010,262.95,0.000684775
28/10/2010,262.77,0.007180262
27/10/2010,260.89,-0.011585054
26/10/2010,263.93,-0.00706023
25/10/2010,265.8,-0.000150478
22/10/2010,265.84,0.034441301
21/10/2010,256.84,-0.010110683
20/10/2010,259.45,-0.072791135
19/10/2010,279.04,-0.023202075
18/10/2010,285.59,0.020446414
15/10/2010,279.81,0.020362449
14/10/2010,274.17,-0.005564966
13/10/2010,275.7,-0.038878867
12/10/2010,286.63,-0.013411391
11/10/2010,290.5,0.002343536
08/10/2010,289.82,0.009220489
07/10/2010,287.16,-0.019723417
06/10/2010,292.88,-3.41431E-05
05/10/2010,292.89,0.033467212
04/10/2010,283.25,-0.02220529
01/10/2010,289.61,0.020476864
30/09/2010,283.74,-0.011354201
29/09/2010,286.98,-0.010571839
28/09/2010,290.03,-0.000792707
27/09/2010,290.26,-0.051434537
24/09/2010,305.58,0.021600827
23/09/2010,299.05,-0.007163712
22/09/2010,301.2,-0.012996192
21/09/2010,305.14,-0.003924909
20/09/2010,306.34,0.035113471
17/09/2010,295.77,0.011972525
16/09/2010,292.25,-0.005085422
15/09/2010,293.74,0.027017946
14/09/2010,285.91,0.023175803
13/09/2010,279.36,-0.002395468
10/09/2010,280.03,-0.010055335
09/09/2010,282.86,0.009377067
08/09/2010,280.22,0.007881955
07/09/2010,278.02,-0.01130198
03/09/2010,281.18,0.01382296
02/09/2010,277.32,0.011825014
01/09/2010,274.06,0.033504033
31/08/2010,265.03,-0.012449071
30/08/2010,268.35,-0.017436074
27/08/2010,273.07,0.018890457
26/08/2010,267.96,-0.031011376
25/08/2010,276.4,0.026691715
24/08/2010,269.12,-0.050077484
23/08/2010,282.94,-0.036642778
20/08/2010,293.5,-0.043340116
19/08/2010,306.5,-0.024334454
18/08/2010,314.05,-0.009097167
17/08/2010,316.92,0.024176054
16/08/2010,309.35,-0.020319074
13/08/2010,315.7,-0.004109378
12/08/2010,317,0
11/08/2010,317,-0.032983149
10/08/2010,327.63,-0.01150153
09/08/2010,331.42,-0.002230327
06/08/2010,332.16,-0.008274917
05/08/2010,334.92,-0.001283065
04/08/2010,335.35,0.002119435
03/08/2010,334.64,-0.006463646
02/08/2010,336.81,0.025377952
30/07/2010,328.37,0.003416617
29/07/2010,327.25,-0.008580348
28/07/2010,330.07,-0.016197971
27/07/2010,335.46,-0.014941769
26/07/2010,340.51,0.018196329
23/07/2010,334.37,0.053409484
22/07/2010,316.98,0.002780061
21/07/2010,316.1,-0.031114798
20/07/2010,326.09,0.009273446
19/07/2010,323.08,-0.004724491
16/07/2010,324.61,-0.033504073
15/07/2010,335.67,-0.006236656
14/07/2010,337.77,0.024424715
13/07/2010,329.62,0.03755715
12/07/2010,317.47,-0.00446289
09/07/2010,318.89,-0.00737342
08/07/2010,321.25,-0.003014906
07/07/2010,322.22,0.022852398
06/07/2010,314.94,0.01613248
02/07/2010,309.9,-0.006977857
01/07/2010,312.07,-0.011311437
30/06/2010,315.62,-0.028824579
29/06/2010,324.85,-0.032556437
28/06/2010,335.6,-0.005408471
25/06/2010,337.42,0.016464597
24/06/2010,331.91,-0.01942388
23/06/2010,338.42,-0.019517525
22/06/2010,345.09,-0.017806841
21/06/2010,351.29,0.003964694
18/06/2010,349.9,0.027731664
17/06/2010,340.33,0.017488145
16/06/2010,334.43,0.003054626
15/06/2010,333.41,0.018190299
14/06/2010,327.4,-0.029226622
11/06/2010,337.11,0.01844198
10/06/2010,330.95,0.02984106
09/06/2010,321.22,-0.004379909
08/06/2010,322.63,0.004971579
07/06/2010,321.03,-0.011274705
04/06/2010,324.67,-0.03840061
03/06/2010,337.38,0.009709682
02/06/2010,334.12,0.03023214
01/06/2010,324.17,0.004328074
28/05/2010,322.77,-0.023515367
27/05/2010,330.45,0.040072036
26/05/2010,317.47,-0.005309219
25/05/2010,319.16,0.008811739
24/05/2010,316.36,-0.014809508
21/05/2010,321.08,0.02900769
20/05/2010,311.9,-0.052675795
19/05/2010,328.77,-0.01122129
18/05/2010,332.48,-0.025595982
17/05/2010,341.1,0.002877193
14/05/2010,340.12,-0.03094627
13/05/2010,350.81,-0.01046358
12/05/2010,354.5,0.02777281
11/05/2010,344.79,0.001015626
10/05/2010,344.44,0.060189227
07/05/2010,324.32,-0.039212412
06/05/2010,337.29,-0.02820876
05/05/2010,346.94,-0.041718578
04/05/2010,361.72,-0.028614645
03/05/2010,372.22,0.031826699
30/04/2010,360.56,-0.021456636
29/04/2010,368.38,0.022761014
28/04/2010,360.09,0.006379829
27/04/2010,357.8,-0.012139544
26/04/2010,362.17,-0.007728843
23/04/2010,364.98,-0.010222111
22/04/2010,368.73,0.007485982
21/04/2010,365.98,-0.001910846
20/04/2010,366.68,0.012900571
19/04/2010,361.98,0.004402183
16/04/2010,360.39,-0.073844334
15/04/2010,388.01,0.010518777
14/04/2010,383.95,0.043979511
13/04/2010,367.43,0.036642867
12/04/2010,354.21,0.010186942
09/04/2010,350.62,0.030463324
08/04/2010,340.1,0.019986708
07/04/2010,333.37,-0.029351716
06/04/2010,343.3,-0.007255873
05/04/2010,345.8,-0.010929071
01/04/2010,349.6,0.004213671
31/03/2010,348.13,-0.002238036
30/03/2010,348.91,0.00321516
29/03/2010,347.79,0.016788112
26/03/2010,342,-0.000175423
25/03/2010,342.06,-0.011799375
24/03/2010,346.12,-0.008200423
23/03/2010,348.97,0.003358357
22/03/2010,347.8,-0.003959947
19/03/2010,349.18,-0.012550501
18/03/2010,353.59,-0.007298171
17/03/2010,356.18,0.001882843
16/03/2010,355.51,-0.001377353
15/03/2010,356,-0.008113067
12/03/2010,358.9,0.003069627
11/03/2010,357.8,0.001006655
10/03/2010,357.44,0.004992298
09/03/2010,355.66,-0.000871239
08/03/2010,355.97,-0.006803223
05/03/2010,358.4,0.010969544
04/03/2010,354.49,-0.023171581
03/03/2010,362.8,0.00414308
02/03/2010,361.3,0.007417422
01/03/2010,358.63,0.03256306
26/02/2010,347.14,0.009638978
25/02/2010,343.81,-0.001162757
24/02/2010,344.21,0.004454869
23/02/2010,342.68,-0.012498894
22/02/2010,346.99,0.001355424
19/02/2010,346.52,0.00512102
18/02/2010,344.75,0.010497253
17/02/2010,341.15,0.02028347
16/02/2010,334.3,0.00744614
12/02/2010,331.82,0.006197211
11/02/2010,329.77,0.023999188
10/02/2010,321.95,-0.015074501
09/02/2010,326.84,0.008881572
08/02/2010,323.95,-0.004496743
05/02/2010,325.41,0.013021944
04/02/2010,321.2,-0.033793617
03/02/2010,332.24,-0.010032577
02/02/2010,335.59,0.020896822
01/02/2010,328.65,0.001796836
29/01/2010,328.06,-0.020963864
28/01/2010,335.01,-0.012459002
27/01/2010,339.21,0.011146471
26/01/2010,335.45,-0.00908072
25/01/2010,338.51,-0.005420866
22/01/2010,340.35,0.111336254
21/01/2010,304.49,-0.014670668
20/01/2010,308.99,-0.005872879
19/01/2010,310.81,0.007200664
15/01/2010,308.58,0.001881346
14/01/2010,308,0.006383971
13/01/2010,306.04,0.005406038
12/01/2010,304.39,-0.02241518
11/01/2010,311.29,0.007513135
08/01/2010,308.96,-0.005519437
07/01/2010,310.67,-0.00375898
06/01/2010,311.84,0.014405469
05/01/2010,307.38,-0.004511896
04/01/2010,308.77,0.017445722
31/12/2009,303.43,-0.008238063
30/12/2009,305.94,-0.002089728
29/12/2009,306.58,0.000228351
28/12/2009,306.51,0.002090206
24/12/2009,305.87,0.012137309
23/12/2009,302.18,0.015541417
22/12/2009,297.52,0.023636938
21/12/2009,290.57,0.004829761
18/12/2009,289.17,-0.010629067
17/12/2009,292.26,-0.00668397
16/12/2009,294.22,0.00716311
15/12/2009,292.12,-0.002700718
14/12/2009,292.91,0.002118934
11/12/2009,292.29,0.001369441
10/12/2009,291.89,0.016337467
09/12/2009,287.16,0.000452812
08/12/2009,287.03,-0.005281641
07/12/2009,288.55,-0.011885421
04/12/2009,292,0.011504277
03/12/2009,288.66,0.003539827
02/12/2009,287.64,0.009571457
01/12/2009,284.9,0.015421924
30/11/2009,280.54,0.001533934
27/11/2009,280.11,-0.009027
25/11/2009,282.65,0.01353538
24/11/2009,278.85,-0.006968669
23/11/2009,280.8,0.015648873
20/11/2009,276.44,-0.008070371
19/11/2009,278.68,-0.003403131
18/11/2009,279.63,-0.006949298
17/11/2009,281.58,0.005377027
16/11/2009,280.07,0.020015454
13/11/2009,274.52,0.017750967
12/11/2009,269.69,-0.01018196
11/11/2009,272.45,0.021705703
10/11/2009,266.6,0.009383725
09/11/2009,264.11,0.031188239
06/11/2009,256,-0.015157973
05/11/2009,259.91,0.03360839
04/11/2009,251.32,0.013338605
03/11/2009,247.99,0.006513363
02/11/2009,246.38,0.000121771
30/10/2009,246.35,-0.028807753
29/10/2009,253.55,0.024110057
28/10/2009,247.51,-0.0415086
27/10/2009,258,-0.009528106
26/10/2009,260.47,-0.009514238
23/10/2009,262.96,0.014710654
22/10/2009,259.12,0.026632785
21/10/2009,252.31,-0.058274143
20/10/2009,267.45,0.011469525
19/10/2009,264.4,0.034514708
16/10/2009,255.43,-0.015152982
15/10/2009,259.33,0.007120498
14/10/2009,257.49,0.030961004
13/10/2009,249.64,-0.017314387
12/10/2009,254,3.93709E-05
09/10/2009,253.99,0.014315132
08/10/2009,250.38,-0.019263693
07/10/2009,255.25,0.002314135
06/10/2009,254.66,-0.001608695
05/10/2009,255.07,0.011553528
02/10/2009,252.14,-0.001109878
01/10/2009,252.42,-0.03820388
30/09/2009,262.25,0.021818767
29/09/2009,256.59,-0.009348581
28/09/2009,259,0.005808342
25/09/2009,257.5,0.062081994
24/09/2009,242,-0.011626366
23/09/2009,244.83,-0.006838468
22/09/2009,246.51,-8.11293E-05
21/09/2009,246.53,-0.005622424
18/09/2009,247.92,0.01311401
17/09/2009,244.69,-0.009881945
16/09/2009,247.12,0.014880317
15/09/2009,243.47,0.003332445
14/09/2009,242.66,0.009357084
11/09/2009,240.4,-0.021522136
10/09/2009,245.63,0.01298959
09/09/2009,242.46,0.050846223
08/09/2009,230.44,0.013235969
04/09/2009,227.41,0.024888314
03/09/2009,221.82,0.027097223
02/09/2009,215.89,0.00231868
01/09/2009,215.39,-0.033420138
31/08/2009,222.71,-0.009785382
28/08/2009,224.9,-0.004038079
27/08/2009,225.81,-0.012935766
26/08/2009,228.75,-0.002924681
25/08/2009,229.42,-0.006300397
24/08/2009,230.87,0.000563246
21/08/2009,230.74,0.024213833
20/08/2009,225.22,0.012105658
19/08/2009,222.51,0.010572069
18/08/2009,220.17,0.012799005
17/08/2009,217.37,-0.029151825
14/08/2009,223.8,-0.019250511
13/08/2009,228.15,-0.006683728
12/08/2009,229.68,0.016284789
11/08/2009,225.97,-0.018415919
10/08/2009,230.17,0.000304169
07/08/2009,230.1,0.01343183
06/08/2009,227.03,-0.036288986
05/08/2009,235.42,-0.014213352
04/08/2009,238.79,0.01731901
03/08/2009,234.69,0.031906778
31/07/2009,227.32,0.001628988
30/07/2009,226.95,0.01009707
29/07/2009,224.67,0.004684476
28/07/2009,223.62,0.022247255
27/07/2009,218.7,-0.017360996
24/07/2009,222.53,0.032704445
23/07/2009,215.37,0.2377951
22/07/2009,169.79,0.014116486
21/07/2009,167.41,0.018021764
20/07/2009,164.42,0.055521196
17/07/2009,155.54,-0.008195718
16/07/2009,156.82,0.020942162
15/07/2009,153.57,0.015156279
14/07/2009,151.26,0.010700976
13/07/2009,149.65,0.048255726
10/07/2009,142.6,-0.006291527
09/07/2009,143.5,-0.011639317
08/07/2009,145.18,-0.019237922
07/07/2009,148,-0.05322049
06/07/2009,156.09,-0.016645874
02/07/2009,158.71,-0.027284872
01/07/2009,163.1,-0.003427595
30/06/2009,163.66,0.002079639
29/06/2009,163.32,0.022289184
26/06/2009,159.72,0.007983196
25/06/2009,158.45,0.023628175
24/06/2009,154.75,0.007133623
23/06/2009,153.65,-0.003897374
22/06/2009,154.25,-0.043760945
19/06/2009,161.15,0.028768547
18/06/2009,156.58,-0.008964678
17/06/2009,157.99,-0.00145473
16/06/2009,158.22,-0.00667719
15/06/2009,159.28,-0.044391708
12/06/2009,166.51,-6.00546E-05
11/06/2009,166.52,0.04169314
10/06/2009,159.72,0.018706309
09/06/2009,156.76,0.027616953
08/06/2009,152.49,-0.022821088
05/06/2009,156.01,0.003274376
04/06/2009,155.5,-0.007112907
03/06/2009,156.61,-0.01545998
02/06/2009,159.05,0.063394881
01/06/2009,149.28,-0.002675945
29/05/2009,149.68,0.063007536
28/05/2009,140.54,-0.015112215
27/05/2009,142.68,-0.031866963
26/05/2009,147.3,0.035236806
22/05/2009,142.2,-0.001616134
21/05/2009,142.43,-0.056174991
20/05/2009,150.66,-0.02794776
19/05/2009,154.93,0.008686688
18/05/2009,153.59,0.024184896
15/05/2009,149.92,-0.023794169
14/05/2009,153.53,0.011859271
13/05/2009,151.72,-0.034081692
12/05/2009,156.98,-0.011716039
11/05/2009,158.83,0.000377834
08/05/2009,158.77,-0.001950606
07/05/2009,159.08,0.008395719
06/05/2009,157.75,0.032929294
05/05/2009,152.64,0.025815163
04/05/2009,148.75,0.040821995
01/05/2009,142.8,-0.00649149
30/04/2009,143.73,-0.018132801
29/04/2009,146.36,0.050948135
28/04/2009,139.09,-0.04106066
27/04/2009,144.92,-0.036052149
24/04/2009,150.24,0.095836143
23/04/2009,136.51,0.00823837
22/04/2009,135.39,0.048657224
21/04/2009,128.96,0.023379115
20/04/2009,125.98,-0.034099976
17/04/2009,130.35,0.099538516
16/04/2009,118,0.005012542
15/04/2009,117.41,-0.005605586
14/04/2009,118.07,0.028783292
13/04/2009,114.72,0.021854941
09/04/2009,112.24,0.100876248
08/04/2009,101.47,0.047322827
07/04/2009,96.78,-0.021466632
06/04/2009,98.88,0.021983402
03/04/2009,96.73,-0.016202159
02/04/2009,98.31,0.041326479
01/04/2009,94.33,-0.010859931
31/03/2009,95.36,0.015428817
30/03/2009,93.9,-0.026483263
27/03/2009,96.42,-0.009290869
26/03/2009,97.32,0.011471216
25/03/2009,96.21,0.01191984
24/03/2009,95.07,-0.022362989
23/03/2009,97.22,0.037091732
20/03/2009,93.68,-0.03668021
19/03/2009,97.18,-0.046543402
18/03/2009,101.81,-0.03189909
17/03/2009,105.11,0.041769864
16/03/2009,100.81,-0.021782651
13/03/2009,103.03,-0.002036167
12/03/2009,103.24,0.056691308
11/03/2009,97.55,-0.035942863
10/03/2009,101.12,0.042938057
09/03/2009,96.87,0.010168172
06/03/2009,95.89,0.061172274
05/03/2009,90.2,-0.016383895
04/03/2009,91.69,0.048261348
03/03/2009,87.37,0.023625882
02/03/2009,85.33,-0.063893757
27/02/2009,90.96,-0.056425222
26/02/2009,96.24,-0.050451294
25/02/2009,101.22,-0.023916412
24/02/2009,103.67,0.031353602
23/02/2009,100.47,-0.053674254
20/02/2009,106.01,-0.009295405
19/02/2009,107,0.001777279
18/02/2009,106.81,-0.004297466
17/02/2009,107.27,-0.043953099
13/02/2009,112.09,-0.001248217
12/02/2009,112.23,0.036938725
11/02/2009,108.16,0.002870239
10/02/2009,107.85,-0.057122355
09/02/2009,114.19,-0.003758581
06/02/2009,114.62,0.034979154
05/02/2009,110.68,0.024419339
04/02/2009,108.01,-0.040996037
03/02/2009,112.53,0.089365033
02/02/2009,102.91,-0.003104689
30/01/2009,103.23,0.011888661
29/01/2009,102.01,-0.028508478
28/01/2009,104.96,0.033520527
27/01/2009,101.5,0.024434025
26/01/2009,99.05,0.059911852
23/01/2009,93.29,-0.028739432
22/01/2009,96.01,-0.010258626
21/01/2009,97,0.024525101
20/01/2009,94.65,-0.054684263
16/01/2009,99.97,-0.007077029
15/01/2009,100.68,0.013398861
14/01/2009,99.34,-0.032776834
13/01/2009,102.65,0.018682943
12/01/2009,100.75,-0.010367903
09/01/2009,101.8,-0.082367342
08/01/2009,110.54,-0.064289711
07/01/2009,117.88,-0.035910052
06/01/2009,122.19,-0.027047223
05/01/2009,125.54,
