Date,Close,ADBE
27/01/2011,33.85,0.009796724
26/01/2011,33.52,-0.001192606
25/01/2011,33.56,-0.013907607
24/01/2011,34.03,0.022586398
21/01/2011,33.27,-0.006590797
20/01/2011,33.49,-0.012463069
19/01/2011,33.91,-0.007930722
18/01/2011,34.18,0.011475777
14/01/2011,33.79,0.012207982
13/01/2011,33.38,-0.005675893
12/01/2011,33.57,0.017731494
11/01/2011,32.98,0.000606612
10/01/2011,32.96,0.028309583
07/01/2011,32.04,-0.007152884
06/01/2011,32.27,0.001550628
05/01/2011,32.22,0.022282422
04/01/2011,31.51,0.007006398
03/01/2011,31.29,0.016433429
31/12/2010,30.78,0.006845993
30/12/2010,30.57,-0.012999858
29/12/2010,30.97,0.00161577
28/12/2010,30.92,-0.000969775
27/12/2010,30.95,0.003236249
23/12/2010,30.85,0.006504088
22/12/2010,30.65,-0.009093924
21/12/2010,30.93,0.058243044
20/12/2010,29.18,0.013455438
17/12/2010,28.79,0.009422509
16/12/2010,28.52,0.028451421
15/12/2010,27.72,-0.01539318
14/12/2010,28.15,0.012151686
13/12/2010,27.81,-0.031849826
10/12/2010,28.71,0.003838776
09/12/2010,28.6,-0.021104399
08/12/2010,29.21,0.006525869
07/12/2010,29.02,-0.007210332
06/12/2010,29.23,0.003083778
03/12/2010,29.14,0.001373627
02/12/2010,29.1,0.025405925
01/12/2010,28.37,0.020296228
30/11/2010,27.8,-0.019943681
29/11/2010,28.36,-0.012614043
26/11/2010,28.72,0.011204599
24/11/2010,28.4,0.00742184
23/11/2010,28.19,-0.034516238
22/11/2010,29.18,0.01102699
19/11/2010,28.86,0.006256538
18/11/2010,28.68,-0.007641579
17/11/2010,28.9,-0.004143652
16/11/2010,29.02,-0.016743941
15/11/2010,29.51,-0.001016088
12/11/2010,29.54,-0.013450102
11/11/2010,29.94,0.005022612
10/11/2010,29.79,0.010121544
09/11/2010,29.49,0.006805062
08/11/2010,29.29,0.00513436
05/11/2010,29.14,-0.01092161
04/11/2010,29.46,0.022658024
03/11/2010,28.8,-0.00760986
02/11/2010,29.02,0.027954301
01/11/2010,28.22,0.002483592
29/10/2010,28.15,0.001777778
28/10/2010,28.1,-0.002488006
27/10/2010,28.17,0.00106553
26/10/2010,28.14,-0.002129926
25/10/2010,28.2,-0.000354547
22/10/2010,28.21,0.018244112
21/10/2010,27.7,-0.018244112
20/10/2010,28.21,0.022585653
19/10/2010,27.58,-0.017254202
18/10/2010,28.06,-0.000712504
15/10/2010,28.08,0.021235277
14/10/2010,27.49,-0.007971057
13/10/2010,27.71,0.001806033
12/10/2010,27.66,0.014933805
11/10/2010,27.25,0.009587094
08/10/2010,26.99,-0.061082203
07/10/2010,28.69,0.108891004
06/10/2010,25.73,-0.001553398
05/10/2010,25.77,0.006618673
04/10/2010,25.6,-0.025835252
01/10/2010,26.27,0.004578413
30/09/2010,26.15,0.004215373
29/09/2010,26.04,-0.009174376
28/09/2010,26.28,-0.022574322
27/09/2010,26.88,0
24/09/2010,26.88,0.017639789
23/09/2010,26.41,-0.009796612
22/09/2010,26.67,-0.211148387
21/09/2010,32.94,-0.005147627
20/09/2010,33.11,0.010016778
17/09/2010,32.78,-0.002133172
16/09/2010,32.85,0.002743486
15/09/2010,32.76,0.008891673
14/09/2010,32.47,0.007108668
13/09/2010,32.24,0.001241465
10/09/2010,32.2,-0.02028966
09/09/2010,32.86,0.114327358
08/09/2010,29.31,0.004787971
07/09/2010,29.17,-0.010910439
03/09/2010,29.49,0.002376508
02/09/2010,29.42,0.019564722
01/09/2010,28.85,0.04067758
31/08/2010,27.7,-0.003243831
30/08/2010,27.79,-0.006813725
27/08/2010,27.98,0.021677149
26/08/2010,27.38,-0.003645647
25/08/2010,27.48,-0.016242913
24/08/2010,27.93,0.003946193
23/08/2010,27.82,-0.003588091
20/08/2010,27.92,0.008271941
19/08/2010,27.69,-0.014698239
18/08/2010,28.1,0.004994659
17/08/2010,27.96,0.021692825
16/08/2010,27.36,-0.023479497
13/08/2010,28.01,-0.00249599
12/08/2010,28.08,-0.006035878
11/08/2010,28.25,-0.032047326
10/08/2010,29.17,-0.011927216
09/08/2010,29.52,0.009872421
06/08/2010,29.23,-0.007158715
05/08/2010,29.44,-0.008792752
04/08/2010,29.7,0.019721822
03/08/2010,29.12,-0.016349138
02/08/2010,29.6,0.030180617
30/07/2010,28.72,0.000696621
29/07/2010,28.7,0.000348493
28/07/2010,28.69,-0.018304776
27/07/2010,29.22,0.001712622
26/07/2010,29.17,-0.002054795
23/07/2010,29.23,0.022488407
22/07/2010,28.58,0.032358379
21/07/2010,27.67,-0.007202048
20/07/2010,27.87,0.007202048
19/07/2010,27.67,0.010170811
16/07/2010,27.39,-0.029852963
15/07/2010,28.22,0.006755581
14/07/2010,28.03,-0.00285002
13/07/2010,28.11,0.036960729
12/07/2010,27.09,-0.004052317
09/07/2010,27.2,0.012951152
08/07/2010,26.85,0.002237137
07/07/2010,26.79,0.016939987
06/07/2010,26.34,-0.014697834
02/07/2010,26.73,0.002622215
01/07/2010,26.66,0.008664586
30/06/2010,26.43,-0.017626558
29/06/2010,26.9,-0.065467458
28/06/2010,28.72,-0.038591096
25/06/2010,29.85,-0.013641869
24/06/2010,30.26,-0.003957789
23/06/2010,30.38,-0.075423762
22/06/2010,32.76,-0.011230957
21/06/2010,33.13,-0.011703059
18/06/2010,33.52,0.012004946
17/06/2010,33.12,0.0207451
16/06/2010,32.44,-0.002155505
15/06/2010,32.51,0.025231053
14/06/2010,31.7,-0.000945925
11/06/2010,31.73,0.000315209
10/06/2010,31.72,0.031708021
09/06/2010,30.73,-0.008747828
08/06/2010,31,-0.001933613
07/06/2010,31.06,-0.016919797
04/06/2010,31.59,-0.040632043
03/06/2010,32.9,-0.001215067
02/06/2010,32.94,0.024897552
01/06/2010,32.13,0.00155739
28/05/2010,32.08,-0.00373367
27/05/2010,32.2,0.039916607
26/05/2010,30.94,-0.019523744
25/05/2010,31.55,-0.002532448
24/05/2010,31.63,-0.017239104
21/05/2010,32.18,0.013767426
20/05/2010,31.74,-0.035286855
19/05/2010,32.88,-0.012092046
18/05/2010,33.28,-0.015800001
17/05/2010,33.81,0.002665484
14/05/2010,33.72,-0.020256087
13/05/2010,34.41,-0.011270167
12/05/2010,34.8,0.029156584
11/05/2010,33.8,-0.014101291
10/05/2010,34.28,0.055786577
07/05/2010,32.42,-0.002156833
06/05/2010,32.49,-0.014362355
05/05/2010,32.96,-0.005446307
04/05/2010,33.14,-0.013487392
03/05/2010,33.59,-0.000297663
30/04/2010,33.6,-0.039678484
29/04/2010,34.96,-0.014482718
28/04/2010,35.47,0.003671802
27/04/2010,35.34,-0.022661482
26/04/2010,36.15,-0.002762433
23/04/2010,36.25,0.007754124
22/04/2010,35.97,0.029625527
21/04/2010,34.92,-0.000286328
20/04/2010,34.93,0.032293715
19/04/2010,33.82,-0.005308181
16/04/2010,34,-0.0114053
15/04/2010,34.39,-0.018153502
14/04/2010,35.02,0.007739755
13/04/2010,34.75,-0.007739755
12/04/2010,35.02,-0.012767942
09/04/2010,35.47,0.015054964
08/04/2010,34.94,-0.003428575
07/04/2010,35.06,-0.018089809
06/04/2010,35.7,-0.008090433
05/04/2010,35.99,0.006970612
01/04/2010,35.74,0.010406507
31/03/2010,35.37,-0.008726304
30/03/2010,35.68,-0.001680202
29/03/2010,35.74,0.006456163
26/03/2010,35.51,-0.010086945
25/03/2010,35.87,-0.017684904
24/03/2010,36.51,0.035972093
23/03/2010,35.22,0.007695634
22/03/2010,34.95,0.008043709
19/03/2010,34.67,-0.030675509
18/03/2010,35.75,0.007299302
17/03/2010,35.49,0.01333164
16/03/2010,35.02,-0.01333164
15/03/2010,35.49,0.009341894
12/03/2010,35.16,-0.00170503
11/03/2010,35.22,0.001989485
10/03/2010,35.15,0.000853849
09/03/2010,35.12,0.001709889
08/03/2010,35.06,-0.002848193
05/03/2010,35.16,0.006276768
04/03/2010,34.94,0.00344037
03/03/2010,34.82,0.002300174
02/03/2010,34.74,-0.004308494
01/03/2010,34.89,0.00690253
26/02/2010,34.65,0.002600782
25/02/2010,34.56,0.000289394
24/02/2010,34.55,0.032654762
23/02/2010,33.44,-0.007745049
22/02/2010,33.7,-0.005327032
19/02/2010,33.88,0.0190709
18/02/2010,33.24,0.027758378
17/02/2010,32.33,0.016214886
16/02/2010,31.81,0.011381723
12/02/2010,31.45,-0.037139547
11/02/2010,32.64,-0.003669729
10/02/2010,32.76,0.013831479
09/02/2010,32.31,0.008079596
08/02/2010,32.05,-0.022216279
05/02/2010,32.77,0.016305545
04/02/2010,32.24,-0.022693399
03/02/2010,32.98,0
02/02/2010,32.98,0.015276802
01/02/2010,32.48,0.005557285
29/01/2010,32.3,-0.01810143
28/01/2010,32.89,-0.007572352
27/01/2010,33.14,-0.023853248
26/01/2010,33.94,-0.006461109
25/01/2010,34.16,-0.006419631
22/01/2010,34.38,-0.041031397
21/01/2010,35.82,-0.018531854
20/01/2010,36.49,-0.012527397
19/01/2010,36.95,0.029664356
15/01/2010,35.87,-0.000836004
14/01/2010,35.9,-0.01052933
13/01/2010,36.28,0.017237013
12/01/2010,35.66,-0.015305711
11/01/2010,36.21,-0.013168915
08/01/2010,36.69,-0.005436273
07/01/2010,36.89,-0.019595312
06/01/2010,37.62,-0.002124271
05/01/2010,37.7,0.016312703
04/01/2010,37.09,0.008393172
31/12/2009,36.78,-0.010816763
30/12/2009,37.18,-0.00080656
29/12/2009,37.21,0.000537634
28/12/2009,37.19,0.000537924
24/12/2009,37.17,0.006477755
23/12/2009,36.93,-0.011040909
22/12/2009,37.34,0.001608148
21/12/2009,37.28,-0.001608148
18/12/2009,37.34,0.008876992
17/12/2009,37.01,-0.022706999
16/12/2009,37.86,0.040425876
15/12/2009,36.36,0.016080191
14/12/2009,35.78,0.011242389
11/12/2009,35.38,-0.011801205
10/12/2009,35.8,-0.001395674
09/12/2009,35.85,-0.006395128
08/12/2009,36.08,-0.008005564
07/12/2009,36.37,-0.003568002
04/12/2009,36.5,0.013793322
03/12/2009,36,-0.013793322
02/12/2009,36.5,0.002743486
01/12/2009,36.4,0.036937607
30/11/2009,35.08,-0.008515521
27/11/2009,35.38,-0.022083357
25/11/2009,36.17,0.006100962
24/11/2009,35.95,-0.013537988
23/11/2009,36.44,0.017439888
20/11/2009,35.81,-0.008342651
19/11/2009,36.11,-0.013205144
18/11/2009,36.59,-0.008436572
17/11/2009,36.9,0.002442004
16/11/2009,36.81,0.008183352
13/11/2009,36.51,0.024959698
12/11/2009,35.61,-0.008667746
11/11/2009,35.92,-0.018753997
10/11/2009,36.6,0.004106782
09/11/2009,36.45,0.050643733
06/11/2009,34.65,-0.001441961
05/11/2009,34.7,0.02450531
04/11/2009,33.86,0.025423831
03/11/2009,33.01,0.004250158
02/11/2009,32.87,-0.002127337
30/10/2009,32.94,-0.018051032
29/10/2009,33.54,0.021396025
28/10/2009,32.83,-0.033546122
27/10/2009,33.95,-0.014620143
26/10/2009,34.45,-0.009533511
23/10/2009,34.78,-0.011150938
22/10/2009,35.17,0.010288745
21/10/2009,34.81,-0.017089564
20/10/2009,35.41,-0.006754881
19/10/2009,35.65,-0.000560853
16/10/2009,35.67,-0.00224027
15/10/2009,35.75,0.00899135
14/10/2009,35.43,0.023127369
13/10/2009,34.62,0.007538453
12/10/2009,34.36,-0.008115987
09/10/2009,34.64,0.008989476
08/10/2009,34.33,0.031664134
07/10/2009,33.26,-0.007488428
06/10/2009,33.51,0.029066533
05/10/2009,32.55,0.006163348
02/10/2009,32.35,0.005268879
01/10/2009,32.18,-0.026373807
30/09/2009,33.04,0.010955679
29/09/2009,32.68,-0.007620826
28/09/2009,32.93,0.027711133
25/09/2009,32.03,-0.00901327
24/09/2009,32.32,-0.011994608
23/09/2009,32.71,-0.01215451
22/09/2009,33.11,0.007883607
21/09/2009,32.85,-0.003039516
18/09/2009,32.95,0.003343976
17/09/2009,32.84,-0.015410488
16/09/2009,33.35,-0.065849505
15/09/2009,35.62,0.012145327
14/09/2009,35.19,0.015464226
11/09/2009,34.65,0.018349139
10/09/2009,34.02,0.036520072
09/09/2009,32.8,0.008880781
08/09/2009,32.51,0.014250551
04/09/2009,32.05,0.017627148
03/09/2009,31.49,0.015682831
02/09/2009,31,-0.003220615
01/09/2009,31.1,-0.010236814
31/08/2009,31.42,-0.009817973
28/08/2009,31.73,-0.022745956
27/08/2009,32.46,-0.001539172
26/08/2009,32.51,-0.004909491
25/08/2009,32.67,-0.001834863
24/08/2009,32.73,-0.003355196
21/08/2009,32.84,0.022791254
20/08/2009,32.1,0.011908633
19/08/2009,31.72,0
18/08/2009,31.72,0.01620884
17/08/2009,31.21,-0.03339945
14/08/2009,32.27,-0.035315694
13/08/2009,33.43,0.011734752
12/08/2009,33.04,0.034486176
11/08/2009,31.92,-0.027805313
10/08/2009,32.82,-0.012114019
07/08/2009,33.22,0.024376588
06/08/2009,32.42,0.012727162
05/08/2009,32.01,-0.030459207
04/08/2009,33,0.009744291
03/08/2009,32.68,0.007987754
31/07/2009,32.42,0.004327673
30/07/2009,32.28,0.006838696
29/07/2009,32.06,-0.008386445
28/07/2009,32.33,-0.008623398
27/07/2009,32.61,-0.000613121
24/07/2009,32.63,0.009855331
23/07/2009,32.31,0.030481543
22/07/2009,31.34,0.002555912
21/07/2009,31.26,0.001600769
20/07/2009,31.21,0.006106399
17/07/2009,31.02,0.004847319
16/07/2009,30.87,0.033599999
15/07/2009,29.85,0.053323035
14/07/2009,28.3,-0.002470444
13/07/2009,28.37,0.028241376
10/07/2009,27.58,0.005818198
09/07/2009,27.42,0.035260658
08/07/2009,26.47,0.00492332
07/07/2009,26.34,-0.030656606
06/07/2009,27.16,-0.017518696
02/07/2009,27.64,-0.036238424
01/07/2009,28.66,0.012640618
30/06/2009,28.3,-0.011243969
29/06/2009,28.62,0.021901264
26/06/2009,28,-0.018401085
25/06/2009,28.52,0.027730181
24/06/2009,27.74,0.001082056
23/06/2009,27.71,0.014540423
22/06/2009,27.31,-0.071357948
19/06/2009,29.33,0.021017139
18/06/2009,28.72,0.001393728
17/06/2009,28.68,0.017942434
16/06/2009,28.17,-0.022812009
15/06/2009,28.82,-0.045115333
12/06/2009,30.15,-0.008257685
11/06/2009,30.4,0.007594555
10/06/2009,30.17,0.013346878
09/06/2009,29.77,0.020360391
08/06/2009,29.17,-0.027389709
05/06/2009,29.98,0.018176199
04/06/2009,29.44,0.012991636
03/06/2009,29.06,-0.018073808
02/06/2009,29.59,0.007803263
01/06/2009,29.36,0.041020697
29/05/2009,28.18,0.022973013
28/05/2009,27.54,0.010585972
27/05/2009,27.25,-0.023214681
26/05/2009,27.89,0.051878471
22/05/2009,26.48,0.015604503
21/05/2009,26.07,-0.012199923
20/05/2009,26.39,-0.006421174
19/05/2009,26.56,0.003016594
18/05/2009,26.48,0.02137486
15/05/2009,25.92,-0.000385728
14/05/2009,25.93,0.02974779
13/05/2009,25.17,-0.03205904
12/05/2009,25.99,-0.006137342
11/05/2009,26.15,0.028312925
08/05/2009,25.42,-0.008227275
07/05/2009,25.63,-0.027704735
06/05/2009,26.35,-0.020286195
05/05/2009,26.89,0.007465507
04/05/2009,26.69,-0.028441437
01/05/2009,27.46,0.004013871
30/04/2009,27.35,0.022182056
29/04/2009,26.75,0.040043481
28/04/2009,25.7,-0.016975716
27/04/2009,26.14,-0.010654591
24/04/2009,26.42,0.076264841
23/04/2009,24.48,0.013158085
22/04/2009,24.16,0.017115843
21/04/2009,23.75,0.012285687
20/04/2009,23.46,-0.0515064
17/04/2009,24.7,0.01304012
16/04/2009,24.38,0.030822932
15/04/2009,23.64,-0.015530218
14/04/2009,24.01,-0.029142222
13/04/2009,24.72,-0.006049625
09/04/2009,24.87,0.038947329
08/04/2009,23.92,0.040961358
07/04/2009,22.96,-0.00996758
06/04/2009,23.19,-0.040977222
03/04/2009,24.16,0.03710375
02/04/2009,23.28,0.058372006
01/04/2009,21.96,0.026299094
31/03/2009,21.39,0.02700946
30/03/2009,20.82,-0.047829088
27/03/2009,21.84,-0.049138961
26/03/2009,22.94,0.037304503
25/03/2009,22.1,0.010919126
24/03/2009,21.86,-0.037265816
23/03/2009,22.69,0.103452538
20/03/2009,20.46,-0.037414436
19/03/2009,21.24,-0.005165543
18/03/2009,21.35,0.109793956
17/03/2009,19.13,0.036193413
16/03/2009,18.45,-0.012389062
13/03/2009,18.68,-0.039364831
12/03/2009,19.43,0.042045079
11/03/2009,18.63,0.005921955
10/03/2009,18.52,0.098663528
09/03/2009,16.78,-0.022393393
06/03/2009,17.16,0.01408474
05/03/2009,16.92,0.036105005
04/03/2009,16.32,0.021053409
03/03/2009,15.98,-0.003747662
02/03/2009,16.04,-0.040323117
27/02/2009,16.7,0
26/02/2009,16.7,-0.054760331
25/02/2009,17.64,-0.029602832
24/02/2009,18.17,0.061278385
23/02/2009,17.09,-0.054098018
20/02/2009,18.04,-0.079872132
19/02/2009,19.54,-0.042580938
18/02/2009,20.39,-0.000490316
17/02/2009,20.4,-0.03373814
13/02/2009,21.1,-0.005671093
12/02/2009,21.22,0.043830758
11/02/2009,20.31,-0.008335425
10/02/2009,20.48,-0.044876265
09/02/2009,21.42,-0.012987196
06/02/2009,21.7,0.037084747
05/02/2009,20.91,0.050513312
04/02/2009,19.88,0.009095565
03/02/2009,19.7,0.006109999
02/02/2009,19.58,0.013885541
30/01/2009,19.31,-0.037606057
29/01/2009,20.05,-0.041041422
28/01/2009,20.89,0.038053372
27/01/2009,20.11,0.00899107
26/01/2009,19.93,0.011607498
23/01/2009,19.7,0.019477807
22/01/2009,19.32,-0.081475031
21/01/2009,20.96,0.07785839
20/01/2009,19.39,-0.082618037
16/01/2009,21.06,0.010981251
15/01/2009,20.83,-0.013352607
14/01/2009,21.11,-0.045830747
13/01/2009,22.1,-0.072425886
12/01/2009,23.76,-0.010466916
09/01/2009,24.01,-0.011594333
08/01/2009,24.29,0.002473208
07/01/2009,24.23,0.000412797
06/01/2009,24.22,0.046048262
05/01/2009,23.13,
