Date,Close,XEL
03/02/2011,23.67,-0.002531647
02/02/2011,23.73,-0.006301218
01/02/2011,23.88,0.013066572
31/01/2011,23.57,0.000848896
28/01/2011,23.55,-0.019760996
27/01/2011,24.02,0.002918493
26/01/2011,23.95,-0.004997928
25/01/2011,24.07,0
24/01/2011,24.07,0.00666947
21/01/2011,23.91,-0.002088992
20/01/2011,23.96,0.010488873
19/01/2011,23.71,-0.002947991
18/01/2011,23.78,0.013121881
14/01/2011,23.47,0.000852515
13/01/2011,23.45,-0.003830607
12/01/2011,23.54,0.002552107
11/01/2011,23.48,-0.003401364
10/01/2011,23.56,-0.006346541
07/01/2011,23.71,0.008896479
06/01/2011,23.5,-0.000850702
05/01/2011,23.52,-0.005934736
04/01/2011,23.66,0.0042355
03/01/2011,23.56,0.000424538
31/12/2010,23.55,0
30/12/2010,23.55,0.002125399
29/12/2010,23.5,-0.000850702
28/12/2010,23.52,0.00255428
27/12/2010,23.46,-0.000426167
23/12/2010,23.47,-0.000425985
22/12/2010,23.48,-0.002976826
21/12/2010,23.55,-0.008877674
20/12/2010,23.76,0.001263424
17/12/2010,23.73,0.001687052
16/12/2010,23.69,0.008052597
15/12/2010,23.5,-0.008052597
14/12/2010,23.69,0.006776815
13/12/2010,23.53,0.004685845
10/12/2010,23.42,0.000427077
09/12/2010,23.41,0.002138124
08/12/2010,23.36,-0.0025652
07/12/2010,23.42,-0.008503453
06/12/2010,23.62,-0.01052863
03/12/2010,23.87,0.00251678
02/12/2010,23.81,0
01/12/2010,23.81,0.013105239
30/11/2010,23.5,0.002556456
29/11/2010,23.44,-0.00042653
26/11/2010,23.45,-0.002129926
24/11/2010,23.5,0.006403437
23/11/2010,23.35,-0.011920107
22/11/2010,23.63,0.002966732
19/11/2010,23.56,-0.001696353
18/11/2010,23.6,0.00851069
17/11/2010,23.4,-0.005115101
16/11/2010,23.52,-0.010573158
15/11/2010,23.77,-0.00503568
12/11/2010,23.89,-0.009581411
11/11/2010,24.12,0.001659751
10/11/2010,24.08,-0.001659751
09/11/2010,24.12,-0.005375246
08/11/2010,24.25,-0.003293539
05/11/2010,24.33,0.008668785
04/11/2010,24.12,0.010000083
03/11/2010,23.88,-0.001255493
02/11/2010,23.91,0.010088358
01/11/2010,23.67,-0.007994993
29/10/2010,23.86,0.002517836
28/10/2010,23.8,-0.002517836
27/10/2010,23.86,-0.007099633
26/10/2010,24.03,0.005424591
25/10/2010,23.9,0.000418498
22/10/2010,23.89,0.005456467
21/10/2010,23.76,-0.005874964
20/10/2010,23.9,0.008825441
19/10/2010,23.69,-0.002950476
18/10/2010,23.76,0.008453136
15/10/2010,23.56,0.010238997
14/10/2010,23.32,0
13/10/2010,23.32,0.003866815
12/10/2010,23.23,-0.007718735
11/10/2010,23.41,-0.002559728
08/10/2010,23.47,0.001705757
07/10/2010,23.43,-0.001279591
06/10/2010,23.46,-0.004253516
05/10/2010,23.56,0.016260521
04/10/2010,23.18,-0.002154709
01/10/2010,23.23,0.01125553
30/09/2010,22.97,-0.005210607
29/09/2010,23.09,0.00303622
28/09/2010,23.02,0.004789907
27/09/2010,22.91,-0.0008726
24/09/2010,22.93,0.017154588
23/09/2010,22.54,-0.012783952
22/09/2010,22.83,-0.000437924
21/09/2010,22.84,-0.013049337
20/09/2010,23.14,0.013925377
17/09/2010,22.82,-0.00087604
16/09/2010,22.84,-0.005675632
15/09/2010,22.97,-0.003476753
14/09/2010,23.05,0.006965635
13/09/2010,22.89,0.006574646
10/09/2010,22.74,-0.004825629
09/09/2010,22.85,0.011001211
08/09/2010,22.6,-0.00924913
07/09/2010,22.81,0.0004385
03/09/2010,22.8,0.004836237
02/09/2010,22.69,-0.004836237
01/09/2010,22.8,0.021725528
31/08/2010,22.31,0.00359228
30/08/2010,22.23,-0.015178863
27/08/2010,22.57,0.017430609
26/08/2010,22.18,-0.000450755
25/08/2010,22.19,0.004064128
24/08/2010,22.1,0.006354992
23/08/2010,21.96,0.004106782
20/08/2010,21.87,0.005502077
19/08/2010,21.75,-0.018675104
18/08/2010,22.16,-0.008537459
17/08/2010,22.35,0.007184584
16/08/2010,22.19,-0.010311681
13/08/2010,22.42,0.006264003
12/08/2010,22.28,0.005851919
11/08/2010,22.15,-0.011669791
10/08/2010,22.41,0.006266807
09/08/2010,22.27,0.006758305
06/08/2010,22.12,0.002716163
05/08/2010,22.06,0.009107531
04/08/2010,21.86,-0.010919126
03/08/2010,22.1,-0.010801185
02/08/2010,22.34,0.015790989
30/07/2010,21.99,-0.012203541
29/07/2010,22.26,-0.017368506
28/07/2010,22.65,-0.004405293
27/07/2010,22.75,0.012829196
26/07/2010,22.46,0.009393941
23/07/2010,22.25,0.010390877
22/07/2010,22.02,0.015099806
21/07/2010,21.69,-0.013281624
20/07/2010,21.98,0.007305969
19/07/2010,21.82,0.017102335
16/07/2010,21.45,-0.019391189
15/07/2010,21.87,0.007342851
14/07/2010,21.71,-0.008713653
13/07/2010,21.9,0.005035488
12/07/2010,21.79,0.005522333
09/07/2010,21.67,0.003235501
08/07/2010,21.6,0.010705245
07/07/2010,21.37,0.01937221
06/07/2010,20.96,0.011999184
02/07/2010,20.71,0.004355197
01/07/2010,20.62,0.000485084
30/06/2010,20.61,-0.001938925
29/06/2010,20.65,-0.013468217
28/06/2010,20.93,0.008155478
25/06/2010,20.76,0.000963855
24/06/2010,20.74,0.003380829
23/06/2010,20.67,-0.009150076
22/06/2010,20.86,-0.029754261
21/06/2010,21.49,-0.00371575
18/06/2010,21.57,0.005112723
17/06/2010,21.46,0.013605652
16/06/2010,21.17,0.005209578
15/06/2010,21.06,0.023055776
14/06/2010,20.58,0.00097229
11/06/2010,20.56,0.0004865
10/06/2010,20.55,0.019656653
09/06/2010,20.15,-0.011349739
08/06/2010,20.38,0.012839683
07/06/2010,20.12,-0.00297767
04/06/2010,20.18,-0.02592466
03/06/2010,20.71,0.008242471
02/06/2010,20.54,0.019666317
01/06/2010,20.14,-0.017229075
28/05/2010,20.49,-0.001950269
27/05/2010,20.53,0.012745271
26/05/2010,20.27,-0.001478926
25/05/2010,20.3,-0.008827914
24/05/2010,20.48,-0.009234574
21/05/2010,20.67,0.002906979
20/05/2010,20.61,-0.031521234
19/05/2010,21.27,-0.001409444
18/05/2010,21.3,-0.007483664
17/05/2010,21.46,0.008893108
14/05/2010,21.27,-0.00749418
13/05/2010,21.43,-0.006047937
12/05/2010,21.56,-0.000463714
11/05/2010,21.57,0.004181191
10/05/2010,21.48,0.028809549
07/05/2010,20.87,-0.011434141
06/05/2010,21.11,-0.02940702
05/05/2010,21.74,0
04/05/2010,21.74,-0.016423727
03/05/2010,22.1,0.015963851
30/04/2010,21.75,0.006457587
29/04/2010,21.61,0.00556846
28/04/2010,21.49,0.001396973
27/04/2010,21.46,-0.017094433
26/04/2010,21.83,-0.005026284
23/04/2010,21.94,0.007319337
22/04/2010,21.78,0.007835947
21/04/2010,21.61,0.000462856
20/04/2010,21.6,0.006036703
19/04/2010,21.47,-0.000465658
16/04/2010,21.48,0.011706994
15/04/2010,21.23,-0.01356746
14/04/2010,21.52,0.0009298
13/04/2010,21.5,-0.011100947
12/04/2010,21.74,0.005072642
09/04/2010,21.63,0.006493529
08/04/2010,21.49,-0.006493529
07/04/2010,21.63,-0.009661911
06/04/2010,21.84,0.009661911
05/04/2010,21.63,0.010690318
01/04/2010,21.4,0.00938974
31/03/2010,21.2,-0.000942952
30/03/2010,21.22,-0.000942063
29/03/2010,21.24,0.009460809
26/03/2010,21.04,-0.000950119
25/03/2010,21.06,-0.000949217
24/03/2010,21.08,-0.010382349
23/03/2010,21.3,-0.009345862
22/03/2010,21.5,-0.003714025
19/03/2010,21.58,0.006508624
18/03/2010,21.44,0
17/03/2010,21.44,0.00608189
16/03/2010,21.31,0.007536541
15/03/2010,21.15,0.005689916
12/03/2010,21.03,-0.002849005
11/03/2010,21.09,-0.000947867
10/03/2010,21.11,-0.00094697
09/03/2010,21.13,-0.000946074
08/03/2010,21.15,-0.001889467
05/03/2010,21.19,0.006153866
04/03/2010,21.06,-0.008039769
03/03/2010,21.23,0.000471143
02/03/2010,21.22,0.009469768
01/03/2010,21.02,0.010040725
26/02/2010,20.81,-0.007659205
25/02/2010,20.97,-0.002857145
24/02/2010,21.03,0.002380387
23/02/2010,20.98,-0.002855785
22/02/2010,21.04,-0.001899336
19/02/2010,21.08,0.011450507
18/02/2010,20.84,0.014013276
17/02/2010,20.55,-0.002430135
16/02/2010,20.6,0.018124425
12/02/2010,20.23,-0.002961503
11/02/2010,20.29,0.011400371
10/02/2010,20.06,-0.006954822
09/02/2010,20.2,0.007952328
08/02/2010,20.04,-0.004480963
05/02/2010,20.13,-0.004955412
04/02/2010,20.23,-0.033538988
03/02/2010,20.92,-0.011879446
02/02/2010,21.17,0.015231137
01/02/2010,20.85,0.003362963
29/01/2010,20.78,-0.003842464
28/01/2010,20.86,-0.003827756
27/01/2010,20.94,0.006708219
26/01/2010,20.8,0.000480885
25/01/2010,20.79,-0.002402115
22/01/2010,20.84,-0.025113852
21/01/2010,21.37,-0.007923602
20/01/2010,21.54,-0.002781643
19/01/2010,21.6,0.008835212
15/01/2010,21.41,-0.009298068
14/01/2010,21.61,0.00185271
13/01/2010,21.57,0.015417264
12/01/2010,21.24,0.011840063
11/01/2010,20.99,0.009574032
08/01/2010,20.79,0.000481116
07/01/2010,20.78,-0.004321735
06/01/2010,20.87,0.001918466
05/01/2010,20.83,-0.011930468
04/01/2010,21.08,-0.00661941
31/12/2009,21.22,-0.010780512
30/12/2009,21.45,0.000466309
29/12/2009,21.44,-0.000466309
28/12/2009,21.45,-0.006968669
24/12/2009,21.6,0.009302393
23/12/2009,21.4,0.003745323
22/12/2009,21.32,-0.020887276
21/12/2009,21.77,0.008302631
18/12/2009,21.59,0.013523172
17/12/2009,21.3,-0.008415197
16/12/2009,21.48,0
15/12/2009,21.48,-0.001860466
14/12/2009,21.52,0.005124633
11/12/2009,21.41,0.018383737
10/12/2009,21.02,0.00381316
09/12/2009,20.94,0.006708219
08/12/2009,20.8,-0.000480654
07/12/2009,20.81,0.008687313
04/12/2009,20.63,-0.006281731
03/12/2009,20.76,0.008708328
02/12/2009,20.58,0.001458789
01/12/2009,20.55,0.011255318
30/11/2009,20.32,0.00641819
27/11/2009,20.19,-0.015237454
25/11/2009,20.5,0.003910073
24/11/2009,20.42,0.004417185
23/11/2009,20.33,0.015365854
20/11/2009,20.02,-0.000499376
19/11/2009,20.03,0.002499376
18/11/2009,19.98,0.005520717
17/11/2009,19.87,-0.008020093
16/11/2009,20.03,0.006009032
13/11/2009,19.91,0.024403855
12/11/2009,19.43,-0.006668401
11/11/2009,19.56,-0.002552976
10/11/2009,19.61,0.015416544
09/11/2009,19.31,0.01565794
06/11/2009,19.01,-0.00367551
05/11/2009,19.08,0.016913722
04/11/2009,18.76,0.003738322
03/11/2009,18.69,-0.00160385
02/11/2009,18.72,-0.007450806
30/10/2009,18.86,-0.010023824
29/10/2009,19.05,-0.009404458
28/10/2009,19.23,-0.001039501
27/10/2009,19.25,-0.000519346
26/10/2009,19.26,-0.009816664
23/10/2009,19.45,-0.013279051
22/10/2009,19.71,0.004067113
21/10/2009,19.63,0.001529442
20/10/2009,19.6,-0.012170536
19/10/2009,19.84,0.009622764
16/10/2009,19.65,0.00101833
15/10/2009,19.63,-0.00101833
14/10/2009,19.65,0.010744539
13/10/2009,19.44,0.007745972
12/10/2009,19.29,-0.001554002
09/10/2009,19.32,-0.000517464
08/10/2009,19.33,-0.003614773
07/10/2009,19.4,0.006723584
06/10/2009,19.27,-0.003626008
05/10/2009,19.34,0.007265211
02/10/2009,19.2,-0.005194817
01/10/2009,19.3,0.003113651
30/09/2009,19.24,-0.016495219
29/09/2009,19.56,-0.00509945
28/09/2009,19.66,0.00765896
25/09/2009,19.51,-0.004092077
24/09/2009,19.59,0.004604766
23/09/2009,19.5,-0.003583316
22/09/2009,19.57,-0.023732495
21/09/2009,20.04,0.000998502
18/09/2009,20.02,-0.006472515
17/09/2009,20.15,-0.002973243
16/09/2009,20.21,0.012948388
15/09/2009,19.95,0.01566084
14/09/2009,19.64,0.008693484
11/09/2009,19.47,0.000513743
10/09/2009,19.46,0.002057614
09/09/2009,19.42,-0.006160184
08/09/2009,19.54,-0.003575994
04/09/2009,19.61,0
03/09/2009,19.61,0.005112486
02/09/2009,19.51,-0.008675737
01/09/2009,19.68,-0.0035506
31/08/2009,19.75,-0.007063602
28/08/2009,19.89,-0.001507159
27/08/2009,19.92,-0.001504891
26/08/2009,19.95,0.005529041
25/08/2009,19.84,-0.003522016
24/08/2009,19.91,0.002011062
21/08/2009,19.87,0.017771476
20/08/2009,19.52,0.006682112
19/08/2009,19.39,0.004652373
18/08/2009,19.3,-0.005683301
17/08/2009,19.41,-0.012797718
14/08/2009,19.66,-0.008609828
13/08/2009,19.83,-0.00302115
12/08/2009,19.89,0.002516991
11/08/2009,19.84,-0.000503905
10/08/2009,19.85,0.00403837
07/08/2009,19.77,0.005579522
06/08/2009,19.66,0.006122468
05/08/2009,19.54,-0.009676673
04/08/2009,19.73,0.001014199
03/08/2009,19.71,-0.011601643
31/07/2009,19.94,-0.007992051
30/07/2009,20.1,0.010502722
29/07/2009,19.89,0.011630978
28/07/2009,19.66,-0.005579522
27/07/2009,19.77,0.001012146
24/07/2009,19.75,0.01171391
23/07/2009,19.52,0.026474424
22/07/2009,19.01,-0.000525901
21/07/2009,19.02,0.00844778
20/07/2009,18.86,0.003718464
17/07/2009,18.79,-0.007951274
16/07/2009,18.94,-0.001582696
15/07/2009,18.97,0.016476589
14/07/2009,18.66,0.011859977
13/07/2009,18.44,0.019162919
10/07/2009,18.09,-0.001104972
09/07/2009,18.11,0.000552334
08/07/2009,18.1,-0.003859944
07/07/2009,18.17,-0.020697907
06/07/2009,18.55,0.01302243
02/07/2009,18.31,-0.025345115
01/07/2009,18.78,0.019898479
30/06/2009,18.41,-0.001628223
29/06/2009,18.44,0.013100624
26/06/2009,18.2,-0.0005493
25/06/2009,18.21,0.018847565
24/06/2009,17.87,0.011255043
23/06/2009,17.67,-0.030651606
22/06/2009,18.22,0.00605562
19/06/2009,18.11,-0.011529087
18/06/2009,18.32,0.020960503
17/06/2009,17.94,0.003909527
16/06/2009,17.87,0.001119821
15/06/2009,17.85,-0.021613476
12/06/2009,18.24,0.013800937
11/06/2009,17.99,0.01681654
10/06/2009,17.69,0.01365986
09/06/2009,17.45,-0.005144338
08/06/2009,17.54,0.003998863
05/06/2009,17.47,-0.001715757
04/06/2009,17.5,-0.005698021
03/06/2009,17.6,-0.003969384
02/06/2009,17.67,-0.005643356
01/06/2009,17.77,0.035513469
29/05/2009,17.15,-0.013897155
28/05/2009,17.39,0.014480415
27/05/2009,17.14,-0.021357233
26/05/2009,17.51,0.033094457
22/05/2009,16.94,0.001772526
21/05/2009,16.91,-0.008245041
20/05/2009,17.05,-0.017442303
19/05/2009,17.35,0.006940456
18/05/2009,17.23,0.001742667
15/05/2009,17.2,-0.030348736
14/05/2009,17.73,-0.010101096
13/05/2009,17.91,-0.02044835
12/05/2009,18.28,0.002190581
11/05/2009,18.24,-0.001095891
08/05/2009,18.26,0.000547795
07/05/2009,18.25,0.004393198
06/05/2009,18.17,-0.00658258
05/05/2009,18.29,0.000546896
04/05/2009,18.28,-0.005999473
01/05/2009,18.39,-0.00271518
30/04/2009,18.44,-0.019866425
29/04/2009,18.81,0.014458083
28/04/2009,18.54,0
27/04/2009,18.54,0.008123522
24/04/2009,18.39,-0.004882028
23/04/2009,18.48,0.002166848
22/04/2009,18.44,-0.008639363
21/04/2009,18.6,0.018448706
20/04/2009,18.26,-0.006006024
17/04/2009,18.37,0.001634432
16/04/2009,18.34,0.008212474
15/04/2009,18.19,0.014954585
14/04/2009,17.92,-0.013854475
13/04/2009,18.17,-0.015292488
09/04/2009,18.45,0.002713706
08/04/2009,18.4,0.021423505
07/04/2009,18.01,0
06/04/2009,18.01,-0.008294214
03/04/2009,18.16,0.009405325
02/04/2009,17.99,-0.021447069
01/04/2009,18.38,-0.013510068
31/03/2009,18.63,0.023351591
30/03/2009,18.2,-0.002743486
27/03/2009,18.25,-0.007098037
26/03/2009,18.38,0.014246816
25/03/2009,18.12,0
24/03/2009,18.12,-0.03524355
23/03/2009,18.77,0.02699948
20/03/2009,18.27,0.004938282
19/03/2009,18.18,0.026192637
18/03/2009,17.71,0.019384872
17/03/2009,17.37,0.015081492
16/03/2009,17.11,-0.005246296
13/03/2009,17.2,0.008172842
12/03/2009,17.06,0.024927107
11/03/2009,16.64,0.001202646
10/03/2009,16.62,0.026213022
09/03/2009,16.19,-0.023200064
06/03/2009,16.57,0.005446307
05/03/2009,16.48,-0.025757638
04/03/2009,16.91,0.000591541
03/03/2009,16.9,-0.014684552
02/03/2009,17.15,-0.033823803
27/02/2009,17.74,0.013621096
26/02/2009,17.5,-0.009667405
25/02/2009,17.67,-0.020723228
24/02/2009,18.04,0.026398612
23/02/2009,17.57,-0.009065218
20/02/2009,17.73,-0.012331995
19/02/2009,17.95,0.014025475
18/02/2009,17.7,0.010792493
17/02/2009,17.51,-0.029264891
13/02/2009,18.03,-0.006082407
12/02/2009,18.14,0.00055142
11/02/2009,18.13,-0.006597055
10/02/2009,18.25,-0.030223563
09/02/2009,18.81,-0.011628038
06/02/2009,19.03,0.007913521
05/02/2009,18.88,0.00904502
04/02/2009,18.71,0.013451911
03/02/2009,18.46,0.005431844
02/02/2009,18.36,-0.005431844
30/01/2009,18.46,-0.015054048
29/01/2009,18.74,0.002671655
28/01/2009,18.69,0.000535189
27/01/2009,18.68,0.002680248
26/01/2009,18.63,0.013510068
23/01/2009,18.38,-0.003259101
22/01/2009,18.44,0.007074859
21/01/2009,18.31,0.01818733
20/01/2009,17.98,-0.016547537
16/01/2009,18.28,0.010448267
15/01/2009,18.09,0.006655599
14/01/2009,17.97,-0.006102654
13/01/2009,18.08,-0.01536803
12/01/2009,18.36,0.006557401
09/01/2009,18.24,-0.01253081
08/01/2009,18.47,0.013079206
07/01/2009,18.23,-0.010368442
06/01/2009,18.42,-0.012945165
05/01/2009,18.66,
