Date,Close,DIS
24/01/2011,39.94,0.005020091
21/01/2011,39.74,0.014447089
20/01/2011,39.17,0.002044468
19/01/2011,39.09,-0.007645297
18/01/2011,39.39,0.002541943
14/01/2011,39.29,0.000763845
13/01/2011,39.26,0.002295041
12/01/2011,39.17,-0.005854669
11/01/2011,39.4,-0.002534856
10/01/2011,39.5,0.001266625
07/01/2011,39.45,-0.005056901
06/01/2011,39.65,-0.007788006
05/01/2011,39.96,0.024573751
04/01/2011,38.99,0.03046714
03/01/2011,37.82,0.008230499
31/12/2010,37.51,0.000800107
30/12/2010,37.48,-0.003196593
29/12/2010,37.6,0.006403437
28/12/2010,37.36,-0.003206844
27/12/2010,37.48,-0.005852637
23/12/2010,37.7,-0.006609409
22/12/2010,37.95,0.016472211
21/12/2010,37.33,0.007259072
20/12/2010,37.06,0.000269869
17/12/2010,37.05,0.001080205
16/12/2010,37.01,0.001622499
15/12/2010,36.95,-0.007817805
14/12/2010,37.24,0.002958184
13/12/2010,37.13,0.012739026
10/12/2010,36.66,-0.002179837
09/12/2010,36.74,-0.006240693
08/12/2010,36.97,-0.00969052
07/12/2010,37.33,-0.006142361
06/12/2010,37.56,-0.000798403
03/12/2010,37.59,0.006672919
02/12/2010,37.34,0.00590923
01/12/2010,37.12,0.016569712
30/11/2010,36.51,0.002468121
29/11/2010,36.42,-0.007658681
26/11/2010,36.7,-0.004621457
24/11/2010,36.87,0.020551484
23/11/2010,36.12,-0.022718919
22/11/2010,36.95,-0.001622499
19/11/2010,37.01,-0.015283848
18/11/2010,37.58,0.009625743
17/11/2010,37.22,0.008092842
16/11/2010,36.92,-0.008898535
15/11/2010,37.25,-0.013333531
12/11/2010,37.75,0.049412875
11/11/2010,35.93,-0.029075005
10/11/2010,36.99,0.003520654
09/11/2010,36.86,-0.005411269
08/11/2010,37.06,-0.00377054
05/11/2010,37.2,0.004580366
04/11/2010,37.03,0.020186174
03/11/2010,36.29,0.004972386
02/11/2010,36.11,0.002217911
01/11/2010,36.03,-0.00277162
29/10/2010,36.13,-0.010462651
28/10/2010,36.51,0.016291952
27/10/2010,35.92,-0.001112966
26/10/2010,35.96,0.014001909
25/10/2010,35.46,0.01391475
22/10/2010,34.97,0.008327399
21/10/2010,34.68,0.001731602
20/10/2010,34.62,0.011036998
19/10/2010,34.24,-0.014785021
18/10/2010,34.75,-0.003734027
15/10/2010,34.88,0.000860462
14/10/2010,34.85,-0.001720184
13/10/2010,34.91,0.012393875
12/10/2010,34.48,-0.002606808
11/10/2010,34.57,0.001737117
08/10/2010,34.51,0.017539181
07/10/2010,33.91,0.005618823
06/10/2010,33.72,-0.00325685
05/10/2010,33.83,0.020606971
04/10/2010,33.14,-0.006016865
01/10/2010,33.34,0.007224595
30/09/2010,33.1,0.002722737
29/09/2010,33.01,-0.006341558
28/09/2010,33.22,-0.002104947
27/09/2010,33.29,-0.0086736
24/09/2010,33.58,0.013793322
23/09/2010,33.12,-0.025929034
22/09/2010,33.99,-0.01489296
21/09/2010,34.5,-0.011527505
20/09/2010,34.9,0.009789885
17/09/2010,34.56,0.011348878
16/09/2010,34.17,-0.001169933
15/09/2010,34.21,0.004687966
14/09/2010,34.05,-0.006440303
13/09/2010,34.27,0.00350775
10/09/2010,34.15,0.002051884
09/09/2010,34.08,0.007067167
08/09/2010,33.84,0
07/09/2010,33.84,-0.024231225
03/09/2010,34.67,0.022164804
02/09/2010,33.91,0.011866054
01/09/2010,33.51,0.0293738
31/08/2010,32.54,0.005856081
30/08/2010,32.35,-0.013204552
27/08/2010,32.78,0.025959431
26/08/2010,31.94,-0.005308365
25/08/2010,32.11,-0.000933852
24/08/2010,32.14,-0.024282736
23/08/2010,32.93,-0.00363747
20/08/2010,33.05,-0.004227059
19/08/2010,33.19,-0.02146133
18/08/2010,33.91,0.004433286
17/08/2010,33.76,0.002966481
16/08/2010,33.66,-0.000594001
13/08/2010,33.68,-0.009162174
12/08/2010,33.99,-0.006743905
11/08/2010,34.22,-0.030789369
10/08/2010,35.29,0.003690565
09/08/2010,35.16,0.004561011
06/08/2010,35,0.000571592
05/08/2010,34.98,0.004297385
04/08/2010,34.83,0.017961085
03/08/2010,34.21,-0.007861447
02/08/2010,34.48,0.023178388
30/07/2010,33.69,-0.000593472
29/07/2010,33.71,-0.009741774
28/07/2010,34.04,-0.00702579
27/07/2010,34.28,-0.003494471
26/07/2010,34.4,0.007879801
23/07/2010,34.13,0.015948359
22/07/2010,33.59,0.023495057
21/07/2010,32.81,-0.017822553
20/07/2010,33.4,0.002698248
19/07/2010,33.31,0.008441413
16/07/2010,33.03,-0.030413793
15/07/2010,34.05,-0.005564519
14/07/2010,34.24,-0.006114446
13/07/2010,34.45,0.019936163
12/07/2010,33.77,0.000592417
09/07/2010,33.75,0.01222254
08/07/2010,33.34,0.006016865
07/07/2010,33.14,0.043793615
06/07/2010,31.72,0.010776649
02/07/2010,31.38,-0.003499288
01/07/2010,31.49,-0.000317511
30/06/2010,31.5,-0.025079684
29/06/2010,32.3,-0.028084874
28/06/2010,33.22,-0.007796141
25/06/2010,33.48,-0.003577821
24/06/2010,33.6,-0.021784789
23/06/2010,34.34,-0.000291163
22/06/2010,34.35,-0.020458861
21/06/2010,35.06,-0.002563739
18/06/2010,35.15,0.002278554
17/06/2010,35.07,0.008016075
16/06/2010,34.79,-0.005732317
15/06/2010,34.99,0.030762728
14/06/2010,33.93,-0.009094972
11/06/2010,34.24,0.003803955
10/06/2010,34.11,0.034902872
09/06/2010,32.94,-0.006354992
08/06/2010,33.15,0.003323768
07/06/2010,33.04,-0.019482109
04/06/2010,33.69,-0.029826772
03/06/2010,34.71,-0.000863931
02/06/2010,34.74,0.041433868
01/06/2010,33.33,-0.002696631
28/05/2010,33.42,-0.028029568
27/05/2010,34.37,0.038557564
26/05/2010,33.07,0.022940293
25/05/2010,32.32,-0.004938282
24/05/2010,32.48,-0.011935872
21/05/2010,32.87,0.027137034
20/05/2010,31.99,-0.0428331
19/05/2010,33.39,-0.010131195
18/05/2010,33.73,-0.013837995
17/05/2010,34.2,0.004101969
14/05/2010,34.06,-0.020055897
13/05/2010,34.75,-0.010875894
12/05/2010,35.13,-0.017774484
11/05/2010,35.76,0.013230313
10/05/2010,35.29,0.054744381
07/05/2010,33.41,-0.017799343
06/05/2010,34.01,-0.038360868
05/05/2010,35.34,-0.034759512
04/05/2010,36.59,-0.026164675
03/05/2010,37.56,0.019355443
30/04/2010,36.84,-0.01026204
29/04/2010,37.22,0.02530403
28/04/2010,36.29,-0.000826333
27/04/2010,36.32,-0.019629856
26/04/2010,37.04,0.006772341
23/04/2010,36.79,0.00027185
22/04/2010,36.78,0.005999473
21/04/2010,36.56,0.000547196
20/04/2010,36.54,0.010177505
19/04/2010,36.17,0.009444515
16/04/2010,35.83,-0.015783243
15/04/2010,36.4,0.005509656
14/04/2010,36.2,0.009994531
13/04/2010,35.84,-0.001394117
12/04/2010,35.89,-0.009152747
09/04/2010,36.22,0.015301453
08/04/2010,35.67,0.009860624
07/04/2010,35.32,-0.004237893
06/04/2010,35.47,0.007073166
05/04/2010,35.22,-0.009326053
01/04/2010,35.55,0.018166835
31/03/2010,34.91,-0.005427809
30/03/2010,35.1,-0.001707942
29/03/2010,35.16,-0.004257137
26/03/2010,35.31,0.00625002
25/03/2010,35.09,0.020150365
24/03/2010,34.39,0.011111225
23/03/2010,34.01,0.001765745
22/03/2010,33.95,0.009173019
19/03/2010,33.64,-0.004153076
18/03/2010,33.78,0.000888494
17/03/2010,33.75,0
16/03/2010,33.75,0.000889284
15/03/2010,33.72,0.000890076
12/03/2010,33.69,-0.003555559
11/03/2010,33.81,0.014298724
10/03/2010,33.33,0.00060024
09/03/2010,33.31,0.003609026
08/03/2010,33.19,-0.000903478
05/03/2010,33.22,0.019760485
04/03/2010,32.57,0.028969476
03/03/2010,31.64,-0.007556711
02/03/2010,31.88,0.010722272
01/03/2010,31.54,0.009557257
26/02/2010,31.24,-0.003833871
25/02/2010,31.36,-0.000956175
24/02/2010,31.39,0.015086147
23/02/2010,30.92,-0.006447476
22/02/2010,31.12,-0.003528472
19/02/2010,31.23,0.006747014
18/02/2010,31.02,0.005171311
17/02/2010,30.86,0.012718254
16/02/2010,30.47,0.013214596
12/02/2010,30.07,-0.002988546
11/02/2010,30.16,0.004319661
10/02/2010,30.03,0.006347107
09/02/2010,29.84,0.012137708
08/02/2010,29.48,-0.00203321
05/02/2010,29.54,-0.004391157
04/02/2010,29.67,-0.03575356
03/02/2010,30.75,0.025359502
02/02/2010,29.98,0.015462493
01/02/2010,29.52,-0.001015744
29/01/2010,29.55,0.006791198
28/01/2010,29.35,0.001022669
27/01/2010,29.32,-0.01152946
26/01/2010,29.66,-0.008727816
25/01/2010,29.92,-0.00200334
22/01/2010,29.98,-0.02079626
21/01/2010,30.61,-0.018770778
20/01/2010,31.19,0.005787798
19/01/2010,31.01,0.013309724
15/01/2010,30.6,-0.013632149
14/01/2010,31.02,-0.0086664
13/01/2010,31.29,0.015134728
12/01/2010,30.82,-0.017369366
11/01/2010,31.36,-0.016445658
08/01/2010,31.88,0.001569613
07/01/2010,31.83,0.000314218
06/01/2010,31.82,-0.005328331
05/01/2010,31.99,-0.00249766
04/01/2010,32.07,-0.00559703
31/12/2009,32.25,-0.0009298
30/12/2009,32.28,-0.003093105
29/12/2009,32.38,0.014621508
28/12/2009,31.91,-0.011838144
24/12/2009,32.29,-0.004326336
23/12/2009,32.43,0.00370714
22/12/2009,32.31,-0.002781643
21/12/2009,32.4,0.013986242
18/12/2009,31.95,0.000626174
17/12/2009,31.93,-0.015537914
16/12/2009,32.43,0.007738779
15/12/2009,32.18,0.0109359
14/12/2009,31.83,0.00409256
11/12/2009,31.7,0.012698583
10/12/2009,31.3,0.019355443
09/12/2009,30.7,0.000651678
08/12/2009,30.68,-0.010376228
07/12/2009,31,0.005174656
04/12/2009,30.84,0.016675227
03/12/2009,30.33,-0.01505264
02/12/2009,30.79,0.001950586
01/12/2009,30.73,0.016735419
30/11/2009,30.22,-0.004292561
27/11/2009,30.35,-0.008530235
25/11/2009,30.61,0.012491944
24/11/2009,30.23,-0.008235922
23/11/2009,30.48,0.015540071
20/11/2009,30.01,-0.006642336
19/11/2009,30.21,-0.015111983
18/11/2009,30.67,-0.00649986
17/11/2009,30.87,0.005522184
16/11/2009,30.7,0.008505122
13/11/2009,30.44,0.04673905
12/11/2009,29.05,-0.008227678
11/11/2009,29.29,0.005820938
10/11/2009,29.12,0.004129393
09/11/2009,29,0.015288693
06/11/2009,28.56,-0.015288693
05/11/2009,29,0.034020465
04/11/2009,28.03,0.014735217
03/11/2009,27.62,0.007632238
02/11/2009,27.41,0.001460387
30/10/2009,27.37,-0.027744529
29/10/2009,28.14,0.03250557
28/10/2009,27.24,-0.033571101
27/10/2009,28.17,-0.016895861
26/10/2009,28.65,-0.008342071
23/10/2009,28.89,-0.018858779
22/10/2009,29.44,0.007158715
21/10/2009,29.23,-0.004096967
20/10/2009,29.35,-0.017562086
19/10/2009,29.87,0.015859958
16/10/2009,29.4,0.005799095
15/10/2009,29.23,0.011008023
14/10/2009,28.91,0.01744636
13/10/2009,28.41,-0.008063146
12/10/2009,28.64,0
09/10/2009,28.64,-0.001046938
08/10/2009,28.67,0.017593698
07/10/2009,28.17,-0.000354925
06/10/2009,28.18,0.018263713
05/10/2009,27.67,0.016764241
02/10/2009,27.21,-0.00549754
01/10/2009,27.36,-0.003648308
30/09/2009,27.46,-0.017328953
29/09/2009,27.94,-0.010325888
28/09/2009,28.23,0.021845094
25/09/2009,27.62,-0.012592359
24/09/2009,27.97,-0.003925072
23/09/2009,28.08,-0.010627093
22/09/2009,28.38,0.013480162
21/09/2009,28,-0.015592095
18/09/2009,28.44,-0.000702988
17/09/2009,28.46,0.003167344
16/09/2009,28.37,0.002823864
15/09/2009,28.29,0.007450806
14/09/2009,28.08,-0.012035544
11/09/2009,28.42,0.002113421
10/09/2009,28.36,0.050996404
09/09/2009,26.95,0.025175104
08/09/2009,26.28,0.014565225
04/09/2009,25.9,0.01792023
03/09/2009,25.44,0.001573564
02/09/2009,25.4,-0.010963305
01/09/2009,25.68,-0.013921339
31/08/2009,26.04,-0.030259495
28/08/2009,26.84,-0.006313856
27/08/2009,27.01,0.000370302
26/08/2009,27,0.004826443
25/08/2009,26.87,0.002608535
24/08/2009,26.8,0.000373204
21/08/2009,26.79,0.03417189
20/08/2009,25.89,0.015962963
19/08/2009,25.48,0.011049836
18/08/2009,25.2,0.004374634
17/08/2009,25.09,-0.030228013
14/08/2009,25.86,-0.015349496
13/08/2009,26.26,0.001524391
12/08/2009,26.22,0.01227951
11/08/2009,25.9,-0.020635046
10/08/2009,26.44,-0.009410948
07/08/2009,26.69,0.05072159
06/08/2009,25.37,0.003949452
05/08/2009,25.27,-0.014535711
04/08/2009,25.64,0.004691174
03/08/2009,25.52,0.015798117
31/07/2009,25.12,-0.042858137
30/07/2009,26.22,0.012665685
29/07/2009,25.89,-0.018370207
28/07/2009,26.37,-0.003029158
27/07/2009,26.45,-0.004902895
24/07/2009,26.58,-0.008242834
23/07/2009,26.8,0.054440425
22/07/2009,25.38,0.007117468
21/07/2009,25.2,-0.006723379
20/07/2009,25.37,0.034486176
17/07/2009,24.51,-0.011359149
16/07/2009,24.79,0.029058726
15/07/2009,24.08,0.041116196
14/07/2009,23.11,0.0179005
13/07/2009,22.7,0.012857637
10/07/2009,22.41,-0.005340467
09/07/2009,22.53,0.012955285
08/07/2009,22.24,-0.012955285
07/07/2009,22.53,-0.024551869
06/07/2009,23.09,0.010886239
02/07/2009,22.84,-0.02635711
01/07/2009,23.45,0.005130409
30/06/2009,23.33,-0.014045773
29/06/2009,23.66,0.009768606
26/06/2009,23.43,-0.005108568
25/06/2009,23.55,0.02798891
24/06/2009,22.9,0.000873744
23/06/2009,22.88,0.009661911
22/06/2009,22.66,-0.037674947
19/06/2009,23.53,-0.008042371
18/06/2009,23.72,0.001687764
17/06/2009,23.68,0.008056011
16/06/2009,23.49,-0.031841819
15/06/2009,24.25,-0.032856332
12/06/2009,25.06,-0.006760813
11/06/2009,25.23,0.005165917
10/06/2009,25.1,-0.009121618
09/06/2009,25.33,0
08/06/2009,25.33,0.015115642
05/06/2009,24.95,-0.007586381
04/06/2009,25.14,0.002389487
03/06/2009,25.08,-0.001991636
02/06/2009,25.13,0.003987246
01/06/2009,25.03,0.032896367
29/05/2009,24.22,0.009541661
28/05/2009,23.99,0.005014637
27/05/2009,23.87,-0.027681999
26/05/2009,24.54,0.034829391
22/05/2009,23.7,0.020030501
21/05/2009,23.23,-0.013681274
20/05/2009,23.55,-0.011399743
19/05/2009,23.82,-0.016240207
18/05/2009,24.21,0.033602489
15/05/2009,23.41,-0.002985713
14/05/2009,23.48,-0.005097717
13/05/2009,23.6,-0.030052345
12/05/2009,24.32,-0.015908963
11/05/2009,24.71,-0.029900573
08/05/2009,25.46,0.005119129
07/05/2009,25.33,-0.021094532
06/05/2009,25.87,0.111089216
05/05/2009,23.15,0.012606122
04/05/2009,22.86,0.041077204
01/05/2009,21.94,0.001824818
30/04/2009,21.9,0.041488122
29/04/2009,21.01,0.07407136
28/04/2009,19.51,-0.011719879
27/04/2009,19.74,-0.026001465
24/04/2009,20.26,0.031589491
23/04/2009,19.63,0.011785942
22/04/2009,19.4,-0.003601753
21/04/2009,19.47,0.003086422
20/04/2009,19.41,-0.048765631
17/04/2009,20.38,-0.006358544
16/04/2009,20.51,0.038772252
15/04/2009,19.73,0.036649263
14/04/2009,19.02,-0.026460688
13/04/2009,19.53,-0.017762456
09/04/2009,19.88,0.026505119
08/04/2009,19.36,0.012474174
07/04/2009,19.12,-0.025814547
06/04/2009,19.62,-0.019182819
03/04/2009,20,-0.010445258
02/04/2009,20.21,0.072852718
01/04/2009,18.79,0.03410344
31/03/2009,18.16,0.017217865
30/03/2009,17.85,-0.040620294
27/03/2009,18.59,-0.024968096
26/03/2009,19.06,0.028200858
25/03/2009,18.53,0.013036578
24/03/2009,18.29,-0.033865101
23/03/2009,18.92,0.080879915
20/03/2009,17.45,-0.014224991
19/03/2009,17.7,-0.022899632
18/03/2009,18.11,0.01614285
17/03/2009,17.82,0.034830812
16/03/2009,17.21,0.004659298
13/03/2009,17.13,-0.017361547
12/03/2009,17.43,0.049392755
11/03/2009,16.59,-0.001204819
10/03/2009,16.61,0.063375241
09/03/2009,15.59,-0.015277191
06/03/2009,15.83,-0.010056653
05/03/2009,15.99,-0.057714162
04/03/2009,16.94,0.034838358
03/03/2009,16.36,0.019130482
02/03/2009,16.05,-0.043882726
27/02/2009,16.77,-0.005352377
26/02/2009,16.86,-0.029224757
25/02/2009,17.36,-0.031748698
24/02/2009,17.92,0.054470328
23/02/2009,16.97,-0.03246662
20/02/2009,17.53,-0.009085809
19/02/2009,17.69,0.003397512
18/02/2009,17.63,-0.011841131
17/02/2009,17.84,-0.037408102
13/02/2009,18.52,-0.016600113
12/02/2009,18.83,0.017680611
11/02/2009,18.5,-0.013956211
10/02/2009,18.76,-0.035605855
09/02/2009,19.44,-0.000514271
06/02/2009,19.45,0.03878893
05/02/2009,18.71,-0.015380839
04/02/2009,19,-0.081822499
03/02/2009,20.62,0.020578874
02/02/2009,20.2,-0.023484445
30/01/2009,20.68,-0.027189846
29/01/2009,21.25,-0.04733252
28/01/2009,22.28,0.04733252
27/01/2009,21.25,0.018523446
26/01/2009,20.86,0.012057055
23/01/2009,20.61,-0.01731645
22/01/2009,20.97,-0.012322431
21/01/2009,21.23,0.047754431
20/01/2009,20.24,-0.058529893
16/01/2009,21.46,0.004670723
15/01/2009,21.36,0.026567027
14/01/2009,20.8,-0.019048195
13/01/2009,21.2,-0.030657301
12/01/2009,21.86,-0.020376526
09/01/2009,22.31,-0.026101902
08/01/2009,22.9,-0.012152927
07/01/2009,23.18,-0.04759795
06/01/2009,24.31,0.033887367
05/01/2009,23.5,
