Date,Close,TRV
07/02/2011,57.18,-0.004014317
04/02/2011,57.41,0.002790862
03/02/2011,57.25,0.00947708
02/02/2011,56.71,-0.001761805
01/02/2011,56.81,0.009728564
31/01/2011,56.26,0.008030738
28/01/2011,55.81,-0.014585815
27/01/2011,56.63,0.007622123
26/01/2011,56.2,-0.000533665
25/01/2011,56.23,0.010907573
24/01/2011,55.62,0.011209664
21/01/2011,55,0.002184202
20/01/2011,54.88,0.007866134
19/01/2011,54.45,-0.004032264
18/01/2011,54.67,0.00073193
14/01/2011,54.63,-0.00073193
13/01/2011,54.67,0.001464397
12/01/2011,54.59,0.012720238
11/01/2011,53.9,0.000928074
10/01/2011,53.85,0.009703379
07/01/2011,53.33,-0.019681289
06/01/2011,54.39,-0.015507015
05/01/2011,55.24,-0.005956159
04/01/2011,55.57,-0.004488741
03/01/2011,55.82,0.001972564
31/12/2010,55.71,0.003056182
30/12/2010,55.54,-0.000899847
29/12/2010,55.59,-0.001258427
28/12/2010,55.66,-0.002332886
27/12/2010,55.79,0.005572046
23/12/2010,55.48,-0.00664693
22/12/2010,55.85,-0.000358038
21/12/2010,55.87,0.00754585
20/12/2010,55.45,0.004881145
17/12/2010,55.18,-0.003256743
16/12/2010,55.36,0.003800566
15/12/2010,55.15,-0.003439229
14/12/2010,55.34,0.000903914
13/12/2010,55.29,0.009266897
10/12/2010,54.78,0.002741981
09/12/2010,54.63,-0.007840317
08/12/2010,55.06,0.004003645
07/12/2010,54.84,-0.003276901
06/12/2010,55.02,0.00291227
03/12/2010,54.86,-0.004546702
02/12/2010,55.11,0.004000005
01/12/2010,54.89,0.016532338
30/11/2010,53.99,-0.003512992
29/11/2010,54.18,-0.003500695
26/11/2010,54.37,-0.013518657
24/11/2010,55.11,0.014806961
23/11/2010,54.3,-0.013354264
22/11/2010,55.03,-0.008324333
19/11/2010,55.49,-0.005391818
18/11/2010,55.79,0.007556711
17/11/2010,55.37,0.011625926
16/11/2010,54.73,-0.036772146
15/11/2010,56.78,0.008312012
12/11/2010,56.31,-0.001774308
11/11/2010,56.41,-0.006185405
10/11/2010,56.76,0.003176286
09/11/2010,56.58,0
08/11/2010,56.58,-0.015085359
05/11/2010,57.44,0.00348797
04/11/2010,57.24,0.0235097
03/11/2010,55.91,0.006999939
02/11/2010,55.52,-0.004492774
01/11/2010,55.77,0.010273137
29/10/2010,55.2,0.00836825
28/10/2010,54.74,0.000182698
27/10/2010,54.73,-0.005466486
26/10/2010,55.03,-0.010124838
25/10/2010,55.59,0.008853613
22/10/2010,55.1,0.002180233
21/10/2010,54.98,0.006203267
20/10/2010,54.64,0.016236519
19/10/2010,53.76,-0.011834458
18/10/2010,54.4,0.014255541
15/10/2010,53.63,0.003174902
14/10/2010,53.46,0.000935716
13/10/2010,53.41,0.011108087
12/10/2010,52.82,-0.002458165
11/10/2010,52.95,0.002647505
08/10/2010,52.81,0.003794351
07/10/2010,52.61,-0.003983691
06/10/2010,52.82,-0.000946163
05/10/2010,52.87,0.014287318
04/10/2010,52.12,0
01/10/2010,52.12,0.000383803
30/09/2010,52.1,0.002113556
29/09/2010,51.99,-0.013374292
28/09/2010,52.69,0.010109767
27/09/2010,52.16,-0.018237588
24/09/2010,53.12,0.013646914
23/09/2010,52.4,0.001336771
22/09/2010,52.33,-0.011400465
21/09/2010,52.93,-0.011832235
20/09/2010,53.56,0.016756487
17/09/2010,52.67,-0.000569422
16/09/2010,52.7,0.00399278
15/09/2010,52.49,0.028404963
14/09/2010,51.02,0.011433202
13/09/2010,50.44,0.007562225
10/09/2010,50.06,-0.004186192
09/09/2010,50.27,0.0081894
08/09/2010,49.86,-0.005400553
07/09/2010,50.13,-0.017794064
03/09/2010,51.03,0.016000341
02/09/2010,50.22,-0.001790511
01/09/2010,50.31,0.026587669
31/08/2010,48.99,0.000816827
30/08/2010,48.95,-0.018620251
27/08/2010,49.87,0.016987264
26/08/2010,49.03,-0.009944273
25/08/2010,49.52,0.005264236
24/08/2010,49.26,-0.009697046
23/08/2010,49.74,-0.007011949
20/08/2010,50.09,0.005003513
19/08/2010,49.84,-0.004803852
18/08/2010,50.08,0.003400343
17/08/2010,49.91,0
16/08/2010,49.91,-0.004597709
13/08/2010,50.14,0.010223603
12/08/2010,49.63,0.013591851
11/08/2010,48.96,-0.008946786
10/08/2010,49.4,-0.024198761
09/08/2010,50.61,0.006740708
06/08/2010,50.27,-0.007925542
05/08/2010,50.67,-0.000197336
04/08/2010,50.68,0.011111225
03/08/2010,50.12,-0.014459992
02/08/2010,50.85,0.007897376
30/07/2010,50.45,-0.001386551
29/07/2010,50.52,0.004563047
28/07/2010,50.29,-0.005749991
27/07/2010,50.58,0.002573494
26/07/2010,50.45,0.006163654
23/07/2010,50.14,0.017097872
22/07/2010,49.29,-0.011698399
21/07/2010,49.87,-0.009579
20/07/2010,50.35,0.012792499
19/07/2010,49.71,0.001812142
16/07/2010,49.62,-0.013611099
15/07/2010,50.3,-0.021438524
14/07/2010,51.39,0.003704069
13/07/2010,51.2,0.001563722
12/07/2010,51.12,-0.000586682
09/07/2010,51.15,0.020941105
08/07/2010,50.09,0.002798882
07/07/2010,49.95,0.027810582
06/07/2010,48.58,0.000823723
02/07/2010,48.54,-0.008002505
01/07/2010,48.93,-0.006518662
30/06/2010,49.25,-0.009699005
29/06/2010,49.73,-0.026588868
28/06/2010,51.07,-0.000978569
25/06/2010,51.12,0.011410708
24/06/2010,50.54,-0.011215071
23/06/2010,51.11,0.001958481
22/06/2010,51.01,-0.003131731
21/06/2010,51.17,-0.003511514
18/06/2010,51.35,-0.00698625
17/06/2010,51.71,0.017164455
16/06/2010,50.83,-0.007838566
15/06/2010,51.23,0.023302792
14/06/2010,50.05,-0.007167062
11/06/2010,50.41,0.008366583
10/06/2010,49.99,0.024297612
09/06/2010,48.79,-0.006129974
08/06/2010,49.09,0.016845098
07/06/2010,48.27,-0.007019021
04/06/2010,48.61,-0.022577996
03/06/2010,49.72,-0.00120603
02/06/2010,49.78,0.023989766
01/06/2010,48.6,-0.017742894
28/05/2010,49.47,-0.005241947
27/05/2010,49.73,0.035407362
26/05/2010,48,-0.013861813
25/05/2010,48.67,0.003705233
24/05/2010,48.49,-0.015145603
21/05/2010,49.23,0.016590242
20/05/2010,48.42,-0.034906141
19/05/2010,50.14,0.00620188
18/05/2010,49.83,-0.005802918
17/05/2010,50.12,0
14/05/2010,50.12,-0.000997108
13/05/2010,50.17,-0.000398565
12/05/2010,50.19,0.008202507
11/05/2010,49.78,-0.00620809
10/05/2010,50.09,0.016708995
07/05/2010,49.26,-0.010902591
06/05/2010,49.8,-0.016331771
05/05/2010,50.62,0.01232375
04/05/2010,50,-0.02391182
03/05/2010,51.21,0.009220271
30/04/2010,50.74,-0.013312648
29/04/2010,51.42,0.005851392
28/04/2010,51.12,0.011608591
27/04/2010,50.53,-0.027136853
26/04/2010,51.92,-0.027732072
23/04/2010,53.38,-0.007651432
22/04/2010,53.79,0.018576386
21/04/2010,52.8,-0.006983137
20/04/2010,53.17,-0.000376081
19/04/2010,53.19,0.019938
16/04/2010,52.14,-0.014092787
15/04/2010,52.88,-0.000567161
14/04/2010,52.91,0.013126794
13/04/2010,52.22,0.003837303
12/04/2010,52.02,-0.007278331
09/04/2010,52.4,0.002675331
08/04/2010,52.26,-0.00458191
07/04/2010,52.5,-0.001712818
06/04/2010,52.59,-0.013973037
05/04/2010,53.33,-0.011002442
01/04/2010,53.92,-0.000370851
31/03/2010,53.94,0.000185408
30/03/2010,53.93,-0.015273091
29/03/2010,54.76,0.007515387
26/03/2010,54.35,0.004980182
25/03/2010,54.08,0.000369891
24/03/2010,54.06,0.002964063
23/03/2010,53.9,0.009507015
22/03/2010,53.39,-0.001310248
19/03/2010,53.46,0.001497567
18/03/2010,53.38,0.007332927
17/03/2010,52.99,0.002645504
16/03/2010,52.85,0.002273159
15/03/2010,52.73,-0.00812168
12/03/2010,53.16,-0.008615899
11/03/2010,53.62,0.013707848
10/03/2010,52.89,-0.012774925
09/03/2010,53.57,-0.004284257
08/03/2010,53.8,-0.002598851
05/03/2010,53.94,0.007256521
04/03/2010,53.55,0.008062292
03/03/2010,53.12,-0.003195191
02/03/2010,53.29,0.003948487
01/03/2010,53.08,0.009274222
26/02/2010,52.59,-0.003037785
25/02/2010,52.75,-0.000758006
24/02/2010,52.79,0.008178838
23/02/2010,52.36,-0.012903405
22/02/2010,53.04,0.00302115
19/02/2010,52.88,0.002651015
18/02/2010,52.74,0.018949749
17/02/2010,51.75,0.00270898
16/02/2010,51.61,0.022732705
12/02/2010,50.45,0.00496772
11/02/2010,50.2,0.010211321
10/02/2010,49.69,0.002417894
09/02/2010,49.57,0.010545626
08/02/2010,49.05,-0.024767198
05/02/2010,50.28,0.010999011
04/02/2010,49.73,-0.016750142
03/02/2010,50.57,-0.010230268
02/02/2010,51.09,0.007860131
01/02/2010,50.69,0.000394633
29/01/2010,50.67,0.007925542
28/01/2010,50.27,-0.012454446
27/01/2010,50.9,0.013250466
26/01/2010,50.23,0.027039581
25/01/2010,48.89,0.011934298
22/01/2010,48.31,-0.01316079
21/01/2010,48.95,0.000408664
20/01/2010,48.93,-0.010166822
19/01/2010,49.43,0.013032153
15/01/2010,48.79,-0.009992945
14/01/2010,49.28,0.005289941
13/01/2010,49.02,0.003474
12/01/2010,48.85,0.006366178
11/01/2010,48.54,-0.000411946
08/01/2010,48.56,-0.001440478
07/01/2010,48.63,0.014290395
06/01/2010,47.94,-0.014290395
05/01/2010,48.63,-0.023975143
04/01/2010,49.81,-0.001003311
31/12/2009,49.86,-0.007990454
30/12/2009,50.26,0.007789913
29/12/2009,49.87,0.000802407
28/12/2009,49.83,-0.002205073
24/12/2009,49.94,0.015335248
23/12/2009,49.18,0.004891979
22/12/2009,48.94,0.005532234
21/12/2009,48.67,0.010949391
18/12/2009,48.14,-0.004973073
17/12/2009,48.38,-0.026918428
16/12/2009,49.7,-0.014184635
15/12/2009,50.41,-0.012028145
14/12/2009,51.02,0.006291802
11/12/2009,50.7,-0.001182732
10/12/2009,50.76,0.013087635
09/12/2009,50.1,0.003599284
08/12/2009,49.92,-0.012936791
07/12/2009,50.57,-0.009251124
04/12/2009,51.04,-0.007806441
03/12/2009,51.44,-0.023250159
02/12/2009,52.65,0.000950119
01/12/2009,52.6,0.004000386
30/11/2009,52.39,0.014225538
27/11/2009,51.65,-0.021263132
25/11/2009,52.76,-0.006235259
24/11/2009,53.09,0.002262871
23/11/2009,52.97,0.011200876
20/11/2009,52.38,-0.005711038
19/11/2009,52.68,-0.008882228
18/11/2009,53.15,0
17/11/2009,53.15,0.003958908
16/11/2009,52.94,-0.006401829
13/11/2009,53.28,0.002631086
12/11/2009,53.14,-0.021778432
11/11/2009,54.31,0.007021463
10/11/2009,53.93,0.006137841
09/11/2009,53.6,0.032230278
06/11/2009,51.9,0.024577012
05/11/2009,50.64,0.009523882
04/11/2009,50.16,0.00159617
03/11/2009,50.08,-0.0023933
02/11/2009,50.2,0.008200866
30/10/2009,49.79,-0.041697289
29/10/2009,51.91,0.027538114
28/10/2009,50.5,-0.011223904
27/10/2009,51.07,-0.003323236
26/10/2009,51.24,-0.001170275
23/10/2009,51.3,-0.007767029
22/10/2009,51.7,0.073840191
21/10/2009,48.02,-0.009121125
20/10/2009,48.46,-0.006991597
19/10/2009,48.8,0.002667489
16/10/2009,48.67,0.002468629
15/10/2009,48.55,-0.002263143
14/10/2009,48.66,0.013239747
13/10/2009,48.02,-0.016727287
12/10/2009,48.83,0.000409668
09/10/2009,48.81,0.009468988
08/10/2009,48.35,-0.011924483
07/10/2009,48.93,-0.012187841
06/10/2009,49.53,0.010962351
05/10/2009,48.99,-0.001020096
02/10/2009,49.04,0.005520922
01/10/2009,48.77,-0.009387824
30/09/2009,49.23,0.005499556
29/09/2009,48.96,-0.004076646
28/09/2009,49.16,0.029101218
25/09/2009,47.75,0.004828392
24/09/2009,47.52,0.004851818
23/09/2009,47.29,-0.006323798
22/09/2009,47.59,-0.004193757
21/09/2009,47.79,0.008827296
18/09/2009,47.37,-0.006942281
17/09/2009,47.7,-0.023822981
16/09/2009,48.85,-0.00326998
15/09/2009,49.01,0.000408163
14/09/2009,48.99,0.011909792
11/09/2009,48.41,-0.00226968
10/09/2009,48.52,-0.012697283
09/09/2009,49.14,0.003465501
08/09/2009,48.97,-0.023212264
04/09/2009,50.12,0.003998406
03/09/2009,49.92,0.015544877
02/09/2009,49.15,-0.002235546
01/09/2009,49.26,-0.023275529
31/08/2009,50.42,0.016195495
28/08/2009,49.61,0.008298803
27/08/2009,49.2,0.00836825
26/08/2009,48.79,0.007405917
25/08/2009,48.43,0.009960655
24/08/2009,47.95,-0.00520022
21/08/2009,48.2,0.008124198
20/08/2009,47.81,-0.003132508
19/08/2009,47.96,0.009427115
18/08/2009,47.51,0.019125105
17/08/2009,46.61,-0.013637544
14/08/2009,47.25,-0.004645279
13/08/2009,47.47,0.022152131
12/08/2009,46.43,0.032840079
11/08/2009,44.93,-0.032624678
10/08/2009,46.42,-0.02215685
07/08/2009,47.46,0.01443149
06/08/2009,46.78,0.004284497
05/08/2009,46.58,0.006893608
04/08/2009,46.26,0.027170821
03/08/2009,45.02,0.044280136
31/07/2009,43.07,0.026586674
30/07/2009,41.94,-0.016318205
29/07/2009,42.63,-0.016748472
28/07/2009,43.35,-0.004373353
27/07/2009,43.54,0.007376705
24/07/2009,43.22,0.014214384
23/07/2009,42.61,0.029774737
22/07/2009,41.36,0.015840468
21/07/2009,40.71,0.005912804
20/07/2009,40.47,0.001236247
17/07/2009,40.42,-0.002964429
16/07/2009,40.54,0.004697746
15/07/2009,40.35,0.020278577
14/07/2009,39.54,-0.021516967
13/07/2009,40.4,0.035268139
10/07/2009,39,-0.00128123
09/07/2009,39.05,-0.000512033
08/07/2009,39.07,0.000768148
07/07/2009,39.04,-0.022791566
06/07/2009,39.94,0.018701581
02/07/2009,39.2,-0.048061035
01/07/2009,41.13,0.002190581
30/06/2009,41.04,0.000731261
29/06/2009,41.01,0.003174994
26/06/2009,40.88,-0.000733586
25/06/2009,40.91,0.003673324
24/06/2009,40.76,-0.005870858
23/06/2009,41,-0.001462345
22/06/2009,41.06,-0.024538157
19/06/2009,42.08,-0.010637141
18/06/2009,42.53,0.000470367
17/06/2009,42.51,0.003298778
16/06/2009,42.37,-0.00447428
15/06/2009,42.56,-0.01492565
12/06/2009,43.2,-0.008528345
11/06/2009,43.57,-0.004579811
10/06/2009,43.77,-0.006149661
09/06/2009,44.04,0.002728515
08/06/2009,43.92,0.003878184
05/06/2009,43.75,0.002975852
04/06/2009,43.62,0.021316841
03/06/2009,42.7,-0.006535971
02/06/2009,42.98,0.025210429
01/06/2009,41.91,0.030279654
29/05/2009,40.66,0.030210761
28/05/2009,39.45,0.01352579
27/05/2009,38.92,-0.06201414
26/05/2009,41.41,0.028163977
22/05/2009,40.26,0.014007233
21/05/2009,39.7,0.018302494
20/05/2009,38.98,-0.007412175
19/05/2009,39.27,-0.033307198
18/05/2009,40.6,0.020906685
15/05/2009,39.76,-0.00476729
14/05/2009,39.95,0.025863511
13/05/2009,38.93,0.004376375
12/05/2009,38.76,0.033314556
11/05/2009,37.49,-0.034861347
08/05/2009,38.82,0.03512812
07/05/2009,37.48,-0.031773711
06/05/2009,38.69,-0.030795155
05/05/2009,39.9,-0.054146363
04/05/2009,42.12,0.021841742
01/05/2009,41.21,0.001700061
30/04/2009,41.14,-0.033933961
29/04/2009,42.56,0.039295904
28/04/2009,40.92,0.014523332
27/04/2009,40.33,0.020794937
24/04/2009,39.5,-0.017815049
23/04/2009,40.21,0.0069878
22/04/2009,39.93,-0.065664859
21/04/2009,42.64,0.054705845
20/04/2009,40.37,-0.052122774
17/04/2009,42.53,-0.015399278
16/04/2009,43.19,-0.010365174
15/04/2009,43.64,0.054143607
14/04/2009,41.34,-0.057803263
13/04/2009,43.8,0.022161572
09/04/2009,42.84,0.016474837
08/04/2009,42.14,0.017233552
07/04/2009,41.42,-0.017233552
06/04/2009,42.14,-0.011091559
03/04/2009,42.61,0.01513389
02/04/2009,41.97,-0.004042331
01/04/2009,42.14,0.036244605
31/03/2009,40.64,0.053575216
30/03/2009,38.52,-0.021318388
27/03/2009,39.35,-0.017882355
26/03/2009,40.06,-0.003986054
25/03/2009,40.22,0.025432568
24/03/2009,39.21,-0.042442716
23/03/2009,40.91,0.052696587
20/03/2009,38.81,-0.012800994
19/03/2009,39.31,-0.045987972
18/03/2009,41.16,0.024346463
17/03/2009,40.17,0.052119075
16/03/2009,38.13,-0.005492364
13/03/2009,38.34,0.034765343
12/03/2009,37.03,0.055238129
11/03/2009,35.04,-0.018380271
10/03/2009,35.69,0.062728262
09/03/2009,33.52,-0.027076404
06/03/2009,34.44,0.01462442
05/03/2009,33.94,-0.048874343
04/03/2009,35.64,0.025289031
03/03/2009,34.75,-0.02725119
02/03/2009,35.71,-0.012246187
27/02/2009,36.15,-0.015372249
26/02/2009,36.71,-0.031901915
25/02/2009,37.9,-0.034745523
24/02/2009,39.24,0.045622404
23/02/2009,37.49,-0.022419507
20/02/2009,38.34,-0.004164504
19/02/2009,38.5,-0.01110692
18/02/2009,38.93,-0.006145986
17/02/2009,39.17,-0.030175787
13/02/2009,40.37,-0.033372967
12/02/2009,41.74,0.018863921
11/02/2009,40.96,0.053145337
10/02/2009,38.84,-0.044563698
09/02/2009,40.61,0.022159503
06/02/2009,39.72,0.036927273
05/02/2009,38.28,-0.00910161
04/02/2009,38.63,-0.014392436
03/02/2009,39.19,0.010259131
02/02/2009,38.79,0.003874472
30/01/2009,38.64,-0.020238939
29/01/2009,39.43,-0.044881711
28/01/2009,41.24,0.033282993
27/01/2009,39.89,0.059653672
26/01/2009,37.58,-0.009006683
23/01/2009,37.92,-0.016736792
22/01/2009,38.56,-0.052045086
21/01/2009,40.62,0.057245306
20/01/2009,38.36,-0.067775586
16/01/2009,41.05,0.026411507
15/01/2009,39.98,-0.000500125
14/01/2009,40,-0.043777622
13/01/2009,41.79,0.01835357
12/01/2009,41.03,-0.022889808
09/01/2009,41.98,-0.005937555
08/01/2009,42.23,0.018401762
07/01/2009,41.46,-0.040416703
06/01/2009,43.17,-0.03101731
05/01/2009,44.53,
