Date,Close,EXPD
27/01/2011,53.46,-0.002242153
26/01/2011,53.58,0.015991311
25/01/2011,52.73,-0.017855939
24/01/2011,53.68,0.004480963
21/01/2011,53.44,-0.015596306
20/01/2011,54.28,-0.00825617
19/01/2011,54.73,-0.010360903
18/01/2011,55.3,0.016041175
14/01/2011,54.42,0.007192285
13/01/2011,54.03,-0.003879196
12/01/2011,54.24,0.009447139
11/01/2011,53.73,-0.006492927
10/01/2011,54.08,-0.001847405
07/01/2011,54.18,-0.003868477
06/01/2011,54.39,-0.002203858
05/01/2011,54.51,-0.003845102
04/01/2011,54.72,-0.011628038
03/01/2011,55.36,0.013823429
31/12/2010,54.6,-0.003473813
30/12/2010,54.79,-0.005823492
29/12/2010,55.11,0.005276097
28/12/2010,54.82,-0.006545478
27/12/2010,55.18,0.001813895
23/12/2010,55.08,-0.008136741
22/12/2010,55.53,-0.007713735
21/12/2010,55.96,0.006453949
20/12/2010,55.6,0.004506542
17/12/2010,55.35,-0.028672608
16/12/2010,56.96,0.018248358
15/12/2010,55.93,-0.002143241
14/12/2010,56.05,0.000178428
13/12/2010,56.04,-0.001426534
10/12/2010,56.12,0.002140564
09/12/2010,56,-0.01242252
08/12/2010,56.7,0.007434978
07/12/2010,56.28,0.019557455
06/12/2010,55.19,-0.007401424
03/12/2010,55.6,0.000899685
02/12/2010,55.55,0.010859835
01/12/2010,54.95,0.038020342
30/11/2010,52.9,0.003408449
29/11/2010,52.72,-0.002462822
26/11/2010,52.85,-0.00189036
24/11/2010,52.95,0.036542527
23/11/2010,51.05,-0.013039009
22/11/2010,51.72,-0.002510381
19/11/2010,51.85,0.011834458
18/11/2010,51.24,0.017521858
17/11/2010,50.35,-0.003370678
16/11/2010,50.52,-0.019600784
15/11/2010,51.52,0.008381298
12/11/2010,51.09,-0.004686593
11/11/2010,51.33,0.009198617
10/11/2010,50.86,0.008094013
09/11/2010,50.45,-0.015927974
08/11/2010,51.26,-0.010093253
05/11/2010,51.78,0.001352788
04/11/2010,51.71,0.027646109
03/11/2010,50.3,0.017245264
02/11/2010,49.44,-0.00584856
01/11/2010,49.73,0.007467993
29/10/2010,49.36,0.003043525
28/10/2010,49.21,0.002034175
27/10/2010,49.11,-0.015156398
26/10/2010,49.86,-0.002603907
25/10/2010,49.99,0.008437173
22/10/2010,49.57,0.006882618
21/10/2010,49.23,-0.001826485
20/10/2010,49.32,0.025255423
19/10/2010,48.09,-0.019154123
18/10/2010,49.02,-0.009340169
15/10/2010,49.48,0.008728362
14/10/2010,49.05,0.008393948
13/10/2010,48.64,0.017002276
12/10/2010,47.82,0.004821307
11/10/2010,47.59,-0.000420168
08/10/2010,47.61,0.016732361
07/10/2010,46.82,-0.008930529
06/10/2010,47.24,-0.005067578
05/10/2010,47.48,0.040400853
04/10/2010,45.6,-0.011555781
01/10/2010,46.13,-0.00216544
30/09/2010,46.23,-0.006468328
29/09/2010,46.53,0.005387364
28/09/2010,46.28,0.015679764
27/09/2010,45.56,-0.000877578
24/09/2010,45.6,0.034355375
23/09/2010,44.06,-0.019553382
22/09/2010,44.93,-0.007759711
21/09/2010,45.28,0.006869833
20/09/2010,44.97,0.017270812
17/09/2010,44.2,0.004762454
16/09/2010,43.99,-0.012649819
15/09/2010,44.55,0.005853236
14/09/2010,44.29,-0.005853236
13/09/2010,44.55,0.020408872
10/09/2010,43.65,0.015468391
09/09/2010,42.98,-0.00556846
08/09/2010,43.22,0.006965433
07/09/2010,42.92,-0.004649009
03/09/2010,43.12,0.025603278
02/09/2010,42.03,0.025787668
01/09/2010,40.96,0.033766862
31/08/2010,39.6,-0.005791279
30/08/2010,39.83,-0.019886313
27/08/2010,40.63,0.01288103
26/08/2010,40.11,-0.000996761
25/08/2010,40.15,-0.000746919
24/08/2010,40.18,-0.018493931
23/08/2010,40.93,-0.017438078
20/08/2010,41.65,0.00264455
19/08/2010,41.54,-0.016947535
18/08/2010,42.25,-0.002127912
17/08/2010,42.34,0.029967483
16/08/2010,41.09,0.00929102
13/08/2010,40.71,-0.005145179
12/08/2010,40.92,-0.002684565
11/08/2010,41.03,-0.041065689
10/08/2010,42.75,-0.029274881
09/08/2010,44.02,0.002957572
06/08/2010,43.89,-0.010877062
05/08/2010,44.37,0.002482231
04/08/2010,44.26,0.035882414
03/08/2010,42.7,-0.00607053
02/08/2010,42.96,0.00747667
30/07/2010,42.64,0.015361285
29/07/2010,41.99,-0.005225665
28/07/2010,42.21,0.011436865
27/07/2010,41.73,-0.014984226
26/07/2010,42.36,0.023406848
23/07/2010,41.38,0.017552864
22/07/2010,40.66,0.035803048
21/07/2010,39.23,-0.017686161
20/07/2010,39.93,0.016412438
19/07/2010,39.28,0.01591001
16/07/2010,38.66,-0.020228574
15/07/2010,39.45,-0.004804662
14/07/2010,39.64,0.064605796
13/07/2010,37.16,0.028940049
12/07/2010,36.1,0.005277057
09/07/2010,35.91,0.015151805
08/07/2010,35.37,0.017396703
07/07/2010,34.76,0.021224812
06/07/2010,34.03,0.001764706
02/07/2010,33.97,-0.016350729
01/07/2010,34.53,0.000579374
30/06/2010,34.51,-0.011810594
29/06/2010,34.92,-0.03710375
28/06/2010,36.24,-0.010157946
25/06/2010,36.61,0.004105658
24/06/2010,36.46,-0.015512626
23/06/2010,37.03,-0.005386493
22/06/2010,37.23,-0.034062699
21/06/2010,38.52,-0.00259269
18/06/2010,38.62,-0.001810892
17/06/2010,38.69,-0.005413082
16/06/2010,38.9,-0.002567396
15/06/2010,39,0.030988028
14/06/2010,37.81,-0.002641312
11/06/2010,37.91,0.010873997
10/06/2010,37.5,0.038602238
09/06/2010,36.08,-0.008005564
08/06/2010,36.37,0.011615175
07/06/2010,35.95,-0.032565472
04/06/2010,37.14,-0.045013521
03/06/2010,38.85,0.004643971
02/06/2010,38.67,0.033393401
01/06/2010,37.4,-0.022211384
28/05/2010,38.24,-0.00703586
27/05/2010,38.51,0.031656561
26/05/2010,37.31,0.001072674
25/05/2010,37.27,-0.005351899
24/05/2010,37.47,-0.021909283
21/05/2010,38.3,0.007600613
20/05/2010,38.01,-0.044760558
19/05/2010,39.75,-0.012996934
18/05/2010,40.27,-0.016256516
17/05/2010,40.93,-0.001464844
14/05/2010,40.99,-0.019807411
13/05/2010,41.81,-0.01377694
12/05/2010,42.39,0.026049985
11/05/2010,41.3,0.003395589
10/05/2010,41.16,0.063437734
07/05/2010,38.63,-0.010301405
06/05/2010,39.03,-0.040422222
05/05/2010,40.64,-0.009306949
04/05/2010,41.02,-0.027412152
03/05/2010,42.16,0.034998142
30/04/2010,40.71,0.000737191
29/04/2010,40.68,0.022623712
28/04/2010,39.77,0.005041604
27/04/2010,39.57,-0.022983775
26/04/2010,40.49,-0.004189778
23/04/2010,40.66,-0.003192145
22/04/2010,40.79,0.010597758
21/04/2010,40.36,0.026614677
20/04/2010,39.3,-0.000763068
19/04/2010,39.33,-0.00177823
16/04/2010,39.4,-0.011356589
15/04/2010,39.85,0.040194839
14/04/2010,38.28,0.029963795
13/04/2010,37.15,0.004586545
12/04/2010,36.98,-0.005931535
09/04/2010,37.2,0.013259564
08/04/2010,36.71,0.004915357
07/04/2010,36.53,-0.003006699
06/04/2010,36.64,-0.008695707
05/04/2010,36.96,0.008422818
01/04/2010,36.65,-0.007339981
31/03/2010,36.92,-0.002704898
30/03/2010,37.02,0
29/03/2010,37.02,0.009499325
26/03/2010,36.67,-0.014349779
25/03/2010,37.2,-0.016793677
24/03/2010,37.83,-0.015475719
23/03/2010,38.42,0.001302253
22/03/2010,38.37,-0.006235406
19/03/2010,38.61,0.015135988
18/03/2010,38.03,0.011903328
17/03/2010,37.58,0.002397763
16/03/2010,37.49,0.012345836
15/03/2010,37.03,-0.004849147
12/03/2010,37.21,-0.001342823
11/03/2010,37.26,0.005652013
10/03/2010,37.05,0.011673812
09/03/2010,36.62,0.003830374
08/03/2010,36.48,-0.002737478
05/03/2010,36.58,0.007408458
04/03/2010,36.31,0.00496964
03/03/2010,36.13,-0.005520301
02/03/2010,36.33,-0.000275217
01/03/2010,36.34,-0.003570942
26/02/2010,36.47,-0.003831422
25/02/2010,36.61,0.000546448
24/02/2010,36.59,-0.008707538
23/02/2010,36.91,0.066074967
22/02/2010,34.55,0.006679276
19/02/2010,34.32,0.011134015
18/02/2010,33.94,-0.007338944
17/02/2010,34.19,0.007928393
16/02/2010,33.92,0.031444423
12/02/2010,32.87,-0.002430873
11/02/2010,32.95,-0.004542021
10/02/2010,33.1,-0.010817413
09/02/2010,33.46,0.015055991
08/02/2010,32.96,-0.002121534
05/02/2010,33.03,-0.011738284
04/02/2010,33.42,-0.016323259
03/02/2010,33.97,-0.024139605
02/02/2010,34.8,0.009818156
01/02/2010,34.46,0.010501847
29/01/2010,34.1,-0.00584797
28/01/2010,34.3,-0.011882476
27/01/2010,34.71,0.00462028
26/01/2010,34.55,-0.003467209
25/01/2010,34.67,0.002599279
22/01/2010,34.58,-0.022305758
21/01/2010,35.36,0.028688141
20/01/2010,34.36,-0.002906134
19/01/2010,34.46,-0.000290149
15/01/2010,34.47,-0.006938449
14/01/2010,34.71,-0.002876872
13/01/2010,34.81,0.009235275
12/01/2010,34.49,-0.008660562
11/01/2010,34.79,0.004032264
08/01/2010,34.65,0.010443959
07/01/2010,34.29,-0.006105558
06/01/2010,34.5,-0.023490052
05/01/2010,35.32,0.006818208
04/01/2010,35.08,0.008876221
31/12/2009,34.77,-0.018521686
30/12/2009,35.42,0.00197824
29/12/2009,35.35,-0.000848296
28/12/2009,35.38,0
24/12/2009,35.38,0.002263725
23/12/2009,35.3,0.001417435
22/12/2009,35.25,0.003979539
21/12/2009,35.11,0.012034529
18/12/2009,34.69,0.001442377
17/12/2009,34.64,-0.002018746
16/12/2009,34.71,0.014217561
15/12/2009,34.22,0.012645368
14/12/2009,33.79,0.034626371
11/12/2009,32.64,0.008924509
10/12/2009,32.35,-0.00647052
09/12/2009,32.56,-0.003066546
08/12/2009,32.66,-0.000918133
07/12/2009,32.69,-0.011557306
04/12/2009,33.07,0.018002012
03/12/2009,32.48,-0.006750563
02/12/2009,32.7,0.016651634
01/12/2009,32.16,0.007177438
30/11/2009,31.93,-0.005310023
27/11/2009,32.1,-0.01330671
25/11/2009,32.53,0.000922651
24/11/2009,32.5,-0.006134989
23/11/2009,32.7,0.016029936
20/11/2009,32.18,-0.004341092
19/11/2009,32.32,-0.019608471
18/11/2009,32.96,-0.00755633
17/11/2009,33.21,0.00877066
16/11/2009,32.92,0.02242453
13/11/2009,32.19,-0.007428075
12/11/2009,32.43,-0.014996455
11/11/2009,32.92,0.023046035
10/11/2009,32.17,-0.004651892
09/11/2009,32.32,0.021896402
06/11/2009,31.62,0.003167567
05/11/2009,31.52,0.00095223
04/11/2009,31.49,-0.030646551
03/11/2009,32.47,-0.029436202
02/11/2009,33.44,0.03716541
30/10/2009,32.22,-0.032369238
29/10/2009,33.28,0.020951123
28/10/2009,32.59,-0.003675349
27/10/2009,32.71,-0.00366189
26/10/2009,32.83,-0.007586139
23/10/2009,33.08,-0.039708921
22/10/2009,34.42,0.011101487
21/10/2009,34.04,-0.016028319
20/10/2009,34.59,-0.004902677
19/10/2009,34.76,0.00057554
16/10/2009,34.74,-0.006884709
15/10/2009,34.98,0.012947958
14/10/2009,34.53,0.016939657
13/10/2009,33.95,-0.000294507
12/10/2009,33.96,0.013041086
09/10/2009,33.52,0.005384398
08/10/2009,33.34,0.017854915
07/10/2009,32.75,-0.005784763
06/10/2009,32.94,-0.028137145
05/10/2009,33.88,0.010384309
02/10/2009,33.53,-0.002383081
01/10/2009,33.61,-0.044800977
30/09/2009,35.15,0.004276557
29/09/2009,35,-0.004845385
28/09/2009,35.17,0.001992316
25/09/2009,35.1,-0.014706147
24/09/2009,35.62,-0.009499932
23/09/2009,35.96,-0.013534249
22/09/2009,36.45,0.005777977
21/09/2009,36.24,-0.020754431
18/09/2009,37,0.01525084
17/09/2009,36.44,-0.010374103
16/09/2009,36.82,0.031170638
15/09/2009,35.69,0.001121391
14/09/2009,35.65,-0.003919378
11/09/2009,35.79,0.030640695
10/09/2009,34.71,0.017437233
09/09/2009,34.11,0.023132704
08/09/2009,33.33,0.007529022
04/09/2009,33.08,0.030384415
03/09/2009,32.09,0.004059334
02/09/2009,31.96,-0.008102257
01/09/2009,32.22,-0.01356371
31/08/2009,32.66,-0.012173005
28/08/2009,33.06,0.006676808
27/08/2009,32.84,-0.001521376
26/08/2009,32.89,-0.010886107
25/08/2009,33.25,-0.002403125
24/08/2009,33.33,-0.004788994
21/08/2009,33.49,0.034014819
20/08/2009,32.37,0.017765778
19/08/2009,31.8,0.007575794
18/08/2009,31.56,0.005719749
17/08/2009,31.38,-0.029824844
14/08/2009,32.33,-0.017173068
13/08/2009,32.89,-0.014488633
12/08/2009,33.37,0.012666032
11/08/2009,32.95,-0.002727688
10/08/2009,33.04,0.001514463
07/08/2009,32.99,0.047805502
06/08/2009,31.45,-0.031609579
05/08/2009,32.46,-0.019826789
04/08/2009,33.11,-0.050356583
03/08/2009,34.82,0.025892356
31/07/2009,33.93,-0.001178203
30/07/2009,33.97,0.016024082
29/07/2009,33.43,-0.007747357
28/07/2009,33.69,-0.007982304
27/07/2009,33.96,0.01333946
24/07/2009,33.51,0.001493206
23/07/2009,33.46,0.052143059
22/07/2009,31.76,0.010444786
21/07/2009,31.43,0.007344756
20/07/2009,31.2,0.004819286
17/07/2009,31.05,-0.002894358
16/07/2009,31.14,0.029327615
15/07/2009,30.24,0.010304229
14/07/2009,29.93,0.001671962
13/07/2009,29.88,-0.057864694
10/07/2009,31.66,0.009202032
09/07/2009,31.37,0.007037777
08/07/2009,31.15,-0.011490711
07/07/2009,31.51,-0.039208507
06/07/2009,32.77,0.014755878
02/07/2009,32.29,-0.04095825
01/07/2009,33.64,0.008957958
30/06/2009,33.34,-0.003891638
29/06/2009,33.47,0.012325423
26/06/2009,33.06,-0.004828012
25/06/2009,33.22,0.046520016
24/06/2009,31.71,-0.010040875
23/06/2009,32.03,0.012250821
22/06/2009,31.64,-0.042691296
19/06/2009,33.02,-0.004833846
18/06/2009,33.18,0.003320758
17/06/2009,33.07,0.011251449
16/06/2009,32.7,-0.00518531
15/06/2009,32.87,-0.041126177
12/06/2009,34.25,-0.029629666
11/06/2009,35.28,0.001986098
10/06/2009,35.21,0.008843304
09/06/2009,34.9,0.042734041
08/06/2009,33.44,-0.019544596
05/06/2009,34.1,0.008836582
04/06/2009,33.8,-0.004428052
03/06/2009,33.95,-0.01607047
02/06/2009,34.5,0.008441325
01/06/2009,34.21,0.041784652
29/05/2009,32.81,0.013810255
28/05/2009,32.36,-0.003701423
27/05/2009,32.48,-0.022527589
26/05/2009,33.22,0.04715093
22/05/2009,31.69,-0.003465116
21/05/2009,31.8,-0.050286498
20/05/2009,33.44,0.007202912
19/05/2009,33.2,0.00816578
18/05/2009,32.93,0.025216588
15/05/2009,32.11,0.004056801
14/05/2009,31.98,0.013220211
13/05/2009,31.56,-0.026576521
12/05/2009,32.41,-0.03873404
11/05/2009,33.69,0.005357156
08/05/2009,33.51,-0.005653936
07/05/2009,33.7,-0.096927431
06/05/2009,37.13,0.001887047
05/05/2009,37.06,-0.00242555
04/05/2009,37.15,0.070821114
01/05/2009,34.61,-0.002885172
30/04/2009,34.71,0.023023019
29/04/2009,33.92,0.043072461
28/04/2009,32.49,-0.001537752
27/04/2009,32.54,-0.040649884
24/04/2009,33.89,0.008891582
23/04/2009,33.59,-0.01183796
22/04/2009,33.99,0.047907941
21/04/2009,32.4,0.005881459
20/04/2009,32.21,-0.050252703
17/04/2009,33.87,0.00029529
16/04/2009,33.86,0.059314936
15/04/2009,31.91,0.003453151
14/04/2009,31.8,-0.002826191
13/04/2009,31.89,0.000313627
09/04/2009,31.88,0.060448194
08/04/2009,30.01,0.017479437
07/04/2009,29.49,-0.047028533
06/04/2009,30.91,0.008120883
03/04/2009,30.66,0.002612673
02/04/2009,30.58,0.093154232
01/04/2009,27.86,-0.015316417
31/03/2009,28.29,0.018192048
30/03/2009,27.78,-0.033277407
27/03/2009,28.72,-0.045268917
26/03/2009,30.05,0.078186417
25/03/2009,27.79,-0.012515808
24/03/2009,28.14,-0.041759721
23/03/2009,29.34,0.07279794
20/03/2009,27.28,-0.044802332
19/03/2009,28.53,-0.015994778
18/03/2009,28.99,0.01005382
17/03/2009,28.7,0.048180594
16/03/2009,27.35,0.022555957
13/03/2009,26.74,0.03966958
12/03/2009,25.7,0.03847391
11/03/2009,24.73,-0.01723835
10/03/2009,25.16,0.046368615
09/03/2009,24.02,-0.023859626
06/03/2009,24.6,-0.002436055
05/03/2009,24.66,-0.069695517
04/03/2009,26.44,0.045655898
03/03/2009,25.26,0.009546612
02/03/2009,25.02,-0.096327031
27/02/2009,27.55,-0.000725689
26/02/2009,27.57,-0.029308745
25/02/2009,28.39,-0.03665694
24/02/2009,29.45,0.03806688
23/02/2009,28.35,-0.03602745
20/02/2009,29.39,-0.011165739
19/02/2009,29.72,-0.012040279
18/02/2009,30.08,-0.007617192
17/02/2009,30.31,-0.035330202
13/02/2009,31.4,-0.011399743
12/02/2009,31.76,-0.008153071
11/02/2009,32.02,-0.008706523
10/02/2009,32.3,0.059309697
09/02/2009,30.44,-0.003607153
06/02/2009,30.55,0.044511279
05/02/2009,29.22,0.006179216
04/02/2009,29.04,0.010036423
03/02/2009,28.75,0.046271599
02/02/2009,27.45,-0.0130295
30/01/2009,27.81,-0.041555275
29/01/2009,28.99,-0.035245939
28/01/2009,30.03,0.033522692
27/01/2009,29.04,0.009688657
26/01/2009,28.76,0.011540607
23/01/2009,28.43,0.002465224
22/01/2009,28.36,-0.031241694
21/01/2009,29.26,0.061671821
20/01/2009,27.51,-0.059961541
16/01/2009,29.21,-0.002393573
15/01/2009,29.28,0.012371292
14/01/2009,28.92,-0.052537334
13/01/2009,30.48,-0.018205964
12/01/2009,31.04,-0.01534557
09/01/2009,31.52,-0.032155104
08/01/2009,32.55,-0.00551472
07/01/2009,32.73,-0.043055978
06/01/2009,34.17,0.020698551
05/01/2009,33.47,
