Date,Close,COST
26/01/2011,72.62,0.002205681
25/01/2011,72.46,-0.002205681
24/01/2011,72.62,-0.002063416
21/01/2011,72.77,0.005650122
20/01/2011,72.36,0.004015792
19/01/2011,72.07,-0.007327053
18/01/2011,72.6,0.001240438
14/01/2011,72.51,0.012629409
13/01/2011,71.6,0.001537494
12/01/2011,71.49,0.005892273
11/01/2011,71.07,0.008336325
10/01/2011,70.48,-0.002409128
07/01/2011,70.65,0
06/01/2011,70.65,-0.004800913
05/01/2011,70.99,-0.018699959
04/01/2011,72.33,-0.001933702
03/01/2011,72.47,0.003594143
31/12/2010,72.21,-0.008823992
30/12/2010,72.85,0.002061148
29/12/2010,72.7,-0.000137542
28/12/2010,72.71,0.008702313
27/12/2010,72.08,-0.002217296
23/12/2010,72.24,-0.000415196
22/12/2010,72.27,-0.000691611
21/12/2010,72.32,0.000138284
20/12/2010,72.31,0.006521008
17/12/2010,71.84,-0.003889974
16/12/2010,72.12,0.014947544
15/12/2010,71.05,-0.002249403
14/12/2010,71.21,0.006622074
13/12/2010,70.74,-0.007183635
10/12/2010,71.25,0.003233292
09/12/2010,71.02,0.025238382
08/12/2010,69.25,-0.00561597
07/12/2010,69.64,0.006482771
06/12/2010,69.19,0.011629728
03/12/2010,68.39,-0.009024807
02/12/2010,69.01,0.010195253
01/12/2010,68.31,0.010300268
30/11/2010,67.61,0.009511143
29/11/2010,66.97,-0.003726064
26/11/2010,67.22,-0.004749193
24/11/2010,67.54,0.009521048
23/11/2010,66.9,-0.005366739
22/11/2010,67.26,0.01046191
19/11/2010,66.56,0.002256149
18/11/2010,66.41,-0.009143435
17/11/2010,67.02,0.019283514
16/11/2010,65.74,0.003962816
15/11/2010,65.48,0.004285284
12/11/2010,65.2,-0.002297971
11/11/2010,65.35,0.013867711
10/11/2010,64.45,0.003575041
09/11/2010,64.22,-0.009145224
08/11/2010,64.81,-0.009062346
05/11/2010,65.4,-0.001222494
04/11/2010,65.48,0.036073563
03/11/2010,63.16,-0.008827296
02/11/2010,63.72,0.006929162
01/11/2010,63.28,0.008092071
29/10/2010,62.77,-0.000477821
28/10/2010,62.8,-0.002862142
27/10/2010,62.98,-0.011053326
26/10/2010,63.68,-0.006729816
25/10/2010,64.11,0.001248634
22/10/2010,64.03,0.006738253
21/10/2010,63.6,0.015688461
20/10/2010,62.61,0.006409251
19/10/2010,62.21,-0.015946758
18/10/2010,63.21,-0.007722046
15/10/2010,63.7,0.008196767
14/10/2010,63.18,-0.002844952
13/10/2010,63.36,0.000315706
12/10/2010,63.34,-0.015353584
11/10/2010,64.32,0.000466527
08/10/2010,64.29,-0.014975193
07/10/2010,65.26,-0.002295861
06/10/2010,65.41,0.01153238
05/10/2010,64.66,0.001547748
04/10/2010,64.56,-0.007561181
01/10/2010,65.05,0.008646032
30/09/2010,64.49,-0.002787242
29/09/2010,64.67,-0.005089854
28/09/2010,65,0.019731861
27/09/2010,63.73,-0.005008619
24/09/2010,64.05,0.024497472
23/09/2010,62.5,0.002723706
22/09/2010,62.33,0.017152524
21/09/2010,61.27,-0.000163199
20/09/2010,61.28,-0.000163172
17/09/2010,61.29,0.000816127
16/09/2010,61.24,0.000816793
15/09/2010,61.19,0.00245439
14/09/2010,61.04,0.016351838
13/09/2010,60.05,0.008529193
10/09/2010,59.54,0.010128378
09/09/2010,58.94,-0.004570469
08/09/2010,59.21,0.009673389
07/09/2010,58.64,0.001194437
03/09/2010,58.57,-0.000341413
02/09/2010,58.59,0.013748283
01/09/2010,57.79,0.022575112
31/08/2010,56.5,0.007639728
30/08/2010,56.07,-0.002137895
27/08/2010,56.19,-0.001600427
26/08/2010,56.28,-0.013939352
25/08/2010,57.07,0.026095383
24/08/2010,55.6,0.012669853
23/08/2010,54.9,-0.002546845
20/08/2010,55.04,0.000545207
19/08/2010,55.01,-0.012106029
18/08/2010,55.68,-0.002690343
17/08/2010,55.83,0.008273428
16/08/2010,55.37,0.001084207
13/08/2010,55.31,-0.006487678
12/08/2010,55.67,-0.003586161
11/08/2010,55.87,-0.019672766
10/08/2010,56.98,-0.003154024
09/08/2010,57.16,0.010906001
06/08/2010,56.54,0.001415929
05/08/2010,56.46,-0.016511881
04/08/2010,57.4,0.014919101
03/08/2010,56.55,-0.005115101
02/08/2010,56.84,0.002289741
30/07/2010,56.71,0.008855885
29/07/2010,56.21,-0.005322937
28/07/2010,56.51,-0.012311095
27/07/2010,57.21,0.026569044
26/07/2010,55.71,-0.004298771
23/07/2010,55.95,0.018945086
22/07/2010,54.9,0.023777731
21/07/2010,53.61,-0.027232594
20/07/2010,55.09,0.004913121
19/07/2010,54.82,-0.002914392
16/07/2010,54.98,-0.02815572
15/07/2010,56.55,0.003542962
14/07/2010,56.35,-0.002835373
13/07/2010,56.51,0.010316705
12/07/2010,55.93,-0.004637896
09/07/2010,56.19,0.008579141
08/07/2010,55.71,0.025819616
07/07/2010,54.29,0.005356001
06/07/2010,54,-0.004250214
02/07/2010,54.23,-0.012279088
01/07/2010,54.9,0.001275859
30/06/2010,54.83,-0.014485135
29/06/2010,55.63,-0.018169363
28/06/2010,56.65,0.00371386
25/06/2010,56.44,0.003905562
24/06/2010,56.22,-0.021468359
23/06/2010,57.44,-0.002955239
22/06/2010,57.61,-0.002946531
21/06/2010,57.78,-0.007414466
18/06/2010,58.21,-0.00633618
17/06/2010,58.58,0.004105377
16/06/2010,58.34,-0.013957673
15/06/2010,59.16,0.028112924
14/06/2010,57.52,0
11/06/2010,57.52,-0.002257533
10/06/2010,57.65,0.004345943
09/06/2010,57.4,0.012975809
08/06/2010,56.66,0.014398969
07/06/2010,55.85,-0.005713281
04/06/2010,56.17,-0.030852579
03/06/2010,57.93,-0.017454242
02/06/2010,58.95,0.016591503
01/06/2010,57.98,-0.004645969
28/05/2010,58.25,-0.008376833
27/05/2010,58.74,0.048126442
26/05/2010,55.98,-0.009246154
25/05/2010,56.5,-0.004591214
24/05/2010,56.76,-0.011909072
21/05/2010,57.44,0.014908634
20/05/2010,56.59,-0.020637319
19/05/2010,57.77,-0.000173085
18/05/2010,57.78,-0.009816664
17/05/2010,58.35,0.010509184
14/05/2010,57.74,0.001213067
13/05/2010,57.67,-0.003634794
12/05/2010,57.88,-0.001036091
11/05/2010,57.94,0.007275279
10/05/2010,57.52,0.003657585
07/05/2010,57.31,-0.01248499
06/05/2010,58.03,-0.039366516
05/05/2010,60.36,0.007984074
04/05/2010,59.88,0.009564634
03/05/2010,59.31,0.003885468
30/04/2010,59.08,-0.004559663
29/04/2010,59.35,0.008460287
28/04/2010,58.85,-0.005422823
27/04/2010,59.17,-0.015095892
26/04/2010,60.07,-0.002161803
23/04/2010,60.2,-0.000332171
22/04/2010,60.22,0.011860157
21/04/2010,59.51,0.000336134
20/04/2010,59.49,0.000336247
19/04/2010,59.47,0.004719375
16/04/2010,59.19,0.002706819
15/04/2010,59.03,-0.009945299
14/04/2010,59.62,-0.004518458
13/04/2010,59.89,-0.007651401
12/04/2010,60.35,-0.014149627
09/04/2010,61.21,0.003764633
08/04/2010,60.98,-0.012062086
07/04/2010,61.72,-0.000323992
06/04/2010,61.74,0.015013337
05/04/2010,60.82,0.011243505
01/04/2010,60.14,0.007175667
31/03/2010,59.71,-0.007674379
30/03/2010,60.17,0.000498712
29/03/2010,60.14,0.000166293
26/03/2010,60.13,0.001331337
25/03/2010,60.05,-0.000333
24/03/2010,60.07,-0.011421129
23/03/2010,60.76,-0.001973036
22/03/2010,60.88,0.00263158
19/03/2010,60.72,-0.009017194
18/03/2010,61.27,-0.000978793
17/03/2010,61.33,0.006871755
16/03/2010,60.91,0.005927895
15/03/2010,60.55,0.006295581
12/03/2010,60.17,0.004497384
11/03/2010,59.9,0.001002171
10/03/2010,59.84,-0.004834551
09/03/2010,60.13,-0.008940457
08/03/2010,60.67,-0.000164813
05/03/2010,60.68,-0.001975634
04/03/2010,60.8,0.001975634
03/03/2010,60.68,-0.011469895
02/03/2010,61.38,-0.00438918
01/03/2010,61.65,0.01109129
26/02/2010,60.97,-0.007027895
25/02/2010,61.4,0.008833691
24/02/2010,60.86,0.005767504
23/02/2010,60.51,-0.004616661
22/02/2010,60.79,-0.005741015
19/02/2010,61.14,0.002948405
18/02/2010,60.96,-0.001475289
17/02/2010,61.05,0.006243859
16/02/2010,60.67,0.023177361
12/02/2010,59.28,-0.006557401
11/02/2010,59.67,0.008752791
10/02/2010,59.15,0.006615239
09/02/2010,58.76,0.010607456
08/02/2010,58.14,-0.007539446
05/02/2010,58.58,0.001024765
04/02/2010,58.52,0.001710279
03/02/2010,58.42,-0.005973224
02/02/2010,58.77,0.014741439
01/02/2010,57.91,0.008323266
29/01/2010,57.43,0.001393971
28/01/2010,57.35,-0.003133707
27/01/2010,57.53,-0.006928834
26/01/2010,57.93,0.00658125
25/01/2010,57.55,0.008375551
22/01/2010,57.07,-0.007854129
21/01/2010,57.52,-0.012954668
20/01/2010,58.27,-0.011602246
19/01/2010,58.95,0.002717855
15/01/2010,58.79,0.001191388
14/01/2010,58.72,-0.011513842
13/01/2010,59.4,0.006248437
12/01/2010,59.03,-0.005406332
11/01/2010,59.35,0.00118014
08/01/2010,59.28,-0.00722753
07/01/2010,59.71,-0.004845052
06/01/2010,60,0.012916392
05/01/2010,59.23,-0.003034392
04/01/2010,59.41,0.004047906
31/12/2009,59.17,-0.014762892
30/12/2009,60.05,-0.003490985
29/12/2009,60.26,-0.004966075
28/12/2009,60.56,0.002645504
24/12/2009,60.4,0.005478556
23/12/2009,60.07,0.008358457
22/12/2009,59.57,0.005048816
21/12/2009,59.27,0.014273819
18/12/2009,58.43,0.010840681
17/12/2009,57.8,-0.016642745
16/12/2009,58.77,-0.003566883
15/12/2009,58.98,-0.00827358
14/12/2009,59.47,0.002525466
11/12/2009,59.32,0.009485166
10/12/2009,58.76,0.001703288
09/12/2009,58.66,-0.001533089
08/12/2009,58.75,-0.010160968
07/12/2009,59.35,0.002699512
04/12/2009,59.19,0.002876239
03/12/2009,59.02,-0.030864073
02/12/2009,60.87,0.002302633
01/12/2009,60.73,0.013594374
30/11/2009,59.91,-0.002001001
27/11/2009,60.03,-0.01422452
25/11/2009,60.89,0.006260317
24/11/2009,60.51,-0.00099108
23/11/2009,60.57,0.008455658
20/11/2009,60.06,-0.006968669
19/11/2009,60.48,-0.004783514
18/11/2009,60.77,0.002471375
17/11/2009,60.62,-0.008214273
16/11/2009,61.12,0.010691771
13/11/2009,60.47,0.005804809
12/11/2009,60.12,-0.00464654
11/11/2009,60.4,0.005978098
10/11/2009,60.04,-0.006640131
09/11/2009,60.44,0.017188575
06/11/2009,59.41,0
05/11/2009,59.41,0.010150654
04/11/2009,58.81,0.019921662
03/11/2009,57.65,-0.001733103
02/11/2009,57.75,0.015707129
30/10/2009,56.85,-0.018646528
29/10/2009,57.92,0.020935866
28/10/2009,56.72,-0.007552508
27/10/2009,57.15,-0.008710856
26/10/2009,57.65,-0.002771524
23/10/2009,57.81,-0.00792561
22/10/2009,58.27,0.009656912
21/10/2009,57.71,-0.023631237
20/10/2009,59.09,-0.002366465
19/10/2009,59.23,0.012743355
16/10/2009,58.48,-0.008344025
15/10/2009,58.97,0.003397319
14/10/2009,58.77,0.004946705
13/10/2009,58.48,0.007724697
12/10/2009,58.03,-0.010456939
09/10/2009,58.64,0.000170547
08/10/2009,58.63,-0.006290933
07/10/2009,59,0.018302059
06/10/2009,57.93,0.0182916
05/10/2009,56.88,0.007234262
02/10/2009,56.47,0.013908926
01/10/2009,55.69,-0.012313888
30/09/2009,56.38,-0.001949146
29/09/2009,56.49,-0.00123839
28/09/2009,56.56,0.004962789
25/09/2009,56.28,-0.020227583
24/09/2009,57.43,-0.009531309
23/09/2009,57.98,-0.007217766
22/09/2009,58.4,-0.003077452
21/09/2009,58.58,0.017739206
18/09/2009,57.55,-0.007098982
17/09/2009,57.96,0.004495944
16/09/2009,57.7,0.015368797
15/09/2009,56.82,-0.002987437
14/09/2009,56.99,0.003163447
11/09/2009,56.81,-0.001758706
10/09/2009,56.91,-0.002632273
09/09/2009,57.06,0.005800174
08/09/2009,56.73,0.022460837
04/09/2009,55.47,0.008690984
03/09/2009,54.99,0.08221212
02/09/2009,50.65,0
01/09/2009,50.65,-0.006494168
31/08/2009,50.98,-0.015377432
28/08/2009,51.77,0.008925166
27/08/2009,51.31,0.021273207
26/08/2009,50.23,0.012218479
25/08/2009,49.62,0.030696087
24/08/2009,48.12,-0.009102256
21/08/2009,48.56,0.013475896
20/08/2009,47.91,-0.000625978
19/08/2009,47.94,0.011328
18/08/2009,47.4,-0.001475704
17/08/2009,47.47,-0.024142692
14/08/2009,48.63,-0.00512769
13/08/2009,48.88,-0.005508532
12/08/2009,49.15,0.004690536
11/08/2009,48.92,-0.009764113
10/08/2009,49.4,-0.014070584
07/08/2009,50.1,0.027315811
06/08/2009,48.75,-0.006338841
05/08/2009,49.06,-0.008524509
04/08/2009,49.48,-0.010454458
03/08/2009,50,0.010050336
31/07/2009,49.5,0.005063302
30/07/2009,49.25,0.009793998
29/07/2009,48.77,-0.00143428
28/07/2009,48.84,0.003281381
27/07/2009,48.68,-0.009201578
24/07/2009,49.13,0.010846315
23/07/2009,48.6,-0.004516534
22/07/2009,48.82,0.00905356
21/07/2009,48.38,-0.001858545
20/07/2009,48.47,0.02063648
17/07/2009,47.48,-0.000210593
16/07/2009,47.49,0.012501487
15/07/2009,46.9,0.040688741
14/07/2009,45.03,0.001333334
13/07/2009,44.97,0
10/07/2009,44.97,-0.011716725
09/07/2009,45.5,-0.011363759
08/07/2009,46.02,0.032688423
07/07/2009,44.54,-0.025710636
06/07/2009,45.7,0.02346798
02/07/2009,44.64,-0.025435409
01/07/2009,45.79,0.000218412
30/06/2009,45.78,-0.009132484
29/06/2009,46.2,-0.004535155
26/06/2009,46.41,0.002805051
25/06/2009,46.28,0.027158918
24/06/2009,45.04,-0.000665853
23/06/2009,45.07,-0.00619334
22/06/2009,45.35,-0.01661967
19/06/2009,46.11,-0.002815378
18/06/2009,46.24,-0.007540701
17/06/2009,46.59,0.013832077
16/06/2009,45.95,-0.008235851
15/06/2009,46.33,-0.014995997
12/06/2009,47.03,0.016291893
11/06/2009,46.27,-0.006892123
10/06/2009,46.59,-0.011523815
09/06/2009,47.13,-0.00845135
08/06/2009,47.53,-0.002311654
05/06/2009,47.64,-0.004816259
04/06/2009,47.87,-0.012456046
03/06/2009,48.47,-0.020017008
02/06/2009,49.45,-0.005042875
01/06/2009,49.7,0.024028849
29/05/2009,48.52,0.011400269
28/05/2009,47.97,-0.017769063
27/05/2009,48.83,-0.006328489
26/05/2009,49.14,0.017241806
22/05/2009,48.3,-0.000207018
21/05/2009,48.31,-0.009681814
20/05/2009,48.78,0.032714658
19/05/2009,47.21,0.024009728
18/05/2009,46.09,0.029504562
15/05/2009,44.75,-0.001116695
14/05/2009,44.8,-0.018795468
13/05/2009,45.65,-0.027227265
12/05/2009,46.91,0.019154788
11/05/2009,46.02,-0.012524457
08/05/2009,46.6,0.014482043
07/05/2009,45.93,-0.020259314
06/05/2009,46.87,-0.016504818
05/05/2009,47.65,-0.001258389
04/05/2009,47.71,0.000419287
01/05/2009,47.69,-0.018901799
30/04/2009,48.6,0.019321262
29/04/2009,47.67,0.012666414
28/04/2009,47.07,-0.012036889
27/04/2009,47.64,-0.011063676
24/04/2009,48.17,0.028212397
23/04/2009,46.83,-0.005111832
22/04/2009,47.07,0.013044128
21/04/2009,46.46,0.046704523
20/04/2009,44.34,-0.03174165
17/04/2009,45.77,-0.010000083
16/04/2009,46.23,0.012406297
15/04/2009,45.66,0.006812465
14/04/2009,45.35,-0.023104777
13/04/2009,46.41,-0.010502722
09/04/2009,46.9,-0.016913722
08/04/2009,47.7,0.027847479
07/04/2009,46.39,-0.028685702
06/04/2009,47.74,-0.024212254
03/04/2009,48.91,0.017323593
02/04/2009,48.07,0.03643699
01/04/2009,46.35,0.000647459
31/03/2009,46.32,0.001512369
30/03/2009,46.25,-0.024560765
27/03/2009,47.4,-0.022116487
26/03/2009,48.46,0.03464186
25/03/2009,46.81,0.009659837
24/03/2009,46.36,-0.025134443
23/03/2009,47.54,0.058693904
20/03/2009,44.83,-0.006448049
19/03/2009,45.12,0.014735699
18/03/2009,44.46,0.010854923
17/03/2009,43.98,0.043212298
16/03/2009,42.12,-0.001897534
13/03/2009,42.2,0.032268632
12/03/2009,40.86,0.032333083
11/03/2009,39.56,-0.014554837
10/03/2009,40.14,0.043274759
09/03/2009,38.44,-0.01395011
06/03/2009,38.98,-0.014769813
05/03/2009,39.56,-0.031108643
04/03/2009,40.81,0.002944787
03/03/2009,40.69,-0.003679631
02/03/2009,40.84,-0.036070272
27/02/2009,42.34,0.018834744
26/02/2009,41.55,-0.010772097
25/02/2009,42,-0.013010237
24/02/2009,42.55,0.032970019
23/02/2009,41.17,-0.03789325
20/02/2009,42.76,0.003279459
19/02/2009,42.62,0.005647074
18/02/2009,42.38,0.006153866
17/02/2009,42.12,-0.015080399
13/02/2009,42.76,-0.035832956
12/02/2009,44.32,0.017755987
11/02/2009,43.54,-0.009827527
10/02/2009,43.97,-0.026925566
09/02/2009,45.17,-0.000885152
06/02/2009,45.21,0.030999787
05/02/2009,43.83,0.019583623
04/02/2009,42.98,-0.070511804
03/02/2009,46.12,0.017939663
02/02/2009,45.3,0.005978098
30/01/2009,45.03,-0.031047531
29/01/2009,46.45,-0.028858357
28/01/2009,47.81,-0.001880682
27/01/2009,47.9,0.011548685
26/01/2009,47.35,0.00805772
23/01/2009,46.97,-0.010167425
22/01/2009,47.45,-0.009438979
21/01/2009,47.9,0.014297973
20/01/2009,47.22,-0.032912781
16/01/2009,48.8,0.006785263
15/01/2009,48.47,0.017482235
14/01/2009,47.63,-0.027132243
13/01/2009,48.94,-0.009962469
12/01/2009,49.43,0.00588416
09/01/2009,49.14,-0.030265864
08/01/2009,50.65,0.010519101
07/01/2009,50.12,-0.026190332
06/01/2009,51.45,-0.016194686
05/01/2009,52.29,
