Date,Close,PLL
23/10/2013,79.17,-0.004411123
22/10/2013,79.52,0.00858808
21/10/2013,78.84,0.003048783
18/10/2013,78.6,0.017324784
17/10/2013,77.25,0.011718884
16/10/2013,76.35,0.003148369
15/10/2013,76.11,-0.017065483
14/10/2013,77.42,0.004012171
11/10/2013,77.11,0.005983369
10/10/2013,76.65,0.020828594
09/10/2013,75.07,-0.005711645
08/10/2013,75.5,-0.021489297
07/10/2013,77.14,-0.004655984
04/10/2013,77.5,0.014164359
03/10/2013,76.41,-0.010674405
02/10/2013,77.23,-0.006067275
01/10/2013,77.7,0.00853049
30/09/2013,77.04,-0.005953169
27/09/2013,77.5,0.000516262
26/09/2013,77.46,0.000258231
25/09/2013,77.44,0.003492662
24/09/2013,77.17,-0.00064771
23/09/2013,77.22,-0.000129492
20/09/2013,77.23,-0.001552594
19/09/2013,77.35,0.017344113
18/09/2013,76.02,0.017650249
17/09/2013,74.69,0.011581061
16/09/2013,73.83,0.007204544
13/09/2013,73.3,-0.009098997
12/09/2013,73.97,-0.009150918
11/09/2013,74.65,0.010909934
10/09/2013,73.84,0.022599058
09/09/2013,72.19,0.010023751
06/09/2013,71.47,-0.001677618
05/09/2013,71.59,0.010108187
04/09/2013,70.87,0.012494838
03/09/2013,69.99,0.01221894
30/08/2013,69.14,-0.008640607
29/08/2013,69.74,0.007773179
28/08/2013,69.2,0.005506462
27/08/2013,68.82,-0.028082075
26/08/2013,70.78,-0.001693959
23/08/2013,70.9,0.001411433
22/08/2013,70.8,0.006376217
21/08/2013,70.35,-0.005669753
20/08/2013,70.75,0.003539827
19/08/2013,70.5,0.001703578
16/08/2013,70.38,0.000284212
15/08/2013,70.36,-0.010603054
14/08/2013,71.11,-0.011604464
13/08/2013,71.94,-0.000555864
12/08/2013,71.98,0.005852044
09/08/2013,71.56,0.000838809
08/08/2013,71.5,0.00013987
07/08/2013,71.49,-0.00251467
06/08/2013,71.67,0.001256545
05/08/2013,71.58,0.00237779
02/08/2013,71.41,0.002664238
01/08/2013,71.22,0.017850028
31/07/2013,69.96,0.00444095
30/07/2013,69.65,-0.000861079
29/07/2013,69.71,-0.009423256
26/07/2013,70.37,-0.005668146
25/07/2013,70.77,0.005810262
24/07/2013,70.36,-0.005103498
23/07/2013,70.72,-0.004373905
22/07/2013,71.03,0.003525848
19/07/2013,70.78,0.000423938
18/07/2013,70.75,0.004533228
17/07/2013,70.43,0.005410036
16/07/2013,70.05,-0.004273511
15/07/2013,70.35,-0.003830607
12/07/2013,70.62,0.000849979
11/07/2013,70.56,0.014561285
10/07/2013,69.54,0.00273598
09/07/2013,69.35,0.012040473
08/07/2013,68.52,0.011448826
05/07/2013,67.74,0.01128278
03/07/2013,66.98,-0.00461757
02/07/2013,67.29,0.002827593
01/07/2013,67.1,0.010035282
28/06/2013,66.43,0.003619368
27/06/2013,66.19,0.010021341
26/06/2013,65.53,0.00935231
25/06/2013,64.92,0.00308547
24/06/2013,64.72,-0.018674965
21/06/2013,65.94,-0.002423509
20/06/2013,66.1,-0.019921276
19/06/2013,67.43,-0.031387147
18/06/2013,69.58,0.006199112
17/06/2013,69.15,0.01266116
14/06/2013,68.28,0.003374169
13/06/2013,68.05,0.021538152
12/06/2013,66.6,-0.011346792
11/06/2013,67.36,-0.006805767
10/06/2013,67.82,-0.001031612
07/06/2013,67.89,0.019634723
06/06/2013,66.57,0.003310265
05/06/2013,66.35,-0.01881214
04/06/2013,67.61,-0.010593008
03/06/2013,68.33,0.001904344
31/05/2013,68.2,-0.052136048
30/05/2013,71.85,0.010915306
29/05/2013,71.07,-0.005752383
28/05/2013,71.48,0.007019543
24/05/2013,70.98,-0.010371502
23/05/2013,71.72,0.001255668
22/05/2013,71.63,-0.012072581
21/05/2013,72.5,0.007893138
20/05/2013,71.93,0.007815811
17/05/2013,71.37,0.01866834
16/05/2013,70.05,-0.004415647
15/05/2013,70.36,0.012298167
14/05/2013,69.5,0.016392621
13/05/2013,68.37,-0.005251653
10/05/2013,68.73,0.006715354
09/05/2013,68.27,-0.003363314
08/05/2013,68.5,-0.001604551
07/05/2013,68.61,0.009519
06/05/2013,67.96,-0.001764187
03/05/2013,68.08,0.019429606
02/05/2013,66.77,0.009782605
01/05/2013,66.12,-0.008883594
30/04/2013,66.71,0.003754604
29/04/2013,66.46,0.012262662
26/04/2013,65.65,-0.016466873
25/04/2013,66.74,0.014032671
24/04/2013,65.81,0.003043679
23/04/2013,65.61,0.02079077
22/04/2013,64.26,0.011897448
19/04/2013,63.5,-0.007999415
18/04/2013,64.01,-0.009484639
17/04/2013,64.62,-0.016727161
16/04/2013,65.71,0.021535981
15/04/2013,64.31,-0.04172347
12/04/2013,67.05,-0.013039153
11/04/2013,67.93,0.008723349
10/04/2013,67.34,0.018585667
09/04/2013,66.1,-0.011132957
08/04/2013,66.84,0.000448934
05/04/2013,66.81,-0.005225062
04/04/2013,67.16,0.007172774
03/04/2013,66.68,-0.007172774
02/04/2013,67.16,0
01/04/2013,67.16,-0.0178563
28/03/2013,68.37,0.02009227
27/03/2013,67.01,-0.006692968
26/03/2013,67.46,0.002820458
25/03/2013,67.27,-0.019869665
22/03/2013,68.62,0.004235129
21/03/2013,68.33,-0.008887652
20/03/2013,68.94,0.006402816
19/03/2013,68.5,-0.00043786
18/03/2013,68.53,-0.000875146
15/03/2013,68.59,-0.002766253
14/03/2013,68.78,0.001600582
13/03/2013,68.67,0.005988479
12/03/2013,68.26,-0.008461028
11/03/2013,68.84,-0.002321533
08/03/2013,69,0.016659745
07/03/2013,67.86,0.002656044
06/03/2013,67.68,-0.003981425
05/03/2013,67.95,0.011247714
04/03/2013,67.19,-0.006231474
01/03/2013,67.61,-0.008395366
28/02/2013,68.18,0.007656103
27/02/2013,67.66,0.015790586
26/02/2013,66.6,0.009504484
25/02/2013,65.97,-0.025886087
22/02/2013,67.7,0.007264134
21/02/2013,67.21,-0.006525309
20/02/2013,67.65,-0.015401845
19/02/2013,68.7,0.002769479
15/02/2013,68.51,0.004241943
14/02/2013,68.22,0.000733192
13/02/2013,68.17,0.004115837
12/02/2013,67.89,-0.000883392
11/02/2013,67.95,-0.00411221
08/02/2013,68.23,0.006322156
07/02/2013,67.8,-0.011001211
06/02/2013,68.55,0.004092975
05/02/2013,68.27,0.005728991
04/02/2013,67.88,-0.00923828
01/02/2013,68.51,0.003069953
31/01/2013,68.3,0.005579225
30/01/2013,67.92,-0.016355505
29/01/2013,69.04,0.01930449
28/01/2013,67.72,-0.003979078
25/01/2013,67.99,0
24/01/2013,67.99,0.006936785
23/01/2013,67.52,-0.000592242
22/01/2013,67.56,0.002371074
18/01/2013,67.4,0.015851984
17/01/2013,66.34,0.02348743
16/01/2013,64.8,-0.000925498
15/01/2013,64.86,-0.001540595
14/01/2013,64.96,0.010367598
11/01/2013,64.29,0.000466744
10/01/2013,64.26,0.00546151
09/01/2013,63.91,0.01449986
08/01/2013,62.99,-0.005541057
07/01/2013,63.34,0.01095336
04/01/2013,62.65,0.00095816
03/01/2013,62.59,0.006411306
02/01/2013,62.19,0.031525681
31/12/2012,60.26,0.009839152
28/12/2012,59.67,-0.009341186
27/12/2012,60.23,-0.001493157
26/12/2012,60.32,-0.011537956
24/12/2012,61.02,0.005587525
21/12/2012,60.68,-0.002797665
20/12/2012,60.85,0.00263288
19/12/2012,60.69,-0.007714441
18/12/2012,61.16,0.013663889
17/12/2012,60.33,0.001492909
14/12/2012,60.24,-0.022325287
13/12/2012,61.6,0.005208345
12/12/2012,61.28,-0.00537067
11/12/2012,61.61,0.00178702
10/12/2012,61.5,0.017055185
07/12/2012,60.46,-0.000330743
06/12/2012,60.48,0.003644198
05/12/2012,60.26,0.010845188
04/12/2012,59.61,0.002015114
03/12/2012,59.49,0.00016811
30/11/2012,59.48,0.001682652
29/11/2012,59.38,-0.01305021
28/11/2012,60.16,0.011872057
27/11/2012,59.45,-0.025738241
26/11/2012,61,-0.009138445
23/11/2012,61.56,0.01703842
21/11/2012,60.52,0.001488219
20/11/2012,60.43,0.000331016
19/11/2012,60.41,0.019051378
16/11/2012,59.27,0.013589474
15/11/2012,58.47,-0.003585151
14/11/2012,58.68,-0.013877359
13/11/2012,59.5,0.001177163
12/11/2012,59.43,0.00506074
09/11/2012,59.13,-0.001352037
08/11/2012,59.21,-0.012086768
07/11/2012,59.93,-0.018843533
06/11/2012,61.07,0.004266498
05/11/2012,60.81,-0.050347279
02/11/2012,63.95,-0.009183659
01/11/2012,64.54,0.024785583
31/10/2012,62.96,0.010377678
26/10/2012,62.31,0.00048158
25/10/2012,62.28,0.003377567
24/10/2012,62.07,-0.007703456
23/10/2012,62.55,-0.017433088
22/10/2012,63.65,0.005830002
19/10/2012,63.28,-0.004100305
18/10/2012,63.54,-0.004083562
17/10/2012,63.8,0.007078284
16/10/2012,63.35,0.000789578
15/10/2012,63.3,-0.000947418
12/10/2012,63.36,0.002370231
11/10/2012,63.21,0.000474721
10/10/2012,63.18,-0.013832349
09/10/2012,64.06,-0.00684508
08/10/2012,64.5,-0.001703974
05/10/2012,64.61,-0.001546551
04/10/2012,64.71,0.00402602
03/10/2012,64.45,0.004665638
02/10/2012,64.15,-0.002957431
01/10/2012,64.34,0.013299109
