Date,Close,SLB
10/02/2011,90.63,0.023895733
09/02/2011,88.49,-0.006420749
08/02/2011,89.06,-0.008608695
07/02/2011,89.83,0.005581618
04/02/2011,89.33,-0.001118819
03/02/2011,89.43,0.003921354
02/02/2011,89.08,-0.006266807
01/02/2011,89.64,0.007277645
31/01/2011,88.99,0.026416201
28/01/2011,86.67,0.007993092
27/01/2011,85.98,-0.01695249
26/01/2011,87.45,0.049219073
25/01/2011,83.25,-0.01194044
24/01/2011,84.25,0.009181487
21/01/2011,83.48,-0.021332878
20/01/2011,85.28,-0.011426031
19/01/2011,86.26,-0.005779695
18/01/2011,86.76,-0.001727414
14/01/2011,86.91,0.026938834
13/01/2011,84.6,0.001774623
12/01/2011,84.45,0.02627468
11/01/2011,82.26,0.01939425
10/01/2011,80.68,-0.010848233
07/01/2011,81.56,0.01270916
06/01/2011,80.53,-0.025258822
05/01/2011,82.59,0.011691766
04/01/2011,81.63,-0.024444586
03/01/2011,83.65,0.001794796
31/12/2010,83.5,0.001678054
30/12/2010,83.36,-0.003233729
29/12/2010,83.63,0.017125358
28/12/2010,82.21,-0.002551177
27/12/2010,82.42,-0.001212562
23/12/2010,82.52,-0.003508139
22/12/2010,82.81,0.004478071
21/12/2010,82.44,0.003158793
20/12/2010,82.18,0.010274063
17/12/2010,81.34,0.002585094
16/12/2010,81.13,0.00506643
15/12/2010,80.72,-0.007528576
14/12/2010,81.33,-0.013434496
13/12/2010,82.43,0.010855751
10/12/2010,81.54,0.003685961
09/12/2010,81.24,0.004193913
08/12/2010,80.9,-0.001235331
07/12/2010,81,-0.022703282
06/12/2010,82.86,0.001449276
03/12/2010,82.74,0.024469046
02/12/2010,80.74,-0.001361471
01/12/2010,80.85,0.0443843
30/11/2010,77.34,0.004405864
29/11/2010,77,0.013335274
26/11/2010,75.98,-0.015281431
24/11/2010,77.15,0.02241394
23/11/2010,75.44,-0.012645058
22/11/2010,76.4,-0.000392593
19/11/2010,76.43,0.012242633
18/11/2010,75.5,0.014676714
17/11/2010,74.4,0.016533782
16/11/2010,73.18,-0.015188792
15/11/2010,74.3,0.002560476
12/11/2010,74.11,-0.012204269
11/11/2010,75.02,0.004944221
10/11/2010,74.65,0.009827097
09/11/2010,73.92,-0.012369074
08/11/2010,74.84,-0.010897118
05/11/2010,75.66,-0.001848673
04/11/2010,75.8,0.048519752
03/11/2010,72.21,0.010300759
02/11/2010,71.47,0.018356912
01/11/2010,70.17,0.003998292
29/10/2010,69.89,0.001575142
28/10/2010,69.78,0.007768705
27/10/2010,69.24,0.001879292
26/10/2010,69.11,0.008427833
25/10/2010,68.53,0.011151986
22/10/2010,67.77,0.052404479
21/10/2010,64.31,0.000311042
20/10/2010,64.29,0.018049615
19/10/2010,63.14,-0.021465767
18/10/2010,64.51,0.000155027
15/10/2010,64.5,0.00372787
14/10/2010,64.26,-0.005586607
13/10/2010,64.62,0.030800675
12/10/2010,62.66,-0.01331662
11/10/2010,63.5,-0.000944436
08/10/2010,63.56,0.009008358
07/10/2010,62.99,-0.002220109
06/10/2010,63.13,0.002696488
05/10/2010,62.96,0.028352415
04/10/2010,61.2,-0.01989874
01/10/2010,62.43,0.013221734
30/09/2010,61.61,0.00146187
29/09/2010,61.52,0.020196073
28/09/2010,60.29,0.00715775
27/09/2010,59.86,-0.012946239
24/09/2010,60.64,0.042616975
23/09/2010,58.11,-0.014860637
22/09/2010,58.98,-0.005242254
21/09/2010,59.29,0.007618762
20/09/2010,58.84,0.012656232
17/09/2010,58.1,-0.001375989
16/09/2010,58.18,-0.000171866
15/09/2010,58.19,-0.011278315
14/09/2010,58.85,-0.021849609
13/09/2010,60.15,0.014063517
10/09/2010,59.31,0.013238483
09/09/2010,58.53,0.003251479
08/09/2010,58.34,0.020958592
07/09/2010,57.13,-0.004192146
03/09/2010,57.37,0.016697813
02/09/2010,56.42,0.022223137
01/09/2010,55.18,0.034101544
31/08/2010,53.33,-0.015628225
30/08/2010,54.17,-0.028929517
27/08/2010,55.76,0.042123056
26/08/2010,53.46,-0.022747167
25/08/2010,54.69,-0.001461721
24/08/2010,54.77,-0.018989629
23/08/2010,55.82,-0.011400195
20/08/2010,56.46,-0.023802314
19/08/2010,57.82,-0.02324891
18/08/2010,59.18,-0.01891428
17/08/2010,60.31,0.015708879
16/08/2010,59.37,0.010327697
13/08/2010,58.76,-0.009147955
12/08/2010,59.3,-0.012734757
11/08/2010,60.06,-0.034206755
10/08/2010,62.15,-0.00960776
09/08/2010,62.75,0.006555304
06/08/2010,62.34,-0.014649944
05/08/2010,63.26,0.00538914
04/08/2010,62.92,0.000954047
03/08/2010,62.86,0.001910829
02/08/2010,62.74,0.050337424
30/07/2010,59.66,-0.002511092
29/07/2010,59.81,0.001338464
28/07/2010,59.73,0.013484108
27/07/2010,58.93,0.001358465
26/07/2010,58.85,-0.008460287
23/07/2010,59.35,-0.032327722
22/07/2010,61.3,0.028292068
21/07/2010,59.59,-0.024041612
20/07/2010,61.04,0.031452797
19/07/2010,59.15,0.042655176
16/07/2010,56.68,-0.034507108
15/07/2010,58.67,-0.003742774
14/07/2010,58.89,0.004595362
13/07/2010,58.62,0.006331843
12/07/2010,58.25,-0.005307777
09/07/2010,58.56,0.000341588
08/07/2010,58.54,0.017229923
07/07/2010,57.54,0.035376876
06/07/2010,55.54,0.010497834
02/07/2010,54.96,-0.005443672
01/07/2010,55.26,-0.001446655
30/06/2010,55.34,0.0047093
29/06/2010,55.08,-0.040211787
28/06/2010,57.34,-0.015230478
25/06/2010,58.22,0.018724542
24/06/2010,57.14,-0.020612144
23/06/2010,58.33,0.001200789
22/06/2010,58.26,-0.034913741
21/06/2010,60.33,-0.003309617
18/06/2010,60.53,-0.013619047
17/06/2010,61.36,0.009003908
16/06/2010,60.81,-0.000986193
15/06/2010,60.87,0.036982379
14/06/2010,58.66,-0.013882058
11/06/2010,59.48,0.005225465
10/06/2010,59.17,0.064572323
09/06/2010,55.47,-0.001621184
08/06/2010,55.56,0.024229257
07/06/2010,54.23,-0.027463761
04/06/2010,55.74,-0.015840858
03/06/2010,56.63,0.005666741
02/06/2010,56.31,0.084447707
01/06/2010,51.75,-0.081602249
28/05/2010,56.15,-0.066651159
27/05/2010,60.02,0.021386687
26/05/2010,58.75,0.004948393
25/05/2010,58.46,0.014820192
24/05/2010,57.6,-0.049120797
21/05/2010,60.5,0.021384042
20/05/2010,59.22,-0.055346198
19/05/2010,62.59,-0.018206788
18/05/2010,63.74,-0.006411782
17/05/2010,64.15,-0.011315319
14/05/2010,64.88,-0.031257286
13/05/2010,66.94,0.004341649
12/05/2010,66.65,-0.002846657
11/05/2010,66.84,0.000149622
10/05/2010,66.83,0.06124205
07/05/2010,62.86,-0.038847409
06/05/2010,65.35,-0.029402797
05/05/2010,67.3,-0.024221368
04/05/2010,68.95,-0.033654966
03/05/2010,71.31,-0.001541372
30/04/2010,71.42,-0.023934185
29/04/2010,73.15,0.029691415
28/04/2010,71.01,0.009906676
27/04/2010,70.31,-0.033289787
26/04/2010,72.69,0.00013758
23/04/2010,72.68,0.063914977
22/04/2010,68.18,0.002349487
21/04/2010,68.02,0.002502393
20/04/2010,67.85,0.039226609
19/04/2010,65.24,-0.008547061
16/04/2010,65.8,-0.021202208
15/04/2010,67.21,0.001638002
14/04/2010,67.1,0.023981241
13/04/2010,65.51,-0.012137913
12/04/2010,66.31,-0.003312258
09/04/2010,66.53,-0.001351859
08/04/2010,66.62,0.008744214
07/04/2010,66.04,-0.01129275
06/04/2010,66.79,0.015389561
05/04/2010,65.77,0.018413901
01/04/2010,64.57,0.01734012
31/03/2010,63.46,0.006481724
30/03/2010,63.05,-0.000317158
29/03/2010,63.07,0.022447632
26/03/2010,61.67,0.014865911
25/03/2010,60.76,-0.023584081
24/03/2010,62.21,-0.013095045
23/03/2010,63.03,-0.00727161
22/03/2010,63.49,-0.012988212
19/03/2010,64.32,-0.014355421
18/03/2010,65.25,-0.020478531
17/03/2010,66.6,0.016349138
16/03/2010,65.52,0.018640299
15/03/2010,64.31,-0.003570046
12/03/2010,64.54,0.009965825
11/03/2010,63.9,-0.004683849
10/03/2010,64.2,0.001558847
09/03/2010,64.1,-0.005910734
08/03/2010,64.48,0.01044518
05/03/2010,63.81,0.01468177
04/03/2010,62.88,-0.005550724
03/03/2010,63.23,0.006664576
02/03/2010,62.81,0.022378781
01/03/2010,61.42,0.005223649
26/02/2010,61.1,0.004757617
25/02/2010,60.81,-0.001643116
24/02/2010,60.91,0.000492651
23/02/2010,60.88,-0.011270025
22/02/2010,61.57,-0.037144622
19/02/2010,63.9,-0.029452441
18/02/2010,65.81,0.005790934
17/02/2010,65.43,-0.003356732
16/02/2010,65.65,0.02077797
12/02/2010,64.3,-0.007128498
11/02/2010,64.76,0.017288804
10/02/2010,63.65,-0.001726709
09/02/2010,63.76,0.026058036
08/02/2010,62.12,0.000966339
05/02/2010,62.06,-0.007064898
04/02/2010,62.5,-0.054336659
03/02/2010,65.99,-0.001968058
02/02/2010,66.12,0.020320002
01/02/2010,64.79,0.020741484
29/01/2010,63.46,-0.018268913
28/01/2010,64.63,-0.016420226
27/01/2010,65.7,-0.000760746
26/01/2010,65.75,-0.000912131
25/01/2010,65.81,0.008699025
22/01/2010,65.24,-0.045983391
21/01/2010,68.31,-0.011353834
20/01/2010,69.09,-0.026283473
19/01/2010,70.93,0.001410835
15/01/2010,70.83,-0.006473425
14/01/2010,71.29,0.006191099
13/01/2010,70.85,0.017944087
12/01/2010,69.59,-0.01511723
11/01/2010,70.65,0
08/01/2010,70.65,0.016267482
07/01/2010,69.51,0.010266882
06/01/2010,68.8,0.022043508
05/01/2010,67.3,0.002827172
04/01/2010,67.11,0.030562137
31/12/2009,65.09,-0.007194826
30/12/2009,65.56,0.005506285
29/12/2009,65.2,-0.007943824
28/12/2009,65.72,0.005645853
24/12/2009,65.35,0.001837954
23/12/2009,65.23,0.019348951
22/12/2009,63.98,0.003287674
21/12/2009,63.77,0.0129421
18/12/2009,62.95,0.00605483
17/12/2009,62.57,-0.015226305
16/12/2009,63.53,0.020514355
15/12/2009,62.24,0.004347483
14/12/2009,61.97,0.009566348
11/12/2009,61.38,-0.001627869
10/12/2009,61.48,0.024034079
09/12/2009,60.02,0.000333278
08/12/2009,60,-0.022413595
07/12/2009,61.36,-0.000162959
04/12/2009,61.37,-0.013433883
03/12/2009,62.2,-0.028371821
02/12/2009,63.99,-0.010261284
01/12/2009,64.65,0.011825251
30/11/2009,63.89,0.011808371
27/11/2009,63.14,-0.029494219
25/11/2009,65.03,-0.008117052
24/11/2009,65.56,0.014287055
23/11/2009,64.63,0.020161658
20/11/2009,63.34,-0.018768146
19/11/2009,64.54,-0.03306968
18/11/2009,66.71,-0.005680135
17/11/2009,67.09,-0.011853747
16/11/2009,67.89,0.035533309
13/11/2009,65.52,0.014141029
12/11/2009,64.6,-0.023559297
11/11/2009,66.14,0.011557306
10/11/2009,65.38,0.003831129
09/11/2009,65.13,0.011271639
06/11/2009,64.4,-0.010810916
05/11/2009,65.1,0.012364918
04/11/2009,64.3,-0.002640368
03/11/2009,64.47,0.027679075
02/11/2009,62.71,0.008165925
30/10/2009,62.2,-0.040950604
29/10/2009,64.8,0.039825834
28/10/2009,62.27,-0.041829998
27/10/2009,64.93,0.009750135
26/10/2009,64.3,-0.013899838
23/10/2009,65.2,-0.050833066
22/10/2009,68.6,0.008637782
21/10/2009,68.01,-0.016767908
20/10/2009,69.16,-0.022871208
19/10/2009,70.76,0.024028616
16/10/2009,69.08,0.004206868
15/10/2009,68.79,0.040797766
14/10/2009,66.04,0.029036528
13/10/2009,64.15,-0.001090598
12/10/2009,64.22,0.02092752
09/10/2009,62.89,0.003823487
08/10/2009,62.65,0.026362002
07/10/2009,61.02,0.02960469
06/10/2009,59.24,0.021843872
05/10/2009,57.96,0.019688762
02/10/2009,56.83,-0.005265017
01/10/2009,57.13,-0.042326201
30/09/2009,59.6,-0.013664602
29/09/2009,60.42,-0.001818934
28/09/2009,60.53,0.017498988
25/09/2009,59.48,0.005394484
24/09/2009,59.16,-0.018422896
23/09/2009,60.26,-0.021506205
22/09/2009,61.57,0.012749437
21/09/2009,60.79,-0.017286797
18/09/2009,61.85,0.00097056
17/09/2009,61.79,-0.00998398
16/09/2009,62.41,0.042218312
15/09/2009,59.83,0.000334336
14/09/2009,59.81,-0.009650657
11/09/2009,60.39,0.032994072
10/09/2009,58.43,0.01848226
09/09/2009,57.36,-0.012818468
08/09/2009,58.1,0.0391381
04/09/2009,55.87,0.02629583
03/09/2009,54.42,0.006637193
02/09/2009,54.06,-0.01560094
01/09/2009,54.91,-0.023221276
31/08/2009,56.2,-0.020430439
28/08/2009,57.36,0.008051855
27/08/2009,56.9,0.005639775
26/08/2009,56.58,0.007985137
25/08/2009,56.13,-0.021328032
24/08/2009,57.34,0.013696439
21/08/2009,56.56,0.050028554
20/08/2009,53.8,0.017437397
19/08/2009,52.87,0.016015595
18/08/2009,52.03,0.014129723
17/08/2009,51.3,-0.039745392
14/08/2009,53.38,-0.032257889
13/08/2009,55.13,0.022934681
12/08/2009,53.88,0.018734156
11/08/2009,52.88,-0.011843357
10/08/2009,53.51,0.004870748
07/08/2009,53.25,-0.008415197
06/08/2009,53.7,-0.007421184
05/08/2009,54.1,-0.020128767
04/08/2009,55.2,-0.013495481
03/08/2009,55.95,0.044776781
31/07/2009,53.5,0.001309268
30/07/2009,53.43,0.017749711
29/07/2009,52.49,-0.039411207
28/07/2009,54.6,-0.034029749
27/07/2009,56.49,-0.014934829
24/07/2009,57.34,-0.007471149
23/07/2009,57.77,0.043696701
22/07/2009,55.3,-0.030278359
21/07/2009,57,0.002107482
20/07/2009,56.88,0.015413539
17/07/2009,56.01,0.009507651
16/07/2009,55.48,0.016721582
15/07/2009,54.56,0.051331881
14/07/2009,51.83,0.016339597
13/07/2009,50.99,0.009458199
10/07/2009,50.51,0.005757983
09/07/2009,50.22,0.007595479
08/07/2009,49.84,0.012924251
07/07/2009,49.2,-0.044716839
06/07/2009,51.45,-0.021154635
02/07/2009,52.55,-0.032390738
01/07/2009,54.28,0.003136823
30/06/2009,54.11,-0.01576857
29/06/2009,54.97,0.00895392
26/06/2009,54.48,-0.015842997
25/06/2009,55.35,0.034742948
24/06/2009,53.46,0.00299738
23/06/2009,53.3,0.018557624
22/06/2009,52.32,-0.056297952
19/06/2009,55.35,-0.007200751
18/06/2009,55.75,-0.004117074
17/06/2009,55.98,-0.017530329
16/06/2009,56.97,-0.02803922
15/06/2009,58.59,-0.028270434
12/06/2009,60.27,-0.031198937
11/06/2009,62.18,0.047930129
10/06/2009,59.27,0.007111442
09/06/2009,58.85,0.026167787
08/06/2009,57.33,0.001047121
05/06/2009,57.27,-0.017996679
04/06/2009,58.31,0.024654026
03/06/2009,56.89,-0.039464068
02/06/2009,59.18,0.00016899
01/06/2009,59.17,0.03333642
29/05/2009,57.23,0.015495996
28/05/2009,56.35,0.053584246
27/05/2009,53.41,-0.009503472
26/05/2009,53.92,0.041077034
22/05/2009,51.75,-0.003664774
21/05/2009,51.94,-0.057970987
20/05/2009,55.04,0.018890979
19/05/2009,54.01,-0.002588759
18/05/2009,54.15,0.039553178
15/05/2009,52.05,-0.035482114
14/05/2009,53.93,0.007257871
13/05/2009,53.54,-0.040448372
12/05/2009,55.75,0.017734812
11/05/2009,54.77,-0.031628872
08/05/2009,56.53,0.043937285
07/05/2009,54.1,-0.035409964
06/05/2009,56.05,0.033563241
05/05/2009,54.2,0.002216477
04/05/2009,54.08,0.065130412
01/05/2009,50.67,0.033717824
30/04/2009,48.99,-0.02100663
29/04/2009,50.03,0.040588828
28/04/2009,48.04,-0.007052508
27/04/2009,48.38,-0.027521868
24/04/2009,49.73,0.064793262
23/04/2009,46.61,0.008186172
22/04/2009,46.23,-0.008615173
21/04/2009,46.63,0.055784328
20/04/2009,44.1,-0.054496775
17/04/2009,46.57,0.012315161
16/04/2009,46,0.010269947
15/04/2009,45.53,0.031684935
14/04/2009,44.11,-0.003168857
13/04/2009,44.25,0.002035969
09/04/2009,44.16,0.014139346
08/04/2009,43.54,0.012712525
07/04/2009,42.99,-0.022085094
06/04/2009,43.95,-0.025164213
03/04/2009,45.07,0.028811356
02/04/2009,43.79,0.063397359
01/04/2009,41.1,0.011747565
31/03/2009,40.62,-0.012234065
30/03/2009,41.12,-0.056725981
27/03/2009,43.52,-0.045370458
26/03/2009,45.54,0.004401416
25/03/2009,45.34,-0.017923977
24/03/2009,46.16,-0.012700634
23/03/2009,46.75,0.118639017
20/03/2009,41.52,-0.065035146
19/03/2009,44.31,0.032105486
18/03/2009,42.91,0.018819657
17/03/2009,42.11,0.016038644
16/03/2009,41.44,0.053022079
13/03/2009,39.3,-0.016654435
12/03/2009,39.96,0.029458707
11/03/2009,38.8,-0.018386626
10/03/2009,39.52,0.074847891
09/03/2009,36.67,-0.001634878
06/03/2009,36.73,0.015640324
05/03/2009,36.16,-0.071239608
04/03/2009,38.83,0.085163531
03/03/2009,35.66,-0.005034976
02/03/2009,35.84,-0.060099274
27/02/2009,38.06,-0.002886005
26/02/2009,38.17,0.024934979
25/02/2009,37.23,-0.021786196
24/02/2009,38.05,0.078139133
23/02/2009,35.19,-0.046907447
20/02/2009,36.88,-0.044027264
19/02/2009,38.54,0.008861147
18/02/2009,38.2,0
17/02/2009,38.2,-0.083339723
13/02/2009,41.52,-0.010779838
12/02/2009,41.97,-0.013724778
11/02/2009,42.55,-0.018857502
10/02/2009,43.36,-0.061709338
09/02/2009,46.12,0.018160438
06/02/2009,45.29,0.016474104
05/02/2009,44.55,0.052297993
04/02/2009,42.28,0.030986026
03/02/2009,40.99,0.004891181
02/02/2009,40.79,-0.000490196
30/01/2009,40.81,-0.027074412
29/01/2009,41.93,-0.051817841
28/01/2009,44.16,0.050864325
27/01/2009,41.97,-0.000714541
26/01/2009,42,0.021904835
23/01/2009,41.09,0.097576069
22/01/2009,37.27,-0.04511649
21/01/2009,38.99,0.056992473
20/01/2009,36.83,-0.080063593
16/01/2009,39.9,-0.006993035
15/01/2009,40.18,-0.006202724
14/01/2009,40.43,-0.0574332
13/01/2009,42.82,0.034932862
12/01/2009,41.35,-0.039127694
09/01/2009,43,-0.063738783
08/01/2009,45.83,0.004811908
07/01/2009,45.61,-0.042705771
06/01/2009,47.6,0.016522299
05/01/2009,46.82,
