Date,Close,MHFI
25/01/2011,38.41,-0.003119316
24/01/2011,38.53,0.023369844
21/01/2011,37.64,0.000531491
20/01/2011,37.62,0.00292826
19/01/2011,37.51,-0.01218881
18/01/2011,37.97,0.012455441
14/01/2011,37.5,0.00454364
13/01/2011,37.33,-0.006940765
12/01/2011,37.59,0.003731348
11/01/2011,37.45,-0.006653384
10/01/2011,37.7,-0.001060445
07/01/2011,37.74,-0.00291044
06/01/2011,37.85,0.009290047
05/01/2011,37.5,0.017756722
04/01/2011,36.84,0.007355979
03/01/2011,36.57,0.00438477
31/12/2010,36.41,0.001099203
30/12/2010,36.37,-0.007941983
29/12/2010,36.66,0.010419617
28/12/2010,36.28,0.00137912
27/12/2010,36.23,-0.0008277
23/12/2010,36.26,-0.000827016
22/12/2010,36.29,0.006358003
21/12/2010,36.06,-0.004979263
20/12/2010,36.24,-0.00165426
17/12/2010,36.3,-0.007137005
16/12/2010,36.56,0.004385972
15/12/2010,36.4,0.005233451
14/12/2010,36.21,0.001381788
13/12/2010,36.16,0.004990307
10/12/2010,35.98,-0.001943635
09/12/2010,36.05,0.001665742
08/12/2010,35.99,0.002225314
07/12/2010,35.91,0.003347283
06/12/2010,35.79,0.002797987
03/12/2010,35.69,0.001121391
02/12/2010,35.65,0.01754431
01/12/2010,35.03,0.01553541
30/11/2010,34.49,0.002903603
29/11/2010,34.39,0.002328968
26/11/2010,34.31,-0.010149427
24/11/2010,34.66,0.015116567
23/11/2010,34.14,-0.025164018
22/11/2010,35.01,-0.003421731
19/11/2010,35.13,-0.001422273
18/11/2010,35.18,-0.004254722
17/11/2010,35.33,-0.007894036
16/11/2010,35.61,-0.024411753
15/11/2010,36.49,-0.00300999
12/11/2010,36.6,-0.015722742
11/11/2010,37.18,-0.01149899
10/11/2010,37.61,-0.009526402
09/11/2010,37.97,-0.017491635
08/11/2010,38.64,-0.01719093
05/11/2010,39.31,0.012028296
04/11/2010,38.84,0.026348205
03/11/2010,37.83,-0.004220529
02/11/2010,37.99,0.01058491
01/11/2010,37.59,-0.001594897
29/10/2010,37.65,0.003192341
28/10/2010,37.53,0.004807702
27/10/2010,37.35,0.000803536
26/10/2010,37.32,0.020574629
25/10/2010,36.56,0.004385972
22/10/2010,36.4,0.001924928
21/10/2010,36.33,0.008291921
20/10/2010,36.03,0.029289618
19/10/2010,34.99,-0.015033612
18/10/2010,35.52,-0.000562905
15/10/2010,35.54,0.00479482
14/10/2010,35.37,0.000848536
13/10/2010,35.34,0.0174116
12/10/2010,34.73,0.005196317
11/10/2010,34.55,0.006387943
08/10/2010,34.33,0.015854707
07/10/2010,33.79,0.004746375
06/10/2010,33.63,-0.000297309
05/10/2010,33.64,0.020117778
04/10/2010,32.97,-0.000606428
01/10/2010,32.99,-0.002119607
30/09/2010,33.06,-0.001511259
29/09/2010,33.11,0.003024806
28/09/2010,33.01,0.005163261
27/09/2010,32.84,-0.0103
24/09/2010,33.18,0.033714502
23/09/2010,32.08,0.001872075
22/09/2010,32.02,0.006580002
21/09/2010,31.81,0.014566439
20/09/2010,31.35,0.025849581
17/09/2010,30.55,0.003935722
16/09/2010,30.43,0.004611339
15/09/2010,30.29,-0.005596722
14/09/2010,30.46,0.000328353
13/09/2010,30.45,0.006920443
10/09/2010,30.24,0.028851381
09/09/2010,29.38,0.008888947
08/09/2010,29.12,0.003095445
07/09/2010,29.03,-0.02214364
03/09/2010,29.68,0.011180872
02/09/2010,29.35,0.029388459
01/09/2010,28.5,0.030278359
31/08/2010,27.65,0.000361729
30/08/2010,27.64,-0.025363031
27/08/2010,28.35,0.017435062
26/08/2010,27.86,-0.000358873
25/08/2010,27.87,-0.002150538
24/08/2010,27.93,-0.001788589
23/08/2010,27.98,-0.007122537
20/08/2010,28.18,-0.020720671
19/08/2010,28.77,-0.016204457
18/08/2010,29.24,0.006519152
17/08/2010,29.05,0.013516061
16/08/2010,28.66,-0.012827356
13/08/2010,29.03,-0.010962768
12/08/2010,29.35,-0.023237281
11/08/2010,30.04,-0.034356397
10/08/2010,31.09,-0.000964475
09/08/2010,31.12,0.017504499
06/08/2010,30.58,-0.006843761
05/08/2010,30.79,0.001299968
04/08/2010,30.75,0.007507788
03/08/2010,30.52,-0.02235635
02/08/2010,31.21,0.016801688
30/07/2010,30.69,0.018747466
29/07/2010,30.12,-0.002652521
28/07/2010,30.2,-0.015769052
27/07/2010,30.68,0.001304632
26/07/2010,30.64,0.032507008
23/07/2010,29.66,-0.034788998
22/07/2010,30.71,0.049734928
21/07/2010,29.22,-0.018983621
20/07/2010,29.78,0.004374902
19/07/2010,29.65,0.010851242
16/07/2010,29.33,-0.041408253
15/07/2010,30.57,0.005576527
14/07/2010,30.4,-0.00884237
13/07/2010,30.67,0.029447951
12/07/2010,29.78,0.009785804
09/07/2010,29.49,-0.001694054
08/07/2010,29.54,0.063591103
07/07/2010,27.72,0.000721761
06/07/2010,27.7,-0.003603608
02/07/2010,27.8,-0.011800602
01/07/2010,28.13,-0.000355429
30/06/2010,28.14,-0.043462429
29/06/2010,29.39,-0.015530359
28/06/2010,29.85,0.003691899
25/06/2010,29.74,-0.017003243
24/06/2010,30.25,-0.00658981
23/06/2010,30.45,0.024265774
22/06/2010,29.72,-0.008376661
21/06/2010,29.97,-0.00432829
18/06/2010,30.1,0.00332779
17/06/2010,30,-0.025342808
16/06/2010,30.77,0.014732629
15/06/2010,30.32,0.055607545
14/06/2010,28.68,-0.006602978
11/06/2010,28.87,0.00034644
10/06/2010,28.86,0.033113275
09/06/2010,27.92,-0.010333247
08/06/2010,28.21,0.027310357
07/06/2010,27.45,0.004015337
04/06/2010,27.34,-0.024210758
03/06/2010,28.01,-0.001070473
02/06/2010,28.04,0.03705473
01/06/2010,27.02,-0.028458688
28/05/2010,27.8,-0.024868067
27/05/2010,28.5,0.018056784
26/05/2010,27.99,0
25/05/2010,27.99,-0.010307538
24/05/2010,28.28,-0.004586355
21/05/2010,28.41,0.012039805
20/05/2010,28.07,-0.04186171
19/05/2010,29.27,0.010992897
18/05/2010,28.95,-0.01542447
17/05/2010,29.4,0.014388737
14/05/2010,28.98,-0.008589642
13/05/2010,29.23,-0.02466758
12/05/2010,29.96,-0.003332226
11/05/2010,30.06,0.030740472
10/05/2010,29.15,-0.038032516
07/05/2010,30.28,-0.003626178
06/05/2010,30.39,-0.048805833
05/05/2010,31.91,-0.023537785
04/05/2010,32.67,-0.033707675
03/05/2010,33.79,0.002073768
30/04/2010,33.72,-0.011792589
29/04/2010,34.12,0.026731618
28/04/2010,33.22,-0.012860952
27/04/2010,33.65,-0.006811814
26/04/2010,33.88,0.018770103
23/04/2010,33.25,0.000601685
22/04/2010,33.23,-0.035475195
21/04/2010,34.43,-0.008675589
20/04/2010,34.73,0.004328387
19/04/2010,34.58,-0.00519182
16/04/2010,34.76,-0.050213886
15/04/2010,36.55,-0.00735999
14/04/2010,36.82,0.013122113
13/04/2010,36.34,0.008567138
12/04/2010,36.03,0.006124741
09/04/2010,35.81,0.01179789
08/04/2010,35.39,0
07/04/2010,35.39,-0.003385053
06/04/2010,35.51,-0.00281215
05/04/2010,35.61,0.000280859
01/04/2010,35.6,-0.001403509
31/03/2010,35.65,-0.005315441
30/03/2010,35.84,0.005876608
29/03/2010,35.63,0.000280702
26/03/2010,35.62,-0.002523484
25/03/2010,35.71,-0.00447053
24/03/2010,35.87,-0.004728141
23/03/2010,36.04,0.003056832
22/03/2010,35.93,0.004463048
19/03/2010,35.77,-0.009183312
18/03/2010,36.1,0.008903787
17/03/2010,35.78,0.012656617
16/03/2010,35.33,0.001132824
15/03/2010,35.29,0.006824024
12/03/2010,35.05,-0.001425517
11/03/2010,35.1,0.001710864
10/03/2010,35.04,-0.007392698
09/03/2010,35.3,-0.004804305
08/03/2010,35.47,0.005371038
05/03/2010,35.28,0.022646804
04/03/2010,34.49,0.00581566
03/03/2010,34.29,-0.000874508
02/03/2010,34.32,0
01/03/2010,34.32,0.003502631
26/02/2010,34.2,0.000877578
25/02/2010,34.17,-0.012505616
24/02/2010,34.6,0.008708328
23/02/2010,34.3,-0.014472033
22/02/2010,34.8,-0.015115075
19/02/2010,35.33,0.009098726
18/02/2010,35.01,0.007454163
17/02/2010,34.75,0.007220248
16/02/2010,34.5,0.009611258
12/02/2010,34.17,0.002930834
11/02/2010,34.07,0.014784421
10/02/2010,33.57,-0.013021788
09/02/2010,34.01,0.010641543
08/02/2010,33.65,-0.016797212
05/02/2010,34.22,-0.004373822
04/02/2010,34.37,-0.033756065
03/02/2010,35.55,0
02/02/2010,35.55,0.003099031
01/02/2010,35.44,-0.000282127
29/01/2010,35.45,-0.003098158
28/01/2010,35.56,-0.004209351
27/01/2010,35.71,0.042328309
26/01/2010,34.23,0.024546553
25/01/2010,33.4,0.004200426
22/01/2010,33.26,-0.002402404
21/01/2010,33.34,-0.010146312
20/01/2010,33.68,0.006852403
19/01/2010,33.45,0.006598704
15/01/2010,33.23,-0.003304795
14/01/2010,33.34,-0.001199041
13/01/2010,33.38,0.003902151
12/01/2010,33.25,-0.015221903
11/01/2010,33.76,-0.005612184
08/01/2010,33.95,-0.003821848
07/01/2010,34.08,0.021952825
06/01/2010,33.34,-0.008957958
05/01/2010,33.64,0.000892193
04/01/2010,33.61,0.00297974
31/12/2009,33.51,-0.017453483
30/12/2009,34.1,0.015664573
29/12/2009,33.57,-0.008010724
28/12/2009,33.84,-0.01408474
24/12/2009,34.32,0.006137678
23/12/2009,34.11,0.013874761
22/12/2009,33.64,-0.010350529
21/12/2009,33.99,-0.007328188
18/12/2009,34.24,-0.004371273
17/12/2009,34.39,-0.002323556
16/12/2009,34.47,-0.00231817
15/12/2009,34.55,-0.000578704
14/12/2009,34.57,-0.00720568
11/12/2009,34.82,0.035963531
10/12/2009,33.59,0.020148028
09/12/2009,32.92,0.005788287
08/12/2009,32.73,0.005207547
07/12/2009,32.56,0.019538534
04/12/2009,31.93,0.060350622
03/12/2009,30.06,-0.00927159
02/12/2009,30.34,0.000659413
01/12/2009,30.32,0.011944402
30/11/2009,29.96,-0.016222836
27/11/2009,30.45,-0.025293177
25/11/2009,31.23,0.012566623
24/11/2009,30.84,-0.003237296
23/11/2009,30.94,-0.001614727
20/11/2009,30.99,-0.023598034
19/11/2009,31.73,-0.005656835
18/11/2009,31.91,0.001882058
17/11/2009,31.85,-0.000627746
16/11/2009,31.87,0.025744311
13/11/2009,31.06,0.011006909
12/11/2009,30.72,0.013766196
11/11/2009,30.3,0.016974946
10/11/2009,29.79,-0.018953186
09/11/2009,30.36,0.034856076
06/11/2009,29.32,-0.004763534
05/11/2009,29.46,0.027530989
04/11/2009,28.66,-0.002439451
03/11/2009,28.73,0.007336277
02/11/2009,28.52,-0.009075106
30/10/2009,28.78,-0.044512189
29/10/2009,30.09,0.029339484
28/10/2009,29.22,0.003084835
27/10/2009,29.13,-0.011604226
26/10/2009,29.47,-0.034025964
23/10/2009,30.49,-0.004254629
22/10/2009,30.62,0.025803615
21/10/2009,29.84,-0.022860031
20/10/2009,30.53,-0.000327493
19/10/2009,30.54,0.031938843
16/10/2009,29.58,0
15/10/2009,29.58,0.011902878
14/10/2009,29.23,0.03162731
13/10/2009,28.32,-0.003876657
12/10/2009,28.43,0.041291093
09/10/2009,27.28,-0.001099103
08/10/2009,27.31,0.043786227
07/10/2009,26.14,0.006139697
06/10/2009,25.98,0.02770909
05/10/2009,25.27,0.026058801
02/10/2009,24.62,-0.030402342
01/10/2009,25.38,0.009501259
30/09/2009,25.14,-0.03785818
29/09/2009,26.11,0.070608226
28/09/2009,24.33,0.027501733
25/09/2009,23.67,-0.021317422
24/09/2009,24.18,-0.067558151
23/09/2009,25.87,-0.016865099
22/09/2009,26.31,0.011468016
21/09/2009,26.01,-0.030293873
18/09/2009,26.81,-0.008172408
17/09/2009,27.03,-0.042374618
16/09/2009,28.2,0.036472719
15/09/2009,27.19,-0.013153277
14/09/2009,27.55,-0.005429878
11/09/2009,27.7,0.003979025
10/09/2009,27.59,0.019396765
09/09/2009,27.06,0.002219757
08/09/2009,27,-0.074901308
04/09/2009,29.1,0.003097576
03/09/2009,29.01,-0.107736182
02/09/2009,32.31,-0.028978694
01/09/2009,33.26,-0.010468168
31/08/2009,33.61,0
28/08/2009,33.61,0.018922325
27/08/2009,32.98,0.025488866
26/08/2009,32.15,0.035457972
25/08/2009,31.03,0.010366144
24/08/2009,30.71,0.0344519
21/08/2009,29.67,0.021117951
20/08/2009,29.05,0.007255171
19/08/2009,28.84,0.023505731
18/08/2009,28.17,0.009630893
17/08/2009,27.9,-0.024780029
14/08/2009,28.6,-0.013889112
13/08/2009,29,-0.02888901
12/08/2009,29.85,0.017233067
11/08/2009,29.34,-0.024576224
10/08/2009,30.07,0.00099817
07/08/2009,30.04,0.006010035
06/08/2009,29.86,-0.018580495
05/08/2009,30.42,-0.021785937
04/08/2009,31.09,-0.014370357
03/08/2009,31.54,0.006042314
31/07/2009,31.35,-0.004773279
30/07/2009,31.5,-0.02291015
29/07/2009,32.23,-0.026635587
28/07/2009,33.1,-0.001811048
27/07/2009,33.16,0.01918159
24/07/2009,32.53,-0.005823771
23/07/2009,32.72,-0.01727054
22/07/2009,33.29,0.022479683
21/07/2009,32.55,-0.014638871
20/07/2009,33.03,0.020493147
17/07/2009,32.36,-0.000617856
16/07/2009,32.38,0.009308165
15/07/2009,32.08,0.038447944
14/07/2009,30.87,0.012714108
13/07/2009,30.48,0.013210232
10/07/2009,30.08,0.002663117
09/07/2009,30,0.005682783
08/07/2009,29.83,0.032711605
07/07/2009,28.87,-0.028007295
06/07/2009,29.69,0.010496118
02/07/2009,29.38,-0.04166575
01/07/2009,30.63,0.017122578
30/06/2009,30.11,0.000664452
29/06/2009,30.09,0.016418529
26/06/2009,29.6,-0.004045859
25/06/2009,29.72,0.010485467
24/06/2009,29.41,0.007166043
23/06/2009,29.2,0.029894475
22/06/2009,28.34,-0.046536055
19/06/2009,29.69,-0.013714883
18/06/2009,30.1,-0.000332171
17/06/2009,30.11,0.017082981
16/06/2009,29.6,-0.031262938
15/06/2009,30.54,-0.046386054
12/06/2009,31.99,0.002503914
11/06/2009,31.91,0.006287352
10/06/2009,31.71,-0.000630517
09/06/2009,31.73,0.024889606
08/06/2009,30.95,0.006483005
05/06/2009,30.75,0
04/06/2009,30.75,-0.009386701
03/06/2009,31.04,-0.032956088
02/06/2009,32.08,-0.00155739
01/06/2009,32.13,0.065597282
29/05/2009,30.09,-0.001992033
28/05/2009,30.15,-0.013179762
27/05/2009,30.55,-0.051047765
26/05/2009,32.15,0.041599902
22/05/2009,30.84,0.00389864
21/05/2009,30.72,-0.054170012
20/05/2009,32.43,0.000616903
19/05/2009,32.41,0.008676844
18/05/2009,32.13,0.06460077
15/05/2009,30.12,-0.012537281
14/05/2009,30.5,0.020202707
13/05/2009,29.89,-0.07537372
12/05/2009,32.23,-0.023003621
11/05/2009,32.98,-0.021893212
08/05/2009,33.71,0.024017966
07/05/2009,32.91,-0.00786929
06/05/2009,33.17,0.039039843
05/05/2009,31.9,0.041932852
04/05/2009,30.59,-0.000653595
01/05/2009,30.61,0.01514183
30/04/2009,30.15,0.005988042
29/04/2009,29.97,0.06300483
28/04/2009,28.14,-0.031137726
27/04/2009,29.03,-0.001376937
24/04/2009,29.07,0.044670694
23/04/2009,27.8,-0.005738897
22/04/2009,27.96,-0.01031854
21/04/2009,28.25,0.022191319
20/04/2009,27.63,-0.064470658
17/04/2009,29.47,0.060136957
16/04/2009,27.75,0.082207211
15/04/2009,25.56,0.036657491
14/04/2009,24.64,-0.015703967
13/04/2009,25.03,0.017328663
09/04/2009,24.6,0.049156085
08/04/2009,23.42,0.022453448
07/04/2009,22.9,-0.050659906
06/04/2009,24.09,-0.013196068
03/04/2009,24.41,0.010294511
02/04/2009,24.16,0.049639034
01/04/2009,22.99,0.005233331
31/03/2009,22.87,0.008783544
30/03/2009,22.67,-0.086165555
27/03/2009,24.71,-0.013665808
26/03/2009,25.05,0.083208058
25/03/2009,23.05,0.006965635
24/03/2009,22.89,0.074343239
23/03/2009,21.25,0.116666013
20/03/2009,18.91,-0.03787742
19/03/2009,19.64,-0.020660851
18/03/2009,20.05,0.001997005
17/03/2009,20.01,0.030959083
16/03/2009,19.4,-0.01534557
13/03/2009,19.7,-0.015113638
12/03/2009,20,0.023268627
11/03/2009,19.54,0.034890287
10/03/2009,18.87,0.081678031
09/03/2009,17.39,-0.014273722
06/03/2009,17.64,-0.014072847
05/03/2009,17.89,-0.051209445
04/03/2009,18.83,0.036229969
03/03/2009,18.16,0.011631258
02/03/2009,17.95,-0.094550205
27/02/2009,19.73,-0.013091828
26/02/2009,19.99,0.001001001
25/02/2009,19.97,-0.032030331
24/02/2009,20.62,0.034035344
23/02/2009,19.93,-0.059886473
20/02/2009,21.16,-0.053818459
19/02/2009,22.33,-0.010247361
18/02/2009,22.56,-0.005305052
17/02/2009,22.68,-0.051138961
13/02/2009,23.87,-0.034180803
12/02/2009,24.7,0.002026343
11/02/2009,24.65,0.006920443
10/02/2009,24.48,-0.034527717
09/02/2009,25.34,0.01350835
06/02/2009,25,0.039572775
05/02/2009,24.03,0.024859085
04/02/2009,23.44,0.005561512
03/02/2009,23.31,0.019931336
02/02/2009,22.85,0.038363313
30/01/2009,21.99,-0.020257276
29/01/2009,22.44,-0.012840557
28/01/2009,22.73,0.09065758
27/01/2009,20.76,0.034300276
26/01/2009,20.06,-0.012385593
23/01/2009,20.31,-0.017569998
22/01/2009,20.67,-0.005788728
21/01/2009,20.79,0.032260862
20/01/2009,20.13,-0.063047097
16/01/2009,21.44,-0.015733781
15/01/2009,21.78,-0.020000667
14/01/2009,22.22,-0.02664456
13/01/2009,22.82,-0.001313773
12/01/2009,22.85,-0.028900006
09/01/2009,23.52,-0.005511992
08/01/2009,23.65,-0.044249518
07/01/2009,24.72,-0.030673586
06/01/2009,25.49,0.035946362
05/01/2009,24.59,
