Date,Close,RHT
27/01/2011,41.38,-0.019385554
26/01/2011,42.19,0.053303772
25/01/2011,40,-0.050693114
24/01/2011,42.08,-0.016030518
21/01/2011,42.76,-0.012087548
20/01/2011,43.28,-0.051558971
19/01/2011,45.57,-0.003504932
18/01/2011,45.73,-0.00283874
14/01/2011,45.86,0.007002217
13/01/2011,45.54,-0.011353834
12/01/2011,46.06,-0.005197067
11/01/2011,46.3,-0.004310352
10/01/2011,46.5,0.01713522
07/01/2011,45.71,-0.011744372
06/01/2011,46.25,-0.00646554
05/01/2011,46.55,0.008630043
04/01/2011,46.15,-0.008844842
03/01/2011,46.56,0.019738196
31/12/2010,45.65,-0.013057857
30/12/2010,46.25,-0.00796817
29/12/2010,46.62,0.011867655
28/12/2010,46.07,-0.001084716
27/12/2010,46.12,-0.008420648
23/12/2010,46.51,-0.004076821
22/12/2010,46.7,-0.024953716
21/12/2010,47.88,-0.000835073
20/12/2010,47.92,0.001879896
17/12/2010,47.83,-0.007498473
16/12/2010,48.19,0.019698877
15/12/2010,47.25,-0.009059369
14/12/2010,47.68,-0.016020316
13/12/2010,48.45,0.003722089
10/12/2010,48.27,0.01166923
09/12/2010,47.71,-0.005851636
08/12/2010,47.99,0.010262945
07/12/2010,47.5,0.012285687
06/12/2010,46.92,-0.011232501
03/12/2010,47.45,0.011019395
02/12/2010,46.93,0.015028192
01/12/2010,46.23,0.060868
30/11/2010,43.5,0.010631022
29/11/2010,43.04,-0.006484506
26/11/2010,43.32,0.000230867
24/11/2010,43.31,0.024779201
23/11/2010,42.25,-0.009891743
22/11/2010,42.67,0.018926517
19/11/2010,41.87,0.002630636
18/11/2010,41.76,0.020075653
17/11/2010,40.93,0.000488759
16/11/2010,40.91,-0.009730069
15/11/2010,41.31,-0.015612182
12/11/2010,41.96,-0.037652057
11/11/2010,43.57,-0.002521491
10/11/2010,43.68,0.017086539
09/11/2010,42.94,-0.001628854
08/11/2010,43.01,-0.00209035
05/11/2010,43.1,-0.007627449
04/11/2010,43.43,0.010415555
03/11/2010,42.98,-0.004179249
02/11/2010,43.16,0.013999295
01/11/2010,42.56,0.007073833
29/10/2010,42.26,0.00094697
28/10/2010,42.22,-0.005668414
27/10/2010,42.46,0.028426613
26/10/2010,41.27,0.004614459
25/10/2010,41.08,0.010276577
22/10/2010,40.66,0.037844386
21/10/2010,39.15,0.005892165
20/10/2010,38.92,0.006185587
19/10/2010,38.68,-0.029046628
18/10/2010,39.82,-0.014460486
15/10/2010,40.4,0.01823455
14/10/2010,39.67,0.006575643
13/10/2010,39.41,0.006619169
12/10/2010,39.15,0.01908258
11/10/2010,38.41,-0.006746263
08/10/2010,38.67,0.013014239
07/10/2010,38.17,-0.003922086
06/10/2010,38.32,-0.079721474
05/10/2010,41.5,0.021432871
04/10/2010,40.62,-0.015875288
01/10/2010,41.27,0.006563777
30/09/2010,41,-0.00073144
29/09/2010,41.03,-0.005832337
28/09/2010,41.27,0.010963686
27/09/2010,40.82,-0.01072135
24/09/2010,41.26,0.029265583
23/09/2010,40.07,0.086489699
22/09/2010,36.75,-0.044700179
21/09/2010,38.43,-0.01421029
20/09/2010,38.98,0.016554956
17/09/2010,38.34,0.023754086
16/09/2010,37.44,-0.034133006
15/09/2010,38.74,0.003620382
14/09/2010,38.6,-0.009026496
13/09/2010,38.95,0.040340724
10/09/2010,37.41,0.011560822
09/09/2010,36.98,-0.002700515
08/09/2010,37.08,0.004053512
07/09/2010,36.93,-0.001352997
03/09/2010,36.98,0.011969675
02/09/2010,36.54,0.024658404
01/09/2010,35.65,0.031341597
31/08/2010,34.55,0.000868684
30/08/2010,34.52,-0.018370207
27/08/2010,35.16,0.017791
26/08/2010,34.54,0.038063306
25/08/2010,33.25,0.007244221
24/08/2010,33.01,0.007297083
23/08/2010,32.77,0.007043361
20/08/2010,32.54,0.035343788
19/08/2010,31.41,-0.012025461
18/08/2010,31.79,-0.002827079
17/08/2010,31.88,0.027346696
16/08/2010,31.02,0.002905571
13/08/2010,30.93,0.002589836
12/08/2010,30.85,-0.03503543
11/08/2010,31.95,-0.036267035
10/08/2010,33.13,-0.01080767
09/08/2010,33.49,0.0011951
06/08/2010,33.45,0.005997019
05/08/2010,33.25,-0.017293216
04/08/2010,33.83,0.054362861
03/08/2010,32.04,-0.017940475
02/08/2010,32.62,0.014513147
30/07/2010,32.15,0.004364097
29/07/2010,32.01,0.006582064
28/07/2010,31.8,-0.018692133
27/07/2010,32.4,-0.024993681
26/07/2010,33.22,0.000301069
23/07/2010,33.21,0.026546181
22/07/2010,32.34,0.022831328
21/07/2010,31.61,-0.013199437
20/07/2010,32.03,0.006577941
19/07/2010,31.82,0.007571014
16/07/2010,31.58,-0.027792577
15/07/2010,32.47,0.007729208
14/07/2010,32.22,0.019746763
13/07/2010,31.59,0.023379768
12/07/2010,30.86,0.007154502
09/07/2010,30.64,0.002941659
08/07/2010,30.55,-0.005223649
07/07/2010,30.71,0.042234041
06/07/2010,29.44,0.018166738
02/07/2010,28.91,-0.009981153
01/07/2010,29.2,0.008943988
30/06/2010,28.94,-0.015429759
29/06/2010,29.39,-0.053010091
28/06/2010,30.99,-0.002578152
25/06/2010,31.07,0.009377595
24/06/2010,30.78,-0.018668067
23/06/2010,31.36,0.016072349
22/06/2010,30.86,-0.023063162
21/06/2010,31.58,-0.010708764
18/06/2010,31.92,-0.006557401
17/06/2010,32.13,-0.003107523
16/06/2010,32.23,0.007161793
15/06/2010,32,0.023716527
14/06/2010,31.25,-0.003194891
11/06/2010,31.35,0.04168627
10/06/2010,30.07,0.03554275
09/06/2010,29.02,0.011088125
08/06/2010,28.7,0.026122205
07/06/2010,27.96,-0.023330857
04/06/2010,28.62,-0.049422223
03/06/2010,30.07,0.041764685
02/06/2010,28.84,0.014318387
01/06/2010,28.43,-0.030483829
28/05/2010,29.31,-0.020932567
27/05/2010,29.93,0.034327925
26/05/2010,28.92,0
25/05/2010,28.92,-0.010320009
24/05/2010,29.22,0
21/05/2010,29.22,0.033406029
20/05/2010,28.26,-0.038185826
19/05/2010,29.36,-0.023229457
18/05/2010,30.05,-0.015519545
17/05/2010,30.52,0.003939598
14/05/2010,30.4,-0.011772536
13/05/2010,30.76,0.021025742
12/05/2010,30.12,0.02657852
11/05/2010,29.33,0.014769288
10/05/2010,28.9,0.050019293
07/05/2010,27.49,-0.025499676
06/05/2010,28.2,-0.045407211
05/05/2010,29.51,-0.006417857
04/05/2010,29.7,-0.029852963
03/05/2010,30.6,0.024145377
30/04/2010,29.87,-0.030010496
29/04/2010,30.78,0.005211738
28/04/2010,30.62,-0.004236604
27/04/2010,30.75,-0.025366587
26/04/2010,31.54,0.002539684
23/04/2010,31.46,0.00541834
22/04/2010,31.29,0.006090738
21/04/2010,31.1,0.002253341
20/04/2010,31.03,0.010691824
19/04/2010,30.7,-0.012945165
16/04/2010,31.1,-0.018162041
15/04/2010,31.67,-0.013174595
14/04/2010,32.09,0.029409234
13/04/2010,31.16,0.011295908
12/04/2010,30.81,0
09/04/2010,30.81,0.010768582
08/04/2010,30.48,0.004603757
07/04/2010,30.34,-0.001646633
06/04/2010,30.39,0.000987654
05/04/2010,30.36,0.013930574
01/04/2010,29.94,0.022632278
31/03/2010,29.27,0.011683982
30/03/2010,28.93,0.026976588
29/03/2010,28.16,-0.008134439
26/03/2010,28.39,-0.017804625
25/03/2010,28.9,-0.060421059
24/03/2010,30.7,0.017414601
23/03/2010,30.17,0.005650672
22/03/2010,30,0.0010005
19/03/2010,29.97,-0.007645043
18/03/2010,30.2,-0.017071984
17/03/2010,30.72,0.003587155
16/03/2010,30.61,-0.004888392
15/03/2010,30.76,0
12/03/2010,30.76,0.004561754
11/03/2010,30.62,0.008527438
10/03/2010,30.36,0.004952957
09/03/2010,30.21,0.006642336
08/03/2010,30.01,-0.008626464
05/03/2010,30.27,0.012967763
04/03/2010,29.88,0.017896814
03/03/2010,29.35,0.020654779
02/03/2010,28.75,0.004182648
01/03/2010,28.63,0.020466487
26/02/2010,28.05,-0.00320342
25/02/2010,28.14,-0.004962789
24/02/2010,28.28,0.010307538
23/02/2010,27.99,-0.035793295
22/02/2010,29.01,-0.003784625
19/02/2010,29.12,-0.00205832
18/02/2010,29.18,0.013802842
17/02/2010,28.78,0.008374089
16/02/2010,28.54,0.024114644
12/02/2010,27.86,-0.006083397
11/02/2010,28.03,0.030426107
10/02/2010,27.19,-0.008058652
09/02/2010,27.41,0.008058652
08/02/2010,27.19,-0.001837223
05/02/2010,27.24,0.008849615
04/02/2010,27,-0.051959739
03/02/2010,28.44,-0.001405482
02/02/2010,28.48,0.005280773
01/02/2010,28.33,0.039969317
29/01/2010,27.22,-0.005130096
28/01/2010,27.36,-0.022050414
27/01/2010,27.97,-0.006414847
26/01/2010,28.15,0.016476017
25/01/2010,27.69,-0.001443522
22/01/2010,27.73,-0.046847799
21/01/2010,29.06,-0.003435249
20/01/2010,29.16,-0.015314235
19/01/2010,29.61,0.018061489
15/01/2010,29.08,-0.023450522
14/01/2010,29.77,0.009449952
13/01/2010,29.49,0.01365675
12/01/2010,29.09,-0.022098469
11/01/2010,29.74,-0.013360252
08/01/2010,30.14,-0.008260414
07/01/2010,30.39,-0.018905387
06/01/2010,30.97,0
05/01/2010,30.97,-0.004831705
04/01/2010,31.12,0.007094515
31/12/2009,30.9,-0.011583141
30/12/2009,31.26,0.008352121
29/12/2009,31,0.000968211
28/12/2009,30.97,-0.012514201
24/12/2009,31.36,-0.002229655
23/12/2009,31.43,0.050908219
22/12/2009,29.87,0.004361691
21/12/2009,29.74,0.01592984
18/12/2009,29.27,0.01133838
17/12/2009,28.94,0.002075407
16/12/2009,28.88,-0.008619257
15/12/2009,29.13,-0.005818945
14/12/2009,29.3,0.03755657
11/12/2009,28.22,0.02004362
10/12/2009,27.66,0.0193472
09/12/2009,27.13,-0.021874733
08/12/2009,27.73,-0.014321763
07/12/2009,28.13,0.007851575
04/12/2009,27.91,0.0104449
03/12/2009,27.62,-0.003253211
02/12/2009,27.71,0.009427191
01/12/2009,27.45,0.027702603
30/11/2009,26.7,-0.003738322
27/11/2009,26.8,-0.03013826
25/11/2009,27.62,0.004354143
24/11/2009,27.5,-0.003629768
23/11/2009,27.6,0.018651117
20/11/2009,27.09,-0.028386185
19/11/2009,27.87,-0.01742886
18/11/2009,28.36,-0.010173741
17/11/2009,28.65,0.001397136
16/11/2009,28.61,0.015143801
13/11/2009,28.18,0.007479999
12/11/2009,27.97,0.004299541
11/11/2009,27.85,0.01046752
10/11/2009,27.56,0.010578249
09/11/2009,27.27,-0.011666191
06/11/2009,27.59,0.001087942
05/11/2009,27.56,0.017569998
04/11/2009,27.08,0.026189301
03/11/2009,26.38,0.023783246
02/11/2009,25.76,-0.001939112
30/10/2009,25.81,-0.032027137
29/10/2009,26.65,0.022771382
28/10/2009,26.05,-0.044668713
27/10/2009,27.24,-0.016745932
26/10/2009,27.7,0.007610111
23/10/2009,27.49,-0.009413538
22/10/2009,27.75,0.011234037
21/10/2009,27.44,-0.011234037
20/10/2009,27.75,-0.025263752
19/10/2009,28.46,-0.005955526
16/10/2009,28.63,-0.007308193
15/10/2009,28.84,0.00695897
14/10/2009,28.64,0.021885801
13/10/2009,28.02,0.005726573
12/10/2009,27.86,-0.010710563
09/10/2009,28.16,0.020086759
08/10/2009,27.6,-0.011169275
07/10/2009,27.91,-0.00178987
06/10/2009,27.96,0.012234769
05/10/2009,27.62,0.032753618
02/10/2009,26.73,-0.008938607
01/10/2009,26.97,-0.024538862
30/09/2009,27.64,-0.003611416
29/09/2009,27.74,-0.003957551
28/09/2009,27.85,0.001796946
25/09/2009,27.8,-0.005381179
24/09/2009,27.95,0.116352932
23/09/2009,24.88,-0.020684906
22/09/2009,25.4,-0.012519725
21/09/2009,25.72,-0.00465478
18/09/2009,25.84,0.014815086
17/09/2009,25.46,0.010661503
16/09/2009,25.19,0.008371586
15/09/2009,24.98,-0.014703225
14/09/2009,25.35,-0.001576666
11/09/2009,25.39,-0.003538435
10/09/2009,25.48,0.020218726
09/09/2009,24.97,0.005622505
08/09/2009,24.83,0.049535508
04/09/2009,23.63,0.022251667
03/09/2009,23.11,0.015260815
02/09/2009,22.76,0.007054703
01/09/2009,22.6,-0.015803665
31/08/2009,22.96,0.002616661
28/08/2009,22.9,0.009212612
27/08/2009,22.69,0.011970881
26/08/2009,22.42,0.002232642
25/08/2009,22.37,0.004480294
24/08/2009,22.27,-0.000448934
21/08/2009,22.28,0.01537796
20/08/2009,21.94,0.032896179
19/08/2009,21.23,0.018541059
18/08/2009,20.84,-0.003353297
17/08/2009,20.91,-0.033391299
14/08/2009,21.62,-0.034101963
13/08/2009,22.37,0.008529794
12/08/2009,22.18,0.026497667
11/08/2009,21.6,-0.019711846
10/08/2009,22.03,0.00866201
07/08/2009,21.84,-0.004112412
06/08/2009,21.93,-0.015833853
05/08/2009,22.28,0
04/08/2009,22.28,-0.000897263
03/08/2009,22.3,-0.023488782
31/07/2009,22.83,0.011010902
30/07/2009,22.58,0.002660755
29/07/2009,22.52,-0.004872656
28/07/2009,22.63,-0.003528896
27/07/2009,22.71,-0.01268886
24/07/2009,23,-0.010380716
23/07/2009,23.24,0.016048924
22/07/2009,22.87,0.01942666
21/07/2009,22.43,0.004916211
20/07/2009,22.32,0.080192062
17/07/2009,20.6,-0.012542374
16/07/2009,20.86,0.018384649
15/07/2009,20.48,0.048009219
14/07/2009,19.52,0.011852754
13/07/2009,19.29,0.004676548
10/07/2009,19.2,-0.00778214
09/07/2009,19.35,0.015625318
08/07/2009,19.05,0.000525072
07/07/2009,19.04,-0.032044085
06/07/2009,19.66,-0.037928698
02/07/2009,20.42,-0.010231514
01/07/2009,20.63,0.024535087
30/06/2009,20.13,0.006979091
29/06/2009,19.99,0.006021092
26/06/2009,19.87,0.02962423
25/06/2009,19.29,-0.042624413
24/06/2009,20.13,0.025152231
23/06/2009,19.63,0.041607666
22/06/2009,18.83,-0.059780806
19/06/2009,19.99,-0.011934503
18/06/2009,20.23,0.004955412
17/06/2009,20.13,-0.001985112
16/06/2009,20.17,-0.020609169
15/06/2009,20.59,-0.009666581
12/06/2009,20.79,0.013072082
11/06/2009,20.52,0.012751521
10/06/2009,20.26,-0.011776387
09/06/2009,20.5,0.032724784
08/06/2009,19.84,-0.00402415
05/06/2009,19.92,-0.005506898
04/06/2009,20.03,0.007516948
03/06/2009,19.88,-0.033633239
02/06/2009,20.56,-0.010162197
01/06/2009,20.77,0.040280495
29/05/2009,19.95,-0.00150263
28/05/2009,19.98,0.012084739
27/05/2009,19.74,0.000506714
26/05/2009,19.73,0.016351923
22/05/2009,19.41,0.021875872
21/05/2009,18.99,0.00316456
20/05/2009,18.93,-0.022461117
19/05/2009,19.36,-0.013340372
18/05/2009,19.62,-0.012158204
15/05/2009,19.86,0.091691358
14/05/2009,18.12,0.028549378
13/05/2009,17.61,-0.018565934
12/05/2009,17.94,-0.007220248
11/05/2009,18.07,0.026354203
08/05/2009,17.6,0.001706
07/05/2009,17.57,-0.028060202
06/05/2009,18.07,-0.004968269
05/05/2009,18.16,0.012188517
04/05/2009,17.94,0.046785486
01/05/2009,17.12,-0.008723521
30/04/2009,17.27,-0.02854075
29/04/2009,17.77,0.023919136
28/04/2009,17.35,-0.031208206
27/04/2009,17.9,-0.01442066
24/04/2009,18.16,0.01107431
23/04/2009,17.96,-0.022571836
22/04/2009,18.37,0.044525997
21/04/2009,17.57,0.013753798
20/04/2009,17.33,-0.055554256
17/04/2009,18.32,0.002185793
16/04/2009,18.28,0.025486144
15/04/2009,17.82,-0.02219847
14/04/2009,18.22,-0.032400242
13/04/2009,18.82,-0.009518845
09/04/2009,19,0.026668247
08/04/2009,18.5,0.020754431
07/04/2009,18.12,-0.015877695
06/04/2009,18.41,-0.011342277
03/04/2009,18.62,0.040553502
02/04/2009,17.88,0.011248713
01/04/2009,17.68,-0.00900907
31/03/2009,17.84,0.00168303
30/03/2009,17.81,0.047135162
27/03/2009,16.99,-0.035273966
26/03/2009,17.6,0.159848701
25/03/2009,15,-0.017839918
24/03/2009,15.27,-0.069560272
23/03/2009,16.37,0.094760545
20/03/2009,14.89,-0.04978107
19/03/2009,15.65,-0.007004167
18/03/2009,15.76,0.007643349
17/03/2009,15.64,0.055880458
16/03/2009,14.79,-0.018754736
13/03/2009,15.07,-0.009247094
12/03/2009,15.21,0.019250511
11/03/2009,14.92,0.043142603
10/03/2009,14.29,0.079343162
09/03/2009,13.2,-0.017274181
06/03/2009,13.43,-0.019174629
05/03/2009,13.69,-0.051950493
04/03/2009,14.42,0.048304845
03/03/2009,13.74,0.015401845
02/03/2009,13.53,-0.011756197
27/02/2009,13.69,-0.018813869
26/02/2009,13.95,-0.017057983
25/02/2009,14.19,-0.024365981
24/02/2009,14.54,0.041423964
23/02/2009,13.95,-0.026875734
20/02/2009,14.33,0.017599891
19/02/2009,14.08,0.002844952
18/02/2009,14.04,-0.026705733
17/02/2009,14.42,-0.058582888
13/02/2009,15.29,-0.011703645
12/02/2009,15.47,0.010396455
11/02/2009,15.31,-0.03150373
10/02/2009,15.8,-0.006309169
09/02/2009,15.9,-0.018074658
06/02/2009,16.19,0.033284077
05/02/2009,15.66,0.020645895
04/02/2009,15.34,-0.001953762
03/02/2009,15.37,0.033071797
02/02/2009,14.87,0.014905425
30/01/2009,14.65,-0.006802747
29/01/2009,14.75,-0.037263127
28/01/2009,15.31,0.027144997
27/01/2009,14.9,0.018970759
26/01/2009,14.62,0.023530497
23/01/2009,14.28,0.019802627
22/01/2009,14,0.003577821
21/01/2009,13.95,0.031309438
20/01/2009,13.52,-0.091807549
16/01/2009,14.82,0.004734537
15/01/2009,14.75,0.006120386
14/01/2009,14.66,-0.058294648
13/01/2009,15.54,0.002577321
12/01/2009,15.5,0.002583981
09/01/2009,15.46,0.053133347
08/01/2009,14.66,-0.017579898
07/01/2009,14.92,-0.050320972
06/01/2009,15.69,0.104015906
05/01/2009,14.14,
