Date,Close,BAX
26/01/2011,50.9,-0.001570475
25/01/2011,50.98,0.02603227
24/01/2011,49.67,0.0036305
21/01/2011,49.49,-0.021192317
20/01/2011,50.55,0.004957868
19/01/2011,50.3,-0.010088108
18/01/2011,50.81,0.009889321
14/01/2011,50.31,-0.000794755
13/01/2011,50.35,-0.012238605
12/01/2011,50.97,0.026641735
11/01/2011,49.63,0.008498635
10/01/2011,49.21,-0.004055978
07/01/2011,49.41,-0.016857714
06/01/2011,50.25,-0.008718106
05/01/2011,50.69,0.011907265
04/01/2011,50.09,-0.009141558
03/01/2011,50.55,-0.00138381
31/12/2010,50.62,-0.001973555
30/12/2010,50.72,-0.003739058
29/12/2010,50.91,-0.003529415
28/12/2010,51.09,0.002744024
27/12/2010,50.95,-0.002744024
23/12/2010,51.09,0.008847006
22/12/2010,50.64,0.009922685
21/12/2010,50.14,-0.012683484
20/12/2010,50.78,-0.00960321
17/12/2010,51.27,-0.013560843
16/12/2010,51.97,0.00327648
15/12/2010,51.8,0
14/12/2010,51.8,0.02819294
13/12/2010,50.36,0.001788731
10/12/2010,50.27,0.009795181
09/12/2010,49.78,0.005640627
08/12/2010,49.5,0.001415142
07/12/2010,49.43,-0.001213102
06/12/2010,49.49,-0.007047246
03/12/2010,49.84,0.003618094
02/12/2010,49.66,0.006464669
01/12/2010,49.34,0.016140916
30/11/2010,48.55,-0.022001295
29/11/2010,49.63,-0.002414974
26/11/2010,49.75,-0.005012542
24/11/2010,50,0.009848336
23/11/2010,49.51,-0.020194628
22/11/2010,50.52,-0.017074304
19/11/2010,51.39,0.005854818
18/11/2010,51.09,0.010625838
17/11/2010,50.55,0.004560333
16/11/2010,50.32,-0.022013468
15/11/2010,51.44,-0.000388727
12/11/2010,51.46,-0.010054222
11/11/2010,51.98,0.001540239
10/11/2010,51.9,0.004441448
09/11/2010,51.67,0.004072535
08/11/2010,51.46,-0.001165275
05/11/2010,51.52,0.000970968
04/11/2010,51.47,0.015073203
03/11/2010,50.7,-0.002757536
02/11/2010,50.84,0.004336691
01/11/2010,50.62,-0.006105386
29/10/2010,50.93,-0.000785083
28/10/2010,50.97,0.00334087
27/10/2010,50.8,-0.003929278
26/10/2010,51,0.011239397
25/10/2010,50.43,-0.013589574
22/10/2010,51.12,0.000978569
21/10/2010,51.07,0.033449266
20/10/2010,49.39,0.016124444
19/10/2010,48.6,-0.008196767
18/10/2010,49,0.004909993
15/10/2010,48.76,-0.014456121
14/10/2010,49.47,0.001618451
13/10/2010,49.39,-0.000607226
12/10/2010,49.42,0.001417435
11/10/2010,49.35,0.003857481
08/10/2010,49.16,0.007759892
07/10/2010,48.78,0.004520246
06/10/2010,48.56,0.004747661
05/10/2010,48.33,0.015639981
04/10/2010,47.58,-0.001470125
01/10/2010,47.65,-0.001258389
30/09/2010,47.71,0.001888178
29/09/2010,47.62,-0.00690596
28/09/2010,47.95,0.003342389
27/09/2010,47.79,-0.004801178
24/09/2010,48.02,0.007944846
23/09/2010,47.64,-0.005651506
22/09/2010,47.91,0.010702022
21/09/2010,47.4,0.03564904
20/09/2010,45.74,0.016532946
17/09/2010,44.99,0.000222296
16/09/2010,44.98,-0.002442546
15/09/2010,45.09,0.023108151
14/09/2010,44.06,0.018092787
13/09/2010,43.27,0.004632855
10/09/2010,43.07,0.005821416
09/09/2010,42.82,-0.003496915
08/09/2010,42.97,-0.03228672
07/09/2010,44.38,0.003385626
03/09/2010,44.23,0.005213658
02/09/2010,44,0.012118589
01/09/2010,43.47,0.02139119
31/08/2010,42.55,-0.01516064
30/08/2010,43.2,-0.012651118
27/08/2010,43.75,0.006880761
26/08/2010,43.45,-0.01620855
25/08/2010,44.16,0.003629768
24/08/2010,44,-0.017348638
23/08/2010,44.77,0.004477285
20/08/2010,44.57,-0.009379256
19/08/2010,44.99,-0.018498656
18/08/2010,45.83,-0.00174406
17/08/2010,45.91,0.00963019
16/08/2010,45.47,-0.005264325
13/08/2010,45.71,-0.001966999
12/08/2010,45.8,0.003937874
11/08/2010,45.62,-0.015227616
10/08/2010,46.32,0.021163657
09/08/2010,45.35,0.004862963
06/08/2010,45.13,0.002440378
05/08/2010,45.02,0.000222148
04/08/2010,45.01,0.013194869
03/08/2010,44.42,-0.007848454
02/08/2010,44.77,0.022589621
30/07/2010,43.77,0.001600549
29/07/2010,43.7,-0.009565092
28/07/2010,44.12,-0.015294945
27/07/2010,44.8,0.001787311
26/07/2010,44.72,0.016458493
23/07/2010,43.99,0.016965102
22/07/2010,43.25,0.034100894
21/07/2010,41.8,-0.021536745
20/07/2010,42.71,0.002344117
19/07/2010,42.61,0.003762055
16/07/2010,42.45,-0.003762055
15/07/2010,42.61,-0.014908266
14/07/2010,43.25,-0.011494379
13/07/2010,43.75,0.000914704
12/07/2010,43.71,-0.004565176
09/07/2010,43.91,0.011913085
08/07/2010,43.39,0.013924569
07/07/2010,42.79,0.023647354
06/07/2010,41.79,0.003355708
02/07/2010,41.65,0.012320484
01/07/2010,41.14,0.012228081
30/06/2010,40.64,-0.013928142
29/06/2010,41.21,-0.023502281
28/06/2010,42.19,0.00952615
25/06/2010,41.79,0.015919294
24/06/2010,41.13,-0.004608862
23/06/2010,41.32,-0.008194792
22/06/2010,41.66,-0.016663085
21/06/2010,42.36,0.008296836
18/06/2010,42.01,-0.013476974
17/06/2010,42.58,0.00093985
16/06/2010,42.54,0.004240289
15/06/2010,42.36,0.021475414
14/06/2010,41.46,0.001206709
11/06/2010,41.41,0.008001012
10/06/2010,41.08,0.014960426
09/06/2010,40.47,-0.012523184
08/06/2010,40.98,-0.007293978
07/06/2010,41.28,-0.002177859
04/06/2010,41.37,-0.019627246
03/06/2010,42.19,0.009047681
02/06/2010,41.81,0.006478727
01/06/2010,41.54,-0.01647405
28/05/2010,42.23,0.003795971
27/05/2010,42.07,0.01364147
26/05/2010,41.5,-0.006484951
25/05/2010,41.77,-0.001196315
24/05/2010,41.82,0.027883974
21/05/2010,40.67,-0.021406801
20/05/2010,41.55,-0.024956732
19/05/2010,42.6,-0.018374747
18/05/2010,43.39,0.021902087
17/05/2010,42.45,-0.025123443
14/05/2010,43.53,-0.014369046
13/05/2010,44.16,-0.016172859
12/05/2010,44.88,-0.013720065
11/05/2010,45.5,-0.017213629
10/05/2010,46.29,0.025600348
07/05/2010,45.12,-0.019315789
06/05/2010,46,0.007637789
05/05/2010,45.65,0.012564918
04/05/2010,45.08,-0.052291022
03/05/2010,47.5,0.005912179
30/04/2010,47.22,-0.020956341
29/04/2010,48.22,0.006867158
28/04/2010,47.89,0.008387552
27/04/2010,47.49,-0.002103493
26/04/2010,47.59,-0.035707023
23/04/2010,49.32,-0.036041731
22/04/2010,51.13,-0.142318218
21/04/2010,58.95,-0.016320712
20/04/2010,59.92,0.009895259
19/04/2010,59.33,0.003884156
16/04/2010,59.1,-0.006913441
15/04/2010,59.51,0.003872385
14/04/2010,59.28,0.003718105
13/04/2010,59.06,0.015527997
12/04/2010,58.15,0.002755297
09/04/2010,57.99,0.005013408
08/04/2010,57.7,-0.004668462
07/04/2010,57.97,-0.003959719
06/04/2010,58.2,-0.001030397
05/04/2010,58.26,0.000515066
01/04/2010,58.23,0.000515331
31/03/2010,58.2,-0.008043168
30/03/2010,58.67,-0.000681547
29/03/2010,58.71,0.004780614
26/03/2010,58.43,-0.004950928
25/03/2010,58.72,-0.003060706
24/03/2010,58.9,-0.007947958
23/03/2010,59.37,-0.005040333
22/03/2010,59.67,0.007063602
19/03/2010,59.25,0.00473694
18/03/2010,58.97,0.010740876
17/03/2010,58.34,0.004983256
16/03/2010,58.05,-0.005497351
15/03/2010,58.37,0.009640288
12/03/2010,57.81,-0.006036062
11/03/2010,58.16,-0.005486982
10/03/2010,58.48,-0.008513588
09/03/2010,58.98,-0.002540006
08/03/2010,59.13,-0.005901712
05/03/2010,59.48,0.007424941
04/03/2010,59.04,0.000677736
03/03/2010,59,0.009365756
02/03/2010,58.45,0.020394762
01/03/2010,57.27,0.005954483
26/02/2010,56.93,-0.002806527
25/02/2010,57.09,-0.008893598
24/02/2010,57.6,0.011173301
23/02/2010,56.96,-0.013600907
22/02/2010,57.74,0.003469816
19/02/2010,57.54,0.002784548
18/02/2010,57.38,-0.004694436
17/02/2010,57.65,0.012392165
16/02/2010,56.94,0.018075984
12/02/2010,55.92,-0.001608148
11/02/2010,56.01,-0.002140183
10/02/2010,56.13,-0.004444057
09/02/2010,56.38,0.000354799
08/02/2010,56.36,-0.004072604
05/02/2010,56.59,0.004427529
04/02/2010,56.34,-0.020206257
03/02/2010,57.49,-0.016902783
02/02/2010,58.47,0.010487503
01/02/2010,57.86,0.004677358
29/01/2010,57.59,-0.010536413
28/01/2010,58.2,-0.012125501
27/01/2010,58.91,-0.002543021
26/01/2010,59.06,0.001694628
25/01/2010,58.96,0.003738322
22/01/2010,58.74,-0.014534648
21/01/2010,59.6,-0.019934215
20/01/2010,60.8,-0.0104713
19/01/2010,61.44,-0.00211365
15/01/2010,61.57,-0.002271253
14/01/2010,61.71,0.0219537
13/01/2010,60.37,0.010155752
12/01/2010,59.76,0.015684612
11/01/2010,58.83,-0.005762728
08/01/2010,59.17,0.002368867
07/01/2010,59.03,0.016052257
06/01/2010,58.09,0.003448874
05/01/2010,57.89,-0.006885894
04/01/2010,58.29,-0.006668401
31/12/2009,58.68,-0.005268985
30/12/2009,58.99,-0.003722509
29/12/2009,59.21,0.001013856
28/12/2009,59.15,0.005764682
24/12/2009,58.81,0.000850557
23/12/2009,58.76,0.001703288
22/12/2009,58.66,0.005984458
21/12/2009,58.31,0.012251038
18/12/2009,57.6,-0.006575556
17/12/2009,57.98,-0.007731333
16/12/2009,58.43,-0.009707987
15/12/2009,59,0.001017467
14/12/2009,58.94,-0.009456335
11/12/2009,59.5,0.024327133
10/12/2009,58.07,0.037905924
09/12/2009,55.91,0.014230628
08/12/2009,55.12,-0.01601762
07/12/2009,56.01,-0.012067582
04/12/2009,56.69,0.003888305
03/12/2009,56.47,0.009251089
02/12/2009,55.95,0.013133228
01/12/2009,55.22,0.012207494
30/11/2009,54.55,-0.005119777
27/11/2009,54.83,0.001460121
25/11/2009,54.75,-0.008728915
24/11/2009,55.23,0.010374103
23/11/2009,54.66,0.00605562
20/11/2009,54.33,-0.01134712
19/11/2009,54.95,-0.013197335
18/11/2009,55.68,0.013379335
17/11/2009,54.94,0.001639494
16/11/2009,54.85,0.000547096
13/11/2009,54.82,0.00109509
12/11/2009,54.76,-0.041844116
11/11/2009,57.1,-0.006632945
10/11/2009,57.48,0.020920162
09/11/2009,56.29,0.021004273
06/11/2009,55.12,0.005092772
05/11/2009,54.84,0.015991518
04/11/2009,53.97,0.00092687
03/11/2009,53.92,-0.011616246
02/11/2009,54.55,0.009023171
30/10/2009,54.06,-0.004245507
29/10/2009,54.29,-0.004410961
28/10/2009,54.53,-0.001466007
27/10/2009,54.61,-0.008388087
26/10/2009,55.07,-0.000181571
23/10/2009,55.08,-0.009216655
22/10/2009,55.59,0.005049605
21/10/2009,55.31,-0.001986815
20/10/2009,55.42,-0.001262285
19/10/2009,55.49,0.005783497
16/10/2009,55.17,0.012218626
15/10/2009,54.5,-0.044850566
14/10/2009,57,-0.012205906
13/10/2009,57.7,-0.000866176
12/10/2009,57.75,-0.007590169
09/10/2009,58.19,0.011059384
08/10/2009,57.55,-0.00052115
07/10/2009,57.58,0.005398359
06/10/2009,57.27,0.005603237
05/10/2009,56.95,0.004399479
02/10/2009,56.7,0.017614547
01/10/2009,55.71,-0.023067027
30/09/2009,57.01,0.003866437
29/09/2009,56.79,-0.01155475
28/09/2009,57.45,0.001219194
25/09/2009,57.38,0.004891694
24/09/2009,57.1,0.005443863
23/09/2009,56.79,-0.023665625
22/09/2009,58.15,-0.002061502
21/09/2009,58.27,-0.001543342
18/09/2009,58.36,-0.00290872
17/09/2009,58.53,0.042047188
16/09/2009,56.12,0.00303382
15/09/2009,55.95,-0.016836906
14/09/2009,56.9,0.000703235
11/09/2009,56.86,0.013099851
10/09/2009,56.12,0.005360027
09/09/2009,55.82,0.003949027
08/09/2009,55.6,-0.018179078
04/09/2009,56.62,0.004070442
03/09/2009,56.39,0.014468414
02/09/2009,55.58,-0.008599121
01/09/2009,56.06,-0.015224227
31/08/2009,56.92,0.002462622
28/08/2009,56.78,-0.000704225
27/08/2009,56.82,-0.000527844
26/08/2009,56.85,-0.000703359
25/08/2009,56.89,0.004580699
24/08/2009,56.63,0.006021981
21/08/2009,56.29,0.002846471
20/08/2009,56.13,-0.000890393
19/08/2009,56.18,0.018685416
18/08/2009,55.14,-0.005966928
17/08/2009,55.47,0.00433605
14/08/2009,55.23,0.003082784
13/08/2009,55.06,-0.002177069
12/08/2009,55.18,-0.000543528
11/08/2009,55.21,-0.005058728
10/08/2009,55.49,0.001984307
07/08/2009,55.38,0.009069534
06/08/2009,54.88,-0.012494504
05/08/2009,55.57,-0.003951155
04/08/2009,55.79,-0.01335371
03/08/2009,56.54,0.00301125
31/07/2009,56.37,0.003198297
30/07/2009,56.19,0.007144163
29/07/2009,55.79,0.011175315
28/07/2009,55.17,0.010568611
27/07/2009,54.59,-0.001098499
24/07/2009,54.65,0.011965168
23/07/2009,54,-0.003143203
22/07/2009,54.17,0.003513642
21/07/2009,53.98,0.005573115
20/07/2009,53.68,-0.008717481
17/07/2009,54.15,-0.01083673
16/07/2009,54.74,0.030606117
15/07/2009,53.09,-0.007693067
14/07/2009,53.5,0.00168366
13/07/2009,53.41,0.012434222
10/07/2009,52.75,0.002087485
09/07/2009,52.64,0.00571539
08/07/2009,52.34,-0.00818195
07/07/2009,52.77,-0.002271438
06/07/2009,52.89,-0.00490382
02/07/2009,53.15,0.007743924
01/07/2009,52.74,-0.004162731
30/06/2009,52.96,0.00018884
29/06/2009,52.95,0.013308181
26/06/2009,52.25,0.000382848
25/06/2009,52.23,0.031112756
24/06/2009,50.63,0.003561539
23/06/2009,50.45,-0.000396354
22/06/2009,50.47,-0.018064501
19/06/2009,51.39,0.032835228
18/06/2009,49.73,0.019698068
17/06/2009,48.76,0.019048195
16/06/2009,47.84,-0.009776469
15/06/2009,48.31,-0.024939968
12/06/2009,49.53,0.034089543
11/06/2009,47.87,0.03097405
10/06/2009,46.41,-0.00836825
09/06/2009,46.8,0.006000875
08/06/2009,46.52,-0.022109744
05/06/2009,47.56,0.003791873
04/06/2009,47.38,-0.03931812
03/06/2009,49.28,0.022366789
02/06/2009,48.19,-0.021351663
01/06/2009,49.23,-0.039041007
29/05/2009,51.19,0.027127691
28/05/2009,49.82,-0.001404072
27/05/2009,49.89,-0.013933346
26/05/2009,50.59,0.015738944
22/05/2009,49.8,0.018646669
21/05/2009,48.88,0.003894645
20/05/2009,48.69,-0.008792614
19/05/2009,49.12,-0.004671482
18/05/2009,49.35,-0.008675531
15/05/2009,49.78,-0.017128481
14/05/2009,50.64,-0.006691621
13/05/2009,50.98,-0.004891899
12/05/2009,51.23,0.017128089
11/05/2009,50.36,0.001987677
08/05/2009,50.26,0.010400094
07/05/2009,49.74,0.019284065
06/05/2009,48.79,-0.019082999
05/05/2009,49.73,-0.007013354
04/05/2009,50.08,0.020577688
01/05/2009,49.06,0.011480241
30/04/2009,48.5,-0.023233162
29/04/2009,49.64,-0.000805477
28/04/2009,49.68,0.009099244
27/04/2009,49.23,0.023844912
24/04/2009,48.07,-0.018957914
23/04/2009,48.99,0.006964387
22/04/2009,48.65,-0.036132702
21/04/2009,50.44,-0.004352133
20/04/2009,50.66,-0.02321829
17/04/2009,51.85,0.017510175
16/04/2009,50.95,0.033935392
15/04/2009,49.25,0.002846688
14/04/2009,49.11,-0.0111371
13/04/2009,49.66,0.008696586
09/04/2009,49.23,0.00060957
08/04/2009,49.2,0.01804807
07/04/2009,48.32,0.023239819
06/04/2009,47.21,-0.029223536
03/04/2009,48.61,-0.037351672
02/04/2009,50.46,-0.004153076
01/04/2009,50.67,-0.010796061
31/03/2009,51.22,0.011980896
30/03/2009,50.61,0.002373888
27/03/2009,50.49,0.021824873
26/03/2009,49.4,-0.012472501
25/03/2009,50.02,-0.009748411
24/03/2009,50.51,-0.014349141
23/03/2009,51.24,0.033134665
20/03/2009,49.57,-0.012828398
19/03/2009,50.21,-0.032140725
18/03/2009,51.85,-0.005001934
17/03/2009,52.11,0.020159628
16/03/2009,51.07,-0.001760736
13/03/2009,51.16,0.011797227
12/03/2009,50.56,0.040154693
11/03/2009,48.57,-0.055464119
10/03/2009,51.34,0.005664631
09/03/2009,51.05,-0.016898528
06/03/2009,51.92,0.007733991
05/03/2009,51.52,-0.018843088
04/03/2009,52.5,0.011109097
03/03/2009,51.92,0.01494158
02/03/2009,51.15,0.004703124
27/02/2009,50.91,-0.074907383
26/02/2009,54.87,-0.036504322
25/02/2009,56.91,-0.023616309
24/02/2009,58.27,0.016088921
23/02/2009,57.34,-0.012306248
20/02/2009,58.05,0.001034126
19/02/2009,57.99,-0.002927251
18/02/2009,58.16,0.003789841
17/02/2009,57.94,-0.013712933
13/02/2009,58.74,-0.007293731
12/02/2009,59.17,0.00797493
11/02/2009,58.7,0.019090785
10/02/2009,57.59,-0.02283165
09/02/2009,58.92,-0.021491761
06/02/2009,60.2,-0.004309637
05/02/2009,60.46,0.016678172
04/02/2009,59.46,-0.017339547
03/02/2009,60.5,0.03105579
02/02/2009,58.65,0
30/01/2009,58.65,0.006843483
29/01/2009,58.25,0.001374335
28/01/2009,58.17,-0.005486042
27/01/2009,58.49,0.012040049
26/01/2009,57.79,0.005552678
23/01/2009,57.47,0.012255055
22/01/2009,56.77,0.023165683
21/01/2009,55.47,0.030011401
20/01/2009,53.83,-0.020592748
16/01/2009,54.95,0.02562116
15/01/2009,53.56,0.002055883
14/01/2009,53.45,0.010154281
13/01/2009,52.91,-0.002076844
12/01/2009,53.02,-0.017944407
09/01/2009,53.98,0
08/01/2009,53.98,0.002596922
07/01/2009,53.84,-0.002226346
06/01/2009,53.96,-0.005175612
05/01/2009,54.24,
