Date,Close,ESV
26/01/2011,54.32,0.046344703
25/01/2011,51.86,-0.002888228
24/01/2011,52.01,-0.00287991
21/01/2011,52.16,-0.005353741
20/01/2011,52.44,-0.003236557
19/01/2011,52.61,-0.023667521
18/01/2011,53.87,0.000371333
14/01/2011,53.85,0.030162513
13/01/2011,52.25,-0.011796179
12/01/2011,52.87,0.013136791
11/01/2011,52.18,0.020327871
10/01/2011,51.13,-0.016872309
07/01/2011,52,0.019418086
06/01/2011,51,-0.00936775
05/01/2011,51.48,0.010152371
04/01/2011,50.96,-0.03433317
03/01/2011,52.74,-0.012061963
31/12/2010,53.38,0.006012795
30/12/2010,53.06,-0.003010917
29/12/2010,53.22,0.015909426
28/12/2010,52.38,0.000381898
27/12/2010,52.36,-0.019667805
23/12/2010,53.4,0.016426311
22/12/2010,52.53,0.004961842
21/12/2010,52.27,-0.007433561
20/12/2010,52.66,-0.004736203
17/12/2010,52.91,0.012552466
16/12/2010,52.25,0.020300359
15/12/2010,51.2,-0.007200576
14/12/2010,51.57,-0.001162791
13/12/2010,51.63,0.030880613
10/12/2010,50.06,0.002600261
09/12/2010,49.93,0.009457762
08/12/2010,49.46,-0.003028164
07/12/2010,49.61,-0.004023341
06/12/2010,49.81,-0.00540596
03/12/2010,50.08,0.017524872
02/12/2010,49.21,0.021152858
01/12/2010,48.18,0.016321768
30/11/2010,47.4,-0.013203587
29/11/2010,48.03,0.009413311
26/11/2010,47.58,-0.019151293
24/11/2010,48.5,-0.00678108
23/11/2010,48.83,-0.029858986
22/11/2010,50.31,0.010389704
19/11/2010,49.79,0.018036764
18/11/2010,48.9,0.010690891
17/11/2010,48.38,0.008719175
16/11/2010,47.96,0.005855307
15/11/2010,47.68,-0.010016778
12/11/2010,48.16,-0.027443869
11/11/2010,49.5,0.00445435
10/11/2010,49.28,-0.00707717
09/11/2010,49.63,-0.013409588
08/11/2010,50.3,0.003185984
05/11/2010,50.14,0.005198972
04/11/2010,49.88,0.053321264
03/11/2010,47.29,-0.010517556
02/11/2010,47.79,0.02093321
01/11/2010,46.8,0.009877684
29/10/2010,46.34,-0.00129394
28/10/2010,46.4,-0.009438079
27/10/2010,46.84,-0.006172202
26/10/2010,47.13,0.009379732
25/10/2010,46.69,0.006877311
22/10/2010,46.37,-0.002799614
21/10/2010,46.5,-0.026526754
20/10/2010,47.75,0.02781791
19/10/2010,46.44,-0.022568554
18/10/2010,47.5,-0.000841751
15/10/2010,47.54,0.000841751
14/10/2010,47.5,0.00168563
13/10/2010,47.42,0.025415143
12/10/2010,46.23,0.032984521
11/10/2010,44.73,-0.002679171
08/10/2010,44.85,0.007385062
07/10/2010,44.52,-0.018912567
06/10/2010,45.37,0.014653903
05/10/2010,44.71,0.016689607
04/10/2010,43.97,-0.019593015
01/10/2010,44.84,0.002456181
30/09/2010,44.73,-0.013986242
29/09/2010,45.36,0.018916776
28/09/2010,44.51,-0.004706946
27/09/2010,44.72,-0.013768816
24/09/2010,45.34,0.010197384
23/09/2010,44.88,-0.013280408
22/09/2010,45.48,-0.01981125
21/09/2010,46.39,-0.005374623
20/09/2010,46.64,0.044052263
17/09/2010,44.63,0.008550907
16/09/2010,44.25,-0.007205616
15/09/2010,44.57,0.00743163
14/09/2010,44.24,-0.006982797
13/09/2010,44.55,0.00969896
10/09/2010,44.12,0.013233139
09/09/2010,43.54,0.000919118
08/09/2010,43.5,0.007383513
07/09/2010,43.18,0.007205144
03/09/2010,42.87,0.00186785
02/09/2010,42.79,-0.017145925
01/09/2010,43.53,0.056712573
31/08/2010,41.13,-0.009919036
30/08/2010,41.54,-0.000240703
27/08/2010,41.55,0.028067736
26/08/2010,40.4,-0.016448143
25/08/2010,41.07,-0.015223201
24/08/2010,41.7,0.000479731
23/08/2010,41.68,0.004087035
20/08/2010,41.51,-0.016011813
19/08/2010,42.18,-0.044286824
18/08/2010,44.09,-0.002944176
17/08/2010,44.22,0.009543358
16/08/2010,43.8,0.002056909
13/08/2010,43.71,0.005045882
12/08/2010,43.49,-0.005731989
11/08/2010,43.74,-0.041425379
10/08/2010,45.59,0.003956049
09/08/2010,45.41,0.006406738
06/08/2010,45.12,0.001996673
05/08/2010,45.03,0.006460978
04/08/2010,44.74,0.027647354
03/08/2010,43.52,0.020896976
02/08/2010,42.62,0.019188081
30/07/2010,41.81,0.019319606
29/07/2010,41.01,-0.005835173
28/07/2010,41.25,-0.04340774
27/07/2010,43.08,0.030162513
26/07/2010,41.8,-0.000717446
23/07/2010,41.83,0.015175529
22/07/2010,41.2,-0.01637013
21/07/2010,41.88,-0.008559253
20/07/2010,42.24,0.038368803
19/07/2010,40.65,0.009640416
16/07/2010,40.26,-0.034902872
15/07/2010,41.69,0.001920769
14/07/2010,41.61,0.011602741
13/07/2010,41.13,0.014695342
12/07/2010,40.53,0.008175445
09/07/2010,40.2,-0.020680205
08/07/2010,41.04,-0.001217582
07/07/2010,41.09,0.017925587
06/07/2010,40.36,-0.009862013
02/07/2010,40.76,0.014331849
01/07/2010,40.18,0.022653876
30/06/2010,39.28,0.018500014
29/06/2010,38.56,-0.002848636
28/06/2010,38.67,-0.00206665
25/06/2010,38.75,0.012987196
24/06/2010,38.25,-0.014276686
23/06/2010,38.8,-0.022427036
22/06/2010,39.68,-0.026363128
21/06/2010,40.74,-0.001961747
18/06/2010,40.82,0.019043484
17/06/2010,40.05,-0.002991775
16/06/2010,40.17,-0.001243936
15/06/2010,40.22,0.049436818
14/06/2010,38.28,-0.000783392
11/06/2010,38.31,0.003661092
10/06/2010,38.17,0.04172844
09/06/2010,36.61,0.020420136
08/06/2010,35.87,0.021700161
07/06/2010,35.1,0
04/06/2010,35.1,0.006000875
03/06/2010,34.89,-0.036306225
02/06/2010,36.18,0.048997483
01/06/2010,34.45,-0.082161707
28/05/2010,37.4,-0.037264873
27/05/2010,38.82,-0.015337724
26/05/2010,39.42,0.010968099
25/05/2010,38.99,0.030202764
24/05/2010,37.83,-0.024286348
21/05/2010,38.76,0.050804576
20/05/2010,36.84,-0.037559349
19/05/2010,38.25,-0.017621601
18/05/2010,38.93,-0.024861757
17/05/2010,39.91,-0.007488802
14/05/2010,40.21,-0.032541098
13/05/2010,41.54,-0.026604895
12/05/2010,42.66,-0.011188928
11/05/2010,43.14,0.002553094
10/05/2010,43.03,0.037650949
07/05/2010,41.44,-0.046903849
06/05/2010,43.43,-0.039061293
05/05/2010,45.16,-0.040999127
04/05/2010,47.05,-0.016651244
03/05/2010,47.84,0.013892036
30/04/2010,47.18,-0.03027055
29/04/2010,48.63,-0.0263814
28/04/2010,49.93,-0.005393002
27/04/2010,50.2,-0.024012175
26/04/2010,51.42,-0.010254516
23/04/2010,51.95,0.035063821
22/04/2010,50.16,0.040273899
21/04/2010,48.18,-0.008267926
20/04/2010,48.58,0.027336079
19/04/2010,47.27,0.001905771
16/04/2010,47.18,-0.036216237
15/04/2010,48.92,0.004507281
14/04/2010,48.7,0.043649396
13/04/2010,46.62,-0.012787898
12/04/2010,47.22,0.005095552
09/04/2010,46.98,-0.001701404
08/04/2010,47.06,-0.007198845
07/04/2010,47.4,-0.010284486
06/04/2010,47.89,0.007335252
05/04/2010,47.54,0.01334059
01/04/2010,46.91,0.046469261
31/03/2010,44.78,0.025558329
30/03/2010,43.65,0.010594295
29/03/2010,43.19,0.016811043
26/03/2010,42.47,-0.010772938
25/03/2010,42.93,-0.018692133
24/03/2010,43.74,-0.006153866
23/03/2010,44.01,0.003870238
22/03/2010,43.84,0.012624981
19/03/2010,43.29,-0.039407273
18/03/2010,45.03,-0.034271607
17/03/2010,46.6,0.014699789
16/03/2010,45.92,0.013372993
15/03/2010,45.31,-0.011192918
12/03/2010,45.82,0.006788595
11/03/2010,45.51,-0.000878542
10/03/2010,45.55,-0.000438982
09/03/2010,45.57,-0.011780241
08/03/2010,46.11,0.004129094
05/03/2010,45.92,0.016246241
04/03/2010,45.18,-0.001769129
03/03/2010,45.26,-0.004849029
02/03/2010,45.48,0.002421575
01/03/2010,45.37,0.026805268
26/02/2010,44.17,0.004538242
25/02/2010,43.97,0.051089827
24/02/2010,41.78,-0.01236933
23/02/2010,42.3,-0.023365549
22/02/2010,43.3,0.006022719
19/02/2010,43.04,0.025174839
18/02/2010,41.97,-0.005702082
17/02/2010,42.21,0.007132698
16/02/2010,41.91,0.034716437
12/02/2010,40.48,-0.013251728
11/02/2010,41.02,0.035230634
10/02/2010,39.6,0.001263424
09/02/2010,39.55,0.03028979
08/02/2010,38.37,-0.014746096
05/02/2010,38.94,-0.001283203
04/02/2010,38.99,-0.059975678
03/02/2010,41.4,-0.000724375
02/02/2010,41.43,0.023197231
01/02/2010,40.48,0.036477444
29/01/2010,39.03,-0.034746698
28/01/2010,40.41,-0.009359674
27/01/2010,40.79,0.005408076
26/01/2010,40.57,-0.007122712
25/01/2010,40.86,-0.002932553
22/01/2010,40.98,-0.033356422
21/01/2010,42.37,-0.024249265
20/01/2010,43.41,-0.019617417
19/01/2010,44.27,-0.006978081
15/01/2010,44.58,-0.008710273
14/01/2010,44.97,0.032085897
13/01/2010,43.55,0.015271005
12/01/2010,42.89,-0.028727702
11/01/2010,44.14,-0.017516729
08/01/2010,44.92,0.027992798
07/01/2010,43.68,-0.007072004
06/01/2010,43.99,0.021600104
05/01/2010,43.05,0.01639381
04/01/2010,42.35,0.058590093
31/12/2009,39.94,-0.015650549
30/12/2009,40.57,-0.000985464
29/12/2009,40.61,-0.02744556
28/12/2009,41.74,-0.011907738
24/12/2009,42.24,-0.002364626
23/12/2009,42.34,0.009730705
22/12/2009,41.93,-0.00641866
21/12/2009,42.2,0.009045527
18/12/2009,41.82,0.002394064
17/12/2009,41.72,-0.018523446
16/12/2009,42.5,-0.019110346
15/12/2009,43.32,0.006252191
14/12/2009,43.05,0.032580785
11/12/2009,41.67,-0.002396933
10/12/2009,41.77,0.009139073
09/12/2009,41.39,0.013377312
08/12/2009,40.84,-0.025385142
07/12/2009,41.89,-0.001431298
04/12/2009,41.95,0.001908853
03/12/2009,41.87,-0.035198378
02/12/2009,43.37,-0.027965901
01/12/2009,44.6,0.013544225
30/11/2009,44,-0.011299555
27/11/2009,44.5,-0.028358125
25/11/2009,45.78,0.014521707
24/11/2009,45.12,0.00110877
23/11/2009,45.07,0.016329633
20/11/2009,44.34,-0.027142934
19/11/2009,45.56,-0.035151867
18/11/2009,47.19,-0.007179085
17/11/2009,47.53,0.001684566
16/11/2009,47.45,0.032340328
13/11/2009,45.94,0.018453951
12/11/2009,45.1,-0.027986085
11/11/2009,46.38,0
10/11/2009,46.38,-0.034124324
09/11/2009,47.99,-0.00083316
06/11/2009,48.03,-0.014674233
05/11/2009,48.74,0.030624203
04/11/2009,47.27,0.003815181
03/11/2009,47.09,0.02211577
02/11/2009,46.06,0.005879168
30/10/2009,45.79,-0.050878271
29/10/2009,48.18,0.048043245
28/10/2009,45.92,-0.061034458
27/10/2009,48.81,-0.002455495
26/10/2009,48.93,-0.028011907
23/10/2009,50.32,0.022712262
22/10/2009,49.19,0.034118889
21/10/2009,47.54,-0.004617007
20/10/2009,47.76,-0.025223582
19/10/2009,48.98,0.035113195
16/10/2009,47.29,-0.021960519
15/10/2009,48.34,0.025774083
14/10/2009,47.11,0.009383733
13/10/2009,46.67,0.004079447
12/10/2009,46.48,0.031027178
09/10/2009,45.06,-0.008397839
08/10/2009,45.44,0.04870214
07/10/2009,43.28,0.001387283
06/10/2009,43.22,0.042298095
05/10/2009,41.43,0.035125802
02/10/2009,40,-0.020292703
01/10/2009,40.82,-0.041272652
30/09/2009,42.54,-0.00445644
29/09/2009,42.73,0.004926696
28/09/2009,42.52,0.030323441
25/09/2009,41.25,-0.006524126
24/09/2009,41.52,-0.011256256
23/09/2009,41.99,-0.015361285
22/09/2009,42.64,0.033869204
21/09/2009,41.22,-0.000727537
18/09/2009,41.25,-0.011808789
17/09/2009,41.74,-0.021332878
16/09/2009,42.64,0.020375024
15/09/2009,41.78,0.02177681
14/09/2009,40.88,-0.000244588
11/09/2009,40.89,0.034584862
10/09/2009,39.5,0.021753897
09/09/2009,38.65,0.014857565
08/09/2009,38.08,0.020964016
04/09/2009,37.29,0.021686944
03/09/2009,36.49,0.02581684
02/09/2009,35.56,-0.012575267
01/09/2009,36.01,-0.024414873
31/08/2009,36.9,-0.033052049
28/08/2009,38.14,0.003151263
27/08/2009,38.02,-0.003413421
26/08/2009,38.15,-0.009651829
25/08/2009,38.52,-0.020046932
24/08/2009,39.3,0.011516442
21/08/2009,38.85,0.030578627
20/08/2009,37.68,0.007458745
19/08/2009,37.4,0.022169061
18/08/2009,36.58,0.026875146
17/08/2009,35.61,-0.05118096
14/08/2009,37.48,-0.032032143
13/08/2009,38.7,0.021416332
12/08/2009,37.88,0.028382093
11/08/2009,36.82,-0.039669783
10/08/2009,38.31,-0.002606884
07/08/2009,38.41,0.013894574
06/08/2009,37.88,-0.015455448
05/08/2009,38.47,-0.010858431
04/08/2009,38.89,-0.008194668
03/08/2009,39.21,0.034244591
31/07/2009,37.89,-0.005001985
30/07/2009,38.08,0.027150989
29/07/2009,37.06,-0.061227595
28/07/2009,39.4,-0.015113638
27/07/2009,40,-0.001249219
24/07/2009,40.05,0.008022104
23/07/2009,39.73,0.033528412
22/07/2009,38.42,-0.021882711
21/07/2009,39.27,0.006130287
20/07/2009,39.03,0.041858059
17/07/2009,37.43,0.00133672
16/07/2009,37.38,-0.017502436
15/07/2009,38.04,0.057900942
14/07/2009,35.9,0.008672596
13/07/2009,35.59,0.020724659
10/07/2009,34.86,-0.005435573
09/07/2009,35.05,0.035132079
08/07/2009,33.84,0.034268457
07/07/2009,32.7,-0.028043448
06/07/2009,33.63,0.002083644
02/07/2009,33.56,-0.041441588
01/07/2009,34.98,0.003149609
30/06/2009,34.87,-0.015932058
29/06/2009,35.43,0.002826458
26/06/2009,35.33,0.00141623
25/06/2009,35.28,0.037838449
24/06/2009,33.97,0.003538783
23/06/2009,33.85,-0.002949855
22/06/2009,33.95,-0.075978723
19/06/2009,36.63,-0.008427398
18/06/2009,36.94,-0.010770163
17/06/2009,37.34,-0.02381695
16/06/2009,38.24,-0.029629889
15/06/2009,39.39,-0.035415172
12/06/2009,40.81,-0.019653672
11/06/2009,41.62,0.028019862
10/06/2009,40.47,0.007440511
09/06/2009,40.17,0.027509621
08/06/2009,39.08,0.011064052
05/06/2009,38.65,-0.035332179
04/06/2009,40.04,0.031201009
03/06/2009,38.81,-0.063152609
02/06/2009,41.34,0.001210214
01/06/2009,41.29,0.059883192
29/05/2009,38.89,0.032669833
28/05/2009,37.64,0.050678237
27/05/2009,35.78,-0.008072417
26/05/2009,36.07,0.034121455
22/05/2009,34.86,0.045182223
21/05/2009,33.32,-0.041733944
20/05/2009,34.74,0.026543778
19/05/2009,33.83,0.031529409
18/05/2009,32.78,0.070453888
15/05/2009,30.55,-0.032842617
14/05/2009,31.57,0.015321078
13/05/2009,31.09,-0.055978346
12/05/2009,32.88,0.005183729
11/05/2009,32.71,-0.048338766
08/05/2009,34.33,0.079072211
07/05/2009,31.72,-0.043793615
06/05/2009,33.14,0.016122022
05/05/2009,32.61,0.002763705
04/05/2009,32.52,0.080991292
01/05/2009,29.99,0.058709152
30/04/2009,28.28,-0.054364951
29/04/2009,29.86,0.008745431
28/04/2009,29.6,-0.039740329
27/04/2009,30.8,-0.056183913
24/04/2009,32.58,0.032125014
23/04/2009,31.55,-0.010718892
22/04/2009,31.89,0.016121734
21/04/2009,31.38,0.060087003
20/04/2009,29.55,-0.08121344
17/04/2009,32.05,-0.003737158
16/04/2009,32.17,0.012826705
15/04/2009,31.76,0.012993369
14/04/2009,31.35,0.047355787
13/04/2009,29.9,0.020953791
09/04/2009,29.28,0.062355114
08/04/2009,27.51,0.02205161
07/04/2009,26.91,-0.032897704
06/04/2009,27.81,-0.078464831
03/04/2009,30.08,0.053956412
02/04/2009,28.5,0.069368882
01/04/2009,26.59,0.007171195
31/03/2009,26.4,-0.03936639
30/03/2009,27.46,-0.041375374
27/03/2009,28.62,-0.041744001
26/03/2009,29.84,0.01044308
25/03/2009,29.53,-0.007422436
24/03/2009,29.75,-0.048229783
23/03/2009,31.22,0.104577848
20/03/2009,28.12,-0.019370213
19/03/2009,28.67,0.027583078
18/03/2009,27.89,0.018090218
17/03/2009,27.39,0.065244624
16/03/2009,25.66,0.011365986
13/03/2009,25.37,-0.007852416
12/03/2009,25.57,0.056721416
11/03/2009,24.16,-0.012749504
10/03/2009,24.47,0.045139297
09/03/2009,23.39,-0.010631612
06/03/2009,23.64,0.016205045
05/03/2009,23.26,-0.051121311
04/03/2009,24.48,0.079021987
03/03/2009,22.62,0.022804476
02/03/2009,22.11,-0.105903109
27/02/2009,24.58,-0.050764269
26/02/2009,25.86,0.058114241
25/02/2009,24.4,-0.021889808
24/02/2009,24.94,0.059898142
23/02/2009,23.49,-0.067487553
20/02/2009,25.13,-0.002781643
19/02/2009,25.2,0.037602975
18/02/2009,24.27,-0.017967
17/02/2009,24.71,-0.088999148
13/02/2009,27.01,0.013418017
12/02/2009,26.65,0.008667852
11/02/2009,26.42,-0.015399365
10/02/2009,26.83,-0.057924261
09/02/2009,28.43,-0.005961792
06/02/2009,28.6,0.02442167
05/02/2009,27.91,0.015162745
04/02/2009,27.49,0.003279289
03/02/2009,27.4,-0.010167117
02/02/2009,27.68,0.011628038
30/01/2009,27.36,-0.050251085
29/01/2009,28.77,-0.055109431
28/01/2009,30.4,0.022622389
27/01/2009,29.72,0.020051649
26/01/2009,29.13,0.037423496
23/01/2009,28.06,0.04184711
22/01/2009,26.91,-0.035052877
21/01/2009,27.87,0.071764663
20/01/2009,25.94,-0.046327245
16/01/2009,27.17,-0.01823537
15/01/2009,27.67,0.022292171
14/01/2009,27.06,-0.029135346
13/01/2009,27.86,0.026920505
12/01/2009,27.12,-0.054183656
09/01/2009,28.63,-0.064254688
08/01/2009,30.53,0.023195208
07/01/2009,29.83,-0.035565158
06/01/2009,30.91,-0.000646831
05/01/2009,30.93,
