Date,Close,DD
26/01/2011,50.32,0.025766321
25/01/2011,49.04,0.003063415
24/01/2011,48.89,0.011106655
21/01/2011,48.35,0.004768331
20/01/2011,48.12,-0.015670424
19/01/2011,48.88,-0.016636618
18/01/2011,49.7,-0.002010051
14/01/2011,49.8,0.008267009
13/01/2011,49.39,0.00588894
12/01/2011,49.1,0.002651169
11/01/2011,48.97,-0.00122449
10/01/2011,49.03,-0.014779093
07/01/2011,49.76,-0.004411477
06/01/2011,49.98,-0.004790428
05/01/2011,50.22,0.006592772
04/01/2011,49.89,-0.002802244
03/01/2011,50.03,0.003002705
31/12/2010,49.88,0.003816415
30/12/2010,49.69,-0.00661922
29/12/2010,50.02,0.004006416
28/12/2010,49.82,0.00382102
27/12/2010,49.63,-0.002816903
23/12/2010,49.77,-0.000602591
22/12/2010,49.8,-0.003407841
21/12/2010,49.97,0.005015559
20/12/2010,49.72,-0.002811811
17/12/2010,49.86,0.00825702
16/12/2010,49.45,0.004255757
15/12/2010,49.24,0.002236455
14/12/2010,49.13,0.011669699
13/12/2010,48.56,-0.001234822
10/12/2010,48.62,0.006189415
09/12/2010,48.32,-0.011522761
08/12/2010,48.88,-0.001635323
07/12/2010,48.96,0.000612933
06/12/2010,48.93,-0.006315596
03/12/2010,49.24,0.012465677
02/12/2010,48.63,0.005774403
01/12/2010,48.35,0.028531409
30/11/2010,46.99,0.001490789
29/11/2010,46.92,0.013086103
26/11/2010,46.31,-0.016065463
24/11/2010,47.06,0.021695621
23/11/2010,46.05,-0.01615544
22/11/2010,46.8,-0.006389798
19/11/2010,47.1,0.012175735
18/11/2010,46.53,0.018874625
17/11/2010,45.66,-0.000437924
16/11/2010,45.68,-0.013697355
15/11/2010,46.31,-0.004524407
12/11/2010,46.52,-0.014299678
11/11/2010,47.19,0
10/11/2010,47.19,-0.008860817
09/11/2010,47.61,-0.015836964
08/11/2010,48.37,0.00393579
05/11/2010,48.18,-0.003729029
04/11/2010,48.36,0.027249642
03/11/2010,47.06,-0.007620697
02/11/2010,47.42,0.011026405
01/11/2010,46.9,-0.008069698
29/10/2010,47.28,0.005301677
28/10/2010,47.03,0.00148952
27/10/2010,46.96,-0.005521356
26/10/2010,47.22,-0.010113866
25/10/2010,47.7,0.018407375
22/10/2010,46.83,-0.006385718
21/10/2010,47.13,0.001061459
20/10/2010,47.08,0.023641763
19/10/2010,45.98,-0.024278773
18/10/2010,47.11,0.009383733
15/10/2010,46.67,0.003864324
14/10/2010,46.49,-0.00835391
13/10/2010,46.88,0.01266519
12/10/2010,46.29,0.004329948
11/10/2010,46.09,-0.01229126
08/10/2010,46.66,0.009258329
07/10/2010,46.23,0.007817629
06/10/2010,45.87,0.002182454
05/10/2010,45.77,0.029939036
04/10/2010,44.42,-0.00963377
01/10/2010,44.85,0.0051414
30/09/2010,44.62,0.00201907
29/09/2010,44.53,-0.025278508
28/09/2010,45.67,0.008134595
27/09/2010,45.3,-0.006161991
24/09/2010,45.58,0.025779205
23/09/2010,44.42,-0.004492371
22/09/2010,44.62,-0.004695369
21/09/2010,44.83,0.004919509
20/09/2010,44.61,0.014905425
17/09/2010,43.95,0.013054119
16/09/2010,43.38,0.010427623
15/09/2010,42.93,0.006074785
14/09/2010,42.67,-0.003042005
13/09/2010,42.8,0.011987451
10/09/2010,42.29,0.002604476
09/09/2010,42.18,-0.00496631
08/09/2010,42.39,0.009242867
07/09/2010,42,-0.012069724
03/09/2010,42.51,0.00992916
02/09/2010,42.09,0.002140564
01/09/2010,42,0.029723101
31/08/2010,40.77,0.011098893
30/08/2010,40.32,-0.016968316
27/08/2010,41.01,0.037768464
26/08/2010,39.49,-0.00555557
25/08/2010,39.71,0.003026484
24/08/2010,39.59,-0.019510374
23/08/2010,40.37,0.000743402
20/08/2010,40.34,-0.006178198
19/08/2010,40.59,-0.020242125
18/08/2010,41.42,0
17/08/2010,41.42,0.025181626
16/08/2010,40.39,0.001734606
13/08/2010,40.32,-0.011098893
12/08/2010,40.77,0.006644543
11/08/2010,40.5,-0.040407094
10/08/2010,42.17,-0.005675116
09/08/2010,42.41,0.006624107
06/08/2010,42.13,-0.008273301
05/08/2010,42.48,0.001649193
04/08/2010,42.41,0.023378927
03/08/2010,41.43,-0.004575565
02/08/2010,41.62,0.023090101
30/07/2010,40.67,0.003941863
29/07/2010,40.51,0.005942082
28/07/2010,40.27,-0.002727838
27/07/2010,40.38,0.03502941
26/07/2010,38.99,0.016811465
23/07/2010,38.34,0.016038204
22/07/2010,37.73,0.031500787
21/07/2010,36.56,-0.006814801
20/07/2010,36.81,0.020862684
19/07/2010,36.05,0.001943635
16/07/2010,35.98,-0.032538756
15/07/2010,37.17,0.002154593
14/07/2010,37.09,-0.005913996
13/07/2010,37.31,0.021401332
12/07/2010,36.52,-0.010351495
09/07/2010,36.9,0.01666933
08/07/2010,36.29,0.029076692
07/07/2010,35.25,0.034635497
06/07/2010,34.05,-0.000293643
02/07/2010,34.06,-0.012545752
01/07/2010,34.49,-0.002895196
30/06/2010,34.59,-0.018617178
29/06/2010,35.24,-0.027705704
28/06/2010,36.23,-0.011798738
25/06/2010,36.66,0.003826187
24/06/2010,36.52,-0.020060309
23/06/2010,37.26,-0.005086345
22/06/2010,37.45,-0.022704249
21/06/2010,38.31,-0.001304291
18/06/2010,38.36,0.014706147
17/06/2010,37.8,0.001058761
16/06/2010,37.76,-0.002644805
15/06/2010,37.86,0.026768194
14/06/2010,36.86,-0.02014302
11/06/2010,37.61,0.016622367
10/06/2010,36.99,0.038863924
09/06/2010,35.58,0.002532716
08/06/2010,35.49,0.040246881
07/06/2010,34.09,-0.009343134
04/06/2010,34.41,-0.039041858
03/06/2010,35.78,-0.011393759
02/06/2010,36.19,0.026601037
01/06/2010,35.24,-0.026048245
28/05/2010,36.17,-0.016996023
27/05/2010,36.79,0.047594902
26/05/2010,35.08,-0.01133799
25/05/2010,35.48,0.002257337
24/05/2010,35.4,-0.019581045
21/05/2010,36.1,0.010862104
20/05/2010,35.71,-0.030610414
19/05/2010,36.82,-0.007036565
18/05/2010,37.08,-0.015255214
17/05/2010,37.65,0
14/05/2010,37.65,-0.024660221
13/05/2010,38.59,-0.017213013
12/05/2010,39.26,0.029991907
11/05/2010,38.1,-0.003667806
10/05/2010,38.24,0.053994583
07/05/2010,36.23,-0.012616733
06/05/2010,36.69,-0.031655004
05/05/2010,37.87,-0.019093035
04/05/2010,38.6,-0.038622687
03/05/2010,40.12,0.00700353
30/04/2010,39.84,-0.018157445
29/04/2010,40.57,0.027741377
28/04/2010,39.46,0.001521684
27/04/2010,39.4,-0.038585994
26/04/2010,40.95,0.017987426
23/04/2010,40.22,0.018823495
22/04/2010,39.47,0.010185981
21/04/2010,39.07,-0.002300909
20/04/2010,39.16,-0.005348287
19/04/2010,39.37,0.018198631
16/04/2010,38.66,-0.017182113
15/04/2010,39.33,0.011764842
14/04/2010,38.87,0.006711435
13/04/2010,38.61,-0.00748294
12/04/2010,38.9,-0.007427362
09/04/2010,39.19,0.00127665
08/04/2010,39.14,0.008982481
07/04/2010,38.79,-0.000515464
06/04/2010,38.81,0.010099788
05/04/2010,38.42,0.013363228
01/04/2010,37.91,0.017831477
31/03/2010,37.24,-0.01439641
30/03/2010,37.78,0.001589404
29/03/2010,37.72,0.00079565
26/03/2010,37.69,-0.003707631
25/03/2010,37.83,-0.024544313
24/03/2010,38.77,0.011935793
23/03/2010,38.31,0.013666441
22/03/2010,37.79,0.024917565
19/03/2010,36.86,-0.005681065
18/03/2010,37.07,0.015769767
17/03/2010,36.49,0.015187369
16/03/2010,35.94,0.012881724
15/03/2010,35.48,-0.000281809
12/03/2010,35.49,0.003952574
11/03/2010,35.35,0.00425231
10/03/2010,35.2,-0.001419447
09/03/2010,35.25,-0.003398474
08/03/2010,35.37,0.011373452
05/03/2010,34.97,0.011793607
04/03/2010,34.56,0.008718451
03/03/2010,34.26,0.006736004
02/03/2010,34.03,0
01/03/2010,34.03,0.009151355
26/02/2010,33.72,0.005948858
25/02/2010,33.52,-0.013629841
24/02/2010,33.98,0.008867927
23/02/2010,33.68,-0.008867927
22/02/2010,33.98,-0.001470372
19/02/2010,34.03,0.012121361
18/02/2010,33.62,0.014681912
17/02/2010,33.13,0.011841644
16/02/2010,32.74,0.014149729
12/02/2010,32.28,-0.008329525
11/02/2010,32.55,0.00523642
10/02/2010,32.38,-0.015323622
09/02/2010,32.88,0.021208725
08/02/2010,32.19,-0.016636243
05/02/2010,32.73,0.006436804
04/02/2010,32.52,-0.029391602
03/02/2010,33.49,-0.004171639
02/02/2010,33.63,-0.000891663
01/02/2010,33.66,0.031691199
29/01/2010,32.61,0.008932756
28/01/2010,32.32,-0.016569879
27/01/2010,32.86,0.001827597
26/01/2010,32.8,-0.00060957
25/01/2010,32.82,0.009797996
22/01/2010,32.5,-0.019802627
21/01/2010,33.15,-0.04049615
20/01/2010,34.52,-0.009227286
19/01/2010,34.84,0.024111553
15/01/2010,34.01,-0.002349487
14/01/2010,34.09,-0.006141268
13/01/2010,34.3,0.00878483
12/01/2010,34,-0.007617968
11/01/2010,34.26,0.009384233
08/01/2010,33.94,-0.013171565
07/01/2010,34.39,0.010229521
06/01/2010,34.04,0.003236725
05/01/2010,33.93,-0.009678914
04/01/2010,34.26,0.01737126
31/12/2009,33.67,-0.011222799
30/12/2009,34.05,0.005005163
29/12/2009,33.88,0.005327032
28/12/2009,33.7,0.008343314
24/12/2009,33.42,0.010830431
23/12/2009,33.06,0.010949014
22/12/2009,32.7,0.016962627
21/12/2009,32.15,0.008747322
18/12/2009,31.87,-0.004383226
17/12/2009,32.01,-0.020102734
16/12/2009,32.66,0.014495242
15/12/2009,32.19,-0.015719233
14/12/2009,32.7,0.014477382
11/12/2009,32.23,0.009978256
10/12/2009,31.91,0.010078825
09/12/2009,31.59,-0.001265423
08/12/2009,31.63,-0.024052385
07/12/2009,32.4,0.001853569
04/12/2009,32.34,-0.07417423
03/12/2009,34.83,-0.015667604
02/12/2009,35.38,0.007945558
01/12/2009,35.1,0.01492565
30/11/2009,34.58,0.005218916
27/11/2009,34.4,-0.021568054
25/11/2009,35.15,0.013749859
24/11/2009,34.67,-0.002592541
23/11/2009,34.76,0.007218163
20/11/2009,34.51,-0.002604545
19/11/2009,34.6,-0.018611847
18/11/2009,35.25,-0.001134108
17/11/2009,35.29,0.009967333
16/11/2009,34.94,0.018195448
13/11/2009,34.31,0.01290719
12/11/2009,33.87,-0.00706093
11/11/2009,34.11,0.010313927
10/11/2009,33.76,-0.024865988
09/11/2009,34.61,0.036185739
06/11/2009,33.38,0
05/11/2009,33.38,0.036301073
04/11/2009,32.19,-0.011121523
03/11/2009,32.55,0.008639363
02/11/2009,32.27,0.014042983
30/10/2009,31.82,-0.035503034
29/10/2009,32.97,0.027053602
28/10/2009,32.09,-0.018218815
27/10/2009,32.68,0.007987754
26/10/2009,32.42,-0.024677566
23/10/2009,33.23,-0.02437695
22/10/2009,34.05,0.018077244
21/10/2009,33.44,-0.012776879
20/10/2009,33.87,-0.021901883
19/10/2009,34.62,0.015134165
16/10/2009,34.1,-0.01368887
15/10/2009,34.57,0.00028931
14/10/2009,34.56,0.035939067
13/10/2009,33.34,0.008433785
12/10/2009,33.06,0.003332831
09/10/2009,32.95,0.010678973
08/10/2009,32.6,0.025475127
07/10/2009,31.78,-0.00345532
06/10/2009,31.89,0.016759286
05/10/2009,31.36,0.026495896
02/10/2009,30.54,-0.001962709
01/10/2009,30.6,-0.049101351
30/09/2009,32.14,-0.011753924
29/09/2009,32.52,-0.004907985
28/09/2009,32.68,0.029185555
25/09/2009,31.74,-0.016560291
24/09/2009,32.27,-0.02630121
23/09/2009,33.13,-0.017058621
22/09/2009,33.7,-0.002371074
21/09/2009,33.78,0.001184834
18/09/2009,33.74,0.00148302
17/09/2009,33.69,-0.006213957
16/09/2009,33.9,0.022372298
15/09/2009,33.15,0.026594873
14/09/2009,32.28,0.014667138
11/09/2009,31.81,-0.008763749
10/09/2009,32.09,0.02301126
09/09/2009,31.36,-0.014876046
08/09/2009,31.83,0.003777153
04/09/2009,31.71,0.002526051
03/09/2009,31.63,0.01818522
02/09/2009,31.06,0.000322009
01/09/2009,31.05,-0.027947198
31/08/2009,31.93,-0.019538534
28/08/2009,32.56,0.007088949
27/08/2009,32.33,-0.001545357
26/08/2009,32.38,-0.000617475
25/08/2009,32.4,0.002162831
24/08/2009,32.33,-0.01168525
21/08/2009,32.71,0.023821699
20/08/2009,31.94,0.001566662
19/08/2009,31.89,0.017716376
18/08/2009,31.33,0.008655287
17/08/2009,31.06,-0.041002274
14/08/2009,32.36,-0.02652999
13/08/2009,33.23,0.022520733
12/08/2009,32.49,-0.014968967
11/08/2009,32.98,0.018360369
10/08/2009,32.38,-0.013801783
07/08/2009,32.83,0.011334169
06/08/2009,32.46,0.011775779
05/08/2009,32.08,-0.001868577
04/08/2009,32.14,0.007495351
03/08/2009,31.9,0.030879423
31/07/2009,30.93,0.003887274
30/07/2009,30.81,0.042094036
29/07/2009,29.54,-0.018779895
28/07/2009,30.1,-0.008600781
27/07/2009,30.36,0.010596126
24/07/2009,30.04,-0.003655096
23/07/2009,30.15,0.057334022
22/07/2009,28.47,0.005282632
21/07/2009,28.32,-0.000353045
20/07/2009,28.33,0.027193089
17/07/2009,27.57,0.004726422
16/07/2009,27.44,0.016905952
15/07/2009,26.98,0.054458534
14/07/2009,25.55,0.0114152
13/07/2009,25.26,0.026069253
10/07/2009,24.61,0.004479747
09/07/2009,24.5,0.013147272
08/07/2009,24.18,0.005806736
07/07/2009,24.04,-0.052270354
06/07/2009,25.33,0.021952588
02/07/2009,24.78,-0.040337616
01/07/2009,25.8,0.007001195
30/06/2009,25.62,-0.015107783
29/06/2009,26.01,0.024519617
26/06/2009,25.38,0.003552402
25/06/2009,25.29,0.018356461
24/06/2009,24.83,0.017469467
23/06/2009,24.4,0.012371292
22/06/2009,24.1,-0.035463264
19/06/2009,24.97,-0.007977705
18/06/2009,25.17,0.014809156
17/06/2009,24.8,-0.016000341
16/06/2009,25.2,-0.023142825
15/06/2009,25.79,-0.045850046
12/06/2009,27,-0.004065798
11/06/2009,27.11,0.012620806
10/06/2009,26.77,-0.005959049
09/06/2009,26.93,0.027099889
08/06/2009,26.21,-0.029695849
05/06/2009,27,-0.061408628
04/06/2009,28.71,-0.00625002
03/06/2009,28.89,-0.039367147
02/06/2009,30.05,0.005004181
01/06/2009,29.9,0.049007579
29/05/2009,28.47,0.024174658
28/05/2009,27.79,0.008310798
27/05/2009,27.56,-0.026849653
26/05/2009,28.31,0.019258798
22/05/2009,27.77,0.017069599
21/05/2009,27.3,-0.032435276
20/05/2009,28.2,-0.004952256
19/05/2009,28.34,0.004243288
18/05/2009,28.22,0.04679004
15/05/2009,26.93,-0.00148423
14/05/2009,26.97,0.012686737
13/05/2009,26.63,-0.054086985
12/05/2009,28.11,0.017223246
11/05/2009,27.63,-0.026782533
08/05/2009,28.38,0.016699624
07/05/2009,27.91,-0.030000485
06/05/2009,28.76,-0.010721182
05/05/2009,29.07,-0.01128796
04/05/2009,29.4,0.053443833
01/05/2009,27.87,-0.001075847
30/04/2009,27.9,-0.004291852
29/04/2009,28.02,0.018368966
28/04/2009,27.51,0.00036357
27/04/2009,27.5,-0.045494697
24/04/2009,28.78,0.046950301
23/04/2009,27.46,-0.010145015
22/04/2009,27.74,-0.01146966
21/04/2009,28.06,0.048184503
20/04/2009,26.74,-0.060932551
17/04/2009,28.42,0.002818888
16/04/2009,28.34,0.033731221
15/04/2009,27.4,0.027753863
14/04/2009,26.65,-0.005985802
13/04/2009,26.81,0.012385221
09/04/2009,26.48,0.060719037
08/04/2009,24.92,0.024371637
07/04/2009,24.32,-0.045023681
06/04/2009,25.44,-0.020619287
03/04/2009,25.97,0.028908263
02/04/2009,25.23,0.073589798
01/04/2009,23.44,0.048512899
31/03/2009,22.33,0.018075503
30/03/2009,21.93,-0.034509362
27/03/2009,22.7,-0.03378407
26/03/2009,23.48,0.026760337
25/03/2009,22.86,0.004384049
24/03/2009,22.76,0.019073543
23/03/2009,22.33,0.077731602
20/03/2009,20.66,-0.04031848
19/03/2009,21.51,-0.000464792
18/03/2009,21.52,0.044663005
17/03/2009,20.58,0.015671232
16/03/2009,20.26,0.038746985
13/03/2009,19.49,0.022309615
12/03/2009,19.06,0.037962324
11/03/2009,18.35,0.023712167
10/03/2009,17.92,0.104616745
09/03/2009,16.14,-0.044236234
06/03/2009,16.87,-0.005910183
05/03/2009,16.97,-0.070523814
04/03/2009,18.21,0.036916944
03/03/2009,17.55,0.006287531
02/03/2009,17.44,-0.072960525
27/02/2009,18.76,-0.007434978
26/02/2009,18.9,-0.017309638
25/02/2009,19.23,-0.024654562
24/02/2009,19.71,0.041435238
23/02/2009,18.91,-0.074863145
20/02/2009,20.38,-0.024237735
19/02/2009,20.88,-0.012375217
18/02/2009,21.14,-0.003305788
17/02/2009,21.21,-0.05458819
13/02/2009,22.4,-0.022512538
12/02/2009,22.91,-0.00955698
11/02/2009,23.13,-0.023077947
10/02/2009,23.67,-0.048246834
09/02/2009,24.84,0.010929071
06/02/2009,24.57,0.032260862
05/02/2009,23.79,0.021670701
04/02/2009,23.28,-0.003002361
03/02/2009,23.35,0.030437132
02/02/2009,22.65,-0.01359372
30/01/2009,22.96,-0.03509132
29/01/2009,23.78,-0.038363129
28/01/2009,24.71,0.060043043
27/01/2009,23.27,0.003875139
26/01/2009,23.18,-0.041408535
23/01/2009,24.16,0.009983444
22/01/2009,23.92,-0.023141529
21/01/2009,24.48,0.048545096
20/01/2009,23.32,-0.068363743
16/01/2009,24.97,0.012898204
15/01/2009,24.65,0.031735612
14/01/2009,23.88,-0.054199453
13/01/2009,25.21,0.011168844
12/01/2009,24.93,-0.0190709
09/01/2009,25.41,-0.022569051
08/01/2009,25.99,0.012778489
07/01/2009,25.66,-0.074692369
06/01/2009,27.65,0.048916754
05/01/2009,26.33,
