Date,Close,DLTR
27/01/2011,52,0.004819286
26/01/2011,51.75,-0.007316167
25/01/2011,52.13,-0.004211339
24/01/2011,52.35,0.008055279
21/01/2011,51.93,0.003858774
20/01/2011,51.73,-0.002702704
19/01/2011,51.87,0.029940599
18/01/2011,50.34,-0.000992753
14/01/2011,50.39,-0.005146488
13/01/2011,50.65,-0.00472721
12/01/2011,50.89,-0.022154035
11/01/2011,52.03,-0.008230499
10/01/2011,52.46,0.012467794
07/01/2011,51.81,0.008918244
06/01/2011,51.35,-0.014116062
05/01/2011,52.08,-0.049813706
04/01/2011,54.74,-0.032530499
03/01/2011,56.55,0.00834596
31/12/2010,56.08,-0.005512595
30/12/2010,56.39,-0.003717147
29/12/2010,56.6,0.006914308
28/12/2010,56.21,-0.01325459
27/12/2010,56.96,0.00334125
23/12/2010,56.77,0.008491118
22/12/2010,56.29,0.000888652
21/12/2010,56.24,-0.006204044
20/12/2010,56.59,-0.013514905
17/12/2010,57.36,0.002793298
16/12/2010,57.2,0.023168425
15/12/2010,55.89,0.000178939
14/12/2010,55.88,0.000537009
13/12/2010,55.85,-0.014398969
10/12/2010,56.66,0.017267897
09/12/2010,55.69,-0.022197484
08/12/2010,56.94,0.00669606
07/12/2010,56.56,0.027241828
06/12/2010,55.04,-0.026888159
03/12/2010,56.54,0.007990809
02/12/2010,56.09,0.003035446
01/12/2010,55.92,0.017498417
30/11/2010,54.95,-0.004176888
29/11/2010,55.18,-0.027349993
26/11/2010,56.71,0.010993019
24/11/2010,56.09,0.021990792
23/11/2010,54.87,0.00091166
22/11/2010,54.82,0.026057097
19/11/2010,53.41,-0.007461329
18/11/2010,53.81,-0.016587185
17/11/2010,54.71,0.024797718
16/11/2010,53.37,-0.003367007
15/11/2010,53.55,0
12/11/2010,53.55,-0.014460764
11/11/2010,54.33,0.012595091
10/11/2010,53.65,0.016538622
09/11/2010,52.77,0.001517163
08/11/2010,52.69,-0.0054888
05/11/2010,52.98,0.015215204
04/11/2010,52.18,-0.008206936
03/11/2010,52.61,0.004954278
02/11/2010,52.35,0.016564323
01/11/2010,51.49,0.003501949
29/10/2010,51.31,0.000389864
28/10/2010,51.29,0.001756269
27/10/2010,51.2,-0.005259582
26/10/2010,51.47,-0.003297452
25/10/2010,51.64,-0.001741318
22/10/2010,51.73,0.006399712
21/10/2010,51.4,0.00487568
20/10/2010,51.15,0.019544596
19/10/2010,50.16,-0.001195457
18/10/2010,50.22,0.002791627
15/10/2010,50.08,0.008824766
14/10/2010,49.64,-0.018956968
13/10/2010,50.59,0.002572985
12/10/2010,50.46,0.009558018
11/10/2010,49.98,0.017967577
08/10/2010,49.09,-0.012148358
07/10/2010,49.69,0.008894338
06/10/2010,49.25,0.003865329
05/10/2010,49.06,0.017062805
04/10/2010,48.23,-0.005170108
01/10/2010,48.48,-0.005758963
30/09/2010,48.76,-0.01283767
29/09/2010,49.39,0.004871128
28/09/2010,49.15,0.007146534
27/09/2010,48.8,0.029741196
24/09/2010,47.37,-0.003371974
23/09/2010,47.53,-0.01524197
22/09/2010,48.26,0.002697377
21/09/2010,48.13,-0.006833032
20/09/2010,48.46,0.00165221
17/09/2010,48.38,0.004557704
16/09/2010,48.16,0.002078571
15/09/2010,48.06,0.014461113
14/09/2010,47.37,0.010397972
13/09/2010,46.88,0.007278987
10/09/2010,46.54,0.0110188
09/09/2010,46.03,-0.016376147
08/09/2010,46.79,0.009879805
07/09/2010,46.33,0.006496342
03/09/2010,46.03,-0.018724318
02/09/2010,46.9,0.020463827
01/09/2010,45.95,0.014909287
31/08/2010,45.27,0.002432822
30/08/2010,45.16,-0.013853987
27/08/2010,45.79,0.022527454
26/08/2010,44.77,-0.001116196
25/08/2010,44.82,0.01054176
24/08/2010,44.35,0.004972885
23/08/2010,44.13,-0.011042366
20/08/2010,44.62,0.017179446
19/08/2010,43.86,0.047628049
18/08/2010,41.82,0.018827493
17/08/2010,41.04,-0.023598495
16/08/2010,42.02,-0.007114092
13/08/2010,42.32,-0.004714766
12/08/2010,42.52,0.0063702
11/08/2010,42.25,-0.008249899
10/08/2010,42.6,-0.009345862
09/08/2010,43,0.022816467
06/08/2010,42.03,-0.016985546
05/08/2010,42.75,-0.0104713
04/08/2010,43.2,-0.00231214
03/08/2010,43.3,-0.021250657
02/08/2010,44.23,-0.002032751
30/07/2010,44.32,0.020055367
29/07/2010,43.44,-0.011216782
28/07/2010,43.93,-0.001819423
27/07/2010,44.01,-0.004081638
26/07/2010,44.19,0.017348073
23/07/2010,43.43,0.014378726
22/07/2010,42.81,0.020054937
21/07/2010,41.96,-0.009015482
20/07/2010,42.34,0.018594099
19/07/2010,41.56,-0.020010196
16/07/2010,42.4,-0.004236297
15/07/2010,42.58,0.012287489
14/07/2010,42.06,0.010276109
13/07/2010,41.63,0.006265081
12/07/2010,41.37,-0.0007249
09/07/2010,41.4,-0.010810916
08/07/2010,41.85,0.005751274
07/07/2010,41.61,-0.031230359
06/07/2010,42.93,-0.00348797
02/07/2010,43.08,0.017090431
01/07/2010,42.35,0.01714736
30/06/2010,41.63,-0.00263884
29/06/2010,41.74,-0.002870815
28/06/2010,41.86,-0.003576968
25/06/2010,42.01,-0.40029426
24/06/2010,62.69,0.00047866
23/06/2010,62.66,0.009782774
22/06/2010,62.05,-0.015987551
21/06/2010,63.05,0.000475926
18/06/2010,63.02,-0.008689525
17/06/2010,63.57,0.000629426
16/06/2010,63.53,-0.007370848
15/06/2010,64,0.019565155
14/06/2010,62.76,-0.004768726
11/06/2010,63.06,0.007001938
10/06/2010,62.62,0.019512028
09/06/2010,61.41,0.00801116
08/06/2010,60.92,0.009566294
07/06/2010,60.34,-0.00989454
04/06/2010,60.94,-0.024636578
03/06/2010,62.46,0.006908213
02/06/2010,62.03,0.005496296
01/06/2010,61.69,-0.014483678
28/05/2010,62.59,0.000959079
27/05/2010,62.53,0.008028303
26/05/2010,62.03,-0.022476438
25/05/2010,63.44,0.012850181
24/05/2010,62.63,0.02571501
21/05/2010,61.04,-0.010430342
20/05/2010,61.68,0.033130348
19/05/2010,59.67,0.004366819
18/05/2010,59.41,-0.006375861
17/05/2010,59.79,-0.001838082
14/05/2010,59.9,-0.002167932
13/05/2010,60.03,-0.022728251
12/05/2010,61.41,0.009982899
11/05/2010,60.8,0.007263155
10/05/2010,60.36,0.027375964
07/05/2010,58.73,-0.019725836
06/05/2010,59.9,-0.020653357
05/05/2010,61.15,-0.002776192
04/05/2010,61.32,0.001468789
03/05/2010,61.23,0.008364132
30/04/2010,60.72,-0.024724747
29/04/2010,62.24,0.022914792
28/04/2010,60.83,-0.006554177
27/04/2010,61.23,-0.008942422
26/04/2010,61.78,-0.013664709
23/04/2010,62.63,0.019997441
22/04/2010,61.39,0.015264966
21/04/2010,60.46,0.013487841
20/04/2010,59.65,0.007572607
19/04/2010,59.2,-0.011588004
16/04/2010,59.89,0.004686201
15/04/2010,59.61,-0.003349526
14/04/2010,59.81,0.004356575
13/04/2010,59.55,0.003027248
12/04/2010,59.37,-0.000505178
09/04/2010,59.4,-0.000504923
08/04/2010,59.43,-0.002352942
07/04/2010,59.57,0.00134386
06/04/2010,59.49,0
05/04/2010,59.49,-0.004862926
01/04/2010,59.78,0.009411834
31/03/2010,59.22,-0.005892769
30/03/2010,59.57,-0.001342057
29/03/2010,59.65,-0.001005362
26/03/2010,59.71,0.009591996
25/03/2010,59.14,-0.004555048
24/03/2010,59.41,-0.006543099
23/03/2010,59.8,0.005365539
22/03/2010,59.48,0.052816416
19/03/2010,56.42,-0.005831951
18/03/2010,56.75,0.004592025
17/03/2010,56.49,-0.004063251
16/03/2010,56.72,-0.004222385
15/03/2010,56.96,0.011477128
12/03/2010,56.31,0.00462799
11/03/2010,56.05,-0.001782532
10/03/2010,56.15,0.00213942
09/03/2010,56.03,-0.014353042
08/03/2010,56.84,0.001232286
05/03/2010,56.77,0.010447196
04/03/2010,56.18,0.010017973
03/03/2010,55.62,-0.007522873
02/03/2010,56.04,0.013654542
01/03/2010,55.28,-0.008286843
26/02/2010,55.74,-0.005902888
25/02/2010,56.07,0.005185528
24/02/2010,55.78,0.115611677
23/02/2010,49.69,0.003225159
22/02/2010,49.53,-0.009444459
19/02/2010,50,0.002402885
18/02/2010,49.88,-0.004201267
17/02/2010,50.09,0.015491709
16/02/2010,49.32,0.019449891
12/02/2010,48.37,0.013738767
11/02/2010,47.71,-0.001466122
10/02/2010,47.78,-0.003968674
09/02/2010,47.97,0.017878276
08/02/2010,47.12,-0.022038881
05/02/2010,48.17,-0.018918927
04/02/2010,49.09,-0.041888852
03/02/2010,51.19,0.005681277
02/02/2010,50.9,0.018440098
01/02/2010,49.97,0.009046197
29/01/2010,49.52,0.008517594
28/01/2010,49.1,0.00387716
27/01/2010,48.91,-0.003673474
26/01/2010,49.09,0.005925035
25/01/2010,48.8,0.01195644
22/01/2010,48.22,-0.022353027
21/01/2010,49.31,-0.000608211
20/01/2010,49.34,-0.006464669
19/01/2010,49.66,0.005856828
15/01/2010,49.37,0.002433585
14/01/2010,49.25,-0.003041057
13/01/2010,49.4,-0.004846536
12/01/2010,49.64,0.011752922
11/01/2010,49.06,-0.005488376
08/01/2010,49.33,-0.01389051
07/01/2010,50.02,-0.006575694
06/01/2010,50.35,0.057006547
05/01/2010,47.56,-0.012744349
04/01/2010,48.17,-0.00269514
31/12/2009,48.3,-0.007836707
30/12/2009,48.68,0
29/12/2009,48.68,-0.004509128
28/12/2009,48.9,-0.002654959
24/12/2009,49.03,0.000203978
23/12/2009,49.02,0.004703004
22/12/2009,48.79,-0.000614691
21/12/2009,48.82,-0.00184181
18/12/2009,48.91,0.014415406
17/12/2009,48.21,-0.000207404
16/12/2009,48.22,-0.004345584
15/12/2009,48.43,0.001032951
14/12/2009,48.38,-0.010895369
11/12/2009,48.91,0.016283983
10/12/2009,48.12,0.0020803
09/12/2009,48.02,0.000833333
08/12/2009,47.98,0.015754974
07/12/2009,47.23,0.009359779
04/12/2009,46.79,-0.005753878
03/12/2009,47.06,-0.036101991
02/12/2009,48.79,0.001846344
01/12/2009,48.7,-0.005528836
30/11/2009,48.97,-0.032348376
27/11/2009,50.58,-0.009640999
25/11/2009,51.07,-0.005078136
24/11/2009,51.33,0.044416342
23/11/2009,49.1,0.003468329
20/11/2009,48.93,0.003685508
19/11/2009,48.75,-0.012232568
18/11/2009,49.35,0.003857481
17/11/2009,49.16,-0.002438035
16/11/2009,49.28,0.004270469
13/11/2009,49.07,0.017888829
12/11/2009,48.2,-0.022970657
11/11/2009,49.32,0.000405597
10/11/2009,49.3,-0.007074309
09/11/2009,49.65,0.017677998
06/11/2009,48.78,0.009474839
05/11/2009,48.32,0.021546697
04/11/2009,47.29,0.006151255
03/11/2009,47,-0.014783796
02/11/2009,47.7,0.055384184
30/10/2009,45.13,-0.013863133
29/10/2009,45.76,0.001312049
28/10/2009,45.7,-0.004802454
27/10/2009,45.92,-0.024097552
26/10/2009,47.04,-0.010783485
23/10/2009,47.55,-0.008585541
22/10/2009,47.96,0.014491485
21/10/2009,47.27,-0.03410603
20/10/2009,48.91,-0.009563609
19/10/2009,49.38,0.009768087
16/10/2009,48.9,0.003072199
15/10/2009,48.75,-0.016680615
14/10/2009,49.57,-0.004629172
13/10/2009,49.8,0.010293763
12/10/2009,49.29,0.004881035
09/10/2009,49.05,0.008188377
08/10/2009,48.65,-0.007168489
07/10/2009,49,-0.011565514
06/10/2009,49.57,0.024506025
05/10/2009,48.37,0.016467282
02/10/2009,47.58,-0.016260521
01/10/2009,48.36,-0.006595242
30/09/2009,48.68,0.010531847
29/09/2009,48.17,0.002494285
28/09/2009,48.05,0.000832813
25/09/2009,48.01,-0.026717578
24/09/2009,49.31,0
23/09/2009,49.31,-0.01808731
22/09/2009,50.21,-0.010500344
21/09/2009,50.74,0.049282994
18/09/2009,48.3,0.00498133
17/09/2009,48.06,0.004379112
16/09/2009,47.85,-0.018839187
15/09/2009,48.76,-0.011419374
14/09/2009,49.32,0.005489492
11/09/2009,49.05,-0.025164891
10/09/2009,50.3,0.02251804
09/09/2009,49.18,0.002850745
08/09/2009,49.04,-0.00264739
04/09/2009,49.17,-0.003248734
03/09/2009,49.33,-0.000202696
02/09/2009,49.34,-0.003843435
01/09/2009,49.53,-0.008243738
31/08/2009,49.94,-0.023549124
28/08/2009,51.13,0.007262766
27/08/2009,50.76,0.012489012
26/08/2009,50.13,0.045504127
25/08/2009,47.9,0.04003942
24/08/2009,46.02,-0.000434499
21/08/2009,46.04,0.029760821
20/08/2009,44.69,-0.009797451
19/08/2009,45.13,0.008902796
18/08/2009,44.73,0.015773198
17/08/2009,44.03,-0.024232732
14/08/2009,45.11,-0.018667502
13/08/2009,45.96,-0.006290011
12/08/2009,46.25,0.004768106
11/08/2009,46.03,-0.001736488
10/08/2009,46.11,-0.013570483
07/08/2009,46.74,0.021189982
06/08/2009,45.76,0.020532789
05/08/2009,44.83,-0.002450709
04/08/2009,44.94,-0.029813694
03/08/2009,46.3,0.003895266
31/07/2009,46.12,-0.007560248
30/07/2009,46.47,0.005827145
29/07/2009,46.2,0.008914071
28/07/2009,45.79,0.004596703
27/07/2009,45.58,-0.007649475
24/07/2009,45.93,-0.003911348
23/07/2009,46.11,0.017722814
22/07/2009,45.3,-0.005723106
21/07/2009,45.56,0.011923303
20/07/2009,45.02,0.019513908
17/07/2009,44.15,-0.005646542
16/07/2009,44.4,0.007233305
15/07/2009,44.08,0.008200502
14/07/2009,43.72,0.003207334
13/07/2009,43.58,0.014328879
10/07/2009,42.96,-0.016620881
09/07/2009,43.68,-0.003200003
08/07/2009,43.82,0.076568603
07/07/2009,40.59,-0.01297289
06/07/2009,41.12,-0.00678626
02/07/2009,41.4,-0.024574778
01/07/2009,42.43,0.007807919
30/06/2009,42.1,-0.014619454
29/06/2009,42.72,0.001405482
26/06/2009,42.66,0.014164543
25/06/2009,42.06,0.017750526
24/06/2009,41.32,-0.000241984
23/06/2009,41.33,-0.012503168
22/06/2009,41.85,-0.007617271
19/06/2009,42.17,0.010488773
18/06/2009,41.73,-0.009064948
17/06/2009,42.11,0.01002395
16/06/2009,41.69,-0.016179273
15/06/2009,42.37,-0.021481097
12/06/2009,43.29,-0.003919313
11/06/2009,43.46,-0.016204851
10/06/2009,44.17,-0.003390217
09/06/2009,44.32,0.000902935
08/06/2009,44.28,-0.002030458
05/06/2009,44.37,0.001804647
04/06/2009,44.29,-0.024092176
03/06/2009,45.37,-0.018994131
02/06/2009,46.24,0.02097979
01/06/2009,45.28,0.011327162
29/05/2009,44.77,0.001117443
28/05/2009,44.72,-0.012886204
27/05/2009,45.3,0.020067563
26/05/2009,44.4,0.039743372
22/05/2009,42.67,0.005169184
21/05/2009,42.45,0.009229742
20/05/2009,42.06,-0.015335915
19/05/2009,42.71,0.012724017
18/05/2009,42.17,-0.000711153
15/05/2009,42.2,0.004274526
14/05/2009,42.02,0.003576115
13/05/2009,41.87,-0.012106973
12/05/2009,42.38,-0.014058338
11/05/2009,42.98,0.01453037
08/05/2009,42.36,-0.023102182
07/05/2009,43.35,0.013236
06/05/2009,42.78,-0.010232647
05/05/2009,43.22,0.000925926
04/05/2009,43.18,0.038961367
01/05/2009,41.53,-0.019316208
30/04/2009,42.34,-0.01639765
29/04/2009,43.04,-0.019784404
28/04/2009,43.9,0.018623368
27/04/2009,43.09,0.011906292
24/04/2009,42.58,-0.007953258
23/04/2009,42.92,-0.013193109
22/04/2009,43.49,0.010168796
21/04/2009,43.05,-0.005790404
20/04/2009,43.3,0.014656538
17/04/2009,42.67,-0.021102232
16/04/2009,43.58,0.021336616
15/04/2009,42.66,-0.009332779
14/04/2009,43.06,-0.018864143
13/04/2009,43.88,-0.004774364
09/04/2009,44.09,0.009571632
08/04/2009,43.67,-0.007755513
07/04/2009,44.01,0.036796932
06/04/2009,42.42,0.004015595
03/04/2009,42.25,-0.02339288
02/04/2009,43.25,-0.007142065
01/04/2009,43.56,-0.022472856
31/03/2009,44.55,-0.008270976
30/03/2009,44.92,0.024564615
27/03/2009,43.83,0.002512851
26/03/2009,43.72,0.034438024
25/03/2009,42.24,0.04429036
24/03/2009,40.41,-0.023720393
23/03/2009,41.38,0.01142314
20/03/2009,40.91,-0.017206289
19/03/2009,41.62,-0.000960615
18/03/2009,41.66,0.002162683
17/03/2009,41.57,0.036002419
16/03/2009,40.1,-0.027304611
13/03/2009,41.21,-0.001697176
12/03/2009,41.28,0.009492587
11/03/2009,40.89,-0.009007973
10/03/2009,41.26,0.031014054
09/03/2009,40,0.010555514
06/03/2009,39.58,-0.013052394
05/03/2009,40.1,0.027301999
04/03/2009,39.02,0.022286489
03/03/2009,38.16,-0.027653914
02/03/2009,39.23,0.010506182
27/02/2009,38.82,0.046397357
26/02/2009,37.06,0.021271596
25/02/2009,36.28,0.006082407
24/02/2009,36.06,0.035854229
23/02/2009,34.79,-0.01114775
20/02/2009,35.18,0.023293648
19/02/2009,34.37,0.012589831
18/02/2009,33.94,-0.007046418
17/02/2009,34.18,0.014736488
13/02/2009,33.68,-0.029547272
12/02/2009,34.69,0.011889367
11/02/2009,34.28,-0.021928172
10/02/2009,35.04,-0.010221554
09/02/2009,35.4,0.000282526
06/02/2009,35.39,0.010224457
05/02/2009,35.03,-0.175494614
04/02/2009,41.75,-0.051125616
03/02/2009,43.94,0.026286964
02/02/2009,42.8,0.002105018
30/01/2009,42.71,-0.013026469
29/01/2009,43.27,-0.010117355
28/01/2009,43.71,0.020338117
27/01/2009,42.83,0.006089012
26/01/2009,42.57,0.001881026
23/01/2009,42.49,-0.012861162
22/01/2009,43.04,-0.000696783
21/01/2009,43.07,0.008861998
20/01/2009,42.69,-0.014880535
16/01/2009,43.33,-0.005064468
15/01/2009,43.55,0.064002882
14/01/2009,40.85,-0.008531435
13/01/2009,41.2,0.005110122
12/01/2009,40.99,-0.000243932
09/01/2009,41,-0.015248995
08/01/2009,41.63,0.002164243
07/01/2009,41.54,0.046061584
06/01/2009,39.67,-0.052779459
05/01/2009,41.82,
