Date,Close,INTU
07/11/2013,71.68,-0.00778214
06/11/2013,72.24,0.006666691
05/11/2013,71.76,0.004889302
04/11/2013,71.41,0.001120919
01/11/2013,71.33,-0.001120919
31/10/2013,71.41,-0.000699937
30/10/2013,71.46,-0.000279838
29/10/2013,71.48,0.008993877
28/10/2013,70.84,0.005662529
25/10/2013,70.44,0.008840782
24/10/2013,69.82,0.009208698
23/10/2013,69.18,-0.004183201
22/10/2013,69.47,0.006643583
21/10/2013,69.01,0.00392015
18/10/2013,68.74,0.010823566
17/10/2013,68,0.014815086
16/10/2013,67,0.003588521
15/10/2013,66.76,-0.009985924
14/10/2013,67.43,0.007442726
11/10/2013,66.93,0.017027459
10/10/2013,65.8,0.007780953
09/10/2013,65.29,-0.001683373
08/10/2013,65.4,-0.012762252
07/10/2013,66.24,-0.000905387
04/10/2013,66.3,0.007114236
03/10/2013,65.83,-0.009374124
02/10/2013,66.45,0
01/10/2013,66.45,0.00210907
30/09/2013,66.31,-0.003011597
27/09/2013,66.51,0.002257847
26/09/2013,66.36,0.001508068
25/09/2013,66.26,0.004537899
24/09/2013,65.96,-0.00679915
23/09/2013,66.41,-0.006454056
20/09/2013,66.84,0.006303488
19/09/2013,66.42,0.005132087
18/09/2013,66.08,-0.003323768
17/09/2013,66.3,0.005899722
16/09/2013,65.91,-0.000606704
13/09/2013,65.95,0.007610387
12/09/2013,65.45,-0.013205018
11/09/2013,66.32,0
10/09/2013,66.32,0.013205018
09/09/2013,65.45,0.015396763
06/09/2013,64.45,0.004198094
05/09/2013,64.18,0.000311672
04/09/2013,64.16,0.00641078
03/09/2013,63.75,0.003456949
30/08/2013,63.53,-0.00094399
29/08/2013,63.59,0.002992364
28/08/2013,63.4,-0.004877675
27/08/2013,63.71,-0.009529089
26/08/2013,64.32,0.002178989
23/08/2013,64.18,0.008920945
22/08/2013,63.61,0.009318554
21/08/2013,63.02,-0.001902347
20/08/2013,63.14,-0.004424786
19/08/2013,63.42,-0.012846801
16/08/2013,64.24,0.00640277
15/08/2013,63.83,-0.014619234
14/08/2013,64.77,-0.003544737
13/08/2013,65,0.005089854
12/08/2013,64.67,0.003407686
09/08/2013,64.45,0.003886519
08/08/2013,64.2,0.001246883
07/08/2013,64.12,0.007357003
06/08/2013,63.65,-0.004232976
05/08/2013,63.92,0.000469447
02/08/2013,63.89,-0.009347318
01/08/2013,64.49,0.008877872
31/07/2013,63.92,0.00911526
30/07/2013,63.34,-0.003152588
29/07/2013,63.54,-0.005962673
26/07/2013,63.92,0.011802797
25/07/2013,63.17,0.000950269
24/07/2013,63.11,-0.010403625
23/07/2013,63.77,-0.00998604
22/07/2013,64.41,0.005136598
19/07/2013,64.08,-0.012252964
18/07/2013,64.87,-0.002155837
17/07/2013,65.01,0.002001694
16/07/2013,64.88,0.000770951
15/07/2013,64.83,0.001698186
12/07/2013,64.72,0.005267247
11/07/2013,64.38,0.015970278
10/07/2013,63.36,0.001895735
09/07/2013,63.24,0.00427859
08/07/2013,62.97,0.006692186
05/07/2013,62.55,0.002721526
03/07/2013,62.38,0.000160321
02/07/2013,62.37,-0.012428458
01/07/2013,63.15,0.033983462
28/06/2013,61.04,0.004104085
27/06/2013,60.79,0.022289679
26/06/2013,59.45,0.010823715
25/06/2013,58.81,0.022353063
24/06/2013,57.51,-0.006067454
21/06/2013,57.86,0.000172846
20/06/2013,57.85,-0.010147133
19/06/2013,58.44,-0.00443914
18/06/2013,58.7,0.011479609
17/06/2013,58.03,0.00917517
14/06/2013,57.5,-0.008140688
13/06/2013,57.97,0.00328294
12/06/2013,57.78,0.000865726
11/06/2013,57.73,-0.021251871
10/06/2013,58.97,-0.008274978
07/06/2013,59.46,0.01713213
06/06/2013,58.45,0.015170089
05/06/2013,57.57,-0.003641096
04/06/2013,57.78,-0.005006484
03/06/2013,58.07,-0.006351407
31/05/2013,58.44,-0.015114493
30/05/2013,59.33,0.0013493
29/05/2013,59.25,0.002365665
28/05/2013,59.11,0.02068273
24/05/2013,57.9,-0.014743967
23/05/2013,58.76,0.002897318
22/05/2013,58.59,0.012019375
21/05/2013,57.89,-0.029781832
20/05/2013,59.64,-0.01646333
17/05/2013,60.63,0.012948388
16/05/2013,59.85,-0.012288431
15/05/2013,60.59,0.024729748
14/05/2013,59.11,0.002032177
13/05/2013,58.99,-0.020304414
10/05/2013,60.2,0.020134908
09/05/2013,59,-0.024940618
08/05/2013,60.49,-0.001156547
07/05/2013,60.56,-0.003132473
06/05/2013,60.75,0.008098549
03/05/2013,60.26,0.003157985
02/05/2013,60.07,0.001666112
01/05/2013,59.97,0.005517947
30/04/2013,59.64,-0.021563284
29/04/2013,60.94,0.026437653
26/04/2013,59.35,0.038823151
25/04/2013,57.09,-0.117218465
24/04/2013,64.19,0.003276901
23/04/2013,63.98,0.017660503
22/04/2013,62.86,-0.001748391
19/04/2013,62.97,0.007331879
18/04/2013,62.51,-0.008442902
17/04/2013,63.04,-0.018545243
16/04/2013,64.22,0.017910927
15/04/2013,63.08,-0.025357439
12/04/2013,64.7,-0.003548565
11/04/2013,64.93,0.001695569
10/04/2013,64.82,0.015861007
09/04/2013,63.8,-0.000626763
08/04/2013,63.84,-0.009664923
05/04/2013,64.46,-0.003870873
04/04/2013,64.71,0.001856149
03/04/2013,64.59,-0.012156801
02/04/2013,65.38,0.004291852
01/04/2013,65.1,-0.008565363
28/03/2013,65.66,0.00289789
27/03/2013,65.47,-0.00396342
26/03/2013,65.73,0.013632745
25/03/2013,64.84,-0.010737946
22/03/2013,65.54,0.003668607
21/03/2013,65.3,0.001992796
20/03/2013,65.17,-0.001839645
19/03/2013,65.29,-0.001836267
18/03/2013,65.41,-0.000305717
15/03/2013,65.43,-0.011397434
14/03/2013,66.18,-0.001057162
13/03/2013,66.25,-0.001659
12/03/2013,66.36,-0.003009331
11/03/2013,66.56,-0.017720663
08/03/2013,67.75,-0.002653303
07/03/2013,67.93,-0.000882872
06/03/2013,67.99,0.001619195
05/03/2013,67.88,0.024004134
04/03/2013,66.27,0.018734841
01/03/2013,65.04,0.008802466
28/02/2013,64.47,0.011073965
27/02/2013,63.76,0.017721983
26/02/2013,62.64,0.009947138
25/02/2013,62.02,-0.012179638
22/02/2013,62.78,0.023856708
21/02/2013,61.3,-0.001955672
20/02/2013,61.42,-0.012780244
19/02/2013,62.21,0.002252978
15/02/2013,62.07,0.021331103
14/02/2013,60.76,-0.011129411
13/02/2013,61.44,0
12/02/2013,61.44,0.000325574
11/02/2013,61.42,-0.001464248
08/02/2013,61.51,-0.011958772
07/02/2013,62.25,-0.010546598
