Date,Close,TIF
27/01/2011,59.12,0.000169162
26/01/2011,59.11,0.008665418
25/01/2011,58.6,0.008052815
24/01/2011,58.13,0.00517421
21/01/2011,57.83,0.001211178
20/01/2011,57.76,-0.007932444
19/01/2011,58.22,-0.013647431
18/01/2011,59.02,-0.017301179
14/01/2011,60.05,0.002834989
13/01/2011,59.88,-0.018367357
12/01/2011,60.99,0.007075307
11/01/2011,60.56,-0.006255164
10/01/2011,60.94,0.026437653
07/01/2011,59.35,-0.014054105
06/01/2011,60.19,-0.005467663
05/01/2011,60.52,-0.001486007
04/01/2011,60.61,-0.019119792
03/01/2011,61.78,-0.007900081
31/12/2010,62.27,-0.013399467
30/12/2010,63.11,-0.014003848
29/12/2010,64,0.010997754
28/12/2010,63.3,-0.008494624
27/12/2010,63.84,-0.006246116
23/12/2010,64.24,0.000622859
22/12/2010,64.2,-0.019130482
21/12/2010,65.44,0.00260118
20/12/2010,65.27,0.001686729
17/12/2010,65.16,0.008476586
16/12/2010,64.61,0.01953645
15/12/2010,63.36,0.003003243
14/12/2010,63.17,-0.005525312
13/12/2010,63.52,-0.002515725
10/12/2010,63.68,0.017584612
09/12/2010,62.57,-0.001916015
08/12/2010,62.69,-0.006518824
07/12/2010,63.1,0.000475549
06/12/2010,63.07,-0.003640108
03/12/2010,63.3,0.001581028
02/12/2010,63.2,0.007145723
01/12/2010,62.75,0.010412589
30/11/2010,62.1,0.023791248
29/11/2010,60.64,0.000659848
26/11/2010,60.6,-0.011974227
24/11/2010,61.33,0.051181738
23/11/2010,58.27,-0.016171942
22/11/2010,59.22,0.020299204
19/11/2010,58.03,0.020192157
18/11/2010,56.87,0.021506205
17/11/2010,55.66,0.020327379
16/11/2010,54.54,-0.0301603
15/11/2010,56.21,0.009832921
12/11/2010,55.66,-0.02449102
11/11/2010,57.04,-0.010984332
10/11/2010,57.67,0.014496804
09/11/2010,56.84,-0.00228451
08/11/2010,56.97,0.000351124
05/11/2010,56.95,0.019146126
04/11/2010,55.87,0.035897086
03/11/2010,53.9,-0.003703708
02/11/2010,54.1,0.011526434
01/11/2010,53.48,0.009015839
29/10/2010,53,0.028710106
28/10/2010,51.5,-0.001746048
27/10/2010,51.59,-0.015769558
26/10/2010,52.41,0.017515605
25/10/2010,51.5,0.020004589
22/10/2010,50.48,-0.001187884
21/10/2010,50.54,0.013746606
20/10/2010,49.85,0.009068072
19/10/2010,49.4,-0.024198761
18/10/2010,50.61,0.001384083
15/10/2010,50.54,0.022005289
14/10/2010,49.44,-0.00926119
13/10/2010,49.9,0.00140379
12/10/2010,49.83,0.01150482
11/10/2010,49.26,0.01534243
08/10/2010,48.51,0.01495355
07/10/2010,47.79,0.006929162
06/10/2010,47.46,-0.00588237
05/10/2010,47.74,0.027393156
04/10/2010,46.45,-0.011132635
01/10/2010,46.97,-0.000425713
30/09/2010,46.99,0.005976539
29/09/2010,46.71,-0.008527018
28/09/2010,47.11,0.026892015
27/09/2010,45.86,0.007661195
24/09/2010,45.51,0.018182319
23/09/2010,44.69,-0.019280376
22/09/2010,45.56,-0.000219467
21/09/2010,45.57,-0.013297199
20/09/2010,46.18,0.026328857
17/09/2010,44.98,0.012528128
16/09/2010,44.42,0.012459103
15/09/2010,43.87,0.001596898
14/09/2010,43.8,0.005724114
13/09/2010,43.55,0.024405627
10/09/2010,42.5,0.008269391
09/09/2010,42.15,-0.008269391
08/09/2010,42.5,0.009931508
07/09/2010,42.08,-0.016965534
03/09/2010,42.8,0.017678716
02/09/2010,42.05,0.022121604
01/09/2010,41.13,0.037151375
31/08/2010,39.63,-0.005285026
30/08/2010,39.84,-0.02160233
27/08/2010,40.71,-0.032147783
26/08/2010,42.04,-0.004035614
25/08/2010,42.21,0.005463845
24/08/2010,41.98,-0.025168916
23/08/2010,43.05,-0.005790404
20/08/2010,43.3,0.002080685
19/08/2010,43.21,-0.006918847
18/08/2010,43.51,0.017387711
17/08/2010,42.76,0.025581689
16/08/2010,41.68,-0.002635679
13/08/2010,41.79,-0.015434237
12/08/2010,42.44,-0.000942063
11/08/2010,42.48,-0.035383504
10/08/2010,44.01,-0.008822589
09/08/2010,44.4,0.024163473
06/08/2010,43.34,0.001847576
05/08/2010,43.26,0.018901508
04/08/2010,42.45,0.004722559
03/08/2010,42.25,-0.030305349
02/08/2010,43.55,0.034574806
30/07/2010,42.07,0.013400536
29/07/2010,41.51,-0.005285933
28/07/2010,41.73,-0.006687391
27/07/2010,42.01,-0.001902498
26/07/2010,42.09,0.014116756
23/07/2010,41.5,0.019219665
22/07/2010,40.71,0.037541946
21/07/2010,39.21,-0.00888669
20/07/2010,39.56,0.01939826
19/07/2010,38.8,-0.009746166
16/07/2010,39.18,-0.040270541
15/07/2010,40.79,-0.006110248
14/07/2010,41.04,0.021426752
13/07/2010,40.17,0.035473697
12/07/2010,38.77,-0.006427584
09/07/2010,39.02,0.003594356
08/07/2010,38.88,0.00464038
07/07/2010,38.7,0.064297379
06/07/2010,36.29,-0.02476654
02/07/2010,37.2,-0.024167954
01/07/2010,38.11,0.005261785
30/06/2010,37.91,-0.017519078
29/06/2010,38.58,-0.058151527
28/06/2010,40.89,-0.003174218
25/06/2010,41.02,0.006849342
24/06/2010,40.74,-0.031411135
23/06/2010,42.04,-0.003087522
22/06/2010,42.17,-0.042253268
21/06/2010,43.99,-0.010177629
18/06/2010,44.44,0.014734484
17/06/2010,43.79,-0.012707228
16/06/2010,44.35,-0.010095431
15/06/2010,44.8,0.01892801
14/06/2010,43.96,0.007993648
11/06/2010,43.61,-0.000687679
10/06/2010,43.64,0.028118502
09/06/2010,42.43,0.029174714
08/06/2010,41.21,0.013928142
07/06/2010,40.64,-0.036007273
04/06/2010,42.13,-0.054504369
03/06/2010,44.49,-0.002693604
02/06/2010,44.61,-0.001791714
01/06/2010,44.69,-0.016422917
28/05/2010,45.43,-0.030991753
27/05/2010,46.86,0.072336667
26/05/2010,43.59,0.022973513
25/05/2010,42.6,0.006594466
24/05/2010,42.32,-0.009407407
21/05/2010,42.72,0.022728251
20/05/2010,41.76,-0.039211503
19/05/2010,43.43,-0.004594541
18/05/2010,43.63,-0.036015596
17/05/2010,45.23,0.007100096
14/05/2010,44.91,-0.032854466
13/05/2010,46.41,-0.032435276
12/05/2010,47.94,0.030497916
11/05/2010,46.5,-0.002577321
10/05/2010,46.62,0.06811993
07/05/2010,43.55,-0.028075197
06/05/2010,44.79,-0.056426336
05/05/2010,47.39,-0.014038994
04/05/2010,48.06,-0.030128316
03/05/2010,49.53,0.021427205
30/04/2010,48.48,-0.029871163
29/04/2010,49.95,0.009453958
28/04/2010,49.48,-0.007249327
27/04/2010,49.84,-0.041271332
26/04/2010,51.94,0.009284399
23/04/2010,51.46,0.010745439
22/04/2010,50.91,0.010465097
21/04/2010,50.38,0.018025723
20/04/2010,49.48,0.002023064
19/04/2010,49.38,-0.016469543
16/04/2010,50.2,-0.013847897
15/04/2010,50.9,-0.004704046
14/04/2010,51.14,0.01576698
13/04/2010,50.34,0.010584223
12/04/2010,49.81,0.000401606
09/04/2010,49.79,0.007256633
08/04/2010,49.43,0.012622317
07/04/2010,48.81,-0.007958414
06/04/2010,49.2,0.00162734
05/04/2010,49.12,0.017870456
01/04/2010,48.25,0.015876665
31/03/2010,47.49,0.012075139
30/03/2010,46.92,-0.007643349
29/03/2010,47.28,-0.000845666
26/03/2010,47.32,0.004872375
25/03/2010,47.09,-0.00508368
24/03/2010,47.33,-0.009044125
23/03/2010,47.76,0.007355292
22/03/2010,47.41,0.003380523
19/03/2010,47.25,-0.006959851
18/03/2010,47.58,0.004001269
17/03/2010,47.39,-0.01258142
16/03/2010,47.99,0.041482072
15/03/2010,46.04,0.000869187
12/03/2010,46,0.00873368
11/03/2010,45.6,-0.006339512
10/03/2010,45.89,0.00043592
09/03/2010,45.87,-0.003047456
08/03/2010,46.01,0.001522567
05/03/2010,45.94,0.011163517
04/03/2010,45.43,0.010177079
03/03/2010,44.97,0.001557806
02/03/2010,44.9,-0.015250599
01/03/2010,45.59,0.026674175
26/02/2010,44.39,0.013837127
25/02/2010,43.78,0.002057849
24/02/2010,43.69,0.017315451
23/02/2010,42.94,-0.013187004
22/02/2010,43.51,-0.000689259
19/02/2010,43.54,0.004373353
18/02/2010,43.35,0.006944472
17/02/2010,43.05,0.022789662
16/02/2010,42.08,0.013638206
12/02/2010,41.51,-0.000722456
11/02/2010,41.54,0.009675934
10/02/2010,41.14,0.02635296
09/02/2010,40.07,0.0070123
08/02/2010,39.79,0.002264437
05/02/2010,39.7,-0.007528266
04/02/2010,40,-0.039941607
03/02/2010,41.63,-0.010038325
02/02/2010,42.05,0.022851265
01/02/2010,41.1,0.01199378
29/01/2010,40.61,-0.005157816
28/01/2010,40.82,-0.013383823
27/01/2010,41.37,-0.002414294
26/01/2010,41.47,-0.00625002
25/01/2010,41.73,0.022783341
22/01/2010,40.79,-0.023741425
21/01/2010,41.77,-0.031344619
20/01/2010,43.1,-0.022936785
19/01/2010,44.1,-0.028391311
15/01/2010,45.37,0.000220434
14/01/2010,45.36,-0.032960486
13/01/2010,46.88,0.009429988
12/01/2010,46.44,-0.005154651
11/01/2010,46.68,0.014457043
08/01/2010,46.01,-0.018945669
07/01/2010,46.89,0.042031228
06/01/2010,44.96,0.015240098
05/01/2010,44.28,0.006570772
04/01/2010,43.99,0.02276222
31/12/2009,43,-0.017520042
30/12/2009,43.76,-0.003421926
29/12/2009,43.91,-0.00091054
28/12/2009,43.95,0.003418807
24/12/2009,43.8,-0.000456517
23/12/2009,43.82,0.003200003
22/12/2009,43.68,0.008737696
21/12/2009,43.3,0.022892847
18/12/2009,42.32,-0.002124396
17/12/2009,42.41,-0.009854608
16/12/2009,42.83,0.011742737
15/12/2009,42.33,-0.006358199
14/12/2009,42.6,0.010619569
11/12/2009,42.15,0.029860153
10/12/2009,40.91,0.011555138
09/12/2009,40.44,-0.006408698
08/12/2009,40.7,-0.021150661
07/12/2009,41.57,0.001444391
04/12/2009,41.51,-0.023569714
03/12/2009,42.5,-0.013322623
02/12/2009,43.07,0
01/12/2009,43.07,0.009096273
30/11/2009,42.68,-0.012341524
27/11/2009,43.21,-0.015614554
25/11/2009,43.89,0.048072718
24/11/2009,41.83,0.00047824
23/11/2009,41.81,0.012273045
20/11/2009,41.3,0.003152664
19/11/2009,41.17,-0.025894518
18/11/2009,42.25,-0.009891743
17/11/2009,42.67,-0.00793655
16/11/2009,43.01,0.018065007
13/11/2009,42.24,0.008798059
12/11/2009,41.87,-0.020097615
11/11/2009,42.72,-0.007230352
10/11/2009,43.03,0.006294461
09/11/2009,42.76,0.033530665
06/11/2009,41.35,0.001209922
05/11/2009,41.3,0.02550408
04/11/2009,40.26,-0.000496648
03/11/2009,40.28,0.014252023
02/11/2009,39.71,0.010633012
30/10/2009,39.29,-0.037712048
29/10/2009,40.8,0.052842481
28/10/2009,38.7,-0.047928467
27/10/2009,40.6,-0.014912879
26/10/2009,41.21,-0.005806936
23/10/2009,41.45,-0.00577341
22/10/2009,41.69,0.024524721
21/10/2009,40.68,-0.028594146
20/10/2009,41.86,-0.006903967
19/10/2009,42.15,0.005948858
16/10/2009,41.9,-0.004761914
15/10/2009,42.1,0.008827446
14/10/2009,41.73,0.018624314
13/10/2009,40.96,0.01030684
12/10/2009,40.54,-0.008351805
09/10/2009,40.88,0.006626604
08/10/2009,40.61,0.014635013
07/10/2009,40.02,-0.00672397
06/10/2009,40.29,0.045185351
05/10/2009,38.51,0.020992637
02/10/2009,37.71,-0.007660848
01/10/2009,38,-0.013850999
30/09/2009,38.53,0.005204279
29/09/2009,38.33,0.018697056
28/09/2009,37.62,0.039858875
25/09/2009,36.15,-0.018092599
24/09/2009,36.81,-0.010807995
23/09/2009,37.21,-0.024948215
22/09/2009,38.15,-0.002617803
21/09/2009,38.25,-0.013245227
18/09/2009,38.76,-0.001546791
17/09/2009,38.82,0.004906401
16/09/2009,38.63,0.024899727
15/09/2009,37.68,-0.013182369
14/09/2009,38.18,0.021978907
11/09/2009,37.35,-0.020406167
10/09/2009,38.12,0.022282089
09/09/2009,37.28,0.007268843
08/09/2009,37.01,0.026558714
04/09/2009,36.04,0.001944175
03/09/2009,35.97,0.031632121
02/09/2009,34.85,-0.002292922
01/09/2009,34.93,-0.040673114
31/08/2009,36.38,-0.032186686
28/08/2009,37.57,0.107225442
27/08/2009,33.75,0.002670229
26/08/2009,33.66,0.016776906
25/08/2009,33.1,0.023847049
24/08/2009,32.32,0.006830204
21/08/2009,32.1,0.041990902
20/08/2009,30.78,0.026668247
19/08/2009,29.97,0.00770394
18/08/2009,29.74,0.009799031
17/08/2009,29.45,-0.066976125
14/08/2009,31.49,0.015360302
13/08/2009,31.01,0.01135086
12/08/2009,30.66,0.01611082
11/08/2009,30.17,-0.028750755
10/08/2009,31.05,-0.017874718
07/08/2009,31.61,0.050278142
06/08/2009,30.06,0.014070584
05/08/2009,29.64,0.002026343
04/08/2009,29.58,-0.029972274
03/08/2009,30.48,0.021556132
31/07/2009,29.83,0.003021657
30/07/2009,29.74,0.025887004
29/07/2009,28.98,-0.000345006
28/07/2009,28.99,-0.01165994
27/07/2009,29.33,-0.018243749
24/07/2009,29.87,0.012803409
23/07/2009,29.49,0.021248229
22/07/2009,28.87,0.010095821
21/07/2009,28.58,-0.010095821
20/07/2009,28.87,0.032385794
17/07/2009,27.95,0.009707069
16/07/2009,27.68,0.012359299
15/07/2009,27.34,0.012513965
14/07/2009,27,0.065823297
13/07/2009,25.28,0.026454449
10/07/2009,24.62,-0.012913819
09/07/2009,24.94,-0.026119411
08/07/2009,25.6,0.06829557
07/07/2009,23.91,-0.032506462
06/07/2009,24.7,0.016738501
02/07/2009,24.29,-0.065335857
01/07/2009,25.93,0.02222747
30/06/2009,25.36,-0.02222747
29/06/2009,25.93,0.01046724
26/06/2009,25.66,-0.005828655
25/06/2009,25.81,0.028691298
24/06/2009,25.08,0.01203384
23/06/2009,24.78,-0.021952588
22/06/2009,25.33,-0.029562635
19/06/2009,26.09,0.013894473
18/06/2009,25.73,-0.002329194
17/06/2009,25.79,0
16/06/2009,25.79,-0.020342287
15/06/2009,26.32,-0.036191228
12/06/2009,27.29,-0.018515686
11/06/2009,27.8,-0.043982463
10/06/2009,29.05,-0.020443642
09/06/2009,29.65,0.000674764
08/06/2009,29.63,-0.004377848
05/06/2009,29.76,-0.015338747
04/06/2009,30.22,-0.014128706
03/06/2009,30.65,-0.000978314
02/06/2009,30.68,-0.010698757
01/06/2009,31.01,0.088977484
29/05/2009,28.37,0.008495626
28/05/2009,28.13,-0.002130683
27/05/2009,28.19,0.003553664
26/05/2009,28.09,0.061292342
22/05/2009,26.42,0.013336071
21/05/2009,26.07,-0.028735436
20/05/2009,26.83,-0.017366038
19/05/2009,27.3,0.028610534
18/05/2009,26.53,0.040382337
15/05/2009,25.48,0.003144657
14/05/2009,25.4,0.004735605
13/05/2009,25.28,-0.059507095
12/05/2009,26.83,-0.037312302
11/05/2009,27.85,-0.032847735
08/05/2009,28.78,0.019295459
07/05/2009,28.23,-0.013021476
06/05/2009,28.6,-0.018018506
05/05/2009,29.12,-0.003085893
04/05/2009,29.21,0.03874154
01/05/2009,28.1,-0.029455145
30/04/2009,28.94,0.012867505
29/04/2009,28.57,0.020152706
28/04/2009,28,-0.013127739
27/04/2009,28.37,-0.011913245
24/04/2009,28.71,0.068843607
23/04/2009,26.8,-0.018851048
22/04/2009,27.31,0.006244281
21/04/2009,27.14,0.096231754
20/04/2009,24.65,-0.087721064
17/04/2009,26.91,0.015353232
16/04/2009,26.5,0.110404663
15/04/2009,23.73,0.00210926
14/04/2009,23.68,0.002113719
13/04/2009,23.63,-0.024661647
09/04/2009,24.22,0.074107972
08/04/2009,22.49,0.047346121
07/04/2009,21.45,-0.053109825
06/04/2009,22.62,-0.036036024
03/04/2009,23.45,0.004701868
02/04/2009,23.34,0.065510144
01/04/2009,21.86,0.013818737
31/03/2009,21.56,0.016366977
30/03/2009,21.21,-0.055034519
27/03/2009,22.41,-0.01417835
26/03/2009,22.73,0.011059613
25/03/2009,22.48,-0.030232313
24/03/2009,23.17,-0.00859481
23/03/2009,23.37,0.144286497
20/03/2009,20.23,-0.026342987
19/03/2009,20.77,-0.017657343
18/03/2009,21.14,0.043012187
17/03/2009,20.25,0.048049698
16/03/2009,19.3,-0.019497796
13/03/2009,19.68,0.003563251
12/03/2009,19.61,0.06097527
11/03/2009,18.45,0.010351495
10/03/2009,18.26,0.075035186
09/03/2009,16.94,-0.015812921
06/03/2009,17.21,0.004659298
05/03/2009,17.13,-0.064976254
04/03/2009,18.28,0.053945663
03/03/2009,17.32,-0.016605019
02/03/2009,17.61,-0.078075107
27/02/2009,19.04,0.004210533
26/02/2009,18.96,-0.006833141
25/02/2009,19.09,-0.033988854
24/02/2009,19.75,0.04134956
23/02/2009,18.95,-0.04134956
20/02/2009,19.75,0
19/02/2009,19.75,-0.003538038
18/02/2009,19.82,-0.005032723
17/02/2009,19.92,-0.012967763
13/02/2009,20.18,-0.019141689
12/02/2009,20.57,-0.020688734
11/02/2009,21,-0.026317308
10/02/2009,21.56,-0.053725399
09/02/2009,22.75,-0.006134989
06/02/2009,22.89,0.051546252
05/02/2009,21.74,0.040362119
04/02/2009,20.88,-0.01991531
03/02/2009,21.3,0.039746673
02/02/2009,20.47,-0.013585847
30/01/2009,20.75,-0.046147548
29/01/2009,21.73,-0.056800422
28/01/2009,23,0.063727256
27/01/2009,21.58,0.017294191
26/01/2009,21.21,0.001415428
23/01/2009,21.18,-0.001415428
22/01/2009,21.21,-0.024221026
21/01/2009,21.73,0.019986722
20/01/2009,21.3,-0.069806312
16/01/2009,22.84,0.033841163
15/01/2009,22.08,0.005905082
14/01/2009,21.95,-0.002275314
13/01/2009,22,-0.00272356
12/01/2009,22.06,-0.015294945
09/01/2009,22.4,-0.072320662
08/01/2009,24.08,-0.030670979
07/01/2009,24.83,-0.041804194
06/01/2009,25.89,0.008923435
05/01/2009,25.66,
