Date,Close,VMC
25/01/2011,42.23,0.004985174
24/01/2011,42.02,0.036596838
21/01/2011,40.51,-0.003449979
20/01/2011,40.65,0.006911901
19/01/2011,40.37,-0.005681132
18/01/2011,40.6,-0.011266345
14/01/2011,41.06,0.013485554
13/01/2011,40.51,-0.004924905
12/01/2011,40.71,0.005171788
11/01/2011,40.5,0.003215039
10/01/2011,40.37,-0.003215039
07/01/2011,40.5,0.000246944
06/01/2011,40.49,-0.018838478
05/01/2011,41.26,-0.021103901
04/01/2011,42.14,-0.0535925
03/01/2011,44.46,0.002251746
31/12/2010,44.36,-0.010539396
30/12/2010,44.83,-0.007555591
29/12/2010,45.17,0.018771501
28/12/2010,44.33,-0.002253268
27/12/2010,44.43,-0.008739551
23/12/2010,44.82,-0.008884998
22/12/2010,45.22,-0.006392615
21/12/2010,45.51,0.000219756
20/12/2010,45.5,-0.012232568
17/12/2010,46.06,-0.02719945
16/12/2010,47.33,0.020060425
15/12/2010,46.39,-0.020905198
14/12/2010,47.37,0.056227506
13/12/2010,44.78,0.034070977
10/12/2010,43.28,0.017716081
09/12/2010,42.52,0.005423902
08/12/2010,42.29,0.00023649
07/12/2010,42.28,0.014532716
06/12/2010,41.67,-0.007888173
03/12/2010,42,-0.008298803
02/12/2010,42.35,0.009728396
01/12/2010,41.94,0.044365062
30/11/2010,40.12,0.016587462
29/11/2010,39.46,0.017898714
26/11/2010,38.76,-0.028987537
24/11/2010,39.9,0.017699577
23/11/2010,39.2,-0.020202707
22/11/2010,40,0.01131376
19/11/2010,39.55,-0.001768347
18/11/2010,39.62,0.017312041
17/11/2010,38.94,-0.005378422
16/11/2010,39.15,-0.011681189
15/11/2010,39.61,-0.026163197
12/11/2010,40.66,-0.023576253
11/11/2010,41.63,-0.004314484
10/11/2010,41.81,-0.007387142
09/11/2010,42.12,-0.030627759
08/11/2010,43.43,0.024237961
05/11/2010,42.39,0.025081931
04/11/2010,41.34,0.061350575
03/11/2010,38.88,-0.010490054
02/11/2010,39.29,0.081910915
01/11/2010,36.2,-0.008527077
29/10/2010,36.51,0.00687099
28/10/2010,36.26,0.0008277
27/10/2010,36.23,-0.014250721
26/10/2010,36.75,-0.005156749
25/10/2010,36.94,0.00651822
22/10/2010,36.7,0.009032496
21/10/2010,36.37,0.004961421
20/10/2010,36.19,0.008324132
19/10/2010,35.89,-0.017127491
18/10/2010,36.51,-0.000547645
15/10/2010,36.53,0.00274123
14/10/2010,36.43,-0.002193585
13/10/2010,36.51,0.013789518
12/10/2010,36.01,-0.013789518
11/10/2010,36.51,-0.007639873
08/10/2010,36.79,-0.0083909
07/10/2010,37.1,-0.023705998
06/10/2010,37.99,0.009521363
05/10/2010,37.63,0.019861093
04/10/2010,36.89,-0.016400421
01/10/2010,37.5,0.015587523
30/09/2010,36.92,-0.001623816
29/09/2010,36.98,0.006511146
28/09/2010,36.74,0.014530756
27/09/2010,36.21,-0.006880445
24/09/2010,36.46,0.02106508
23/09/2010,35.7,-0.030347156
22/09/2010,36.8,-0.026282017
21/09/2010,37.78,0.030912285
20/09/2010,36.63,0
17/09/2010,36.63,-0.014365337
16/09/2010,37.16,-0.017605149
15/09/2010,37.82,-0.001321179
14/09/2010,37.87,-0.015979384
13/09/2010,38.48,0.000519886
10/09/2010,38.46,0.009142025
09/09/2010,38.11,-0.003666845
08/09/2010,38.25,-0.000261404
07/09/2010,38.26,-0.007551136
03/09/2010,38.55,0.004159091
02/09/2010,38.39,0.019198486
01/09/2010,37.66,0.024188226
31/08/2010,36.76,-0.018596412
30/08/2010,37.45,-0.027131916
27/08/2010,38.48,0.020478531
26/08/2010,37.7,0.002656044
25/08/2010,37.6,0.016086138
24/08/2010,37,-0.034793046
23/08/2010,38.31,-0.015283292
20/08/2010,38.9,0.011115534
19/08/2010,38.47,-0.01879803
18/08/2010,39.2,0.015165437
17/08/2010,38.61,0.00936775
16/08/2010,38.25,-0.001828393
13/08/2010,38.32,-0.009609216
12/08/2010,38.69,-0.026777068
11/08/2010,39.74,-0.021409829
10/08/2010,40.6,-0.024332101
09/08/2010,41.6,-0.000480654
06/08/2010,41.62,0.000480654
05/08/2010,41.6,-0.015740845
04/08/2010,42.26,-0.007073833
03/08/2010,42.56,-0.096036164
02/08/2010,46.85,0.034969357
30/07/2010,45.24,0.004874816
29/07/2010,45.02,-0.021534561
28/07/2010,46,-0.019163037
27/07/2010,46.89,-0.010395766
26/07/2010,47.38,0.025003974
23/07/2010,46.21,0.022763075
22/07/2010,45.17,0.022840223
21/07/2010,44.15,-0.014615212
20/07/2010,44.8,0.036367644
19/07/2010,43.2,-0.000925498
16/07/2010,43.24,-0.028048812
15/07/2010,44.47,-0.013402032
14/07/2010,45.07,-0.003764815
13/07/2010,45.24,0.030295148
12/07/2010,43.89,-0.013128301
09/07/2010,44.47,0.013128301
08/07/2010,43.89,0.003423488
07/07/2010,43.74,-0.01294737
06/07/2010,44.31,0.02121188
02/07/2010,43.38,-0.006433846
01/07/2010,43.66,-0.003886163
30/06/2010,43.83,-0.009310843
29/06/2010,44.24,-0.033999497
28/06/2010,45.77,-0.006533124
25/06/2010,46.07,-0.001084716
24/06/2010,46.12,-0.01911365
23/06/2010,47.01,0.003622806
22/06/2010,46.84,-0.039352085
21/06/2010,48.72,0.024728533
18/06/2010,47.53,0.004428052
17/06/2010,47.32,-0.008836582
16/06/2010,47.74,-0.002092489
15/06/2010,47.84,0.019844434
14/06/2010,46.9,-0.00234267
11/06/2010,47.01,0.005118373
10/06/2010,46.77,0.029950155
09/06/2010,45.39,-0.016171681
08/06/2010,46.13,0.00587022
07/06/2010,45.86,-0.044565524
04/06/2010,47.95,-0.070062858
03/06/2010,51.43,0.007612021
02/06/2010,51.04,0.024795478
01/06/2010,49.79,-0.013763058
28/05/2010,50.48,-0.028704499
27/05/2010,51.95,0.040260715
26/05/2010,49.9,0.011083237
25/05/2010,49.35,0.001622389
24/05/2010,49.27,-0.009695087
21/05/2010,49.75,0.017437587
20/05/2010,48.89,-0.06051633
19/05/2010,51.94,-0.009580453
18/05/2010,52.44,-0.016079037
17/05/2010,53.29,0.007723501
14/05/2010,52.88,-0.018734156
13/05/2010,53.88,-0.015287157
12/05/2010,54.71,0.003662337
11/05/2010,54.51,-0.009857692
10/05/2010,55.05,0.074848832
07/05/2010,51.08,-0.013031401
06/05/2010,51.75,-0.042929916
05/05/2010,54.02,-0.027028672
04/05/2010,55.5,-0.059288276
03/05/2010,58.89,0.027719774
30/04/2010,57.28,-0.016620881
29/04/2010,58.24,0.038149858
28/04/2010,56.06,0.012565234
27/04/2010,55.36,-0.043823267
26/04/2010,57.84,0.009903651
23/04/2010,57.27,0.023318492
22/04/2010,55.95,0.027542962
21/04/2010,54.43,0.010898787
20/04/2010,53.84,0.017424328
19/04/2010,52.91,0.000189018
16/04/2010,52.9,-0.007157687
15/04/2010,53.28,0.034950564
14/04/2010,51.45,0.033198069
13/04/2010,49.77,0.009894074
12/04/2010,49.28,0.017605368
09/04/2010,48.42,0.007046661
08/04/2010,48.08,0.003124677
07/04/2010,47.93,-0.019422098
06/04/2010,48.87,-0.011191489
05/04/2010,49.42,0.006699852
01/04/2010,49.09,0.038414357
31/03/2010,47.24,-0.009271031
30/03/2010,47.68,-0.01126185
29/03/2010,48.22,0.009166731
26/03/2010,47.78,-0.009995918
25/03/2010,48.26,-0.030005313
24/03/2010,49.73,-0.009008168
23/03/2010,50.18,0.01263428
22/03/2010,49.55,0.019976204
19/03/2010,48.57,0.003712876
18/03/2010,48.39,-0.02570521
17/03/2010,49.65,0.065761155
16/03/2010,46.49,0.021964567
15/03/2010,45.48,0.004849029
12/03/2010,45.26,-0.008360885
11/03/2010,45.64,0.00505218
10/03/2010,45.41,-0.00614711
09/03/2010,45.69,-0.005674393
08/03/2010,45.95,0.018893356
05/03/2010,45.09,0.029711841
04/03/2010,43.77,-0.002737852
03/03/2010,43.89,0.027956077
02/03/2010,42.68,-0.00770222
01/03/2010,43.01,-0.009257183
26/02/2010,43.41,-0.025922325
25/02/2010,44.55,-0.007380107
24/02/2010,44.88,-0.00666225
23/02/2010,45.18,-0.014066166
22/02/2010,45.82,0.007008351
19/02/2010,45.5,0.023347364
18/02/2010,44.45,0.002252253
17/02/2010,44.35,-0.002926941
16/02/2010,44.48,0.035235857
12/02/2010,42.94,-0.002558438
11/02/2010,43.05,0.005123439
10/02/2010,42.83,0.004680561
09/02/2010,42.63,-0.020202707
08/02/2010,43.5,-0.003671413
05/02/2010,43.66,0.008279716
04/02/2010,43.3,-0.041172972
03/02/2010,45.12,-0.015831465
02/02/2010,45.84,0.019606311
01/02/2010,44.95,0.017052242
29/01/2010,44.19,-0.021934631
28/01/2010,45.17,-0.022979455
27/01/2010,46.22,-0.015457586
26/01/2010,46.94,0.003628219
25/01/2010,46.77,-0.006181412
22/01/2010,47.06,-0.028902535
21/01/2010,48.44,-0.050715093
20/01/2010,50.96,-0.015962963
19/01/2010,51.78,0.012045998
15/01/2010,51.16,-0.028708262
14/01/2010,52.65,-0.00265554
13/01/2010,52.79,0.013540781
12/01/2010,52.08,-0.001918282
11/01/2010,52.18,-0.008966959
08/01/2010,52.65,-0.009828089
07/01/2010,53.17,-0.012708076
06/01/2010,53.85,0.017232118
05/01/2010,52.93,0.003785732
04/01/2010,52.73,0.00113852
31/12/2009,52.67,-0.016943176
30/12/2009,53.57,0.000373413
29/12/2009,53.55,0.005242476
28/12/2009,53.27,-0.004868923
24/12/2009,53.53,0.014299397
23/12/2009,52.77,-0.002271438
22/12/2009,52.89,0.031693808
21/12/2009,51.24,0.02890718
18/12/2009,49.78,0.019268419
17/12/2009,48.83,-0.000818833
16/12/2009,48.87,0.015258028
15/12/2009,48.13,-0.007658115
14/12/2009,48.5,0.012865917
11/12/2009,47.88,0.005865119
10/12/2009,47.6,-0.001888971
09/12/2009,47.69,-0.007312265
08/12/2009,48.04,-0.009942087
07/12/2009,48.52,-0.010456272
04/12/2009,49.03,0.010868558
03/12/2009,48.5,-0.018993729
02/12/2009,49.43,0.017345604
01/12/2009,48.58,0.002060582
30/11/2009,48.48,-0.004322328
27/11/2009,48.69,-0.027149155
25/11/2009,50.03,0.002601823
24/11/2009,49.9,-0.012150334
23/11/2009,50.51,0.014758944
20/11/2009,49.77,0.005439723
19/11/2009,49.5,-0.014838853
18/11/2009,50.24,-0.0035764
17/11/2009,50.42,0.004572118
16/11/2009,50.19,0.038591304
13/11/2009,48.29,0.013132028
12/11/2009,47.66,-0.020559337
11/11/2009,48.65,0.008670575
10/11/2009,48.23,-0.010313623
09/11/2009,48.73,0.015927527
06/11/2009,47.96,0.020219728
05/11/2009,47,0.029143995
04/11/2009,45.65,0.013008672
03/11/2009,45.06,-0.044702604
02/11/2009,47.12,0.023404182
30/10/2009,46.03,-0.037732282
29/10/2009,47.8,0.024352712
28/10/2009,46.65,-0.035379559
27/10/2009,48.33,-0.018247559
26/10/2009,49.22,-0.030217407
23/10/2009,50.73,-0.033724126
22/10/2009,52.47,0.00305402
21/10/2009,52.31,-0.026225444
20/10/2009,53.7,0.009542593
19/10/2009,53.19,0.013438264
16/10/2009,52.48,-0.019249509
15/10/2009,53.5,0.040821995
14/10/2009,51.36,-0.003692551
13/10/2009,51.55,-0.003872222
12/10/2009,51.75,-0.001158749
09/10/2009,51.81,-0.013991603
08/10/2009,52.54,0.025249486
07/10/2009,51.23,-0.012608061
06/10/2009,51.88,0.028148848
05/10/2009,50.44,0.007562225
02/10/2009,50.06,-0.007760461
01/10/2009,50.45,-0.069296757
30/09/2009,54.07,-0.010303679
29/09/2009,54.63,0.0005493
28/09/2009,54.6,0.029176092
25/09/2009,53.03,-0.016272687
24/09/2009,53.9,-0.029973004
23/09/2009,55.54,-0.020494346
22/09/2009,56.69,-0.000705343
21/09/2009,56.73,-0.012089503
18/09/2009,57.42,-0.04228383
17/09/2009,59.9,-0.01244313
16/09/2009,60.65,0.073714873
15/09/2009,56.34,0.028079599
14/09/2009,54.78,-0.007094163
11/09/2009,55.17,0.039938752
10/09/2009,53.01,0.01463209
09/09/2009,52.24,0.019328008
08/09/2009,51.24,0.040423622
04/09/2009,49.21,0.013296708
03/09/2009,48.56,0.00392036
02/09/2009,48.37,-0.013144572
01/09/2009,49.01,-0.020798327
31/08/2009,50.04,-0.018414539
28/08/2009,50.97,0.028053168
27/08/2009,49.56,0.008103772
26/08/2009,49.16,0.003055926
25/08/2009,49.01,0.008195088
24/08/2009,48.61,-0.022376849
21/08/2009,49.71,0.030017568
20/08/2009,48.24,0.004362737
19/08/2009,48.03,0.018703918
18/08/2009,47.14,0.022092051
17/08/2009,46.11,-0.041004151
14/08/2009,48.04,-0.024672304
13/08/2009,49.24,0.001829455
12/08/2009,49.15,0.017652347
11/08/2009,48.29,-0.019887893
10/08/2009,49.26,-0.022878782
07/08/2009,50.4,0.033696318
06/08/2009,48.73,-0.018300633
05/08/2009,49.63,0.001209678
04/08/2009,49.57,0.036360173
03/08/2009,47.8,0.00671707
31/07/2009,47.48,0.001686341
30/07/2009,47.4,0.023264308
29/07/2009,46.31,-0.044348483
28/07/2009,48.41,0.018134942
27/07/2009,47.54,0.000841751
24/07/2009,47.5,0.015487739
23/07/2009,46.77,0.048629818
22/07/2009,44.55,0.046402445
21/07/2009,42.53,-0.016787524
20/07/2009,43.25,0.025051058
17/07/2009,42.18,-0.001184694
16/07/2009,42.23,0.002608182
15/07/2009,42.12,0.024757904
14/07/2009,41.09,-0.006307639
13/07/2009,41.35,0.018304355
10/07/2009,40.6,-0.050196634
09/07/2009,42.69,0.021068361
08/07/2009,41.8,0.019324273
07/07/2009,41,-0.065148091
06/07/2009,43.76,0.015661306
02/07/2009,43.08,0.005820061
01/07/2009,42.83,-0.006284205
30/06/2009,43.1,-0.005783706
29/06/2009,43.35,-0.025957742
26/06/2009,44.49,-0.012064489
25/06/2009,45.03,0.030667567
24/06/2009,43.67,0.00712401
23/06/2009,43.36,0.008802466
22/06/2009,42.98,-0.013633949
19/06/2009,43.57,0.001378043
18/06/2009,43.51,-0.015281401
17/06/2009,44.18,-0.025034834
16/06/2009,45.3,-0.015334364
15/06/2009,46,-0.025752496
12/06/2009,47.2,0.100194972
11/06/2009,42.7,-0.029308663
10/06/2009,43.97,-0.014674606
09/06/2009,44.62,-0.000896057
08/06/2009,44.66,-0.03151776
05/06/2009,46.09,-0.00368165
04/06/2009,46.26,0
03/06/2009,46.26,-0.042946843
02/06/2009,48.29,0.010617358
01/06/2009,47.78,0.075848224
29/05/2009,44.29,0.052851233
28/05/2009,42.01,0.028735528
27/05/2009,40.82,-0.026829404
26/05/2009,41.93,0.040643141
22/05/2009,40.26,-0.00668402
21/05/2009,40.53,-0.04416208
20/05/2009,42.36,-0.015693026
19/05/2009,43.03,-0.009943428
18/05/2009,43.46,0.049043303
15/05/2009,41.38,-0.002413711
14/05/2009,41.48,-0.021465169
13/05/2009,42.38,-0.082182211
12/05/2009,46.01,-0.011238502
11/05/2009,46.53,-0.023785364
08/05/2009,47.65,0.009065098
07/05/2009,47.22,-0.052192932
06/05/2009,49.75,0.02916491
05/05/2009,48.32,-0.044127783
04/05/2009,50.5,0.109549696
01/05/2009,45.26,-0.049358149
30/04/2009,47.55,-0.054034015
29/04/2009,50.19,-0.009912849
28/04/2009,50.69,0.004151434
27/04/2009,50.48,-0.019810396
24/04/2009,51.49,0.036187834
23/04/2009,49.66,0.008696586
22/04/2009,49.23,0.002440514
21/04/2009,49.11,0.003467622
20/04/2009,48.94,-0.066974762
17/04/2009,52.33,-0.005716479
16/04/2009,52.63,0.078634491
15/04/2009,48.65,0.034929829
14/04/2009,46.98,-0.007422365
13/04/2009,47.33,0.005720961
09/04/2009,47.06,0.067006502
08/04/2009,44.01,0.007755513
07/04/2009,43.67,-0.063005976
06/04/2009,46.51,-0.037764217
03/04/2009,48.3,0.018598384
02/04/2009,47.41,0.031061724
01/04/2009,45.96,0.037012535
31/03/2009,44.29,-0.001353791
30/03/2009,44.35,-0.00090151
27/03/2009,44.39,-0.036930676
26/03/2009,46.06,0.051910529
25/03/2009,43.73,0.061053481
24/03/2009,41.14,0.011244313
23/03/2009,40.68,0.049896971
20/03/2009,38.7,-0.027273259
19/03/2009,39.77,-0.020901482
18/03/2009,40.61,-0.013209585
17/03/2009,41.15,0.031599766
16/03/2009,39.87,0.00629012
13/03/2009,39.62,0.061682096
12/03/2009,37.25,0.008898535
11/03/2009,36.92,0.015559206
10/03/2009,36.35,0.050786654
09/03/2009,34.55,-0.036098846
06/03/2009,35.82,-0.031600376
05/03/2009,36.97,-0.0667001
04/03/2009,39.52,0.000759398
03/03/2009,39.49,-0.028459235
02/03/2009,40.63,-0.019015688
27/02/2009,41.41,-0.039768554
26/02/2009,43.09,0.0187403
25/02/2009,42.29,0.00854909
24/02/2009,41.93,0.056162852
23/02/2009,39.64,-0.020227934
20/02/2009,40.45,-0.007389196
19/02/2009,40.75,-0.04931588
18/02/2009,42.81,-0.030141474
17/02/2009,44.12,-0.035841343
13/02/2009,45.73,-0.037343395
12/02/2009,47.47,0.054769666
11/02/2009,44.94,-0.052027337
10/02/2009,47.34,-0.040365617
09/02/2009,49.29,-0.043277893
06/02/2009,51.47,0.007801873
05/02/2009,51.07,-0.007218839
04/02/2009,51.44,0.012126102
03/02/2009,50.82,0.051686918
02/02/2009,48.26,-0.024561202
30/01/2009,49.46,-0.027912498
29/01/2009,50.86,-0.049856951
28/01/2009,53.46,0.016978337
27/01/2009,52.56,0.038399133
26/01/2009,50.58,-0.050126145
23/01/2009,53.18,0.016112565
22/01/2009,52.33,-0.026401684
21/01/2009,53.73,-0.001859428
20/01/2009,53.83,-0.08609759
16/01/2009,58.67,0.033625352
15/01/2009,56.73,0.016529302
14/01/2009,55.8,-0.041767784
13/01/2009,58.18,0.017512368
12/01/2009,57.17,-0.067954492
09/01/2009,61.19,-0.029150949
08/01/2009,63,-0.015748357
07/01/2009,64,-0.046853767
06/01/2009,67.07,-0.042043851
05/01/2009,69.95,
