Date,Close,HAS
26/01/2011,44.85,0.009408672
25/01/2011,44.43,-0.001349528
24/01/2011,44.49,-0.002693604
21/01/2011,44.61,-0.001120197
20/01/2011,44.66,0.002466092
19/01/2011,44.55,0.011286802
18/01/2011,44.05,-0.009939092
14/01/2011,44.49,-0.003589863
13/01/2011,44.65,-0.008696677
12/01/2011,45.04,-0.020872998
11/01/2011,45.99,0.000217462
10/01/2011,45.98,-0.00195546
07/01/2011,46.07,0.000434216
06/01/2011,46.05,-0.004117462
05/01/2011,46.24,0.00498646
04/01/2011,46.01,-0.013385347
03/01/2011,46.63,-0.011725963
31/12/2010,47.18,-0.023254426
30/12/2010,48.29,0.000828672
29/12/2010,48.25,0.017562651
28/12/2010,47.41,-0.022936785
27/12/2010,48.51,-0.000206122
23/12/2010,48.52,-0.022417894
22/12/2010,49.62,0.007078602
21/12/2010,49.27,-0.001014302
20/12/2010,49.32,-0.002430135
17/12/2010,49.44,0.00364742
16/12/2010,49.26,0.012871768
15/12/2010,48.63,-0.003284749
14/12/2010,48.79,0.008232193
13/12/2010,48.39,-0.02570521
10/12/2010,49.65,0.00464319
09/12/2010,49.42,-0.000404613
08/12/2010,49.44,-0.005043892
07/12/2010,49.69,0.008285386
06/12/2010,49.28,-0.002229655
03/12/2010,49.39,0.007111683
02/12/2010,49.04,0.026447823
01/12/2010,47.76,0.002095997
30/11/2010,47.66,0.013519429
29/11/2010,47.02,-0.014777554
26/11/2010,47.72,0.003148287
24/11/2010,47.57,0.007384779
23/11/2010,47.22,0
22/11/2010,47.22,-0.011998881
19/11/2010,47.79,0.011998881
18/11/2010,47.22,0.017087131
17/11/2010,46.42,0.009741391
16/11/2010,45.97,-0.014898257
15/11/2010,46.66,-0.003423195
12/11/2010,46.82,-0.009142192
11/11/2010,47.25,0.01492565
10/11/2010,46.55,-0.002574556
09/11/2010,46.67,-0.013831479
08/11/2010,47.32,0.001268767
05/11/2010,47.26,-0.000211573
04/11/2010,47.27,0.002541836
03/11/2010,47.15,-0.00359903
02/11/2010,47.32,0.014260112
01/11/2010,46.65,0.008611463
29/10/2010,46.25,0.010651117
28/10/2010,45.76,-0.003490405
27/10/2010,45.92,0
26/10/2010,45.92,-0.000870701
25/10/2010,45.96,-0.000869944
22/10/2010,46,0.006980831
21/10/2010,45.68,-0.012400899
20/10/2010,46.25,0.000865239
19/10/2010,46.21,-0.01290063
18/10/2010,46.81,0.037658166
15/10/2010,45.08,-0.019550321
14/10/2010,45.97,-0.003257686
13/10/2010,46.12,0.007836348
12/10/2010,45.76,-0.003272611
11/10/2010,45.91,0.005898433
08/10/2010,45.64,0.005492709
07/10/2010,45.39,-0.008992275
06/10/2010,45.8,0.000218364
05/10/2010,45.79,0.027453573
04/10/2010,44.55,-0.001345895
01/10/2010,44.61,0.002244166
30/09/2010,44.51,-0.011837101
29/09/2010,45.04,-0.003767317
28/09/2010,45.21,0.003989367
27/09/2010,45.03,0.014540017
24/09/2010,44.38,0.014983254
23/09/2010,43.72,-0.000914495
22/09/2010,43.76,-0.027942332
21/09/2010,45,-0.00840899
20/09/2010,45.38,0.015097978
17/09/2010,44.7,0.006058585
16/09/2010,44.43,0.001576754
15/09/2010,44.36,0.010423842
14/09/2010,43.9,-0.004318679
13/09/2010,44.09,0.017157003
10/09/2010,43.34,0.006713765
09/09/2010,43.05,0.000464684
08/09/2010,43.03,-0.004637152
07/09/2010,43.23,-0.005996328
03/09/2010,43.49,0.010865903
02/09/2010,43.02,0.031883678
01/09/2010,41.67,0.03194225
31/08/2010,40.36,0.005216755
30/08/2010,40.15,-0.01948514
27/08/2010,40.94,0.013525351
26/08/2010,40.39,-0.015477523
25/08/2010,41.02,-0.004378504
24/08/2010,41.2,-0.02374497
23/08/2010,42.19,-0.006614718
20/08/2010,42.47,-0.012634702
19/08/2010,43.01,-0.022529689
18/08/2010,43.99,0.00273162
17/08/2010,43.87,0.024926285
16/08/2010,42.79,0.000233727
13/08/2010,42.78,0.007037327
12/08/2010,42.48,-0.000941177
11/08/2010,42.52,-0.028059812
10/08/2010,43.73,0.000457457
09/08/2010,43.71,0.008962487
06/08/2010,43.32,-0.00460618
05/08/2010,43.52,-0.000918696
04/08/2010,43.56,0.026283639
03/08/2010,42.43,-0.015435292
02/08/2010,43.09,0.022056267
30/07/2010,42.15,0.007620899
29/07/2010,41.83,0.007197728
28/07/2010,41.53,-0.013394125
27/07/2010,42.09,-0.009693893
26/07/2010,42.5,0.037152266
23/07/2010,40.95,0.020975476
22/07/2010,40.1,0.019134521
21/07/2010,39.34,-0.03619514
20/07/2010,40.79,0.035940978
19/07/2010,39.35,-0.003804697
16/07/2010,39.5,-0.039464111
15/07/2010,41.09,-0.009687651
14/07/2010,41.49,-0.016256633
13/07/2010,42.17,0.009530689
12/07/2010,41.77,0.004318625
09/07/2010,41.59,0.013312553
08/07/2010,41.04,-0.000243635
07/07/2010,41.05,0.023913379
06/07/2010,40.08,-0.009189187
02/07/2010,40.45,-0.009840178
01/07/2010,40.85,-0.0061013
30/06/2010,41.1,-0.022613425
29/06/2010,42.04,-0.021647904
28/06/2010,42.96,-0.000930665
25/06/2010,43,0.003261126
24/06/2010,42.86,0.041444369
23/06/2010,41.12,-0.003641223
22/06/2010,41.27,-0.022521316
21/06/2010,42.21,-0.015748357
18/06/2010,42.88,0.000233236
17/06/2010,42.87,0.004441854
16/06/2010,42.68,0.019638629
15/06/2010,41.85,0.03254294
14/06/2010,40.51,0.002966628
11/06/2010,40.39,-0.004446648
10/06/2010,40.57,0.053930293
09/06/2010,38.44,0.008621869
08/06/2010,38.11,-0.008101442
07/06/2010,38.42,-0.018566805
04/06/2010,39.14,-0.01571642
03/06/2010,39.76,-0.013490087
02/06/2010,40.3,0.023601397
01/06/2010,39.36,-0.019872368
28/05/2010,40.15,-0.010406437
27/05/2010,40.57,0.025463183
26/05/2010,39.55,0.015543694
25/05/2010,38.94,-0.009456939
24/05/2010,39.31,-0.005580938
21/05/2010,39.53,-0.006052982
20/05/2010,39.77,-0.032408526
19/05/2010,41.08,-0.013059436
18/05/2010,41.62,0.002405582
17/05/2010,41.52,0.030320171
14/05/2010,40.28,-0.014051753
13/05/2010,40.85,-0.037241541
12/05/2010,42.4,0.026770241
11/05/2010,41.28,0.01169604
10/05/2010,40.8,0.045889962
07/05/2010,38.97,-0.008177914
06/05/2010,39.29,-0.005330638
05/05/2010,39.5,0.014278672
04/05/2010,38.94,-0.029852963
03/05/2010,40.12,0.044859713
30/04/2010,38.36,-0.024718045
29/04/2010,39.32,0.007402714
28/04/2010,39.03,-0.010449949
27/04/2010,39.44,-0.024296749
26/04/2010,40.41,-0.002965162
23/04/2010,40.53,0.002965162
22/04/2010,40.41,0.006953095
21/04/2010,40.13,-0.020227626
20/04/2010,40.95,0.000977278
19/04/2010,40.91,0.026252127
16/04/2010,39.85,-0.007250938
15/04/2010,40.14,0.01556647
14/04/2010,39.52,0.005327933
13/04/2010,39.31,0.005356472
12/04/2010,39.1,0.004357305
09/04/2010,38.93,0.006701056
08/04/2010,38.67,0.007006646
07/04/2010,38.4,-0.013707702
06/04/2010,38.93,-0.005124275
05/04/2010,39.13,0.019874186
01/04/2010,38.36,0.002087683
31/03/2010,38.28,-0.01991531
30/03/2010,39.05,-0.004343944
29/03/2010,39.22,0.020868978
26/03/2010,38.41,0.00810356
25/03/2010,38.1,0.00105042
24/03/2010,38.06,-0.004456686
23/03/2010,38.23,-0.000523013
22/03/2010,38.25,0.009456335
19/03/2010,37.89,-0.005527057
18/03/2010,38.1,-0.001049318
17/03/2010,38.14,0.00763262
16/03/2010,37.85,0.005829375
15/03/2010,37.63,-0.015033911
12/03/2010,38.2,0.002883735
11/03/2010,38.09,0.002102497
10/03/2010,38.01,0.008719833
09/03/2010,37.68,0.004788517
08/03/2010,37.5,0.00080032
05/03/2010,37.47,0.019946753
04/03/2010,36.73,0.010950014
03/03/2010,36.33,-0.007677581
02/03/2010,36.61,0.015137209
01/03/2010,36.06,0.00779514
26/02/2010,35.78,0.002518541
25/02/2010,35.69,0.00590138
24/02/2010,35.48,0.005652926
23/02/2010,35.28,-0.006779687
22/02/2010,35.52,-0.007851975
19/02/2010,35.8,0.001117943
18/02/2010,35.76,0.009271031
17/02/2010,35.43,0.011354082
16/02/2010,35.03,-0.014735319
12/02/2010,35.55,-0.016460129
11/02/2010,36.14,0.023517321
10/02/2010,35.3,0.006822084
09/02/2010,35.06,0.01003305
08/02/2010,34.71,0.11951314
05/02/2010,30.8,-0.014824635
04/02/2010,31.26,-0.025581689
03/02/2010,32.07,0.003435893
02/02/2010,31.96,0.02438759
01/02/2010,31.19,0.020732845
29/01/2010,30.55,-0.031891896
28/01/2010,31.54,0.001586546
27/01/2010,31.49,0.006691119
26/01/2010,31.28,-0.004465717
25/01/2010,31.42,0.004146075
22/01/2010,31.29,-0.025557472
21/01/2010,32.1,-0.004972043
20/01/2010,32.26,-0.002167519
19/01/2010,32.33,0.005272147
15/01/2010,32.16,0.004362737
14/01/2010,32.02,0.010359534
13/01/2010,31.69,0.014301849
12/01/2010,31.24,-0.01587839
11/01/2010,31.74,-0.000944733
08/01/2010,31.77,0.002521275
07/01/2010,31.69,-0.014411277
06/01/2010,32.15,-0.000932691
05/01/2010,32.18,-0.01112496
04/01/2010,32.54,0.014860955
31/12/2009,32.06,-0.011474773
30/12/2009,32.43,0.01022789
29/12/2009,32.1,-0.005901555
28/12/2009,32.29,0.003723244
24/12/2009,32.17,0.001866833
23/12/2009,32.11,0.006875027
22/12/2009,31.89,-0.003443422
21/12/2009,32,0.011946071
18/12/2009,31.62,0.002850358
17/12/2009,31.53,-0.003166564
16/12/2009,31.63,0.004118491
15/12/2009,31.5,0.010531452
14/12/2009,31.17,0.010967852
11/12/2009,30.83,0.011089481
10/12/2009,30.49,0.009225766
09/12/2009,30.21,-0.006269613
08/12/2009,30.4,-0.014045633
07/12/2009,30.83,0.021308789
04/12/2009,30.18,0.002986563
03/12/2009,30.09,-0.013861608
02/12/2009,30.51,0.015191838
01/12/2009,30.05,0.013400536
30/11/2009,29.65,0.010510353
27/11/2009,29.34,-0.008484694
25/11/2009,29.59,0.019451219
24/11/2009,29.02,-0.007894326
23/11/2009,29.25,0.0051414
20/11/2009,29.1,-0.009235571
19/11/2009,29.37,-0.019889413
18/11/2009,29.96,0.003343367
17/11/2009,29.86,-0.009665131
16/11/2009,30.15,0.035446749
13/11/2009,29.1,0.006896579
12/11/2009,28.9,-0.011011811
11/11/2009,29.22,0.014130857
10/11/2009,28.81,0.002084782
09/11/2009,28.75,0.02965272
06/11/2009,27.91,0.006470188
05/11/2009,27.73,-0.001081276
04/11/2009,27.76,0.003970408
03/11/2009,27.65,0
02/11/2009,27.65,0.013838531
30/10/2009,27.27,-0.008398808
29/10/2009,27.5,0.013914542
28/10/2009,27.12,-0.022243397
27/10/2009,27.73,-0.016452445
26/10/2009,28.19,0.00569194
23/10/2009,28.03,-0.012409307
22/10/2009,28.38,0.008848049
21/10/2009,28.13,0.000711238
20/10/2009,28.11,-0.010967738
19/10/2009,28.42,-0.037974877
16/10/2009,29.52,0.02851937
15/10/2009,28.69,0.007346543
14/10/2009,28.48,0.003517415
13/10/2009,28.38,0.00849262
12/10/2009,28.14,-0.001420455
09/10/2009,28.18,0.006050917
08/10/2009,28.01,0.019103122
07/10/2009,27.48,-0.006167261
06/10/2009,27.65,0.015673731
05/10/2009,27.22,0.005525894
02/10/2009,27.07,-0.006994323
01/10/2009,27.26,-0.017815414
30/09/2009,27.75,0.007959521
29/09/2009,27.53,0.012059346
28/09/2009,27.2,0.000735565
25/09/2009,27.18,-0.004771527
24/09/2009,27.31,-0.02065665
23/09/2009,27.88,-0.018479559
22/09/2009,28.4,-0.003514942
21/09/2009,28.5,-0.013937508
18/09/2009,28.9,0.005203828
17/09/2009,28.75,-0.002084782
16/09/2009,28.81,0.007315831
15/09/2009,28.6,-0.005231049
14/09/2009,28.75,0.013305518
11/09/2009,28.37,-0.002464356
10/09/2009,28.44,-0.005610113
09/09/2009,28.6,-0.007315831
08/09/2009,28.81,0.004173919
04/09/2009,28.69,0.009103704
03/09/2009,28.43,0.026012512
02/09/2009,27.7,-0.006477173
01/09/2009,27.88,-0.018127385
31/08/2009,28.39,0.002115657
28/08/2009,28.33,0.007795929
27/08/2009,28.11,0.010010809
26/08/2009,27.83,0.001798238
25/08/2009,27.78,0.019262816
24/08/2009,27.25,0.008846353
21/08/2009,27.01,0.040806568
20/08/2009,25.93,-0.006917783
19/08/2009,26.11,0.000766284
18/08/2009,26.09,0.003455561
17/08/2009,26,-0.023190547
14/08/2009,26.61,-0.01121088
13/08/2009,26.91,0.019133955
12/08/2009,26.4,-0.005665738
11/08/2009,26.55,-0.007878488
10/08/2009,26.76,-0.007816902
07/08/2009,26.97,0.029347479
06/08/2009,26.19,0.000763942
05/08/2009,26.17,-0.007613284
04/08/2009,26.37,0.004942036
03/08/2009,26.24,-0.009859769
31/07/2009,26.5,0.012913206
30/07/2009,26.16,-0.004957112
29/07/2009,26.29,0.010323166
28/07/2009,26.02,-0.008800516
27/07/2009,26.25,-0.009101314
24/07/2009,26.49,-0.004519782
23/07/2009,26.61,0.016673368
22/07/2009,26.17,-0.007992431
21/07/2009,26.38,-0.002650011
20/07/2009,26.45,0.041294696
17/07/2009,25.38,0.024328219
16/07/2009,24.77,0.011368373
15/07/2009,24.49,0.026061454
14/07/2009,23.86,0.007150398
13/07/2009,23.69,0.021331867
10/07/2009,23.19,0.000862813
09/07/2009,23.17,0
08/07/2009,23.17,0.005626503
07/07/2009,23.04,-0.022742881
06/07/2009,23.57,-0.013066572
02/07/2009,23.88,-0.030923924
01/07/2009,24.63,0.015961051
30/06/2009,24.24,-0.009443716
29/06/2009,24.47,0
26/06/2009,24.47,0.002864745
25/06/2009,24.4,0.026158851
24/06/2009,23.77,-0.008378767
23/06/2009,23.97,-0.013673302
22/06/2009,24.3,-0.033983853
19/06/2009,25.14,0.01482696
18/06/2009,24.77,-0.00121041
17/06/2009,24.8,0.021190687
16/06/2009,24.28,-0.014718172
15/06/2009,24.64,-0.018098222
12/06/2009,25.09,-0.036780359
11/06/2009,26.03,0.00153787
10/06/2009,25.99,0.020996106
09/06/2009,25.45,0.003148369
08/06/2009,25.37,-0.0011818
05/06/2009,25.4,-0.009794398
04/06/2009,25.65,0.003906255
03/06/2009,25.55,-0.017843763
02/06/2009,26.01,-0.000384394
01/06/2009,26.02,0.023722676
29/05/2009,25.41,0.067139303
28/05/2009,23.76,0.025145156
27/05/2009,23.17,-0.017540557
26/05/2009,23.58,0.036273407
22/05/2009,22.74,0.00706093
21/05/2009,22.58,-0.037805936
20/05/2009,23.45,-0.023599915
19/05/2009,24.01,0.004173629
18/05/2009,23.91,0.041850685
15/05/2009,22.93,-0.008251947
14/05/2009,23.12,-0.016302377
13/05/2009,23.5,-0.055052178
12/05/2009,24.83,-0.023090198
11/05/2009,25.41,-0.025258774
08/05/2009,26.06,-0.015988159
07/05/2009,26.48,-0.047926606
06/05/2009,27.78,-0.0276908
05/05/2009,28.56,0.025533302
04/05/2009,27.84,0.036208015
01/05/2009,26.85,0.007101506
30/04/2009,26.66,-0.069892692
29/04/2009,28.59,0.031263647
28/04/2009,27.71,0.011250345
27/04/2009,27.4,-0.012692827
24/04/2009,27.75,0.013788317
23/04/2009,27.37,-0.011262608
22/04/2009,27.68,0.045075972
21/04/2009,26.46,-0.026111144
20/04/2009,27.16,-0.027239745
17/04/2009,27.91,0.063607389
16/04/2009,26.19,0.024740342
15/04/2009,25.55,-0.005464494
14/04/2009,25.69,-0.038187152
13/04/2009,26.69,-0.006349228
09/04/2009,26.86,0.028319808
08/04/2009,26.11,0.016216572
07/04/2009,25.69,-0.043418853
06/04/2009,26.83,0.003360093
03/04/2009,26.74,0.013933571
02/04/2009,26.37,0.043796963
01/04/2009,25.24,0.006758126
31/03/2009,25.07,0.005600015
30/03/2009,24.93,-0.021036696
27/03/2009,25.46,0.007886476
26/03/2009,25.26,0.048671406
25/03/2009,24.06,0.048540819
24/03/2009,22.92,-0.037255432
23/03/2009,23.79,0.020811964
20/03/2009,23.3,-0.017021688
19/03/2009,23.7,0
18/03/2009,23.7,0.021753897
17/03/2009,23.19,0.017838193
16/03/2009,22.78,-0.020422174
13/03/2009,23.25,0.00733869
12/03/2009,23.08,0.045200428
11/03/2009,22.06,-0.013060307
10/03/2009,22.35,0.047180722
09/03/2009,21.32,-0.034573621
06/03/2009,22.07,0.003176767
05/03/2009,22,-0.018910964
04/03/2009,22.42,0.008060948
03/03/2009,22.24,-0.012067186
02/03/2009,22.51,-0.016740479
27/02/2009,22.89,0.013635575
26/02/2009,22.58,-0.01799478
25/02/2009,22.99,0.005233331
24/02/2009,22.87,0.016310699
23/02/2009,22.5,-0.030636969
20/02/2009,23.2,0.003021802
19/02/2009,23.13,-0.00860961
18/02/2009,23.33,-0.007685777
17/02/2009,23.51,-0.012259718
13/02/2009,23.8,-0.00878483
12/02/2009,24.01,-0.006641784
11/02/2009,24.17,-0.00247934
10/02/2009,24.23,-0.034080377
09/02/2009,25.07,0.06297081
06/02/2009,23.54,0.00938974
05/02/2009,23.32,0.031804031
04/02/2009,22.59,0.002215822
03/02/2009,22.54,0.027435946
02/02/2009,21.93,-0.095600317
30/01/2009,24.13,-0.055222573
29/01/2009,25.5,-0.042984361
28/01/2009,26.62,0.021261241
27/01/2009,26.06,0.004615393
26/01/2009,25.94,0.0038625
23/01/2009,25.84,-0.01345398
22/01/2009,26.19,-0.028605639
21/01/2009,26.95,0.042059618
20/01/2009,25.84,-0.039830791
16/01/2009,26.89,0.001488649
15/01/2009,26.85,0.014253805
14/01/2009,26.47,-0.019454411
13/01/2009,26.99,-0.007750546
12/01/2009,27.2,-0.028272996
09/01/2009,27.98,-0.032351626
08/01/2009,28.9,-0.024270547
07/01/2009,29.61,0.011207453
06/01/2009,29.28,-0.004770026
05/01/2009,29.42,
