Date,Close,JEC
25/01/2011,49.49,-0.016631983
24/01/2011,50.32,0.011995346
21/01/2011,49.72,0.008077588
20/01/2011,49.32,-0.015491709
19/01/2011,50.09,-0.021136589
18/01/2011,51.16,0.002740264
14/01/2011,51.02,0.045512515
13/01/2011,48.75,0.001436929
12/01/2011,48.68,0.032995267
11/01/2011,47.1,0.026243709
10/01/2011,45.88,0.013384731
07/01/2011,45.27,-0.008797066
06/01/2011,45.67,0.003949106
05/01/2011,45.49,-0.012018062
04/01/2011,46.04,-0.020211395
03/01/2011,46.98,0.024346781
31/12/2010,45.85,-0.002831321
30/12/2010,45.98,-0.002823327
29/12/2010,46.11,0.005218538
28/12/2010,45.87,0.001963994
27/12/2010,45.78,-0.000873363
23/12/2010,45.82,-0.010853156
22/12/2010,46.32,0.047980906
21/12/2010,44.15,0.009101314
20/12/2010,43.75,0.00527101
17/12/2010,43.52,0.024187226
16/12/2010,42.48,0.009936207
15/12/2010,42.06,-0.018141621
14/12/2010,42.83,-0.002565001
13/12/2010,42.94,0.001864802
10/12/2010,42.86,0.014808121
09/12/2010,42.23,0.008561289
08/12/2010,41.87,0.004548183
07/12/2010,41.68,0.000239952
06/12/2010,41.67,0.009403324
03/12/2010,41.28,0.015625318
02/12/2010,40.64,0.03251099
01/12/2010,39.34,0.021583572
30/11/2010,38.5,-0.009821738
29/11/2010,38.88,-0.000771307
26/11/2010,38.91,-0.01833512
24/11/2010,39.63,0.015768384
23/11/2010,39.01,-0.015516018
22/11/2010,39.62,-0.017761568
19/11/2010,40.33,-0.013300689
18/11/2010,40.87,0.015286294
17/11/2010,40.25,0.007481332
16/11/2010,39.95,-0.051706225
15/11/2010,42.07,0.008354267
12/11/2010,41.72,-0.019229079
11/11/2010,42.53,-0.004925541
10/11/2010,42.74,0.003046282
09/11/2010,42.61,-0.003514119
08/11/2010,42.76,0.006569709
05/11/2010,42.48,0.032781976
04/11/2010,41.11,0.038685707
03/11/2010,39.55,-0.002020713
02/11/2010,39.63,0.01833512
01/11/2010,38.91,0.007739977
29/10/2010,38.61,-0.003361348
28/10/2010,38.74,0.017446088
27/10/2010,38.07,-0.028995042
26/10/2010,39.19,0.003322687
25/10/2010,39.06,-0.003832891
22/10/2010,39.21,-0.003564159
21/10/2010,39.35,0.003054215
20/10/2010,39.23,0.015412584
19/10/2010,38.63,-0.026818106
18/10/2010,39.68,0.007589209
15/10/2010,39.38,-0.013619378
14/10/2010,39.92,-0.014918228
13/10/2010,40.52,0.016171518
12/10/2010,39.87,0.000501756
11/10/2010,39.85,-0.009490581
08/10/2010,40.23,0.014017751
07/10/2010,39.67,-0.016500374
06/10/2010,40.33,0.009967688
05/10/2010,39.93,0.040373393
04/10/2010,38.35,-0.017063496
01/10/2010,39.01,0.007978423
30/09/2010,38.7,0.001551591
29/09/2010,38.64,0.023302534
28/09/2010,37.75,0.000795018
27/09/2010,37.72,0.008252409
24/09/2010,37.41,0.022163069
23/09/2010,36.59,-0.012763242
22/09/2010,37.06,0.001350074
21/09/2010,37.01,0.002976595
20/09/2010,36.9,0.021641716
17/09/2010,36.11,0.002217911
16/09/2010,36.03,-0.006639029
15/09/2010,36.27,-0.004401658
14/09/2010,36.43,-0.016875741
13/09/2010,37.05,0.00568414
10/09/2010,36.84,-0.003252035
09/09/2010,36.96,-0.002432105
08/09/2010,37.05,-0.007261024
07/09/2010,37.32,0.005373468
03/09/2010,37.12,0.008386361
02/09/2010,36.81,0.022250609
01/09/2010,36,0.037355787
31/08/2010,34.68,-0.004028782
30/08/2010,34.82,-0.020466888
27/08/2010,35.54,0.019318783
26/08/2010,34.86,-0.005720839
25/08/2010,35.06,-0.00085531
24/08/2010,35.09,-0.000284941
23/08/2010,35.1,-0.00851069
20/08/2010,35.4,-0.010677258
19/08/2010,35.78,-0.007517786
18/08/2010,36.05,0.010877251
17/08/2010,35.66,0.016683548
16/08/2010,35.07,-0.002563009
13/08/2010,35.16,0.001707942
12/08/2010,35.1,-0.001423488
11/08/2010,35.15,-0.03631684
10/08/2010,36.45,-0.010371272
09/08/2010,36.83,0.003263533
06/08/2010,36.71,0.004915357
05/08/2010,36.53,-0.013594554
04/08/2010,37.03,-0.005386493
03/08/2010,37.23,-0.011749134
02/08/2010,37.67,0.02963579
30/07/2010,36.57,0.016265004
29/07/2010,35.98,-0.004160317
28/07/2010,36.13,-0.026223846
27/07/2010,37.09,-0.074781781
26/07/2010,39.97,0.016904654
23/07/2010,39.3,0.018231343
22/07/2010,38.59,0.043427528
21/07/2010,36.95,-0.017704325
20/07/2010,37.61,0.029683777
19/07/2010,36.51,0.008803358
16/07/2010,36.19,-0.041672696
15/07/2010,37.73,-0.019683092
14/07/2010,38.48,-0.004666848
13/07/2010,38.66,0.03420486
12/07/2010,37.36,-0.016195761
09/07/2010,37.97,0.015928131
08/07/2010,37.37,0.001606856
07/07/2010,37.31,0.033799892
06/07/2010,36.07,0.017902576
02/07/2010,35.43,-0.011784648
01/07/2010,35.85,-0.016323505
30/06/2010,36.44,-0.012815445
29/06/2010,36.91,-0.051740228
28/06/2010,38.87,-0.016077927
25/06/2010,39.5,0.0035506
24/06/2010,39.36,-0.026327207
23/06/2010,40.41,-0.005429431
22/06/2010,40.63,-0.025034726
21/06/2010,41.66,0.000960615
18/06/2010,41.62,0.002164763
17/06/2010,41.53,-0.006480282
16/06/2010,41.8,0.000239263
15/06/2010,41.79,0.024465311
14/06/2010,40.78,-0.000980392
11/06/2010,40.82,-0.00805177
10/06/2010,41.15,0.037889886
09/06/2010,39.62,0.006075968
08/06/2010,39.38,0.02156141
07/06/2010,38.54,-0.04067668
04/06/2010,40.14,-0.084974759
03/06/2010,43.7,0.025963443
02/06/2010,42.58,0.056771674
01/06/2010,40.23,-0.037325958
28/05/2010,41.76,-0.015916716
27/05/2010,42.43,0.0472947
26/05/2010,40.47,-0.004191844
25/05/2010,40.64,-0.003929278
24/05/2010,40.8,-0.030415089
21/05/2010,42.06,0.030660217
20/05/2010,40.79,-0.054389746
19/05/2010,43.07,-0.044946285
18/05/2010,45.05,-0.018474244
17/05/2010,45.89,-0.004782618
14/05/2010,46.11,-0.012500163
13/05/2010,46.69,-0.002353194
12/05/2010,46.8,0.045015247
11/05/2010,44.74,-0.009343783
10/05/2010,45.16,0.064243318
07/05/2010,42.35,-0.044338826
06/05/2010,44.27,-0.032009846
05/05/2010,45.71,-0.01670502
04/05/2010,46.48,-0.055447734
03/05/2010,49.13,0.018695973
30/04/2010,48.22,-0.035648953
29/04/2010,49.97,0.03233632
28/04/2010,48.38,0.019199254
27/04/2010,47.46,-0.025175573
26/04/2010,48.67,-0.011034031
23/04/2010,49.21,0.007342476
22/04/2010,48.85,0.014848695
21/04/2010,48.13,0.011703373
20/04/2010,47.57,0.016960339
19/04/2010,46.77,-0.002775704
16/04/2010,46.9,-0.021306575
15/04/2010,47.91,0.001044168
14/04/2010,47.86,0.010713263
13/04/2010,47.35,0.012966491
12/04/2010,46.74,-0.018442494
09/04/2010,47.61,0.072509715
08/04/2010,44.28,-0.002030458
07/04/2010,44.37,-0.02316878
06/04/2010,45.41,-0.016597891
05/04/2010,46.17,0.008701382
01/04/2010,45.77,0.012753031
31/03/2010,45.19,-0.004856522
30/03/2010,45.41,-0.005271262
29/03/2010,45.65,0.017234187
26/03/2010,44.87,-0.011962925
25/03/2010,45.41,-0.012256665
24/03/2010,45.97,0.038359653
23/03/2010,44.24,0.019169916
22/03/2010,43.4,0.006936444
19/03/2010,43.1,-0.017251722
18/03/2010,43.85,-0.013140198
17/03/2010,44.43,0.010407334
16/03/2010,43.97,0.012357137
15/03/2010,43.43,-0.002759257
12/03/2010,43.55,0.00691247
11/03/2010,43.25,0.008125407
10/03/2010,42.9,0.001166181
09/03/2010,42.85,0.01979796
08/03/2010,42.01,0.013661087
05/03/2010,41.44,0.030628389
04/03/2010,40.19,-0.002981369
03/03/2010,40.31,0.010975416
02/03/2010,39.87,0.011097214
01/03/2010,39.43,0.016106701
26/02/2010,38.8,-0.01534557
25/02/2010,39.4,-0.001775073
24/02/2010,39.47,0.015318145
23/02/2010,38.87,-0.01151055
22/02/2010,39.32,0
19/02/2010,39.32,-0.001016777
18/02/2010,39.36,0.015877414
17/02/2010,38.74,0.012206359
16/02/2010,38.27,0.047354039
12/02/2010,36.5,-0.008185585
11/02/2010,36.8,0.013955624
10/02/2010,36.29,-0.011234534
09/02/2010,36.7,0.01288925
08/02/2010,36.23,0.008314904
05/02/2010,35.93,-0.006933879
04/02/2010,36.18,-0.03769938
03/02/2010,37.57,0.005872948
02/02/2010,37.35,-0.025378047
01/02/2010,38.31,0.013666441
29/01/2010,37.79,-0.007644693
28/01/2010,38.08,-0.034584092
27/01/2010,39.42,0.012251302
26/01/2010,38.94,-0.025606672
25/01/2010,39.95,0.007285549
22/01/2010,39.66,-0.006033201
21/01/2010,39.9,-0.005997019
20/01/2010,40.14,-0.011148387
19/01/2010,40.59,0.007914956
15/01/2010,40.27,-0.020158008
14/01/2010,41.09,0.003901492
13/01/2010,40.93,-0.006332218
12/01/2010,41.19,-0.002909093
11/01/2010,41.31,-0.0103553
08/01/2010,41.74,-0.002392918
07/01/2010,41.84,0.038742816
06/01/2010,40.25,0.032574525
05/01/2010,38.96,0.013176783
04/01/2010,38.45,0.022088723
31/12/2009,37.61,-0.008208705
30/12/2009,37.92,-0.01491979
29/12/2009,38.49,0
28/12/2009,38.49,-0.004924203
24/12/2009,38.68,0.005184045
23/12/2009,38.48,0.008875026
22/12/2009,38.14,0.01054306
21/12/2009,37.74,0
18/12/2009,37.74,0.017373148
17/12/2009,37.09,-0.00296137
16/12/2009,37.2,0.012714901
15/12/2009,36.73,0.030967363
14/12/2009,35.61,0.029640243
11/12/2009,34.57,-0.00260003
10/12/2009,34.66,0.002021661
09/12/2009,34.59,0.016616036
08/12/2009,34.02,-0.025538242
07/12/2009,34.9,-0.001145475
04/12/2009,34.94,0.006604475
03/12/2009,34.71,-0.014870162
02/12/2009,35.23,0.004266825
01/12/2009,35.08,0.002568861
30/11/2009,34.99,-0.016721376
27/11/2009,35.58,-0.028537745
25/11/2009,36.61,0.017358199
24/11/2009,35.98,-0.012154846
23/11/2009,36.42,-0.004656905
20/11/2009,36.59,0.000820232
19/11/2009,36.56,-0.039683491
18/11/2009,38.04,-0.021841742
17/11/2009,38.88,-0.157012542
16/11/2009,45.49,0.034439897
13/11/2009,43.95,0.004332466
12/11/2009,43.76,-0.018340829
11/11/2009,44.57,0.012871353
10/11/2009,44,-0.028896624
09/11/2009,45.29,0.033224156
06/11/2009,43.81,-0.010445145
05/11/2009,44.27,0.023541254
04/11/2009,43.24,0.0069622
03/11/2009,42.94,0.007949539
02/11/2009,42.6,0.007303602
30/10/2009,42.29,-0.043721547
29/10/2009,44.18,0.024749201
28/10/2009,43.1,-0.062724231
27/10/2009,45.89,-0.002176753
26/10/2009,45.99,-0.020020042
23/10/2009,46.92,-0.004889985
22/10/2009,47.15,0.029268282
21/10/2009,45.79,0.007893047
20/10/2009,45.43,-0.013555083
19/10/2009,46.05,-0.002602474
16/10/2009,46.17,0.006300944
15/10/2009,45.88,0.017590603
14/10/2009,45.08,0.014073727
13/10/2009,44.45,0.008358797
12/10/2009,44.08,-0.000226835
09/10/2009,44.09,0.001816119
08/10/2009,44.01,-0.003628945
07/10/2009,44.17,-0.013492447
06/10/2009,44.77,0.013266074
05/10/2009,44.18,0.015281401
02/10/2009,43.51,-0.017542311
01/10/2009,44.28,-0.037020741
30/09/2009,45.95,-0.012113494
29/09/2009,46.51,0.004957441
28/09/2009,46.28,0.024498163
25/09/2009,45.16,-0.011448826
24/09/2009,45.68,-0.019081238
23/09/2009,46.56,-0.021670701
22/09/2009,47.58,0.008654408
21/09/2009,47.17,-0.028424066
18/09/2009,48.53,-0.007390713
17/09/2009,48.89,0.001023227
16/09/2009,48.84,0.040531974
15/09/2009,46.9,0.003417346
14/09/2009,46.74,0.002141787
11/09/2009,46.64,-0.007263437
10/09/2009,46.98,0.011991578
09/09/2009,46.42,0.011701109
08/09/2009,45.88,0.022705704
04/09/2009,44.85,0.015051391
03/09/2009,44.18,0.021737499
02/09/2009,43.23,-0.003233259
01/09/2009,43.37,-0.013967027
31/08/2009,43.98,-0.015119322
28/08/2009,44.65,-0.003353832
27/08/2009,44.8,-0.006674107
26/08/2009,45.1,-0.028417213
25/08/2009,46.4,-0.006016348
24/08/2009,46.68,-0.002353697
21/08/2009,46.79,0.024446864
20/08/2009,45.66,0.015449436
19/08/2009,44.96,0.01659603
18/08/2009,44.22,0.037792516
17/08/2009,42.58,-0.027792433
14/08/2009,43.78,-0.019677215
13/08/2009,44.65,0.021506205
12/08/2009,43.7,0.020576382
11/08/2009,42.81,-0.018744041
10/08/2009,43.62,-0.002747254
07/08/2009,43.74,0.032058495
06/08/2009,42.36,-0.009164675
05/08/2009,42.75,0.006806739
04/08/2009,42.46,0.012799416
03/08/2009,41.92,0.022678897
31/07/2009,40.98,0.022456218
30/07/2009,40.07,0.012556669
29/07/2009,39.57,-0.017287165
28/07/2009,40.26,-0.07487058
27/07/2009,43.39,0.025914839
24/07/2009,42.28,0.006406476
23/07/2009,42.01,0.03982075
22/07/2009,40.37,-0.0051884
21/07/2009,40.58,-0.009320646
20/07/2009,40.96,0.023966558
17/07/2009,39.99,-0.003993018
16/07/2009,40.15,0.012027206
15/07/2009,39.67,0.029417648
14/07/2009,38.52,0.01306525
13/07/2009,38.02,0.019655347
10/07/2009,37.28,-0.019655347
09/07/2009,38.02,0.02854669
08/07/2009,36.95,-0.023007971
07/07/2009,37.81,-0.016785078
06/07/2009,38.45,-0.040520258
02/07/2009,40.04,-0.043017385
01/07/2009,41.8,-0.006913843
30/06/2009,42.09,-0.010634627
29/06/2009,42.54,0.027888829
26/06/2009,41.37,-0.028828679
25/06/2009,42.58,0.032946403
24/06/2009,41.2,0.005842276
23/06/2009,40.96,0.037055091
22/06/2009,39.47,-0.068536725
19/06/2009,42.27,0.00260571
18/06/2009,42.16,-0.009912755
17/06/2009,42.58,0.004236297
16/06/2009,42.4,-0.010557283
15/06/2009,42.85,-0.033956004
12/06/2009,44.33,0.000451264
11/06/2009,44.31,-0.01678455
10/06/2009,45.06,0.001776988
09/06/2009,44.98,0.051550752
08/06/2009,42.72,-0.020848566
05/06/2009,43.62,-0.012303641
04/06/2009,44.16,0.022441977
03/06/2009,43.18,-0.038614836
02/06/2009,44.88,-0.012400513
01/06/2009,45.44,0.057520948
29/05/2009,42.9,0.040919124
28/05/2009,41.18,0.012461982
27/05/2009,40.67,0.00690849
26/05/2009,40.39,0.05156698
22/05/2009,38.36,-0.015263522
21/05/2009,38.95,-0.0140219
20/05/2009,39.5,-0.005302373
19/05/2009,39.71,-0.005524876
18/05/2009,39.93,0.034393914
15/05/2009,38.58,-0.03188639
14/05/2009,39.83,0.022084918
13/05/2009,38.96,0.016563526
12/05/2009,38.32,-0.037894959
11/05/2009,39.8,-0.062573652
08/05/2009,42.37,0.018580811
07/05/2009,41.59,-0.024229214
06/05/2009,42.61,0.024710214
05/05/2009,41.57,0.008940497
04/05/2009,41.2,0.077961541
01/05/2009,38.11,0.001838477
30/04/2009,38.04,-0.050241216
29/04/2009,40,-0.009702775
28/04/2009,40.39,-0.120228394
27/04/2009,45.55,-0.002412017
24/04/2009,45.66,0.024610487
23/04/2009,44.55,0.01242252
22/04/2009,44,0.009361868
21/04/2009,43.59,0.004829261
20/04/2009,43.38,-0.071602036
17/04/2009,46.6,0.00970358
16/04/2009,46.15,0.045663962
15/04/2009,44.09,0.024800353
14/04/2009,43.01,-0.01431234
13/04/2009,43.63,-0.008444647
09/04/2009,44,0.046520016
08/04/2009,42,0.027762797
07/04/2009,40.85,-0.046864899
06/04/2009,42.81,-0.008374089
03/04/2009,43.17,0.00720682
02/04/2009,42.86,0.084427013
01/04/2009,39.39,0.018706503
31/03/2009,38.66,0.002071466
30/03/2009,38.58,-0.068612637
27/03/2009,41.32,-0.033788606
26/03/2009,42.74,0.081623273
25/03/2009,39.39,0.00738951
24/03/2009,39.1,-0.040842455
23/03/2009,40.73,0.087703534
20/03/2009,37.31,-0.076841912
19/03/2009,40.29,-0.000744325
18/03/2009,40.32,-0.037721956
17/03/2009,41.87,0.052211343
16/03/2009,39.74,-0.015233158
13/03/2009,40.35,-0.035065682
12/03/2009,41.79,0.088252112
11/03/2009,38.26,-0.000261335
10/03/2009,38.27,0.144227083
09/03/2009,33.13,0.012758375
06/03/2009,32.71,0.003675349
05/03/2009,32.59,-0.061869267
04/03/2009,34.67,0.083582279
03/03/2009,31.89,0.050155159
02/03/2009,30.33,-0.106546755
27/02/2009,33.74,-0.018790923
26/02/2009,34.38,0.024438137
25/02/2009,33.55,-0.056777484
24/02/2009,35.51,0.056777484
23/02/2009,33.55,-0.060712283
20/02/2009,35.65,0.002246561
19/02/2009,35.57,-0.025261579
18/02/2009,36.48,-0.005740073
17/02/2009,36.69,-0.096573041
13/02/2009,40.41,0.002229655
12/02/2009,40.32,-0.018673761
11/02/2009,41.08,0.009784814
10/02/2009,40.68,-0.039759483
09/02/2009,42.33,0.006874509
06/02/2009,42.04,0.051994627
05/02/2009,39.91,0.040133181
04/02/2009,38.34,0.001043841
03/02/2009,38.3,0.022443186
02/02/2009,37.45,-0.032057396
30/01/2009,38.67,-0.041287363
29/01/2009,40.3,-0.071801166
28/01/2009,43.3,0.076776301
27/01/2009,40.1,-0.011406025
26/01/2009,40.56,-0.003691403
23/01/2009,40.71,0.045479512
22/01/2009,38.9,-0.129312996
21/01/2009,44.27,0.00271432
20/01/2009,44.15,-0.091080099
16/01/2009,48.36,0.025551128
15/01/2009,47.14,0.046681655
14/01/2009,44.99,-0.065801893
13/01/2009,48.05,0.039045911
12/01/2009,46.21,-0.101566268
09/01/2009,51.15,-0.010695289
08/01/2009,51.7,0.040862292
07/01/2009,49.63,-0.084758859
06/01/2009,54.02,0.056157108
05/01/2009,51.07,
