Date,Close,PRU
26/01/2011,62.56,0.018553408
25/01/2011,61.41,0.001629727
24/01/2011,61.31,-0.002443595
21/01/2011,61.46,0.010632308
20/01/2011,60.81,0.008587997
19/01/2011,60.29,-0.026838462
18/01/2011,61.93,0.003720784
14/01/2011,61.7,0.011737989
13/01/2011,60.98,-0.009628797
12/01/2011,61.57,0.018854563
11/01/2011,60.42,0.009144631
10/01/2011,59.87,-0.005496807
07/01/2011,60.2,-0.020063163
06/01/2011,61.42,0.007025599
05/01/2011,60.99,-0.000491763
04/01/2011,61.02,0.005422739
03/01/2011,60.69,0.03316887
31/12/2010,58.71,0.003241494
30/12/2010,58.52,-0.007321051
29/12/2010,58.95,-0.008614191
28/12/2010,59.46,-0.004195693
27/12/2010,59.71,0.005542041
23/12/2010,59.38,-0.009553412
22/12/2010,59.95,0.006526674
21/12/2010,59.56,0.018299392
20/12/2010,58.48,0.006691283
17/12/2010,58.09,0.012646336
16/12/2010,57.36,0.014752638
15/12/2010,56.52,0.003367305
14/12/2010,56.33,-0.007252176
13/12/2010,56.74,-0.001584926
10/12/2010,56.83,0.008837102
09/12/2010,56.33,0.015565213
08/12/2010,55.46,0.033366982
07/12/2010,53.64,0.003548421
06/12/2010,53.45,-0.003548421
03/12/2010,53.64,-0.005206408
02/12/2010,53.92,0.037219749
01/12/2010,51.95,0.024750362
30/11/2010,50.68,-0.012744021
29/11/2010,51.33,-0.004082829
26/11/2010,51.54,-0.017311454
24/11/2010,52.44,0.016341804
23/11/2010,51.59,-0.023940624
22/11/2010,52.84,-0.017633171
19/11/2010,53.78,-0.012748441
18/11/2010,54.47,0.011262004
17/11/2010,53.86,0.011202507
16/11/2010,53.26,-0.023565429
15/11/2010,54.53,0.000550307
12/11/2010,54.5,-0.009496054
11/11/2010,55.02,-0.013718627
10/11/2010,55.78,0.0160842
09/11/2010,54.89,-0.001820168
08/11/2010,54.99,-0.011751017
05/11/2010,55.64,0.000899038
04/11/2010,55.59,0.026984317
03/11/2010,54.11,0.021293296
02/11/2010,52.97,0.005869561
01/11/2010,52.66,0.001520335
29/10/2010,52.58,-0.008521972
28/10/2010,53.03,-0.004140013
27/10/2010,53.25,-0.005057611
26/10/2010,53.52,0.010140932
25/10/2010,52.98,0.005109293
22/10/2010,52.71,-0.030455413
21/10/2010,54.34,0.002026343
20/10/2010,54.23,0.018424267
19/10/2010,53.24,-0.026322187
18/10/2010,54.66,0.015487035
15/10/2010,53.82,-0.006666691
14/10/2010,54.18,-0.004052317
13/10/2010,54.4,0.007750546
12/10/2010,53.98,0.00986697
11/10/2010,53.45,-0.010977876
08/10/2010,54.04,0.004079368
07/10/2010,53.82,-0.005743416
06/10/2010,54.13,0.002034212
05/10/2010,54.02,0.027589251
04/10/2010,52.55,-0.0098467
01/10/2010,53.07,-0.02070004
30/09/2010,54.18,-0.042459634
29/09/2010,56.53,0.012997601
28/09/2010,55.8,0.001255268
27/09/2010,55.73,-0.005011645
24/09/2010,56.01,0.026412534
23/09/2010,54.55,-0.034237578
22/09/2010,56.45,-0.019472591
21/09/2010,57.56,0.022133347
20/09/2010,56.3,0.019369329
17/09/2010,55.22,-0.003073866
16/09/2010,55.39,-0.003064446
15/09/2010,55.56,0.015782641
14/09/2010,54.69,-0.008919691
13/09/2010,55.18,0.024026832
10/09/2010,53.87,-0.014375478
09/09/2010,54.65,0.015861638
08/09/2010,53.79,0.006528047
07/09/2010,53.44,-0.029318962
03/09/2010,55.03,0.028009939
02/09/2010,53.51,0.013546773
01/09/2010,52.79,0.042370203
31/08/2010,50.6,0.01032985
30/08/2010,50.08,-0.026599933
27/08/2010,51.43,0.035223269
26/08/2010,49.65,-0.014794352
25/08/2010,50.39,-0.004356443
24/08/2010,50.61,-0.025940021
23/08/2010,51.94,-0.009580453
20/08/2010,52.44,-0.008166411
19/08/2010,52.87,-0.046201861
18/08/2010,55.37,-0.005583085
17/08/2010,55.68,0.017391743
16/08/2010,54.72,-0.013973551
13/08/2010,55.49,-0.000180196
12/08/2010,55.5,-0.019625964
11/08/2010,56.6,-0.045419185
10/08/2010,59.23,-0.005220185
09/08/2010,59.54,0.007755898
06/08/2010,59.08,0.018449447
05/08/2010,58,0.022492449
04/08/2010,56.71,-0.007203756
03/08/2010,57.12,-0.021819047
02/08/2010,58.38,0.018847277
30/07/2010,57.29,0.022060367
29/07/2010,56.04,0.010764367
28/07/2010,55.44,-0.005755412
27/07/2010,55.76,0.005214432
26/07/2010,55.47,0.000901795
23/07/2010,55.42,0.013442528
22/07/2010,54.68,0.036692821
21/07/2010,52.71,-0.017862654
20/07/2010,53.66,0.005793867
19/07/2010,53.35,-0.00131123
16/07/2010,53.42,-0.046809276
15/07/2010,55.98,-0.000535762
14/07/2010,56.01,-0.015413539
13/07/2010,56.88,0.010782252
12/07/2010,56.27,-0.002307625
09/07/2010,56.4,0.005155109
08/07/2010,56.11,0.006257283
07/07/2010,55.76,0.025244235
06/07/2010,54.37,0.008867599
02/07/2010,53.89,0
01/07/2010,53.89,0.004277087
30/06/2010,53.66,-0.012960744
29/06/2010,54.36,-0.055634483
28/06/2010,57.47,-0.001391063
25/06/2010,57.55,0.03070107
24/06/2010,55.81,-0.02162438
23/06/2010,57.03,-0.011679728
22/06/2010,57.7,-0.018714599
21/06/2010,58.79,-0.00441277
18/06/2010,59.05,0.000508173
17/06/2010,59.02,0.009191554
16/06/2010,58.48,-0.008513588
15/06/2010,58.98,0.01710028
14/06/2010,57.98,-0.014213785
11/06/2010,58.81,0.01059839
10/06/2010,58.19,0.053475466
09/06/2010,55.16,-0.014220382
08/06/2010,55.95,0.024607719
07/06/2010,54.59,-0.01941104
04/06/2010,55.66,-0.06351617
03/06/2010,59.31,0.006088299
02/06/2010,58.95,0.038562745
01/06/2010,56.72,-0.017303586
28/05/2010,57.71,-0.024477046
27/05/2010,59.14,0.059927367
26/05/2010,55.7,0.000359131
25/05/2010,55.68,0.013743435
24/05/2010,54.92,-0.026414257
21/05/2010,56.39,0.032257955
20/05/2010,54.6,-0.067966704
19/05/2010,58.44,-0.02183382
18/05/2010,59.73,-0.018741738
17/05/2010,60.86,0.006594155
14/05/2010,60.46,-0.022730109
13/05/2010,61.85,-0.033858436
12/05/2010,63.98,0.012899345
11/05/2010,63.16,0.008586473
10/05/2010,62.62,0.074058837
07/05/2010,58.15,-0.031818558
06/05/2010,60.03,-0.021750734
05/05/2010,61.35,-0.005040251
04/05/2010,61.66,-0.0428569
03/05/2010,64.36,0.01250798
30/04/2010,63.56,-0.025935144
29/04/2010,65.23,0.038442233
28/04/2010,62.77,0.01784183
27/04/2010,61.66,-0.060262037
26/04/2010,65.49,-0.005026284
23/04/2010,65.82,0.019018978
22/04/2010,64.58,-0.004172145
21/04/2010,64.85,-0.0066088
20/04/2010,65.28,0.024972217
19/04/2010,63.67,0.013121681
16/04/2010,62.84,-0.025453063
15/04/2010,64.46,-0.010033271
14/04/2010,65.11,0.026929793
13/04/2010,63.38,0.004586076
12/04/2010,63.09,-0.006792539
09/04/2010,63.52,0.000629921
08/04/2010,63.48,0.010133082
07/04/2010,62.84,-0.015318104
06/04/2010,63.81,0.012775191
05/04/2010,63,0.027518029
01/04/2010,61.29,0.012973332
31/03/2010,60.5,0.013813984
30/03/2010,59.67,-0.004014055
29/03/2010,59.91,0.01175299
26/03/2010,59.21,0.012063692
25/03/2010,58.5,0.001882112
24/03/2010,58.39,0.000685284
23/03/2010,58.35,0.004637988
22/03/2010,58.08,0.002068253
19/03/2010,57.96,0.002937367
18/03/2010,57.79,0.003466809
17/03/2010,57.59,0.008719972
16/03/2010,57.09,0.021422436
15/03/2010,55.88,-0.000536721
12/03/2010,55.91,0.001611027
11/03/2010,55.82,0.000179163
10/03/2010,55.81,0.007012525
09/03/2010,55.42,0.001806033
08/03/2010,55.32,0.013466992
05/03/2010,54.58,0.014951824
04/03/2010,53.77,0.01763648
03/03/2010,52.83,-0.007167137
02/03/2010,53.21,-0.004687362
01/03/2010,53.46,0.019836298
26/02/2010,52.41,0.003248928
25/02/2010,52.24,0.006529695
24/02/2010,51.9,0.027147454
23/02/2010,50.51,-0.023286445
22/02/2010,51.7,0.003875974
19/02/2010,51.5,0.008188777
18/02/2010,51.08,0.010034516
17/02/2010,50.57,0.012736491
16/02/2010,49.93,0.036508592
12/02/2010,48.14,-0.009304316
11/02/2010,48.59,-0.005950566
10/02/2010,48.88,0.010695289
09/02/2010,48.36,0.028099983
08/02/2010,47.02,-0.03160912
05/02/2010,48.53,0.006615695
04/02/2010,48.21,-0.043630741
03/02/2010,50.36,-0.030891997
02/02/2010,51.94,0.013959125
01/02/2010,51.22,0.024307095
29/01/2010,49.99,-0.011930943
28/01/2010,50.59,-0.020348971
27/01/2010,51.63,0.042736474
26/01/2010,49.47,-0.024756705
25/01/2010,50.71,0.013100624
22/01/2010,50.05,-0.030305349
21/01/2010,51.59,-0.038594278
20/01/2010,53.62,-0.010389704
19/01/2010,54.18,0.013378126
15/01/2010,53.46,-0.011530721
14/01/2010,54.08,0.005190965
13/01/2010,53.8,0.014038602
12/01/2010,53.05,-0.008259855
11/01/2010,53.49,-0.0013078
08/01/2010,53.56,-0.013169067
07/01/2010,54.27,0.015973594
06/01/2010,53.41,0.011676216
05/01/2010,52.79,0.019510948
04/01/2010,51.77,0.039599382
31/12/2009,49.76,-0.015553654
30/12/2009,50.54,-0.003949452
29/12/2009,50.74,-0.016613301
28/12/2009,51.59,-0.002323331
24/12/2009,51.71,-0.007897566
23/12/2009,52.12,0.011772789
22/12/2009,51.51,0.017231678
21/12/2009,50.63,0.014122562
18/12/2009,49.92,0.014324869
17/12/2009,49.21,-0.035924837
16/12/2009,51.01,0.037144845
15/12/2009,49.15,-0.006085211
14/12/2009,49.45,0.011389181
11/12/2009,48.89,0.007184676
10/12/2009,48.54,0.013481486
09/12/2009,47.89,0.021315569
08/12/2009,46.88,-0.012928017
07/12/2009,47.49,-0.022898586
04/12/2009,48.59,0.008266218
03/12/2009,48.19,-0.041659992
02/12/2009,50.24,0.010203149
01/12/2009,49.73,-0.002410124
30/11/2009,49.85,0.033659475
27/11/2009,48.2,-0.042248363
25/11/2009,50.28,-0.004563953
24/11/2009,50.51,0.028719717
23/11/2009,49.08,0.029149351
20/11/2009,47.67,-0.020760555
19/11/2009,48.67,-0.033737166
18/11/2009,50.34,0.007777485
17/11/2009,49.95,0.020018867
16/11/2009,48.96,0.023977999
13/11/2009,47.8,0.007559885
12/11/2009,47.44,-0.02744455
11/11/2009,48.76,0.026601735
10/11/2009,47.48,-0.010892441
09/11/2009,48,0.056129532
06/11/2009,45.38,0.016441161
05/11/2009,44.64,-0.042111485
04/11/2009,46.56,-0.009618542
03/11/2009,47.01,0.015002425
02/11/2009,46.31,0.023597337
30/10/2009,45.23,-0.064635244
29/10/2009,48.25,0.076646065
28/10/2009,44.69,-0.052947776
27/10/2009,47.12,-0.01725269
26/10/2009,47.94,-0.036658144
23/10/2009,49.73,-0.036525628
22/10/2009,51.58,0.033112998
21/10/2009,49.9,-0.014128182
20/10/2009,50.61,-0.028823807
19/10/2009,52.09,0.018015015
16/10/2009,51.16,-0.03193193
15/10/2009,52.82,0.000757576
14/10/2009,52.78,0.057916564
13/10/2009,49.81,-0.019877419
12/10/2009,50.81,-0.003928506
09/10/2009,51.01,0.003338246
08/10/2009,50.84,0.007898935
07/10/2009,50.44,0.008161686
06/10/2009,50.03,0.012874851
05/10/2009,49.39,0.055147645
02/10/2009,46.74,-0.011275516
01/10/2009,47.27,-0.054345539
30/09/2009,49.91,-0.001001302
29/09/2009,49.96,-0.014505967
28/09/2009,50.69,0.059330825
25/09/2009,47.77,-0.008338593
24/09/2009,48.17,-0.02318766
23/09/2009,49.3,-0.053704179
22/09/2009,52.02,0.005977074
21/09/2009,51.71,-0.018774498
18/09/2009,52.69,-0.024928664
17/09/2009,54.02,-0.011228834
16/09/2009,54.63,0.070916742
15/09/2009,50.89,0
14/09/2009,50.89,0.043987411
11/09/2009,48.7,-0.013056081
10/09/2009,49.34,0.021924861
09/09/2009,48.27,-0.003515669
08/09/2009,48.44,0.011419204
04/09/2009,47.89,0.002718245
03/09/2009,47.76,0.013703176
02/09/2009,47.11,0.007029532
01/09/2009,46.78,-0.07810048
31/08/2009,50.58,-0.031717806
28/08/2009,52.21,0.018168262
27/08/2009,51.27,0.004888073
26/08/2009,51.02,-0.013240069
25/08/2009,51.7,0.044293519
24/08/2009,49.46,-0.009658023
21/08/2009,49.94,0.037540108
20/08/2009,48.1,0.042469227
19/08/2009,46.1,0.007621158
18/08/2009,45.75,0.034919594
17/08/2009,44.18,-0.052899066
14/08/2009,46.58,-0.021031046
13/08/2009,47.57,0.006114937
12/08/2009,47.28,0.043884703
11/08/2009,45.25,-0.03666752
10/08/2009,46.94,-0.019409892
07/08/2009,47.86,0.047714688
06/08/2009,45.63,-0.02702575
05/08/2009,46.88,0.01417854
04/08/2009,46.22,-0.002592914
03/08/2009,46.34,0.045698272
31/07/2009,44.27,0.009304504
30/07/2009,43.86,0.032911429
29/07/2009,42.44,-0.008213117
28/07/2009,42.79,-0.018523336
27/07/2009,43.59,0.017588975
24/07/2009,42.83,0.020998766
23/07/2009,41.94,0.059180148
22/07/2009,39.53,0.001012402
21/07/2009,39.49,-0.006310762
20/07/2009,39.74,0.018027656
17/07/2009,39.03,-0.010956919
16/07/2009,39.46,0.000253453
15/07/2009,39.45,0.055504671
14/07/2009,37.32,0.00888177
13/07/2009,36.99,0.089299623
10/07/2009,33.83,-0.014962873
09/07/2009,34.34,0.03135424
08/07/2009,33.28,-0.027853653
07/07/2009,34.22,-0.043180404
06/07/2009,35.73,0.022358367
02/07/2009,34.94,-0.062676457
01/07/2009,37.2,-0.00053749
30/06/2009,37.22,-0.014933611
29/06/2009,37.78,0.027641636
26/06/2009,36.75,-0.007320081
25/06/2009,37.02,0.019640566
24/06/2009,36.3,0.017227434
23/06/2009,35.68,0.020385757
22/06/2009,34.96,-0.089154388
19/06/2009,38.22,0.030281198
18/06/2009,37.08,0.037087069
17/06/2009,35.73,-0.011686277
16/06/2009,36.15,-0.012371292
15/06/2009,36.6,-0.014915531
12/06/2009,37.15,-0.030486125
11/06/2009,38.3,-0.009614209
10/06/2009,38.67,-0.021489699
09/06/2009,39.51,-0.01482253
08/06/2009,40.1,-0.020975476
05/06/2009,40.95,-0.02674536
04/06/2009,42.06,0.037548313
03/06/2009,40.51,-0.028952272
02/06/2009,41.7,0.053694256
01/06/2009,39.52,-0.009820046
29/05/2009,39.91,0.011339418
28/05/2009,39.46,0.023072031
27/05/2009,38.56,-0.026361091
26/05/2009,39.59,-0.000252557
22/05/2009,39.6,-0.024692613
21/05/2009,40.59,-0.004179478
20/05/2009,40.76,-0.028777225
19/05/2009,41.95,0.007417189
18/05/2009,41.64,0.098075768
15/05/2009,37.75,-0.042018629
14/05/2009,39.37,0.061545798
13/05/2009,37.02,-0.060020632
12/05/2009,39.31,-0.025616669
11/05/2009,40.33,-0.131545788
08/05/2009,46,0.070469116
07/05/2009,42.87,0.186669695
06/05/2009,35.57,0.137515381
05/05/2009,31,0.007122076
04/05/2009,30.78,0.088252622
01/05/2009,28.18,-0.024536808
30/04/2009,28.88,0.025601959
29/04/2009,28.15,0.083304386
28/04/2009,25.9,-0.027795431
27/04/2009,26.63,-0.061882914
24/04/2009,28.33,0.102110518
23/04/2009,25.58,0.050511739
22/04/2009,24.32,-0.058687763
21/04/2009,25.79,0.098105864
20/04/2009,23.38,-0.163032057
17/04/2009,27.52,0.01169604
16/04/2009,27.2,-0.016770353
15/04/2009,27.66,0.054991566
14/04/2009,26.18,-0.101265051
13/04/2009,28.97,0.052074807
09/04/2009,27.5,0.144080344
08/04/2009,23.81,0.074528052
07/04/2009,22.1,-0.031621428
06/04/2009,22.81,-0.044165806
03/04/2009,23.84,0.052530372
02/04/2009,22.62,0.098409585
01/04/2009,20.5,0.074933829
31/03/2009,19.02,0.055119299
30/03/2009,18,-0.208819224
27/03/2009,22.18,0.018658107
26/03/2009,21.77,0.020418343
25/03/2009,21.33,0.022760584
24/03/2009,20.85,-0.012392914
23/03/2009,21.11,0.234937124
20/03/2009,16.69,-0.116917206
19/03/2009,18.76,-0.28394375
18/03/2009,24.92,0.174009488
17/03/2009,20.94,0.09197287
16/03/2009,19.1,0.017961391
13/03/2009,18.76,0.044136829
12/03/2009,17.95,0.237169027
11/03/2009,14.16,0.011363759
10/03/2009,14,0.187190534
09/03/2009,11.61,0.020009367
06/03/2009,11.38,0.007940051
05/03/2009,11.29,-0.20219944
04/03/2009,13.82,0.068889507
03/03/2009,12.9,-0.134693508
02/03/2009,14.76,-0.105970086
27/02/2009,16.41,-0.139682454
26/02/2009,18.87,-0.051134299
25/02/2009,19.86,-0.026827242
24/02/2009,20.4,0.172371226
23/02/2009,17.17,-0.075147452
20/02/2009,18.51,-0.027179931
19/02/2009,19.02,-0.172901229
18/02/2009,22.61,0.000884956
17/02/2009,22.59,-0.165656984
13/02/2009,26.66,-0.003743921
12/02/2009,26.76,0.032665267
11/02/2009,25.9,0.023438573
10/02/2009,25.3,-0.180343317
09/02/2009,30.3,0.008285052
06/02/2009,30.05,0.073161281
05/02/2009,27.93,0.058612684
04/02/2009,26.34,-0.010198389
03/02/2009,26.61,0.005652926
02/02/2009,26.46,0.027199532
30/01/2009,25.75,-0.105671147
29/01/2009,28.62,-0.164578303
28/01/2009,33.74,0.21804395
27/01/2009,27.13,0.080964622
26/01/2009,25.02,-0.017825784
23/01/2009,25.47,0.065717072
22/01/2009,23.85,-0.069244412
21/01/2009,25.56,0.153629167
20/01/2009,21.92,-0.195764853
16/01/2009,26.66,0.006019582
15/01/2009,26.5,-0.003390472
14/01/2009,26.59,-0.088827453
13/01/2009,29.06,0.046126818
12/01/2009,27.75,-0.138743014
09/01/2009,31.88,-0.030885716
08/01/2009,32.88,0.025255423
07/01/2009,32.06,-0.090876843
06/01/2009,35.11,0.138466854
05/01/2009,30.57,
