Date,Close,CCE
24/01/2011,25.12,0.004788517
21/01/2011,25,-0.001998003
20/01/2011,25.05,0.004400887
19/01/2011,24.94,-0.022597592
18/01/2011,25.51,0.000784314
14/01/2011,25.49,0.006296754
13/01/2011,25.33,0.007927112
12/01/2011,25.13,0.018879854
11/01/2011,24.66,0.000405597
10/01/2011,24.65,0.031735612
07/01/2011,23.88,-0.0178465
06/01/2011,24.31,-0.01348335
05/01/2011,24.64,-0.006875659
04/01/2011,24.81,-0.025861795
03/01/2011,25.46,0.017033488
31/12/2010,25.03,-0.001197844
30/12/2010,25.06,0.001597444
29/12/2010,25.02,-0.005579927
28/12/2010,25.16,-0.003174606
27/12/2010,25.24,-0.001187884
23/12/2010,25.27,0.010742097
22/12/2010,25,-0.001199281
21/12/2010,25.03,-0.004782791
20/12/2010,25.15,-0.003968259
17/12/2010,25.25,-0.004741218
16/12/2010,25.37,-0.004326457
15/12/2010,25.48,-0.010152371
14/12/2010,25.74,-0.005810592
13/12/2010,25.89,-0.001543806
10/12/2010,25.93,0.000771605
09/12/2010,25.91,0.014774763
08/12/2010,25.53,-0.002347419
07/12/2010,25.59,0.010607053
06/12/2010,25.32,-0.006691621
03/12/2010,25.49,0.004718845
02/12/2010,25.37,0.023530497
01/12/2010,24.78,0.025752496
30/11/2010,24.15,0.00373367
29/11/2010,24.06,-0.02503722
26/11/2010,24.67,-0.007269822
24/11/2010,24.85,0.024028849
23/11/2010,24.26,-0.043555271
22/11/2010,25.34,-0.006686357
19/11/2010,25.51,0.004321358
18/11/2010,25.4,0.04098605
17/11/2010,24.38,-0.005318073
16/11/2010,24.51,-0.023388163
15/11/2010,25.09,0.00599642
12/11/2010,24.94,-0.009179869
11/11/2010,25.17,0.003980897
10/11/2010,25.07,0.009619313
09/11/2010,24.83,0.003227111
08/11/2010,24.75,0.005672625
05/11/2010,24.61,0.008569732
04/11/2010,24.4,0.022798915
03/11/2010,23.85,-0.008766493
02/11/2010,24.06,0.000415714
01/11/2010,24.05,0.001664586
29/10/2010,24.01,-0.00581397
28/10/2010,24.15,0.026008177
27/10/2010,23.53,-0.027249642
26/10/2010,24.18,0.002899153
25/10/2010,24.11,-0.02133852
22/10/2010,24.63,0.010202088
21/10/2010,24.38,0.007823799
20/10/2010,24.19,0.002069109
19/10/2010,24.14,-0.000828157
18/10/2010,24.16,0.002486533
15/10/2010,24.1,0.008751879
14/10/2010,23.89,0.036228126
13/10/2010,23.04,0.008280718
12/10/2010,22.85,0.007467638
11/10/2010,22.68,0.005748413
08/10/2010,22.55,0.009356272
07/10/2010,22.34,-0.007580861
06/10/2010,22.51,0.008476517
05/10/2010,22.32,0.013986242
04/10/2010,22.01,-0.367969394
01/10/2010,31.8,0.025479085
30/09/2010,31,-0.002577321
29/09/2010,31.08,0.002254792
28/09/2010,31.01,0.013963533
27/09/2010,30.58,0.012504276
24/09/2010,30.2,0.012998017
23/09/2010,29.81,-0.006020085
22/09/2010,29.99,-0.008632192
21/09/2010,30.25,0.0063008
20/09/2010,30.06,-0.004315359
17/09/2010,30.19,-0.002315965
16/09/2010,30.26,-0.002640266
15/09/2010,30.34,0.007941802
14/09/2010,30.1,-0.010575115
13/09/2010,30.42,0.008252234
10/09/2010,30.17,0.013682843
09/09/2010,29.76,0.002354921
08/09/2010,29.69,0.004388193
07/09/2010,29.56,0.006448351
03/09/2010,29.37,0.012677915
02/09/2010,29,-0.005159083
01/09/2010,29.15,0.02395532
31/08/2010,28.46,0.006344752
30/08/2010,28.28,-0.013696439
27/08/2010,28.67,0.011929966
26/08/2010,28.33,0.007440247
25/08/2010,28.12,-0.003195458
24/08/2010,28.21,-0.015127817
23/08/2010,28.64,-0.013180905
20/08/2010,29.02,0.006221935
19/08/2010,28.84,-0.01718846
18/08/2010,29.34,0.018576386
17/08/2010,28.8,0.007668215
16/08/2010,28.58,-0.004538322
13/08/2010,28.71,0.006289329
12/08/2010,28.53,0.002456573
11/08/2010,28.46,-0.023612208
10/08/2010,29.14,-0.00854268
09/08/2010,29.39,0.007513697
06/08/2010,29.17,0.001028983
05/08/2010,29.14,-0.009222952
04/08/2010,29.41,0.005455179
03/08/2010,29.25,0.008928631
02/08/2010,28.99,0.01005382
30/07/2010,28.7,-0.002436055
29/07/2010,28.77,0.002087683
28/07/2010,28.71,0.008043408
27/07/2010,28.48,-0.013600907
26/07/2010,28.87,0.012548091
23/07/2010,28.51,0.010223956
22/07/2010,28.22,0.018598533
21/07/2010,27.7,-0.012912661
20/07/2010,28.06,0.006076873
19/07/2010,27.89,0.007196864
16/07/2010,27.69,-0.010418632
15/07/2010,27.98,-0.001428572
14/07/2010,28.02,-0.00498399
13/07/2010,28.16,0.017553737
12/07/2010,27.67,-0.000361337
09/07/2010,27.68,0.006524126
08/07/2010,27.5,0.016129382
07/07/2010,27.06,0.024692613
06/07/2010,26.4,0.014114291
02/07/2010,26.03,0.002307693
01/07/2010,25.97,0.004244652
30/06/2010,25.86,-0.003859518
29/06/2010,25.96,-0.020965128
28/06/2010,26.51,0.024051551
25/06/2010,25.88,-0.016478625
24/06/2010,26.31,-0.013590243
23/06/2010,26.67,0.000750188
22/06/2010,26.65,-0.0123067
21/06/2010,26.98,-0.0022214
18/06/2010,27.04,-0.010301784
17/06/2010,27.32,0.016236519
16/06/2010,26.88,0.013860495
15/06/2010,26.51,0.009856031
14/06/2010,26.25,-0.000761615
11/06/2010,26.27,0.009562131
10/06/2010,26.02,0.026086743
09/06/2010,25.35,0
08/06/2010,25.35,0.019116472
07/06/2010,24.87,-0.023839031
04/06/2010,25.47,-0.024434025
03/06/2010,26.1,0.006534715
02/06/2010,25.93,0.001157631
01/06/2010,25.9,-0.007692346
28/05/2010,26.1,-0.018223739
27/05/2010,26.58,0.060883308
26/05/2010,25.01,-0.017046994
25/05/2010,25.44,0.007892701
24/05/2010,25.24,-0.004743092
21/05/2010,25.36,0.012299302
20/05/2010,25.05,-0.027949074
19/05/2010,25.76,-0.001939112
18/05/2010,25.81,-0.01994696
17/05/2010,26.33,-0.009073786
14/05/2010,26.57,-0.041288577
13/05/2010,27.69,-0.005761629
12/05/2010,27.85,0.028406863
11/05/2010,27.07,-0.01175188
10/05/2010,27.39,0.058254304
07/05/2010,25.84,-0.006172859
06/05/2010,26,-0.036257748
05/05/2010,26.96,-0.028521129
04/05/2010,27.74,-0.008971889
03/05/2010,27.99,0.009332444
30/04/2010,27.73,-0.018578598
29/04/2010,28.25,0.009246154
28/04/2010,27.99,-0.006055228
27/04/2010,28.16,0.000355177
26/04/2010,28.15,-0.003546103
23/04/2010,28.25,0.007818092
22/04/2010,28.03,-0.002494211
21/04/2010,28.1,-0.000355809
20/04/2010,28.11,-0.00142197
19/04/2010,28.15,-0.007784894
16/04/2010,28.37,-0.005623916
15/04/2010,28.53,-0.009419222
14/04/2010,28.8,0.014690715
13/04/2010,28.38,-0.000352299
12/04/2010,28.39,0.004589593
09/04/2010,28.26,0.008172012
08/04/2010,28.03,-0.003916687
07/04/2010,28.14,-0.001420455
06/04/2010,28.18,-0.002834871
05/04/2010,28.26,0.013179176
01/04/2010,27.89,0.008280875
31/03/2010,27.66,-0.005048694
30/03/2010,27.8,-0.01037762
29/03/2010,28.09,0.017597868
26/03/2010,27.6,0.017913109
25/03/2010,27.11,-0.00331431
24/03/2010,27.2,-0.005499556
23/03/2010,27.35,-0.004741938
22/03/2010,27.48,0.019104181
19/03/2010,26.96,-0.007391017
18/03/2010,27.16,-0.002574004
17/03/2010,27.23,-0.003665693
16/03/2010,27.33,0.015858713
15/03/2010,26.9,-0.004080881
12/03/2010,27.01,0.011918204
11/03/2010,26.69,0.023887392
10/03/2010,26.06,-0.001533743
09/03/2010,26.1,-0.002678402
08/03/2010,26.17,0.011916343
05/03/2010,25.86,-0.002317498
04/03/2010,25.92,-0.016073825
03/03/2010,26.34,0.004184902
02/03/2010,26.23,0.024311442
01/03/2010,25.6,0.001955035
26/02/2010,25.55,0.002743486
25/02/2010,25.48,0.284025761
24/02/2010,19.18,-0.004681413
23/02/2010,19.27,-0.01646975
22/02/2010,19.59,-0.007627802
19/02/2010,19.74,-0.006564023
18/02/2010,19.87,0.017771476
17/02/2010,19.52,0.011334485
16/02/2010,19.3,0.001036807
12/02/2010,19.28,0.00415801
11/02/2010,19.2,-0.012936791
10/02/2010,19.45,-0.044742321
09/02/2010,20.34,0.019360247
08/02/2010,19.95,-0.007490672
05/02/2010,20.1,-0.003476537
04/02/2010,20.17,-0.034116369
03/02/2010,20.87,0.000479272
02/02/2010,20.86,0.019361689
01/02/2010,20.46,0.013284328
29/01/2010,20.19,-0.001484781
28/01/2010,20.22,-0.014240358
27/01/2010,20.51,-0.013078414
26/01/2010,20.78,-0.006714654
25/01/2010,20.92,-0.001433007
22/01/2010,20.95,0.004784698
21/01/2010,20.85,-0.014758659
20/01/2010,21.16,-0.003302669
19/01/2010,21.23,-0.00094162
15/01/2010,21.25,0.000470699
14/01/2010,21.24,-0.004228336
13/01/2010,21.33,0.01654493
12/01/2010,20.98,-0.007124229
11/01/2010,21.13,-0.002363509
08/01/2010,21.18,-0.013133397
07/01/2010,21.46,-0.010660588
06/01/2010,21.69,-0.00138217
05/01/2010,21.72,0.006930035
04/01/2010,21.57,0.017302279
31/12/2009,21.2,-0.010790628
30/12/2009,21.43,0.009376534
29/12/2009,21.23,0.000942507
28/12/2009,21.21,-0.009385334
24/12/2009,21.41,0.004212503
23/12/2009,21.32,0.01369561
22/12/2009,21.03,0.015333314
21/12/2009,20.71,0.013612267
18/12/2009,20.43,0.004415018
17/12/2009,20.34,0.014360237
16/12/2009,20.05,0.005501389
15/12/2009,19.94,0.001505646
14/12/2009,19.91,0.007562426
11/12/2009,19.76,-0.00353625
10/12/2009,19.83,0.001514005
09/12/2009,19.8,0.008622929
08/12/2009,19.63,-0.01416311
07/12/2009,19.91,0
04/12/2009,19.91,0.002514459
03/12/2009,19.86,-0.005523489
02/12/2009,19.97,0.011077656
01/12/2009,19.75,0.005076153
30/11/2009,19.65,-0.014148796
27/11/2009,19.93,-0.021837096
25/11/2009,20.37,0.003442344
24/11/2009,20.3,-0.01467019
23/11/2009,20.6,0.008776263
20/11/2009,20.42,0.009348162
19/11/2009,20.23,-0.019094827
18/11/2009,20.62,-0.005320448
17/11/2009,20.73,0.004350986
16/11/2009,20.64,0.020064289
13/11/2009,20.23,0.004458764
12/11/2009,20.14,-0.006434073
11/11/2009,20.27,0.011910811
10/11/2009,20.03,-0.003488665
09/11/2009,20.1,0.019086466
06/11/2009,19.72,0
05/11/2009,19.72,0.031421591
04/11/2009,19.11,0.006299233
03/11/2009,18.99,0.002636437
02/11/2009,18.94,-0.006840332
30/10/2009,19.07,-0.027413147
29/10/2009,19.6,0.030038509
28/10/2009,19.02,-0.051240717
27/10/2009,20.02,0.004004009
26/10/2009,19.94,-0.002004009
23/10/2009,19.98,-0.028129168
22/10/2009,20.55,0.000486736
21/10/2009,20.54,0
20/10/2009,20.54,-0.028319627
19/10/2009,21.13,0.009032626
16/10/2009,20.94,-0.008085656
15/10/2009,21.11,0.002846302
14/10/2009,21.05,0.006194921
13/10/2009,20.92,0.000478126
12/10/2009,20.91,-0.001433692
09/10/2009,20.94,0.004307257
08/10/2009,20.85,-0.003829588
07/10/2009,20.93,-0.00095511
06/10/2009,20.95,-0.000477213
05/10/2009,20.96,0.018296129
02/10/2009,20.58,0.00097229
01/10/2009,20.56,-0.040510662
30/09/2009,21.41,0.017908113
29/09/2009,21.03,0.000475624
28/09/2009,21.02,0.005725206
25/09/2009,20.9,-0.005249356
24/09/2009,21.01,-0.004748347
23/09/2009,21.11,0.008085656
22/09/2009,20.94,-0.001431639
21/09/2009,20.97,-0.008547061
18/09/2009,21.15,0.007593772
17/09/2009,20.99,0.011018076
16/09/2009,20.76,-0.005284663
15/09/2009,20.87,0.005766474
14/09/2009,20.75,0.014563364
11/09/2009,20.45,0.003919652
10/09/2009,20.37,0.013343415
09/09/2009,20.1,-0.019705071
08/09/2009,20.5,0.008819263
04/09/2009,20.32,0.000984737
03/09/2009,20.3,0.01289061
02/09/2009,20.04,0.010030174
01/09/2009,19.84,-0.01847743
31/08/2009,20.21,-0.021537788
28/08/2009,20.65,-0.01203384
27/08/2009,20.9,0.006721101
26/08/2009,20.76,0.011628038
25/08/2009,20.52,0.004885208
24/08/2009,20.42,0.000489836
21/08/2009,20.41,0.016798814
20/08/2009,20.07,0.014049403
19/08/2009,19.79,-0.004537442
18/08/2009,19.88,0.010619569
17/08/2009,19.67,-0.001524003
14/08/2009,19.7,-0.001521684
13/08/2009,19.73,0.024629259
12/08/2009,19.25,-0.005698021
11/08/2009,19.36,-0.004123717
10/08/2009,19.44,0.001029336
07/08/2009,19.42,0.005680366
06/08/2009,19.31,0
05/08/2009,19.31,-0.007223974
04/08/2009,19.45,0.021830389
03/08/2009,19.03,0.012691868
31/07/2009,18.79,0.008551629
30/07/2009,18.63,-0.012270093
29/07/2009,18.86,0.024149282
28/07/2009,18.41,0.00818112
27/07/2009,18.26,0.007696575
24/07/2009,18.12,0.012215588
23/07/2009,17.9,0.020316726
22/07/2009,17.54,0.006865016
21/07/2009,17.42,0.001723643
20/07/2009,17.39,0.002302822
17/07/2009,17.35,-0.019407002
16/07/2009,17.69,0.010227362
15/07/2009,17.51,0.039609138
14/07/2009,16.83,0.009552311
13/07/2009,16.67,0.01085656
10/07/2009,16.49,-0.013253206
09/07/2009,16.71,-0.009529554
08/07/2009,16.87,-0.012956601
07/07/2009,17.09,0.032711808
06/07/2009,16.54,-0.00962703
02/07/2009,16.7,-0.026006194
01/07/2009,17.14,0.029004697
30/06/2009,16.65,-0.005390849
29/06/2009,16.74,-0.003577821
26/06/2009,16.8,0
25/06/2009,16.8,0.007168489
24/06/2009,16.68,-0.013694766
23/06/2009,16.91,-0.02395674
22/06/2009,17.32,-0.012051796
19/06/2009,17.53,-0.005688297
18/06/2009,17.63,0.022949946
17/06/2009,17.23,-0.008668069
16/06/2009,17.38,0.019756598
15/06/2009,17.04,-0.008182395
12/06/2009,17.18,-0.015593732
11/06/2009,17.45,0.006323677
10/06/2009,17.34,-0.002879357
09/06/2009,17.39,-0.004589796
08/06/2009,17.47,0.002292265
05/06/2009,17.43,-0.008569033
04/06/2009,17.58,0.016633593
03/06/2009,17.29,-0.018906321
02/06/2009,17.62,0.029956157
01/06/2009,17.1,0.026067827
29/05/2009,16.66,-0.002996706
28/05/2009,16.71,0.001796946
27/05/2009,16.68,-0.017236682
26/05/2009,16.97,0.019036863
22/05/2009,16.65,-0.010158438
21/05/2009,16.82,-0.022340729
20/05/2009,17.2,-0.008106588
19/05/2009,17.34,0.008106588
18/05/2009,17.2,0.027705869
15/05/2009,16.73,-0.011883681
14/05/2009,16.93,0.004736539
13/05/2009,16.85,-0.041842245
12/05/2009,17.57,0.013176931
11/05/2009,17.34,-0.003454235
08/05/2009,17.4,0.004608303
07/05/2009,17.32,0.01044699
06/05/2009,17.14,0.008201569
05/05/2009,17,-0.01922576
04/05/2009,17.33,0.01922576
01/05/2009,17,-0.003523198
30/04/2009,17.06,0.011792589
29/04/2009,16.86,0.058624843
28/04/2009,15.9,0.049639581
27/04/2009,15.13,-0.01898584
24/04/2009,15.42,0.001297859
23/04/2009,15.4,0.013072082
22/04/2009,15.2,0.028697331
21/04/2009,14.77,-0.033292023
20/04/2009,15.27,0.025200273
17/04/2009,14.89,-0.010023472
16/04/2009,15.04,0.045570618
15/04/2009,14.37,0.019677374
14/04/2009,14.09,-0.027303061
13/04/2009,14.48,-0.004822607
09/04/2009,14.55,0.022941569
08/04/2009,14.22,0.035066205
07/04/2009,13.73,-0.01947411
06/04/2009,14,-0.006407996
03/04/2009,14.09,-0.009184098
02/04/2009,14.22,0.052700754
01/04/2009,13.49,0.022489703
31/03/2009,13.19,0.007610387
30/03/2009,13.09,-0.010638398
27/03/2009,13.23,-0.00301887
26/03/2009,13.27,0.065392943
25/03/2009,12.43,0.011326982
24/03/2009,12.29,-0.004060095
23/03/2009,12.34,0.04220734
20/03/2009,11.83,0.008489015
19/03/2009,11.73,-0.017744445
18/03/2009,11.94,0.005879899
17/03/2009,11.87,0.025598667
16/03/2009,11.57,0.028047413
13/03/2009,11.25,-0.001776199
12/03/2009,11.27,0.072675649
11/03/2009,10.48,0.005741643
10/03/2009,10.42,0.055240868
09/03/2009,9.86,-0.014098924
06/03/2009,10,-0.0009995
05/03/2009,10.01,-0.066659148
04/03/2009,10.7,0.016015415
03/03/2009,10.53,-0.015080399
02/03/2009,10.69,-0.071297666
27/02/2009,11.48,-0.027493141
26/02/2009,11.8,-0.029229638
25/02/2009,12.15,-0.009828089
24/02/2009,12.27,0.023918666
23/02/2009,11.98,-0.02636067
20/02/2009,12.3,-0.016929062
19/02/2009,12.51,0.004004811
18/02/2009,12.46,-0.030820298
17/02/2009,12.85,-0.041910896
13/02/2009,13.4,0.031844996
12/02/2009,12.98,-0.009202519
11/02/2009,13.1,0.091880952
10/02/2009,11.95,-0.037771321
09/02/2009,12.41,-0.016780258
06/02/2009,12.62,0.046218197
05/02/2009,12.05,0.015893266
04/02/2009,11.86,0.012728216
03/02/2009,11.71,0.032989103
02/02/2009,11.33,0.008865306
30/01/2009,11.23,-0.071305423
29/01/2009,12.06,-0.022141126
28/01/2009,12.33,0.010599365
27/01/2009,12.2,0.014864023
26/01/2009,12.02,0.037292457
23/01/2009,11.58,-0.006026708
22/01/2009,11.65,0.012959145
21/01/2009,11.5,0.038108289
20/01/2009,11.07,-0.051925434
16/01/2009,11.66,0.019922703
15/01/2009,11.43,0.0123241
14/01/2009,11.29,-0.052621022
13/01/2009,11.9,0.010984479
12/01/2009,11.77,-0.03588203
09/01/2009,12.2,-0.027487583
08/01/2009,12.54,0.024214258
07/01/2009,12.24,-0.031365659
06/01/2009,12.63,-0.018046782
05/01/2009,12.86,
