Date,Close,IVZ
27/01/2011,24.83,0.043628318
26/01/2011,23.77,-0.005454178
25/01/2011,23.9,-0.008748233
24/01/2011,24.11,0.007911763
21/01/2011,23.92,0
20/01/2011,23.92,-0.027624927
19/01/2011,24.59,-0.015735648
18/01/2011,24.98,-0.00080032
14/01/2011,25,0.010858743
13/01/2011,24.73,-0.006047186
12/01/2011,24.88,0.00483482
11/01/2011,24.76,0.02081283
10/01/2011,24.25,-0.003293539
07/01/2011,24.33,-0.000821693
06/01/2011,24.35,-0.001641363
05/01/2011,24.39,-0.000819672
04/01/2011,24.41,-0.002046246
03/01/2011,24.46,0.01648842
31/12/2010,24.06,0.016342287
30/12/2010,23.67,-0.002952966
29/12/2010,23.74,0.002530579
28/12/2010,23.68,-0.001687764
27/12/2010,23.72,0.001687764
23/12/2010,23.68,-0.00295172
22/12/2010,23.75,0.006759637
21/12/2010,23.59,0.033185549
20/12/2010,22.82,0.001754386
17/12/2010,22.78,0.007490672
16/12/2010,22.61,-0.001325967
15/12/2010,22.64,-0.008357207
14/12/2010,22.83,-0.008722253
13/12/2010,23.03,-0.008646833
10/12/2010,23.23,0.002586208
09/12/2010,23.17,0.003891897
08/12/2010,23.08,0.004342169
07/12/2010,22.98,0.006986928
06/12/2010,22.82,-0.007421994
03/12/2010,22.99,0.005233331
02/12/2010,22.87,0.018090059
01/12/2010,22.46,0.032582068
30/11/2010,21.74,0.002302557
29/11/2010,21.69,-0.000921659
26/11/2010,21.71,-0.010994156
24/11/2010,21.95,0.036654533
23/11/2010,21.16,-0.025660377
22/11/2010,21.71,-0.010082579
19/11/2010,21.93,0.005486982
18/11/2010,21.81,0.013850637
17/11/2010,21.51,-0.008333382
16/11/2010,21.69,-0.022339657
15/11/2010,22.18,0.002256828
12/11/2010,22.13,-0.01435646
11/11/2010,22.45,0.007152467
10/11/2010,22.29,-0.040014131
09/11/2010,23.2,-0.015822438
08/11/2010,23.57,-0.028029444
05/11/2010,24.24,0.009950331
04/11/2010,24,0.026172874
03/11/2010,23.38,-0.002136296
02/11/2010,23.43,0.024191244
01/11/2010,22.87,-0.005668208
29/10/2010,23,0.02331313
28/10/2010,22.47,-0.002222717
27/10/2010,22.52,0.007130155
26/10/2010,22.36,0.011243653
25/10/2010,22.11,-0.009453143
22/10/2010,22.32,0.00134499
21/10/2010,22.29,-0.016463108
20/10/2010,22.66,0.010201907
19/10/2010,22.43,-0.02465999
18/10/2010,22.99,0.00567068
15/10/2010,22.86,-0.003493453
14/10/2010,22.94,0.003056104
13/10/2010,22.87,0.018980927
12/10/2010,22.44,-0.002670229
11/10/2010,22.5,0.004008021
08/10/2010,22.41,0.009865551
07/10/2010,22.19,0.011786175
06/10/2010,21.93,0.005486982
05/10/2010,21.81,0.034993074
04/10/2010,21.06,-0.014612563
01/10/2010,21.37,0.006572794
30/09/2010,21.23,-0.00376117
29/09/2010,21.31,-0.016752369
28/09/2010,21.67,0.001847576
27/09/2010,21.63,-0.012405397
24/09/2010,21.9,0.05394039
23/09/2010,20.75,-0.037365425
22/09/2010,21.54,0
21/09/2010,21.54,-0.002781643
20/09/2010,21.6,0.029123712
17/09/2010,20.98,-0.001428912
16/09/2010,21.01,0.007165065
15/09/2010,20.86,0.014486009
14/09/2010,20.56,-0.003398886
13/09/2010,20.63,0.026524148
10/09/2010,20.09,0
09/09/2010,20.09,0.01151452
08/09/2010,19.86,0.017780504
07/09/2010,19.51,-0.012226337
03/09/2010,19.75,0.024085202
02/09/2010,19.28,0.01462931
01/09/2010,19,0.046319534
31/08/2010,18.14,-0.001652438
30/08/2010,18.17,-0.010402503
27/08/2010,18.36,0.024256978
26/08/2010,17.92,0.016882787
25/08/2010,17.62,0.002272728
24/08/2010,17.58,-0.035209001
23/08/2010,18.21,-0.015799838
20/08/2010,18.5,0.008141158
19/08/2010,18.35,-0.035335582
18/08/2010,19.01,0.006861996
17/08/2010,18.88,0.017633372
16/08/2010,18.55,0.002158662
13/08/2010,18.51,0.002704898
12/08/2010,18.46,-0.010239917
11/08/2010,18.65,-0.060845383
10/08/2010,19.82,0
09/08/2010,19.82,0.0255507
06/08/2010,19.32,-0.014898811
05/08/2010,19.61,-0.005086481
04/08/2010,19.71,0.00152323
03/08/2010,19.68,-0.022111454
02/08/2010,20.12,0.029250699
30/07/2010,19.54,-0.005104656
29/07/2010,19.64,0.015392813
28/07/2010,19.34,-0.006185587
27/07/2010,19.46,-0.018834866
26/07/2010,19.83,0.019348872
23/07/2010,19.45,0.009816664
22/07/2010,19.26,0.051129347
21/07/2010,18.3,-0.021622464
20/07/2010,18.7,0.024358444
19/07/2010,18.25,0.006045635
16/07/2010,18.14,-0.056790834
15/07/2010,19.2,-0.003120127
14/07/2010,19.26,-0.008787857
13/07/2010,19.43,0.062653183
12/07/2010,18.25,-0.016843647
09/07/2010,18.56,0.037325958
08/07/2010,17.88,0.015215847
07/07/2010,17.61,0.039970568
06/07/2010,16.92,0.017288061
02/07/2010,16.63,-0.019649337
01/07/2010,16.96,0.007694622
30/06/2010,16.83,-0.026386755
29/06/2010,17.28,-0.064430008
28/06/2010,18.43,-0.002709295
25/06/2010,18.48,0.031888353
24/06/2010,17.9,-0.044791758
23/06/2010,18.72,-0.006920443
22/06/2010,18.85,-0.023592182
21/06/2010,19.3,0.004674119
18/06/2010,19.21,0.003650591
17/06/2010,19.14,-0.017094433
16/06/2010,19.47,-0.004100467
15/06/2010,19.55,0.032755723
14/06/2010,18.92,0.001057642
11/06/2010,18.9,0.023014128
10/06/2010,18.47,0.045412011
09/06/2010,17.65,-0.011267725
08/06/2010,17.85,0.041172196
07/06/2010,17.13,-0.040611815
04/06/2010,17.84,-0.048149344
03/06/2010,18.72,-0.006920443
02/06/2010,18.85,0.038393469
01/06/2010,18.14,-0.022889283
28/05/2010,18.56,-0.02448233
27/05/2010,19.02,0.032597062
26/05/2010,18.41,-0.010267585
25/05/2010,18.6,0.006472515
24/05/2010,18.48,-0.036657491
21/05/2010,19.17,0.031260824
20/05/2010,18.58,-0.07114341
19/05/2010,19.95,0.005025136
18/05/2010,19.85,-0.032220879
17/05/2010,20.5,-0.015489177
14/05/2010,20.82,-0.046912917
13/05/2010,21.82,-0.00091617
12/05/2010,21.84,0.030213779
11/05/2010,21.19,-0.015453363
10/05/2010,21.52,0.067765532
07/05/2010,20.11,-0.037095517
06/05/2010,20.87,-0.031598951
05/05/2010,21.54,-0.044047983
04/05/2010,22.51,-0.038776367
03/05/2010,23.4,0.017676684
30/04/2010,22.99,-0.02872652
29/04/2010,23.66,0.090629688
28/04/2010,21.61,0.041574244
27/04/2010,20.73,-0.040185033
26/04/2010,21.58,-0.027424022
23/04/2010,22.18,0.006785821
22/04/2010,22.03,-0.000453823
21/04/2010,22.04,-0.02198877
20/04/2010,22.53,0.020628534
19/04/2010,22.07,0.01230925
16/04/2010,21.8,-0.039573509
15/04/2010,22.68,0.000882223
14/04/2010,22.66,0.020508967
13/04/2010,22.2,0.004062294
12/04/2010,22.11,-0.017485314
09/04/2010,22.5,0.019296089
08/04/2010,22.07,-0.007223508
07/04/2010,22.23,-0.019158528
06/04/2010,22.66,0.022763759
05/04/2010,22.15,0.002712479
01/04/2010,22.09,0.008181864
31/03/2010,21.91,0.00917017
30/03/2010,21.71,0.011116372
29/03/2010,21.47,0.018806384
26/03/2010,21.07,0.022559152
25/03/2010,20.6,0.001457372
24/03/2010,20.57,-0.010157282
23/03/2010,20.78,0.005791522
22/03/2010,20.66,0.010216581
19/03/2010,20.45,-0.034602203
18/03/2010,21.17,-0.011273017
17/03/2010,21.41,0.034207611
16/03/2010,20.69,0.018537116
15/03/2010,20.31,-0.002949855
12/03/2010,20.37,0.022841112
11/03/2010,19.91,-0.003009029
10/03/2010,19.97,-0.001001001
09/03/2010,19.99,-0.053092575
08/03/2010,21.08,-0.01319529
05/03/2010,21.36,0.021292501
04/03/2010,20.91,0.019802627
03/03/2010,20.5,0.008327259
02/03/2010,20.33,0.012373333
01/03/2010,20.08,0.024194729
26/02/2010,19.6,-0.007623925
25/02/2010,19.75,0.010178205
24/02/2010,19.55,0.025908185
23/02/2010,19.05,-0.029482353
22/02/2010,19.62,0.004085808
19/02/2010,19.54,0.002562133
18/02/2010,19.49,0.017076741
17/02/2010,19.16,0.001044387
16/02/2010,19.14,0.037258168
12/02/2010,18.44,-0.003788908
11/02/2010,18.51,-0.012882626
10/02/2010,18.75,0.007494682
09/02/2010,18.61,0.015705711
08/02/2010,18.32,-0.014092374
05/02/2010,18.58,-0.000538068
04/02/2010,18.59,-0.05137398
03/02/2010,19.57,-0.033663063
02/02/2010,20.24,0.009431691
01/02/2010,20.05,0.038124058
29/01/2010,19.3,-0.046072436
28/01/2010,20.21,-0.070673793
27/01/2010,21.69,0.064753697
26/01/2010,20.33,-0.040487458
25/01/2010,21.17,0.01619083
22/01/2010,20.83,-0.02933039
21/01/2010,21.45,-0.043782642
20/01/2010,22.41,-0.027290426
19/01/2010,23.03,0.013992358
15/01/2010,22.71,-0.01268886
14/01/2010,23,-0.01638674
13/01/2010,23.38,0.003856872
12/01/2010,23.29,-0.014493007
11/01/2010,23.63,0.030507199
08/01/2010,22.92,-0.005655878
07/01/2010,23.05,0.003041497
06/01/2010,22.98,-0.021098737
05/01/2010,23.47,0.005554383
04/01/2010,23.34,-0.006406172
31/12/2009,23.49,-0.000425622
30/12/2009,23.5,0.009835444
29/12/2009,23.27,-0.003432007
28/12/2009,23.35,0.003861837
24/12/2009,23.26,0.006037103
23/12/2009,23.12,0.013937508
22/12/2009,22.8,0.015024587
21/12/2009,22.46,0.055849753
18/12/2009,21.24,-0.024187226
17/12/2009,21.76,-0.026305372
16/12/2009,22.34,0.024010213
15/12/2009,21.81,-0.011397434
14/12/2009,22.06,0.027109402
11/12/2009,21.47,-0.008348843
10/12/2009,21.65,0.007417744
09/12/2009,21.49,0.019262987
08/12/2009,21.08,-0.010382349
07/12/2009,21.3,-0.015374167
04/12/2009,21.63,-0.00828734
03/12/2009,21.81,-0.019973428
02/12/2009,22.25,0.001799371
01/12/2009,22.21,-0.001799371
30/11/2009,22.25,0.025951832
27/11/2009,21.68,-0.045093302
25/11/2009,22.68,-0.001762115
24/11/2009,22.72,0.007510528
23/11/2009,22.55,0.020157457
20/11/2009,22.1,-0.0094574
19/11/2009,22.31,-0.041700139
18/11/2009,23.26,-0.010265274
17/11/2009,23.5,-0.010160968
16/11/2009,23.74,0.003798274
13/11/2009,23.65,0.001692764
12/11/2009,23.61,-0.00675393
11/11/2009,23.77,0.027293805
10/11/2009,23.13,-0.014592534
09/11/2009,23.47,0.016323386
06/11/2009,23.09,0.008699489
05/11/2009,22.89,0.018519048
04/11/2009,22.47,0.011188302
03/11/2009,22.22,0.022759289
02/11/2009,21.72,0.02659359
30/10/2009,21.15,-0.020590339
29/10/2009,21.59,0.074499968
28/10/2009,20.04,-0.060976796
27/10/2009,21.3,-0.018144252
26/10/2009,21.69,-0.030422323
23/10/2009,22.36,-0.028220568
22/10/2009,23,0.009172373
21/10/2009,22.79,-0.022131517
20/10/2009,23.3,0.007755317
19/10/2009,23.12,0.016132898
16/10/2009,22.75,-0.015267472
15/10/2009,23.1,-0.036970431
14/10/2009,23.97,0.053997692
13/10/2009,22.71,-0.017892688
12/10/2009,23.12,-0.029407617
09/10/2009,23.81,0.010130944
08/10/2009,23.57,-0.000848176
07/10/2009,23.59,0.003822472
06/10/2009,23.5,0
05/10/2009,23.5,0.022376149
02/10/2009,22.98,0.053173123
01/10/2009,21.79,-0.04355346
30/09/2009,22.76,0.029427001
29/09/2009,22.1,0.002718624
28/09/2009,22.04,0.04881285
25/09/2009,20.99,-0.024006801
24/09/2009,21.5,-0.036533743
23/09/2009,22.3,-0.03047266
22/09/2009,22.99,0.024214258
21/09/2009,22.44,-0.005333346
18/09/2009,22.56,-0.01102061
17/09/2009,22.81,-0.005247061
16/09/2009,22.93,0.015824506
15/09/2009,22.57,-0.003096663
14/09/2009,22.64,0.010657294
11/09/2009,22.4,-0.013744397
10/09/2009,22.71,-0.01268886
09/09/2009,23,0.028667895
08/09/2009,22.35,0.031820867
04/09/2009,21.65,0.030959321
03/09/2009,20.99,0.050315863
02/09/2009,19.96,0.011589951
01/09/2009,19.73,-0.050405927
31/08/2009,20.75,-0.00432797
28/08/2009,20.84,0.013526776
27/08/2009,20.56,0.020639553
26/08/2009,20.14,-0.019179344
25/08/2009,20.53,0.019179344
24/08/2009,20.14,-0.005446906
21/08/2009,20.25,0.021463265
20/08/2009,19.82,0.04225255
19/08/2009,19,-0.00367744
18/08/2009,19.07,0.016922667
17/08/2009,18.75,-0.05246594
14/08/2009,19.76,-0.04840451
13/08/2009,20.74,0.007744472
12/08/2009,20.58,0.023102527
11/08/2009,20.11,-0.00891095
10/08/2009,20.29,-0.011271866
07/08/2009,20.52,0.024668246
06/08/2009,20.02,-0.011916725
05/08/2009,20.26,-0.001479655
04/08/2009,20.29,0.024951394
03/08/2009,19.79,0.002023268
31/07/2009,19.75,0.004058859
30/07/2009,19.67,0.042581719
29/07/2009,18.85,-0.012651724
28/07/2009,19.09,-0.009903651
27/07/2009,19.28,-0.004140793
24/07/2009,19.36,-0.008230499
23/07/2009,19.52,0.043986148
22/07/2009,18.68,0.003217161
21/07/2009,18.62,0.009714054
20/07/2009,18.44,0.034200796
17/07/2009,17.82,-0.006711435
16/07/2009,17.94,0.005589729
15/07/2009,17.84,0.051175293
14/07/2009,16.95,-0.006468708
13/07/2009,17.06,0.078627141
10/07/2009,15.77,-0.022571491
09/07/2009,16.13,0.025747105
08/07/2009,15.72,-0.039905544
07/07/2009,16.36,-0.019371066
06/07/2009,16.68,-0.005977304
02/07/2009,16.78,-0.052811807
01/07/2009,17.69,-0.007321914
30/06/2009,17.82,0.007887365
29/06/2009,17.68,0.002832061
26/06/2009,17.63,0.039334163
25/06/2009,16.95,-0.004121289
24/06/2009,17.02,0.031634987
23/06/2009,16.49,0.026422428
22/06/2009,16.06,-0.084725662
19/06/2009,17.48,0.042062275
18/06/2009,16.76,0.004784698
17/06/2009,16.68,-0.035917903
16/06/2009,17.29,-0.025693677
15/06/2009,17.74,-0.05430454
12/06/2009,18.73,0.009656727
11/06/2009,18.55,0.027324104
10/06/2009,18.05,0.00055417
09/06/2009,18.04,0.026398612
08/06/2009,17.57,0.010872782
05/06/2009,17.38,-0.026683388
04/06/2009,17.85,0.023810649
03/06/2009,17.43,0.015029185
02/06/2009,17.17,0.052612252
01/06/2009,16.29,0.040080506
29/05/2009,15.65,0.02720375
28/05/2009,15.23,0.038826831
27/05/2009,14.65,-0.057044642
26/05/2009,15.51,0.055680385
22/05/2009,14.67,0.012345836
21/05/2009,14.49,-0.009615459
20/05/2009,14.63,0.044016885
19/05/2009,14,-0.106930711
18/05/2009,15.58,0.07945452
15/05/2009,14.39,-0.044179798
14/05/2009,15.04,0.034497841
13/05/2009,14.53,-0.049674642
12/05/2009,15.27,-0.020739564
11/05/2009,15.59,-0.071171382
08/05/2009,16.74,0.054000849
07/05/2009,15.86,-0.046806573
06/05/2009,16.62,0.02868674
05/05/2009,16.15,0.008082108
04/05/2009,16.02,0.076511704
01/05/2009,14.84,0.008119124
30/04/2009,14.72,-0.010810916
29/04/2009,14.88,0.089948237
28/04/2009,13.6,-0.027557944
27/04/2009,13.98,-0.048858286
24/04/2009,14.68,-0.064623667
23/04/2009,15.66,0.012207026
22/04/2009,15.47,-0.019206736
21/04/2009,15.77,0.089493269
20/04/2009,14.42,-0.102721808
17/04/2009,15.98,-0.019827167
16/04/2009,16.3,-0.007334996
15/04/2009,16.42,0.048029187
14/04/2009,15.65,-0.082742427
13/04/2009,17,0.029852963
09/04/2009,16.5,0.072896585
08/04/2009,15.34,0.061154423
07/04/2009,14.43,-0.080522362
06/04/2009,15.64,-0.015228721
03/04/2009,15.88,0.004417805
02/04/2009,15.81,0.081678031
01/04/2009,14.57,0.049957626
31/03/2009,13.86,0.060985437
30/03/2009,13.04,-0.12592972
27/03/2009,14.79,0.009510941
26/03/2009,14.65,0.065585713
25/03/2009,13.72,0.002188983
24/03/2009,13.69,-0.047780924
23/03/2009,14.36,0.150790501
20/03/2009,12.35,0.031252544
19/03/2009,11.97,-0.100083459
18/03/2009,13.23,0.057558654
17/03/2009,12.49,0.069622144
16/03/2009,11.65,-0.053479744
13/03/2009,12.29,-0.02491089
12/03/2009,12.6,0.087877553
11/03/2009,11.54,0.034379763
10/03/2009,11.15,0.159095621
09/03/2009,9.51,-0.033095058
06/03/2009,9.83,0.018481019
05/03/2009,9.65,-0.082510764
04/03/2009,10.48,0.055924331
03/03/2009,9.91,-0.057830909
02/03/2009,10.5,-0.084866221
27/02/2009,11.43,-0.069284459
26/02/2009,12.25,0.008196767
25/02/2009,12.15,-0.041118247
24/02/2009,12.66,0.132403615
23/02/2009,11.09,-0.115676822
20/02/2009,12.45,0.012934699
19/02/2009,12.29,-0.041440192
18/02/2009,12.81,0.017323268
17/02/2009,12.59,-0.055612784
13/02/2009,13.31,-0.006739075
12/02/2009,13.4,-0.004467617
11/02/2009,13.46,0.051058709
10/02/2009,12.79,-0.086815893
09/02/2009,13.95,-0.018466434
06/02/2009,14.21,0.036550109
05/02/2009,13.7,0.088472298
04/02/2009,12.54,0.016888218
03/02/2009,12.33,-0.012893007
02/02/2009,12.49,0.05767661
30/01/2009,11.79,0.02229938
29/01/2009,11.53,-0.123069222
28/01/2009,13.04,0.125674521
27/01/2009,11.5,0.001740644
26/01/2009,11.48,-0.035932009
23/01/2009,11.9,0.063306787
22/01/2009,11.17,-0.032587648
21/01/2009,11.54,0.037973657
20/01/2009,11.11,-0.106619848
16/01/2009,12.36,-0.003231021
15/01/2009,12.4,0.007284532
14/01/2009,12.31,-0.071318894
13/01/2009,13.22,0.009118604
12/01/2009,13.1,-0.034512052
09/01/2009,13.56,-0.00294551
08/01/2009,13.6,-0.015323175
07/01/2009,13.81,-0.062454526
06/01/2009,14.7,0.040963728
05/01/2009,14.11,
