Date,Close,KSS
27/01/2011,51.99,-0.003456225
26/01/2011,52.17,-0.00725748
25/01/2011,52.55,0.009944622
24/01/2011,52.03,0.005396043
21/01/2011,51.75,0.00873368
20/01/2011,51.3,0.006453528
19/01/2011,50.97,-0.006258577
18/01/2011,51.29,-0.004280162
14/01/2011,51.51,0.000582581
13/01/2011,51.48,-0.004264399
12/01/2011,51.7,-0.01153859
11/01/2011,52.3,0.000573778
10/01/2011,52.27,0.007103803
07/01/2011,51.9,-0.006338252
06/01/2011,52.23,-0.031473435
05/01/2011,53.9,-0.008130126
04/01/2011,54.34,0.001289016
03/01/2011,54.27,-0.001289016
31/12/2010,54.34,-0.003857108
30/12/2010,54.55,0.005330405
29/12/2010,54.26,0.002953121
28/12/2010,54.1,0.008352717
27/12/2010,53.65,-0.000559024
23/12/2010,53.68,-0.001861158
22/12/2010,53.78,-0.006117361
21/12/2010,54.11,-0.003505215
20/12/2010,54.3,0.00925076
17/12/2010,53.8,-0.007776377
16/12/2010,54.22,0.009636843
15/12/2010,53.7,0.002237137
14/12/2010,53.58,0.003365118
13/12/2010,53.4,-0.004484312
10/12/2010,53.64,-0.010754786
09/12/2010,54.22,-0.003498116
08/12/2010,54.41,-0.003119555
07/12/2010,54.58,-0.00766567
06/12/2010,55,-0.000181802
03/12/2010,55.01,-0.000363504
02/12/2010,55.03,-0.017830279
01/12/2010,56.02,-0.007114936
30/11/2010,56.42,-0.000354421
29/11/2010,56.44,-0.015820333
26/11/2010,57.34,-0.003655675
24/11/2010,57.55,0.030163677
23/11/2010,55.84,0.008452528
22/11/2010,55.37,0.006522944
19/11/2010,55.01,0.025592854
18/11/2010,53.62,0.015410942
17/11/2010,52.8,0.04157196
16/11/2010,50.65,-0.005905529
15/11/2010,50.95,-0.009182442
12/11/2010,51.42,-0.019070211
11/11/2010,52.41,0.002866153
10/11/2010,52.26,-0.000573888
09/11/2010,52.29,-0.018192656
08/11/2010,53.25,-0.000938527
05/11/2010,53.3,0.026232259
04/11/2010,51.92,0.02259543
03/11/2010,50.76,-0.009216655
02/11/2010,51.23,-0.007971268
01/11/2010,51.64,0.008166485
29/10/2010,51.22,-0.014921312
28/10/2010,51.99,0.001539943
27/10/2010,51.91,-0.010920695
26/10/2010,52.48,-0.007025568
25/10/2010,52.85,-0.000756573
22/10/2010,52.89,0.003029732
21/10/2010,52.73,0.015095347
20/10/2010,51.94,-0.000962186
19/10/2010,51.99,-0.017918893
18/10/2010,52.93,-0.004524042
15/10/2010,53.17,0.015924507
14/10/2010,52.33,-0.012910755
13/10/2010,53.01,-0.008453136
12/10/2010,53.46,-0.00186881
11/10/2010,53.56,-0.003727175
08/10/2010,53.76,0.018397365
07/10/2010,52.78,-0.005479466
06/10/2010,53.07,0.008895677
05/10/2010,52.6,0.004000386
04/10/2010,52.39,-0.004760554
01/10/2010,52.64,-0.00075959
30/09/2010,52.68,-0.005301035
29/09/2010,52.96,-0.000377572
28/09/2010,52.98,0.015982075
27/09/2010,52.14,-0.003255149
24/09/2010,52.31,0.027128189
23/09/2010,50.91,-0.004116442
22/09/2010,51.12,-0.007405998
21/09/2010,51.5,-0.005615273
20/09/2010,51.79,0.017334157
17/09/2010,50.9,0.005121146
16/09/2010,50.64,0.009922685
15/09/2010,50.14,0.000199461
14/09/2010,50.13,0.03326204
13/09/2010,48.49,-0.003499746
10/09/2010,48.66,0.004324999
09/09/2010,48.45,-0.009245058
08/09/2010,48.9,-0.003266642
07/09/2010,49.06,-0.010140018
03/09/2010,49.56,0.005057157
02/09/2010,49.31,0.018627087
01/09/2010,48.4,0.030629623
31/08/2010,46.94,0.008343187
30/08/2010,46.55,-0.014078731
27/08/2010,47.21,0.005096635
26/08/2010,46.97,-0.013743741
25/08/2010,47.62,0.030056616
24/08/2010,46.21,-0.009262317
23/08/2010,46.64,0.006884709
20/08/2010,46.32,-0.008598505
19/08/2010,46.72,-0.005975263
18/08/2010,47,0.036619843
17/08/2010,45.31,0.023220512
16/08/2010,44.27,-0.016132996
13/08/2010,44.99,-0.03301207
12/08/2010,46.5,-0.027154829
11/08/2010,47.78,-0.013512315
10/08/2010,48.43,-0.008839609
09/08/2010,48.86,0.004718441
06/08/2010,48.63,-0.007579674
05/08/2010,49,0.039759634
04/08/2010,47.09,0.002977459
03/08/2010,46.95,-0.04253299
02/08/2010,48.99,0.026894463
30/07/2010,47.69,0.009269078
29/07/2010,47.25,-0.01366285
28/07/2010,47.9,-0.012448294
27/07/2010,48.5,-0.018386626
26/07/2010,49.4,0.017562224
23/07/2010,48.54,0.012229399
22/07/2010,47.95,0.029202244
21/07/2010,46.57,-0.015765133
20/07/2010,47.31,0.024391453
19/07/2010,46.17,-0.005400164
16/07/2010,46.42,-0.027200997
15/07/2010,47.7,0.010537505
14/07/2010,47.2,-0.014303988
13/07/2010,47.88,0.014303988
12/07/2010,47.2,-0.017223698
09/07/2010,48.02,0.001041775
08/07/2010,47.97,-0.011606348
07/07/2010,48.53,0.020190092
06/07/2010,47.56,-0.015025324
02/07/2010,48.28,-0.007839941
01/07/2010,48.66,0.024127626
30/06/2010,47.5,-0.003782312
29/06/2010,47.68,-0.037864606
28/06/2010,49.52,0
25/06/2010,49.52,-0.00443281
24/06/2010,49.74,-0.027757531
23/06/2010,51.14,0.009430325
22/06/2010,50.66,-0.025529984
21/06/2010,51.97,-0.013948827
18/06/2010,52.7,-0.001327392
17/06/2010,52.77,-0.008867146
16/06/2010,53.24,-0.007857851
15/06/2010,53.66,0.025862697
14/06/2010,52.29,0.012121361
11/06/2010,51.66,0.007187986
10/06/2010,51.29,0.021679998
09/06/2010,50.19,0.013641134
08/06/2010,49.51,0.010354371
07/06/2010,49,-0.021801429
04/06/2010,50.08,-0.039543222
03/06/2010,52.1,0.009255754
02/06/2010,51.62,0.016800551
01/06/2010,50.76,0.000197025
28/05/2010,50.75,0.00454232
27/05/2010,50.52,0.022216465
26/05/2010,49.41,-0.027349743
25/05/2010,50.78,-0.003734648
24/05/2010,50.97,-0.015573607
21/05/2010,51.77,0.014593118
20/05/2010,51.02,-0.029166722
19/05/2010,52.53,-0.002661599
18/05/2010,52.67,-0.018249025
17/05/2010,53.64,0.003548421
14/05/2010,53.45,-0.006712686
13/05/2010,53.81,-0.060220067
12/05/2010,57.15,0.007552508
11/05/2010,56.72,0.00300168
10/05/2010,56.55,0.05208471
07/05/2010,53.68,-0.016443789
06/05/2010,54.57,-0.027651531
05/05/2010,56.1,0.007874056
04/05/2010,55.66,-0.023263057
03/05/2010,56.97,0.035373463
30/04/2010,54.99,-0.028150671
29/04/2010,56.56,0.002478316
28/04/2010,56.42,-0.00671262
27/04/2010,56.8,-0.018489974
26/04/2010,57.86,-0.010658516
23/04/2010,58.48,-0.001537805
22/04/2010,58.57,0.038817858
21/04/2010,56.34,0.001598721
20/04/2010,56.25,-0.009025811
19/04/2010,56.76,-0.006672545
16/04/2010,57.14,-0.009406096
15/04/2010,57.68,0.013615152
14/04/2010,56.9,0.00723171
13/04/2010,56.49,0.009069147
12/04/2010,55.98,-0.015245819
09/04/2010,56.84,0.003701423
08/04/2010,56.63,-0.008965517
07/04/2010,57.14,-0.006280551
06/04/2010,57.5,0.001392273
05/04/2010,57.42,0.0368967
01/04/2010,55.34,0.010170811
31/03/2010,54.78,-0.008543177
30/03/2010,55.25,-0.008829682
29/03/2010,55.74,-0.0078628
26/03/2010,56.18,-0.000711744
25/03/2010,56.22,0.00285002
24/03/2010,56.06,-0.005514556
23/03/2010,56.37,0.011597953
22/03/2010,55.72,0.008289829
19/03/2010,55.26,0.014215658
18/03/2010,54.48,-0.009317689
17/03/2010,54.99,-0.000727141
16/03/2010,55.03,0.011330531
15/03/2010,54.41,0.013693774
12/03/2010,53.67,0.007856382
11/03/2010,53.25,0.002256064
10/03/2010,53.13,-0.018092445
09/03/2010,54.1,-0.006632301
08/03/2010,54.46,-0.004397222
05/03/2010,54.7,0.016776133
04/03/2010,53.79,0.012910648
03/03/2010,53.1,-0.002445219
02/03/2010,53.23,-0.013250171
01/03/2010,53.94,0.002227172
26/02/2010,53.82,-0.004819286
25/02/2010,54.08,0.047136576
24/02/2010,51.59,0.012875714
23/02/2010,50.93,-0.003919268
22/02/2010,51.13,-0.011859768
19/02/2010,51.74,0.007371517
18/02/2010,51.36,0.002924834
17/02/2010,51.21,0.010995595
16/02/2010,50.65,0.016322018
12/02/2010,49.83,0.007857399
11/02/2010,49.44,-0.00524512
10/02/2010,49.7,-0.003013563
09/02/2010,49.85,0.013124873
08/02/2010,49.2,-0.002436055
05/02/2010,49.32,-0.015092348
04/02/2010,50.07,-0.040510382
03/02/2010,52.14,0.004228336
02/02/2010,51.92,0.019448299
01/02/2010,50.92,0.010860014
29/01/2010,50.37,-0.00317146
28/01/2010,50.53,0.000395883
27/01/2010,50.51,0.00516079
26/01/2010,50.25,-0.000795703
25/01/2010,50.29,-0.003176497
22/01/2010,50.45,-0.016123039
21/01/2010,51.27,-0.004476022
20/01/2010,51.5,-0.013117472
19/01/2010,52.18,0.012923316
15/01/2010,51.51,-0.003488376
14/01/2010,51.69,-0.009818156
13/01/2010,52.2,0.012142387
12/01/2010,51.57,-0.022623664
11/01/2010,52.75,-0.001515439
08/01/2010,52.83,-0.0118545
07/01/2010,53.46,-0.023295563
06/01/2010,54.72,0.012874925
05/01/2010,54.02,0.000740741
04/01/2010,53.98,0.000926698
31/12/2009,53.93,-0.022188496
30/12/2009,55.14,-0.007588112
29/12/2009,55.56,0.001981804
28/12/2009,55.45,0.014532499
24/12/2009,54.65,-0.009107531
23/12/2009,55.15,0
22/12/2009,55.15,0.00983973
21/12/2009,54.61,0.022593554
18/12/2009,53.39,0.002813469
17/12/2009,53.24,-0.02192174
16/12/2009,54.42,-0.008235018
15/12/2009,54.87,-0.023594071
14/12/2009,56.18,0.01037762
11/12/2009,55.6,0.013581015
10/12/2009,54.85,0.021561694
09/12/2009,53.68,-0.002418831
08/12/2009,53.81,-0.013108283
07/12/2009,54.52,0.015154605
04/12/2009,53.7,-0.008898835
03/12/2009,54.18,0.008340332
02/12/2009,53.73,0.014245789
01/12/2009,52.97,-0.003204225
30/11/2009,53.14,-0.024352909
27/11/2009,54.45,-0.019820632
25/11/2009,55.54,0.031644158
24/11/2009,53.81,0.003910255
23/11/2009,53.6,-0.006693963
20/11/2009,53.96,-0.006833529
19/11/2009,54.33,-0.006787149
18/11/2009,54.7,-0.01307683
17/11/2009,55.42,-0.01076823
16/11/2009,56.02,0.008965454
13/11/2009,55.52,0.015977101
12/11/2009,54.64,0.000915499
11/11/2009,54.59,-0.031908971
10/11/2009,56.36,-0.010765126
09/11/2009,56.97,0.005103399
06/11/2009,56.68,0.01296298
05/11/2009,55.95,-0.010489918
04/11/2009,56.54,-0.00300221
03/11/2009,56.71,-0.017826407
02/11/2009,57.73,0.008873481
30/10/2009,57.22,-0.017497198
29/10/2009,58.23,0.024512309
28/10/2009,56.82,-0.019174372
27/10/2009,57.92,-0.016438726
26/10/2009,58.88,-0.005251134
23/10/2009,59.19,-0.011422936
22/10/2009,59.87,0.03553285
21/10/2009,57.78,-0.035365807
20/10/2009,59.86,-0.009808075
19/10/2009,60.45,0.012819621
16/10/2009,59.68,-0.009173611
15/10/2009,60.23,-0.008267243
14/10/2009,60.73,0.018446722
13/10/2009,59.62,0.00420204
12/10/2009,59.37,-0.011055389
09/10/2009,60.03,0.001
08/10/2009,59.97,0.024134156
07/10/2009,58.54,0.018621228
06/10/2009,57.46,0.021994377
05/10/2009,56.21,0.024310192
02/10/2009,54.86,-0.006721798
01/10/2009,55.23,-0.032421792
30/09/2009,57.05,0.011636238
29/09/2009,56.39,0.026596357
28/09/2009,54.91,0.00988295
25/09/2009,54.37,-0.007147469
24/09/2009,54.76,0.000913492
23/09/2009,54.71,-0.012352564
22/09/2009,55.39,-0.00270441
21/09/2009,55.54,0.009588495
18/09/2009,55.01,0.003824793
17/09/2009,54.8,-0.000729661
16/09/2009,54.84,0.001642486
15/09/2009,54.75,-0.002189382
14/09/2009,54.87,-0.005633818
11/09/2009,55.18,-0.010814813
10/09/2009,55.78,-0.001433178
09/09/2009,55.86,0.005025136
08/09/2009,55.58,0.018155909
04/09/2009,54.58,0.010498301
03/09/2009,54.01,0.040621434
02/09/2009,51.86,0.015938141
01/09/2009,51.04,-0.010718216
31/08/2009,51.59,-0.018437242
28/08/2009,52.55,-0.010411831
27/08/2009,53.1,0.003017731
26/08/2009,52.94,-0.00094402
25/08/2009,52.99,0.026000318
24/08/2009,51.63,-0.014040042
21/08/2009,52.36,0.016172859
20/08/2009,51.52,0.000970968
19/08/2009,51.47,0.001555513
18/08/2009,51.39,0.015492025
17/08/2009,50.6,-0.022086308
14/08/2009,51.73,-0.012677849
13/08/2009,52.39,0.002293141
12/08/2009,52.27,-0.004581035
11/08/2009,52.51,-0.000380807
10/08/2009,52.53,-0.018484117
07/08/2009,53.51,0.04765084
06/08/2009,51.02,0.030043043
05/08/2009,49.51,0.00303429
04/08/2009,49.36,-0.013282546
03/08/2009,50.02,0.029828731
31/07/2009,48.55,-0.017356229
30/07/2009,49.4,-0.002426204
29/07/2009,49.52,-0.001815798
28/07/2009,49.61,0.009112142
27/07/2009,49.16,0.00122125
24/07/2009,49.1,0.002446983
23/07/2009,48.98,0.013566498
22/07/2009,48.32,0.010401592
21/07/2009,47.82,-0.011229064
20/07/2009,48.36,0.044395369
17/07/2009,46.26,0.004332762
16/07/2009,46.06,0.002608697
15/07/2009,45.94,0.032521393
14/07/2009,44.47,0.014268162
13/07/2009,43.84,0.025879448
10/07/2009,42.72,-0.006997929
09/07/2009,43.02,-0.007641579
08/07/2009,43.35,0.024519617
07/07/2009,42.3,-0.00894334
06/07/2009,42.68,0.034079314
02/07/2009,41.25,-0.031968371
01/07/2009,42.59,-0.003749711
30/06/2009,42.75,-0.015320634
29/06/2009,43.41,-0.015769953
26/06/2009,44.1,-0.007455134
25/06/2009,44.43,0.022304065
24/06/2009,43.45,0.016241656
23/06/2009,42.75,-0.01601148
22/06/2009,43.44,-0.00688234
19/06/2009,43.74,0.001143772
18/06/2009,43.69,-0.012962092
17/06/2009,44.26,0.005891701
16/06/2009,44,-0.036813973
15/06/2009,45.65,-0.020382319
12/06/2009,46.59,0.014485174
11/06/2009,45.92,-0.019623271
10/06/2009,46.83,0.003422463
09/06/2009,46.67,0.009040096
08/06/2009,46.25,0.006072454
05/06/2009,45.97,0.002613811
04/06/2009,45.85,-0.017297729
03/06/2009,46.65,-0.007474674
02/06/2009,47,0.011125489
01/06/2009,46.48,0.090224168
29/05/2009,42.47,0.01160463
28/05/2009,41.98,-0.024936601
27/05/2009,43.04,-0.017503902
26/05/2009,43.8,0.067526237
22/05/2009,40.94,-0.008028264
21/05/2009,41.27,-0.022047382
20/05/2009,42.19,-0.037907108
19/05/2009,43.82,0.024253412
18/05/2009,42.77,0.034248294
15/05/2009,41.33,0.002179969
14/05/2009,41.24,-0.017069774
13/05/2009,41.95,-0.047938448
12/05/2009,44.01,-0.018683717
11/05/2009,44.84,0.021186278
08/05/2009,43.9,-0.007941051
07/05/2009,44.25,0.011821006
06/05/2009,43.73,-0.012498742
05/05/2009,44.28,0.011584457
04/05/2009,43.77,0.028033806
01/05/2009,42.56,-0.063495332
30/04/2009,45.35,0.036375811
29/04/2009,43.73,-0.002055969
28/04/2009,43.82,-0.023456195
27/04/2009,44.86,-0.012626151
24/04/2009,45.43,0.025188003
23/04/2009,44.3,-0.012338911
22/04/2009,44.85,0.020043459
21/04/2009,43.96,0.021382583
20/04/2009,43.03,-0.039864064
17/04/2009,44.78,-0.005345224
16/04/2009,45.02,0.02587612
15/04/2009,43.87,-0.012008754
14/04/2009,44.4,-0.00494272
13/04/2009,44.62,-0.017329916
09/04/2009,45.4,0.006186498
08/04/2009,45.12,0.032893256
07/04/2009,43.66,-0.04785174
06/04/2009,45.8,0.010756332
03/04/2009,45.31,0.004645512
02/04/2009,45.1,0.03405448
01/04/2009,43.59,0.029567979
31/03/2009,42.32,0.016438726
30/03/2009,41.63,-0.03562958
27/03/2009,43.14,0.002320725
26/03/2009,43.04,0.045149032
25/03/2009,41.14,-0.039089819
24/03/2009,42.78,0.001871783
23/03/2009,42.7,0.053390895
20/03/2009,40.48,-0.016901811
19/03/2009,41.17,0.001945053
18/03/2009,41.09,0.034413595
17/03/2009,39.7,0.059680483
16/03/2009,37.4,-0.021688234
13/03/2009,38.22,-0.003395589
12/03/2009,38.35,0.029371075
11/03/2009,37.24,0.00646554
10/03/2009,37,0.096987261
09/03/2009,33.58,-0.027028672
06/03/2009,34.5,-0.034471438
05/03/2009,35.71,-0.002796422
04/03/2009,35.81,0.041334087
03/03/2009,34.36,-0.009558364
02/03/2009,34.69,-0.012888622
27/02/2009,35.14,0.012600396
26/02/2009,34.7,-0.015725842
25/02/2009,35.25,-0.007630389
24/02/2009,35.52,0.044912557
23/02/2009,33.96,-0.025582791
20/02/2009,34.84,0.003738322
19/02/2009,34.71,0.013633279
18/02/2009,34.24,-0.022810286
17/02/2009,35.03,-0.030918708
13/02/2009,36.13,-0.011284006
12/02/2009,36.54,-0.037334805
11/02/2009,37.93,0.015141742
10/02/2009,37.36,-0.026414637
09/02/2009,38.36,-0.003123376
06/02/2009,38.48,0.00730311
05/02/2009,38.2,0.033269868
04/02/2009,36.95,-0.043686629
03/02/2009,38.6,0.037481294
02/02/2009,37.18,0.012721785
30/01/2009,36.71,-0.028465939
29/01/2009,37.77,-0.025615619
28/01/2009,38.75,0.032256632
27/01/2009,37.52,-0.035348621
26/01/2009,38.87,0.020008463
23/01/2009,38.1,0.011084832
22/01/2009,37.68,0.000796495
21/01/2009,37.65,0.045369726
20/01/2009,35.98,-0.058562529
16/01/2009,38.15,0.01213095
15/01/2009,37.69,0.055084808
14/01/2009,35.67,-0.021631459
13/01/2009,36.45,-0.007652401
12/01/2009,36.73,-0.015131334
09/01/2009,37.29,-0.053262392
08/01/2009,39.33,0.041532052
07/01/2009,37.73,-0.038476282
06/01/2009,39.21,0.042992162
05/01/2009,37.56,
