Date,Close,IFF
27/01/2011,57.13,-0.004889131
26/01/2011,57.41,0.009978201
25/01/2011,56.84,0.00901305
24/01/2011,56.33,0.012504629
21/01/2011,55.63,-0.000359454
20/01/2011,55.65,0
19/01/2011,55.65,-0.010012599
18/01/2011,56.21,0.004636242
14/01/2011,55.95,-0.000536049
13/01/2011,55.98,0.000536049
12/01/2011,55.95,0.000357526
11/01/2011,55.93,0.00161045
10/01/2011,55.84,-0.001431639
07/01/2011,55.92,0.001969033
06/01/2011,55.81,-0.000895496
05/01/2011,55.86,0.002688896
04/01/2011,55.71,0.001077586
03/01/2011,55.65,0.001078749
31/12/2010,55.59,0.005773063
30/12/2010,55.27,-0.00379233
29/12/2010,55.48,0.001804078
28/12/2010,55.38,0.001084011
27/12/2010,55.32,-0.001445087
23/12/2010,55.4,-0.006477173
22/12/2010,55.76,0.002693725
21/12/2010,55.61,0.002160217
20/12/2010,55.49,0.007053108
17/12/2010,55.1,-0.002718624
16/12/2010,55.25,0
15/12/2010,55.25,-0.007573062
14/12/2010,55.67,0.003959688
13/12/2010,55.45,-0.005754377
10/12/2010,55.77,0.011723464
09/12/2010,55.12,0.001815871
08/12/2010,55.02,-0.002722572
07/12/2010,55.17,0.008372819
06/12/2010,54.71,-0.005831983
03/12/2010,55.03,0.013906903
02/12/2010,54.27,0.013355791
01/12/2010,53.55,0.019421747
30/11/2010,52.52,-0.005127729
29/11/2010,52.79,-0.003215133
26/11/2010,52.96,0.009104767
24/11/2010,52.48,0.018267982
23/11/2010,51.53,-0.00888723
22/11/2010,51.99,0.007917392
19/11/2010,51.58,0.005443248
18/11/2010,51.3,0.012751521
17/11/2010,50.65,-0.001775323
16/11/2010,50.74,-0.021061621
15/11/2010,51.82,-0.012274799
12/11/2010,52.46,-0.016823003
11/11/2010,53.35,0.000374953
10/11/2010,53.33,0.008473829
09/11/2010,52.88,-0.013896937
08/11/2010,53.62,0.007299986
05/11/2010,53.23,-0.002064372
04/11/2010,53.34,0.050366209
03/11/2010,50.72,0.001183666
02/11/2010,50.66,0.007131567
01/11/2010,50.3,0.002787181
29/10/2010,50.16,0.004195391
28/10/2010,49.95,0.002204631
27/10/2010,49.84,-0.008391658
26/10/2010,50.26,0.004386847
25/10/2010,50.04,0.004807702
22/10/2010,49.8,-0.001204094
21/10/2010,49.86,-0.001603207
20/10/2010,49.94,0.020022916
19/10/2010,48.95,-0.018018506
18/10/2010,49.84,0.00080289
15/10/2010,49.8,0.002010051
14/10/2010,49.7,-0.007417093
13/10/2010,50.07,0.009028048
12/10/2010,49.62,0.001209922
11/10/2010,49.56,-0.002820876
08/10/2010,49.7,0.004234304
07/10/2010,49.49,-0.002220205
06/10/2010,49.6,0.001008573
05/10/2010,49.55,0.021418463
04/10/2010,48.5,-0.005961576
01/10/2010,48.79,0.00554929
30/09/2010,48.52,-0.003908264
29/09/2010,48.71,-0.015279914
28/09/2010,49.46,0.013024197
27/09/2010,48.82,-0.003884294
24/09/2010,49.01,0.022491405
23/09/2010,47.92,-0.013473103
22/09/2010,48.57,-0.001234568
21/09/2010,48.63,-0.005945686
20/09/2010,48.92,0.01089313
17/09/2010,48.39,0.011222063
16/09/2010,47.85,0
15/09/2010,47.85,0.007762548
14/09/2010,47.48,0.014211714
13/09/2010,46.81,0.003209589
10/09/2010,46.66,-0.005130409
09/09/2010,46.9,-0.003405708
08/09/2010,47.06,0.002766253
07/09/2010,46.93,-0.016693467
03/09/2010,47.72,0.001048328
02/09/2010,47.67,0.005891033
01/09/2010,47.39,0.03653178
31/08/2010,45.69,0.001314061
30/08/2010,45.63,-0.011331566
27/08/2010,46.15,0.021906681
26/08/2010,45.15,0.00510715
25/08/2010,44.92,0.005580995
24/08/2010,44.67,-0.017750632
23/08/2010,45.47,-0.007886131
20/08/2010,45.83,0.003716257
19/08/2010,45.66,-0.026795034
18/08/2010,46.9,-0.002768021
17/08/2010,47.03,0.024538468
16/08/2010,45.89,-0.009974064
13/08/2010,46.35,0.011500615
12/08/2010,45.82,-0.003920719
11/08/2010,46,-0.028714208
10/08/2010,47.34,-0.005897237
09/08/2010,47.62,0.015875029
06/08/2010,46.87,0.000640273
05/08/2010,46.84,0.02049031
04/08/2010,45.89,0.005024587
03/08/2010,45.66,-0.005678111
02/08/2010,45.92,0.011829273
30/07/2010,45.38,-0.003739144
29/07/2010,45.55,-0.010482734
28/07/2010,46.03,0.005446043
27/07/2010,45.78,-0.022463148
26/07/2010,46.82,0.007718735
23/07/2010,46.46,0.005179122
22/07/2010,46.22,0.025195768
21/07/2010,45.07,0.001554347
20/07/2010,45,0.021337137
19/07/2010,44.05,0.006376701
16/07/2010,43.77,-0.027713839
15/07/2010,45,-0.000222198
14/07/2010,45.01,-0.005096964
13/07/2010,45.24,0.02461525
12/07/2010,44.14,-0.011039878
09/07/2010,44.63,0.005166809
08/07/2010,44.4,0.014519311
07/07/2010,43.76,0.040098612
06/07/2010,42.04,0.001190051
02/07/2010,41.99,-0.007355591
01/07/2010,42.3,-0.002832863
30/06/2010,42.42,-0.015903048
29/06/2010,43.1,-0.020666637
28/06/2010,44,-0.007472015
25/06/2010,44.33,-0.004501471
24/06/2010,44.53,-0.019128697
23/06/2010,45.39,-0.003079633
22/06/2010,45.53,-0.011356313
21/06/2010,46.05,-0.00907918
18/06/2010,46.47,-0.0008604
17/06/2010,46.51,0.000215031
16/06/2010,46.5,-0.001504244
15/06/2010,46.57,0.026325898
14/06/2010,45.36,-0.008123878
11/06/2010,45.73,0.014315848
10/06/2010,45.08,0.022432524
09/06/2010,44.08,0.003408707
08/06/2010,43.93,0.021629927
07/06/2010,42.99,-0.002555467
04/06/2010,43.1,-0.038238614
03/06/2010,44.78,-0.003121519
02/06/2010,44.92,0.026848764
01/06/2010,43.73,-0.017454824
28/05/2010,44.5,-0.015165322
27/05/2010,45.18,0.043194957
26/05/2010,43.27,-0.008285433
25/05/2010,43.63,0.002294632
24/05/2010,43.53,-0.015274434
21/05/2010,44.2,0.021496369
20/05/2010,43.26,-0.03832234
19/05/2010,44.95,-0.009961344
18/05/2010,45.4,-0.017034699
17/05/2010,46.18,0.002384825
14/05/2010,46.07,-0.021048887
13/05/2010,47.05,-0.009939809
12/05/2010,47.52,0.019979411
11/05/2010,46.58,-0.009827039
10/05/2010,47.04,0.042116057
07/05/2010,45.1,-0.03400502
06/05/2010,46.66,-0.038676531
05/05/2010,48.5,-0.021014749
04/05/2010,49.53,-0.029639166
03/05/2010,51.02,0.018396325
30/04/2010,50.09,-0.024064278
29/04/2010,51.31,0.019085675
28/04/2010,50.34,0.000397377
27/04/2010,50.32,-0.02123556
26/04/2010,51.4,-0.006206381
23/04/2010,51.72,0.020313198
22/04/2010,50.68,0.008719833
21/04/2010,50.24,-0.007337663
20/04/2010,50.61,-0.001184834
19/04/2010,50.67,0.003360683
16/04/2010,50.5,-0.020190826
15/04/2010,51.53,0.012301239
14/04/2010,50.9,0.009871748
13/04/2010,50.4,0.00816819
12/04/2010,49.99,0.002603907
09/04/2010,49.86,0.019032767
08/04/2010,48.92,0.0010226
07/04/2010,48.87,0
06/04/2010,48.87,0.001023646
05/04/2010,48.82,0.012158831
01/04/2010,48.23,0.011678965
31/03/2010,47.67,-0.000419463
30/03/2010,47.69,-0.005645598
29/03/2010,47.96,0.049363723
26/03/2010,45.65,-0.002843707
25/03/2010,45.78,-0.000436777
24/03/2010,45.8,-0.005660803
23/03/2010,46.06,0.012672226
22/03/2010,45.48,0.011054722
19/03/2010,44.98,-0.00973459
18/03/2010,45.42,0.000440432
17/03/2010,45.4,0.000661011
16/03/2010,45.37,0.008410851
15/03/2010,44.99,0.005795825
12/03/2010,44.73,0.013504594
11/03/2010,44.13,0.004314756
10/03/2010,43.94,-0.002046153
09/03/2010,44.03,-0.005436027
08/03/2010,44.27,-0.004957198
05/03/2010,44.49,0.021814089
04/03/2010,43.53,0.014112438
03/03/2010,42.92,0.001865672
02/03/2010,42.84,0.011503824
01/03/2010,42.35,0.005683179
26/02/2010,42.11,0.003330165
25/02/2010,41.97,0.00166925
24/02/2010,41.9,0.003825925
23/02/2010,41.74,-0.012144452
22/02/2010,42.25,-0.005429023
19/02/2010,42.48,0.002356824
18/02/2010,42.38,0.006628812
17/02/2010,42.1,0.002378122
16/02/2010,42,0.007648221
12/02/2010,41.68,-0.000239894
11/02/2010,41.69,0.006014694
10/02/2010,41.44,0.008725213
09/02/2010,41.08,0.03039898
08/02/2010,39.85,-0.009987599
05/02/2010,40.25,0.000497018
04/02/2010,40.23,-0.027701244
03/02/2010,41.36,0.006792845
02/02/2010,41.08,0.016444106
01/02/2010,40.41,0.01596442
29/01/2010,39.77,-0.005766595
28/01/2010,40,-0.006975614
27/01/2010,40.28,-0.000496401
26/01/2010,40.3,-0.014044829
25/01/2010,40.87,-0.001955513
22/01/2010,40.95,-0.017669587
21/01/2010,41.68,-0.01050129
20/01/2010,42.12,-0.015080399
19/01/2010,42.76,0.017457391
15/01/2010,42.02,-0.002376992
14/01/2010,42.12,0.000237445
13/01/2010,42.11,0.016521386
12/01/2010,41.42,-0.002652202
11/01/2010,41.53,0.003135177
08/01/2010,41.4,-0.00361664
07/01/2010,41.55,-0.007672059
06/01/2010,41.87,0.004068451
05/01/2010,41.7,-0.007406556
04/01/2010,42.01,0.020926801
31/12/2009,41.14,-0.009194355
30/12/2009,41.52,0.001204965
29/12/2009,41.47,0.002656044
28/12/2009,41.36,-0.000483442
24/12/2009,41.38,0.005330761
23/12/2009,41.16,0.009520394
22/12/2009,40.77,-0.000490436
21/12/2009,40.79,0.009112241
18/12/2009,40.42,-0.009847445
17/12/2009,40.82,-0.022527294
16/12/2009,41.75,0.006970344
15/12/2009,41.46,-0.00936269
14/12/2009,41.85,0.015653541
11/12/2009,41.2,-0.004117724
10/12/2009,41.37,-0.005303773
09/12/2009,41.59,0.007966246
08/12/2009,41.26,-0.009647928
07/12/2009,41.66,0.012317509
04/12/2009,41.15,0.015181486
03/12/2009,40.53,-0.016881135
02/12/2009,41.22,0.004863823
01/12/2009,41.02,0.00734038
30/11/2009,40.72,0.009871748
27/11/2009,40.32,-0.021590633
25/11/2009,41.2,0.0141777
24/11/2009,40.62,-0.005891033
23/11/2009,40.86,0.009837758
20/11/2009,40.46,-0.000494193
19/11/2009,40.48,-0.020780604
18/11/2009,41.33,-0.006271125
17/11/2009,41.59,0.004337356
16/11/2009,41.41,0.0131261
13/11/2009,40.87,0.004659726
12/11/2009,40.68,-0.00588237
11/11/2009,40.92,-0.007547206
10/11/2009,41.23,0.006326055
09/11/2009,40.97,0.017730088
06/11/2009,40.25,-0.001241465
05/11/2009,40.3,0.022585653
04/11/2009,39.4,0.013800372
03/11/2009,38.86,0.009047496
02/11/2009,38.51,0.010966167
30/10/2009,38.09,-0.016404482
29/10/2009,38.72,0.022725283
28/10/2009,37.85,-0.027363271
27/10/2009,38.9,-0.005128216
26/10/2009,39.1,-0.013968481
23/10/2009,39.65,-0.014770578
22/10/2009,40.24,0.011748667
21/10/2009,39.77,0.015712437
20/10/2009,39.15,0.004608303
19/10/2009,38.97,-0.002050757
16/10/2009,39.05,-0.000256049
15/10/2009,39.06,0.001537279
14/10/2009,39,0.008238976
13/10/2009,38.68,-0.002324081
12/10/2009,38.77,0.001290489
09/10/2009,38.72,0.003103986
08/10/2009,38.6,0.022796742
07/10/2009,37.73,0.002388219
06/10/2009,37.64,0.014719923
05/10/2009,37.09,0.006491773
02/10/2009,36.85,-0.010527834
01/10/2009,37.24,-0.018358903
30/09/2009,37.93,0.004492014
29/09/2009,37.76,-0.008701439
28/09/2009,38.09,0.030927552
25/09/2009,36.93,-0.012646476
24/09/2009,37.4,-0.017755866
23/09/2009,38.07,-0.021310578
22/09/2009,38.89,-0.000257102
21/09/2009,38.9,-0.006406172
18/09/2009,39.15,0.016222836
17/09/2009,38.52,-0.012640437
16/09/2009,39.01,0.019674463
15/09/2009,38.25,0.008928631
14/09/2009,37.91,0.018368678
11/09/2009,37.22,-0.003754362
10/09/2009,37.36,0.016190316
09/09/2009,36.76,0.027021219
08/09/2009,35.78,0.016911339
04/09/2009,35.18,0.006845435
03/09/2009,34.94,0.002292265
02/09/2009,34.86,-0.001433281
01/09/2009,34.91,-0.020133957
31/08/2009,35.62,-0.014493007
28/08/2009,36.14,0.00193879
27/08/2009,36.07,-0.0002772
26/08/2009,36.08,0.0050014
25/08/2009,35.9,-0.00555557
24/08/2009,36.1,-0.00580032
21/08/2009,36.31,0.030195193
20/08/2009,35.23,-0.003683245
19/08/2009,35.36,-0.010409434
18/08/2009,35.73,0.00196106
17/08/2009,35.66,-0.028474626
14/08/2009,36.69,-0.017293055
13/08/2009,37.33,0.016475727
12/08/2009,36.72,0.012054941
11/08/2009,36.28,-0.002202644
10/08/2009,36.36,-0.014200129
07/08/2009,36.88,0.022207904
06/08/2009,36.07,0.00500279
05/08/2009,35.89,-0.014659369
04/08/2009,36.42,0.01689089
03/08/2009,35.81,0.015478007
31/07/2009,35.26,0.017740093
30/07/2009,34.64,0.017179051
29/07/2009,34.05,-0.013129291
28/07/2009,34.5,0.003775233
27/07/2009,34.37,-0.00290529
24/07/2009,34.47,0.006986928
23/07/2009,34.23,0.015011319
22/07/2009,33.72,0.000296604
21/07/2009,33.71,0.003268462
20/07/2009,33.6,0.013181737
17/07/2009,33.16,-0.000904295
16/07/2009,33.19,0.013956537
15/07/2009,32.73,0.025059316
14/07/2009,31.92,0.004395611
13/07/2009,31.78,0.018098605
10/07/2009,31.21,-0.000320359
09/07/2009,31.22,-0.006385718
08/07/2009,31.42,-0.006661404
07/07/2009,31.63,-0.021270743
06/07/2009,32.31,0.020638631
02/07/2009,31.65,-0.032942693
01/07/2009,32.71,-0.00030567
30/06/2009,32.72,-0.004269601
29/06/2009,32.86,0.014406379
26/06/2009,32.39,0.00402166
25/06/2009,32.26,0.014990912
24/06/2009,31.78,-0.005960802
23/06/2009,31.97,0.005646188
22/06/2009,31.79,-0.021164811
19/06/2009,32.47,0.004320994
18/06/2009,32.33,-0.000309262
17/06/2009,32.34,0.015581493
16/06/2009,31.84,-0.019285201
15/06/2009,32.46,-0.015286143
12/06/2009,32.96,-0.006049625
11/06/2009,33.16,0.009697046
10/06/2009,32.84,-0.00364742
09/06/2009,32.96,0.003951974
08/06/2009,32.83,-0.012712036
05/06/2009,33.25,0.00845671
04/06/2009,32.97,0.008528836
03/06/2009,32.69,-0.024774681
02/06/2009,33.51,0.015942585
01/06/2009,32.98,0.033295307
29/05/2009,31.9,0.027329314
28/05/2009,31.04,0.018205964
27/05/2009,30.48,-0.026547367
26/05/2009,31.3,0.020985435
22/05/2009,30.65,0.007532376
21/05/2009,30.42,-0.017272712
20/05/2009,30.95,0.008762023
19/05/2009,30.68,-0.005525774
18/05/2009,30.85,0.027939369
15/05/2009,30,-0.004987542
14/05/2009,30.15,0.007992051
13/05/2009,29.91,-0.031591966
12/05/2009,30.87,0.012714108
11/05/2009,30.48,-0.015948263
08/05/2009,30.97,0.027165801
07/05/2009,30.14,0.001660303
06/05/2009,30.09,-0.003980105
05/05/2009,30.21,-0.011846141
04/05/2009,30.57,0.024169361
01/05/2009,29.84,-0.044568319
30/04/2009,31.2,-0.042359274
29/04/2009,32.55,0.013921339
28/04/2009,32.1,-0.007139562
27/04/2009,32.33,-0.020814954
24/04/2009,33.01,0.041124979
23/04/2009,31.68,-0.004409456
22/04/2009,31.82,0.005040968
21/04/2009,31.66,0.013995139
20/04/2009,31.22,-0.037099508
17/04/2009,32.4,-0.011660151
16/04/2009,32.78,0.007655833
15/04/2009,32.53,0.01330671
14/04/2009,32.1,-0.020962543
13/04/2009,32.78,-0.001828711
09/04/2009,32.84,0.027475104
08/04/2009,31.95,0.018320159
07/04/2009,31.37,-0.023938151
06/04/2009,32.13,-0.006823848
03/04/2009,32.35,0.00557968
02/04/2009,32.17,0.036402184
01/04/2009,31.02,0.01821781
31/03/2009,30.46,0.011224945
30/03/2009,30.12,-0.024271444
27/03/2009,30.86,-0.026540327
26/03/2009,31.69,0.022013969
25/03/2009,31,0.016916474
24/03/2009,30.48,-0.005888143
23/03/2009,30.66,0.06780543
20/03/2009,28.65,-0.019015266
19/03/2009,29.2,0.003430535
18/03/2009,29.1,0.003442344
17/03/2009,29,0.019499225
16/03/2009,28.44,0.004228336
13/03/2009,28.32,0.00851069
12/03/2009,28.08,0.032208321
11/03/2009,27.19,-0.028640711
10/03/2009,27.98,0.049076124
09/03/2009,26.64,0.04060305
06/03/2009,25.58,0.0110064
05/03/2009,25.3,-0.036099398
04/03/2009,26.23,0.014980115
03/03/2009,25.84,0.017174505
02/03/2009,25.4,-0.035199921
27/02/2009,26.31,-0.01058611
26/02/2009,26.59,0.011346567
25/02/2009,26.29,-0.010594121
24/02/2009,26.57,0.013260281
23/02/2009,26.22,-0.038897948
20/02/2009,27.26,-0.007309974
19/02/2009,27.46,-0.017686799
18/02/2009,27.95,-0.017730961
17/02/2009,28.45,-0.025678024
13/02/2009,29.19,-0.004784698
12/02/2009,29.33,-0.002043597
11/02/2009,29.39,-0.010492565
10/02/2009,29.7,-0.030179707
09/02/2009,30.61,-0.007485796
06/02/2009,30.84,-0.047801472
05/02/2009,32.35,0.149422053
04/02/2009,27.86,0.003595833
03/02/2009,27.76,-0.017143277
02/02/2009,28.24,-0.013366362
30/01/2009,28.62,-0.026208397
29/01/2009,29.38,-0.002379739
28/01/2009,29.45,0.019198396
27/01/2009,28.89,0.017106369
26/01/2009,28.4,0.002820876
23/01/2009,28.32,0
22/01/2009,28.32,-0.00598488
21/01/2009,28.49,0.029927421
20/01/2009,27.65,-0.010433626
16/01/2009,27.94,-0.021597582
15/01/2009,28.55,0.019095347
14/01/2009,28.01,-0.030587725
13/01/2009,28.88,0.003468613
12/01/2009,28.78,-0.013460082
09/01/2009,29.17,-0.028056598
08/01/2009,30,0.016129382
07/01/2009,29.52,-0.032986499
06/01/2009,30.51,0.004928546
05/01/2009,30.36,
