Date,Close,TSN
24/01/2011,17.01,-0.014010737
21/01/2011,17.25,-0.002894358
20/01/2011,17.3,0.026355845
19/01/2011,16.85,-0.022881608
18/01/2011,17.24,0.013430859
14/01/2011,17.01,0.011827459
13/01/2011,16.81,-0.001189061
12/01/2011,16.83,-0.002373888
11/01/2011,16.87,-0.002959458
10/01/2011,16.92,-0.000590842
07/01/2011,16.93,0.022097047
06/01/2011,16.56,0.006664672
05/01/2011,16.45,0.012232568
04/01/2011,16.25,-0.010407195
03/01/2011,16.42,-0.047571395
31/12/2010,17.22,-0.018412488
30/12/2010,17.54,0.003426617
29/12/2010,17.48,0.005162042
28/12/2010,17.39,-0.002297531
27/12/2010,17.43,-0.002292265
23/12/2010,17.47,-0.010250659
22/12/2010,17.65,0.007963637
21/12/2010,17.51,0.013222383
20/12/2010,17.28,0.005803847
17/12/2010,17.18,-0.017311454
16/12/2010,17.48,0.030789536
15/12/2010,16.95,-0.011147079
14/12/2010,17.14,0.001751825
13/12/2010,17.11,-0.036158889
10/12/2010,17.74,0.021653268
09/12/2010,17.36,0.013921339
08/12/2010,17.12,-0.004080449
07/12/2010,17.19,0.015831465
06/12/2010,16.92,0.001182732
03/12/2010,16.9,0.002962965
02/12/2010,16.85,0.020990276
01/12/2010,16.5,0.041453507
30/11/2010,15.83,-0.022486894
29/11/2010,16.19,0.000617856
26/11/2010,16.18,-0.010451986
24/11/2010,16.35,0.00983413
23/11/2010,16.19,-0.025008928
22/11/2010,16.6,0.05957096
19/11/2010,15.64,0.003843695
18/11/2010,15.58,0.014221313
17/11/2010,15.36,0.007843177
16/11/2010,15.24,0.015206905
15/11/2010,15.01,0.001333334
12/11/2010,14.99,-0.000666889
11/11/2010,15,-0.017839918
10/11/2010,15.27,0.015841915
09/11/2010,15.03,-0.033369141
08/11/2010,15.54,0.028722601
05/11/2010,15.1,-0.020321906
04/11/2010,15.41,0.001948685
03/11/2010,15.38,0.007177845
02/11/2010,15.27,-0.016239396
01/11/2010,15.52,-0.001931124
29/10/2010,15.55,0
28/10/2010,15.55,-0.010873148
27/10/2010,15.72,-0.005076153
26/10/2010,15.8,0.003804697
25/10/2010,15.74,0.007013099
22/10/2010,15.63,0
21/10/2010,15.63,0.012878478
20/10/2010,15.43,0.003896109
19/10/2010,15.37,-0.019330499
18/10/2010,15.67,0.019981329
15/10/2010,15.36,0.003260518
14/10/2010,15.31,0.015800197
13/10/2010,15.07,0.015379775
12/10/2010,14.84,0
11/10/2010,14.84,-0.011390408
08/10/2010,15.01,-0.080606276
07/10/2010,16.27,0.014237319
06/10/2010,16.04,-0.00559529
05/10/2010,16.13,0.022571491
04/10/2010,15.77,-0.030598703
01/10/2010,16.26,0.014870162
30/09/2010,16.02,0.038172574
29/09/2010,15.42,0.009775249
28/09/2010,15.27,0.003279767
27/09/2010,15.22,-0.027860565
24/09/2010,15.65,-0.0050988
23/09/2010,15.73,0.016020849
22/09/2010,15.48,-0.015384919
21/09/2010,15.72,-0.031927595
20/09/2010,16.23,0.023691881
17/09/2010,15.85,-0.071219623
16/09/2010,17.02,-0.00468934
15/09/2010,17.1,0.00881063
14/09/2010,16.95,-0.01231326
13/09/2010,17.16,0.018824085
10/09/2010,16.84,-0.010632114
09/09/2010,17.02,0.015990865
08/09/2010,16.75,0.022947867
07/09/2010,16.37,0.009822056
03/09/2010,16.21,0.010542733
02/09/2010,16.04,-0.033714502
01/09/2010,16.59,0.012739026
31/08/2010,16.38,-0.001220256
30/08/2010,16.4,-0.012723589
27/08/2010,16.61,0.012723589
26/08/2010,16.4,0.012887567
25/08/2010,16.19,-0.000617475
24/08/2010,16.2,-0.023788862
23/08/2010,16.59,-0.001806685
20/08/2010,16.62,0.009673594
19/08/2010,16.46,-0.000607349
18/08/2010,16.47,0.018382871
17/08/2010,16.17,-0.030453023
16/08/2010,16.67,0.024287776
13/08/2010,16.27,0.017359394
12/08/2010,15.99,0.001877935
11/08/2010,15.96,-0.007490672
10/08/2010,16.08,-0.013588844
09/08/2010,16.3,-0.050249805
06/08/2010,17.14,0.021227212
05/08/2010,16.78,-0.046005201
04/08/2010,17.57,-0.006806606
03/08/2010,17.69,-0.002822469
02/08/2010,17.74,0.013049831
30/07/2010,17.51,0.00917964
29/07/2010,17.35,-0.016576544
28/07/2010,17.64,-0.012954279
27/07/2010,17.87,-0.010576219
26/07/2010,18.06,0.00722426
23/07/2010,17.93,0.004471779
22/07/2010,17.85,0.032453745
21/07/2010,17.28,-0.005770356
20/07/2010,17.38,-0.009163867
19/07/2010,17.54,0.02073807
16/07/2010,17.18,-0.034890585
15/07/2010,17.79,-0.002806625
14/07/2010,17.84,0.00562115
13/07/2010,17.74,0.01133799
12/07/2010,17.54,0
09/07/2010,17.54,0.019574603
08/07/2010,17.2,0.017595762
07/07/2010,16.9,0.02213671
06/07/2010,16.53,0.00606798
02/07/2010,16.43,0.011016023
01/07/2010,16.25,-0.008578484
30/06/2010,16.39,-0.021726866
29/06/2010,16.75,-0.029413885
28/06/2010,17.25,-0.002894358
25/06/2010,17.3,-0.032416828
24/06/2010,17.87,0.008993877
23/06/2010,17.71,0.000564812
22/06/2010,17.7,-0.023451661
21/06/2010,18.12,-0.010977059
18/06/2010,18.32,-0.003813679
17/06/2010,18.39,-0.000543626
16/06/2010,18.4,-0.015102768
15/06/2010,18.68,0.014016402
14/06/2010,18.42,-0.008110345
11/06/2010,18.57,0.023979351
10/06/2010,18.13,0.026832241
09/06/2010,17.65,0.003973891
08/06/2010,17.58,0.003418807
07/06/2010,17.52,0.001142205
04/06/2010,17.5,-0.033711057
03/06/2010,18.1,0.033139792
02/06/2010,17.51,0.028383023
01/06/2010,17.02,-0.032372769
28/05/2010,17.58,-0.011312338
27/05/2010,17.78,0.060870715
26/05/2010,16.73,-0.01777298
25/05/2010,17.03,0.002940314
24/05/2010,16.98,-0.005872007
21/05/2010,17.08,0.006461109
20/05/2010,16.97,-0.047751378
19/05/2010,17.8,-0.00056164
18/05/2010,17.81,0.009591047
17/05/2010,17.64,-0.003395589
14/05/2010,17.7,-0.024003385
13/05/2010,18.13,0
12/05/2010,18.13,0.006085773
11/05/2010,18.02,-0.012134732
10/05/2010,18.24,-0.020619287
07/05/2010,18.62,0.002150538
06/05/2010,18.58,-0.04473253
05/05/2010,19.43,-0.004621318
04/05/2010,19.52,-0.019280151
03/05/2010,19.9,0.0157005
30/04/2010,19.59,-0.014694969
29/04/2010,19.88,0.009603309
28/04/2010,19.69,0.006113111
27/04/2010,19.57,-0.041537119
26/04/2010,20.4,0.012330612
23/04/2010,20.15,-0.008401334
22/04/2010,20.32,0.005428091
21/04/2010,20.21,0.006951369
20/04/2010,20.07,0.008506431
19/04/2010,19.9,0.001005531
16/04/2010,19.88,-0.0258207
15/04/2010,20.4,0.00639294
14/04/2010,20.27,0.009915798
13/04/2010,20.07,0.003493889
12/04/2010,20,0.016637641
09/04/2010,19.67,0.009706334
08/04/2010,19.48,0.012396853
07/04/2010,19.24,0.013605652
06/04/2010,18.98,-0.011524486
05/04/2010,19.2,-0.015504187
01/04/2010,19.5,0.01811175
31/03/2010,19.15,-0.001043841
30/03/2010,19.17,0.004181919
29/03/2010,19.09,0.020641114
26/03/2010,18.7,0.02655263
25/03/2010,18.21,-0.012551324
24/03/2010,18.44,0.008167756
23/03/2010,18.29,0.009890191
22/03/2010,18.11,0.021770327
19/03/2010,17.72,0.003958162
18/03/2010,17.65,-0.002828856
17/03/2010,17.7,0.002262444
16/03/2010,17.66,0.016557615
15/03/2010,17.37,-0.009739407
12/03/2010,17.54,-0.01133799
11/03/2010,17.74,0.013049831
10/03/2010,17.51,-0.005126756
09/03/2010,17.6,-0.001135718
08/03/2010,17.62,0.021802355
05/03/2010,17.24,-0.014968616
04/03/2010,17.5,0.016129382
03/03/2010,17.22,-0.01326815
02/03/2010,17.45,0.016175974
01/03/2010,17.17,0.007600154
26/02/2010,17.04,0.002350177
25/02/2010,17,0.019602647
24/02/2010,16.67,-0.004787562
23/02/2010,16.75,0.006588823
22/02/2010,16.64,-0.018458398
19/02/2010,16.95,0.002954212
18/02/2010,16.9,0.016105329
17/02/2010,16.63,0.011490904
16/02/2010,16.44,0.024631787
12/02/2010,16.04,0.00500001
11/02/2010,15.96,0.027311955
10/02/2010,15.53,0.007756988
09/02/2010,15.41,0.020984377
08/02/2010,15.09,0.029591937
05/02/2010,14.65,0.046097547
04/02/2010,13.99,-0.025407154
03/02/2010,14.35,0.005590511
02/02/2010,14.27,0.019816643
01/02/2010,13.99,0.01222597
29/01/2010,13.82,0.002173127
28/01/2010,13.79,0.000725426
27/01/2010,13.78,-0.014409471
26/01/2010,13.98,0.00645858
25/01/2010,13.89,0.008676844
22/01/2010,13.77,0.008752791
21/01/2010,13.65,-0.018149319
20/01/2010,13.9,-0.006453949
19/01/2010,13.99,0.007173632
15/01/2010,13.89,-0.010741242
14/01/2010,14.04,0.053394766
13/01/2010,13.31,0.025876634
12/01/2010,12.97,-0.011498785
11/01/2010,13.12,-0.013626252
08/01/2010,13.3,-0.002253099
07/01/2010,13.33,0.017404904
06/01/2010,13.1,0.049286471
05/01/2010,12.47,0.018616483
04/01/2010,12.24,-0.002447982
31/12/2009,12.27,-0.018571386
30/12/2009,12.5,-0.005584378
29/12/2009,12.57,-0.003969835
28/12/2009,12.62,0.01436577
24/12/2009,12.44,0.008071069
23/12/2009,12.34,0
22/12/2009,12.34,0.004874096
21/12/2009,12.28,0.00817666
18/12/2009,12.18,-0.001640689
17/12/2009,12.2,-0.021087562
16/12/2009,12.46,-0.005602256
15/12/2009,12.53,-0.014263316
14/12/2009,12.71,0.005522696
11/12/2009,12.64,0.002376239
10/12/2009,12.61,0.005566615
09/12/2009,12.54,-0.003184716
08/12/2009,12.58,-0.010280834
07/12/2009,12.71,0.008692271
04/12/2009,12.6,0.011976191
03/12/2009,12.45,0.021104679
02/12/2009,12.19,-0.003276006
01/12/2009,12.23,0.017320021
30/11/2009,12.02,-0.022213994
27/11/2009,12.29,-0.010522153
25/11/2009,12.42,0.00403389
24/11/2009,12.37,-0.040401534
23/11/2009,12.88,-0.014643807
20/11/2009,13.07,0
19/11/2009,13.07,-0.001529052
18/11/2009,13.09,0.006130287
17/11/2009,13.01,-0.001536099
16/11/2009,13.03,0.009252186
13/11/2009,12.91,-0.004636793
12/11/2009,12.97,-0.005382558
11/11/2009,13.04,-0.01143741
10/11/2009,13.19,0.006846737
09/11/2009,13.1,0.017713209
06/11/2009,12.87,0.018032633
05/11/2009,12.64,0.011938065
04/11/2009,12.49,-0.00876849
03/11/2009,12.6,-0.008692271
02/11/2009,12.71,0.01506172
30/10/2009,12.52,-0.042226758
29/10/2009,13.06,0.050246047
28/10/2009,12.42,0.006462058
27/10/2009,12.34,0.023781359
26/10/2009,12.05,-0.001658375
23/10/2009,12.07,-0.022122983
22/10/2009,12.34,0.009772065
21/10/2009,12.22,0.005744784
20/10/2009,12.15,-0.011456754
19/10/2009,12.29,-0.009716676
16/10/2009,12.41,0.007278641
15/10/2009,12.32,-0.004858309
14/10/2009,12.38,-0.024732014
13/10/2009,12.69,-0.001574803
12/10/2009,12.71,-0.003142186
09/10/2009,12.75,0.019802627
08/10/2009,12.5,0.007226045
07/10/2009,12.41,-0.011218066
06/10/2009,12.55,0.016064603
05/10/2009,12.35,0.002432105
02/10/2009,12.32,0
01/10/2009,12.32,-0.024850978
30/09/2009,12.63,0.000792079
29/09/2009,12.62,-0.018838862
28/09/2009,12.86,0.013307437
25/09/2009,12.69,-0.003932368
24/09/2009,12.74,-0.017892348
23/09/2009,12.97,0.007739977
22/09/2009,12.87,0.00936775
21/09/2009,12.75,0.003929278
18/09/2009,12.7,0.025519726
17/09/2009,12.38,-0.018407883
16/09/2009,12.61,-0.019631569
15/09/2009,12.86,0.032401096
14/09/2009,12.45,-0.023810649
11/09/2009,12.75,0.00471699
10/09/2009,12.69,0.017488522
09/09/2009,12.47,0.000802246
08/09/2009,12.46,0.018631564
04/09/2009,12.23,0.020653357
03/09/2009,11.98,0
02/09/2009,11.98,0.032233495
01/09/2009,11.6,-0.033067871
31/08/2009,11.99,0.017669791
28/08/2009,11.78,-0.023491013
27/08/2009,12.06,-0.003311261
26/08/2009,12.1,-0.008230499
25/08/2009,12.2,0.008230499
24/08/2009,12.1,0.023412441
21/08/2009,11.82,0.014486832
20/08/2009,11.65,0.012959145
19/08/2009,11.5,0.001740644
18/08/2009,11.48,0.030962226
17/08/2009,11.13,-0.021334142
14/08/2009,11.37,0.025836626
13/08/2009,11.08,-0.005400553
12/08/2009,11.14,-0.003584233
11/08/2009,11.18,-0.001787311
10/08/2009,11.2,-0.00445435
07/08/2009,11.25,0.012522525
06/08/2009,11.11,0.014506147
05/08/2009,10.95,-0.034114619
04/08/2009,11.33,0.018708786
03/08/2009,11.12,-0.027496189
31/07/2009,11.43,0.0203277
30/07/2009,11.2,-0.00267499
29/07/2009,11.23,-0.026363566
28/07/2009,11.53,-0.008635632
27/07/2009,11.63,-0.017895663
24/07/2009,11.84,0.006779687
23/07/2009,11.76,0.023226851
22/07/2009,11.49,0.005235614
21/07/2009,11.43,-0.003493453
20/07/2009,11.47,-0.097131458
17/07/2009,12.64,-0.045620589
16/07/2009,13.23,0.00758729
15/07/2009,13.13,0.029368417
14/07/2009,12.75,0.011834458
13/07/2009,12.6,0.016000341
10/07/2009,12.4,0.012987196
09/07/2009,12.24,-0.012180419
08/07/2009,12.39,-0.021557721
07/07/2009,12.66,-0.007083855
06/07/2009,12.75,0.007083855
02/07/2009,12.66,-0.019554788
01/07/2009,12.91,0.023512055
30/06/2009,12.61,-0.013391299
29/06/2009,12.78,-0.005462362
26/06/2009,12.85,0.023623146
25/06/2009,12.55,0.01283097
24/06/2009,12.39,0.031983046
23/06/2009,12,-0.008298803
22/06/2009,12.1,-0.036515213
19/06/2009,12.55,-0.035997627
18/06/2009,13.01,0.015492177
17/06/2009,12.81,0.017323268
16/06/2009,12.59,-0.006334146
15/06/2009,12.67,-0.029551139
12/06/2009,13.05,-0.00076599
11/06/2009,13.06,0.020108953
10/06/2009,12.8,-0.033041807
09/06/2009,13.23,-0.005277057
08/06/2009,13.3,0.001504891
05/06/2009,13.28,-0.026747508
04/06/2009,13.64,0.014027546
03/06/2009,13.45,0.006713938
02/06/2009,13.36,0.00675932
01/06/2009,13.27,-0.003760817
29/05/2009,13.32,-0.04118229
28/05/2009,13.88,0.013783316
27/05/2009,13.69,0.012495569
26/05/2009,13.52,0.010409016
22/05/2009,13.38,0.006749182
21/05/2009,13.29,-0.008988825
20/05/2009,13.41,0.019578939
19/05/2009,13.15,-0.000760167
18/05/2009,13.16,0.046664765
15/05/2009,12.56,-0.02048929
14/05/2009,12.82,0.06111226
13/05/2009,12.06,-0.01154176
12/05/2009,12.2,-0.012220111
11/05/2009,12.35,-0.002426204
08/05/2009,12.38,0.016287005
07/05/2009,12.18,0
06/05/2009,12.18,0.002466092
05/05/2009,12.15,0.037740328
04/05/2009,11.7,0.102515564
01/05/2009,10.56,0.001895735
30/04/2009,10.54,0.028875924
29/04/2009,10.24,0.013766196
28/04/2009,10.1,0.013958352
27/04/2009,9.96,-0.092934231
24/04/2009,10.93,-0.007292649
23/04/2009,11.01,0.00820798
22/04/2009,10.92,0.004589269
21/04/2009,10.87,0.0251527
20/04/2009,10.6,-0.052377612
17/04/2009,11.17,0.020805816
16/04/2009,10.94,0.013806018
15/04/2009,10.79,0.008376038
14/04/2009,10.7,-0.048345027
13/04/2009,11.23,0.021603
09/04/2009,10.99,0.044658584
08/04/2009,10.51,0.015340665
07/04/2009,10.35,0.009708814
06/04/2009,10.25,-0.026950621
03/04/2009,10.53,0.04964523
02/04/2009,10.02,0.024243612
01/04/2009,9.78,0.040694191
31/03/2009,9.39,0.006410278
30/03/2009,9.33,-0.053220696
27/03/2009,9.84,-0.009104767
26/03/2009,9.93,0.005047966
25/03/2009,9.88,0
24/03/2009,9.88,0.008130126
23/03/2009,9.8,0.071912582
20/03/2009,9.12,-0.024906539
19/03/2009,9.35,-0.008519753
18/03/2009,9.43,-0.015781495
17/03/2009,9.58,0.016842503
16/03/2009,9.42,0.001062135
13/03/2009,9.41,0.014989574
12/03/2009,9.27,0.045236615
11/03/2009,8.86,0.042657764
10/03/2009,8.49,0.053216909
09/03/2009,8.05,0.00873368
06/03/2009,7.98,0.05010682
05/03/2009,7.59,-0.06503247
04/03/2009,8.1,0.01492565
03/03/2009,7.98,-0.033274789
02/03/2009,8.25,-0.021583572
27/02/2009,8.43,0.051106011
26/02/2009,8.01,0.035581898
25/02/2009,7.73,-0.059025292
24/02/2009,8.2,0.074670982
23/02/2009,7.61,-0.018229671
20/02/2009,7.75,-0.053999307
19/02/2009,8.18,0
18/02/2009,8.18,-0.014563364
17/02/2009,8.3,-0.058496207
13/02/2009,8.8,-0.032423187
12/02/2009,9.09,0.001100716
11/02/2009,9.08,-0.007679687
10/02/2009,9.15,-0.032260862
09/02/2009,9.45,-0.028170877
06/02/2009,9.72,0.030289522
05/02/2009,9.43,0.037821904
04/02/2009,9.08,-0.014215658
03/02/2009,9.21,0.039872391
02/02/2009,8.85,0
30/01/2009,8.85,-0.03333642
29/01/2009,9.15,-0.011950169
28/01/2009,9.26,0.004329011
27/01/2009,9.22,0.034200796
26/01/2009,8.91,0.028459519
23/01/2009,8.66,0.016298382
22/01/2009,8.52,0
21/01/2009,8.52,0.029781832
20/01/2009,8.27,-0.059841899
16/01/2009,8.78,0.033587407
15/01/2009,8.49,0.008279172
14/01/2009,8.42,-0.031563111
13/01/2009,8.69,0.033941233
12/01/2009,8.4,-0.005934736
09/01/2009,8.45,0.037376261
08/01/2009,8.14,-0.014634408
07/01/2009,8.26,-0.067862289
06/01/2009,8.84,0.005672165
05/01/2009,8.79,
