Date,Close,HES
27/01/2011,79.25,-0.001261034
26/01/2011,79.35,0.027857667
25/01/2011,77.17,-0.02267729
24/01/2011,78.94,0.003680441
21/01/2011,78.65,-0.00999439
20/01/2011,79.44,-0.013255165
19/01/2011,80.5,-0.01882785
18/01/2011,82.03,-0.001218324
14/01/2011,82.13,0.027277223
13/01/2011,79.92,-0.003372684
12/01/2011,80.19,-0.009926871
11/01/2011,80.99,0.037745077
10/01/2011,77.99,-0.015016826
07/01/2011,79.17,-0.000505114
06/01/2011,79.21,-0.003277038
05/01/2011,79.47,0.021881041
04/01/2011,77.75,0.004253406
03/01/2011,77.42,0.011431665
31/12/2010,76.54,0.001307361
30/12/2010,76.44,0
29/12/2010,76.44,0.017419284
28/12/2010,75.12,-0.001994814
27/12/2010,75.27,-0.007544209
23/12/2010,75.84,-0.004473103
22/12/2010,76.18,0.00223405
21/12/2010,76.01,0.018724403
20/12/2010,74.6,-0.011197131
17/12/2010,75.44,0.013612915
16/12/2010,74.42,0.016392699
15/12/2010,73.21,-0.011948547
14/12/2010,74.09,-0.000404831
13/12/2010,74.12,-0.005382144
10/12/2010,74.52,0.007678357
09/12/2010,73.95,-0.005259976
08/12/2010,74.34,-0.014688473
07/12/2010,75.44,0.019272545
06/12/2010,74,-0.004045859
03/12/2010,74.3,0.000134599
02/12/2010,74.29,0.01560094
01/12/2010,73.14,0.04316614
30/11/2010,70.05,-0.000998787
29/11/2010,70.12,0.004860624
26/11/2010,69.78,-0.016487014
24/11/2010,70.94,0.027003569
23/11/2010,69.05,-0.009225956
22/11/2010,69.69,-0.010136428
19/11/2010,70.4,0.005840888
18/11/2010,69.99,0.031495238
17/11/2010,67.82,0.000589971
16/11/2010,67.78,-0.025491148
15/11/2010,69.53,-0.007593704
12/11/2010,70.06,-0.025924247
11/11/2010,71.9,0.005159323
10/11/2010,71.53,0.026490677
09/11/2010,69.66,-0.011560822
08/11/2010,70.47,0.0069776
05/11/2010,69.98,0.010486342
04/11/2010,69.25,0.04142386
03/11/2010,66.44,0.017613574
02/11/2010,65.28,0.018241347
01/11/2010,64.1,0.01683356
29/10/2010,63.03,-0.003168069
28/10/2010,63.23,0.011452328
27/10/2010,62.51,0
26/10/2010,62.51,-0.000639693
25/10/2010,62.55,-0.011128891
22/10/2010,63.25,0.002057451
21/10/2010,63.12,-0.002531647
20/10/2010,63.28,0.016089555
19/10/2010,62.27,-0.033012553
18/10/2010,64.36,0.008269023
15/10/2010,63.83,0.017064721
14/10/2010,62.75,-0.009831985
13/10/2010,63.37,0.011107699
12/10/2010,62.67,-0.005886581
11/10/2010,63.04,0.008123004
08/10/2010,62.53,0.011581278
07/10/2010,61.81,0.003240969
06/10/2010,61.61,0.00308868
05/10/2010,61.42,0.031927284
04/10/2010,59.49,-0.023753297
01/10/2010,60.92,0.029992251
30/09/2010,59.12,0.005767616
29/09/2010,58.78,0.010088142
28/09/2010,58.19,0.008976411
27/09/2010,57.67,-0.002424663
24/09/2010,57.81,0.030917622
23/09/2010,56.05,-0.006225009
22/09/2010,56.4,0.004620588
21/09/2010,56.14,-0.009396399
20/09/2010,56.67,0.030457388
17/09/2010,54.97,-0.015344646
16/09/2010,55.82,0.014799043
15/09/2010,55,0.003642991
14/09/2010,54.8,0.005672995
13/09/2010,54.49,0.001285465
10/09/2010,54.42,0.00552793
09/09/2010,54.12,-0.003320424
08/09/2010,54.3,0.017088083
07/09/2010,53.38,-0.035155916
03/09/2010,55.29,0.007260878
02/09/2010,54.89,0.032965948
01/09/2010,53.11,0.055354687
31/08/2010,50.25,-0.005358751
30/08/2010,50.52,-0.018435509
27/08/2010,51.46,0.031184686
26/08/2010,49.88,-0.010569447
25/08/2010,50.41,0.003975358
24/08/2010,50.21,-0.020111088
23/08/2010,51.23,-0.000195179
20/08/2010,51.24,-0.014530915
19/08/2010,51.99,-0.017351946
18/08/2010,52.9,-0.01015619
17/08/2010,53.44,0.015463254
16/08/2010,52.62,-0.002846572
13/08/2010,52.77,-0.007363386
12/08/2010,53.16,-0.004504512
11/08/2010,53.4,-0.039652772
10/08/2010,55.56,-0.008959028
09/08/2010,56.06,0.008419217
06/08/2010,55.59,-0.01286881
05/08/2010,56.31,-0.003368499
04/08/2010,56.5,0.007461395
03/08/2010,56.08,0.002499555
02/08/2010,55.94,0.042917204
30/07/2010,53.59,-0.00483992
29/07/2010,53.85,0.025960826
28/07/2010,52.47,-0.015694753
27/07/2010,53.3,0.009804
26/07/2010,52.78,0.001516876
23/07/2010,52.7,0.009532961
22/07/2010,52.2,0.025416054
21/07/2010,50.89,-0.038358755
20/07/2010,52.88,0.020056063
19/07/2010,51.83,0.006581518
16/07/2010,51.49,-0.034923881
15/07/2010,53.32,-0.005050988
14/07/2010,53.59,-0.01408213
13/07/2010,54.35,0.012217849
12/07/2010,53.69,0.008604617
09/07/2010,53.23,-0.016212039
08/07/2010,54.1,0.01639992
07/07/2010,53.22,0.043589506
06/07/2010,50.95,0.017223033
02/07/2010,50.08,0.002399042
01/07/2010,49.96,-0.007577304
30/06/2010,50.34,-0.01204477
29/06/2010,50.95,-0.038880956
28/06/2010,52.97,-0.015547752
25/06/2010,53.8,0.001301962
24/06/2010,53.73,-0.024633599
23/06/2010,55.07,0.010220932
22/06/2010,54.51,-0.027146075
21/06/2010,56.01,-0.003030575
18/06/2010,56.18,0.026879944
17/06/2010,54.69,-0.005652308
16/06/2010,55,-0.005620539
15/06/2010,55.31,0.030099538
14/06/2010,53.67,0.004107549
11/06/2010,53.45,0.014890483
10/06/2010,52.66,0.054236033
09/06/2010,49.88,0.003816415
08/06/2010,49.69,-0.013592054
07/06/2010,50.37,-0.002577577
04/06/2010,50.5,-0.040552651
03/06/2010,52.59,0.008785389
02/06/2010,52.13,0.031965302
01/06/2010,50.49,-0.052283099
28/05/2010,53.2,-0.025059316
27/05/2010,54.55,0.055208518
26/05/2010,51.62,-0.011939291
25/05/2010,52.24,0.018547672
24/05/2010,51.28,-0.031291544
21/05/2010,52.91,0.026622275
20/05/2010,51.52,-0.065363103
19/05/2010,55,-0.003629768
18/05/2010,55.2,-0.005420067
17/05/2010,55.5,-0.010039525
14/05/2010,56.06,-0.034020465
13/05/2010,58,-0.014378885
12/05/2010,58.84,0.003916565
11/05/2010,58.61,-0.022605551
10/05/2010,59.95,0.055031452
07/05/2010,56.74,-0.025577732
06/05/2010,58.21,-0.053515527
05/05/2010,61.41,-0.015672023
04/05/2010,62.38,-0.026107012
03/05/2010,64.03,0.007524726
30/04/2010,63.55,-0.012043627
29/04/2010,64.32,0.010157131
28/04/2010,63.67,0.005038587
27/04/2010,63.35,-0.031082533
26/04/2010,65.35,-0.002750613
23/04/2010,65.53,0.020504842
22/04/2010,64.2,-0.00853049
21/04/2010,64.75,-0.008458336
20/04/2010,65.3,0.028267141
19/04/2010,63.48,-0.002674429
16/04/2010,63.65,-0.01960237
15/04/2010,64.91,-0.009964059
14/04/2010,65.56,0.00750214
13/04/2010,65.07,-0.003222097
12/04/2010,65.28,0.00815201
09/04/2010,64.75,0.008686265
08/04/2010,64.19,0.017602215
07/04/2010,63.07,-0.019158877
06/04/2010,64.29,0.000155557
05/04/2010,64.28,0.009063978
01/04/2010,63.7,0.018218326
31/03/2010,62.55,0.006898239
30/03/2010,62.12,0.016883518
29/03/2010,61.08,0.023355099
26/03/2010,59.67,-0.009673191
25/03/2010,60.25,-0.019558516
24/03/2010,61.44,0.000162774
23/03/2010,61.43,0.000814266
22/03/2010,61.38,0.003100272
19/03/2010,61.19,-0.007651645
18/03/2010,61.66,-0.015928259
17/03/2010,62.65,0.016090452
16/03/2010,61.65,0.019987559
15/03/2010,60.43,-0.013641431
12/03/2010,61.26,0.005073245
11/03/2010,60.95,-0.005236471
10/03/2010,61.27,0.012646962
09/03/2010,60.5,-0.012320484
08/03/2010,61.25,-0.00472352
05/03/2010,61.54,0.018367194
04/03/2010,60.42,-0.002149294
03/03/2010,60.55,0.005464947
02/03/2010,60.22,0.003659961
01/03/2010,60,0.020202707
26/02/2010,58.8,0.002383791
25/02/2010,58.66,-0.00577938
24/02/2010,59,0.004586774
23/02/2010,58.73,-0.023558216
22/02/2010,60.13,-0.011738582
19/02/2010,60.84,0.002633313
18/02/2010,60.68,-0.001317523
17/02/2010,60.76,0.004949688
16/02/2010,60.46,0.034323692
12/02/2010,58.42,-0.010387492
11/02/2010,59.03,0.019846674
10/02/2010,57.87,0.003115267
09/02/2010,57.69,0.011506403
08/02/2010,57.03,-0.016520678
05/02/2010,57.98,0.011448521
04/02/2010,57.32,-0.046860946
03/02/2010,60.07,-0.018800026
02/02/2010,61.21,0.024643602
01/02/2010,59.72,0.032851222
29/01/2010,57.79,-0.001383365
28/01/2010,57.87,-0.017472181
27/01/2010,58.89,-0.003390408
26/01/2010,59.09,-0.015116176
25/01/2010,59.99,0.021908527
22/01/2010,58.69,-0.025236871
21/01/2010,60.19,-0.030273113
20/01/2010,62.04,-0.015990107
19/01/2010,63.04,0.009723516
15/01/2010,62.43,-0.009247515
14/01/2010,63.01,0.001111552
13/01/2010,62.94,0.00653545
12/01/2010,62.53,-0.040892358
11/01/2010,65.14,-0.010536862
08/01/2010,65.83,0.013611895
07/01/2010,64.94,0.018965282
06/01/2010,63.72,0.002671487
05/01/2010,63.55,0.006155808
04/01/2010,63.16,0.043027824
31/12/2009,60.5,-0.007574546
30/12/2009,60.96,-0.002784833
29/12/2009,61.13,0.006894315
28/12/2009,60.71,0.005616136
24/12/2009,60.37,0.01602973
23/12/2009,59.41,0.010660901
22/12/2009,58.78,-0.001699813
21/12/2009,58.88,0.021805311
18/12/2009,57.61,0.021227005
17/12/2009,56.4,-0.01408474
16/12/2009,57.2,0.01231326
15/12/2009,56.5,0.003901406
14/12/2009,56.28,0.011616608
11/12/2009,55.63,-0.005020631
10/12/2009,55.91,0.023160073
09/12/2009,54.63,-0.00073193
08/12/2009,54.67,-0.041736155
07/12/2009,57,-0.001752849
04/12/2009,57.1,-0.036455206
03/12/2009,59.22,-0.002529726
02/12/2009,59.37,-0.007216613
01/12/2009,59.8,0.031252544
30/11/2009,57.96,0.002764342
27/11/2009,57.8,-0.027137086
25/11/2009,59.39,0.011175192
24/11/2009,58.73,0
23/11/2009,58.73,-0.001871226
20/11/2009,58.84,0.021994014
19/11/2009,57.56,-0.020973779
18/11/2009,58.78,0.006828296
17/11/2009,58.38,0.013103636
16/11/2009,57.62,0.021755244
13/11/2009,56.38,0.007656051
12/11/2009,55.95,-0.025585869
11/11/2009,57.4,-0.014699789
10/11/2009,58.25,-0.001372448
09/11/2009,58.33,0.023416212
06/11/2009,56.98,0
05/11/2009,56.98,0.013072082
04/11/2009,56.24,0.011624919
03/11/2009,55.59,0.01522596
02/11/2009,54.75,0.000182665
30/10/2009,54.74,-0.032884106
29/10/2009,56.57,0.033249536
28/10/2009,54.72,-0.054932498
27/10/2009,57.81,0.006420846
26/10/2009,57.44,-0.025948702
23/10/2009,58.95,-0.039905544
22/10/2009,61.35,0.017428919
21/10/2009,60.29,-0.007765425
20/10/2009,60.76,-0.012593183
19/10/2009,61.53,0.014240358
16/10/2009,60.66,0.001484781
15/10/2009,60.57,0.021359063
14/10/2009,59.29,0.015467292
13/10/2009,58.38,0.010676871
12/10/2009,57.76,0.00607799
09/10/2009,57.41,0.016686081
08/10/2009,56.46,0.026017436
07/10/2009,55.01,-0.002541759
06/10/2009,55.15,0.02720256
05/10/2009,53.67,0.035657106
02/10/2009,51.79,-0.011709511
01/10/2009,52.4,-0.020027119
30/09/2009,53.46,-0.004479291
29/09/2009,53.7,-0.018267876
28/09/2009,54.69,0.029880668
25/09/2009,53.08,-0.007133501
24/09/2009,53.46,-0.029671393
23/09/2009,55.07,-0.023154584
22/09/2009,56.36,0.023699493
21/09/2009,55.04,-0.013892871
18/09/2009,55.81,-0.010161421
17/09/2009,56.38,-0.001063641
16/09/2009,56.44,0.036630166
15/09/2009,54.41,0.018362753
14/09/2009,53.42,0.006196621
11/09/2009,53.09,-0.009933546
10/09/2009,53.62,0.015221566
09/09/2009,52.81,-0.007733699
08/09/2009,53.22,0.034018186
04/09/2009,51.44,0.031397584
03/09/2009,49.85,0.010486081
02/09/2009,49.33,-0.005458418
01/09/2009,49.6,-0.019763095
31/08/2009,50.59,-0.023636221
28/08/2009,51.8,-0.005774799
27/08/2009,52.1,-0.01315683
26/08/2009,52.79,0.025128396
25/08/2009,51.48,-0.021522737
24/08/2009,52.6,-0.006254166
21/08/2009,52.93,0.04501871
20/08/2009,50.6,-0.004928546
19/08/2009,50.85,0.004533367
18/08/2009,50.62,0.025408989
17/08/2009,49.35,-0.035824727
14/08/2009,51.15,-0.024525705
13/08/2009,52.42,-0.012700389
12/08/2009,53.09,-0.007132162
11/08/2009,53.47,-0.023839251
10/08/2009,54.76,0.000547995
07/08/2009,54.73,-0.023118241
06/08/2009,56.01,0.009327422
05/08/2009,55.49,-0.004136325
04/08/2009,55.72,-0.02778694
03/08/2009,57.29,0.037163135
31/07/2009,55.2,0.020128767
30/07/2009,54.1,0.044989632
29/07/2009,51.72,-0.035144656
28/07/2009,53.57,0.001681458
27/07/2009,53.48,-0.002800861
24/07/2009,53.63,0.008426227
23/07/2009,53.18,0.028418047
22/07/2009,51.69,-0.017451781
21/07/2009,52.6,0.011857091
20/07/2009,51.98,0.033251645
17/07/2009,50.28,-0.01264839
16/07/2009,50.92,0.001375651
15/07/2009,50.85,0.029942357
14/07/2009,49.35,0.015108495
13/07/2009,48.61,0.02309956
10/07/2009,47.5,-0.022276345
09/07/2009,48.57,0.011805045
08/07/2009,48,-0.015299037
07/07/2009,48.74,0.002465079
06/07/2009,48.62,-0.020963422
02/07/2009,49.65,-0.067366844
01/07/2009,53.11,-0.011978433
30/06/2009,53.75,-0.012755511
29/06/2009,54.44,0.002943343
26/06/2009,54.28,-0.006427347
25/06/2009,54.63,0.028029677
24/06/2009,53.12,0.015557134
23/06/2009,52.3,0.035815428
22/06/2009,50.46,-0.053065405
19/06/2009,53.21,-0.014737698
18/06/2009,54,0.016242306
17/06/2009,53.13,-0.082688728
16/06/2009,57.71,0
15/06/2009,57.71,-0.031889479
12/06/2009,59.58,-0.016479774
11/06/2009,60.57,0.009788548
10/06/2009,59.98,0.017660874
09/06/2009,58.93,0.019880689
08/06/2009,57.77,-0.023945047
05/06/2009,59.17,-0.008247122
04/06/2009,59.66,0.039837732
03/06/2009,57.33,-0.050508057
02/06/2009,60.3,-0.120763664
01/06/2009,68.04,0.021541351
29/05/2009,66.59,0.014216815
28/05/2009,65.65,0.067253552
27/05/2009,61.38,0.003590668
26/05/2009,61.16,0.018815541
22/05/2009,60.02,-0.013076409
21/05/2009,60.81,-0.034586511
20/05/2009,62.95,0.016659043
19/05/2009,61.91,0.018914635
18/05/2009,60.75,0.043225429
15/05/2009,58.18,-0.028967893
14/05/2009,59.89,-0.00033389
13/05/2009,59.91,-0.064632408
12/05/2009,63.91,0.003291281
11/05/2009,63.7,0.005351815
08/05/2009,63.36,0.040092305
07/05/2009,60.87,-0.012570568
06/05/2009,61.64,0.03634361
05/05/2009,59.44,-0.009377162
04/05/2009,60,0.065605757
01/05/2009,56.19,0.02523111
30/04/2009,54.79,-0.036732608
29/04/2009,56.84,0.034909121
28/04/2009,54.89,-0.001274465
27/04/2009,54.96,-0.021777159
24/04/2009,56.17,0.066237192
23/04/2009,52.57,0.041956047
22/04/2009,50.41,-0.001585729
21/04/2009,50.49,-0.002966481
20/04/2009,50.64,-0.084226434
17/04/2009,55.09,-0.012805658
16/04/2009,55.8,-0.000895656
15/04/2009,55.85,-0.022134591
14/04/2009,57.1,-0.012703556
13/04/2009,57.83,-0.010492915
09/04/2009,58.44,0.01361034
08/04/2009,57.65,0.024051014
07/04/2009,56.28,-0.026649543
06/04/2009,57.8,-0.033347765
03/04/2009,59.76,0.021822739
02/04/2009,58.47,0.052491207
01/04/2009,55.48,0.023341687
31/03/2009,54.2,-0.01791966
30/03/2009,55.18,-0.053800117
27/03/2009,58.23,-0.088055539
26/03/2009,63.59,-0.011880709
25/03/2009,64.35,-0.010357981
24/03/2009,65.02,-0.019494982
23/03/2009,66.3,0.070286533
20/03/2009,61.8,-0.047710833
19/03/2009,64.82,0.073443631
18/03/2009,60.23,-0.02847983
17/03/2009,61.97,0.051318774
16/03/2009,58.87,0.003744048
13/03/2009,58.65,-0.006288794
12/03/2009,59.02,0.031847084
11/03/2009,57.17,-0.020772774
10/03/2009,58.37,0.078559028
09/03/2009,53.96,-0.014351672
06/03/2009,54.74,0.037789513
05/03/2009,52.71,-0.045251555
04/03/2009,55.15,0.066535073
03/03/2009,51.6,-0.00464038
02/03/2009,51.84,-0.053518825
27/02/2009,54.69,0.015849945
26/02/2009,53.83,0.031323316
25/02/2009,52.17,-0.00344432
24/02/2009,52.35,0.046128952
23/02/2009,49.99,-0.03150487
20/02/2009,51.59,-0.011179762
19/02/2009,52.17,0.007503643
18/02/2009,51.78,-0.015522013
17/02/2009,52.59,-0.10496112
13/02/2009,58.41,0.035727421
12/02/2009,56.36,-0.014269598
11/02/2009,57.17,0.001750701
10/02/2009,57.07,-0.061994549
09/02/2009,60.72,0.004456556
06/02/2009,60.45,0.035185853
05/02/2009,58.36,0.033629792
04/02/2009,56.43,0.018060393
03/02/2009,55.42,0.031155168
02/02/2009,53.72,-0.03457767
30/01/2009,55.61,-0.023810649
29/01/2009,56.95,-0.066402455
28/01/2009,60.86,0.027992497
27/01/2009,59.18,-0.013760915
26/01/2009,60,0.041864204
23/01/2009,57.54,0.055197509
22/01/2009,54.45,-0.038549442
21/01/2009,56.59,0.084780899
20/01/2009,51.99,-0.018863091
16/01/2009,52.98,0.002456772
15/01/2009,52.85,0.029572047
14/01/2009,51.31,-0.050357366
13/01/2009,53.96,0.033352126
12/01/2009,52.19,-0.061672279
09/01/2009,55.51,-0.04972478
08/01/2009,58.34,0.043618439
07/01/2009,55.85,-0.037428598
06/01/2009,57.98,-0.009953746
05/01/2009,58.56,
