Date,Close,EMR
26/01/2011,59.08,0.015350805
25/01/2011,58.18,0.002753874
24/01/2011,58.02,0.008307421
21/01/2011,57.54,0.001043297
20/01/2011,57.48,-0.00745302
19/01/2011,57.91,-0.003275583
18/01/2011,58.1,-0.001032169
14/01/2011,58.16,0.002754823
13/01/2011,58,-0.003614151
12/01/2011,58.21,0.004476591
11/01/2011,57.95,0.013376383
10/01/2011,57.18,0.006139832
07/01/2011,56.83,-0.00403899
06/01/2011,57.06,-0.002450553
05/01/2011,57.2,0.01231326
04/01/2011,56.5,-0.013012317
03/01/2011,57.24,0.001223669
31/12/2010,57.17,-0.003317911
30/12/2010,57.36,0.000174353
29/12/2010,57.35,0.002968657
28/12/2010,57.18,-0.00157274
27/12/2010,57.27,-0.003486146
23/12/2010,57.47,-0.009524706
22/12/2010,58.02,-0.004299602
21/12/2010,58.27,0.006542723
20/12/2010,57.89,-0.007571883
17/12/2010,58.33,-0.005982413
16/12/2010,58.68,0.012690961
15/12/2010,57.94,-0.000690131
14/12/2010,57.98,0.002417546
13/12/2010,57.84,0.003463807
10/12/2010,57.64,0.01503262
09/12/2010,56.78,0.007956898
08/12/2010,56.33,-0.003190361
07/12/2010,56.51,-0.007053459
06/12/2010,56.91,0.001230769
03/12/2010,56.84,-0.000351803
02/12/2010,56.86,0.015597622
01/12/2010,55.98,0.016389381
30/11/2010,55.07,-0.005613414
29/11/2010,55.38,-0.003964684
26/11/2010,55.6,-0.011800602
24/11/2010,56.26,0.020834087
23/11/2010,55.1,-0.010830431
22/11/2010,55.7,-0.000897263
19/11/2010,55.75,0.008466231
18/11/2010,55.28,0.016966566
17/11/2010,54.35,-0.005138569
16/11/2010,54.63,-0.017420147
15/11/2010,55.59,0.003965398
12/11/2010,55.37,-0.009705324
11/11/2010,55.91,-0.002857655
10/11/2010,56.07,-0.001959912
09/11/2010,56.18,-0.012031285
08/11/2010,56.86,-0.007359416
05/11/2010,57.28,0.009295866
04/11/2010,56.75,0.038988141
03/11/2010,54.58,-0.002561758
02/11/2010,54.72,-0.02258656
01/11/2010,55.97,0.019302484
29/10/2010,54.9,0.001275859
28/10/2010,54.83,0.007138312
27/10/2010,54.44,-0.006408518
26/10/2010,54.79,-0.002915985
25/10/2010,54.95,0.00803951
22/10/2010,54.51,-0.005306023
21/10/2010,54.8,0.015076586
20/10/2010,53.98,0.02286028
19/10/2010,52.76,-0.019891817
18/10/2010,53.82,0.002790959
15/10/2010,53.67,-0.004276292
14/10/2010,53.9,-0.000185512
13/10/2010,53.91,0.017024076
12/10/2010,53,-0.003578495
11/10/2010,53.19,-0.004314799
08/10/2010,53.42,0.002811887
07/10/2010,53.27,-0.005242476
06/10/2010,53.55,-0.00465767
05/10/2010,53.8,0.013473258
04/10/2010,53.08,-0.011053977
01/10/2010,53.67,0.018998032
30/09/2010,52.66,-0.004358131
29/09/2010,52.89,-0.000189054
28/09/2010,52.9,-0.000944733
27/09/2010,52.95,-0.009585639
24/09/2010,53.46,0.04358488
23/09/2010,51.18,-0.009722029
22/09/2010,51.68,-0.015361285
21/09/2010,52.48,0.004200885
20/09/2010,52.26,0.020101179
17/09/2010,51.22,0.01257384
16/09/2010,50.58,0.010533735
15/09/2010,50.05,-0.00994044
14/09/2010,50.55,0
13/09/2010,50.55,0.014747178
10/09/2010,49.81,-0.008396691
09/09/2010,50.23,0.004389472
08/09/2010,50.01,0.005011537
07/09/2010,49.76,0
03/09/2010,49.76,0.012741602
02/09/2010,49.13,0.011669699
01/09/2010,48.56,0.040127219
31/08/2010,46.65,0.001931124
30/08/2010,46.56,-0.006849342
27/08/2010,46.88,0.031638609
26/08/2010,45.42,-0.008549871
25/08/2010,45.81,-0.004573677
24/08/2010,46.02,-0.023196916
23/08/2010,47.1,0.008957194
20/08/2010,46.68,-0.015095429
19/08/2010,47.39,-0.025212295
18/08/2010,48.6,-0.001233806
17/08/2010,48.66,0.012615202
16/08/2010,48.05,-0.003739099
13/08/2010,48.23,-0.003105271
12/08/2010,48.38,0.001034019
11/08/2010,48.33,-0.048859132
10/08/2010,50.75,0.005928871
09/08/2010,50.45,0.001586987
06/08/2010,50.37,-0.002775577
05/08/2010,50.51,0.001386825
04/08/2010,50.44,-0.007898935
03/08/2010,50.84,-0.000196676
02/08/2010,50.85,0.026099698
30/07/2010,49.54,-0.004832873
29/07/2010,49.78,-0.013171214
28/07/2010,50.44,0.002978261
27/07/2010,50.29,-0.006145326
26/07/2010,50.6,0.000593061
23/07/2010,50.57,0.034808866
22/07/2010,48.84,0.029505569
21/07/2010,47.42,0.007833215
20/07/2010,47.05,0.032400242
19/07/2010,45.55,0.007271157
16/07/2010,45.22,-0.029202337
15/07/2010,46.56,0.00193486
14/07/2010,46.47,0.000215216
13/07/2010,46.46,0.016712272
12/07/2010,45.69,-0.015850945
09/07/2010,46.42,0.010611903
08/07/2010,45.93,0.018458006
07/07/2010,45.09,0.038201051
06/07/2010,43.4,-0.000460723
02/07/2010,43.42,-0.006427938
01/07/2010,43.7,0.000228859
30/06/2010,43.69,0.009197582
29/06/2010,43.29,-0.035401927
28/06/2010,44.85,-0.000891464
25/06/2010,44.89,0.006705434
24/06/2010,44.59,-0.031131778
23/06/2010,46,-0.008442522
22/06/2010,46.39,-0.026588826
21/06/2010,47.64,0.003574812
18/06/2010,47.47,0.005068649
17/06/2010,47.23,-0.001481012
16/06/2010,47.3,-0.00316623
15/06/2010,47.45,0.043063704
14/06/2010,45.45,-0.007016034
11/06/2010,45.77,-0.002400438
10/06/2010,45.88,0.042066957
09/06/2010,43.99,-0.005667022
08/06/2010,44.24,0.012281255
07/06/2010,43.7,-0.028647499
04/06/2010,44.97,-0.050091772
03/06/2010,47.28,0.00828294
02/06/2010,46.89,0.027896717
01/06/2010,45.6,-0.01825344
28/05/2010,46.44,-0.019616834
27/05/2010,47.36,0.03918693
26/05/2010,45.54,-0.001316656
25/05/2010,45.6,0.004836237
24/05/2010,45.38,-0.012047019
21/05/2010,45.93,-0.001740266
20/05/2010,46.01,-0.017665259
19/05/2010,46.83,-0.024051792
18/05/2010,47.97,0.001669101
17/05/2010,47.89,-0.024137324
14/05/2010,49.06,-0.025557282
13/05/2010,50.33,0.001192843
12/05/2010,50.27,0.007387475
11/05/2010,49.9,-0.01885912
10/05/2010,50.85,0.047935073
07/05/2010,48.47,0.000619131
06/05/2010,48.44,-0.011902459
05/05/2010,49.02,-0.023388163
04/05/2010,50.18,-0.066305592
03/05/2010,53.62,0.02626509
30/04/2010,52.23,-0.018589306
29/04/2010,53.21,0.014004771
28/04/2010,52.47,0.030378654
27/04/2010,50.9,-0.033043292
26/04/2010,52.61,-0.002467965
23/04/2010,52.74,0.002848193
22/04/2010,52.59,0.013014538
21/04/2010,51.91,-0.003653499
20/04/2010,52.1,0.008674753
19/04/2010,51.65,-0.002899954
16/04/2010,51.8,-0.021957923
15/04/2010,52.95,0.020029282
14/04/2010,51.9,0.014556298
13/04/2010,51.15,0.007063008
12/04/2010,50.79,-0.00019687
09/04/2010,50.8,-0.002752115
08/04/2010,50.94,0.009665723
07/04/2010,50.45,-0.010450652
06/04/2010,50.98,-0.006841978
05/04/2010,51.33,0.009788645
01/04/2010,50.83,0.009686742
31/03/2010,50.34,-0.009293196
30/03/2010,50.81,0.019475973
29/03/2010,49.83,0.000602228
26/03/2010,49.8,0.006244355
25/03/2010,49.49,0.007300783
24/03/2010,49.13,-0.008310578
23/03/2010,49.54,0.014640359
22/03/2010,48.82,0.004105096
19/03/2010,48.62,-0.007377083
18/03/2010,48.98,0.001839175
17/03/2010,48.89,0.004099206
16/03/2010,48.69,0.007007448
15/03/2010,48.35,0.005391967
12/03/2010,48.09,0.002915454
11/03/2010,47.95,-0.000833855
10/03/2010,47.99,0
09/03/2010,47.99,0.000208398
08/03/2010,47.98,-0.010573334
05/03/2010,48.49,0.01119879
04/03/2010,47.95,0.00083455
03/03/2010,47.91,0.005861436
02/03/2010,47.63,0.005473698
01/03/2010,47.37,0.000633513
26/02/2010,47.34,-0.007575794
25/02/2010,47.7,-0.009597403
24/02/2010,48.16,0.021831262
23/02/2010,47.12,-0.022868929
22/02/2010,48.21,0.002700178
19/02/2010,48.08,0.007306159
18/02/2010,47.73,0.011802034
17/02/2010,47.17,0.004674892
16/02/2010,46.95,0.015886981
12/02/2010,46.21,-0.006901041
11/02/2010,46.53,0.023044498
10/02/2010,45.47,-0.00744964
09/02/2010,45.81,0.029687603
08/02/2010,44.47,-0.015175475
05/02/2010,45.15,-0.002654282
04/02/2010,45.27,-0.028097242
03/02/2010,46.56,-0.004500168
02/02/2010,46.77,0.096208595
01/02/2010,42.48,0.022376558
29/01/2010,41.54,-0.003124627
28/01/2010,41.67,-0.009315725
27/01/2010,42.06,-0.002611897
26/01/2010,42.17,-0.008030275
25/01/2010,42.51,0.010166774
22/01/2010,42.08,-0.02418242
21/01/2010,43.11,-0.025874368
20/01/2010,44.24,-0.01101506
19/01/2010,44.73,0.009208375
15/01/2010,44.32,-0.013892224
14/01/2010,44.94,0.00938974
13/01/2010,44.52,0.000674082
12/01/2010,44.49,-0.005379973
11/01/2010,44.73,0.015092076
08/01/2010,44.06,0.00569024
07/01/2010,43.81,0
06/01/2010,43.81,0.008941937
05/01/2010,43.42,0.001613461
04/01/2010,43.35,0.01745245
31/12/2009,42.6,-0.017221743
30/12/2009,43.34,-0.000691962
29/12/2009,43.37,0.000230601
28/12/2009,43.36,0
24/12/2009,43.36,0.010432458
23/12/2009,42.91,0.006781272
22/12/2009,42.62,0.005175264
21/12/2009,42.4,0.014730606
18/12/2009,41.78,0.006724329
17/12/2009,41.5,-0.004807702
16/12/2009,41.7,-0.012156031
15/12/2009,42.21,-0.004727024
14/12/2009,42.41,0.009714565
11/12/2009,42,0.00692871
10/12/2009,41.71,0.00915228
09/12/2009,41.33,0.012171523
08/12/2009,40.83,-0.028014389
07/12/2009,41.99,-0.003565914
04/12/2009,42.14,0.016027134
03/12/2009,41.47,-0.01222304
02/12/2009,41.98,-0.004989912
01/12/2009,42.19,0.018660829
30/11/2009,41.41,-0.00217103
27/11/2009,41.5,-0.01956636
25/11/2009,42.32,0.001655434
24/11/2009,42.25,-0.001182732
23/11/2009,42.3,0.014765689
20/11/2009,41.68,-0.00430932
19/11/2009,41.86,-0.021506205
18/11/2009,42.77,0.003747955
17/11/2009,42.61,0.004940605
16/11/2009,42.4,0.014969984
13/11/2009,41.77,0.01058975
12/11/2009,41.33,-0.000483793
11/11/2009,41.35,-0.001691434
10/11/2009,41.42,-0.010566861
09/11/2009,41.86,0.01516457
06/11/2009,41.23,0.002671526
05/11/2009,41.12,0.034388051
04/11/2009,39.73,0.01931445
03/11/2009,38.97,0.021266362
02/11/2009,38.15,0.010540282
30/10/2009,37.75,-0.041256337
29/10/2009,39.34,0.022883117
28/10/2009,38.45,-0.020083064
27/10/2009,39.23,-0.002037179
26/10/2009,39.31,-0.009368343
23/10/2009,39.68,-0.012273166
22/10/2009,40.17,0.017072973
21/10/2009,39.49,-0.002529086
20/10/2009,39.59,-0.001009846
19/10/2009,39.63,0.012952562
16/10/2009,39.12,-0.017986552
15/10/2009,39.83,-0.001003764
14/10/2009,39.87,0.018990316
13/10/2009,39.12,-0.008400202
12/10/2009,39.45,0.00891158
09/10/2009,39.1,0.002048132
08/10/2009,39.02,0.006943579
07/10/2009,38.75,-0.012056065
06/10/2009,39.22,0.01386415
05/10/2009,38.68,0.009611712
02/10/2009,38.31,-0.020155721
01/10/2009,39.09,-0.025010777
30/09/2009,40.08,-0.000997506
29/09/2009,40.12,0.012793351
28/09/2009,39.61,0.017573354
25/09/2009,38.92,-0.011749816
24/09/2009,39.38,-0.017120257
23/09/2009,40.06,-0.012897004
22/09/2009,40.58,0.00891095
21/09/2009,40.22,-0.022130237
18/09/2009,41.12,-0.002914038
17/09/2009,41.24,0.001698823
16/09/2009,41.17,0.028580413
15/09/2009,40.01,0.010805483
14/09/2009,39.58,0.005065867
11/09/2009,39.38,-0.005065867
10/09/2009,39.58,0.02041929
09/09/2009,38.78,0.019529328
08/09/2009,38.03,0.016437274
04/09/2009,37.41,0.017799823
03/09/2009,36.75,0.014250721
02/09/2009,36.23,0.003040776
01/09/2009,36.12,-0.020551484
31/08/2009,36.87,-0.008910549
28/08/2009,37.2,-0.006163761
27/08/2009,37.43,-0.003467132
26/08/2009,37.56,-0.000266205
25/08/2009,37.57,0.028893599
24/08/2009,36.5,0.013237921
21/08/2009,36.02,0.026728276
20/08/2009,35.07,0.014070584
19/08/2009,34.58,-0.00404041
18/08/2009,34.72,0.021249526
17/08/2009,33.99,-0.034695588
14/08/2009,35.19,-0.020253857
13/08/2009,35.91,-0.002780869
12/08/2009,36.01,0.00111142
11/08/2009,35.97,0.005016733
10/08/2009,35.79,0.004199922
07/08/2009,35.64,0.025001302
06/08/2009,34.76,-0.002011784
05/08/2009,34.83,-0.036367644
04/08/2009,36.12,-0.008271346
03/08/2009,36.42,0.001098901
31/07/2009,36.38,-0.018249179
30/07/2009,37.05,0.027916427
29/07/2009,36.03,-0.01076615
28/07/2009,36.42,-0.012822437
27/07/2009,36.89,0.002442666
24/07/2009,36.8,0.008459595
23/07/2009,36.49,0.033438613
22/07/2009,35.29,0.004828869
21/07/2009,35.12,0.0048523
20/07/2009,34.95,0.028440687
17/07/2009,33.97,-0.013740897
16/07/2009,34.44,0.036668804
15/07/2009,33.2,0.040884747
14/07/2009,31.87,0.00503304
13/07/2009,31.71,0.022644884
10/07/2009,31,0.000968211
09/07/2009,30.97,0.004855164
08/07/2009,30.82,0.006183909
07/07/2009,30.63,-0.026101047
06/07/2009,31.44,-0.011070807
02/07/2009,31.79,-0.033712795
01/07/2009,32.88,0.014706147
30/06/2009,32.4,-0.026497667
29/06/2009,33.27,0.005424968
26/06/2009,33.09,0.004239861
25/06/2009,32.95,0.023646119
24/06/2009,32.18,0.015975281
23/06/2009,31.67,-0.002522865
22/06/2009,31.75,-0.031315534
19/06/2009,32.76,-0.007299302
18/06/2009,33,-0.002118966
17/06/2009,33.07,-0.00873105
16/06/2009,33.36,-0.021059654
15/06/2009,34.07,-0.028928832
12/06/2009,35.07,0.003713759
11/06/2009,34.94,0.001145475
10/06/2009,34.9,-0.005999161
09/06/2009,35.11,-0.001138628
08/06/2009,35.15,-0.001421464
05/06/2009,35.2,0.018059829
04/06/2009,34.57,0.010468255
03/06/2009,34.21,-0.013645153
02/06/2009,34.68,0.024519617
01/06/2009,33.84,0.05309908
29/05/2009,32.09,-0.004042923
28/05/2009,32.22,-0.001240695
27/05/2009,32.26,-0.030226694
26/05/2009,33.25,0.032709626
22/05/2009,32.18,0.012193367
21/05/2009,31.79,-0.046705877
20/05/2009,33.31,-0.023732944
19/05/2009,34.11,-0.020314105
18/05/2009,34.81,0.030924285
15/05/2009,33.75,-0.005319161
14/05/2009,33.93,0.008881053
13/05/2009,33.63,-0.0524226
12/05/2009,35.44,0.00339175
11/05/2009,35.32,-0.031766394
08/05/2009,36.46,0.027810469
07/05/2009,35.46,-0.025063969
06/05/2009,36.36,-0.0117568
05/05/2009,36.79,-0.015106842
04/05/2009,37.35,0.048549229
01/05/2009,35.58,0.044247379
30/04/2009,34.04,0.012712662
29/04/2009,33.61,0.02592068
28/04/2009,32.75,-0.01032816
27/04/2009,33.09,-0.015294945
24/04/2009,33.6,0.025317808
23/04/2009,32.76,0.000305297
22/04/2009,32.75,0.0088944
21/04/2009,32.46,0.024954508
20/04/2009,31.66,-0.042664894
17/04/2009,33.04,0.000908403
16/04/2009,33.01,0.034518065
15/04/2009,31.89,0.015484588
14/04/2009,31.4,-0.006349228
13/04/2009,31.6,-0.012578782
09/04/2009,32,0.057562907
08/04/2009,30.21,-0.022259512
07/04/2009,30.89,0
06/04/2009,30.89,-0.034052614
03/04/2009,31.96,0.02438759
02/04/2009,31.19,0.054690835
01/04/2009,29.53,0.032699523
31/03/2009,28.58,0.023005793
30/03/2009,27.93,-0.036214188
27/03/2009,28.96,-0.020844766
26/03/2009,29.57,0.038612173
25/03/2009,28.45,-0.001053926
24/03/2009,28.48,-0.016713481
23/03/2009,28.96,0.07751368
20/03/2009,26.8,-0.028326338
19/03/2009,27.57,-0.006507615
18/03/2009,27.75,0.025918589
17/03/2009,27.04,0.00705143
16/03/2009,26.85,0.001117943
13/03/2009,26.82,-0.022489427
12/03/2009,27.43,0.001459322
11/03/2009,27.39,0.019912162
10/03/2009,26.85,0.076603563
09/03/2009,24.87,-0.011990551
06/03/2009,25.17,-0.002380954
05/03/2009,25.23,-0.047978254
04/03/2009,26.47,0.047185861
03/03/2009,25.25,0.001188825
02/03/2009,25.22,-0.058897143
27/02/2009,26.75,-0.024738201
26/02/2009,27.42,-0.021645867
25/02/2009,28.02,-0.034032402
24/02/2009,28.99,0.032249553
23/02/2009,28.07,-0.039467319
20/02/2009,29.2,-0.006145461
19/02/2009,29.38,-0.01754431
18/02/2009,29.9,0.001003848
17/02/2009,29.87,-0.069506075
13/02/2009,32.02,-0.014263808
12/02/2009,32.48,-0.00522034
11/02/2009,32.65,-0.004278735
10/02/2009,32.79,-0.06436696
09/02/2009,34.97,0.045036851
06/02/2009,33.43,0.00479761
05/02/2009,33.27,0.027424022
04/02/2009,32.37,-0.037293999
03/02/2009,33.6,0.058209386
02/02/2009,31.7,-0.031058397
30/01/2009,32.7,-0.02982598
29/01/2009,33.69,-0.041284933
28/01/2009,35.11,0.040394857
27/01/2009,33.72,0.027357786
26/01/2009,32.81,0.000609756
23/01/2009,32.79,-0.00486767
22/01/2009,32.95,-0.025469542
21/01/2009,33.8,0.046942759
20/01/2009,32.25,-0.042495013
16/01/2009,33.65,0.000891928
15/01/2009,33.62,0.014681912
14/01/2009,33.13,-0.035871639
13/01/2009,34.34,-0.010716974
12/01/2009,34.71,-0.028122859
09/01/2009,35.7,-0.035496917
08/01/2009,36.99,0.006237308
07/01/2009,36.76,-0.06171217
06/01/2009,39.1,0.04686108
05/01/2009,37.31,
