Date,Close,IBM
28/01/2011,159.21,-0.011614968
27/01/2011,161.07,0.000186272
26/01/2011,161.04,-0.002480775
25/01/2011,161.44,0.011274919
24/01/2011,159.63,0.026212906
21/01/2011,155.5,-0.001927402
20/01/2011,155.8,0.000706283
19/01/2011,155.69,0.032907585
18/01/2011,150.65,0.004323971
14/01/2011,150,0.007897772
13/01/2011,148.82,-0.0018797
12/01/2011,149.1,0.012281685
11/01/2011,147.28,-0.002441341
10/01/2011,147.64,-0.001962311
07/01/2011,147.93,-0.00492263
06/01/2011,148.66,0.010889154
05/01/2011,147.05,-0.004004213
04/01/2011,147.64,0.001084305
03/01/2011,147.48,0.004893974
31/12/2010,146.76,0.000613434
30/12/2010,146.67,0.001023227
29/12/2010,146.52,0.005543593
28/12/2010,145.71,0.00254252
27/12/2010,145.34,-0.003777088
23/12/2010,145.89,-0.000411184
22/12/2010,145.95,0.001439885
21/12/2010,145.74,0.008475503
20/12/2010,144.51,-0.003385033
17/12/2010,145,0.003108274
16/12/2010,144.55,-0.001175373
15/12/2010,144.72,-0.007572143
14/12/2010,145.82,0.010617128
13/12/2010,144.28,-0.003735736
10/12/2010,144.82,0.003597126
09/12/2010,144.3,-0.004701336
08/12/2010,144.98,0.006643623
07/12/2010,144.02,-0.006712596
06/12/2010,144.99,-0.00268623
03/12/2010,145.38,0.001376652
02/12/2010,145.18,0.005317876
01/12/2010,144.41,0.020639485
30/11/2010,141.46,-0.010058112
29/11/2010,142.89,-0.00704351
26/11/2010,143.9,-0.01318579
24/11/2010,145.81,0.018201824
23/11/2010,143.18,-0.015317207
22/11/2010,145.39,0.002341276
19/11/2010,145.05,0.004768331
18/11/2010,144.36,0.016835297
17/11/2010,141.95,-0.002040889
16/11/2010,142.24,-0.009794398
15/11/2010,143.64,-0.000695943
12/11/2010,143.74,-0.011688759
11/11/2010,145.43,-0.007671796
10/11/2010,146.55,0.002801601
09/11/2010,146.14,-0.002187287
08/11/2010,146.46,-0.003135867
05/11/2010,146.92,0.000885227
04/11/2010,146.79,0.018009835
03/11/2010,144.17,0.002291588
02/11/2010,143.84,0.003621678
01/11/2010,143.32,-0.001951764
29/10/2010,143.6,0.018981238
28/10/2010,140.9,-0.003754476
27/10/2010,141.43,0.005388173
26/10/2010,140.67,0.00591781
25/10/2010,139.84,0.001216415
22/10/2010,139.67,-0.001144902
21/10/2010,139.83,0.005449996
20/10/2010,139.07,0.007506351
19/10/2010,138.03,-0.034184059
18/10/2010,142.83,0.01246978
15/10/2010,141.06,-0.003114385
14/10/2010,141.5,0.008017924
13/10/2010,140.37,0.003711374
12/10/2010,139.85,0.001359522
11/10/2010,139.66,0.005816684
08/10/2010,138.85,0.000936701
07/10/2010,138.72,0.006363921
06/10/2010,137.84,0.001306715
05/10/2010,137.66,0.017661959
04/10/2010,135.25,-0.0028794
01/10/2010,135.64,0.011120287
30/09/2010,134.14,-0.009939997
29/09/2010,135.48,0.004364396
28/09/2010,134.89,0.001780812
27/09/2010,134.65,0.004018461
24/09/2010,134.11,0.018361566
23/09/2010,131.67,-0.006812015
22/09/2010,132.57,0.004460412
21/09/2010,131.98,0.001440649
20/09/2010,131.79,0.012214825
17/09/2010,130.19,0.00400216
16/09/2010,129.67,0.001852567
15/09/2010,129.43,0.004491257
14/09/2010,128.85,-0.005881004
13/09/2010,129.61,0.012577806
10/09/2010,127.99,0.01281716
09/09/2010,126.36,0.00221835
08/09/2010,126.08,0.001031623
07/09/2010,125.95,-0.012858616
03/09/2010,127.58,0.020109933
02/09/2010,125.04,-0.005821156
01/09/2010,125.77,0.021214134
31/08/2010,123.13,-0.002190404
30/08/2010,123.4,-0.01072029
27/08/2010,124.73,0.015757265
26/08/2010,122.78,-0.020077272
25/08/2010,125.27,0.002957991
24/08/2010,124.9,-0.012491709
23/08/2010,126.47,-0.008111239
20/08/2010,127.5,-0.010920545
19/08/2010,128.9,-0.003794189
18/08/2010,129.39,0.007291376
17/08/2010,128.45,0.005307951
16/08/2010,127.77,-0.00078235
13/08/2010,127.87,-0.003357149
12/08/2010,128.3,-0.011854631
11/08/2010,129.83,-0.015363164
10/08/2010,131.84,-0.001212856
09/08/2010,132,0.014191129
06/08/2010,130.14,-0.01290242
05/08/2010,131.83,0.004256943
04/08/2010,131.27,0.006879709
03/08/2010,130.37,-0.00298702
02/08/2010,130.76,0.018213191
30/07/2010,128.4,0.00296389
29/07/2010,128.02,-0.003197507
28/07/2010,128.43,-0.001556057
27/07/2010,128.63,0.001711796
26/07/2010,128.41,0.000233654
23/07/2010,128.38,0.007113573
22/07/2010,127.47,0.017409635
21/07/2010,125.27,-0.010166079
20/07/2010,126.55,-0.025280273
19/07/2010,129.79,0.013653148
16/07/2010,128.03,-0.02079302
15/07/2010,130.72,0
14/07/2010,130.72,0.001837673
13/07/2010,130.48,0.013968971
12/07/2010,128.67,0.005533272
09/07/2010,127.96,-7.81464E-05
08/07/2010,127.97,0.007608775
07/07/2010,127,0.028269869
06/07/2010,123.46,0.013044372
02/07/2010,121.86,-0.005809451
01/07/2010,122.57,-0.007396904
30/06/2010,123.48,-0.012954279
29/06/2010,125.09,-0.030623875
28/06/2010,128.98,0.014525831
25/06/2010,127.12,-0.008382016
24/06/2010,128.19,-0.014866708
23/06/2010,130.11,0.006244961
22/06/2010,129.3,-0.010386706
21/06/2010,130.65,0.003834361
18/06/2010,130.15,-0.006357008
17/06/2010,130.98,0.004821499
16/06/2010,130.35,0.004305381
15/06/2010,129.79,0.009988855
14/06/2010,128.5,0.000389181
11/06/2010,128.45,0.00601259
10/06/2010,127.68,0.030052345
09/06/2010,123.9,0.001453841
08/06/2010,123.72,-0.003308456
07/06/2010,124.13,-0.009221829
04/06/2010,125.28,-0.021166483
03/06/2010,127.96,0.004307482
02/06/2010,127.41,0.024390484
01/06/2010,124.34,-0.007371828
28/05/2010,125.26,-0.008980788
27/05/2010,126.39,0.025319837
26/05/2010,123.23,-0.010413818
25/05/2010,124.52,0.000562317
24/05/2010,124.45,-0.007764076
21/05/2010,125.42,0.013000745
20/05/2010,123.8,-0.040059183
19/05/2010,128.86,-0.008423217
18/05/2010,129.95,-0.00376359
17/05/2010,130.44,-0.005733303
14/05/2010,131.19,-0.002208095
13/05/2010,131.48,-0.009085465
12/05/2010,132.68,0.044619645
11/05/2010,126.89,0.004898098
10/05/2010,126.27,0.03358209
07/05/2010,122.1,-0.014795815
06/05/2010,123.92,-0.028166394
05/05/2010,127.46,-0.005164735
04/05/2010,128.12,-0.011485459
03/05/2010,129.6,0.00464038
30/04/2010,129,-0.011254262
29/04/2010,130.46,0.002763281
28/04/2010,130.1,0.009887304
27/04/2010,128.82,-0.014718046
26/04/2010,130.73,0.005676603
23/04/2010,129.99,0.006637876
22/04/2010,129.13,0.001084767
21/04/2010,128.99,-0.005412105
20/04/2010,129.69,-0.019395843
19/04/2010,132.23,0.012173931
16/04/2010,130.63,-0.001988376
15/04/2010,130.89,-0.002746626
14/04/2010,131.25,0.017058966
13/04/2010,129.03,0.005206119
12/04/2010,128.36,-0.00311139
09/04/2010,128.76,0.008971469
08/04/2010,127.61,-0.006794512
07/04/2010,128.48,-0.003496371
06/04/2010,128.93,-0.003252287
05/04/2010,129.35,0.008540425
01/04/2010,128.25,0
31/03/2010,128.25,-0.004046383
30/03/2010,128.77,0.001398819
29/03/2010,128.59,-0.005196832
26/03/2010,129.26,0.000154739
25/03/2010,129.24,0.005508801
24/03/2010,128.53,-0.006514176
23/03/2010,129.37,0.010802514
22/03/2010,127.98,0.002111933
19/03/2010,127.71,-0.005232547
18/03/2010,128.38,0.004841112
17/03/2010,127.76,-0.007097483
16/03/2010,128.67,0.006549731
15/03/2010,127.83,-0.000860148
12/03/2010,127.94,0.002661033
11/03/2010,127.6,0.015638894
10/03/2010,125.62,0.000557391
09/03/2010,125.55,-0.006826507
08/03/2010,126.41,-0.006623063
05/03/2010,127.25,0.004173727
04/03/2010,126.72,-0.00126183
03/03/2010,126.88,-0.004246959
02/03/2010,127.42,-0.008984786
01/03/2010,128.57,0.011027367
26/02/2010,127.16,0.00070802
25/02/2010,127.07,-0.004083882
24/02/2010,127.59,0.008895945
23/02/2010,126.46,-0.003079233
22/02/2010,126.85,-0.002676745
19/02/2010,127.19,-0.004862755
18/02/2010,127.81,0.011647255
17/02/2010,126.33,0.008745484
16/02/2010,125.23,0.009870481
12/02/2010,124,0.002179793
11/02/2010,123.73,0.007463327
10/02/2010,122.81,-0.003251771
09/02/2010,123.21,0.010853263
08/02/2010,121.88,-0.013366132
05/02/2010,123.52,0.004218731
04/02/2010,123,-0.021395492
03/02/2010,125.66,0.001035073
02/02/2010,125.53,0.006874527
01/02/2010,124.67,0.018457579
29/01/2010,122.39,-0.011050734
28/01/2010,123.75,-0.020634129
27/01/2010,126.33,0.004601722
26/01/2010,125.75,-0.002938026
25/01/2010,126.12,0.004928076
22/01/2010,125.5,-0.027506646
21/01/2010,129,-0.009643276
20/01/2010,130.25,-0.02942835
19/01/2010,134.14,0.017750165
15/01/2010,131.78,-0.004013789
14/01/2010,132.31,0.015845536
13/01/2010,130.23,-0.002147734
12/01/2010,130.51,0.007923423
11/01/2010,129.48,-0.0105252
08/01/2010,130.85,0.009984722
07/01/2010,129.55,-0.003467543
06/01/2010,130,-0.006517179
05/01/2010,130.85,-0.012153587
04/01/2010,132.45,0.011771543
31/12/2009,130.9,-0.012677135
30/12/2009,132.57,0.005445895
29/12/2009,131.85,-0.003482741
28/12/2009,132.31,0.013238173
24/12/2009,130.57,0.004375031
23/12/2009,130,0.000538607
22/12/2009,129.93,0.009900305
21/12/2009,128.65,0.005768647
18/12/2009,127.91,0.003995148
17/12/2009,127.4,-0.010230069
16/12/2009,128.71,0.001710731
15/12/2009,128.49,-0.011144764
14/12/2009,129.93,0.001925966
11/12/2009,129.68,0.002625281
10/12/2009,129.34,0.007372089
09/12/2009,128.39,0.012461465
08/12/2009,126.8,-0.001890955
07/12/2009,127.04,-0.001651658
04/12/2009,127.25,-0.002354789
03/12/2009,127.55,0.00266918
02/12/2009,127.21,-0.00572214
01/12/2009,127.94,0.01250557
30/11/2009,126.35,0.005157718
27/11/2009,125.7,-0.012491268
25/11/2009,127.28,-0.005093855
24/11/2009,127.93,-0.002108305
23/11/2009,128.2,0.009719468
20/11/2009,126.96,-0.004557965
19/11/2009,127.54,-0.004771412
18/11/2009,128.15,-0.003738613
17/11/2009,128.63,0.003270522
16/11/2009,128.21,0.009246266
13/11/2009,127.03,0.006080006
12/11/2009,126.26,-0.007338759
11/11/2009,127.19,0.002203858
10/11/2009,126.91,0.007196267
09/11/2009,126,0.020121726
06/11/2009,123.49,0.003163148
05/11/2009,123.1,0.014812661
04/11/2009,121.29,0.001072386
03/11/2009,121.16,0.004964432
02/11/2009,120.56,-0.000414645
30/10/2009,120.61,-0.018564686
29/10/2009,122.87,0.011212623
28/10/2009,121.5,0.007020471
27/10/2009,120.65,0.004485803
26/10/2009,120.11,-0.002079262
23/10/2009,120.36,-0.019173597
22/10/2009,122.69,0.014945261
21/10/2009,120.87,-0.016004281
20/10/2009,122.82,-0.001952172
19/10/2009,123.06,0.011606179
16/10/2009,121.64,-0.050808139
15/10/2009,127.98,-0.002886906
14/10/2009,128.35,0.010416353
13/10/2009,127.02,-0.000157443
12/10/2009,127.04,0.0087758
09/10/2009,125.93,0.029330924
08/10/2009,122.29,-0.003998863
07/10/2009,122.78,0.011715204
06/10/2009,121.35,0.013272696
05/10/2009,119.75,0.00611469
02/10/2009,119.02,0.009454739
01/10/2009,117.9,-0.014399643
30/09/2009,119.61,0.006710872
29/09/2009,118.81,-0.004367186
28/09/2009,119.33,-0.01455872
25/09/2009,121.08,0.001156929
24/09/2009,120.94,0.00099272
23/09/2009,120.82,-0.006517368
22/09/2009,121.61,0.000328974
21/09/2009,121.57,-0.004432049
18/09/2009,122.11,0.001885324
17/09/2009,121.88,0.000492409
16/09/2009,121.82,0.020484193
15/09/2009,119.35,0.003945772
14/09/2009,118.88,0.007006317
11/09/2009,118.05,0.003224167
10/09/2009,117.67,0.00776355
09/09/2009,116.76,-0.003419976
08/09/2009,117.16,-0.002557328
04/09/2009,117.46,0.00966687
03/09/2009,116.33,0.002065227
02/09/2009,116.09,-0.005155093
01/09/2009,116.69,-0.011587418
31/08/2009,118.05,-0.001439032
28/08/2009,118.22,-0.01018313
27/08/2009,119.43,-0.000334868
26/08/2009,119.47,0.005371394
25/08/2009,118.83,-0.004115059
24/08/2009,119.32,-0.004849102
21/08/2009,119.9,0.007954825
20/08/2009,118.95,0.003199733
19/08/2009,118.57,0.007959398
18/08/2009,117.63,0.006567468
17/08/2009,116.86,-0.014526866
14/08/2009,118.57,-0.0084821
13/08/2009,119.58,0.0024281
12/08/2009,119.29,0.012654125
11/08/2009,117.79,-0.007695924
10/08/2009,118.7,-0.005293463
07/08/2009,119.33,0.016476229
06/08/2009,117.38,-0.009243229
05/08/2009,118.47,-0.009493078
04/08/2009,119.6,-0.002672012
03/08/2009,119.92,0.016733626
31/07/2009,117.93,0.000593749
30/07/2009,117.86,0.005103788
29/07/2009,117.26,-0.000170547
28/07/2009,117.28,-0.002979867
27/07/2009,117.63,-8.50087E-05
24/07/2009,117.64,0.00494249
23/07/2009,117.06,0.012810217
22/07/2009,115.57,-0.01263935
21/07/2009,117.04,0.005139638
20/07/2009,116.44,0.00879847
17/07/2009,115.42,0.042295962
16/07/2009,110.64,0.031398889
15/07/2009,107.22,0.037729567
14/07/2009,103.25,-0.00357713
13/07/2009,103.62,0.027294431
10/07/2009,100.83,-0.012320889
09/07/2009,102.08,0.013809649
08/07/2009,100.68,0.004878787
07/07/2009,100.19,-0.014467157
06/07/2009,101.65,-0.000786705
02/07/2009,101.73,-0.030113134
01/07/2009,104.84,0.00401415
30/06/2009,104.42,-0.013412805
29/06/2009,105.83,0.001418373
26/06/2009,105.68,-0.003589311
25/06/2009,106.06,0.018172804
24/06/2009,104.15,-0.002780576
23/06/2009,104.44,-0.000765697
22/06/2009,104.52,-0.013022379
19/06/2009,105.89,-0.004146646
18/06/2009,106.33,-0.006281369
17/06/2009,107,-0.002986191
16/06/2009,107.32,-0.002791479
15/06/2009,107.62,-0.00546728
12/06/2009,108.21,-0.010937106
11/06/2009,109.4,0.009644162
10/06/2009,108.35,0.001940044
09/06/2009,108.14,0.006028864
08/06/2009,107.49,0.002328507
05/06/2009,107.24,0.008521848
04/06/2009,106.33,-0.001503618
03/06/2009,106.49,-0.003187702
02/06/2009,106.83,-0.014312512
01/06/2009,108.37,0.019474177
29/05/2009,106.28,0.015073519
28/05/2009,104.69,0.016954457
27/05/2009,102.93,-0.020101663
26/05/2009,105.02,0.030257008
22/05/2009,101.89,-0.009086087
21/05/2009,102.82,-0.011891666
20/05/2009,104.05,-0.013934182
19/05/2009,105.51,0.008853406
18/05/2009,104.58,0.031175139
15/05/2009,101.37,0.003161746
14/05/2009,101.05,-0.011903146
13/05/2009,102.26,-0.01629522
12/05/2009,103.94,0.010056167
11/05/2009,102.9,0.013797371
08/05/2009,101.49,-0.010780191
07/05/2009,102.59,-0.019594276
06/05/2009,104.62,-0.01168826
05/05/2009,105.85,-0.003206945
04/05/2009,106.19,0.014990793
01/05/2009,104.61,0.013473402
30/04/2009,103.21,-0.008009693
29/04/2009,104.04,0.020391036
28/04/2009,101.94,0.019714344
27/04/2009,99.95,-0.001299805
24/04/2009,100.08,-0.013300444
23/04/2009,101.42,-0.011080174
22/04/2009,102.55,0.002343065
21/04/2009,102.31,0.018546452
20/04/2009,100.43,-0.00832925
17/04/2009,101.27,-0.001578688
16/04/2009,101.43,0.025765356
15/04/2009,98.85,-0.004239861
14/04/2009,99.27,-0.00682665
13/04/2009,99.95,-0.017357242
09/04/2009,101.7,0.005027365
08/04/2009,101.19,0.024408534
07/04/2009,98.75,-0.028058353
06/04/2009,101.56,-0.006477597
03/04/2009,102.22,0.013790605
02/04/2009,100.82,0.032356801
01/04/2009,97.61,0.007403633
31/03/2009,96.89,0.024764862
30/03/2009,94.52,0.003922197
27/03/2009,94.15,-0.0480059
26/03/2009,98.78,0.008438011
25/03/2009,97.95,-0.003566883
24/03/2009,98.3,-0.004162231
23/03/2009,98.71,0.064869512
20/03/2009,92.51,-0.001620133
19/03/2009,92.66,0.007691929
18/03/2009,91.95,-0.010386332
17/03/2009,92.91,0.018357111
16/03/2009,91.22,0.00947248
13/03/2009,90.36,-0.000442576
12/03/2009,90.4,0.019886702
11/03/2009,88.62,0.015580005
10/03/2009,87.25,0.044170479
09/03/2009,83.48,-0.027528468
06/03/2009,85.81,-0.019274646
05/03/2009,87.48,-0.022716691
04/03/2009,89.49,0.019407131
03/03/2009,87.77,-0.014478253
02/03/2009,89.05,-0.032916601
27/02/2009,92.03,0.033815377
26/02/2009,88.97,0.035115405
25/02/2009,85.9,-0.005803847
24/02/2009,86.4,0.023775788
23/02/2009,84.37,-0.051062143
20/02/2009,88.79,-0.001575512
19/02/2009,88.93,-0.028598713
18/02/2009,91.51,0.009221714
17/02/2009,90.67,-0.034364663
13/02/2009,93.84,-0.013022258
12/02/2009,95.07,-0.000946223
11/02/2009,95.16,0.020061173
10/02/2009,93.27,-0.037355072
09/02/2009,96.82,0.007048122
06/02/2009,96.14,0.039570265
05/02/2009,92.41,-0.004534666
04/02/2009,92.83,-0.006977646
03/02/2009,93.48,0.02765753
02/02/2009,90.93,-0.007886995
30/01/2009,91.65,-0.009339772
29/01/2009,92.51,-0.024663611
28/01/2009,94.82,0.033894278
27/01/2009,91.66,0.000654807
26/01/2009,91.6,0.023304384
23/01/2009,89.49,-0.006460259
22/01/2009,90.07,-0.014877127
21/01/2009,91.42,0.108988958
20/01/2009,81.98,-0.035234322
16/01/2009,84.92,0.009465286
15/01/2009,84.12,0.011117203
14/01/2009,83.19,-0.025516129
13/01/2009,85.34,-0.004326227
12/01/2009,85.71,0.011853903
09/01/2009,84.7,-0.028859345
08/01/2009,87.18,-0.006972652
07/01/2009,87.79,-0.016269707
06/01/2009,89.23,0.027380296
05/01/2009,86.82,
