Date,Close,WIN
18/01/2011,12.97,-0.009209582
14/01/2011,13.09,-0.005333346
13/01/2011,13.16,-0.015831465
12/01/2011,13.37,0.02883356
11/01/2011,12.99,-0.022832042
10/01/2011,13.29,-0.016418279
07/01/2011,13.51,-0.008109149
06/01/2011,13.62,-0.02823206
05/01/2011,14.01,0.004291852
04/01/2011,13.95,-0.001432665
03/01/2011,13.97,0.002149768
31/12/2010,13.94,-0.002149768
30/12/2010,13.97,-0.002859187
29/12/2010,14.01,-0.017687055
28/12/2010,14.26,0.002106003
27/12/2010,14.23,0.00140647
23/12/2010,14.21,-0.00140647
22/12/2010,14.23,0.004225358
21/12/2010,14.17,0.002119393
20/12/2010,14.14,0.010664872
17/12/2010,13.99,-0.009957408
16/12/2010,14.13,-0.004237294
15/12/2010,14.19,-0.000704473
14/12/2010,14.2,0.004234304
13/12/2010,14.14,0.009950331
10/12/2010,14,-0.000714031
09/12/2010,14.01,0.023105721
08/12/2010,13.69,0.002193785
07/12/2010,13.66,0.003667037
06/12/2010,13.61,-0.003667037
03/12/2010,13.66,0.015492748
02/12/2010,13.45,0.015736556
01/12/2010,13.24,0.015220994
30/11/2010,13.04,0
29/11/2010,13.04,-0.007639457
26/11/2010,13.14,0.000761325
24/11/2010,13.13,0.009950331
23/11/2010,13,-0.013751172
22/11/2010,13.18,-0.005297023
19/11/2010,13.25,-0.008267616
18/11/2010,13.36,0.024243612
17/11/2010,13.04,0.014677745
16/11/2010,12.85,-0.015444322
15/11/2010,13.05,0.003838776
12/11/2010,13,-0.012992158
11/11/2010,13.17,-0.014323652
10/11/2010,13.36,0.025778531
09/11/2010,13.02,0.005390849
08/11/2010,12.95,-0.02139119
05/11/2010,13.23,-0.002265007
04/11/2010,13.26,0.023656197
03/11/2010,12.95,0.011650617
02/11/2010,12.8,0.013370235
01/11/2010,12.63,-0.00237248
29/10/2010,12.66,0.009523882
28/10/2010,12.54,0.005597776
27/10/2010,12.47,-0.005597776
26/10/2010,12.54,0.00159617
25/10/2010,12.52,0.005606743
22/10/2010,12.45,-0.001605137
21/10/2010,12.47,0.002408672
20/10/2010,12.44,0.009693129
19/10/2010,12.32,-0.008084118
18/10/2010,12.42,0.004842624
15/10/2010,12.36,-0.002424244
14/10/2010,12.39,0.008103772
13/10/2010,12.29,0.001628665
12/10/2010,12.27,-0.000814664
11/10/2010,12.28,0.011466137
08/10/2010,12.14,-0.013093477
07/10/2010,12.3,0
06/10/2010,12.3,-0.00809721
05/10/2010,12.4,0.00972455
04/10/2010,12.28,-0.003252035
01/10/2010,12.32,0.002438035
30/09/2010,12.29,-0.016942721
29/09/2010,12.5,-0.00796817
28/09/2010,12.6,-0.024305391
27/09/2010,12.91,-0.009252186
24/09/2010,13.03,0.01235537
23/09/2010,12.87,-0.003103183
22/09/2010,12.91,0.002326484
21/09/2010,12.88,0.014861439
20/09/2010,12.69,0.022311683
17/09/2010,12.41,0.007278641
16/09/2010,12.32,-0.003241494
15/09/2010,12.36,0.002430135
14/09/2010,12.33,-0.004854378
13/09/2010,12.39,0.004854378
10/09/2010,12.33,0.017178337
09/09/2010,12.12,0.009950331
08/09/2010,12,0.004175371
07/09/2010,11.95,0
03/09/2010,11.95,0.010938266
02/09/2010,11.82,0.009349834
01/09/2010,11.71,0.017226955
31/08/2010,11.51,0.014879924
30/08/2010,11.34,-0.00352113
27/08/2010,11.38,0.017730961
26/08/2010,11.18,-0.00979091
25/08/2010,11.29,0.008896856
24/08/2010,11.19,0.010781776
23/08/2010,11.07,-0.010781776
20/08/2010,11.19,-0.004458322
19/08/2010,11.24,-0.014134511
18/08/2010,11.4,-0.007863736
17/08/2010,11.49,0.008741314
16/08/2010,11.39,0.005281702
13/08/2010,11.33,0.005309747
12/08/2010,11.27,-0.00883398
11/08/2010,11.37,-0.014840953
10/08/2010,11.54,-0.00259628
09/08/2010,11.57,0.001730104
06/08/2010,11.55,0.010443959
05/08/2010,11.43,-0.006105558
04/08/2010,11.5,0
03/08/2010,11.5,-0.004338402
02/08/2010,11.55,0.013072082
30/07/2010,11.4,-0.013072082
29/07/2010,11.55,-0.010336009
28/07/2010,11.67,0.002574004
27/07/2010,11.64,-0.000858738
26/07/2010,11.65,0.014699789
23/07/2010,11.48,0.004364913
22/07/2010,11.43,0.013210232
21/07/2010,11.28,-0.010582109
20/07/2010,11.4,0.015024587
19/07/2010,11.23,0.005357156
16/07/2010,11.17,-0.018625816
15/07/2010,11.38,-0.002632735
14/07/2010,11.41,0.011458918
13/07/2010,11.28,0.007117468
12/07/2010,11.2,0.006269613
09/07/2010,11.13,-0.004482302
08/07/2010,11.18,0.025363678
07/07/2010,10.9,0.023202897
06/07/2010,10.65,0.004705891
02/07/2010,10.6,0.004728141
01/07/2010,10.55,-0.000947418
30/06/2010,10.56,-0.013170463
29/06/2010,10.7,-0.020352229
28/06/2010,10.92,-0.018149319
25/06/2010,11.12,-0.004486324
24/06/2010,11.17,-0.007136516
23/06/2010,11.25,-0.006202944
22/06/2010,11.32,-0.007919091
21/06/2010,11.41,0.007036089
18/06/2010,11.33,-0.01489296
17/06/2010,11.5,0.006105558
16/06/2010,11.43,0.01409715
15/06/2010,11.27,0.01070483
14/06/2010,11.15,0.007200751
11/06/2010,11.07,0.009074472
10/06/2010,10.97,0.021189185
09/06/2010,10.74,0.014064929
08/06/2010,10.59,-0.000943842
07/06/2010,10.6,-0.017765778
04/06/2010,10.79,-0.020184171
03/06/2010,11.01,0.004551669
02/06/2010,10.96,0.026816216
01/06/2010,10.67,0
28/05/2010,10.67,-0.019490176
27/05/2010,10.88,0.027016082
26/05/2010,10.59,0.005681833
25/05/2010,10.53,-0.001897534
24/05/2010,10.55,0
21/05/2010,10.55,0.016244982
20/05/2010,10.38,-0.036883613
19/05/2010,10.77,0.001858737
18/05/2010,10.75,-0.006490519
17/05/2010,10.82,0.008352717
14/05/2010,10.73,-0.008352717
13/05/2010,10.82,-0.005529968
12/05/2010,10.88,0.027960815
11/05/2010,10.58,-0.007532992
10/05/2010,10.66,0.042151834
07/05/2010,10.22,-0.005853675
06/05/2010,10.28,-0.067695013
05/05/2010,11,-0.000908678
04/05/2010,11.01,-0.014427662
03/05/2010,11.17,0.011706572
30/04/2010,11.04,-0.009017194
29/04/2010,11.14,0.011738284
28/04/2010,11.01,0.001818182
27/04/2010,10.99,-0.004539272
26/04/2010,11.04,-0.007220248
23/04/2010,11.12,0.002701487
22/04/2010,11.09,0.00090212
21/04/2010,11.08,-0.002703922
20/04/2010,11.11,0.009950331
19/04/2010,11,0.001819837
16/04/2010,10.98,-0.012669853
15/04/2010,11.12,0.005410293
14/04/2010,11.06,0.004531045
13/04/2010,11.01,0
12/04/2010,11.01,0.004551669
09/04/2010,10.96,-0.003642991
08/04/2010,11,0.000909504
07/04/2010,10.99,-0.004539272
06/04/2010,11.04,-0.00361664
05/04/2010,11.08,0.012715884
01/04/2010,10.94,0.00458086
31/03/2010,10.89,-0.002751033
30/03/2010,10.92,-0.004568304
29/03/2010,10.97,-0.02431457
26/03/2010,11.24,0.004458322
25/03/2010,11.19,-0.002677378
24/03/2010,11.22,-0.008873173
23/03/2010,11.32,0.007092228
22/03/2010,11.24,0.023403408
19/03/2010,10.98,-0.02695581
18/03/2010,11.28,0.003552402
17/03/2010,11.24,0.015240098
16/03/2010,11.07,-0.004506542
15/03/2010,11.12,0.014493007
12/03/2010,10.96,0.01378065
11/03/2010,10.81,-0.001848429
10/03/2010,10.83,0.009276504
09/03/2010,10.73,0.011246604
08/03/2010,10.61,0.02287993
05/03/2010,10.37,0.009689998
04/03/2010,10.27,0.001949318
03/03/2010,10.25,-0.0135661
02/03/2010,10.39,0.009671255
01/03/2010,10.29,0.015671232
26/02/2010,10.13,0.005940612
25/02/2010,10.07,-0.012827014
24/02/2010,10.2,0.006886402
23/02/2010,10.13,-0.006886402
22/02/2010,10.2,-0.012664563
19/02/2010,10.33,-0.03332055
18/02/2010,10.68,0.016045649
17/02/2010,10.51,0.02018329
16/02/2010,10.3,0.011718884
12/02/2010,10.18,0.005911347
11/02/2010,10.12,-0.006893183
10/02/2010,10.19,0.006893183
09/02/2010,10.12,0.012929071
08/02/2010,9.99,-0.0010005
05/02/2010,10,-0.017839918
04/02/2010,10.18,-0.032853196
03/02/2010,10.52,-0.001899336
02/02/2010,10.54,0.027899838
01/02/2010,10.25,-0.005836592
29/01/2010,10.31,-0.010612738
28/01/2010,10.42,-0.001917546
27/01/2010,10.44,-0.010481277
26/01/2010,10.55,-0.015052025
25/01/2010,10.71,0.015052025
22/01/2010,10.55,-0.005671093
21/01/2010,10.61,-0.018674679
20/01/2010,10.81,-0.010124339
19/01/2010,10.92,0.025036078
15/01/2010,10.65,-0.013986242
14/01/2010,10.8,0.007434978
13/01/2010,10.72,0.002802431
12/01/2010,10.69,-0.015777589
11/01/2010,10.86,-0.001839927
08/01/2010,10.88,-0.009149195
07/01/2010,10.98,-0.001819837
06/01/2010,11,-0.007246409
05/01/2010,11.08,-0.002703922
04/01/2010,11.11,0.010859835
31/12/2009,10.99,-0.006349228
30/12/2009,11.06,-0.003610112
29/12/2009,11.1,-0.044921687
28/12/2009,11.61,0.011260405
24/12/2009,11.48,0.012270093
23/12/2009,11.34,0.008857454
22/12/2009,11.24,0.013435043
21/12/2009,11.09,0.02372374
18/12/2009,10.83,0.00555557
17/12/2009,10.77,-0.006478505
16/12/2009,10.84,0.010199439
15/12/2009,10.73,-0.016636243
14/12/2009,10.91,-0.008215473
11/12/2009,11,0.006383971
10/12/2009,10.93,0.002748513
09/12/2009,10.9,0.002756088
08/12/2009,10.87,0.011100947
07/12/2009,10.75,0.012166739
04/12/2009,10.62,0.010411831
03/12/2009,10.51,0.004768726
02/12/2009,10.46,0.03205714
01/12/2009,10.13,0.020948397
30/11/2009,9.92,-0.019960743
27/11/2009,10.12,-0.000987654
25/11/2009,10.13,0.004948056
24/11/2009,10.08,-0.004948056
23/11/2009,10.13,0.007928684
20/11/2009,10.05,0.001992033
19/11/2009,10.03,0.000997506
18/11/2009,10.02,-0.001994019
17/11/2009,10.04,0.001994019
16/11/2009,10.02,0.009022618
13/11/2009,9.93,0.006060625
12/11/2009,9.87,-0.018072781
11/11/2009,10.05,0.002989539
10/11/2009,10.02,-0.003984069
09/11/2009,10.06,-0.021633095
06/11/2009,10.28,0.009775249
05/11/2009,10.18,0.020844427
04/11/2009,9.97,0.01414165
03/11/2009,9.83,0.004077478
02/11/2009,9.79,0.015440348
30/10/2009,9.64,-0.014418375
29/10/2009,9.78,0.016495219
28/10/2009,9.62,-0.011369632
27/10/2009,9.73,-0.019339025
26/10/2009,9.92,-0.00402415
23/10/2009,9.96,-0.011976191
22/10/2009,10.08,0.00796817
21/10/2009,10,-0.005982072
20/10/2009,10.06,-0.008906541
19/10/2009,10.15,-0.001968505
16/10/2009,10.17,-0.004904375
15/10/2009,10.22,0.01677395
14/10/2009,10.05,0.003988041
13/10/2009,10.01,-0.007960241
12/10/2009,10.09,0.001984128
09/10/2009,10.07,0.001988072
08/10/2009,10.05,-0.012852377
07/10/2009,10.18,-0.003921574
06/10/2009,10.22,0.007858587
05/10/2009,10.14,0.036148514
02/10/2009,9.78,-0.015220994
01/10/2009,9.93,-0.01994084
30/09/2009,10.13,0.033118933
29/09/2009,9.8,0.007168489
28/09/2009,9.73,-0.014285957
25/09/2009,9.87,0.014285957
24/09/2009,9.73,0.011369632
23/09/2009,9.62,0.003123376
22/09/2009,9.59,0
21/09/2009,9.59,-0.01346473
18/09/2009,9.72,0.021841742
17/09/2009,9.51,0.005271493
16/09/2009,9.46,0.01813383
15/09/2009,9.29,0.030603481
14/09/2009,9.01,-0.002217296
11/09/2009,9.03,0.001108033
10/09/2009,9.02,0.024692613
09/09/2009,8.8,0.018349139
08/09/2009,8.64,0.00813485
04/09/2009,8.57,0.015285424
03/09/2009,8.44,0.001185537
02/09/2009,8.43,-0.008269391
01/09/2009,8.5,-0.008201569
31/08/2009,8.57,0.00233645
28/08/2009,8.55,-0.006993035
27/08/2009,8.61,0.003490405
26/08/2009,8.58,0.004672906
25/08/2009,8.54,-0.010483497
24/08/2009,8.63,0.003482302
21/08/2009,8.6,0.021152375
20/08/2009,8.42,0.013150219
19/08/2009,8.31,0.014545711
18/08/2009,8.19,-0.013341617
17/08/2009,8.3,-0.029675768
14/08/2009,8.55,-0.003502631
13/08/2009,8.58,0.008191971
12/08/2009,8.51,-0.009356793
11/08/2009,8.59,-0.018454964
10/08/2009,8.75,-0.00683374
07/08/2009,8.81,0.018328119
06/08/2009,8.65,-0.032976268
05/08/2009,8.94,0
04/08/2009,8.94,-0.013333531
03/08/2009,9.06,0.032532314
31/07/2009,8.77,0.006865016
30/07/2009,8.71,0.019710783
29/07/2009,8.54,0.003519065
28/07/2009,8.51,0.009445171
27/07/2009,8.43,0.007142888
24/07/2009,8.37,-0.002386636
23/07/2009,8.39,0.01682732
22/07/2009,8.25,-0.008449054
21/07/2009,8.32,0.006027746
20/07/2009,8.27,0.01339034
17/07/2009,8.16,0.016059641
16/07/2009,8.03,0.001246106
15/07/2009,8.02,0.001247661
14/07/2009,8.01,-0.003738322
13/07/2009,8.04,0.015037877
10/07/2009,7.92,-0.003780723
09/07/2009,7.95,0.003780723
08/07/2009,7.92,-0.024938948
07/07/2009,8.12,-0.024332101
06/07/2009,8.32,0.00240674
02/07/2009,8.3,-0.020274994
01/07/2009,8.47,0.013072082
30/06/2009,8.36,0.002395211
29/06/2009,8.34,0.010850016
26/06/2009,8.25,-0.040385536
25/06/2009,8.59,0.009356793
24/06/2009,8.51,0.013010237
23/06/2009,8.4,0.011976191
22/06/2009,8.3,0.010902591
19/06/2009,8.21,-0.020494991
18/06/2009,8.38,0
17/06/2009,8.38,0.003586376
16/06/2009,8.35,-0.009535233
15/06/2009,8.43,-0.012964236
12/06/2009,8.54,0.002344667
11/06/2009,8.52,0.002350177
10/06/2009,8.5,0.013025643
09/06/2009,8.39,0.004778982
08/06/2009,8.35,-0.009535233
05/06/2009,8.43,0
04/06/2009,8.43,0.003565066
03/06/2009,8.4,-0.021202208
02/06/2009,8.58,0.012903405
01/06/2009,8.47,0.007109035
29/05/2009,8.41,-0.001188354
28/05/2009,8.42,0.013150219
27/05/2009,8.31,0.00240964
26/05/2009,8.29,0.019489046
22/05/2009,8.13,-0.009792
21/05/2009,8.21,-0.022878782
20/05/2009,8.4,-0.005934736
19/05/2009,8.45,-0.002364067
18/05/2009,8.47,0.027530165
15/05/2009,8.24,-0.018040177
14/05/2009,8.39,0
13/05/2009,8.39,-0.025883798
12/05/2009,8.61,-0.011547472
11/05/2009,8.71,-0.038292967
08/05/2009,9.05,0.03028835
07/05/2009,8.78,0.002280503
06/05/2009,8.76,-0.001140901
05/05/2009,8.77,0.023069074
04/05/2009,8.57,0.012918559
01/05/2009,8.46,0.019093659
30/04/2009,8.3,-0.003607941
29/04/2009,8.33,0.007228947
28/04/2009,8.27,0.004848494
27/04/2009,8.23,-0.0084695
24/04/2009,8.3,0.004830927
23/04/2009,8.26,0.001211387
22/04/2009,8.25,-0.013245227
21/04/2009,8.36,0.008408458
20/04/2009,8.29,-0.017932339
17/04/2009,8.44,0.014320054
16/04/2009,8.32,-0.00599163
15/04/2009,8.37,0.015653541
14/04/2009,8.24,-0.013261195
13/04/2009,8.35,-0.015448911
09/04/2009,8.48,0.031140241
08/04/2009,8.22,-0.002430135
07/04/2009,8.24,-0.032241599
06/04/2009,8.51,-0.001174398
03/04/2009,8.52,0.017762456
02/04/2009,8.37,0.019300961
01/04/2009,8.21,0.018439367
31/03/2009,8.06,0.004975135
30/03/2009,8.02,0
27/03/2009,8.02,-0.042715463
26/03/2009,8.37,0.014440684
25/03/2009,8.25,-0.008449054
24/03/2009,8.32,-0.004796172
23/03/2009,8.36,0.044016885
20/03/2009,8,0.001250782
19/03/2009,7.99,-0.009962723
18/03/2009,8.07,0.041751795
17/03/2009,7.74,0.044921687
16/03/2009,7.4,0.021858794
13/03/2009,7.24,0.008321823
12/03/2009,7.18,0.031119909
11/03/2009,6.96,0.021787354
10/03/2009,6.81,0.076256444
09/03/2009,6.31,-0.040378156
06/03/2009,6.57,-0.009090972
05/03/2009,6.63,-0.04857467
04/03/2009,6.96,0.087011377
03/03/2009,6.38,-0.063754515
02/03/2009,6.8,-0.092632802
27/02/2009,7.46,0.016216572
26/02/2009,7.34,-0.032174357
25/02/2009,7.58,0.005291018
24/02/2009,7.54,0.029611854
23/02/2009,7.32,-0.05190786
20/02/2009,7.71,0.027615167
19/02/2009,7.5,-0.017184825
18/02/2009,7.63,-0.020753015
17/02/2009,7.79,-0.058583728
13/02/2009,8.26,-0.021557721
12/02/2009,8.44,0.021557721
11/02/2009,8.26,-0.036843145
10/02/2009,8.57,-0.036659317
09/02/2009,8.89,-0.011185799
06/02/2009,8.99,0.021361127
05/02/2009,8.8,0.016036999
04/02/2009,8.66,-0.039620349
03/02/2009,9.01,0.036162132
02/02/2009,8.69,0.001151411
30/01/2009,8.68,-0.027274418
29/01/2009,8.92,-0.031993904
28/01/2009,9.21,0.010917139
27/01/2009,9.11,0.01103764
26/01/2009,9.01,0.020180057
23/01/2009,8.83,0.003403293
22/01/2009,8.8,0.018349139
21/01/2009,8.64,0.034141044
20/01/2009,8.35,-0.044503831
16/01/2009,8.73,0.009206049
15/01/2009,8.65,0.032905436
14/01/2009,8.37,-0.043256305
13/01/2009,8.74,-0.004566218
12/01/2009,8.78,-0.02807596
09/01/2009,9.03,-0.026231012
08/01/2009,9.27,0.030670531
07/01/2009,8.99,-0.037122166
06/01/2009,9.33,0.023862304
05/01/2009,9.11,
