Date,Close,JNPR
27/01/2011,37.2,0.00404041
26/01/2011,37.05,0.062076417
25/01/2011,34.82,-0.001721665
24/01/2011,34.88,0.000286738
21/01/2011,34.87,-0.003435446
20/01/2011,34.99,-0.053149245
19/01/2011,36.9,-0.028057953
18/01/2011,37.95,-0.02034499
14/01/2011,38.73,0.013255555
13/01/2011,38.22,-0.002613014
12/01/2011,38.32,0.012340973
11/01/2011,37.85,0.006361007
10/01/2011,37.61,0.000531915
07/01/2011,37.59,-0.016359204
06/01/2011,38.21,0.008673993
05/01/2011,37.88,0.019190354
04/01/2011,37.16,-0.002150538
03/01/2011,37.24,0.008630043
31/12/2010,36.92,-0.006748575
30/12/2010,37.17,0.006748575
29/12/2010,36.92,-0.002164503
28/12/2010,37,-0.002159828
27/12/2010,37.08,0.001889594
23/12/2010,37.01,-0.023762966
22/12/2010,37.9,0.00768114
21/12/2010,37.61,0.016622367
20/12/2010,36.99,0.013609355
17/12/2010,36.49,-0.005738505
16/12/2010,36.7,0.021204154
15/12/2010,35.93,0.005022332
14/12/2010,35.75,-0.011403266
13/12/2010,36.16,0.007773498
10/12/2010,35.88,0.003629768
09/12/2010,35.75,0.022345718
08/12/2010,34.96,0.025493849
07/12/2010,34.08,-0.002051884
06/12/2010,34.15,-0.004965689
03/12/2010,34.32,-0.019048195
02/12/2010,34.98,0.004010318
01/12/2010,34.84,0.023817565
30/11/2010,34.02,0.002354327
29/11/2010,33.94,-0.005582503
26/11/2010,34.13,-0.011072374
24/11/2010,34.51,0.030300891
23/11/2010,33.48,-0.031459305
22/11/2010,34.55,-0.005196317
19/11/2010,34.73,0.010128867
18/11/2010,34.38,0.037639648
17/11/2010,33.11,-0.016474837
16/11/2010,33.66,-0.020000667
15/11/2010,34.34,-0.041916329
12/11/2010,35.81,0.036398673
11/11/2010,34.53,-0.000579039
10/11/2010,34.55,0.010181906
09/11/2010,34.2,0.00029244
08/11/2010,34.19,-0.005832621
05/11/2010,34.39,0.01612229
04/11/2010,33.84,0.014585762
03/11/2010,33.35,0.034160077
02/11/2010,32.23,0.006849342
01/11/2010,32.01,-0.011801379
29/10/2010,32.39,0.018697958
28/10/2010,31.79,-0.010015733
27/10/2010,32.11,-0.00837344
26/10/2010,32.38,0.011180241
25/10/2010,32.02,0.002501565
22/10/2010,31.94,0.007857969
21/10/2010,31.69,-0.013788999
20/10/2010,32.13,0.050752873
19/10/2010,30.54,-0.045760663
18/10/2010,31.97,0.00093882
15/10/2010,31.94,0.020241045
14/10/2010,31.3,-0.010804045
13/10/2010,31.64,-0.008497297
12/10/2010,31.91,0.007233873
11/10/2010,31.68,0.006650856
08/10/2010,31.47,0.003182689
07/10/2010,31.37,0.004793107
06/10/2010,31.22,-0.042946578
05/10/2010,32.59,0.058115499
04/10/2010,30.75,0.014742282
01/10/2010,30.3,-0.001648805
30/09/2010,30.35,-0.018606706
29/09/2010,30.92,-0.010936101
28/09/2010,31.26,0.007384847
27/09/2010,31.03,0.041117451
24/09/2010,29.78,0.010464231
23/09/2010,29.47,-0.003049299
22/09/2010,29.56,-0.023735027
21/09/2010,30.27,-0.003298156
20/09/2010,30.37,0.01192462
17/09/2010,30.01,0.009037718
16/09/2010,29.74,0.008102678
15/09/2010,29.5,0.006461509
14/09/2010,29.31,0.003075348
13/09/2010,29.22,0.032698565
10/09/2010,28.28,-0.000706964
09/09/2010,28.3,-0.019248188
08/09/2010,28.85,0.009752777
07/09/2010,28.57,-0.014593727
03/09/2010,28.99,0.024796102
02/09/2010,28.28,0.023252702
01/09/2010,27.63,0.015685166
31/08/2010,27.2,0.010719009
30/08/2010,26.91,-0.012188517
27/08/2010,27.24,0.016657798
26/08/2010,26.79,0.001120448
25/08/2010,26.76,-0.001120448
24/08/2010,26.79,-0.014452725
23/08/2010,27.18,-0.002205073
20/08/2010,27.24,0.02077226
19/08/2010,26.68,0.007902205
18/08/2010,26.47,0.009489538
17/08/2010,26.22,0.013438482
16/08/2010,25.87,0.009320456
13/08/2010,25.63,-0.005835457
12/08/2010,25.78,-0.070749796
11/08/2010,27.67,-0.036199836
10/08/2010,28.69,0.003841457
09/08/2010,28.58,0.020859869
06/08/2010,27.99,-0.011367796
05/08/2010,28.31,-0.005986987
04/08/2010,28.48,0.016283546
03/08/2010,28.02,-0.002851035
02/08/2010,28.1,0.011453239
30/07/2010,27.78,0.006500565
29/07/2010,27.6,-0.007220248
28/07/2010,27.8,-0.010021558
27/07/2010,28.08,-0.027052414
26/07/2010,28.85,0.026696352
23/07/2010,28.09,0.024505731
22/07/2010,27.41,0.03338589
21/07/2010,26.51,-0.006766943
20/07/2010,26.69,0.003377748
19/07/2010,26.6,0.026668247
16/07/2010,25.9,-0.036395222
15/07/2010,26.86,-0.008895537
14/07/2010,27.1,0.013747198
13/07/2010,26.73,0.027689992
12/07/2010,26,0.008885513
09/07/2010,25.77,0.013281445
08/07/2010,25.43,-0.002356639
07/07/2010,25.49,0.056489402
06/07/2010,24.09,0.000415196
02/07/2010,24.08,0.045887405
01/07/2010,23,0.007856871
30/06/2010,22.82,-0.017376632
29/06/2010,23.22,-0.040925348
28/06/2010,24.19,0.01962075
25/06/2010,23.72,0.000421674
24/06/2010,23.71,-0.029914985
23/06/2010,24.43,0
22/06/2010,24.43,-0.021061937
21/06/2010,24.95,-0.02180463
18/06/2010,25.5,0.008269391
17/06/2010,25.29,0.005153629
16/06/2010,25.16,-0.014598799
15/06/2010,25.53,0.026191973
14/06/2010,24.87,-0.004813487
11/06/2010,24.99,0.017356642
10/06/2010,24.56,0.023898954
09/06/2010,23.98,-0.014900938
08/06/2010,24.34,0.001644737
07/06/2010,24.3,-0.01511158
04/06/2010,24.67,-0.045174083
03/06/2010,25.81,0.020352953
02/06/2010,25.29,0.018356461
01/06/2010,24.83,-0.069610213
28/05/2010,26.62,-0.023757613
27/05/2010,27.26,0.045402658
26/05/2010,26.05,-0.008029101
25/05/2010,26.26,0.004962789
24/05/2010,26.13,-0.009901071
21/05/2010,26.39,0.031174354
20/05/2010,25.58,-0.049199626
19/05/2010,26.87,-0.012206551
18/05/2010,27.2,-0.02863033
17/05/2010,27.99,0.017661299
14/05/2010,27.5,-0.019089361
13/05/2010,28.03,-0.031258032
12/05/2010,28.92,0.034474043
11/05/2010,27.94,-0.008553153
10/05/2010,28.18,0.052825976
07/05/2010,26.73,-0.031666858
06/05/2010,27.59,-0.028231284
05/05/2010,28.38,0.00849262
04/05/2010,28.14,-0.029758891
03/05/2010,28.99,0.020209747
30/04/2010,28.41,-0.032892008
29/04/2010,29.36,0.011992606
28/04/2010,29.01,-0.008922503
27/04/2010,29.27,-0.016266031
26/04/2010,29.75,-0.010698865
23/04/2010,30.07,0.012380951
22/04/2010,29.7,-0.004032264
21/04/2010,29.82,-0.056711187
20/04/2010,31.56,0.012113632
19/04/2010,31.18,-0.000961693
16/04/2010,31.21,-0.024372151
15/04/2010,31.98,0.005330002
14/04/2010,31.81,0.01776133
13/04/2010,31.25,-0.011137744
12/04/2010,31.6,-0.001581028
09/04/2010,31.65,0.012078977
08/04/2010,31.27,-0.007010864
07/04/2010,31.49,-0.004752108
06/04/2010,31.64,0.024961296
05/04/2010,30.86,0.013374853
01/04/2010,30.45,-0.007524982
31/03/2010,30.68,-0.006173862
30/03/2010,30.87,0.007152176
29/03/2010,30.65,0.005233901
26/03/2010,30.49,-0.007840615
25/03/2010,30.73,0.008825029
24/03/2010,30.46,-0.013694378
23/03/2010,30.88,0.024255532
22/03/2010,30.14,0.008329217
19/03/2010,29.89,-0.011972208
18/03/2010,30.25,-0.014440684
17/03/2010,30.69,0.00949426
16/03/2010,30.4,0.010914611
15/03/2010,30.07,0.004332618
12/03/2010,29.94,-0.017218968
11/03/2010,30.46,0.002300741
10/03/2010,30.39,0.016589631
09/03/2010,29.89,0.009749615
08/03/2010,29.6,0.017036187
05/03/2010,29.1,0.014886894
04/03/2010,28.67,-0.003134253
03/03/2010,28.76,0.006628317
02/03/2010,28.57,0.001401051
01/03/2010,28.53,0.019466196
26/02/2010,27.98,-0.000714541
25/02/2010,28,0.001787311
24/02/2010,27.95,0.038290913
23/02/2010,26.9,-0.011458266
22/02/2010,27.21,-0.00841725
19/02/2010,27.44,0.056215624
18/02/2010,25.94,0.012412882
17/02/2010,25.62,0.006657553
16/02/2010,25.45,0.027486295
12/02/2010,24.76,-0.019992669
11/02/2010,25.26,0.009546612
10/02/2010,25.02,-0.003988837
09/02/2010,25.12,0.008395012
08/02/2010,24.91,-0.003606496
05/02/2010,25,0.004409708
04/02/2010,24.89,-0.017523348
03/02/2010,25.33,0.006336655
02/02/2010,25.17,0.00437986
01/02/2010,25.06,0.00922035
29/01/2010,24.83,0.013787729
28/01/2010,24.49,-0.021410634
27/01/2010,25.02,0.006415419
26/01/2010,24.86,-0.020307288
25/01/2010,25.37,0.016693551
22/01/2010,24.95,-0.045827482
21/01/2010,26.12,0.002683536
20/01/2010,26.05,-0.030992654
19/01/2010,26.87,0.010851369
15/01/2010,26.58,0.009070357
14/01/2010,26.34,-0.005301035
13/01/2010,26.48,0.023692358
12/01/2010,25.86,-0.013062037
11/01/2010,26.2,-0.001906578
08/01/2010,26.25,0.003434462
07/01/2010,26.16,0.004981808
06/01/2010,26.03,-0.027284754
05/01/2010,26.75,-0.015946935
04/01/2010,27.18,0.018942071
31/12/2009,26.67,-0.017469316
30/12/2009,27.14,0.01148799
29/12/2009,26.83,0.001118777
28/12/2009,26.8,0.013902159
24/12/2009,26.43,0.00797725
23/12/2009,26.22,-0.006841532
22/12/2009,26.4,-0.001135718
21/12/2009,26.43,0.012564414
18/12/2009,26.1,0.022864782
17/12/2009,25.51,-0.032777177
16/12/2009,26.36,-0.004919594
15/12/2009,26.49,-0.009019227
14/12/2009,26.73,-0.00186881
11/12/2009,26.78,-0.008181526
10/12/2009,27,-0.010683469
09/12/2009,27.29,0.004038926
08/12/2009,27.18,-0.00623512
07/12/2009,27.35,0.000731529
04/12/2009,27.33,0.015115495
03/12/2009,26.92,0.004467617
02/12/2009,26.8,0.000373204
01/12/2009,26.79,0.024944604
30/11/2009,26.13,0.017761085
27/11/2009,25.67,-0.020818022
25/11/2009,26.21,0.0065072
24/11/2009,26.04,-0.001151411
23/11/2009,26.07,0.033941233
20/11/2009,25.2,-0.003565066
19/11/2009,25.29,-0.012183291
18/11/2009,25.6,-0.008169662
17/11/2009,25.81,-0.005794878
16/11/2009,25.96,-0.007292299
13/11/2009,26.15,0.057045947
12/11/2009,24.7,-0.025975486
11/11/2009,25.35,0.017509401
10/11/2009,24.91,-0.02066025
09/11/2009,25.43,0.003940115
06/11/2009,25.33,-0.026107074
05/11/2009,26,0.017067909
04/11/2009,25.56,-0.003514942
03/11/2009,25.65,0.000780031
02/11/2009,25.63,0.004693008
30/10/2009,25.51,-0.032777177
29/10/2009,26.36,0.05057476
28/10/2009,25.06,-0.030650729
27/10/2009,25.84,-0.014598799
26/10/2009,26.22,-0.040730457
23/10/2009,27.31,-0.032778011
22/10/2009,28.22,0.01427576
21/10/2009,27.82,0.003601012
20/10/2009,27.72,0.018569622
19/10/2009,27.21,0.02643982
16/10/2009,26.5,-0.0290091
15/10/2009,27.28,0.00293686
14/10/2009,27.2,-0.005133858
13/10/2009,27.34,-0.020992447
12/10/2009,27.92,0.014066959
09/10/2009,27.53,0.015742591
08/10/2009,27.1,0.02125756
07/10/2009,26.53,-0.015707129
06/10/2009,26.95,0.02137715
05/10/2009,26.38,0.020295546
02/10/2009,25.85,-0.015355388
01/10/2009,26.25,-0.028911343
30/09/2009,27.02,0.017547585
29/09/2009,26.55,-0.026023773
28/09/2009,27.25,0.034724415
25/09/2009,26.32,-0.010206099
24/09/2009,26.59,-0.01084731
23/09/2009,26.88,-0.030049898
22/09/2009,27.7,-0.001803427
21/09/2009,27.75,0.004695692
18/09/2009,27.62,0.009092625
17/09/2009,27.37,-0.001825151
16/09/2009,27.42,0.017660503
15/09/2009,26.94,0.018734156
14/09/2009,26.44,0.000756716
11/09/2009,26.42,-0.004908449
10/09/2009,26.55,0.015563039
09/09/2009,26.14,0.073401965
08/09/2009,24.29,0.021640462
04/09/2009,23.77,0.015261
03/09/2009,23.41,0.016365568
02/09/2009,23.03,0.014873415
01/09/2009,22.69,-0.016608773
31/08/2009,23.07,-0.021865823
28/08/2009,23.58,-0.004654123
27/08/2009,23.69,0.020039042
26/08/2009,23.22,-0.017503115
25/08/2009,23.63,-0.013868682
24/08/2009,23.96,-0.026767091
21/08/2009,24.61,0.000813008
20/08/2009,24.59,0.037709046
19/08/2009,23.68,-0.014256007
18/08/2009,24.02,0.013833798
17/08/2009,23.69,-0.038506103
14/08/2009,24.62,-0.024474642
13/08/2009,25.23,-0.004744967
12/08/2009,25.35,0.012703625
11/08/2009,25.03,0.001199281
10/08/2009,25,-0.015873349
07/08/2009,25.4,0.010686822
06/08/2009,25.13,-0.021650127
05/08/2009,25.68,-0.016988826
04/08/2009,26.12,-0.005726299
03/08/2009,26.27,0.005343524
31/07/2009,26.13,0.003450262
30/07/2009,26.04,0.013142825
29/07/2009,25.7,-0.010451034
28/07/2009,25.97,-0.02547182
27/07/2009,26.64,-0.008224345
24/07/2009,26.86,0.011608443
23/07/2009,26.55,0.040351296
22/07/2009,25.5,-0.014792017
21/07/2009,25.88,0.00620157
20/07/2009,25.72,0.020821809
17/07/2009,25.19,0.006371985
16/07/2009,25.03,-0.006371985
15/07/2009,25.19,0.072856732
14/07/2009,23.42,0.007285226
13/07/2009,23.25,0.002152853
10/07/2009,23.2,0.002157498
09/07/2009,23.15,0.007370508
08/07/2009,22.98,0
07/07/2009,22.98,-0.030006538
06/07/2009,23.68,0.00550499
02/07/2009,23.55,-0.035867064
01/07/2009,24.41,0.033746172
30/06/2009,23.6,-0.001270379
29/06/2009,23.63,0.043240632
26/06/2009,22.63,-0.017955376
25/06/2009,23.04,0.016189371
24/06/2009,22.67,0.03592663
23/06/2009,21.87,0.017528124
22/06/2009,21.49,-0.042365707
19/06/2009,22.42,0.003127097
18/06/2009,22.35,-0.022999687
17/06/2009,22.87,-0.009573615
16/06/2009,23.09,-0.025231187
15/06/2009,23.68,-0.00799163
12/06/2009,23.87,-0.000418848
11/06/2009,23.88,0.003775964
10/06/2009,23.79,-0.017913414
09/06/2009,24.22,0.02170369
08/06/2009,23.7,-0.016736792
05/06/2009,24.1,-0.001244039
04/06/2009,24.13,0.009577421
03/06/2009,23.9,0.003352895
02/06/2009,23.82,-0.061858611
01/06/2009,25.34,0.024367093
29/05/2009,24.73,-0.006047186
28/05/2009,24.88,0.030194052
27/05/2009,24.14,0.004983399
26/05/2009,24.02,0.035165665
22/05/2009,23.19,-0.005161302
21/05/2009,23.31,0.019056445
20/05/2009,22.87,0.011433722
19/05/2009,22.61,0.015151805
18/05/2009,22.27,0.032400735
15/05/2009,21.56,0.000928074
14/05/2009,21.54,0.014496396
13/05/2009,21.23,-0.023278519
12/05/2009,21.73,0.022336899
11/05/2009,21.25,-0.027844026
08/05/2009,21.85,0.025493849
07/05/2009,21.3,-0.076352266
06/05/2009,22.99,-0.002172497
05/05/2009,23.04,0.03130077
04/05/2009,22.33,0.007642204
01/05/2009,22.16,0.023283407
30/04/2009,21.65,0.017707825
29/04/2009,21.27,0.018505866
28/04/2009,20.88,-0.023196306
27/04/2009,21.37,-0.043942997
24/04/2009,22.33,0.147900659
23/04/2009,19.26,0.024705593
22/04/2009,18.79,0.025877455
21/04/2009,18.31,0.036145164
20/04/2009,17.66,-0.04592785
17/04/2009,18.49,-0.037159265
16/04/2009,19.19,0.043670411
15/04/2009,18.37,0.013702599
14/04/2009,18.12,0.006089141
13/04/2009,18.01,-0.018157308
09/04/2009,18.34,0.046312321
08/04/2009,17.51,0.114220002
07/04/2009,15.62,-0.027779564
06/04/2009,16.06,-0.058644786
03/04/2009,17.03,0.005298805
02/04/2009,16.94,0.070934374
01/04/2009,15.78,0.047365324
31/03/2009,15.05,-0.00464038
30/03/2009,15.12,-0.045256592
27/03/2009,15.82,-0.033564369
26/03/2009,16.36,0.044368414
25/03/2009,15.65,-0.02149261
24/03/2009,15.99,-0.031396854
23/03/2009,16.5,0.089328108
20/03/2009,15.09,-0.036438644
19/03/2009,15.65,0.006410278
18/03/2009,15.55,0.010342691
17/03/2009,15.39,0.049960439
16/03/2009,14.64,-0.006807378
13/03/2009,14.74,-0.00203321
12/03/2009,14.77,0.031639503
11/03/2009,14.31,0.039192761
10/03/2009,13.76,0.081739883
09/03/2009,12.68,0.000788955
06/03/2009,12.67,-0.058254016
05/03/2009,13.43,-0.026452681
04/03/2009,13.79,0.033926558
03/03/2009,13.33,-0.011931536
02/03/2009,13.49,-0.051997272
27/02/2009,14.21,-0.002810965
26/02/2009,14.25,-0.031770628
25/02/2009,14.71,-0.016183765
24/02/2009,14.95,0.040961358
23/02/2009,14.35,-0.022736081
20/02/2009,14.68,-0.008816605
19/02/2009,14.81,0.006775094
18/02/2009,14.71,-0.012833678
17/02/2009,14.9,-0.033655436
13/02/2009,15.41,-0.002592354
12/02/2009,15.45,-0.006451635
11/02/2009,15.55,-0.006410278
10/02/2009,15.65,-0.014589539
09/02/2009,15.88,-0.029167442
06/02/2009,16.35,0.021639175
05/02/2009,16,0.088148387
04/02/2009,14.65,0.023481742
03/02/2009,14.31,-0.009735821
02/02/2009,14.45,0.020273326
30/01/2009,14.16,-0.181025991
29/01/2009,16.97,-0.077637388
28/01/2009,18.34,0.030447965
27/01/2009,17.79,0.005636994
26/01/2009,17.69,0.000565451
23/01/2009,17.68,0.015963851
22/01/2009,17.4,0.025023127
21/01/2009,16.97,0.095133413
20/01/2009,15.43,-0.060357726
16/01/2009,16.39,0.002443495
15/01/2009,16.35,0.015408625
14/01/2009,16.1,-0.047902459
13/01/2009,16.89,-0.010600806
12/01/2009,17.07,-0.032846514
09/01/2009,17.64,-0.030702942
08/01/2009,18.19,0.02055057
07/01/2009,17.82,-0.051938429
06/01/2009,18.77,0.015029805
05/01/2009,18.49,
