Date,Close,SYY
21/01/2011,29.94,-0.001001502
20/01/2011,29.97,0.000333723
19/01/2011,29.96,-0.002333723
18/01/2011,30.03,-0.013889112
14/01/2011,30.45,-0.001640689
13/01/2011,30.5,0.001312336
12/01/2011,30.46,0.011557005
11/01/2011,30.11,0.000996843
10/01/2011,30.08,-0.009265453
07/01/2011,30.36,0.01660616
06/01/2011,29.86,0.006383358
05/01/2011,29.67,0.000337098
04/01/2011,29.66,0.01528822
03/01/2011,29.21,-0.006483558
31/12/2010,29.4,0.000680504
30/12/2010,29.38,0.006830628
29/12/2010,29.18,0.004120885
28/12/2010,29.06,0
27/12/2010,29.06,0.000344175
23/12/2010,29.05,-0.005150226
22/12/2010,29.2,-0.004442174
21/12/2010,29.33,-0.001022321
20/12/2010,29.36,0.002045688
17/12/2010,29.3,0
16/12/2010,29.3,0.003761331
15/12/2010,29.19,0.000685401
14/12/2010,29.17,-0.008533931
13/12/2010,29.42,0
10/12/2010,29.42,0.002722942
09/12/2010,29.34,-0.00306279
08/12/2010,29.43,0.008873778
07/12/2010,29.17,-0.00273879
06/12/2010,29.25,-0.001707942
03/12/2010,29.3,-0.000341239
02/12/2010,29.31,-0.00306592
01/12/2010,29.4,0.013009427
30/11/2010,29.02,-0.000344531
29/11/2010,29.03,0.002414211
26/11/2010,28.96,-0.010305828
24/11/2010,29.26,0.006858737
23/11/2010,29.06,0.00103288
22/11/2010,29.03,0.006566466
19/11/2010,28.84,-0.005532518
18/11/2010,29,0.01144455
17/11/2010,28.67,-0.003829422
16/11/2010,28.78,-0.004852696
15/11/2010,28.92,0.007984767
12/11/2010,28.69,0.002442856
11/11/2010,28.62,-0.00869722
10/11/2010,28.87,0.002774889
09/11/2010,28.79,-0.015167474
08/11/2010,29.23,-0.027001303
05/11/2010,30.03,-0.003324471
04/11/2010,30.13,0.007328481
03/11/2010,29.91,0.003684479
02/11/2010,29.8,0.007071927
01/11/2010,29.59,0.004403055
29/10/2010,29.46,-0.008786809
28/10/2010,29.72,0.010485467
27/10/2010,29.41,-0.003055511
26/10/2010,29.5,-0.001693481
25/10/2010,29.55,-0.000338352
22/10/2010,29.56,0.00712955
21/10/2010,29.35,0.010618356
20/10/2010,29.04,0.008993488
19/10/2010,28.78,-0.014488008
18/10/2010,29.2,0
15/10/2010,29.2,0.003774237
14/10/2010,29.09,0.006552877
13/10/2010,28.9,0.011134423
12/10/2010,28.58,-0.000699545
11/10/2010,28.6,0.002450553
08/10/2010,28.53,-0.002800142
07/10/2010,28.61,0.003150712
06/10/2010,28.52,-0.008032172
05/10/2010,28.75,0.014716453
04/10/2010,28.33,-0.008785859
01/10/2010,28.58,0.002101577
30/09/2010,28.52,-0.016000341
29/09/2010,28.98,-0.019477807
28/09/2010,29.55,0
27/09/2010,29.55,-0.014446749
24/09/2010,29.98,0.014785216
23/09/2010,29.54,-0.007755898
22/09/2010,29.77,0.001680955
21/09/2010,29.72,0.004383753
20/09/2010,29.59,0.014295683
17/09/2010,29.17,0.00240261
16/09/2010,29.1,0.003097576
15/09/2010,29.01,0.009350717
14/09/2010,28.74,-0.007625687
13/09/2010,28.96,0.00658239
10/09/2010,28.77,0.009780029
09/09/2010,28.49,0.003516178
08/09/2010,28.39,0.002115657
07/09/2010,28.33,-0.008085824
03/09/2010,28.56,0.004210533
02/09/2010,28.44,0.010604553
01/09/2010,28.14,0.02336975
31/08/2010,27.49,0.007301967
30/08/2010,27.29,-0.027468297
27/08/2010,28.05,0.007514797
26/08/2010,27.84,-0.013911407
25/08/2010,28.23,0.009252735
24/08/2010,27.97,-0.023322612
23/08/2010,28.63,0.005253033
20/08/2010,28.48,0.006340282
19/08/2010,28.3,-0.02097979
18/08/2010,28.9,-0.010327114
17/08/2010,29.2,-0.00273598
16/08/2010,29.28,-0.023625804
13/08/2010,29.98,-0.007642503
12/08/2010,30.21,0.000993542
11/08/2010,30.18,-0.025193546
10/08/2010,30.95,-0.003225809
09/08/2010,31.05,0.014272055
06/08/2010,30.61,-0.008781972
05/08/2010,30.88,-0.012870191
04/08/2010,31.28,-0.005102052
03/08/2010,31.44,0.002228945
02/08/2010,31.37,0.012833028
30/07/2010,30.97,0.006153866
29/07/2010,30.78,-0.002271622
28/07/2010,30.85,-0.003236249
27/07/2010,30.95,-0.006441246
26/07/2010,31.15,0.0067644
23/07/2010,30.94,0.011703645
22/07/2010,30.58,0.018815541
21/07/2010,30.01,-0.01192462
20/07/2010,30.37,0.017270439
19/07/2010,29.85,-0.000669792
16/07/2010,29.87,-0.010324821
15/07/2010,30.18,0.006982572
14/07/2010,29.97,0.001001502
13/07/2010,29.94,0.013111635
12/07/2010,29.55,-0.002366065
09/07/2010,29.62,0.005755899
08/07/2010,29.45,0.011268687
07/07/2010,29.12,0.025388253
06/07/2010,28.39,0.004235799
02/07/2010,28.27,-0.00950544
01/07/2010,28.54,-0.001050604
30/06/2010,28.57,-0.02249619
29/06/2010,29.22,-0.024341973
28/06/2010,29.94,0.011083237
25/06/2010,29.61,-0.01074918
24/06/2010,29.93,-0.016567642
23/06/2010,30.43,-0.007856014
22/06/2010,30.67,-0.006823747
21/06/2010,30.88,-0.007420586
18/06/2010,31.11,0.002897153
17/06/2010,31.02,0.000967586
16/06/2010,30.99,0.001614727
15/06/2010,30.94,0.006485107
14/06/2010,30.74,-0.006808261
11/06/2010,30.95,0.007133623
10/06/2010,30.73,0.011125769
09/06/2010,30.39,0.011250946
08/06/2010,30.05,0.018472398
07/06/2010,29.5,0.003735783
04/06/2010,29.39,-0.026524973
03/06/2010,30.18,-0.000662471
02/06/2010,30.2,0.020405458
01/06/2010,29.59,-0.007407441
28/05/2010,29.81,-0.001340932
27/05/2010,29.85,0.026478125
26/05/2010,29.07,0.005865119
25/05/2010,28.9,-0.007926976
24/05/2010,29.13,-0.013976706
21/05/2010,29.54,0.005431106
20/05/2010,29.38,-0.035443362
19/05/2010,30.44,-0.004261603
18/05/2010,30.57,0.006563857
17/05/2010,30.37,0.006607226
14/05/2010,30.17,-0.019041941
13/05/2010,30.75,0.001953126
12/05/2010,30.69,0.010152371
11/05/2010,30.38,0.003957789
10/05/2010,30.26,0.027812146
07/05/2010,29.43,-0.015174798
06/05/2010,29.88,-0.038087335
05/05/2010,31.04,0.00516797
04/05/2010,30.88,-0.004845753
03/05/2010,31.03,-0.016302103
30/04/2010,31.54,0.00987741
29/04/2010,31.23,0.013215341
28/04/2010,30.82,0.00651044
27/04/2010,30.62,-0.025472923
26/04/2010,31.41,0.007028783
23/04/2010,31.19,0.010312692
22/04/2010,30.87,0.012058155
21/04/2010,30.5,0.001312336
20/04/2010,30.46,0.017887194
19/04/2010,29.92,0.007043464
16/04/2010,29.71,-0.007043464
15/04/2010,29.92,-0.00798939
14/04/2010,30.16,-0.003970885
13/04/2010,30.28,0.013632796
12/04/2010,29.87,-0.000334728
09/04/2010,29.88,0.010429026
08/04/2010,29.57,-0.008083574
07/04/2010,29.81,-0.005686585
06/04/2010,29.98,0.008373856
05/04/2010,29.73,0.004382276
01/04/2010,29.6,0.003384098
31/03/2010,29.5,-0.007429957
30/03/2010,29.72,0.001346802
29/03/2010,29.68,0.017332634
26/03/2010,29.17,0.005500186
25/03/2010,29.01,-0.002753874
24/03/2010,29.09,-0.01162009
23/03/2010,29.43,0.016444358
22/03/2010,28.95,0.006237026
19/03/2010,28.77,-0.004854378
18/03/2010,28.91,-0.005175102
17/03/2010,29.06,0.014907539
16/03/2010,28.63,-0.001744897
15/03/2010,28.68,0.001395674
12/03/2010,28.64,-0.000349101
11/03/2010,28.65,0.008412247
10/03/2010,28.41,-0.010155927
09/03/2010,28.7,-0.008673081
08/03/2010,28.95,-0.003103986
05/03/2010,29.04,0.002068253
04/03/2010,28.98,0.00796817
03/03/2010,28.75,-0.011068947
02/03/2010,29.07,0.003445903
01/03/2010,28.97,0.002419217
26/02/2010,28.9,-0.010669521
25/02/2010,29.21,0.008250305
24/02/2010,28.97,0.001727414
23/02/2010,28.92,-0.002762433
22/02/2010,29,-0.004815971
19/02/2010,29.14,0.021856898
18/02/2010,28.51,0.001404002
17/02/2010,28.47,0.010238395
16/02/2010,28.18,0.022973013
12/02/2010,27.54,-0.001813895
11/02/2010,27.59,0.006180714
10/02/2010,27.42,0.003287674
09/02/2010,27.33,0.012148134
08/02/2010,27,-0.007747687
05/02/2010,27.21,-0.002935782
04/02/2010,27.29,-0.018515686
03/02/2010,27.8,-0.012866511
02/02/2010,28.16,-0.007429718
01/02/2010,28.37,0.013484945
29/01/2010,27.99,0.01620781
28/01/2010,27.54,-0.002538533
27/01/2010,27.61,0.000362253
26/01/2010,27.6,-0.005780363
25/01/2010,27.76,0.010501636
22/01/2010,27.47,-0.011941521
21/01/2010,27.8,-0.022408905
20/01/2010,28.43,0.001407955
19/01/2010,28.39,0.009200348
15/01/2010,28.13,-0.001775884
14/01/2010,28.18,0.006407996
13/01/2010,28,0.010772097
12/01/2010,27.7,-0.005400553
11/01/2010,27.85,-0.002152081
08/01/2010,27.91,-0.006428594
07/01/2010,28.09,0.001068566
06/01/2010,28.06,0.002855105
05/01/2010,27.98,-0.004279607
04/01/2010,28.1,0.005710223
31/12/2009,27.94,-0.012802451
30/12/2009,28.3,-0.00141243
29/12/2009,28.34,-0.00983154
28/12/2009,28.62,0.003149609
24/12/2009,28.53,0
23/12/2009,28.53,0.007387896
22/12/2009,28.32,0.018172601
21/12/2009,27.81,0.015217685
18/12/2009,27.39,-0.006912889
17/12/2009,27.58,-0.014041635
16/12/2009,27.97,-0.008544018
15/12/2009,28.21,-0.015825897
14/12/2009,28.66,-0.023108461
11/12/2009,29.33,0.013731764
10/12/2009,28.93,0.010773345
09/12/2009,28.62,-0.006269613
08/12/2009,28.8,0.011173301
07/12/2009,28.48,0.007047246
04/12/2009,28.28,0.010307538
03/12/2009,27.99,-0.000357207
02/12/2009,28,0.014751122
01/12/2009,27.59,0.020136137
30/11/2009,27.04,0.007796587
27/11/2009,26.83,-0.013696309
25/11/2009,27.2,-0.000735024
24/11/2009,27.22,-0.008049806
23/11/2009,27.44,0.014684552
20/11/2009,27.04,0.00370508
19/11/2009,26.94,-0.014006864
18/11/2009,27.32,-0.001097494
17/11/2009,27.35,0
16/11/2009,27.35,0.012139196
13/11/2009,27.02,0.00780238
12/11/2009,26.81,-0.003723012
11/11/2009,26.91,-0.009247338
10/11/2009,27.16,-0.0102565
09/11/2009,27.44,0.019503838
06/11/2009,26.91,0.002604653
05/11/2009,26.84,0.013126009
04/11/2009,26.49,0.003024577
03/11/2009,26.41,-0.003402007
02/11/2009,26.5,0.001888575
30/10/2009,26.45,-0.035651752
29/10/2009,27.41,0.014700743
28/10/2009,27.01,-0.021970858
27/10/2009,27.61,0.012390829
26/10/2009,27.27,0.00146789
23/10/2009,27.23,-0.010957012
22/10/2009,27.53,0.012427061
21/10/2009,27.19,-0.007328725
20/10/2009,27.39,-0.004371592
19/10/2009,27.51,0.013540921
16/10/2009,27.14,0.015970627
15/10/2009,26.71,0.023485928
14/10/2009,26.09,0.022089641
13/10/2009,25.52,0.008262884
12/10/2009,25.31,0.010725028
09/10/2009,25.04,0.020577688
08/10/2009,24.53,0.00449439
07/10/2009,24.42,-0.006937388
06/10/2009,24.59,0.002850745
05/10/2009,24.52,0.005725987
02/10/2009,24.38,-0.004093334
01/10/2009,24.48,-0.015001295
30/09/2009,24.85,-0.00401607
29/09/2009,24.95,-0.008778987
28/09/2009,25.17,0.009580912
25/09/2009,24.93,-0.013546024
24/09/2009,25.27,-0.011019395
23/09/2009,25.55,-0.000391313
22/09/2009,25.56,-0.001173021
21/09/2009,25.59,-0.003121345
18/09/2009,25.67,0.007429164
17/09/2009,25.48,-0.011317194
16/09/2009,25.77,-0.000775795
15/09/2009,25.79,-0.004256149
14/09/2009,25.9,-0.00346888
11/09/2009,25.99,0.000769823
10/09/2009,25.97,0.007343028
09/09/2009,25.78,-0.000387822
08/09/2009,25.79,-0.001162566
04/09/2009,25.82,0.014826647
03/09/2009,25.44,0.01027271
02/09/2009,25.18,-0.007123101
01/09/2009,25.36,-0.005113089
31/08/2009,25.49,-0.003915432
28/08/2009,25.59,0
27/08/2009,25.59,0.007058853
26/08/2009,25.41,0.003153333
25/08/2009,25.33,0
24/08/2009,25.33,0.005145469
21/08/2009,25.2,0.021256064
20/08/2009,24.67,0.011414718
19/08/2009,24.39,0.012791592
18/08/2009,24.08,-0.002488595
17/08/2009,24.14,-0.013168915
14/08/2009,24.46,-0.011382237
13/08/2009,24.74,-0.005642901
12/08/2009,24.88,0.003623922
11/08/2009,24.79,-0.009634759
10/08/2009,25.03,0.007217353
07/08/2009,24.85,0.010924648
06/08/2009,24.58,-0.004870139
05/08/2009,24.7,0.008538373
04/08/2009,24.49,0.018129874
03/08/2009,24.05,0.012131502
31/07/2009,23.76,0.009302393
30/07/2009,23.54,0.010677018
29/07/2009,23.29,0.002149152
28/07/2009,23.24,-0.003436429
27/07/2009,23.32,0.012079526
24/07/2009,23.04,0.017071984
23/07/2009,22.65,-0.020538192
22/07/2009,23.12,0.00476914
21/07/2009,23.01,-0.001302932
20/07/2009,23.04,0.005658339
17/07/2009,22.91,0.000436586
16/07/2009,22.9,0.001748252
15/07/2009,22.86,0.040621519
14/07/2009,21.95,-0.001365809
13/07/2009,21.98,0.021615006
10/07/2009,21.51,-0.014309037
09/07/2009,21.82,0.004593485
08/07/2009,21.72,0.00230468
07/07/2009,21.67,-0.023712921
06/07/2009,22.19,0.017731767
02/07/2009,21.8,-0.036039936
01/07/2009,22.6,0.005323881
30/06/2009,22.48,-0.010179331
29/06/2009,22.71,-0.011818916
26/06/2009,22.98,-0.006506204
25/06/2009,23.13,0.00781254
24/06/2009,22.95,0.008313327
23/06/2009,22.76,-0.028585749
22/06/2009,23.42,-0.011040452
19/06/2009,23.68,0.000844951
18/06/2009,23.66,0.015761775
17/06/2009,23.29,0.020825048
16/06/2009,22.81,-0.000438308
15/06/2009,22.82,-0.047913356
12/06/2009,23.94,0.010075652
11/06/2009,23.7,0.009752038
10/06/2009,23.47,-0.014802554
09/06/2009,23.82,0.004628664
08/06/2009,23.71,-0.008818029
05/06/2009,23.92,-0.009155287
04/06/2009,24.14,-0.008661634
03/06/2009,24.35,-0.003280036
02/06/2009,24.43,-0.004899969
01/06/2009,24.55,0.024326081
29/05/2009,23.96,0.009224384
28/05/2009,23.74,-0.001262892
27/05/2009,23.77,0.00675393
26/05/2009,23.61,0.014075728
22/05/2009,23.28,0.007329199
21/05/2009,23.11,-0.019709293
20/05/2009,23.57,0.008521568
19/05/2009,23.37,0.003858526
18/05/2009,23.28,0.019957278
15/05/2009,22.82,-0.002188664
14/05/2009,22.87,-0.009140434
13/05/2009,23.08,-0.013769581
12/05/2009,23.4,-0.003838776
11/05/2009,23.49,-0.004671913
08/05/2009,23.6,0.001271995
07/05/2009,23.57,-0.011390125
06/05/2009,23.84,0.023770219
05/05/2009,23.28,-0.005568659
04/05/2009,23.41,-0.039368568
01/05/2009,24.35,0.042791763
30/04/2009,23.33,0.015115814
29/04/2009,22.98,0.024670855
28/04/2009,22.42,-0.007553913
27/04/2009,22.59,-0.009253205
24/04/2009,22.8,0.026217898
23/04/2009,22.21,0.003608484
22/04/2009,22.13,0.002714934
21/04/2009,22.07,0.002722325
20/04/2009,22.01,-0.040512996
17/04/2009,22.92,0.019828806
16/04/2009,22.47,0.013892224
15/04/2009,22.16,-0.045863417
14/04/2009,23.2,-0.00730087
13/04/2009,23.37,0.015089745
09/04/2009,23.02,0.019298845
08/04/2009,22.58,0.01202955
07/04/2009,22.31,-0.021286835
06/04/2009,22.79,-0.006124254
03/04/2009,22.93,-0.018579061
02/04/2009,23.36,0.030865306
01/04/2009,22.65,-0.006600684
31/03/2009,22.8,0.000438693
30/03/2009,22.79,-0.034077052
27/03/2009,23.58,-0.013061066
26/03/2009,23.89,0.010519769
25/03/2009,23.64,0.020081854
24/03/2009,23.17,-0.004736284
23/03/2009,23.28,0.029644717
20/03/2009,22.6,-0.01536803
19/03/2009,22.95,0.002181026
18/03/2009,22.9,0.011860451
17/03/2009,22.63,0.030965005
16/03/2009,21.94,0.013306
13/03/2009,21.65,0.052144514
12/03/2009,20.55,0.036169412
11/03/2009,19.82,-0.026389383
10/03/2009,20.35,0.045233842
09/03/2009,19.45,-0.039319581
06/03/2009,20.23,-0.003946724
05/03/2009,20.31,-0.04147171
04/03/2009,21.17,0.039012893
03/03/2009,20.36,-0.022822064
02/03/2009,20.83,-0.03165868
27/02/2009,21.5,-0.00787588
26/02/2009,21.67,-0.02686253
25/02/2009,22.26,-0.006715942
24/02/2009,22.41,0.016648304
23/02/2009,22.04,-0.03038661
20/02/2009,22.72,-0.020906685
19/02/2009,23.2,-0.002152853
18/02/2009,23.25,0.010376228
17/02/2009,23.01,-0.026164907
13/02/2009,23.62,-0.002959207
12/02/2009,23.69,0.007201895
11/02/2009,23.52,0.006825965
10/02/2009,23.36,-0.045195976
09/02/2009,24.44,-0.009366796
06/02/2009,24.67,0.02503722
05/02/2009,24.06,0.003747662
04/02/2009,23.97,-0.013261695
03/02/2009,24.29,0.031363641
02/02/2009,23.54,0.054562954
30/01/2009,22.29,-0.041736785
29/01/2009,23.24,-0.024650632
28/01/2009,23.82,0.015228721
27/01/2009,23.46,-0.001277955
26/01/2009,23.49,0.007263437
23/01/2009,23.32,-0.029575455
22/01/2009,24.02,0.017640105
21/01/2009,23.6,0.021414095
20/01/2009,23.1,-0.027328772
16/01/2009,23.74,0.004644298
15/01/2009,23.63,0.004240888
14/01/2009,23.53,-0.007198845
13/01/2009,23.7,0
12/01/2009,23.7,-0.003369843
09/01/2009,23.78,-0.016267303
08/01/2009,24.17,-0.010699691
07/01/2009,24.43,-0.005714301
06/01/2009,24.57,0.00981603
05/01/2009,24.33,
