Date,Close,MCHP
28/01/2011,36.89,-0.026746713
27/01/2011,37.89,0.012214703
26/01/2011,37.43,0.002943146
25/01/2011,37.32,0.003758394
24/01/2011,37.18,0.019280977
21/01/2011,36.47,0.001646543
20/01/2011,36.41,-0.013368089
19/01/2011,36.9,-0.015329062
18/01/2011,37.47,0.011812218
14/01/2011,37.03,0.027931717
13/01/2011,36.01,0.007246409
12/01/2011,35.75,0.003642991
11/01/2011,35.62,0.006760589
10/01/2011,35.38,0.011370219
07/01/2011,34.98,-0.001142857
06/01/2011,35.02,0.005727393
05/01/2011,34.82,0.002876045
04/01/2011,34.72,-0.002014099
03/01/2011,34.79,0.01681199
31/12/2010,34.21,-0.006119792
30/12/2010,34.42,0.000290571
29/12/2010,34.41,0
28/12/2010,34.41,-0.005795438
27/12/2010,34.61,0.010748106
23/12/2010,34.24,-0.002916304
22/12/2010,34.34,-0.003778525
21/12/2010,34.47,0.018445846
20/12/2010,33.84,-0.00765385
17/12/2010,34.1,-0.010211613
16/12/2010,34.45,0.002324907
15/12/2010,34.37,-0.006380532
14/12/2010,34.59,-0.002886838
13/12/2010,34.69,-0.013457612
10/12/2010,35.16,-0.006520222
09/12/2010,35.39,-0.025663891
08/12/2010,36.31,0.018905206
07/12/2010,35.63,0.003937013
06/12/2010,35.49,-0.004778646
03/12/2010,35.66,0.006188487
02/12/2010,35.44,0.026881802
01/12/2010,34.5,0.026135682
30/11/2010,33.61,-0.01388706
29/11/2010,34.08,-0.006143065
26/11/2010,34.29,-0.006395371
24/11/2010,34.51,0.021972467
23/11/2010,33.76,-0.008259634
22/11/2010,34.04,0.003826348
19/11/2010,33.91,0.010077145
18/11/2010,33.57,0.016519372
17/11/2010,33.02,0.005161694
16/11/2010,32.85,-0.022871897
15/11/2010,33.61,0.001786778
12/11/2010,33.55,-0.000595948
11/11/2010,33.57,-0.009192059
10/11/2010,33.88,0.001476887
09/11/2010,33.83,0.001479071
08/11/2010,33.78,-0.00531445
05/11/2010,33.96,0.000294507
04/11/2010,33.95,0.032328466
03/11/2010,32.87,0.012243802
02/11/2010,32.47,0.013019403
01/11/2010,32.05,-0.004047958
29/10/2010,32.18,0.003112359
28/10/2010,32.08,-0.002490661
27/10/2010,32.16,0.022960594
26/10/2010,31.43,-0.002859414
25/10/2010,31.52,0.005407998
22/10/2010,31.35,0.021603291
21/10/2010,30.68,-0.001953762
20/10/2010,30.74,0.005872774
19/10/2010,30.56,-0.010416761
18/10/2010,30.88,-0.003878479
15/10/2010,31,0.017572857
14/10/2010,30.46,-0.000328246
13/10/2010,30.47,-0.022071652
12/10/2010,31.15,0.00224972
11/10/2010,31.08,0.003545532
08/10/2010,30.97,0.003882244
07/10/2010,30.85,-0.001943006
06/10/2010,30.91,-0.016364877
05/10/2010,31.42,0.005425257
04/10/2010,31.25,-0.005106937
01/10/2010,31.41,-0.00127267
30/09/2010,31.45,-0.003491513
29/09/2010,31.56,0.007314391
28/09/2010,31.33,0.017061415
27/09/2010,30.8,0.006187937
24/09/2010,30.61,0.038293342
23/09/2010,29.46,0
22/09/2010,29.46,-0.024146042
21/09/2010,30.18,-0.003638172
20/09/2010,30.29,0.018997405
17/09/2010,29.72,0.011846475
16/09/2010,29.37,0.005805036
15/09/2010,29.2,-0.004783063
14/09/2010,29.34,0.015802459
13/09/2010,28.88,0.029517252
10/09/2010,28.04,-0.035042128
09/09/2010,29.04,0.013520747
08/09/2010,28.65,-0.002440301
07/09/2010,28.72,-0.021698802
03/09/2010,29.35,0.02763561
02/09/2010,28.55,0.006677234
01/09/2010,28.36,0.022464842
31/08/2010,27.73,-0.018932518
30/08/2010,28.26,-0.016146367
27/08/2010,28.72,0.018271766
26/08/2010,28.2,-0.014434329
25/08/2010,28.61,0.001049135
24/08/2010,28.58,0.003154024
23/08/2010,28.49,-0.004203159
20/08/2010,28.61,-0.005229226
19/08/2010,28.76,-0.016210046
18/08/2010,29.23,0.004113821
17/08/2010,29.11,0.008625204
16/08/2010,28.86,0.003123376
13/08/2010,28.77,-0.005545941
12/08/2010,28.93,-0.01202557
11/08/2010,29.28,-0.037537919
10/08/2010,30.4,-0.013396704
09/08/2010,30.81,0.009784814
06/08/2010,30.51,-0.008160646
05/08/2010,30.76,0.011114858
04/08/2010,30.42,-0.005899722
03/08/2010,30.6,-0.001632653
02/08/2010,30.65,0.006546668
30/07/2010,30.45,0.002301497
29/07/2010,30.38,-0.020202707
28/07/2010,31,-0.009311353
27/07/2010,31.29,-0.007323707
26/07/2010,31.52,0.023757137
23/07/2010,30.78,0.006845993
22/07/2010,30.57,0.033935392
21/07/2010,29.55,-0.020764309
20/07/2010,30.17,-0.001986756
19/07/2010,30.23,0.028861064
16/07/2010,29.37,-0.024883597
15/07/2010,30.11,0.00432685
14/07/2010,29.98,0.00233762
13/07/2010,29.91,0.013124873
12/07/2010,29.52,0.009872421
09/07/2010,29.23,0.004113821
08/07/2010,29.11,-0.001716149
07/07/2010,29.16,0.044888321
06/07/2010,27.88,0.010093813
02/07/2010,27.6,-0.012243581
01/07/2010,27.94,0.007183939
30/06/2010,27.74,-0.006109633
29/06/2010,27.91,-0.043469865
28/06/2010,29.15,0.009998359
25/06/2010,28.86,0.004166673
24/06/2010,28.74,-0.015536304
23/06/2010,29.19,0.007910617
22/06/2010,28.96,-0.012695315
21/06/2010,29.33,-0.012536163
18/06/2010,29.7,0
17/06/2010,29.7,0.00168492
16/06/2010,29.65,0.005071862
15/06/2010,29.5,0.039410562
14/06/2010,28.36,0.003532324
11/06/2010,28.26,0.018932518
10/06/2010,27.73,0.026677994
09/06/2010,27,0.002967361
08/06/2010,26.92,0.01158242
07/06/2010,26.61,-0.02596585
04/06/2010,27.31,-0.033132307
03/06/2010,28.23,0.009610325
02/06/2010,27.96,0.022058388
01/06/2010,27.35,-0.018116438
28/05/2010,27.85,-0.008224613
27/05/2010,28.08,0.050394014
26/05/2010,26.7,-0.005602256
25/05/2010,26.85,0.002237137
24/05/2010,26.79,-0.021053409
21/05/2010,27.36,0.019188781
20/05/2010,26.84,-0.031178025
19/05/2010,27.69,0.005068802
18/05/2010,27.55,-0.025798636
17/05/2010,28.27,0.006743593
14/05/2010,28.08,-0.021491051
13/05/2010,28.69,-0.017962486
12/05/2010,29.21,0.017265622
11/05/2010,28.71,-0.0055575
10/05/2010,28.87,0.037766973
07/05/2010,27.8,-0.003949027
06/05/2010,27.91,-0.037965895
05/05/2010,28.99,0.005534431
04/05/2010,28.83,-0.028719923
03/05/2010,29.67,0.015625318
30/04/2010,29.21,-0.037955858
29/04/2010,30.34,0.011602981
28/04/2010,29.99,0.009380303
27/04/2010,29.71,-0.030169701
26/04/2010,30.62,0.000653381
23/04/2010,30.6,0.003929278
22/04/2010,30.48,0.011217538
21/04/2010,30.14,-0.013511492
20/04/2010,30.55,0.022175325
19/04/2010,29.88,-0.008663833
16/04/2010,30.14,-0.00430393
15/04/2010,30.27,-0.004285485
14/04/2010,30.4,0.043704434
13/04/2010,29.1,0.012796301
12/04/2010,28.73,0.003137531
09/04/2010,28.64,0.006304749
08/04/2010,28.46,-0.008745901
07/04/2010,28.71,0.000696864
06/04/2010,28.69,0.00069735
05/04/2010,28.67,0.009814309
01/04/2010,28.39,0.008134439
31/03/2010,28.16,-0.009542394
30/03/2010,28.43,-0.004562212
29/03/2010,28.56,0.004562212
26/03/2010,28.43,-0.002459162
25/03/2010,28.5,-0.00210305
24/03/2010,28.56,-0.017699577
23/03/2010,29.07,0.00967861
22/03/2010,28.79,0.018934647
19/03/2010,28.25,-0.007757444
18/03/2010,28.47,-0.004905406
17/03/2010,28.61,0.009129277
16/03/2010,28.35,0.018153195
15/03/2010,27.84,-0.013911407
12/03/2010,28.23,0.025835667
11/03/2010,27.51,0.008395742
10/03/2010,27.28,0.013284328
09/03/2010,26.92,-0.006295151
08/03/2010,27.09,-0.00625577
05/03/2010,27.26,0.00958356
04/03/2010,27,-0.000370302
03/03/2010,27.01,-0.010313167
02/03/2010,27.29,-0.007301967
01/03/2010,27.49,0.015765679
26/02/2010,27.06,-0.00221484
25/02/2010,27.12,-0.006248872
24/02/2010,27.29,0.015137819
23/02/2010,26.88,-0.007412932
22/02/2010,27.08,-0.012112462
19/02/2010,27.41,0.005120713
18/02/2010,27.27,0.007730574
17/02/2010,27.06,-0.005160351
16/02/2010,27.2,-0.001102333
12/02/2010,27.23,0.001470048
11/02/2010,27.19,0.019684944
10/02/2010,26.66,0.009421588
09/02/2010,26.41,0.004934533
08/02/2010,26.28,0
05/02/2010,26.28,0.012636584
04/02/2010,25.95,-0.036697895
03/02/2010,26.92,0.01346318
02/02/2010,26.56,0.001884304
01/02/2010,26.51,0.026760007
29/01/2010,25.81,-0.022223137
28/01/2010,26.39,-0.009428695
27/01/2010,26.64,0.007914117
26/01/2010,26.43,-0.000378286
25/01/2010,26.44,0.008736998
22/01/2010,26.21,-0.038178289
21/01/2010,27.23,-0.009866698
20/01/2010,27.5,-0.009410131
19/01/2010,27.76,0.013418152
15/01/2010,27.39,-0.023097382
14/01/2010,28.03,-0.007109877
13/01/2010,28.23,0.008537939
12/01/2010,27.99,-0.016652289
11/01/2010,28.46,-0.001404495
08/01/2010,28.5,0.005982773
07/01/2010,28.33,-0.005280773
06/01/2010,28.48,-0.008391658
05/01/2010,28.72,-0.015889799
04/01/2010,29.18,0.00446506
31/12/2009,29.05,-0.013335811
30/12/2009,29.44,0.014369046
29/12/2009,29.02,-0.004126553
28/12/2009,29.14,-0.003767773
24/12/2009,29.25,0.005828921
23/12/2009,29.08,0.004135085
22/12/2009,28.96,0.004152255
21/12/2009,28.84,0.01467019
18/12/2009,28.42,0.000351927
17/12/2009,28.41,-0.013981353
16/12/2009,28.81,0.010467646
15/12/2009,28.51,-0.005945113
14/12/2009,28.68,0.015106558
11/12/2009,28.25,-0.002121642
10/12/2009,28.31,0.011010589
09/12/2009,28,0.006808842
08/12/2009,27.81,0.001439367
07/12/2009,27.77,0
04/12/2009,27.77,0.003607508
03/12/2009,27.67,0.01823537
02/12/2009,27.17,0.012592759
01/12/2009,26.83,0.0222357
30/11/2009,26.24,0.007267196
27/11/2009,26.05,-0.013724958
25/11/2009,26.41,-0.00226929
24/11/2009,26.47,0.023314643
23/11/2009,25.86,0.012843142
20/11/2009,25.53,-0.00624758
19/11/2009,25.69,-0.041180046
18/11/2009,26.77,-0.012620806
17/11/2009,27.11,0.008148193
16/11/2009,26.89,0.004846235
13/11/2009,26.76,0.009763502
12/11/2009,26.5,-0.007893294
11/11/2009,26.71,0.018515549
10/11/2009,26.22,0.005353741
09/11/2009,26.08,0.018967087
06/11/2009,25.59,0.008634277
05/11/2009,25.37,0.038574489
04/11/2009,24.41,0.010708504
03/11/2009,24.15,0.002487563
02/11/2009,24.09,0.005411043
30/10/2009,23.96,-0.037276485
29/10/2009,24.87,0.020719815
28/10/2009,24.36,-0.016690801
27/10/2009,24.77,-0.011240584
26/10/2009,25.05,-0.009535233
23/10/2009,25.29,-0.021127546
22/10/2009,25.83,0.005045615
21/10/2009,25.7,-0.020412802
20/10/2009,26.23,-0.007595935
19/10/2009,26.43,0.012564414
16/10/2009,26.1,-0.012942701
15/10/2009,26.44,-0.022439236
14/10/2009,27.04,0.034998868
13/10/2009,26.11,-0.009149892
12/10/2009,26.35,0.007236748
09/10/2009,26.16,0.024377295
08/10/2009,25.53,-0.000783085
07/10/2009,25.55,0.002351098
06/10/2009,25.49,0.007481823
05/10/2009,25.3,0.011928571
02/10/2009,25,-0.009554213
01/10/2009,25.24,-0.048714695
30/09/2009,26.5,0.006815627
29/09/2009,26.32,-0.017326234
28/09/2009,26.78,0.018466702
25/09/2009,26.29,0.001903675
24/09/2009,26.24,-0.046173503
23/09/2009,27.48,-0.000727537
22/09/2009,27.5,0.011704596
21/09/2009,27.18,0.002578745
18/09/2009,27.11,0.002955303
17/09/2009,27.03,-0.013595653
16/09/2009,27.4,-0.002915454
15/09/2009,27.48,0.004010944
14/09/2009,27.37,-0.00255428
11/09/2009,27.44,-0.019130704
10/09/2009,27.97,0.012954481
09/09/2009,27.61,0.019382578
08/09/2009,27.08,0.013383099
04/09/2009,26.72,0.018127385
03/09/2009,26.24,0.023521424
02/09/2009,25.63,-0.006610952
01/09/2009,25.8,-0.028655256
31/08/2009,26.55,-0.011608443
28/08/2009,26.86,0.016516892
27/08/2009,26.42,-0.001134859
26/08/2009,26.45,0.007971194
25/08/2009,26.24,-0.006457762
24/08/2009,26.41,-0.012043804
21/08/2009,26.73,0.005627477
20/08/2009,26.58,-0.000376152
19/08/2009,26.59,0.001128881
18/08/2009,26.56,0.004906596
17/08/2009,26.43,-0.022447632
14/08/2009,27.03,-0.01396055
13/08/2009,27.41,0.022132958
12/08/2009,26.81,0.018825857
11/08/2009,26.31,-0.01133799
10/08/2009,26.61,0.006787356
07/08/2009,26.43,-0.01091262
06/08/2009,26.72,-0.025860325
05/08/2009,27.42,0.008791265
04/08/2009,27.18,-0.002572112
03/08/2009,27.25,0.011812614
31/07/2009,26.93,-0.000742391
30/07/2009,26.95,-0.00222387
29/07/2009,27.01,-0.002218936
28/07/2009,27.07,0.000369481
27/07/2009,27.06,0.001109262
24/07/2009,27.03,0.005564845
23/07/2009,26.88,0.015370499
22/07/2009,26.47,0.022541547
21/07/2009,25.88,-0.006931102
20/07/2009,26.06,0.01391058
17/07/2009,25.7,0.028015247
16/07/2009,24.99,0.02348286
15/07/2009,24.41,0.031629769
14/07/2009,23.65,0.022232639
13/07/2009,23.13,0.017444838
10/07/2009,22.73,0.015517935
09/07/2009,22.38,0.024424552
08/07/2009,21.84,-0.002286761
07/07/2009,21.89,-0.032804559
06/07/2009,22.62,-0.008364566
02/07/2009,22.81,0.002194427
01/07/2009,22.76,0.009269543
30/06/2009,22.55,-0.000886525
29/06/2009,22.57,0.007114303
26/06/2009,22.41,0.006266807
25/06/2009,22.27,0.022248364
24/06/2009,21.78,0.017601195
23/06/2009,21.4,-0.010690318
22/06/2009,21.63,-0.038099846
19/06/2009,22.47,0.007146078
18/06/2009,22.31,-0.012472322
17/06/2009,22.59,0.012920652
16/06/2009,22.3,-0.010261076
15/06/2009,22.53,-0.009717391
12/06/2009,22.75,-0.017429635
11/06/2009,23.15,-0.002157498
10/06/2009,23.2,0.005619206
09/06/2009,23.07,0.058000197
08/06/2009,21.77,0.001378994
05/06/2009,21.74,-0.017780272
04/06/2009,22.13,0.012733233
03/06/2009,21.85,-0.00911168
02/06/2009,22.05,-0.024194729
01/06/2009,22.59,0.04620387
29/05/2009,21.57,0
28/05/2009,21.57,0.00371575
27/05/2009,21.49,-0.005105604
26/05/2009,21.6,0.0276948
22/05/2009,21.01,0.024085943
21/05/2009,20.51,-0.025987988
20/05/2009,21.05,0.016283885
19/05/2009,20.71,0
18/05/2009,20.71,0.026916232
15/05/2009,20.16,0.009970172
14/05/2009,19.96,0.009058945
13/05/2009,19.78,-0.024963853
12/05/2009,20.28,-0.036790209
11/05/2009,21.04,-0.022092555
08/05/2009,21.51,-0.052524521
07/05/2009,22.67,-0.02955452
06/05/2009,23.35,0.013365148
05/05/2009,23.04,-0.034971581
04/05/2009,23.86,0.043690032
01/05/2009,22.84,-0.006980831
30/04/2009,23,0.025986928
29/04/2009,22.41,0.015741274
28/04/2009,22.06,-0.000453206
27/04/2009,22.07,-0.008122788
24/04/2009,22.25,0.0067644
23/04/2009,22.1,-0.010353457
22/04/2009,22.33,0.002241651
21/04/2009,22.28,0.004047678
20/04/2009,22.19,-0.040623687
17/04/2009,23.11,0.002165909
16/04/2009,23.06,0.033512836
15/04/2009,22.3,-0.00268697
14/04/2009,22.36,-0.010233682
13/04/2009,22.59,-0.024055391
09/04/2009,23.14,0.024055391
08/04/2009,22.59,0.026010435
07/04/2009,22.01,-0.027779564
06/04/2009,22.63,-0.014912557
03/04/2009,22.97,0.031847008
02/04/2009,22.25,0.030111764
01/04/2009,21.59,0.018700872
31/03/2009,21.19,0.002362392
30/03/2009,21.14,-0.024761835
27/03/2009,21.67,-0.005063302
26/03/2009,21.78,0.024635222
25/03/2009,21.25,0.014218249
24/03/2009,20.95,-0.014688727
23/03/2009,21.26,0.052135358
20/03/2009,20.18,-0.03170224
19/03/2009,20.83,-0.010981251
18/03/2009,21.06,0.026462935
17/03/2009,20.51,0.024680423
16/03/2009,20.01,-0.019302752
13/03/2009,20.4,-0.010726578
12/03/2009,20.62,0.047166846
11/03/2009,19.67,0.038875069
10/03/2009,18.92,0.053186707
09/03/2009,17.94,-0.016584128
06/03/2009,18.24,0.003294896
05/03/2009,18.18,-0.014200129
04/03/2009,18.44,0.037573481
03/03/2009,17.76,-0.005614838
02/03/2009,17.86,-0.049696275
27/02/2009,18.77,0.004271229
26/02/2009,18.69,-0.017502436
25/02/2009,19.02,0.012698583
24/02/2009,18.78,0.03082158
23/02/2009,18.21,-0.035072383
20/02/2009,18.86,0.008519753
19/02/2009,18.7,-0.040351296
18/02/2009,19.47,0.015528262
17/02/2009,19.17,-0.037373175
13/02/2009,19.9,0.00756624
12/02/2009,19.75,0.025123085
11/02/2009,19.26,-0.009302393
10/02/2009,19.44,-0.057958277
09/02/2009,20.6,-0.001455251
06/02/2009,20.63,0.030014553
05/02/2009,20.02,0.031458708
04/02/2009,19.4,0.000515597
03/02/2009,19.39,0.012977083
02/02/2009,19.14,0.008921602
30/01/2009,18.97,0.031051745
29/01/2009,18.39,-0.037357599
28/01/2009,19.09,0.044451763
27/01/2009,18.26,0.040799176
26/01/2009,17.53,0.018423089
23/01/2009,17.21,0.033080394
22/01/2009,16.65,-0.027837154
21/01/2009,17.12,0.031447267
20/01/2009,16.59,-0.065329348
16/01/2009,17.71,0.026317308
15/01/2009,17.25,0.010489607
14/01/2009,17.07,-0.026591162
13/01/2009,17.53,0.013207197
12/01/2009,17.3,-0.035768786
09/01/2009,17.93,-0.027504484
08/01/2009,18.43,-0.00379096
07/01/2009,18.5,-0.078461417
06/01/2009,20.01,0.033539729
05/01/2009,19.35,
