Date,Close,RTN
25/01/2011,52.32,0.009602532
24/01/2011,51.82,-0.006348006
21/01/2011,52.15,-0.004209727
20/01/2011,52.37,0.022399083
19/01/2011,51.21,0.006464906
18/01/2011,50.88,0.012260387
14/01/2011,50.26,0.014832904
13/01/2011,49.52,0.003438862
12/01/2011,49.35,0.002637721
11/01/2011,49.22,-0.008496915
10/01/2011,49.64,-0.004221536
07/01/2011,49.85,0.022928873
06/01/2011,48.72,0.021158226
05/01/2011,47.7,0.014996585
04/01/2011,46.99,0.019338806
03/01/2011,46.09,-0.005409512
31/12/2010,46.34,0.00845167
30/12/2010,45.95,0.010941028
29/12/2010,45.45,-0.004390786
28/12/2010,45.65,0.001754002
27/12/2010,45.57,-0.000219419
23/12/2010,45.58,-0.000438693
22/12/2010,45.6,0.014356956
21/12/2010,44.95,-0.000222445
20/12/2010,44.96,-0.004659944
17/12/2010,45.17,-0.004858667
16/12/2010,45.39,0.011745287
15/12/2010,44.86,-0.017018866
14/12/2010,45.63,0.003512627
13/12/2010,45.47,-0.002416256
10/12/2010,45.58,-0.006342285
09/12/2010,45.87,-0.012780419
08/12/2010,46.46,-0.015802165
07/12/2010,47.2,0
06/12/2010,47.2,-0.004861047
03/12/2010,47.43,-0.018797546
02/12/2010,48.33,0.022599832
01/12/2010,47.25,0.02139119
30/11/2010,46.25,-0.006250694
29/11/2010,46.54,0.001290045
26/11/2010,46.48,-0.011338232
24/11/2010,47.01,0.012199188
23/11/2010,46.44,-0.001936109
22/11/2010,46.53,-0.010263079
19/11/2010,47.01,-0.00127551
18/11/2010,47.07,0.015630336
17/11/2010,46.34,0.009540402
16/11/2010,45.9,-0.013847041
15/11/2010,46.54,0.002797205
12/11/2010,46.41,-0.015819056
11/11/2010,47.15,-0.017033321
10/11/2010,47.96,-0.001250261
09/11/2010,48.02,-0.006434895
08/11/2010,48.33,0.003731348
05/11/2010,48.15,0.001870908
04/11/2010,48.06,0.006890099
03/11/2010,47.73,-0.001465508
02/11/2010,47.8,0.019007964
01/11/2010,46.9,0.017638659
29/10/2010,46.08,0.009594491
28/10/2010,45.64,-0.035725771
27/10/2010,47.3,-0.005271493
26/10/2010,47.55,0.008659891
25/10/2010,47.14,-0.009710864
22/10/2010,47.6,-0.004820296
21/10/2010,47.83,0.012412066
20/10/2010,47.24,0.014928833
19/10/2010,46.54,-0.016832186
18/10/2010,47.33,0.034827252
15/10/2010,45.71,0.004165303
14/10/2010,45.52,-0.007877502
13/10/2010,45.88,0.005463897
12/10/2010,45.63,0.002853069
11/10/2010,45.5,0.002200221
08/10/2010,45.4,-0.006804987
07/10/2010,45.71,-0.004801406
06/10/2010,45.93,0.007649475
05/10/2010,45.58,0.025104062
04/10/2010,44.45,-0.003593087
01/10/2010,44.61,-0.024359043
30/09/2010,45.71,0.003726032
29/09/2010,45.54,-0.005037794
28/09/2010,45.77,0.008777761
27/09/2010,45.37,-0.010960215
24/09/2010,45.87,0.018926621
23/09/2010,45.01,-0.018272385
22/09/2010,45.84,-0.009768883
21/09/2010,46.29,-0.01437022
20/09/2010,46.96,0.023048947
17/09/2010,45.89,0.003711389
16/09/2010,45.72,-0.002621233
15/09/2010,45.84,-0.008039152
14/09/2010,46.21,-0.006256088
13/09/2010,46.5,-0.004077696
10/09/2010,46.69,0.026477241
09/09/2010,45.47,0.003304332
08/09/2010,45.32,-0.007912129
07/09/2010,45.68,0.000218938
03/09/2010,45.67,0.000218986
02/09/2010,45.66,0.013227706
01/09/2010,45.06,0.025625138
31/08/2010,43.92,-0.006354992
30/08/2010,44.2,-0.000678503
27/08/2010,44.23,0.022406059
26/08/2010,43.25,0.000925283
25/08/2010,43.21,-0.001156471
24/08/2010,43.26,-0.005302606
23/08/2010,43.49,-0.005960586
20/08/2010,43.75,-0.005925268
19/08/2010,44.01,-0.027343703
18/08/2010,45.23,-0.005072235
17/08/2010,45.46,0.015517935
16/08/2010,44.76,0.000446927
13/08/2010,44.74,0.003358337
12/08/2010,44.59,-0.007596104
11/08/2010,44.93,-0.030036238
10/08/2010,46.3,-0.003234504
09/08/2010,46.45,0.006696213
06/08/2010,46.14,-0.006265549
05/08/2010,46.43,0.001940283
04/08/2010,46.34,0.007581537
03/08/2010,45.99,-0.019380452
02/08/2010,46.89,0.01331063
30/07/2010,46.27,-0.008607757
29/07/2010,46.67,-0.03370869
28/07/2010,48.27,-0.000828329
27/07/2010,48.31,-0.027158382
26/07/2010,49.64,0.011752922
23/07/2010,49.06,0.007570369
22/07/2010,48.69,0.011360238
21/07/2010,48.14,-0.006418906
20/07/2010,48.45,0.008706523
19/07/2010,48.03,0.006265685
16/07/2010,47.73,-0.026668247
15/07/2010,49.02,0.009222322
14/07/2010,48.57,0.004953571
13/07/2010,48.33,0.004770309
12/07/2010,48.1,-0.014653033
09/07/2010,48.81,-0.01403746
08/07/2010,49.5,0.01403746
07/07/2010,48.81,0.027837277
06/07/2010,47.47,-0.002314572
02/07/2010,47.58,-0.003147626
01/07/2010,47.73,-0.01373305
30/06/2010,48.39,-0.007412017
29/06/2010,48.75,-0.037048731
28/06/2010,50.59,0.004159657
25/06/2010,50.38,-0.008302084
24/06/2010,50.8,-0.022577837
23/06/2010,51.96,-0.004225088
22/06/2010,52.18,-0.019171129
21/06/2010,53.19,-0.001127396
18/06/2010,53.25,0.002820876
17/06/2010,53.1,0.004719216
16/06/2010,52.85,-0.005284028
15/06/2010,53.13,0.033103568
14/06/2010,51.4,-0.006013014
11/06/2010,51.71,0.004069379
10/06/2010,51.5,0.019410471
09/06/2010,50.51,0.000792236
08/06/2010,50.47,-0.00494121
07/06/2010,50.72,-0.014678804
04/06/2010,51.47,-0.030801096
03/06/2010,53.08,0.002641013
02/06/2010,52.94,0.018877479
01/06/2010,51.95,-0.008815695
28/05/2010,52.41,-0.004378874
27/05/2010,52.64,0.021312125
26/05/2010,51.53,-0.014449726
25/05/2010,52.28,-0.00705235
24/05/2010,52.65,-0.019746763
21/05/2010,53.7,0.008227421
20/05/2010,53.26,-0.035414988
19/05/2010,55.18,-0.004700786
18/05/2010,55.44,-0.021237525
17/05/2010,56.63,0.005489168
14/05/2010,56.32,-0.009366508
13/05/2010,56.85,-0.02002679
12/05/2010,58,0.009353957
11/05/2010,57.46,0.015256762
10/05/2010,56.59,0.025412964
07/05/2010,55.17,-0.025589658
06/05/2010,56.6,-0.028219953
05/05/2010,58.22,-0.006846997
04/05/2010,58.62,-0.015404452
03/05/2010,59.53,0.021049835
30/04/2010,58.29,-0.018358496
29/04/2010,59.37,0.018873297
28/04/2010,58.26,0.01156681
27/04/2010,57.59,-0.03010318
26/04/2010,59.35,-0.006214852
23/04/2010,59.72,0.003018617
22/04/2010,59.54,-0.007862859
21/04/2010,60.01,0.011564698
20/04/2010,59.32,0.012041187
19/04/2010,58.61,0.004960243
16/04/2010,58.32,-0.007516264
15/04/2010,58.76,0.009575997
14/04/2010,58.2,0.001203473
13/04/2010,58.13,0.012115067
12/04/2010,57.43,-0.001739736
09/04/2010,57.53,0.013298534
08/04/2010,56.77,-0.000704349
07/04/2010,56.81,-0.004566218
06/04/2010,57.07,-0.008375551
05/04/2010,57.55,0.011007362
01/04/2010,56.92,-0.003507545
31/03/2010,57.12,-0.005760686
30/03/2010,57.45,-0.003822103
29/03/2010,57.67,0.006611019
26/03/2010,57.29,0.000523789
25/03/2010,57.26,0.002623067
24/03/2010,57.11,-0.00244841
23/03/2010,57.25,0.002798672
22/03/2010,57.09,0.003861009
19/03/2010,56.87,0.000527658
18/03/2010,56.84,0
17/03/2010,56.84,0.000527937
16/03/2010,56.81,0.004410345
15/03/2010,56.56,-0.002119393
12/03/2010,56.68,-0.005454399
11/03/2010,56.99,-0.001928303
10/03/2010,57.1,0
09/03/2010,57.1,0.000525532
08/03/2010,57.07,-0.000700648
05/03/2010,57.11,0.006676061
04/03/2010,56.73,0.004416578
03/03/2010,56.48,-0.006705513
02/03/2010,56.86,0.001231852
01/03/2010,56.79,0.009732006
26/02/2010,56.24,0.006958722
25/02/2010,55.85,-0.005713281
24/02/2010,56.17,0.011819622
23/02/2010,55.51,-0.006106341
22/02/2010,55.85,0.005566044
19/02/2010,55.54,0.003246171
18/02/2010,55.36,0.015289704
17/02/2010,54.52,0.000366905
16/02/2010,54.5,0.020389956
12/02/2010,53.4,-0.004857099
11/02/2010,53.66,0.002799293
10/02/2010,53.51,0.001870558
09/02/2010,53.41,0.011676216
08/02/2010,52.79,-0.011676216
05/02/2010,53.41,-0.008946938
04/02/2010,53.89,-0.017110159
03/02/2010,54.82,0.002374214
02/02/2010,54.69,0.032143966
01/02/2010,52.96,0.010057965
29/01/2010,52.43,-0.005136509
28/01/2010,52.7,-0.014318255
27/01/2010,53.46,-0.000187038
26/01/2010,53.47,0.0048744
25/01/2010,53.21,0.003765774
22/01/2010,53.01,-0.011814483
21/01/2010,53.64,-0.015538603
20/01/2010,54.48,-0.004212846
19/01/2010,54.71,0.0134329
15/01/2010,53.98,-0.007566706
14/01/2010,54.39,0.01202271
13/01/2010,53.74,0.01386569
12/01/2010,53,0
11/01/2010,53,0.010431579
08/01/2010,52.45,0.021195398
07/01/2010,51.35,0.012147485
06/01/2010,50.73,-0.014093011
05/01/2010,51.45,-0.014663585
04/01/2010,52.21,0.013303966
31/12/2009,51.52,-0.012729198
30/12/2009,52.18,-0.01029561
29/12/2009,52.72,-0.001326889
28/12/2009,52.79,0.010281888
24/12/2009,52.25,0.004796172
23/12/2009,52,-0.010521379
22/12/2009,52.55,-0.007771814
21/12/2009,52.96,0.009676577
18/12/2009,52.45,-0.001333715
17/12/2009,52.52,-0.009475151
16/12/2009,53.02,-0.006017318
15/12/2009,53.34,-0.00187301
14/12/2009,53.44,0.013185348
11/12/2009,52.74,0.009717138
10/12/2009,52.23,0.008266893
09/12/2009,51.8,-0.010752792
08/12/2009,52.36,-0.008178838
07/12/2009,52.79,0.00265554
04/12/2009,52.65,0.021308033
03/12/2009,51.54,-0.006960585
02/12/2009,51.9,0.001928641
01/12/2009,51.8,0.005225987
30/11/2009,51.53,-0.001938737
27/11/2009,51.63,-0.007525361
25/11/2009,52.02,0.007138064
24/11/2009,51.65,0.004074116
23/11/2009,51.44,0.016662152
20/11/2009,50.59,0.015136716
19/11/2009,49.83,-0.011572356
18/11/2009,50.41,0.003975358
17/11/2009,50.21,0.008199226
16/11/2009,49.8,0.015582628
13/11/2009,49.03,0.009632209
12/11/2009,48.56,-0.005954232
11/11/2009,48.85,0.010081353
10/11/2009,48.36,0.003936605
09/11/2009,48.17,0.01253411
06/11/2009,47.57,0.010354028
05/11/2009,47.08,0.018219344
04/11/2009,46.23,0.010437146
03/11/2009,45.75,0.000437254
02/11/2009,45.73,0.009889104
30/10/2009,45.28,-0.012945875
29/10/2009,45.87,0.005684318
28/10/2009,45.61,-0.008949094
27/10/2009,46.02,0.00021732
26/10/2009,46.01,-0.009087038
23/10/2009,46.43,-0.00836466
22/10/2009,46.82,0.035655951
21/10/2009,45.18,-0.00793655
20/10/2009,45.54,-0.034742948
19/10/2009,47.15,0.012807005
16/10/2009,46.55,-0.001073537
15/10/2009,46.6,-0.006843483
14/10/2009,46.92,0.020455014
13/10/2009,45.97,0.002395732
12/10/2009,45.86,-0.005436569
09/10/2009,46.11,0.011341452
08/10/2009,45.59,-0.00415892
07/10/2009,45.78,-0.016679689
06/10/2009,46.55,0.009280308
05/10/2009,46.12,0.002387931
02/10/2009,46.01,-0.014242796
01/10/2009,46.67,-0.027474256
30/09/2009,47.97,-0.006855745
29/09/2009,48.3,0.00623055
28/09/2009,48,0.008578356
25/09/2009,47.59,0.004422456
24/09/2009,47.38,-0.015081978
23/09/2009,48.1,0.009609433
22/09/2009,47.64,-0.003143668
21/09/2009,47.79,-0.011236073
18/09/2009,48.33,0.012701889
17/09/2009,47.72,0.033020361
16/09/2009,46.17,0.00173423
15/09/2009,46.09,-0.000867491
14/09/2009,46.13,-0.009278306
11/09/2009,46.56,0.007329199
10/09/2009,46.22,-0.004748552
09/09/2009,46.44,0.003235202
08/09/2009,46.29,-0.005815848
04/09/2009,46.56,0.014712511
03/09/2009,45.88,-0.00868061
02/09/2009,46.28,-0.006031901
01/09/2009,46.56,-0.013228271
31/08/2009,47.18,-0.002962965
28/08/2009,47.32,-0.00925543
27/08/2009,47.76,0.003355708
26/08/2009,47.6,-0.001888971
25/08/2009,47.69,-0.006270924
24/08/2009,47.99,-0.004781217
21/08/2009,48.22,0.026690667
20/08/2009,46.95,-0.006369448
19/08/2009,47.25,0.000211663
18/08/2009,47.24,0.00233125
17/08/2009,47.13,-0.00845135
14/08/2009,47.53,-0.001261565
13/08/2009,47.59,-0.002308743
12/08/2009,47.7,0.021187233
11/08/2009,46.7,-0.008741128
10/08/2009,47.11,-0.000848716
07/08/2009,47.15,0.012592206
06/08/2009,46.56,-0.010894052
05/08/2009,47.07,-0.011826959
04/08/2009,47.63,-0.004399295
03/08/2009,47.84,0.018778904
31/07/2009,46.95,-0.009960875
30/07/2009,47.42,0.018087524
29/07/2009,46.57,0.005814596
28/07/2009,46.3,0.015672937
27/07/2009,45.58,0.004177207
24/07/2009,45.39,-0.007899975
23/07/2009,45.75,0.016751549
22/07/2009,44.99,0.002447982
21/07/2009,44.88,-0.00577651
20/07/2009,45.14,0.004440505
17/07/2009,44.94,-0.012384059
16/07/2009,45.5,0.0217738
15/07/2009,44.52,0.006535235
14/07/2009,44.23,0.014804962
13/07/2009,43.58,0.020867903
10/07/2009,42.68,0.009652812
09/07/2009,42.27,0.002368547
08/07/2009,42.17,0.002136499
07/07/2009,42.08,-0.029041854
06/07/2009,43.32,0.007181775
02/07/2009,43.01,-0.042782406
01/07/2009,44.89,0.010300136
30/06/2009,44.43,-0.021597188
29/06/2009,45.4,0.020022916
26/06/2009,44.5,-0.013836418
25/06/2009,45.12,0.020148432
24/06/2009,44.22,-0.011914269
23/06/2009,44.75,-0.013759649
22/06/2009,45.37,-0.015527923
19/06/2009,46.08,0.003696058
18/06/2009,45.91,0.0131552
17/06/2009,45.31,0.01020417
16/06/2009,44.85,-0.003338901
15/06/2009,45,-0.006865269
12/06/2009,45.31,-0.007913869
11/06/2009,45.67,0.001533911
10/06/2009,45.6,0.01368977
09/06/2009,44.98,-0.021335902
08/06/2009,45.95,-0.005858756
05/06/2009,46.22,0.026305769
04/06/2009,45.02,0.004452367
03/06/2009,44.82,-0.015497321
02/06/2009,45.52,-0.007877502
01/06/2009,45.88,0.027174985
29/05/2009,44.65,-0.000895456
28/05/2009,44.69,0.011024974
27/05/2009,44.2,-0.008560539
26/05/2009,44.58,0.025214283
22/05/2009,43.47,-0.004819286
21/05/2009,43.68,-0.023530497
20/05/2009,44.72,0.006280864
19/05/2009,44.44,-0.015407249
18/05/2009,45.13,-0.020614765
15/05/2009,46.07,-0.020411064
14/05/2009,47.02,-0.003820849
13/05/2009,47.2,-0.014095111
12/05/2009,47.87,0.004396532
11/05/2009,47.66,-0.012717778
08/05/2009,48.27,0.016712317
07/05/2009,47.47,-0.002944891
06/05/2009,47.61,0.001681733
05/05/2009,47.53,0.011851991
04/05/2009,46.97,0.028067473
01/05/2009,45.67,0.009681044
30/04/2009,45.23,-0.020353039
29/04/2009,46.16,0.027230492
28/04/2009,44.92,-0.000222593
27/04/2009,44.93,0.025015389
24/04/2009,43.82,-0.005007978
23/04/2009,44.04,0.064235812
22/04/2009,41.3,0.005097717
21/04/2009,41.09,-0.003401364
20/04/2009,41.23,-0.030573196
17/04/2009,42.51,-0.017951292
16/04/2009,43.28,0.025033475
15/04/2009,42.21,0.004273511
14/04/2009,42.03,-0.000951249
13/04/2009,42.07,-0.009933857
09/04/2009,42.49,0.017329811
08/04/2009,41.76,0.021297998
07/04/2009,40.88,-0.01890049
06/04/2009,41.66,0.079662719
03/04/2009,38.47,-0.041996246
02/04/2009,40.12,0.017348015
01/04/2009,39.43,0.012504948
31/03/2009,38.94,0.003601753
30/03/2009,38.8,-0.01534557
27/03/2009,39.4,-0.017610518
26/03/2009,40.1,0.074261446
25/03/2009,37.23,0.032762963
24/03/2009,36.03,0.020468961
23/03/2009,35.3,-0.001415428
20/03/2009,35.35,-0.024036931
19/03/2009,36.21,-0.003308522
18/03/2009,36.33,0.026214552
17/03/2009,35.39,0.021420211
16/03/2009,34.64,0.02395674
13/03/2009,33.82,-0.029713809
12/03/2009,34.84,0.037133341
11/03/2009,33.57,-0.030509847
10/03/2009,34.61,0.023386041
09/03/2009,33.81,-0.031156982
06/03/2009,34.88,-0.025754926
05/03/2009,35.79,-0.04400218
04/03/2009,37.4,0.025729246
03/03/2009,36.45,-0.033983853
02/03/2009,37.71,-0.058203861
27/02/2009,39.97,-0.050730214
26/02/2009,42.05,-0.022805737
25/02/2009,43.02,-0.041881405
24/02/2009,44.86,0.022999886
23/02/2009,43.84,-0.038483496
20/02/2009,45.56,-0.017838193
19/02/2009,46.38,0.005404834
18/02/2009,46.13,0.011555781
17/02/2009,45.6,-0.024692613
13/02/2009,46.74,0.002141787
12/02/2009,46.64,-0.007263437
11/02/2009,46.98,0.002984441
10/02/2009,46.84,-0.032968865
09/02/2009,48.41,0.012680764
06/02/2009,47.8,-0.025610652
05/02/2009,49.04,0.009012761
04/02/2009,48.6,0.005777977
03/02/2009,48.32,-0.007628117
02/02/2009,48.69,-0.038873085
30/01/2009,50.62,0.006341678
29/01/2009,50.3,0.012603948
28/01/2009,49.67,-0.002212168
27/01/2009,49.78,-0.011782463
26/01/2009,50.37,-0.000198511
23/01/2009,50.38,-0.022763934
22/01/2009,51.54,-0.003292981
21/01/2009,51.71,0.00484638
20/01/2009,51.46,-0.023241227
16/01/2009,52.67,0.013379404
15/01/2009,51.97,0.019821869
14/01/2009,50.95,0.033123539
13/01/2009,49.29,-0.025043881
12/01/2009,50.54,0.000395804
09/01/2009,50.52,0.006952059
08/01/2009,50.17,-0.014445685
07/01/2009,50.9,-0.017334157
06/01/2009,51.79,-0.013425595
05/01/2009,52.49,
