Date,Close,JNJ
24/01/2011,62.22,-0.007046794
21/01/2011,62.66,-0.003186746
20/01/2011,62.86,0.004783935
19/01/2011,62.56,0.007380107
18/01/2011,62.1,-0.007220248
14/01/2011,62.55,-0.005738897
13/01/2011,62.91,0.006538577
12/01/2011,62.5,0.003686788
11/01/2011,62.27,0.001768063
10/01/2011,62.16,-0.007053572
07/01/2011,62.6,-0.009697238
06/01/2011,63.21,-0.001580778
05/01/2011,63.31,-0.000631612
04/01/2011,63.35,0.008401413
03/01/2011,62.82,0.015561395
31/12/2010,61.85,-0.001454076
30/12/2010,61.94,-0.00306279
29/12/2010,62.13,0.001288452
28/12/2010,62.05,0.001935797
27/12/2010,61.93,-0.00515382
23/12/2010,62.25,0.003701622
22/12/2010,62.02,-0.005146361
21/12/2010,62.34,-0.00240327
20/12/2010,62.49,-0.000799808
17/12/2010,62.54,0.002241077
16/12/2010,62.4,-0.002720655
15/12/2010,62.57,-0.003191322
14/12/2010,62.77,0.014603485
13/12/2010,61.86,-0.00080795
10/12/2010,61.91,-0.002419941
09/12/2010,62.06,-0.006264578
08/12/2010,62.45,0.00224431
07/12/2010,62.31,0.001766927
06/12/2010,62.2,-0.005771096
03/12/2010,62.56,-0.000639182
02/12/2010,62.6,0.002879541
01/12/2010,62.42,0.014035884
30/11/2010,61.55,-0.005831865
29/11/2010,61.91,-0.006279708
26/11/2010,62.3,-0.015765913
24/11/2010,63.29,0.006658236
23/11/2010,62.87,-0.011858784
22/11/2010,63.62,-0.003295413
19/11/2010,63.83,0
18/11/2010,63.83,0.012136645
17/11/2010,63.06,-0.001267829
16/11/2010,63.14,-0.015713711
15/11/2010,64.14,0.0073547
12/11/2010,63.67,-0.003918807
11/11/2010,63.92,-0.000469227
10/11/2010,63.95,-0.005613612
09/11/2010,64.31,-0.000310945
08/11/2010,64.33,-0.00496202
05/11/2010,64.65,-0.001700024
04/11/2010,64.76,0.008840693
03/11/2010,64.19,0.004841112
02/11/2010,63.88,0.002978759
01/11/2010,63.69,-0.000784745
29/10/2010,63.74,0.002827967
28/10/2010,63.56,-0.000157319
27/10/2010,63.57,-0.004238292
26/10/2010,63.84,-0.002190581
25/10/2010,63.98,0.002660617
22/10/2010,63.81,-0.002816903
21/10/2010,63.99,0.006113351
20/10/2010,63.6,0.004886132
19/10/2010,63.29,-0.008965848
18/10/2010,63.86,0.004551526
15/10/2010,63.57,-0.002670648
14/10/2010,63.74,0.002513354
13/10/2010,63.58,0.004571617
12/10/2010,63.29,-0.00015799
11/10/2010,63.3,0.001106457
08/10/2010,63.23,0.000158165
07/10/2010,63.22,0.00015819
06/10/2010,63.21,0.006507443
05/10/2010,62.8,0.018157484
04/10/2010,61.67,-0.001296387
01/10/2010,61.75,-0.00339504
30/09/2010,61.96,-0.005632911
29/09/2010,62.31,-0.001924003
28/09/2010,62.43,0.00642779
27/09/2010,62.03,-0.001771765
24/09/2010,62.14,0.00532474
23/09/2010,61.81,-0.002585233
22/09/2010,61.97,0.000484222
21/09/2010,61.94,-0.002418771
20/09/2010,62.09,0.008410206
17/09/2010,61.57,0.004558041
16/09/2010,61.29,0.003923497
15/09/2010,61.05,0.007728395
14/09/2010,60.58,0.004301082
13/09/2010,60.32,0.00565255
10/09/2010,59.98,0.00267112
09/09/2010,59.82,0.016348219
08/09/2010,58.85,0.002552107
07/09/2010,58.7,-0.003910572
03/09/2010,58.93,0.005444968
02/09/2010,58.61,0.005474778
01/09/2010,58.29,0.022028469
31/08/2010,57.02,-0.00489854
30/08/2010,57.3,-0.005221944
27/08/2010,57.6,-0.003466208
26/08/2010,57.8,-0.003109348
25/08/2010,57.98,-0.000517286
24/08/2010,58.01,-0.014716214
23/08/2010,58.87,0.002210697
20/08/2010,58.74,0.000340541
19/08/2010,58.72,-0.010671737
18/08/2010,59.35,0.002192798
17/08/2010,59.22,0.020643913
16/08/2010,58.01,-0.002410469
13/08/2010,58.15,-0.006342697
12/08/2010,58.52,0.000341822
11/08/2010,58.5,-0.015772395
10/08/2010,59.43,-0.010378399
09/08/2010,60.05,0.001499875
06/08/2010,59.96,0.003341132
05/08/2010,59.76,0.000334728
04/08/2010,59.74,0.006549692
03/08/2010,59.35,0.010671737
02/08/2010,58.72,0.010786852
30/07/2010,58.09,0.00448586
29/07/2010,57.83,0
28/07/2010,57.83,-0.004657992
27/07/2010,58.1,0.00621549
26/07/2010,57.74,0.001906909
23/07/2010,57.63,0.010641182
22/07/2010,57.02,-0.001752235
21/07/2010,57.12,-0.025239023
20/07/2010,58.58,-0.01675875
19/07/2010,59.57,0.002184691
16/07/2010,59.44,-0.013701133
15/07/2010,60.26,-0.005956338
14/07/2010,60.62,0.001981507
13/07/2010,60.5,0.004804914
12/07/2010,60.21,-0.005465852
09/07/2010,60.54,-0.013779746
08/07/2010,61.38,0.012624153
07/07/2010,60.61,0.025567438
06/07/2010,59.08,0
02/07/2010,59.08,0.000169276
01/07/2010,59.07,0.000169305
30/06/2010,59.06,-0.003043113
29/06/2010,59.24,-0.003538634
28/06/2010,59.45,0.012695896
25/06/2010,58.7,-0.015215847
24/06/2010,59.6,0.006058585
23/06/2010,59.24,0.001351352
22/06/2010,59.16,0.000507228
21/06/2010,59.13,-0.000845237
18/06/2010,59.18,0
17/06/2010,59.18,-0.001013342
16/06/2010,59.24,0.001689475
15/06/2010,59.14,0.012249217
14/06/2010,58.42,-0.000684463
11/06/2010,58.46,-0.000683995
10/06/2010,58.5,0.005656996
09/06/2010,58.17,-0.0080473
08/06/2010,58.64,0.010974047
07/06/2010,58,-0.000172399
04/06/2010,58.01,-0.029888453
03/06/2010,59.77,0.000669456
02/06/2010,59.73,0.016373055
01/06/2010,58.76,0.007859258
28/05/2010,58.3,-0.012443696
27/05/2010,59.03,-0.01061599
26/05/2010,59.66,-0.011499168
25/05/2010,60.35,-0.003638773
24/05/2010,60.57,-0.005104993
21/05/2010,60.88,0.005435244
20/05/2010,60.55,-0.027207021
19/05/2010,62.22,-0.011981931
18/05/2010,62.97,-0.014347901
17/05/2010,63.88,-0.0014079
14/05/2010,63.97,-0.010883192
13/05/2010,64.67,-0.003550208
12/05/2010,64.9,0.003550208
11/05/2010,64.67,-0.001236285
10/05/2010,64.75,0.022490406
07/05/2010,63.31,-0.001420567
06/05/2010,63.4,-0.027074938
05/05/2010,65.14,0.006777598
04/05/2010,64.7,-0.009690147
03/05/2010,65.33,0.015891718
30/04/2010,64.3,-0.010981473
29/04/2010,65.01,0.006017144
28/04/2010,64.62,0.00527542
27/04/2010,64.28,-0.007439588
26/04/2010,64.76,-0.004314336
23/04/2010,65.04,0.004005551
22/04/2010,64.78,-0.009372428
21/04/2010,65.39,-0.009133874
20/04/2010,65.99,-0.000605969
19/04/2010,66.03,0.015414269
16/04/2010,65.02,-0.007507888
15/04/2010,65.51,0.000305344
14/04/2010,65.49,-0.002897006
13/04/2010,65.68,0.008716318
12/04/2010,65.11,-0.000460653
09/04/2010,65.14,0.003229033
08/04/2010,64.93,-0.004456404
07/04/2010,65.22,-0.001378994
06/04/2010,65.31,-0.001377095
05/04/2010,65.4,-0.005641549
01/04/2010,65.77,0.008704338
31/03/2010,65.2,0.004611845
30/03/2010,64.9,0.001233426
29/03/2010,64.82,0.006811172
26/03/2010,64.38,-0.002946881
25/03/2010,64.57,-0.002783794
24/03/2010,64.75,-0.00937675
23/03/2010,65.36,0.003985901
22/03/2010,65.1,-0.000153598
19/03/2010,65.11,0.000768226
18/03/2010,65.06,0.006321816
17/03/2010,64.65,0.001857873
16/03/2010,64.53,-0.000619675
15/03/2010,64.57,0.006058271
12/03/2010,64.18,-0.000623053
11/03/2010,64.22,-0.001089409
10/03/2010,64.29,0.000311139
09/03/2010,64.27,0.001089749
08/03/2010,64.2,0.002495323
05/03/2010,64.04,0.007366227
04/03/2010,63.57,0.0026778
03/03/2010,63.4,-0.000630716
02/03/2010,63.44,0.000788457
01/03/2010,63.39,0.006171394
26/02/2010,63,-0.004434597
25/02/2010,63.28,-0.002682871
24/02/2010,63.45,0.0022089
23/02/2010,63.31,-0.002839119
22/02/2010,63.49,-0.005027505
19/02/2010,63.81,-0.011220314
18/02/2010,64.53,0.008559697
17/02/2010,63.98,0.005799844
16/02/2010,63.61,0.014090315
12/02/2010,62.72,-0.003024758
11/02/2010,62.91,0.002865331
10/02/2010,62.73,-0.000478126
09/02/2010,62.76,0.006233537
08/02/2010,62.37,-0.004319661
05/02/2010,62.64,0
04/02/2010,62.64,-0.015681006
03/02/2010,63.63,-0.005641764
02/02/2010,63.99,0.014164543
01/02/2010,63.09,0.003652247
29/01/2010,62.86,-0.014843159
28/01/2010,63.8,0.005658613
27/01/2010,63.44,0.010298752
26/01/2010,62.79,-0.006824882
25/01/2010,63.22,0.000316406
22/01/2010,63.2,-0.012109922
21/01/2010,63.97,-0.01827808
20/01/2010,65.15,-0.003065136
19/01/2010,65.35,0.012162416
15/01/2010,64.56,-0.008329525
14/01/2010,65.1,0.001998924
13/01/2010,64.97,0.006330601
12/01/2010,64.56,0.005280335
11/01/2010,64.22,0.000155727
08/01/2010,64.21,0.003432141
07/01/2010,63.99,-0.007162908
06/01/2010,64.45,0.008100995
05/01/2010,63.93,-0.0116633
04/01/2010,64.68,0.004183134
31/12/2009,64.41,-0.007732794
30/12/2009,64.91,-0.000462072
29/12/2009,64.94,0
28/12/2009,64.94,0.003702565
24/12/2009,64.7,0.002011295
23/12/2009,64.57,0.000619675
22/12/2009,64.53,0.003104147
21/12/2009,64.33,-0.000621601
18/12/2009,64.37,-0.001552313
17/12/2009,64.47,-0.005105604
16/12/2009,64.8,0.000926355
15/12/2009,64.74,-0.003392447
14/12/2009,64.96,0.001694785
11/12/2009,64.85,0.001234378
10/12/2009,64.77,0.006039507
09/12/2009,64.38,0.002021302
08/12/2009,64.25,-0.001865962
07/12/2009,64.37,0.000155364
04/12/2009,64.36,0.003112359
03/12/2009,64.16,0.00437364
02/12/2009,63.88,0.00580895
01/12/2009,63.51,0.01060556
30/11/2009,62.84,-0.000795355
27/11/2009,62.89,-0.006498161
25/11/2009,63.3,0.001897534
24/11/2009,63.18,0.00778585
23/11/2009,62.69,0.006080019
20/11/2009,62.31,-0.001924003
19/11/2009,62.43,0.001763528
18/11/2009,62.32,0.002409833
17/11/2009,62.17,-0.000321647
16/11/2009,62.19,0.0122959
13/11/2009,61.43,0.004568453
12/11/2009,61.15,0.00458942
11/11/2009,60.87,-0.005896823
10/11/2009,61.23,0.007870183
09/11/2009,60.75,0.007434978
06/11/2009,60.3,0.00532093
05/11/2009,59.98,0.007698783
04/11/2009,59.52,0.009962092
03/11/2009,58.93,-0.009457932
02/11/2009,59.49,0.007423689
30/10/2009,59.05,-0.01362396
29/10/2009,59.86,0.004856411
28/10/2009,59.57,-0.007525748
27/10/2009,60.02,-0.001165598
26/10/2009,60.09,-0.007460865
23/10/2009,60.54,-0.00658547
22/10/2009,60.94,0.010391846
21/10/2009,60.31,-0.004631935
20/10/2009,60.59,-0.009363518
19/10/2009,61.16,0.011511392
16/10/2009,60.46,-0.007907784
15/10/2009,60.94,0.006420304
14/10/2009,60.55,-0.007568315
13/10/2009,61.01,-0.024608656
12/10/2009,62.53,0.012714423
09/10/2009,61.74,0.013042246
08/10/2009,60.94,0.003781344
07/10/2009,60.71,0.006942177
06/10/2009,60.29,0.007826199
05/10/2009,59.82,0.001505646
02/10/2009,59.73,-0.001338464
01/10/2009,59.81,-0.017896087
30/09/2009,60.89,-0.000656707
29/09/2009,60.93,-0.005564662
28/09/2009,61.27,0.010665455
25/09/2009,60.62,-0.001648261
24/09/2009,60.72,-0.000823113
23/09/2009,60.77,-0.005088234
22/09/2009,61.08,0.006735138
21/09/2009,60.67,-0.001811446
18/09/2009,60.78,0.000164541
17/09/2009,60.77,0.009590021
16/09/2009,60.19,0.000664783
15/09/2009,60.15,-0.003153791
14/09/2009,60.34,-0.001324942
11/09/2009,60.42,-0.003964326
10/09/2009,60.66,-0.004277026
09/09/2009,60.92,0.005761807
08/09/2009,60.57,0.004135997
04/09/2009,60.32,0.010499222
03/09/2009,59.69,-0.001172039
02/09/2009,59.76,-0.003007521
01/09/2009,59.94,-0.008307076
31/08/2009,60.44,0.002484885
28/08/2009,60.29,-0.00331181
27/08/2009,60.49,-0.002311758
26/08/2009,60.63,-0.008376496
25/08/2009,61.14,-0.002287209
24/08/2009,61.28,0.004087979
21/08/2009,61.03,0.001311691
20/08/2009,60.95,0.009561563
19/08/2009,60.37,0.009486632
18/08/2009,59.8,-0.000334392
17/08/2009,59.82,-0.004336954
14/08/2009,60.08,-0.003986716
13/08/2009,60.32,-0.004466139
12/08/2009,60.59,0.00612534
11/08/2009,60.22,-0.00826861
10/08/2009,60.72,0.013596628
07/08/2009,59.9,-0.000500709
06/08/2009,59.93,-0.008639363
05/08/2009,60.45,-0.01004041
04/08/2009,61.06,-0.000654879
03/08/2009,61.1,0.003442909
31/07/2009,60.89,-0.014672581
30/07/2009,61.79,0.010248158
29/07/2009,61.16,0.003931853
28/07/2009,60.92,-0.005728799
27/07/2009,61.27,-0.003909436
24/07/2009,61.51,0.02119524
23/07/2009,60.22,0.017251914
22/07/2009,59.19,-0.005055622
21/07/2009,59.49,0.007254355
20/07/2009,59.06,-0.002874294
17/07/2009,59.23,-0.00033761
16/07/2009,59.25,0.004906532
15/07/2009,58.96,0.012458562
14/07/2009,58.23,0.008796952
13/07/2009,57.72,0.013781291
10/07/2009,56.93,0.004224615
09/07/2009,56.69,-0.006855964
08/07/2009,57.08,0.01500337
07/07/2009,56.23,-0.006911857
06/07/2009,56.62,0.011367796
02/07/2009,55.98,-0.0192841
01/07/2009,57.07,0.004742259
30/06/2009,56.8,-0.002812941
29/06/2009,56.96,0.006340282
26/06/2009,56.6,0.005847452
25/06/2009,56.27,0.014499493
24/06/2009,55.46,0.008147053
23/06/2009,55.01,-0.008687837
22/06/2009,55.49,-0.010754719
19/06/2009,56.09,0.005362902
18/06/2009,55.79,0.010631689
17/06/2009,55.2,0.010562837
16/06/2009,54.62,-0.002377253
15/06/2009,54.75,-0.023645177
12/06/2009,56.06,0.000178396
11/06/2009,56.05,0.006982393
10/06/2009,55.66,-0.000718391
09/06/2009,55.7,0.001257523
08/06/2009,55.63,-0.005378285
05/06/2009,55.93,0.00161045
04/06/2009,55.84,-0.005714301
03/06/2009,56.16,-0.000889917
02/06/2009,56.21,0.007679295
01/06/2009,55.78,0.011177329
29/05/2009,55.16,0.011487044
28/05/2009,54.53,0.005701165
27/05/2009,54.22,-0.018999475
26/05/2009,55.26,0.008906721
22/05/2009,54.77,-0.004008752
21/05/2009,54.99,-0.015876213
20/05/2009,55.87,-0.00035791
19/05/2009,55.89,-0.002858676
18/05/2009,56.05,0.011484067
15/05/2009,55.41,0.007063327
14/05/2009,55.02,-0.00235999
13/05/2009,55.15,0.00272356
12/05/2009,55,0.016314174
11/05/2009,54.11,-0.015950471
08/05/2009,54.98,0.0016383
07/05/2009,54.89,0.012465789
06/05/2009,54.21,-0.002763196
05/05/2009,54.36,0.011098893
04/05/2009,53.76,0.022003709
01/05/2009,52.59,0.004383047
30/04/2009,52.36,0.025729246
29/04/2009,51.03,0.007474464
28/04/2009,50.65,-0.004137529
27/04/2009,50.86,-0.001179014
24/04/2009,50.92,-0.009382399
23/04/2009,51.4,0.004289342
22/04/2009,51.18,-0.024702144
21/04/2009,52.46,-0.000190603
20/04/2009,52.47,-0.010993287
17/04/2009,53.05,0.01615237
16/04/2009,52.2,0.008271664
15/04/2009,51.77,0.007756486
14/04/2009,51.37,0.004291852
13/04/2009,51.15,-0.005070214
09/04/2009,51.41,-0.000777756
08/04/2009,51.45,0.001750803
07/04/2009,51.36,-0.016222836
06/04/2009,52.2,0.000958313
03/04/2009,52.15,-0.015601534
02/04/2009,52.97,-0.00132063
01/04/2009,53.04,0.008330226
31/03/2009,52.6,-0.007764455
30/03/2009,53.01,0.003401364
27/03/2009,52.83,-0.001324128
26/03/2009,52.9,0.00075643
25/03/2009,52.86,0.003031454
24/03/2009,52.7,-0.010006692
23/03/2009,53.23,0.029744805
20/03/2009,51.67,0.031655056
19/03/2009,50.06,-0.011914359
18/03/2009,50.66,-0.001183666
17/03/2009,50.72,-0.000197141
16/03/2009,50.73,0.001775674
13/03/2009,50.64,0.03292148
12/03/2009,49,0.022704794
11/03/2009,47.9,0.002508363
10/03/2009,47.78,0.025006601
09/03/2009,46.6,-0.028975274
06/03/2009,47.97,0.006273546
05/03/2009,47.67,-0.029556766
04/03/2009,49.1,0.03018629
03/03/2009,47.64,-0.005860209
02/03/2009,47.92,-0.042490052
27/02/2009,50,-0.047646653
26/02/2009,52.44,-0.028573372
25/02/2009,53.96,-0.010691346
24/02/2009,54.54,0.016452908
23/02/2009,53.65,-0.018467746
20/02/2009,54.65,-0.023151694
19/02/2009,55.93,0.00178955
18/02/2009,55.83,-0.002683125
17/02/2009,55.98,-0.019809633
13/02/2009,57.1,-0.011838578
12/02/2009,57.78,0.007818648
11/02/2009,57.33,0.010520876
10/02/2009,56.73,-0.030723583
09/02/2009,58.5,-0.000170926
06/02/2009,58.51,0.006859914
05/02/2009,58.11,0.002584649
04/02/2009,57.96,-0.010640224
03/02/2009,58.58,0.015309493
02/02/2009,57.69,0
30/01/2009,57.69,-0.010175133
29/01/2009,58.28,-0.004792888
28/01/2009,58.56,0.017571512
27/01/2009,57.54,0.017355156
26/01/2009,56.55,0.01030937
23/01/2009,55.97,-0.015952128
22/01/2009,56.87,0.009008274
21/01/2009,56.36,-0.006895969
20/01/2009,56.75,-0.012085268
16/01/2009,57.44,-0.003128805
15/01/2009,57.62,-0.00571084
14/01/2009,57.95,-0.015241326
13/01/2009,58.84,0.008533931
12/01/2009,58.34,-0.012096578
09/01/2009,59.05,0.000508173
08/01/2009,59.02,-0.00186204
07/01/2009,59.13,-0.009426092
06/01/2009,59.69,-0.006013046
05/01/2009,60.05,
