Date,Close,BA
26/01/2011,70.02,-0.031212994
25/01/2011,72.24,-0.006760045
24/01/2011,72.73,0.014542185
21/01/2011,71.68,0.007843177
20/01/2011,71.12,-0.008540479
19/01/2011,71.73,-0.010263613
18/01/2011,72.47,0.033677941
14/01/2011,70.07,0.003431026
13/01/2011,69.83,-0.00457209
12/01/2011,70.15,0.01710918
11/01/2011,68.96,-0.001883376
10/01/2011,69.09,-0.004188639
07/01/2011,69.38,0.008394897
06/01/2011,68.8,0.019372487
05/01/2011,67.48,0.008034562
04/01/2011,66.94,0.008099639
03/01/2011,66.4,0.017317765
31/12/2010,65.26,0.003838187
30/12/2010,65.01,-0.000615101
29/12/2010,65.05,0.002925104
28/12/2010,64.86,0.0016974
27/12/2010,64.75,-0.00477622
23/12/2010,65.06,0.006940723
22/12/2010,64.61,0.006521762
21/12/2010,64.19,0.014436152
20/12/2010,63.27,-0.027437419
17/12/2010,65.03,0.009735069
16/12/2010,64.4,0.002487563
15/12/2010,64.24,-0.003884103
14/12/2010,64.49,0.010913735
13/12/2010,63.79,-0.005783525
10/12/2010,64.16,-0.006989234
09/12/2010,64.61,-0.008783476
08/12/2010,65.18,-0.015980859
07/12/2010,66.23,-0.005420884
06/12/2010,66.59,0.000751146
03/12/2010,66.54,-0.000751146
02/12/2010,66.59,0.013151123
01/12/2010,65.72,0.030120433
30/11/2010,63.77,-0.009209462
29/11/2010,64.36,-0.006813281
26/11/2010,64.8,-0.009369549
24/11/2010,65.41,0.028061682
23/11/2010,63.6,-0.006738253
22/11/2010,64.03,0.006895498
19/11/2010,63.59,-0.015912972
18/11/2010,64.61,0.033202641
17/11/2010,62.5,-0.004469995
16/11/2010,62.78,-0.013134139
15/11/2010,63.61,0.008208412
12/11/2010,63.09,-0.035501159
11/11/2010,65.37,-0.025673412
10/11/2010,67.07,-0.031986295
09/11/2010,69.25,-0.013767606
08/11/2010,70.21,-0.01498473
05/11/2010,71.27,0.005910515
04/11/2010,70.85,0.027328405
03/11/2010,68.94,-0.012110875
02/11/2010,69.78,-0.009981546
01/11/2010,70.48,-0.002267575
29/10/2010,70.64,-0.008878925
28/10/2010,71.27,0.005769382
27/10/2010,70.86,-0.006190228
26/10/2010,71.3,-0.005036384
25/10/2010,71.66,0.005597552
22/10/2010,71.26,-0.00336229
21/10/2010,71.5,0.001959961
20/10/2010,71.36,0.032906608
19/10/2010,69.05,-0.01694469
18/10/2010,70.23,0.001710133
15/10/2010,70.11,-0.017672051
14/10/2010,71.36,-0.001540293
13/10/2010,71.47,0.01764461
12/10/2010,70.22,0.003280796
11/10/2010,69.99,0.01091808
08/10/2010,69.23,0.011184662
07/10/2010,68.46,-0.001751314
06/10/2010,68.58,-0.000291588
05/10/2010,68.6,0.033650251
04/10/2010,66.33,-0.007509798
01/10/2010,66.83,0.004348811
30/09/2010,66.54,0.008603177
29/09/2010,65.97,0.02222484
28/09/2010,64.52,0.009812399
27/09/2010,63.89,-0.011051556
24/09/2010,64.6,0.030650729
23/09/2010,62.65,-0.01975568
22/09/2010,63.9,-0.00515103
21/09/2010,64.23,0.007971906
20/09/2010,63.72,0.012157725
17/09/2010,62.95,0.005895022
16/09/2010,62.58,-0.002394064
15/09/2010,62.73,-0.000478126
14/09/2010,62.76,-0.022529507
13/09/2010,64.19,0.005467482
10/09/2010,63.84,0.006285376
09/09/2010,63.44,-0.016570646
08/09/2010,64.5,0.016885955
07/09/2010,63.42,-0.019054145
03/09/2010,64.64,0.019527294
02/09/2010,63.39,0.017505221
01/09/2010,62.29,0.018798155
31/08/2010,61.13,-0.015743245
30/08/2010,62.1,-0.0169252
27/08/2010,63.16,0.029565135
26/08/2010,61.32,0.009174376
25/08/2010,60.76,-0.002793987
24/08/2010,60.93,-0.038159665
23/08/2010,63.3,-0.020329082
20/08/2010,64.6,-0.00030955
19/08/2010,64.62,-0.021130782
18/08/2010,66,0.000151527
17/08/2010,65.99,0.024389582
16/08/2010,64.4,-0.006809064
13/08/2010,64.84,0.002161495
12/08/2010,64.7,-0.013814494
11/08/2010,65.6,-0.045008341
10/08/2010,68.62,-0.005377529
09/08/2010,68.99,0.004212367
06/08/2010,68.7,-0.00014555
05/08/2010,68.71,-0.007828396
04/08/2010,69.25,-0.004178982
03/08/2010,69.54,-0.002154709
02/08/2010,69.69,0.022492423
30/07/2010,68.14,0.01359359
29/07/2010,67.22,-0.001486547
28/07/2010,67.32,-0.019126668
27/07/2010,68.62,-0.003346188
26/07/2010,68.85,0.013452462
23/07/2010,67.93,0.019773186
22/07/2010,66.6,0.052716782
21/07/2010,63.18,-0.011018528
20/07/2010,63.88,0.011018528
19/07/2010,63.18,0.020467616
16/07/2010,61.9,-0.039127506
15/07/2010,64.37,-0.005886015
14/07/2010,64.75,0.004954337
13/07/2010,64.43,0.001397841
12/07/2010,64.34,-0.00496125
09/07/2010,64.66,-0.001082
08/07/2010,64.73,0.022339443
07/07/2010,63.3,0.031127172
06/07/2010,61.36,-0.009408017
02/07/2010,61.94,-0.00515299
01/07/2010,62.26,-0.007839413
30/06/2010,62.75,-0.004610868
29/06/2010,63.04,-0.065390791
28/06/2010,67.3,-0.021607367
25/06/2010,68.77,0.019677581
24/06/2010,67.43,-0.00029656
23/06/2010,67.45,0.01749839
22/06/2010,66.28,-0.025178239
21/06/2010,67.97,0.000147135
18/06/2010,67.96,0.01035359
17/06/2010,67.26,0.003425426
16/06/2010,67.03,-0.006690977
15/06/2010,67.48,0.04021706
14/06/2010,64.82,-0.008602204
11/06/2010,65.38,0.023053547
10/06/2010,63.89,0.034716862
09/06/2010,61.71,0.011244313
08/06/2010,61.02,0.015025462
07/06/2010,60.11,-0.017153645
04/06/2010,61.15,-0.050385278
03/06/2010,64.31,-0.000466382
02/06/2010,64.34,0.021840761
01/06/2010,62.95,-0.019350875
28/05/2010,64.18,-0.014693637
27/05/2010,65.13,0.029132055
26/05/2010,63.26,0.007616666
25/05/2010,62.78,-0.005876297
24/05/2010,63.15,-0.022082175
21/05/2010,64.56,0.024460298
20/05/2010,63,-0.049696783
19/05/2010,66.21,-0.022550048
18/05/2010,67.72,-0.028531775
17/05/2010,69.68,-0.002007169
14/05/2010,69.82,-0.027406716
13/05/2010,71.76,-0.015349814
12/05/2010,72.87,0.02009909
11/05/2010,71.42,0.005898065
10/05/2010,71,0.062175119
07/05/2010,66.72,-0.018561673
06/05/2010,67.97,-0.043613446
05/05/2010,71,-0.024898706
04/05/2010,72.79,-0.021742941
03/05/2010,74.39,0.026700946
30/04/2010,72.43,-0.018602643
29/04/2010,73.79,0.019431372
28/04/2010,72.37,-0.001518813
27/04/2010,72.48,-0.025338503
26/04/2010,74.34,-0.010570782
23/04/2010,75.13,-0.006104053
22/04/2010,75.59,0.019099078
21/04/2010,74.16,0.037787006
20/04/2010,71.41,0.006321578
19/04/2010,70.96,0.00239859
16/04/2010,70.79,-0.018197591
15/04/2010,72.09,0.005424591
14/04/2010,71.7,0.007138388
13/04/2010,71.19,-0.010202031
12/04/2010,71.92,-0.006928114
09/04/2010,72.42,0.001935039
08/04/2010,72.28,0.002493421
07/04/2010,72.1,-0.003599616
06/04/2010,72.36,0.00443214
05/04/2010,72.04,-0.013100925
01/04/2010,72.99,0.005219792
31/03/2010,72.61,-0.012590833
30/03/2010,73.53,-0.00785699
29/03/2010,74.11,0.020723305
26/03/2010,72.59,0.00137855
25/03/2010,72.49,0.002347905
24/03/2010,72.32,0.001937717
23/03/2010,72.18,0.003747662
22/03/2010,71.91,0.016686919
19/03/2010,70.72,-0.002118794
18/03/2010,70.87,0.021248571
17/03/2010,69.38,0.009558364
16/03/2010,68.72,-0.00984659
15/03/2010,69.4,-0.006176849
12/03/2010,69.83,-0.003431026
11/03/2010,70.07,0.000856653
10/03/2010,70.01,0.032223398
09/03/2010,67.79,0.008146383
08/03/2010,67.24,-0.010209455
05/03/2010,67.93,0.035664553
04/03/2010,65.55,0.016923481
03/03/2010,64.45,0.000155171
02/03/2010,64.44,0.006851475
01/03/2010,64,0.013211894
26/02/2010,63.16,0.004602087
25/02/2010,62.87,-0.009655793
24/02/2010,63.48,0.011247643
23/02/2010,62.77,-0.018936971
22/02/2010,63.97,0.005957998
19/02/2010,63.59,0.011069057
18/02/2010,62.89,0.017160232
17/02/2010,61.82,0.009099835
16/02/2010,61.26,0.026632953
12/02/2010,59.65,-0.015635714
11/02/2010,60.59,0.017481507
10/02/2010,59.54,-0.003353457
09/02/2010,59.74,0.031457155
08/02/2010,57.89,-0.008771232
05/02/2010,58.4,-0.015630627
04/02/2010,59.32,-0.035440039
03/02/2010,61.46,-0.007779618
02/02/2010,61.94,0.003882244
01/02/2010,61.7,0.017989038
29/01/2010,60.6,-0.031831203
28/01/2010,62.56,0.010121381
27/01/2010,61.93,0.070574246
26/01/2010,57.71,-0.001212226
25/01/2010,57.78,0.000173085
22/01/2010,57.77,-0.024451932
21/01/2010,59.2,-0.01675081
20/01/2010,60.2,-0.007447283
19/01/2010,60.65,-0.002799047
15/01/2010,60.82,-0.012093627
14/01/2010,61.56,0.006518928
13/01/2010,61.16,0.012007711
12/01/2010,60.43,-0.007254772
11/01/2010,60.87,-0.011921428
08/01/2010,61.6,-0.009693129
07/01/2010,62.2,0.039683843
06/01/2010,59.78,0.029883378
05/01/2010,58.02,0.032226957
04/01/2010,56.18,0.037172261
31/12/2009,54.13,-0.015217087
30/12/2009,54.96,-0.004538448
29/12/2009,55.21,0.001268691
28/12/2009,55.14,-0.00614719
24/12/2009,55.48,0.009416948
23/12/2009,54.96,-0.002544068
22/12/2009,55.1,0.014625489
21/12/2009,54.3,0.015964698
18/12/2009,53.44,-0.019090562
17/12/2009,54.47,-0.012043941
16/12/2009,55.13,-0.00974737
15/12/2009,55.67,-0.006802747
14/12/2009,56.05,0.008060948
11/12/2009,55.6,0.010668214
10/12/2009,55.01,-0.008327347
09/12/2009,55.47,-0.003419422
08/12/2009,55.66,-0.002870472
07/12/2009,55.82,0.020634216
04/12/2009,54.68,0.016782321
03/12/2009,53.77,-0.00018596
02/12/2009,53.78,0.001116279
01/12/2009,53.72,0.024687959
30/11/2009,52.41,-0.000762922
27/11/2009,52.45,-0.009109951
25/11/2009,52.93,0.018303657
24/11/2009,51.97,-0.01261967
23/11/2009,52.63,0.017828518
20/11/2009,51.7,0.005236122
19/11/2009,51.43,-0.0114066
18/11/2009,52.02,-0.009756175
17/11/2009,52.53,0.00095229
16/11/2009,52.48,0.034900789
13/11/2009,50.68,0.007923972
12/11/2009,50.28,-0.007923972
11/11/2009,50.68,0.007128743
10/11/2009,50.32,-0.020262324
09/11/2009,51.35,0.033062499
06/11/2009,49.68,-0.001809955
05/11/2009,49.77,0.034754111
04/11/2009,48.07,-0.000623895
03/11/2009,48.1,-0.003528073
02/11/2009,48.27,0.00978461
30/10/2009,47.8,-0.02090957
29/10/2009,48.81,0.033117678
28/10/2009,47.22,-0.011161535
27/10/2009,47.75,-0.011245433
26/10/2009,48.29,-0.032596082
23/10/2009,49.89,-0.023376659
22/10/2009,51.07,0.008652955
21/10/2009,50.63,-0.024581807
20/10/2009,51.89,-0.029620544
19/10/2009,53.45,0.004876229
16/10/2009,53.19,0.027252759
15/10/2009,51.76,-0.014385977
14/10/2009,52.51,0.011684837
13/10/2009,51.9,0.004635003
12/10/2009,51.66,-0.019741897
09/10/2009,52.69,0.007429313
08/10/2009,52.3,0.009799291
07/10/2009,51.79,-0.009608068
06/10/2009,52.29,0.000191259
05/10/2009,52.28,0.016975716
02/10/2009,51.4,-0.013718696
01/10/2009,52.11,-0.038401105
30/09/2009,54.15,-0.008642143
29/09/2009,54.62,0.028788319
28/09/2009,53.07,0.029641715
25/09/2009,51.52,-0.005226999
24/09/2009,51.79,-0.011136828
23/09/2009,52.37,-0.014596032
22/09/2009,53.14,0.005283031
21/09/2009,52.86,-0.003022292
18/09/2009,53.02,0.002644005
17/09/2009,52.88,0.009882255
16/09/2009,52.36,0.005553974
15/09/2009,52.07,0.021351743
14/09/2009,50.97,-0.007427712
11/09/2009,51.35,0.01688964
10/09/2009,50.49,-0.000791922
09/09/2009,50.53,0.02059455
08/09/2009,49.5,0.007095823
04/09/2009,49.15,0.014138131
03/09/2009,48.46,0.001238902
02/09/2009,48.4,-0.007615556
01/09/2009,48.77,-0.018285759
31/08/2009,49.67,-0.02720851
28/08/2009,51.04,-0.015166536
27/08/2009,51.82,0.080332213
26/08/2009,47.82,-0.008951866
25/08/2009,48.25,0.023486087
24/08/2009,47.13,0.027098432
21/08/2009,45.87,0.024943353
20/08/2009,44.74,0.027647354
19/08/2009,43.52,-0.00595649
18/08/2009,43.78,-0.00864231
17/08/2009,44.16,-0.015950018
14/08/2009,44.87,-0.038260214
13/08/2009,46.62,0.006024115
12/08/2009,46.34,0.020713703
11/08/2009,45.39,-0.008337038
10/08/2009,45.77,-0.019901154
07/08/2009,46.69,0.025378219
06/08/2009,45.52,0.03328057
05/08/2009,44.03,-0.002948182
04/08/2009,44.16,0.008413921
03/08/2009,43.79,0.020300582
31/07/2009,42.91,-0.007661094
30/07/2009,43.24,-0.003001965
29/07/2009,43.37,0.002770724
28/07/2009,43.25,0.023629594
27/07/2009,42.24,-0.003072925
24/07/2009,42.37,0.009962132
23/07/2009,41.95,-0.001191185
22/07/2009,42,-0.023995506
21/07/2009,43.02,0.019244903
20/07/2009,42.2,0.020105991
17/07/2009,41.36,-0.016545156
16/07/2009,42.05,0.016545156
15/07/2009,41.36,0.023236951
14/07/2009,40.41,-0.000742115
13/07/2009,40.44,0.019728446
10/07/2009,39.65,0.008866429
09/07/2009,39.3,-0.006341175
08/07/2009,39.55,0.012978933
07/07/2009,39.04,-0.038195598
06/07/2009,40.56,-0.006634746
02/07/2009,40.83,-0.033713764
01/07/2009,42.23,-0.006373207
30/06/2009,42.5,-0.003523198
29/06/2009,42.65,0.018218888
26/06/2009,41.88,-0.015401323
25/06/2009,42.53,0.028863065
24/06/2009,41.32,-0.059884071
23/06/2009,43.87,-0.06678696
22/06/2009,46.9,-0.032308243
19/06/2009,48.44,-0.01067772
18/06/2009,48.96,0.008409443
17/06/2009,48.55,-0.005750683
16/06/2009,48.83,-0.01403175
15/06/2009,49.52,-0.038039452
12/06/2009,51.44,0.015279435
11/06/2009,50.66,-0.031859726
10/06/2009,52.3,-0.000955566
09/06/2009,52.35,-0.009127274
08/06/2009,52.83,0.003412973
05/06/2009,52.65,0.040307723
04/06/2009,50.57,0.044478728
03/06/2009,48.37,-0.017013837
02/06/2009,49.2,0.030962226
01/06/2009,47.7,0.061607809
29/05/2009,44.85,0.011887546
28/05/2009,44.32,0.017067202
27/05/2009,43.57,-0.013450562
26/05/2009,44.16,0.02801561
22/05/2009,42.94,-0.008117869
21/05/2009,43.29,-0.029363667
20/05/2009,44.58,-0.000896861
19/05/2009,44.62,0.005618624
18/05/2009,44.37,0.03136345
15/05/2009,43,-0.01018056
14/05/2009,43.44,0.011344027
13/05/2009,42.95,-0.026423134
12/05/2009,44.1,-0.013961046
11/05/2009,44.72,-0.02451807
08/05/2009,45.83,0.051488543
07/05/2009,43.53,-0.015274434
06/05/2009,44.2,0.024042372
05/05/2009,43.15,0.022736242
04/05/2009,42.18,0.02326523
01/05/2009,41.21,0.028552272
30/04/2009,40.05,-0.012407107
29/04/2009,40.55,0.042827704
28/04/2009,38.85,-0.015832813
27/04/2009,39.47,0.019184627
24/04/2009,38.72,0.020613907
23/04/2009,37.93,0.016749029
22/04/2009,37.3,0.017579898
21/04/2009,36.65,0.004649263
20/04/2009,36.48,-0.049207788
17/04/2009,38.32,-0.001825056
16/04/2009,38.39,0.021591149
15/04/2009,37.57,0.01420745
14/04/2009,37.04,-0.002965361
13/04/2009,37.15,-0.052436651
09/04/2009,39.15,0.06000221
08/04/2009,36.87,0.006257672
07/04/2009,36.64,-0.040647307
06/04/2009,38.16,0.012393039
03/04/2009,37.69,0.013086046
02/04/2009,37.2,0.048467636
01/04/2009,35.44,-0.003942557
31/03/2009,35.58,0.001687764
30/03/2009,35.52,-0.055044695
27/03/2009,37.53,-0.029664861
26/03/2009,38.66,0.042267253
25/03/2009,37.06,0.026245356
24/03/2009,36.1,0.016760169
23/03/2009,35.5,0.086755328
20/03/2009,32.55,-0.019471257
19/03/2009,33.19,-0.016731792
18/03/2009,33.75,-0.020238262
17/03/2009,34.44,0.017870697
16/03/2009,33.83,0.012792083
13/03/2009,33.4,-0.006862626
12/03/2009,33.63,0.010762436
11/03/2009,33.27,0.007845544
10/03/2009,33.01,0.062823341
09/03/2009,31,0.029462033
06/03/2009,30.1,0.023870691
05/03/2009,29.39,-0.030823211
04/03/2009,30.31,0.031844487
03/03/2009,29.36,-0.005095985
02/03/2009,29.51,-0.063351779
27/02/2009,31.44,-0.039599874
26/02/2009,32.71,-0.036029115
25/02/2009,33.91,-0.04413117
24/02/2009,35.44,0.028041895
23/02/2009,34.46,-0.052293954
20/02/2009,36.31,-0.034112674
19/02/2009,37.57,-0.010853846
18/02/2009,37.98,-0.011778699
17/02/2009,38.43,-0.05196962
13/02/2009,40.48,0.01543471
12/02/2009,39.86,-0.011722294
11/02/2009,40.33,0.002979888
10/02/2009,40.21,-0.062422382
09/02/2009,42.8,-0.002799815
06/02/2009,42.92,0.004670723
05/02/2009,42.72,0.017712117
04/02/2009,41.97,-0.002855105
03/02/2009,42.09,0.031128101
02/02/2009,40.8,-0.036341383
30/01/2009,42.31,0.038549702
29/01/2009,40.71,-0.06029223
28/01/2009,43.24,0.000462642
27/01/2009,43.22,0.004870704
26/01/2009,43.01,0.024239332
23/01/2009,41.98,-0.006647698
22/01/2009,42.26,-0.000236602
21/01/2009,42.27,0.046238419
20/01/2009,40.36,-0.050723261
16/01/2009,42.46,0.035966476
15/01/2009,40.96,-0.005842276
14/01/2009,41.2,-0.0301242
13/01/2009,42.46,-0.029700559
12/01/2009,43.74,-0.016101947
09/01/2009,44.45,-0.007619938
08/01/2009,44.79,0.000670017
07/01/2009,44.76,-0.034043037
06/01/2009,46.31,0.003027684
05/01/2009,46.17,
