Date,Close,SNA
26/01/2011,57.13,0.007202491
25/01/2011,56.72,-0.002992697
24/01/2011,56.89,0.019704197
21/01/2011,55.78,0.00197398
20/01/2011,55.67,-0.004480696
19/01/2011,55.92,-0.017724675
18/01/2011,56.92,-0.001404495
14/01/2011,57,0.009873141
13/01/2011,56.44,-0.003890367
12/01/2011,56.66,0.013504114
11/01/2011,55.9,0.01169604
10/01/2011,55.25,0.003989849
07/01/2011,55.03,-0.011203587
06/01/2011,55.65,-0.019749775
05/01/2011,56.76,-0.010340991
04/01/2011,57.35,-0.010752792
03/01/2011,57.97,0.024270069
31/12/2010,56.58,-0.00827251
30/12/2010,57.05,-0.00315016
29/12/2010,57.23,0.001048951
28/12/2010,57.17,-0.002969175
27/12/2010,57.34,0.002794274
23/12/2010,57.18,-0.003665885
22/12/2010,57.39,0.002267772
21/12/2010,57.26,0.004024855
20/12/2010,57.03,-0.003151263
17/12/2010,57.21,-0.002269752
16/12/2010,57.34,0.005245684
15/12/2010,57.04,0.001052447
14/12/2010,56.98,0.007751977
13/12/2010,56.54,0.01335371
10/12/2010,55.79,0.006112928
09/12/2010,55.45,-0.002701487
08/12/2010,55.6,-0.0023354
07/12/2010,55.73,0.011368885
06/12/2010,55.1,-0.007773699
03/12/2010,55.53,-0.001439626
02/12/2010,55.61,0.019428664
01/12/2010,54.54,0.029964092
30/11/2010,52.93,-0.002264579
29/11/2010,53.05,0.003587956
26/11/2010,52.86,-0.0041533
24/11/2010,53.08,0.020556491
23/11/2010,52,-0.022062515
22/11/2010,53.16,0.005091949
19/11/2010,52.89,0.001324378
18/11/2010,52.82,0.022980713
17/11/2010,51.62,-0.00193536
16/11/2010,51.72,-0.015159074
15/11/2010,52.51,0.012455848
12/11/2010,51.86,-0.012265389
11/11/2010,52.5,0
10/11/2010,52.5,0.006688988
09/11/2010,52.15,-0.016167732
08/11/2010,53,0.000755002
05/11/2010,52.96,-0.001509434
04/11/2010,53.04,0.024235515
03/11/2010,51.77,0.000386399
02/11/2010,51.75,0.012639935
01/11/2010,51.1,0.001958864
29/10/2010,51,0.009654296
28/10/2010,50.51,0.011749612
27/10/2010,49.92,-0.011551612
26/10/2010,50.5,0.001188825
25/10/2010,50.44,0.008761506
22/10/2010,50,0.024497632
21/10/2010,48.79,0.009265999
20/10/2010,48.34,0.016477586
19/10/2010,47.55,-0.024923408
18/10/2010,48.75,0.004935235
15/10/2010,48.51,0.005166902
14/10/2010,48.26,-0.00434199
13/10/2010,48.47,0.016223318
12/10/2010,47.69,0.001678909
11/10/2010,47.61,0.005476004
08/10/2010,47.35,0.006355954
07/10/2010,47.05,-0.005299429
06/10/2010,47.3,-0.002955459
05/10/2010,47.44,0.024323794
04/10/2010,46.3,-0.007316581
01/10/2010,46.64,0.002791199
30/09/2010,46.51,0.004525382
29/09/2010,46.3,-0.004955305
28/09/2010,46.53,0.007333941
27/09/2010,46.19,-0.015254351
24/09/2010,46.9,0.035815005
23/09/2010,45.25,-0.016438726
22/09/2010,46,-0.010595839
21/09/2010,46.49,-0.009206788
20/09/2010,46.92,0.029413885
17/09/2010,45.56,0.003077602
16/09/2010,45.42,-0.001979545
15/09/2010,45.51,0.002640266
14/09/2010,45.39,0.001102171
13/09/2010,45.34,0.018475762
10/09/2010,44.51,0.004277841
09/09/2010,44.32,0.001580671
08/09/2010,44.25,0.006802747
07/09/2010,43.95,-0.012436565
03/09/2010,44.5,0.025951832
02/09/2010,43.36,0.012532074
01/09/2010,42.82,0.037839136
31/08/2010,41.23,0.009259325
30/08/2010,40.85,-0.009016754
27/08/2010,41.22,0.02505658
26/08/2010,40.2,-0.000497389
25/08/2010,40.22,0.008489439
24/08/2010,39.88,-0.017646786
23/08/2010,40.59,-0.00834156
20/08/2010,40.93,-0.001952649
19/08/2010,41.01,-0.024091746
18/08/2010,42.01,-0.004512536
17/08/2010,42.2,0.017932339
16/08/2010,41.45,-0.007929875
13/08/2010,41.78,0.001197462
12/08/2010,41.73,-0.003349285
11/08/2010,41.87,-0.032427653
10/08/2010,43.25,-0.02014259
09/08/2010,44.13,-0.000453104
06/08/2010,44.15,-0.011709208
05/08/2010,44.67,-0.014004897
04/08/2010,45.3,-0.001544061
03/08/2010,45.37,-0.013790303
02/08/2010,46,0.029339261
30/07/2010,44.67,0.004037691
29/07/2010,44.49,-0.002917744
28/07/2010,44.62,-0.014683245
27/07/2010,45.28,-0.003307246
26/07/2010,45.43,-0.000220095
23/07/2010,45.44,0.020229655
22/07/2010,44.53,0.027548697
21/07/2010,43.32,0.004395611
20/07/2010,43.13,0.022746906
19/07/2010,42.16,0.014333738
16/07/2010,41.56,-0.047230674
15/07/2010,43.57,-0.005493262
14/07/2010,43.81,-0.004327532
13/07/2010,44,0.030459207
12/07/2010,42.68,-0.004208564
09/07/2010,42.86,0.009376534
08/07/2010,42.46,0.008752273
07/07/2010,42.09,0.036781306
06/07/2010,40.57,0.005189682
02/07/2010,40.36,-0.018412205
01/07/2010,41.11,0.004876869
30/06/2010,40.91,-0.009245808
29/06/2010,41.29,-0.020377068
28/06/2010,42.14,0
25/06/2010,42.14,0.006666691
24/06/2010,41.86,-0.017288767
23/06/2010,42.59,0.002115408
22/06/2010,42.5,-0.027844026
21/06/2010,43.7,-0.001600549
18/06/2010,43.77,0.000457038
17/06/2010,43.75,-0.001370489
16/06/2010,43.81,-0.006370898
15/06/2010,44.09,0.020161049
14/06/2010,43.21,0.004639303
11/06/2010,43.01,0.008170934
10/06/2010,42.66,0.032157112
09/06/2010,41.31,0.002909093
08/06/2010,41.19,0.007554563
07/06/2010,40.88,-0.035563575
04/06/2010,42.36,-0.044328587
03/06/2010,44.28,0.001355932
02/06/2010,44.22,0.032171892
01/06/2010,42.82,-0.031719506
28/05/2010,44.2,-0.008560539
27/05/2010,44.58,0.029825774
26/05/2010,43.27,0.006026907
25/05/2010,43.01,0.005128216
24/05/2010,42.79,-0.005360693
21/05/2010,43.02,0.019481898
20/05/2010,42.19,-0.047220066
19/05/2010,44.23,-0.015702431
18/05/2010,44.93,-0.021795029
17/05/2010,45.92,0.004364913
14/05/2010,45.72,-0.021422436
13/05/2010,46.71,-0.018244036
12/05/2010,47.57,0.021890153
11/05/2010,46.54,0.000644815
10/05/2010,46.51,0.066906405
07/05/2010,43.5,-0.024972921
06/05/2010,44.6,-0.037624061
05/05/2010,46.31,-0.019883071
04/05/2010,47.24,-0.031669313
03/05/2010,48.76,0.011966307
30/04/2010,48.18,-0.027836427
29/04/2010,49.54,0.022041709
28/04/2010,48.46,0.010788486
27/04/2010,47.94,-0.019213482
26/04/2010,48.87,-0.007136334
23/04/2010,49.22,-0.002840335
22/04/2010,49.36,0.019227428
21/04/2010,48.42,-0.003504797
20/04/2010,48.59,0.081209609
19/04/2010,44.8,-0.003120127
16/04/2010,44.94,-0.010844413
15/04/2010,45.43,-0.003076926
14/04/2010,45.57,0.005942573
13/04/2010,45.3,0.003095293
12/04/2010,45.16,0.005773945
09/04/2010,44.9,0.007152467
08/04/2010,44.58,0.000448732
07/04/2010,44.56,0.002021791
06/04/2010,44.47,0.001124986
05/04/2010,44.42,0.017028451
01/04/2010,43.67,0.007585371
31/03/2010,43.34,-0.00575177
30/03/2010,43.59,0.012233274
29/03/2010,43.06,0.006056389
26/03/2010,42.8,0.004449135
25/03/2010,42.61,-0.007481915
24/03/2010,42.93,-0.010427623
23/03/2010,43.38,0.008100959
22/03/2010,43.03,0.00349203
19/03/2010,42.88,-0.019857498
18/03/2010,43.74,0.00481266
17/03/2010,43.53,0.0050668
16/03/2010,43.31,0.003237746
15/03/2010,43.17,-0.003237746
12/03/2010,43.31,-0.004837047
11/03/2010,43.52,-0.00298268
10/03/2010,43.65,0.010825857
09/03/2010,43.18,0.000231616
08/03/2010,43.17,-0.006465042
05/03/2010,43.45,0.008784153
04/03/2010,43.07,0.002557249
03/03/2010,42.96,-0.001395674
02/03/2010,43.02,0.004893404
01/03/2010,42.81,0.013877678
26/02/2010,42.22,0.002371355
25/02/2010,42.12,-0.003554927
24/02/2010,42.27,0.00260571
23/02/2010,42.16,-0.016700376
22/02/2010,42.87,-0.000699545
19/02/2010,42.9,0.007722046
18/02/2010,42.57,0.002351836
17/02/2010,42.47,0.005193591
16/02/2010,42.25,0.015263831
12/02/2010,41.61,0.004335267
11/02/2010,41.43,0.010189317
10/02/2010,41.01,0
09/02/2010,41.01,0.021940976
08/02/2010,40.12,-0.004724614
05/02/2010,40.31,-0.002230208
04/02/2010,40.4,-0.060741097
03/02/2010,42.93,-0.001396648
02/02/2010,42.99,0.030706239
01/02/2010,41.69,0.019620346
29/01/2010,40.88,-0.009252562
28/01/2010,41.26,-0.022526713
27/01/2010,42.2,-0.011075876
26/01/2010,42.67,-0.009330602
25/01/2010,43.07,-0.003245251
22/01/2010,43.21,-0.00415705
21/01/2010,43.39,-0.002302027
20/01/2010,43.49,-0.011885854
19/01/2010,44.01,0.01395744
15/01/2010,43.4,-0.016000341
14/01/2010,44.1,-0.003169575
13/01/2010,44.24,0.006349228
12/01/2010,43.96,-0.021157665
11/01/2010,44.9,0.004240605
08/01/2010,44.71,0.020563373
07/01/2010,43.8,0.016574965
06/01/2010,43.08,0.005586607
05/01/2010,42.84,-0.000466744
04/01/2010,42.86,0.014097978
31/12/2009,42.26,-0.013397779
30/12/2009,42.83,-0.007907018
29/12/2009,43.17,-0.003006825
28/12/2009,43.3,-0.006216205
24/12/2009,43.57,0.006216205
23/12/2009,43.3,0.023601984
22/12/2009,42.29,0.045473372
21/12/2009,40.41,0.009198325
18/12/2009,40.04,0.00450564
17/12/2009,39.86,-0.008493681
16/12/2009,40.2,0.005487667
15/12/2009,39.98,0.006272759
14/12/2009,39.73,0.014195422
11/12/2009,39.17,0.011296654
10/12/2009,38.73,0.008817485
09/12/2009,38.39,-0.003120939
08/12/2009,38.51,-0.004146158
07/12/2009,38.67,0.003108006
04/12/2009,38.55,0.017004988
03/12/2009,37.9,0
02/12/2009,37.9,0.033537684
01/12/2009,36.65,0.01373648
30/11/2009,36.15,-0.007990124
27/11/2009,36.44,-0.021179179
25/11/2009,37.22,0.007280604
24/11/2009,36.95,-0.006743114
23/11/2009,37.2,0.009996031
20/11/2009,36.83,-0.008651041
19/11/2009,37.15,-0.018402973
18/11/2009,37.84,-0.008159014
17/11/2009,38.15,-0.01120825
16/11/2009,38.58,0.011470407
13/11/2009,38.14,0.007896856
12/11/2009,37.84,-0.025568834
11/11/2009,38.82,0.003871472
10/11/2009,38.67,-0.006187181
09/11/2009,38.91,0.02392832
06/11/2009,37.99,-0.010734492
05/11/2009,38.4,0.026119411
04/11/2009,37.41,-0.008517486
03/11/2009,37.73,0.044994039
02/11/2009,36.07,-0.012672346
30/10/2009,36.53,-0.029136132
29/10/2009,37.61,0.056329816
28/10/2009,35.55,-0.025549849
27/10/2009,36.47,-0.022503322
26/10/2009,37.3,-0.012257015
23/10/2009,37.76,0.00238632
22/10/2009,37.67,0.001328198
21/10/2009,37.62,-0.001593626
20/10/2009,37.68,0.005055219
19/10/2009,37.49,0.014779256
16/10/2009,36.94,-0.017443083
15/10/2009,37.59,0.003464361
14/10/2009,37.46,0.015875485
13/10/2009,36.87,-0.011058778
12/10/2009,37.28,0.027190365
09/10/2009,36.28,0.01052933
08/10/2009,35.9,0.030545361
07/10/2009,34.82,0.001724634
06/10/2009,34.76,0.020637268
05/10/2009,34.05,0.016881787
02/10/2009,33.48,-0.016881787
01/10/2009,34.05,-0.020637268
30/09/2009,34.76,0.00519182
29/09/2009,34.58,0.019860466
28/09/2009,33.9,-0.034786116
25/09/2009,35.1,-0.012739026
24/09/2009,35.55,-0.021978907
23/09/2009,36.34,-0.022582921
22/09/2009,37.17,0.007561473
21/09/2009,36.89,0.002986292
18/09/2009,36.78,0.006820378
17/09/2009,36.53,-0.006004385
16/09/2009,36.75,0.003543686
15/09/2009,36.62,0.009879334
14/09/2009,36.26,0.003038257
11/09/2009,36.15,-0.003038257
10/09/2009,36.26,-0.033892359
09/09/2009,37.51,0.014230338
08/09/2009,36.98,-0.005662682
04/09/2009,37.19,0.005121995
03/09/2009,37,0.017173654
02/09/2009,36.37,-0.002745746
01/09/2009,36.47,-0.023039371
31/08/2009,37.32,-0.022520491
28/08/2009,38.17,-0.006267976
27/08/2009,38.41,0.006529996
26/08/2009,38.16,-0.00366205
25/08/2009,38.3,0.008653522
24/08/2009,37.97,-0.001315963
21/08/2009,38.02,0.036153355
20/08/2009,36.67,0.003825141
19/08/2009,36.53,-0.00027371
18/08/2009,36.54,0.017670255
17/08/2009,35.9,-0.035033687
14/08/2009,37.18,-0.022867255
13/08/2009,38.04,-0.002363136
12/08/2009,38.13,0.012402851
11/08/2009,37.66,-0.013713295
10/08/2009,38.18,-0.011717358
07/08/2009,38.63,0.037989269
06/08/2009,37.19,0.007828357
05/08/2009,36.9,0.007617012
04/08/2009,36.62,0.006300528
03/08/2009,36.39,0.021106032
31/07/2009,35.63,0.069734897
30/07/2009,33.23,0.01455012
29/07/2009,32.75,-0.007604599
28/07/2009,33,-0.021583572
27/07/2009,33.72,0.011933316
24/07/2009,33.32,0.018782739
23/07/2009,32.7,0.047277547
22/07/2009,31.19,0.011284982
21/07/2009,30.84,-0.002590675
20/07/2009,30.92,0.049728509
17/07/2009,29.42,-0.007112646
16/07/2009,29.63,0.031890239
15/07/2009,28.7,0.031501455
14/07/2009,27.81,0.024387014
13/07/2009,27.14,-0.001472754
10/07/2009,27.18,0.012588097
09/07/2009,26.84,0.012748579
08/07/2009,26.5,-0.000754432
07/07/2009,26.52,-0.036286839
06/07/2009,27.5,-0.013723581
02/07/2009,27.88,-0.025846721
01/07/2009,28.61,-0.004533574
30/06/2009,28.74,-0.015193662
29/06/2009,29.18,-0.003421146
26/06/2009,29.28,-0.008840588
25/06/2009,29.54,0.019484465
24/06/2009,28.97,-0.001379786
23/06/2009,29.01,-0.007554981
22/06/2009,29.23,-0.018977188
19/06/2009,29.79,-0.007024615
18/06/2009,30,-0.006313362
17/06/2009,30.19,0.011996145
16/06/2009,29.83,-0.047144573
15/06/2009,31.27,-0.027753279
12/06/2009,32.15,0.004364097
11/06/2009,32.01,0.005953331
10/06/2009,31.82,-0.012492355
09/06/2009,32.22,-0.001240695
08/06/2009,32.26,-0.017210013
05/06/2009,32.82,0.000304739
04/06/2009,32.81,0.003970077
03/06/2009,32.68,-0.018193346
02/06/2009,33.28,0.017581538
01/06/2009,32.7,0.048560833
29/05/2009,31.15,0.0067644
28/05/2009,30.94,0.015307252
27/05/2009,30.47,-0.024316322
26/05/2009,31.22,0.032224106
22/05/2009,30.23,0.002981616
21/05/2009,30.14,-0.01710568
20/05/2009,30.66,0.009503594
19/05/2009,30.37,-0.004271405
18/05/2009,30.5,0.04630146
15/05/2009,29.12,0.003784625
14/05/2009,29.01,-0.017427402
13/05/2009,29.52,-0.046658587
12/05/2009,30.93,-0.023327468
11/05/2009,31.66,-0.041150431
08/05/2009,32.99,0.024238033
07/05/2009,32.2,-0.022721272
06/05/2009,32.94,-0.004241145
05/05/2009,33.08,-0.041740557
04/05/2009,34.49,0.012839394
01/05/2009,34.05,0.003825222
30/04/2009,33.92,0.0041359
29/04/2009,33.78,0.050390022
28/04/2009,32.12,-0.031865441
27/04/2009,33.16,-0.045395357
24/04/2009,34.7,0.038183787
23/04/2009,33.4,0.050663175
22/04/2009,31.75,0.112208054
21/04/2009,28.38,0.024252259
20/04/2009,27.7,-0.070051276
17/04/2009,29.71,0.031455585
16/04/2009,28.79,0.014695856
15/04/2009,28.37,0.020656005
14/04/2009,27.79,-0.042619586
13/04/2009,29,-0.006530355
09/04/2009,29.19,0.05927661
08/04/2009,27.51,0.026520891
07/04/2009,26.79,-0.044175827
06/04/2009,28,-0.005342844
03/04/2009,28.15,0.027004341
02/04/2009,27.4,0.050909196
01/04/2009,26.04,0.036765971
31/03/2009,25.1,-0.003579244
30/03/2009,25.19,-0.075298212
27/03/2009,27.16,-0.070366498
26/03/2009,29.14,0.07849963
25/03/2009,26.94,0.003718859
24/03/2009,26.84,-0.025019701
23/03/2009,27.52,0.085690896
20/03/2009,25.26,-0.039586077
19/03/2009,26.28,-0.007581537
18/03/2009,26.48,0.042822357
17/03/2009,25.37,0.041857217
16/03/2009,24.33,0.003705996
13/03/2009,24.24,0.015381721
12/03/2009,23.87,0.040176343
11/03/2009,22.93,-0.010412242
10/03/2009,23.17,0.109348701
09/03/2009,20.77,-0.035473097
06/03/2009,21.52,0.040783272
05/03/2009,20.66,-0.072343174
04/03/2009,22.21,0.010409689
03/03/2009,21.98,-0.016693372
02/03/2009,22.35,-0.053996572
27/02/2009,23.59,-0.027181268
26/02/2009,24.24,-0.008626055
25/02/2009,24.45,-0.022645529
24/02/2009,25.01,0.028799395
23/02/2009,24.3,-0.049377881
20/02/2009,25.53,-0.029334407
19/02/2009,26.29,-0.023680866
18/02/2009,26.92,-0.003707828
17/02/2009,27.02,-0.05192226
13/02/2009,28.46,-0.012222956
12/02/2009,28.81,-0.03008774
11/02/2009,29.69,-0.001346348
10/02/2009,29.73,-0.048902278
09/02/2009,31.22,-0.012730917
06/02/2009,31.62,0.04926466
05/02/2009,30.1,-0.008600781
04/02/2009,30.36,-0.027292142
03/02/2009,31.2,0.054334351
02/02/2009,29.55,-0.021095709
30/01/2009,30.18,-0.030671246
29/01/2009,31.12,-0.082905917
28/01/2009,33.81,0.034605529
27/01/2009,32.66,0.012013081
26/01/2009,32.27,0.001550628
23/01/2009,32.22,-0.026341492
22/01/2009,33.08,-0.024486144
21/01/2009,33.9,0.029030918
20/01/2009,32.93,-0.083843088
16/01/2009,35.81,0.011515364
15/01/2009,35.4,0.003395589
14/01/2009,35.28,-0.038642751
13/01/2009,36.67,-0.014349779
12/01/2009,37.2,-0.042884382
09/01/2009,38.83,-0.029186185
08/01/2009,39.98,-0.012922645
07/01/2009,40.5,-0.012270093
06/01/2009,41,-0.001705861
05/01/2009,41.07,
