Date,Close,CSC
26/01/2011,53.7,-0.001860466
25/01/2011,53.8,0.005591813
24/01/2011,53.5,0.008823863
21/01/2011,53.03,0.00132088
20/01/2011,52.96,-0.000566305
19/01/2011,52.99,-0.013123548
18/01/2011,53.69,0.009920531
14/01/2011,53.16,0.00945008
13/01/2011,52.66,0.00228137
12/01/2011,52.54,0.006875505
11/01/2011,52.18,0.00518783
10/01/2011,51.91,-0.002693345
07/01/2011,52.05,0.008101896
06/01/2011,51.63,0.011297354
05/01/2011,51.05,0.003925422
04/01/2011,50.85,0.000196676
03/01/2011,50.84,0.024692613
31/12/2010,49.6,0
30/12/2010,49.6,0.002826572
29/12/2010,49.46,-0.000808407
28/12/2010,49.5,0.000404122
27/12/2010,49.48,0.009544189
23/12/2010,49.01,0.002860648
22/12/2010,48.87,0.012560651
21/12/2010,48.26,0.006652831
20/12/2010,47.94,-0.009549585
17/12/2010,48.4,0.001033592
16/12/2010,48.35,-0.006185587
15/12/2010,48.65,-0.005330066
14/12/2010,48.91,0.041751002
13/12/2010,46.91,-0.00425442
10/12/2010,47.11,0.002337691
09/12/2010,47,-0.006362694
08/12/2010,47.3,0.004662013
07/12/2010,47.08,0.000424899
06/12/2010,47.06,-0.000849618
03/12/2010,47.1,0.007244864
02/12/2010,46.76,0.006436409
01/12/2010,46.46,0.040185449
30/11/2010,44.63,-0.010475968
29/11/2010,45.1,-0.010806148
26/11/2010,45.59,-0.007430104
24/11/2010,45.93,0.01359074
23/11/2010,45.31,-0.015548326
22/11/2010,46.02,0.000434688
19/11/2010,46,-0.004554828
18/11/2010,46.21,0.011754598
17/11/2010,45.67,-0.003715445
16/11/2010,45.84,-0.015584731
15/11/2010,46.56,-0.00642263
12/11/2010,46.86,-0.011246803
11/11/2010,47.39,-0.020468551
10/11/2010,48.37,-0.008645587
09/11/2010,48.79,-0.003682492
08/11/2010,48.97,-0.015601573
05/11/2010,49.74,0.001609658
04/11/2010,49.66,0.009712743
03/11/2010,49.18,-0.009309924
02/11/2010,49.64,0.014815086
01/11/2010,48.91,-0.002858311
29/10/2010,49.05,-0.005692229
28/10/2010,49.33,0.005284565
27/10/2010,49.07,-0.009734411
26/10/2010,49.55,0.000807591
25/10/2010,49.51,-0.005639491
22/10/2010,49.79,0.008268677
21/10/2010,49.38,0.001013069
20/10/2010,49.33,0.007733046
19/10/2010,48.95,-0.021423616
18/10/2010,50.01,0.012475011
15/10/2010,49.39,0.050025995
14/10/2010,46.98,-0.012690526
13/10/2010,47.58,0.01205216
12/10/2010,47.01,0.008759804
11/10/2010,46.6,0.004947843
08/10/2010,46.37,0.010187581
07/10/2010,45.9,-0.002828241
06/10/2010,46.03,-0.008006101
05/10/2010,46.4,0.022889283
04/10/2010,45.35,-0.008344361
01/10/2010,45.73,-0.005886859
30/09/2010,46,0.002612104
29/09/2010,45.88,0.000654094
28/09/2010,45.85,0.014942049
27/09/2010,45.17,-0.00463833
24/09/2010,45.38,0.021381661
23/09/2010,44.42,0.002930901
22/09/2010,44.29,-0.008319328
21/09/2010,44.66,0.00313972
20/09/2010,44.52,0.020422766
17/09/2010,43.62,0.010369951
16/09/2010,43.17,-0.001388889
15/09/2010,43.23,0.009295907
14/09/2010,42.83,-0.001633034
13/09/2010,42.9,0.000699545
10/09/2010,42.87,0.026951986
09/09/2010,41.73,-0.003349285
08/09/2010,41.87,0.004068451
07/09/2010,41.7,-0.019238214
03/09/2010,42.51,0.012784265
02/09/2010,41.97,0.007413642
01/09/2010,41.66,0.045423299
31/08/2010,39.81,-0.009251222
30/08/2010,40.18,-0.014577157
27/08/2010,40.77,0.016320837
26/08/2010,40.11,0.000249345
25/08/2010,40.1,-0.008195749
24/08/2010,40.43,-0.017651843
23/08/2010,41.15,-0.020921768
20/08/2010,42.02,0.00023801
19/08/2010,42.01,-0.008768868
18/08/2010,42.38,-0.000707631
17/08/2010,42.41,0.00377983
16/08/2010,42.25,0.004982808
13/08/2010,42.04,-0.010647208
12/08/2010,42.49,-0.032189881
11/08/2010,43.88,-0.056702521
10/08/2010,46.44,-0.003010108
09/08/2010,46.58,0.011443502
06/08/2010,46.05,-0.006924936
05/08/2010,46.37,0.001294778
04/08/2010,46.31,0.006064563
03/08/2010,46.03,-0.007574974
02/08/2010,46.38,0.022899267
30/07/2010,45.33,0.003535915
29/07/2010,45.17,-0.024708811
28/07/2010,46.3,-0.001941958
27/07/2010,46.39,-0.009012937
26/07/2010,46.81,0.000641094
23/07/2010,46.78,0.008156302
22/07/2010,46.4,0.027973852
21/07/2010,45.12,-0.023221197
20/07/2010,46.18,0.001950797
19/07/2010,46.09,0.017288974
16/07/2010,45.3,-0.030651242
15/07/2010,46.71,0.00021411
14/07/2010,46.7,-0.00661618
13/07/2010,47.01,0.024549036
12/07/2010,45.87,0.004369681
09/07/2010,45.67,0.007031451
08/07/2010,45.35,0.002207506
07/07/2010,45.25,0.034854568
06/07/2010,43.7,-0.00911168
02/07/2010,44.1,-0.011722407
01/07/2010,44.62,-0.014020481
30/06/2010,45.25,-0.006827468
29/06/2010,45.56,-0.041699572
28/06/2010,47.5,-0.00859454
25/06/2010,47.91,0.001044168
24/06/2010,47.86,-0.024763956
23/06/2010,49.06,-0.007108794
22/06/2010,49.41,-0.017255645
21/06/2010,50.27,-0.005158742
18/06/2010,50.53,-0.009258413
17/06/2010,51,0.011636065
16/06/2010,50.41,0.004373764
15/06/2010,50.19,0.021956769
14/06/2010,49.1,-0.002847267
11/06/2010,49.24,-0.004053512
10/06/2010,49.44,0.0310182
09/06/2010,47.93,-0.001251043
08/06/2010,47.99,0.013425836
07/06/2010,47.35,-0.009040322
04/06/2010,47.78,-0.05060239
03/06/2010,50.26,0.014227271
02/06/2010,49.55,0.033032032
01/06/2010,47.94,-0.041872756
28/05/2010,49.99,0.003005111
27/05/2010,49.84,0.026429674
26/05/2010,48.54,0.006614328
25/05/2010,48.22,-0.012366192
24/05/2010,48.82,-0.018669373
21/05/2010,49.74,0.038111558
20/05/2010,47.88,-0.025364799
19/05/2010,49.11,-0.004672431
18/05/2010,49.34,-0.010684508
17/05/2010,49.87,0.000401123
14/05/2010,49.85,-0.028087289
13/05/2010,51.27,-0.010863346
12/05/2010,51.83,0.018302692
11/05/2010,50.89,-0.005291536
10/05/2010,51.16,0.03137045
07/05/2010,49.58,-0.013820951
06/05/2010,50.27,-0.013632534
05/05/2010,50.96,-0.000784621
04/05/2010,51,-0.01787844
03/05/2010,51.92,-0.009011661
30/04/2010,52.39,-0.025255771
29/04/2010,53.73,0.004476784
28/04/2010,53.49,-0.011709083
27/04/2010,54.12,-0.023736736
26/04/2010,55.42,-0.003422502
23/04/2010,55.61,0.004867067
22/04/2010,55.34,0.001084795
21/04/2010,55.28,0.001085973
20/04/2010,55.22,0.00672302
19/04/2010,54.85,-0.006360767
16/04/2010,55.2,-0.009017194
15/04/2010,55.7,0.002876665
14/04/2010,55.54,0.011408001
13/04/2010,54.91,0.00164039
12/04/2010,54.82,0.00567092
09/04/2010,54.51,0.015716326
08/04/2010,53.66,-0.002047846
07/04/2010,53.77,-0.002229241
06/04/2010,53.89,-0.002779581
05/04/2010,54.04,-0.003878479
01/04/2010,54.25,-0.004414206
31/03/2010,54.49,-0.009134152
30/03/2010,54.99,0.000363769
29/03/2010,54.97,0.007120067
26/03/2010,54.58,-0.004205144
25/03/2010,54.81,-0.001276324
24/03/2010,54.88,-0.00997198
23/03/2010,55.43,0.007242472
22/03/2010,55.03,0.008577478
19/03/2010,54.56,0.002201836
18/03/2010,54.44,0.001102739
17/03/2010,54.38,0.013328594
16/03/2010,53.66,0.001491981
15/03/2010,53.58,0.002429227
12/03/2010,53.45,-0.002802431
11/03/2010,53.6,0.000746547
10/03/2010,53.56,0.005053825
09/03/2010,53.29,0.002630592
08/03/2010,53.15,0.003581193
05/03/2010,52.96,0.018485519
04/03/2010,51.99,-0.006136165
03/03/2010,52.31,-0.004767817
02/03/2010,52.56,0.002095039
01/03/2010,52.45,0.012663254
26/02/2010,51.79,0.007558908
25/02/2010,51.4,-0.009680618
24/02/2010,51.9,-0.00538049
23/02/2010,52.18,-0.002297091
22/02/2010,52.3,-0.002863964
19/02/2010,52.45,0.002863964
18/02/2010,52.3,0.004791576
17/02/2010,52.05,-0.002686111
16/02/2010,52.19,0.01778512
12/02/2010,51.27,-0.018551257
11/02/2010,52.23,0.001916444
10/02/2010,52.13,-0.007072571
09/02/2010,52.5,0.01574231
08/02/2010,51.68,0.0062112
05/02/2010,51.36,0.001363858
04/02/2010,51.29,-0.030340269
03/02/2010,52.87,-0.003587278
02/02/2010,53.06,0.010419721
01/02/2010,52.51,0.023312875
29/01/2010,51.3,-0.016241656
28/01/2010,52.14,-0.005546538
27/01/2010,52.43,-0.005895234
26/01/2010,52.74,-0.008684215
25/01/2010,53.2,-0.000563751
22/01/2010,53.23,-0.032529203
21/01/2010,54.99,-0.026912281
20/01/2010,56.49,-0.00916306
19/01/2010,57.01,0.018589541
15/01/2010,55.96,-0.018589541
14/01/2010,57.01,0.003338315
13/01/2010,56.82,0.010437954
12/01/2010,56.23,-0.010965798
11/01/2010,56.85,-0.006137678
08/01/2010,57.2,-0.002618945
07/01/2010,57.35,-0.010062542
06/01/2010,57.93,0.003631651
05/01/2010,57.72,-0.00034644
04/01/2010,57.74,0.003643623
31/12/2009,57.53,-0.010031215
30/12/2009,58.11,0.002757196
29/12/2009,57.95,-0.003101312
28/12/2009,58.13,0.003273889
24/12/2009,57.94,0.005538263
23/12/2009,57.62,0.013629426
22/12/2009,56.84,0.012391732
21/12/2009,56.14,0.007868424
18/12/2009,55.7,-0.003047417
17/12/2009,55.87,-0.009618884
16/12/2009,56.41,0.006223902
15/12/2009,56.06,-0.006932745
14/12/2009,56.45,0.011939908
11/12/2009,55.78,0.001076233
10/12/2009,55.72,0.006120631
09/12/2009,55.38,0.005976655
08/12/2009,55.05,-0.010660504
07/12/2009,55.64,-0.00107778
04/12/2009,55.7,0.010286114
03/12/2009,55.13,-0.010824569
02/12/2009,55.73,0.003055084
01/12/2009,55.56,0.004509794
30/11/2009,55.31,0.019166417
27/11/2009,54.26,-0.020972776
25/11/2009,55.41,0.004340756
24/11/2009,55.17,-0.00289593
23/11/2009,55.33,0.018238696
20/11/2009,54.33,-0.002389927
19/11/2009,54.46,-0.009684863
18/11/2009,54.99,-0.003086702
17/11/2009,55.16,0.002723066
16/11/2009,55.01,0.019271956
13/11/2009,53.96,0.000927042
12/11/2009,53.91,-0.012717893
11/11/2009,54.6,0.014760416
10/11/2009,53.8,-0.006484506
09/11/2009,54.15,0.029041854
06/11/2009,52.6,-0.001899336
05/11/2009,52.7,0.024004993
04/11/2009,51.45,0.005066262
03/11/2009,51.19,0.006860754
02/11/2009,50.84,0.002560317
30/10/2009,50.71,-0.010787591
29/10/2009,51.26,0.020696511
28/10/2009,50.21,-0.017178821
27/10/2009,51.08,-0.006634171
26/10/2009,51.42,-0.006976772
23/10/2009,51.78,-0.02536126
22/10/2009,53.11,0.007560044
21/10/2009,52.71,-0.006618158
20/10/2009,53.06,-0.011244496
19/10/2009,53.66,0.011056048
16/10/2009,53.07,-0.007882924
15/10/2009,53.49,-0.016685593
14/10/2009,54.39,0.031185423
13/10/2009,52.72,0
12/10/2009,52.72,0.003991263
09/10/2009,52.51,0.000952653
08/10/2009,52.46,0.017304796
07/10/2009,51.56,-0.003871472
06/10/2009,51.76,0.010097173
05/10/2009,51.24,0.009805923
02/10/2009,50.74,-0.012729047
01/10/2009,51.39,-0.02536159
30/09/2009,52.71,-0.010192614
29/09/2009,53.25,0.000939408
28/09/2009,53.2,0.046358912
25/09/2009,50.79,-0.007844716
24/09/2009,51.19,-0.010106986
23/09/2009,51.71,-0.005592532
22/09/2009,52,-0.00249688
21/09/2009,52.13,-0.005165993
18/09/2009,52.4,0.0028667
17/09/2009,52.25,-0.012930395
16/09/2009,52.93,0.021194111
15/09/2009,51.82,-0.000964413
14/09/2009,51.87,0.019074148
11/09/2009,50.89,0.017643435
10/09/2009,50,0.012882626
09/09/2009,49.36,0.013256032
08/09/2009,48.71,0.003496148
04/09/2009,48.54,0.012437971
03/09/2009,47.94,0.011961112
02/09/2009,47.37,-0.010290966
01/09/2009,47.86,-0.020474296
31/08/2009,48.85,-0.016646751
28/08/2009,49.67,-0.001810319
27/08/2009,49.76,-0.00680956
26/08/2009,50.1,0.003198723
25/08/2009,49.94,0.005421156
24/08/2009,49.67,-0.000201309
21/08/2009,49.68,0.016438726
20/08/2009,48.87,-0.003880328
19/08/2009,49.06,0.0125117
18/08/2009,48.45,-0.001443746
17/08/2009,48.52,-0.023223696
14/08/2009,49.66,-0.011412678
13/08/2009,50.23,0.005589953
12/08/2009,49.95,0.019814639
11/08/2009,48.97,-0.015199401
10/08/2009,49.72,0.005445209
07/08/2009,49.45,0.016310249
06/08/2009,48.65,0.002469645
05/08/2009,48.53,-0.004728141
04/08/2009,48.76,0.003081034
03/08/2009,48.61,0.00909285
31/07/2009,48.17,-0.006414921
30/07/2009,48.48,0.01099254
29/07/2009,47.95,0.004808204
28/07/2009,47.72,0.018826574
27/07/2009,46.83,0
24/07/2009,46.83,-0.00489936
23/07/2009,47.06,0.013477581
22/07/2009,46.43,-0.005155758
21/07/2009,46.67,0.01511255
20/07/2009,45.97,0.012697193
17/07/2009,45.39,-0.00066072
16/07/2009,45.42,0.018667209
15/07/2009,44.58,0.019250963
14/07/2009,43.73,0.006423514
13/07/2009,43.45,0.018114755
10/07/2009,42.67,0.000234384
09/07/2009,42.66,0.011315538
08/07/2009,42.18,-0.01248691
07/07/2009,42.71,-0.022686158
06/07/2009,43.69,-0.002514574
02/07/2009,43.8,-0.020339684
01/07/2009,44.7,0.008988825
30/06/2009,44.3,0.004524895
29/06/2009,44.1,0.010714795
26/06/2009,43.63,0.007361432
25/06/2009,43.31,0.005789063
24/06/2009,43.06,0.011209832
23/06/2009,42.58,-0.002345767
22/06/2009,42.68,-0.027956077
19/06/2009,43.89,-0.018063259
18/06/2009,44.69,0.005834846
17/06/2009,44.43,0.017482566
16/06/2009,43.66,-0.013648984
15/06/2009,44.26,-0.016358908
12/06/2009,44.99,0.007809925
11/06/2009,44.64,0.013986242
10/06/2009,44.02,0.007524833
09/06/2009,43.69,-0.003199271
08/06/2009,43.83,-0.002278944
05/06/2009,43.93,0.004791795
04/06/2009,43.72,0.008960428
03/06/2009,43.33,-0.011701407
02/06/2009,43.84,-0.007046284
01/06/2009,44.15,0.039030471
29/05/2009,42.46,0.01590538
28/05/2009,41.79,-0.00143472
27/05/2009,41.85,-0.00643089
26/05/2009,42.12,0.057661305
22/05/2009,39.76,-0.00476729
21/05/2009,39.95,0.072664901
20/05/2009,37.15,0.000807863
19/05/2009,37.12,-0.002421634
18/05/2009,37.21,0.025035321
15/05/2009,36.29,-0.004947784
14/05/2009,36.47,0.008813056
13/05/2009,36.15,-0.033993756
12/05/2009,37.4,-0.00320342
11/05/2009,37.52,0.001066667
08/05/2009,37.48,-0.0029306
07/05/2009,37.59,-0.016359204
06/05/2009,38.21,0.011052744
05/05/2009,37.79,-0.002114725
04/05/2009,37.87,0.020542272
01/05/2009,37.1,0.003780723
30/04/2009,36.96,-0.041081701
29/04/2009,38.51,0.033534495
28/04/2009,37.24,0.008088478
27/04/2009,36.94,-0.003513042
24/04/2009,37.07,0.006223806
23/04/2009,36.84,-0.000271407
22/04/2009,36.85,-0.008377295
21/04/2009,37.16,0.008920183
20/04/2009,36.83,-0.030746975
17/04/2009,37.98,0.011120051
16/04/2009,37.56,0.008556202
15/04/2009,37.24,-0.012807005
14/04/2009,37.72,-0.0183877
13/04/2009,38.42,-0.01703267
09/04/2009,39.08,0.02749849
08/04/2009,38.02,-0.021080807
07/04/2009,38.83,-0.023919715
06/04/2009,39.77,-0.009509581
03/04/2009,40.15,0.022925806
02/04/2009,39.24,0.043224641
01/04/2009,37.58,0.019887783
31/03/2009,36.84,0.004352564
30/03/2009,36.68,0.007113573
27/03/2009,36.42,-0.037191028
26/03/2009,37.8,0.028987537
25/03/2009,36.72,0.006831561
24/03/2009,36.47,-0.024913284
23/03/2009,37.39,0.069203034
20/03/2009,34.89,-0.015076377
19/03/2009,35.42,-0.020400316
18/03/2009,36.15,0.023793985
17/03/2009,35.3,0.026407964
16/03/2009,34.38,-0.028954294
13/03/2009,35.39,0.00908323
12/03/2009,35.07,0.052389448
11/03/2009,33.28,0.020031019
10/03/2009,32.62,0.016692814
09/03/2009,32.08,-0.023414502
06/03/2009,32.84,-0.039993393
05/03/2009,34.18,-0.058246827
04/03/2009,36.23,0.058832136
03/03/2009,34.16,-0.000877835
02/03/2009,34.19,-0.015958557
27/02/2009,34.74,0.008382763
26/02/2009,34.45,-0.016410329
25/02/2009,35.02,-0.025653274
24/02/2009,35.93,0.021094862
23/02/2009,35.18,-0.0406628
20/02/2009,36.64,-0.005715079
19/02/2009,36.85,-0.02756765
18/02/2009,37.88,-0.002109705
17/02/2009,37.96,-0.041790966
13/02/2009,39.58,-0.003279105
12/02/2009,39.71,-0.014500254
11/02/2009,40.29,0.037167721
10/02/2009,38.82,-0.036671197
09/02/2009,40.27,-0.003470504
06/02/2009,40.41,0.040914798
05/02/2009,38.79,0.020576322
04/02/2009,38,-0.012292557
03/02/2009,38.47,0.021811402
02/02/2009,37.64,0.021483103
30/01/2009,36.84,0.000543036
29/01/2009,36.82,-0.043577564
28/01/2009,38.46,0.017309638
27/01/2009,37.8,0.029804864
26/01/2009,36.69,0.020375154
23/01/2009,35.95,-0.020375154
22/01/2009,36.69,0.000817996
21/01/2009,36.66,0.040924291
20/01/2009,35.19,-0.049615275
16/01/2009,36.98,0.008690984
15/01/2009,36.66,0.026535554
14/01/2009,35.7,-0.044378687
13/01/2009,37.32,0.034345158
12/01/2009,36.06,-0.008285052
09/01/2009,36.36,-0.0117568
08/01/2009,36.79,-0.029461156
07/01/2009,37.89,-0.042372652
06/01/2009,39.53,0.051120223
05/01/2009,37.56,
