Date,Close,UNH
26/01/2011,40.25,-0.009150552
25/01/2011,40.62,0.020142419
24/01/2011,39.81,-0.014959142
21/01/2011,40.41,0.002477702
20/01/2011,40.31,-0.006182782
19/01/2011,40.56,-0.007858587
18/01/2011,40.88,0.002694429
14/01/2011,40.77,0.029117399
13/01/2011,39.6,0.018863674
12/01/2011,38.86,-0.005645383
11/01/2011,39.08,0.016252131
10/01/2011,38.45,0
07/01/2011,38.45,0.002082792
06/01/2011,38.37,0.020537847
05/01/2011,37.59,0.003197445
04/01/2011,37.47,0.009115345
03/01/2011,37.13,0.027855433
31/12/2010,36.11,0.004718954
30/12/2010,35.94,0.000835073
29/12/2010,35.91,0.005305052
28/12/2010,35.72,0.005051933
27/12/2010,35.54,-0.006450731
23/12/2010,35.77,-0.001955035
22/12/2010,35.84,0.014332127
21/12/2010,35.33,0.004254722
20/12/2010,35.18,0.003702126
17/12/2010,35.05,-0.015850884
16/12/2010,35.61,0.004503244
15/12/2010,35.45,-0.029189008
14/12/2010,36.5,-0.01089929
13/12/2010,36.9,0.006252569
10/12/2010,36.67,0.000545554
09/12/2010,36.65,-0.005170783
08/12/2010,36.84,0.001901916
07/12/2010,36.77,-0.014042899
06/12/2010,37.29,-0.014112869
03/12/2010,37.82,-0.006063021
02/12/2010,38.05,0.010037063
01/12/2010,37.67,0.031003966
30/11/2010,36.52,-0.001914923
29/11/2010,36.59,0.019594942
26/11/2010,35.88,-0.008326443
24/11/2010,36.18,0.003599616
23/11/2010,36.05,-0.011308906
22/11/2010,36.46,0.012696831
19/11/2010,36,0.010330959
18/11/2010,35.63,0.008455518
17/11/2010,35.33,0.009098726
16/11/2010,35.01,-0.013053534
15/11/2010,35.47,-0.033271713
12/11/2010,36.67,-0.021581631
11/11/2010,37.47,0.008307699
10/11/2010,37.16,0.004855688
09/11/2010,36.98,-0.003778682
08/11/2010,37.12,0.007028956
05/11/2010,36.86,0.001629107
04/11/2010,36.8,0.003811603
03/11/2010,36.66,-0.00923167
02/11/2010,37,0.024348077
01/11/2010,36.11,0.001662972
29/10/2010,36.05,-0.005532518
28/10/2010,36.25,0.00886678
27/10/2010,35.93,-0.044633258
26/10/2010,37.57,0.000266205
25/10/2010,37.56,0.008019289
22/10/2010,37.26,0.020882115
21/10/2010,36.49,-0.006555609
20/10/2010,36.73,0.039710896
19/10/2010,35.3,-0.026556417
18/10/2010,36.25,0.007476153
15/10/2010,35.98,0.00557415
14/10/2010,35.78,0.012939702
13/10/2010,35.32,0.008530049
12/10/2010,35.02,0.010621601
11/10/2010,34.65,0.008695707
08/10/2010,34.35,0.000291163
07/10/2010,34.34,0.011422001
06/10/2010,33.95,-0.03245721
05/10/2010,35.07,0.015227991
04/10/2010,34.54,-0.025440846
01/10/2010,35.43,0.009072929
30/09/2010,35.11,-0.002560092
29/09/2010,35.2,0.004555817
28/09/2010,35.04,-0.008808126
27/09/2010,35.35,-0.01069228
24/09/2010,35.73,0.008149546
23/09/2010,35.44,-0.006749182
22/09/2010,35.68,0.011841131
21/09/2010,35.26,0.009403118
20/09/2010,34.93,0.023169296
17/09/2010,34.13,-0.003217788
16/09/2010,34.24,-0.000875785
15/09/2010,34.27,-0.009872322
14/09/2010,34.61,-0.003173232
13/09/2010,34.72,0.006646463
10/09/2010,34.49,0.01372084
09/09/2010,34.02,0.005009588
08/09/2010,33.85,0.002070088
07/09/2010,33.78,-0.003841045
03/09/2010,33.91,0.031453844
02/09/2010,32.86,0.00825062
01/09/2010,32.59,0.027058096
31/08/2010,31.72,-0.005972044
30/08/2010,31.91,-0.014312628
27/08/2010,32.37,0.016194686
26/08/2010,31.85,-0.003447739
25/08/2010,31.96,0.029208426
24/08/2010,31.04,-0.014710851
23/08/2010,31.5,-0.00348598
20/08/2010,31.61,-0.005678249
19/08/2010,31.79,-0.023318327
18/08/2010,32.54,0.005856081
17/08/2010,32.35,0.014008011
16/08/2010,31.9,-0.004066954
13/08/2010,32.03,-0.00311721
12/08/2010,32.13,0.004366819
11/08/2010,31.99,-0.041034538
10/08/2010,33.33,-0.004788994
09/08/2010,33.49,0.0011951
06/08/2010,33.45,0.000897263
05/08/2010,33.42,0.01537796
04/08/2010,32.91,0.015001047
03/08/2010,32.42,0.030694549
02/08/2010,31.44,0.031994973
30/07/2010,30.45,0.000328461
29/07/2010,30.44,0.003620211
28/07/2010,30.33,-0.014727807
27/07/2010,30.78,-0.022169583
26/07/2010,31.47,0.017631487
23/07/2010,30.92,-0.002583981
22/07/2010,31,0.00972455
21/07/2010,30.7,-0.004225587
20/07/2010,30.83,0.000324412
19/07/2010,30.82,0.015696856
16/07/2010,30.34,-0.017641751
15/07/2010,30.88,0.018301164
14/07/2010,30.32,0.005954368
13/07/2010,30.14,0.003323366
12/07/2010,30.04,0.002332946
09/07/2010,29.97,0.009723463
08/07/2010,29.68,0.016304709
07/07/2010,29.2,0.010673195
06/07/2010,28.89,0.02063371
02/07/2010,28.3,0.016028838
01/07/2010,27.85,-0.019556179
30/06/2010,28.4,-0.008065974
29/06/2010,28.63,-0.019371066
28/06/2010,29.19,-0.023363175
25/06/2010,29.88,0.00402415
24/06/2010,29.76,-0.015007785
23/06/2010,30.21,-0.014133349
22/06/2010,30.64,-0.0165079
21/06/2010,31.15,-0.00576186
18/06/2010,31.33,-0.005411441
17/06/2010,31.5,0.003498175
16/06/2010,31.39,0.00639184
15/06/2010,31.19,0.019424372
14/06/2010,30.59,-0.00261182
11/06/2010,30.67,-0.000977676
10/06/2010,30.7,0.005552848
09/06/2010,30.53,-0.0117227
08/06/2010,30.89,0.014018159
07/06/2010,30.46,0.003947374
04/06/2010,30.34,-0.003947374
03/06/2010,30.46,0.018221475
02/06/2010,29.91,0.031586936
01/06/2010,28.98,-0.003100778
28/05/2010,29.07,-0.008563162
27/05/2010,29.32,0.018241772
26/05/2010,28.79,-0.002774889
25/05/2010,28.87,0.001386482
24/05/2010,28.83,0.004519389
21/05/2010,28.7,-0.009018445
20/05/2010,28.96,-0.034948425
19/05/2010,29.99,-0.006315461
18/05/2010,30.18,-0.00857808
17/05/2010,30.44,0.001643926
14/05/2010,30.39,0.006934154
13/05/2010,30.18,-0.004628107
12/05/2010,30.32,0.015622721
11/05/2010,29.85,-0.00100452
10/05/2010,29.88,0.029204113
07/05/2010,29.02,-0.007552387
06/05/2010,29.24,-0.025659747
05/05/2010,30,0.017146159
04/05/2010,29.49,-0.025775486
03/05/2010,30.26,-0.001650983
30/04/2010,30.31,-0.032140406
29/04/2010,31.3,0.027860565
28/04/2010,30.44,0.021249139
27/04/2010,29.8,-0.001676446
26/04/2010,29.85,-0.036188159
23/04/2010,30.95,0.015958652
22/04/2010,30.46,0.006587639
21/04/2010,30.26,-0.023515127
20/04/2010,30.98,-0.008037336
19/04/2010,31.23,0.016139795
16/04/2010,30.73,0.003259455
15/04/2010,30.63,-0.013618888
14/04/2010,31.05,-0.035124636
13/04/2010,32.16,-0.003104628
12/04/2010,32.26,0
09/04/2010,32.26,-0.011097524
08/04/2010,32.62,-0.009458499
07/04/2010,32.93,-0.01447116
06/04/2010,33.41,0.008114244
05/04/2010,33.14,0.004536527
01/04/2010,32.99,0.00974726
31/03/2010,32.67,-0.011866867
30/03/2010,33.06,0.006676808
29/03/2010,32.84,0.006415174
26/03/2010,32.63,-0.014905219
25/03/2010,33.12,0.012150818
24/03/2010,32.72,-0.013357819
23/03/2010,33.16,-0.004213067
22/03/2010,33.3,-0.032208427
19/03/2010,34.39,0.023537421
18/03/2010,33.59,0.025325442
17/03/2010,32.75,-0.009118604
16/03/2010,33.05,0.015858826
15/03/2010,32.53,-0.011613822
12/03/2010,32.91,-0.017768876
11/03/2010,33.5,0.007791469
10/03/2010,33.24,0.0048251
09/03/2010,33.08,-0.000604412
08/03/2010,33.1,-0.019150795
05/03/2010,33.74,0.023692816
04/03/2010,32.95,-0.034306123
03/03/2010,34.1,0.00440853
02/03/2010,33.95,-0.00264745
01/03/2010,34.04,0.005301927
26/02/2010,33.86,0.01218259
25/02/2010,33.45,-0.005069341
24/02/2010,33.62,0.024387781
23/02/2010,32.81,-0.008195523
22/02/2010,33.08,0.035069727
19/02/2010,31.94,-0.023210078
18/02/2010,32.69,0.004291852
17/02/2010,32.55,0.028671331
16/02/2010,31.63,-0.017239104
12/02/2010,32.18,-0.028792188
11/02/2010,33.12,0.012456488
10/02/2010,32.71,-0.00882672
09/02/2010,33,0.018040544
08/02/2010,32.41,-0.004003085
05/02/2010,32.54,0.00246154
04/02/2010,32.46,-0.026149255
03/02/2010,33.32,-0.021672215
02/02/2010,34.05,0.027390816
01/02/2010,33.13,0.003931655
29/01/2010,33,-0.012946139
28/01/2010,33.43,0.00569973
27/01/2010,33.24,0.024361741
26/01/2010,32.44,-0.017115332
25/01/2010,33,-0.004836769
22/01/2010,33.16,0.001811048
21/01/2010,33.1,-0.042874268
20/01/2010,34.55,-0.016647916
19/01/2010,35.13,0.040075049
15/01/2010,33.75,0.0128226
14/01/2010,33.32,0.023687716
13/01/2010,32.54,0.015172918
12/01/2010,32.05,-0.026783192
11/01/2010,32.92,0.006705298
08/01/2010,32.7,-0.009435468
07/01/2010,33.01,0.037658771
06/01/2010,31.79,0.009799351
05/01/2010,31.48,-0.00158705
04/01/2010,31.53,0.033868743
31/12/2009,30.48,-0.017239002
30/12/2009,31.01,0.005172983
29/12/2009,30.85,-0.017352621
28/12/2009,31.39,-0.009196196
24/12/2009,31.68,0.001895735
23/12/2009,31.62,-0.021896402
22/12/2009,32.32,0.004651892
21/12/2009,32.17,0.01977776
18/12/2009,31.54,-0.008838441
17/12/2009,31.82,-0.01187143
16/12/2009,32.2,0.027709581
15/12/2009,31.32,0.011883872
14/12/2009,30.95,0.015302268
11/12/2009,30.48,0.00559304
10/12/2009,30.31,0.061573604
09/12/2009,28.5,0.001404495
08/12/2009,28.46,0.005637788
07/12/2009,28.3,0.030131404
04/12/2009,27.46,0.0047454
03/12/2009,27.33,-0.034523385
02/12/2009,28.29,-0.014388737
01/12/2009,28.7,0.001045843
30/11/2009,28.67,-0.026503014
27/11/2009,29.44,-0.003390983
25/11/2009,29.54,-0.000676819
24/11/2009,29.56,0.016371443
23/11/2009,29.08,0.018043515
20/11/2009,28.56,-0.002447982
19/11/2009,28.63,-0.008347875
18/11/2009,28.87,-0.003457818
17/11/2009,28.97,-0.006194101
16/11/2009,29.15,0.00240426
13/11/2009,29.08,0.01106512
12/11/2009,28.76,-0.020988212
11/11/2009,29.37,0.013712933
10/11/2009,28.97,-0.005507759
09/11/2009,29.13,0.015917291
06/11/2009,28.67,0.016174755
05/11/2009,28.21,0.012125684
04/11/2009,27.87,0.035052877
03/11/2009,26.91,0.018376666
02/11/2009,26.42,0.017949689
30/10/2009,25.95,-0.019840407
29/10/2009,26.47,0.022541547
28/10/2009,25.88,-0.023674263
27/10/2009,26.5,0.045945158
26/10/2009,25.31,-0.021111026
23/10/2009,25.85,0.00543058
22/10/2009,25.71,0.02321568
21/10/2009,25.12,-0.03289255
20/10/2009,25.96,0.040886198
19/10/2009,24.92,0.019040478
16/10/2009,24.45,-0.004081638
15/10/2009,24.55,-0.012950404
14/10/2009,24.87,0.023597515
13/10/2009,24.29,-0.03796902
12/10/2009,25.23,0.022445832
09/10/2009,24.67,0.020889557
08/10/2009,24.16,-0.036175454
07/10/2009,25.05,0.027110703
06/10/2009,24.38,0.014044014
05/10/2009,24.04,-0.009933857
02/10/2009,24.28,-0.02078738
01/10/2009,24.79,-0.0100342
30/09/2009,25.04,-0.025237933
29/09/2009,25.68,-0.004662013
28/09/2009,25.8,0.017990317
25/09/2009,25.34,-0.026865544
24/09/2009,26.03,-0.024664502
23/09/2009,26.68,-0.033176651
22/09/2009,27.58,-0.035966134
21/09/2009,28.59,0.000349834
18/09/2009,28.58,-0.0262446
17/09/2009,29.34,0.001705612
16/09/2009,29.29,0.055813748
15/09/2009,27.7,-0.03755312
14/09/2009,28.76,-0.010721182
11/09/2009,29.07,-0.001375043
10/09/2009,29.11,0.024692613
09/09/2009,28.4,0.01991531
08/09/2009,27.84,-0.036675479
04/09/2009,28.88,0.00034632
03/09/2009,28.87,0.007300571
02/09/2009,28.66,0.047517422
01/09/2009,27.33,-0.02421951
31/08/2009,28,-0.006407996
28/08/2009,28.18,-0.026612215
27/08/2009,28.94,0.000345602
26/08/2009,28.93,-0.033648034
25/08/2009,29.92,0.007716864
24/08/2009,29.69,0.026276891
21/08/2009,28.92,0.018496427
20/08/2009,28.39,0.007424464
19/08/2009,28.18,0
18/08/2009,28.18,-0.01058958
17/08/2009,28.48,0.014857012
14/08/2009,28.06,-0.010987174
13/08/2009,28.37,0.020656005
12/08/2009,27.79,-0.001078943
11/08/2009,27.82,0.027329083
10/08/2009,27.07,0.020904083
07/08/2009,26.51,0.020195009
06/08/2009,25.98,-0.007668749
05/08/2009,26.18,-0.028245146
04/08/2009,26.93,-0.015841186
03/08/2009,27.36,-0.025262982
31/07/2009,28.06,-0.001424502
30/07/2009,28.1,-0.01097162
29/07/2009,28.41,-0.023309457
28/07/2009,29.08,0.051510505
27/07/2009,27.62,0.010921113
24/07/2009,27.32,0.009932029
23/07/2009,27.05,0.039590467
22/07/2009,26,0.015894888
21/07/2009,25.59,0.029746393
20/07/2009,24.84,-0.010014103
17/07/2009,25.09,-0.006356795
16/07/2009,25.25,0.013556826
15/07/2009,24.91,0.005636086
14/07/2009,24.77,-0.009642501
13/07/2009,25.01,0.013687814
10/07/2009,24.67,-0.01088501
09/07/2009,24.94,0.01088501
08/07/2009,24.67,-0.020064879
07/07/2009,25.17,0.043855993
06/07/2009,24.09,0.007500035
02/07/2009,23.91,-0.05095865
01/07/2009,25.16,0.007179927
30/06/2009,24.98,-0.005588837
29/06/2009,25.12,0.014031098
26/06/2009,24.77,-0.008842501
25/06/2009,24.99,0.007228947
24/06/2009,24.81,0.010942358
23/06/2009,24.54,-0.000814664
22/06/2009,24.56,-0.034810476
19/06/2009,25.43,-0.000786164
18/06/2009,25.45,0.057828926
17/06/2009,24.02,0
16/06/2009,24.02,0.021460954
15/06/2009,23.51,-0.029339908
12/06/2009,24.21,0.006630774
11/06/2009,24.05,-0.06752263
10/06/2009,25.73,-0.009669385
09/06/2009,25.98,-0.002690757
08/06/2009,26.05,-0.03951596
05/06/2009,27.1,-0.006253469
04/06/2009,27.27,-0.008398808
03/06/2009,27.5,-0.021583572
02/06/2009,28.1,0.021583572
01/06/2009,27.5,0.033274789
29/05/2009,26.6,-0.021938043
28/05/2009,27.19,-0.010973044
27/05/2009,27.49,0.010973044
26/05/2009,27.19,0.033280319
22/05/2009,26.3,-0.023300566
21/05/2009,26.92,-0.031446833
20/05/2009,27.78,0.011585937
19/05/2009,27.46,-0.012665268
18/05/2009,27.81,0.010846093
15/05/2009,27.51,-0.010486446
14/05/2009,27.8,0.005048694
13/05/2009,27.66,0.012368292
12/05/2009,27.32,-0.009834354
11/05/2009,27.59,-0.045349605
08/05/2009,28.87,0.016766023
07/05/2009,28.39,0.090636371
06/05/2009,25.93,0.01437197
05/05/2009,25.56,0.074710055
04/05/2009,23.72,0.032129557
01/05/2009,22.97,-0.023662106
30/04/2009,23.52,-0.014771317
29/04/2009,23.87,-0.000837521
28/04/2009,23.89,0.037531057
27/04/2009,23.01,-0.002170611
24/04/2009,23.06,-0.004327138
23/04/2009,23.16,0.015227616
22/04/2009,22.81,0.0004385
21/04/2009,22.8,-0.060005235
20/04/2009,24.21,0.002895555
17/04/2009,24.14,-0.009072227
16/04/2009,24.36,-0.03032373
15/04/2009,25.11,0.024593056
14/04/2009,24.5,0.00532025
13/04/2009,24.37,0.021149451
09/04/2009,23.86,0.042814758
08/04/2009,22.86,-0.025481837
07/04/2009,23.45,0.067014932
06/04/2009,21.93,0.065481358
03/04/2009,20.54,-0.025476023
02/04/2009,21.07,0.018683178
01/04/2009,20.68,-0.012016487
31/03/2009,20.93,0.018809332
30/03/2009,20.54,-0.025950519
27/03/2009,21.08,-0.025294089
26/03/2009,21.62,0.020561472
25/03/2009,21.18,0.002836881
24/03/2009,21.12,-0.043092143
23/03/2009,22.05,0.066566275
20/03/2009,20.63,-0.031960746
19/03/2009,21.3,-0.030060067
18/03/2009,21.95,0.018855468
17/03/2009,21.54,0.040744622
16/03/2009,20.68,-0.032352964
13/03/2009,21.36,0.045495037
12/03/2009,20.41,0.065290069
11/03/2009,19.12,-0.009888189
10/03/2009,19.31,0.081986595
09/03/2009,17.79,-0.006164211
06/03/2009,17.9,0.090572816
05/03/2009,16.35,-0.093919166
04/03/2009,17.96,0.008948606
03/03/2009,17.8,0.018141087
02/03/2009,17.48,-0.117019968
27/02/2009,19.65,-0.021148824
26/02/2009,20.07,-0.137571551
25/02/2009,23.03,-0.049968057
24/02/2009,24.21,0.016240207
23/02/2009,23.82,-0.160964405
20/02/2009,27.98,-0.023663474
19/02/2009,28.65,0.011232129
18/02/2009,28.33,-0.003171809
17/02/2009,28.42,-0.018822445
13/02/2009,28.96,-0.0177965
12/02/2009,29.48,0.032055131
11/02/2009,28.55,0.020524429
10/02/2009,27.97,-0.053935493
09/02/2009,29.52,0.019843279
06/02/2009,28.94,0.004849334
05/02/2009,28.8,-0.00623055
04/02/2009,28.98,-0.025887004
03/02/2009,29.74,0.020038028
02/02/2009,29.15,0.028533599
30/01/2009,28.33,-0.012627316
29/01/2009,28.69,-0.044315363
28/01/2009,29.99,0.03081334
27/01/2009,29.08,0.032503298
26/01/2009,28.15,0.003915292
23/01/2009,28.04,0.030782804
22/01/2009,27.19,0.081975431
21/01/2009,25.05,0.036175454
20/01/2009,24.16,-0.053980079
16/01/2009,25.5,0.024212336
15/01/2009,24.89,0.033084496
14/01/2009,24.08,-0.051791509
13/01/2009,25.36,-0.010200167
12/01/2009,25.62,-0.031882862
09/01/2009,26.45,-0.009781869
08/01/2009,26.71,0.015469088
07/01/2009,26.3,-0.007575794
06/01/2009,26.5,-0.023863921
05/01/2009,27.14,
