Date,Close,WM
25/01/2011,37.87,0.004499147
24/01/2011,37.7,0.007187573
21/01/2011,37.43,0.00670154
20/01/2011,37.18,-0.000268926
19/01/2011,37.19,-0.000537634
18/01/2011,37.21,0.004849147
14/01/2011,37.03,0.009496748
13/01/2011,36.68,0.008762378
12/01/2011,36.36,0.008839837
11/01/2011,36.04,-0.003047516
10/01/2011,36.15,-0.001658375
07/01/2011,36.21,-0.005508138
06/01/2011,36.41,-0.004658181
05/01/2011,36.58,-0.000546597
04/01/2011,36.6,-0.005992935
03/01/2011,36.82,-0.001357036
31/12/2010,36.87,0.001357036
30/12/2010,36.82,0.000543331
29/12/2010,36.8,0.003811603
28/12/2010,36.66,0.001091703
27/12/2010,36.62,0.003556289
23/12/2010,36.49,0
22/12/2010,36.49,0.002469476
21/12/2010,36.4,0.002751033
20/12/2010,36.3,0.000551116
17/12/2010,36.28,0.00055142
16/12/2010,36.26,0.002485159
15/12/2010,36.17,-0.005239223
14/12/2010,36.36,0.004686432
13/12/2010,36.19,0.008881546
10/12/2010,35.87,0.014602899
09/12/2010,35.35,0.013098137
08/12/2010,34.89,0.004596388
07/12/2010,34.73,0.001440715
06/12/2010,34.68,-0.003454235
03/12/2010,34.8,-0.005159083
02/12/2010,34.98,0.012368919
01/12/2010,34.55,0.008720986
30/11/2010,34.25,-0.004951226
29/11/2010,34.42,-0.01442194
26/11/2010,34.92,-0.010823233
24/11/2010,35.3,0.012256103
23/11/2010,34.87,-0.008282212
22/11/2010,35.16,-0.00170503
19/11/2010,35.22,0.00056802
18/11/2010,35.2,0.010566998
17/11/2010,34.83,0
16/11/2010,34.83,-0.004583222
15/11/2010,34.99,-0.002853883
12/11/2010,35.09,0.004570131
11/11/2010,34.93,-0.004285109
10/11/2010,35.08,-0.001993451
09/11/2010,35.15,-0.000853121
08/11/2010,35.18,-0.009336608
05/11/2010,35.51,-0.010086945
04/11/2010,35.87,-0.002227793
03/11/2010,35.95,0.001949047
02/11/2010,35.88,0.009239881
01/11/2010,35.55,-0.0047706
29/10/2010,35.72,-0.011412789
28/10/2010,36.13,0.001107727
27/10/2010,36.09,-0.011296442
26/10/2010,36.5,-0.010357138
25/10/2010,36.88,0.00244333
22/10/2010,36.79,0.001904503
21/10/2010,36.72,0.004914015
20/10/2010,36.54,0.011284006
19/10/2010,36.13,-0.00936646
18/10/2010,36.47,-0.003831422
15/10/2010,36.61,-0.00816109
14/10/2010,36.91,-0.002165089
13/10/2010,36.99,0.012513765
12/10/2010,36.53,0.002466768
11/10/2010,36.44,0.002472868
08/10/2010,36.35,0.004964158
07/10/2010,36.17,-0.01045114
06/10/2010,36.55,0.004112412
05/10/2010,36.4,0.018018506
04/10/2010,35.75,-0.005022332
01/10/2010,35.93,0.005302091
30/09/2010,35.74,-0.003073057
29/09/2010,35.85,0.007559885
28/09/2010,35.58,0.003096413
27/09/2010,35.47,-0.008142682
24/09/2010,35.76,0.018059182
23/09/2010,35.12,-0.014136509
22/09/2010,35.62,0.00056164
21/09/2010,35.6,0.008179428
20/09/2010,35.31,0.008818148
17/09/2010,35,0.013229989
16/09/2010,34.54,0.000289561
15/09/2010,34.53,0.007558176
14/09/2010,34.27,0.003214967
13/09/2010,34.16,0.004694844
10/09/2010,34,0.005899722
09/09/2010,33.8,-0.003544008
08/09/2010,33.92,0.002656828
07/09/2010,33.83,-0.008242614
03/09/2010,34.11,0.007947062
02/09/2010,33.84,-0.00471699
01/09/2010,34,0.027129403
31/08/2010,33.09,-0.010222578
30/08/2010,33.43,-0.005667428
27/08/2010,33.62,0.015890006
26/08/2010,33.09,-0.000906208
25/08/2010,33.12,-0.001508523
24/08/2010,33.17,-0.010496423
23/08/2010,33.52,-0.002383791
20/08/2010,33.6,0.003577821
19/08/2010,33.48,-0.014235116
18/08/2010,33.96,0
17/08/2010,33.96,0.021128594
16/08/2010,33.25,0.007244221
13/08/2010,33.01,-0.002722737
12/08/2010,33.1,-0.00692461
11/08/2010,33.33,-0.029270382
10/08/2010,34.32,-0.009569451
09/08/2010,34.65,0.002311472
06/08/2010,34.57,0.003187023
05/08/2010,34.46,-0.003765392
04/08/2010,34.59,0.005798799
03/08/2010,34.39,-0.002033407
02/08/2010,34.46,0.014910377
30/07/2010,33.95,-0.008797711
29/07/2010,34.25,0.003802842
28/07/2010,34.12,-0.00029304
27/07/2010,34.13,0.00029304
26/07/2010,34.12,0.015655319
23/07/2010,33.59,0.007170631
22/07/2010,33.35,0.022438783
21/07/2010,32.61,-0.00214428
20/07/2010,32.68,0.006446684
19/07/2010,32.47,0.000924357
16/07/2010,32.44,-0.022555056
15/07/2010,33.18,0.003623192
14/07/2010,33.06,-0.002718624
13/07/2010,33.15,0.012445145
12/07/2010,32.74,-0.001221001
09/07/2010,32.78,-0.003045997
08/07/2010,32.88,0.012240055
07/07/2010,32.48,0.02336191
06/07/2010,31.73,-0.0025181
02/07/2010,31.81,0.005042557
01/07/2010,31.65,0.011439591
30/06/2010,31.29,-0.00541834
29/06/2010,31.46,-0.026350333
28/06/2010,32.3,0.00465478
25/06/2010,32.15,0.00031109
24/06/2010,32.14,-0.016355865
23/06/2010,32.67,-0.011261723
22/06/2010,33.04,-0.015317915
21/06/2010,33.55,0.000596303
18/06/2010,33.53,-0.005353969
17/06/2010,33.71,0.002078694
16/06/2010,33.64,0.000892193
15/06/2010,33.61,0.02348091
14/06/2010,32.83,0.001829269
11/06/2010,32.77,-0.001829269
10/06/2010,32.83,0.026857611
09/06/2010,31.96,0.003447739
08/06/2010,31.85,0.01518536
07/06/2010,31.37,-0.006038474
04/06/2010,31.56,-0.038538019
03/06/2010,32.8,0.003665245
02/06/2010,32.68,0.021965307
01/06/2010,31.97,-0.016749771
28/05/2010,32.51,-0.005215536
27/05/2010,32.68,0.014175892
26/05/2010,32.22,0.005602256
25/05/2010,32.04,0.000624415
24/05/2010,32.02,-0.011797715
21/05/2010,32.4,0.007124082
20/05/2010,32.17,-0.034523056
19/05/2010,33.3,-0.01342302
18/05/2010,33.75,0.00029634
17/05/2010,33.74,0.008034562
14/05/2010,33.47,-0.01747416
13/05/2010,34.06,-0.008478343
12/05/2010,34.35,0.011418657
11/05/2010,33.96,-0.000588755
10/05/2010,33.98,0.033516004
07/05/2010,32.86,-0.006975009
06/05/2010,33.09,-0.028305182
05/05/2010,34.04,-0.00468934
04/05/2010,34.2,-0.025405523
03/05/2010,35.08,0.011468016
30/04/2010,34.68,-0.011753038
29/04/2010,35.09,-0.005683448
28/04/2010,35.29,0.014844692
27/04/2010,34.77,-0.025274666
26/04/2010,35.66,0.003652202
23/04/2010,35.53,0.008195609
22/04/2010,35.24,0.003126335
21/04/2010,35.13,0.001139277
20/04/2010,35.09,-0.000569801
19/04/2010,35.11,0.002281153
16/04/2010,35.03,-0.003135246
15/04/2010,35.14,0.001138952
14/04/2010,35.1,0.00657427
13/04/2010,34.87,-0.00143287
12/04/2010,34.92,0.004304785
09/04/2010,34.77,0.004612288
08/04/2010,34.61,-0.002020494
07/04/2010,34.68,-0.004603
06/04/2010,34.84,0.004603
05/04/2010,34.68,0.002887672
01/04/2010,34.58,0.004347203
31/03/2010,34.43,-0.000290402
30/03/2010,34.44,-0.003188871
29/03/2010,34.55,0.003479273
26/03/2010,34.43,0.004657941
25/03/2010,34.27,-0.002622761
24/03/2010,34.36,-0.009558364
23/03/2010,34.69,0.012181125
22/03/2010,34.27,0.003214967
19/03/2010,34.16,0.001757985
18/03/2010,34.1,0.003819602
17/03/2010,33.97,0.002652912
16/03/2010,33.88,0.005327032
15/03/2010,33.7,0.008343314
12/03/2010,33.42,-0.000897263
11/03/2010,33.45,-0.0011951
10/03/2010,33.49,-0.003874241
09/03/2010,33.62,0.000595061
08/03/2010,33.6,-0.00770831
05/03/2010,33.86,0.011584861
04/03/2010,33.47,-0.000895924
03/03/2010,33.5,-0.000298463
02/03/2010,33.51,0.004186609
01/03/2010,33.37,0.010543854
26/02/2010,33.02,-0.000302801
25/02/2010,33.03,0.003335864
24/02/2010,32.92,0.009154779
23/02/2010,32.62,-0.02243198
22/02/2010,33.36,-0.000599341
19/02/2010,33.38,0.01448426
18/02/2010,32.9,-0.003034904
17/02/2010,33,0.003034904
16/02/2010,32.9,0.033063416
12/02/2010,31.83,-0.003136765
11/02/2010,31.93,0.000313234
10/02/2010,31.92,-0.004376375
09/02/2010,32.06,0.020801254
08/02/2010,31.4,-0.01328713
05/02/2010,31.82,0.000314317
04/02/2010,31.81,-0.02053588
03/02/2010,32.47,-0.001231148
02/02/2010,32.51,0.010202593
01/02/2010,32.18,0.004047958
29/01/2010,32.05,-0.001870325
28/01/2010,32.11,-0.014531095
27/01/2010,32.58,0.000614062
26/01/2010,32.56,-0.002453989
25/01/2010,32.64,-0.006717583
22/01/2010,32.86,-0.00727717
21/01/2010,33.1,-0.018557851
20/01/2010,33.72,-0.005913678
19/01/2010,33.92,0.019950044
15/01/2010,33.25,-0.035163912
14/01/2010,34.44,-0.010398707
13/01/2010,34.8,-0.002296212
12/01/2010,34.88,0.006038839
11/01/2010,34.67,0.012480208
08/01/2010,34.24,0.004683849
07/01/2010,34.08,0.002350177
06/01/2010,34,-0.000294074
05/01/2010,34.01,-0.00440077
04/01/2010,34.16,0.010298752
31/12/2009,33.81,-0.005309747
30/12/2009,33.99,-0.003231021
29/12/2009,34.1,0.004703124
28/12/2009,33.94,0.00531759
24/12/2009,33.76,0.002966481
23/12/2009,33.66,0.020105704
22/12/2009,32.99,0
21/12/2009,32.99,0
18/12/2009,32.99,0.008523644
17/12/2009,32.71,-0.007310419
16/12/2009,32.95,-0.002727688
15/12/2009,33.04,-0.013229297
14/12/2009,33.48,0.00809721
11/12/2009,33.21,-0.004506542
10/12/2009,33.36,0.004506542
09/12/2009,33.21,0.001205182
08/12/2009,33.17,-0.018519048
07/12/2009,33.79,0.006830019
04/12/2009,33.56,0.015313315
03/12/2009,33.05,-0.00452831
02/12/2009,33.2,0
01/12/2009,33.2,0.010902591
30/11/2009,32.84,-0.006676808
27/11/2009,33.06,-0.012026603
25/11/2009,33.46,-0.002089865
24/11/2009,33.53,0.007483945
23/11/2009,33.28,0.029889386
20/11/2009,32.3,0.004032889
19/11/2009,32.17,-0.01908925
18/11/2009,32.79,-0.010013739
17/11/2009,33.12,0.010013739
16/11/2009,32.79,0.018778449
13/11/2009,32.18,0.006547178
12/11/2009,31.97,-0.014285957
11/11/2009,32.43,-0.005841677
10/11/2009,32.62,0.003993248
09/11/2009,32.49,0.026510207
06/11/2009,31.64,0.002531647
05/11/2009,31.56,0.028931623
04/11/2009,30.66,0.005888143
03/11/2009,30.48,-0.006866138
02/11/2009,30.69,0.026747508
30/10/2009,29.88,-0.029350829
29/10/2009,30.77,0.004886799
28/10/2009,30.62,-0.014589333
27/10/2009,31.07,0.014262803
26/10/2009,30.63,-0.009746666
23/10/2009,30.93,-0.017625837
22/10/2009,31.48,0.012466199
21/10/2009,31.09,0.004190175
20/10/2009,30.96,-0.009323327
19/10/2009,31.25,0.000960461
16/10/2009,31.22,-0.013047122
15/10/2009,31.63,0.054910658
14/10/2009,29.94,0.032934567
13/10/2009,28.97,0.008318939
12/10/2009,28.73,0.003137531
09/10/2009,28.64,-0.001395674
08/10/2009,28.68,0.010163045
07/10/2009,28.39,-0.013643731
06/10/2009,28.78,-0.004852696
05/10/2009,28.92,-0.007921516
02/10/2009,29.15,0.005848976
01/10/2009,28.98,-0.028573372
30/09/2009,29.82,-0.006018072
29/09/2009,30,0.00233606
28/09/2009,29.93,0.032255385
25/09/2009,28.98,-0.019477807
24/09/2009,29.55,-0.009766031
23/09/2009,29.84,-0.001339585
22/09/2009,29.88,-0.002673798
21/09/2009,29.96,-0.026026836
18/09/2009,30.75,0.024026168
17/09/2009,30.02,-0.003989367
16/09/2009,30.14,0.001328021
15/09/2009,30.1,-0.018433702
14/09/2009,30.66,0.008516265
11/09/2009,30.4,0.010582109
10/09/2009,30.08,0.006671139
09/09/2009,29.88,-0.014288331
08/09/2009,30.31,0.007617192
04/09/2009,30.08,0.010695289
03/09/2009,29.76,0.009113987
02/09/2009,29.49,-0.012468569
01/09/2009,29.86,-0.00234153
31/08/2009,29.93,0.009736521
28/08/2009,29.64,-0.013737861
27/08/2009,30.05,-0.004979263
26/08/2009,30.2,0.005312097
25/08/2009,30.04,-0.006635724
24/08/2009,30.24,0.005970167
21/08/2009,30.06,0.007010544
20/08/2009,29.85,0.015870669
19/08/2009,29.38,0.013018341
18/08/2009,29,-0.025197111
17/08/2009,29.74,-0.016341868
14/08/2009,30.23,-0.013797854
13/08/2009,30.65,0.020768836
12/08/2009,30.02,0.039753833
11/08/2009,28.85,0.004516249
10/08/2009,28.72,0.005236528
07/08/2009,28.57,0.019795627
06/08/2009,28.01,-0.020145583
05/08/2009,28.58,0.002803085
04/08/2009,28.5,0.003867117
03/08/2009,28.39,0.009911586
31/07/2009,28.11,0.002136753
30/07/2009,28.05,-0.049723435
29/07/2009,29.48,0.002037352
28/07/2009,29.42,-0.009135574
27/07/2009,29.69,0.010155808
24/07/2009,29.39,-0.004413519
23/07/2009,29.52,0.023304687
22/07/2009,28.84,0.026349671
21/07/2009,28.09,-0.005325772
20/07/2009,28.24,0.005325772
17/07/2009,28.09,-0.004971601
16/07/2009,28.23,0.018591883
15/07/2009,27.71,0.014540423
14/07/2009,27.31,0.005139512
13/07/2009,27.17,0.011103001
10/07/2009,26.87,0.003355082
09/07/2009,26.78,0.007496287
08/07/2009,26.58,-0.011595417
07/07/2009,26.89,-0.01623053
06/07/2009,27.33,-0.002558013
02/07/2009,27.4,-0.022732352
01/07/2009,28.03,-0.004627166
30/06/2009,28.16,-0.012703064
29/06/2009,28.52,0.009158218
26/06/2009,28.26,-0.002120892
25/06/2009,28.32,0.02466613
24/06/2009,27.63,0.017156836
23/06/2009,27.16,-0.016794845
22/06/2009,27.62,-0.021490798
19/06/2009,28.22,-0.002477439
18/06/2009,28.29,0.009589844
17/06/2009,28.02,0.010403681
16/06/2009,27.73,-0.014321763
15/06/2009,28.13,-0.016570095
12/06/2009,28.6,0.00139958
11/06/2009,28.56,0.015881753
10/06/2009,28.11,0.010010809
09/06/2009,27.83,-0.004660342
08/06/2009,27.96,-0.011379924
05/06/2009,28.28,-0.007398307
04/06/2009,28.49,-0.006995481
03/06/2009,28.69,-0.001393243
02/06/2009,28.73,-0.005207441
01/06/2009,28.88,0.045695926
29/05/2009,27.59,-0.00217234
28/05/2009,27.65,-0.014006334
27/05/2009,28.04,-0.014516098
26/05/2009,28.45,0.007762918
22/05/2009,28.23,0.002837888
21/05/2009,28.15,-0.00531445
20/05/2009,28.3,-0.009145333
19/05/2009,28.56,0.024815169
18/05/2009,27.86,0.037671304
15/05/2009,26.83,-0.008166341
14/05/2009,27.05,0.01677579
13/05/2009,26.6,-0.0104713
12/05/2009,26.88,0.000744325
11/05/2009,26.86,-0.005198675
08/05/2009,27,0.013047715
07/05/2009,26.65,-0.011194147
06/05/2009,26.95,0.002600782
05/05/2009,26.88,0.001861851
04/05/2009,26.83,0.024906948
01/05/2009,26.17,-0.018925622
30/04/2009,26.67,-0.010072833
29/04/2009,26.94,-0.00148368
28/04/2009,26.98,0.014184635
27/04/2009,26.6,-0.010843254
24/04/2009,26.89,0.008215132
23/04/2009,26.67,-0.014147667
22/04/2009,27.05,-0.01904122
21/04/2009,27.57,0.006185212
20/04/2009,27.4,-0.002915454
17/04/2009,27.48,0.023565155
16/04/2009,26.84,-0.004089985
15/04/2009,26.95,0.010069076
14/04/2009,26.68,0.003003005
13/04/2009,26.6,0.013245227
09/04/2009,26.25,0.010338978
08/04/2009,25.98,0.000384986
07/04/2009,25.97,-0.02359318
06/04/2009,26.59,0.006035477
03/04/2009,26.43,0.009886012
02/04/2009,26.17,0.022412066
01/04/2009,25.59,-0.000390701
31/03/2009,25.6,0.010997754
30/03/2009,25.32,-0.022648371
27/03/2009,25.9,-0.026668247
26/03/2009,26.6,0.032865014
25/03/2009,25.74,-0.001164822
24/03/2009,25.77,-0.005031944
23/03/2009,25.9,0.030976796
20/03/2009,25.11,-0.0294312
19/03/2009,25.86,0.023871218
18/03/2009,25.25,0.007952328
17/03/2009,25.05,0.042403417
16/03/2009,24.01,-0.002495842
13/03/2009,24.07,-0.013616881
12/03/2009,24.4,0.042702176
11/03/2009,23.38,0.022929839
10/03/2009,22.85,0.027508389
09/03/2009,22.23,-0.045292419
06/03/2009,23.26,-0.006000875
05/03/2009,23.4,-0.050416842
04/03/2009,24.61,-0.026465057
03/03/2009,25.27,-0.021144092
02/03/2009,25.81,-0.045074852
27/02/2009,27,-0.014341117
26/02/2009,27.39,-0.020954524
25/02/2009,27.97,-0.015608689
24/02/2009,28.41,0.031101703
23/02/2009,27.54,-0.036717723
20/02/2009,28.57,0.005968071
19/02/2009,28.4,-0.004917467
18/02/2009,28.54,-0.003148507
17/02/2009,28.63,-0.023132397
13/02/2009,29.3,0.00136612
12/02/2009,29.26,0.028073235
11/02/2009,28.45,0.005286356
10/02/2009,28.3,-0.041528459
09/02/2009,29.5,-0.008438869
06/02/2009,29.75,0.009117065
05/02/2009,29.48,-0.017485314
04/02/2009,30,-0.021108963
03/02/2009,30.64,0.012479637
02/02/2009,30.26,-0.030270822
30/01/2009,31.19,-0.019683175
29/01/2009,31.81,-0.031866579
28/01/2009,32.84,0.003049713
27/01/2009,32.74,0.004898969
26/01/2009,32.58,0.01546582
23/01/2009,32.08,-0.015158836
22/01/2009,32.57,-0.002146911
21/01/2009,32.64,0.034281949
20/01/2009,31.54,-0.026593152
16/01/2009,32.39,0
15/01/2009,32.39,0.030086882
14/01/2009,31.43,-0.027923383
13/01/2009,32.32,-0.006783868
12/01/2009,32.54,-0.005821987
09/01/2009,32.73,-0.013655196
08/01/2009,33.18,0.018555665
07/01/2009,32.57,-0.015537251
06/01/2009,33.08,-0.014703941
05/01/2009,33.57,
