Date,Close,LUK
27/01/2011,32.4,0.024052385
26/01/2011,31.63,0.006661404
25/01/2011,31.42,-0.019852551
24/01/2011,32.05,0.003751177
21/01/2011,31.93,0.029236274
20/01/2011,31.01,-0.007069438
19/01/2011,31.23,-0.013990689
18/01/2011,31.67,-0.005667521
14/01/2011,31.85,0.011684958
13/01/2011,31.48,0.010538178
12/01/2011,31.15,0.018141087
11/01/2011,30.59,0.013162414
10/01/2011,30.19,-0.000993213
07/01/2011,30.22,-0.008238636
06/01/2011,30.47,0.008900669
05/01/2011,30.2,0.014340749
04/01/2011,29.77,-0.011688228
03/01/2011,30.12,0.03170586
31/12/2010,29.18,0
30/12/2010,29.18,-0.011584457
29/12/2010,29.52,0.008504899
28/12/2010,29.27,-0.004771652
27/12/2010,29.41,0.003064876
23/12/2010,29.32,-0.006798123
22/12/2010,29.52,0.002034589
21/12/2010,29.46,0.016427474
20/12/2010,28.98,0.014598799
17/12/2010,28.56,0.008085824
16/12/2010,28.33,0.011359725
15/12/2010,28.01,-0.007114936
14/12/2010,28.21,-0.002124647
13/12/2010,28.27,-0.005995433
10/12/2010,28.44,-0.002458298
09/12/2010,28.51,0.027379488
08/12/2010,27.74,0.010873612
07/12/2010,27.44,-0.00363769
06/12/2010,27.54,0.01352607
03/12/2010,27.17,-0.008794487
02/12/2010,27.41,0.021014598
01/12/2010,26.84,0.03333642
30/11/2010,25.96,-0.011109097
29/11/2010,26.25,-0.00796817
26/11/2010,26.46,-0.014259153
24/11/2010,26.84,0.026044122
23/11/2010,26.15,-0.027161232
22/11/2010,26.87,-0.004826443
19/11/2010,27,0.011922645
18/11/2010,26.68,0.020447513
17/11/2010,26.14,-0.000382482
16/11/2010,26.15,-0.021563158
15/11/2010,26.72,0.002623198
12/11/2010,26.65,-0.016744577
11/11/2010,27.1,-0.007719208
10/11/2010,27.31,0.027846611
09/11/2010,26.56,-0.024912982
08/11/2010,27.23,-0.002567396
05/11/2010,27.3,0.010679534
04/11/2010,27.01,0.028922204
03/11/2010,26.24,0.014587591
02/11/2010,25.86,0.008543741
01/11/2010,25.64,0.008617366
29/10/2010,25.42,0.017460761
28/10/2010,24.98,-0.007577304
27/10/2010,25.17,-0.003173347
26/10/2010,25.25,0
25/10/2010,25.25,0.00595831
22/10/2010,25.1,0.003592101
21/10/2010,25.01,-0.003990428
20/10/2010,25.11,0.015249092
19/10/2010,24.73,-0.023972382
18/10/2010,25.33,0.010716515
15/10/2010,25.06,0.001197844
14/10/2010,25.03,-0.011914359
13/10/2010,25.33,0.022356221
12/10/2010,24.77,0.00851414
11/10/2010,24.56,0.000814664
08/10/2010,24.54,0.018092599
07/10/2010,24.1,-0.004140793
06/10/2010,24.2,0.007882223
05/10/2010,24.01,0.023599915
04/10/2010,23.45,-0.014394829
01/10/2010,23.79,0.007171514
30/09/2010,23.62,0
29/09/2010,23.62,-0.007171514
28/09/2010,23.79,0.004634514
27/09/2010,23.68,0.000422386
24/09/2010,23.67,0.038764543
23/09/2010,22.77,-0.023867481
22/09/2010,23.32,-0.022472856
21/09/2010,23.85,-0.008350779
20/09/2010,24.05,0.021009176
17/09/2010,23.55,-0.000424538
16/09/2010,23.56,-0.00761103
15/09/2010,23.74,0.007186672
14/09/2010,23.57,-0.017245433
13/09/2010,23.98,0.035657428
10/09/2010,23.14,-0.005172425
09/09/2010,23.26,0.011240931
08/09/2010,23,0.013569917
07/09/2010,22.69,-0.017908319
03/09/2010,23.1,0.017908319
02/09/2010,22.69,0.020031829
01/09/2010,22.24,0.04084073
31/08/2010,21.35,0.0203461
30/08/2010,20.92,-0.014238494
27/08/2010,21.22,0.052236246
26/08/2010,20.14,-0.002974717
25/08/2010,20.2,0.005460426
24/08/2010,20.09,-0.009905975
23/08/2010,20.29,-0.003935076
20/08/2010,20.37,-0.008797711
19/08/2010,20.55,-0.0264121
18/08/2010,21.1,0.008089504
17/08/2010,20.93,0.012016487
16/08/2010,20.68,-0.007227206
13/08/2010,20.83,-0.009555734
12/08/2010,21.03,-0.009465286
11/08/2010,21.23,-0.032440287
10/08/2010,21.93,-0.006363658
09/08/2010,22.07,0.02106305
06/08/2010,21.61,-0.04435116
05/08/2010,22.59,-0.001769129
04/08/2010,22.63,-0.007045384
03/08/2010,22.79,-0.005251653
02/08/2010,22.91,0.036448479
30/07/2010,22.09,0.003173886
29/07/2010,22.02,0.002728515
28/07/2010,21.96,-0.005449605
27/07/2010,22.08,0.004084417
26/07/2010,21.99,0.021605069
23/07/2010,21.52,0.009337136
22/07/2010,21.32,0.066917835
21/07/2010,19.94,-0.024276644
20/07/2010,20.43,0.026284677
19/07/2010,19.9,0.003523789
16/07/2010,19.83,-0.048237698
15/07/2010,20.81,-0.003836935
14/07/2010,20.89,-0.006679414
13/07/2010,21.03,0.028945581
12/07/2010,20.43,0.000979432
09/07/2010,20.41,0.011332962
08/07/2010,20.18,0.028652375
07/07/2010,19.61,0.028972539
06/07/2010,19.05,0.00843442
02/07/2010,18.89,-0.027155716
01/07/2010,19.41,-0.005138757
30/06/2010,19.51,-0.013744172
29/06/2010,19.78,-0.042075001
28/06/2010,20.63,-0.018252188
25/06/2010,21.01,0.010526413
24/06/2010,20.79,-0.01905727
23/06/2010,21.19,0.006628812
22/06/2010,21.05,-0.018357776
21/06/2010,21.44,-0.007897834
18/06/2010,21.61,-0.005077325
17/06/2010,21.72,0.007393749
16/06/2010,21.56,-0.011070224
15/06/2010,21.8,0.025082597
14/06/2010,21.26,0.006606914
11/06/2010,21.12,0.012387009
10/06/2010,20.86,0.030666798
09/06/2010,20.23,0.005949447
08/06/2010,20.11,0.009995086
07/06/2010,19.91,-0.025292695
04/06/2010,20.42,-0.030860694
03/06/2010,21.06,-0.020677428
02/06/2010,21.5,0.036953518
01/06/2010,20.72,-0.056300045
28/05/2010,21.92,-0.012242275
27/05/2010,22.19,0.049421278
26/05/2010,21.12,-0.015504187
25/05/2010,21.45,0.008427016
24/05/2010,21.27,-0.042344108
21/05/2010,22.19,0.054643222
20/05/2010,21.01,-0.057343494
19/05/2010,22.25,-0.0129495
18/05/2010,22.54,-0.02886077
17/05/2010,23.2,-0.006016348
14/05/2010,23.34,-0.032458065
13/05/2010,24.11,-0.013185193
12/05/2010,24.43,0.028650496
11/05/2010,23.74,-0.015879983
10/05/2010,24.12,0.053215364
07/05/2010,22.87,-0.033537107
06/05/2010,23.65,-0.044653967
05/05/2010,24.73,-0.004840671
04/05/2010,24.85,-0.041385216
03/05/2010,25.9,0.023043394
30/04/2010,25.31,-0.023043394
29/04/2010,25.9,0.02859016
28/04/2010,25.17,-0.008702587
27/04/2010,25.39,-0.033691473
26/04/2010,26.26,-0.013240216
23/04/2010,26.61,0.003010917
22/04/2010,26.53,-0.004888147
21/04/2010,26.66,-0.013042853
20/04/2010,27.01,0.001482031
19/04/2010,26.97,0.00632325
16/04/2010,26.8,-0.045586744
15/04/2010,28.05,0.010752792
14/04/2010,27.75,0.027028672
13/04/2010,27.01,0.006313856
12/04/2010,26.84,0.048082516
09/04/2010,25.58,0.003132344
08/04/2010,25.5,-0.003913899
07/04/2010,25.6,-0.012036643
06/04/2010,25.91,0.013600365
05/04/2010,25.56,0.0078555
01/04/2010,25.36,0.021926332
31/03/2010,24.81,-0.008828308
30/03/2010,25.03,0.001199281
29/03/2010,25,-0.006379607
26/03/2010,25.16,-0.003966685
25/03/2010,25.26,-0.011023734
24/03/2010,25.54,-0.010903535
23/03/2010,25.82,0.008166485
22/03/2010,25.61,0.009415527
19/03/2010,25.37,-0.007461256
18/03/2010,25.56,-0.001173021
17/03/2010,25.59,0.009817475
16/03/2010,25.34,0.011111225
15/03/2010,25.06,-0.007949167
12/03/2010,25.26,-0.001977458
11/03/2010,25.31,0.01152407
10/03/2010,25.02,-0.004784698
09/03/2010,25.14,0.006384698
08/03/2010,24.98,0.001201682
05/03/2010,24.95,0.019834692
04/03/2010,24.46,-0.002042067
03/03/2010,24.51,-0.000815661
02/03/2010,24.53,0.006543991
01/03/2010,24.37,0.026191478
26/02/2010,23.74,0.017421303
25/02/2010,23.33,0.011640571
24/02/2010,23.06,0.01705705
23/02/2010,22.67,-0.031693558
22/02/2010,23.4,0.009014871
19/02/2010,23.19,0.004321528
18/02/2010,23.09,0.007826127
17/02/2010,22.91,0.020282882
16/02/2010,22.45,0.028463634
12/02/2010,21.82,-0.011845241
11/02/2010,22.08,0.013221072
10/02/2010,21.79,-0.009591304
09/02/2010,22,0.012808958
08/02/2010,21.72,-0.010533644
05/02/2010,21.95,0.00685717
04/02/2010,21.8,-0.067401392
03/02/2010,23.32,-0.006837633
02/02/2010,23.48,0.017615923
01/02/2010,23.07,0.032602006
29/01/2010,22.33,-0.022144395
28/01/2010,22.83,-0.010024054
27/01/2010,23.06,-0.001733103
26/01/2010,23.1,-0.033627344
25/01/2010,23.89,0.013485244
22/01/2010,23.57,-0.039106481
21/01/2010,24.51,-0.011762456
20/01/2010,24.8,-0.006030169
19/01/2010,24.95,0.005627024
15/01/2010,24.81,-0.026254491
14/01/2010,25.47,-0.006652343
13/01/2010,25.64,0.010586258
12/01/2010,25.37,-0.018743227
11/01/2010,25.85,0.00620879
08/01/2010,25.69,-0.00272109
07/01/2010,25.76,-0.00619197
06/01/2010,25.92,0.030554668
05/01/2010,25.14,0.015634714
04/01/2010,24.75,0.039560165
31/12/2009,23.79,-0.009205086
30/12/2009,24.01,-0.01077061
29/12/2009,24.27,-0.001235331
28/12/2009,24.3,-0.008604847
24/12/2009,24.51,0.016454505
23/12/2009,24.11,0.00166044
22/12/2009,24.07,0.014647678
21/12/2009,23.72,0.02605315
18/12/2009,23.11,0.009128514
17/12/2009,22.9,-0.011721428
16/12/2009,23.17,0.03245899
15/12/2009,22.43,-0.018551769
14/12/2009,22.85,0.016325092
11/12/2009,22.48,0.006694959
10/12/2009,22.33,-0.015552413
09/12/2009,22.68,-0.014010737
08/12/2009,23,-0.007795622
07/12/2009,23.18,-0.009873444
04/12/2009,23.41,0.023774623
03/12/2009,22.86,0.002189622
02/12/2009,22.81,0.01102061
01/12/2009,22.56,0.047195691
30/11/2009,21.52,0.007462721
27/11/2009,21.36,-0.033605003
25/11/2009,22.09,0.004537213
24/11/2009,21.99,-0.000454649
23/11/2009,22,0.0040993
20/11/2009,21.91,-0.013599484
19/11/2009,22.21,-0.021822287
18/11/2009,22.7,-0.012694414
17/11/2009,22.99,0.000870322
16/11/2009,22.97,0.021562992
13/11/2009,22.48,-0.007975231
12/11/2009,22.66,-0.015762148
11/11/2009,23.02,0.000869187
10/11/2009,23,-0.01424587
09/11/2009,23.33,0.02254105
06/11/2009,22.81,-0.003501098
05/11/2009,22.89,0.012750228
04/11/2009,22.6,-0.003533573
03/11/2009,22.68,-0.005715557
02/11/2009,22.81,0.01501795
30/10/2009,22.47,-0.049065626
29/10/2009,23.6,0.035363754
28/10/2009,22.78,-0.028987537
27/10/2009,23.45,-0.025264502
26/10/2009,24.05,-0.007456538
23/10/2009,24.23,-0.01556133
22/10/2009,24.61,0.018868484
21/10/2009,24.15,0.001243008
20/10/2009,24.12,-0.033431568
19/10/2009,24.94,0.001605137
16/10/2009,24.9,-0.044381916
15/10/2009,26.03,0.000384246
14/10/2009,26.02,0.02175688
13/10/2009,25.46,0.019433489
12/10/2009,24.97,0.020635974
09/10/2009,24.46,0.00656278
08/10/2009,24.3,0.019531059
07/10/2009,23.83,-0.010851526
06/10/2009,24.09,0.013793322
05/10/2009,23.76,0.032944156
02/10/2009,22.99,-0.008661812
01/10/2009,23.19,-0.063891481
30/09/2009,24.72,-0.002424244
29/09/2009,24.78,-0.008838949
28/09/2009,25,0.035005609
25/09/2009,24.14,-0.016841639
24/09/2009,24.55,-0.026528887
23/09/2009,25.21,-0.013005109
22/09/2009,25.54,0.003923112
21/09/2009,25.44,0.001967343
18/09/2009,25.39,-0.014467506
17/09/2009,25.76,0.002331909
16/09/2009,25.7,0.008204774
15/09/2009,25.49,-0.010924806
14/09/2009,25.77,0.018801964
11/09/2009,25.29,0.008737149
10/09/2009,25.07,0.010022132
09/09/2009,24.82,-0.003218024
08/09/2009,24.9,0.03848203
04/09/2009,23.96,0.021515278
03/09/2009,23.45,-0.000426348
02/09/2009,23.46,-0.007220248
01/09/2009,23.63,-0.051145167
31/08/2009,24.87,0.00443281
28/08/2009,24.76,-0.031799182
27/08/2009,25.56,-0.002734911
26/08/2009,25.63,0.001171189
25/08/2009,25.6,0.010997754
24/08/2009,25.32,-0.009825192
21/08/2009,25.57,0.020945243
20/08/2009,25.04,0
19/08/2009,25.04,0.012457465
18/08/2009,24.73,0.015074639
17/08/2009,24.36,-0.059754931
14/08/2009,25.86,-0.0180116
13/08/2009,26.33,0.023440074
12/08/2009,25.72,0.042086402
11/08/2009,24.66,-0.039361074
10/08/2009,25.65,-0.008153802
07/08/2009,25.86,0.006595562
06/08/2009,25.69,-0.00620879
05/08/2009,25.85,0.020321137
04/08/2009,25.33,0.011115636
03/08/2009,25.05,0.02220071
31/07/2009,24.5,0.022287344
30/07/2009,23.96,0.031371797
29/07/2009,23.22,-0.038027396
28/07/2009,24.12,0.001659751
27/07/2009,24.08,0.012116296
24/07/2009,23.79,0.019096697
23/07/2009,23.34,0.090054094
22/07/2009,21.33,0.023720277
21/07/2009,20.83,0.003366197
20/07/2009,20.76,0.025367214
17/07/2009,20.24,-0.012764042
16/07/2009,20.5,0.004889985
15/07/2009,20.4,0.046146603
14/07/2009,19.48,0.004115232
13/07/2009,19.4,0.040499881
10/07/2009,18.63,-0.004819286
09/07/2009,18.72,0.025427391
08/07/2009,18.25,-0.037111008
07/07/2009,18.94,-0.031699199
06/07/2009,19.55,-0.02475499
02/07/2009,20.04,-0.06752806
01/07/2009,21.44,0.016459342
30/06/2009,21.09,-0.005202187
29/06/2009,21.2,-0.006113351
26/06/2009,21.33,0.014640167
25/06/2009,21.02,0.017274902
24/06/2009,20.66,0.002423069
23/06/2009,20.61,-0.010137668
22/06/2009,20.82,-0.05512839
19/06/2009,22,0.000909504
18/06/2009,21.98,-0.006349228
17/06/2009,22.12,-0.031593284
16/06/2009,22.83,-0.010024054
15/06/2009,23.06,-0.028640556
12/06/2009,23.73,-0.024970086
11/06/2009,24.33,0.05926406
10/06/2009,22.93,0.022492679
09/06/2009,22.42,0.032641157
08/06/2009,21.7,-0.017359961
05/06/2009,22.08,0
04/06/2009,22.08,0.033152207
03/06/2009,21.36,-0.024509897
02/06/2009,21.89,0.005497036
01/06/2009,21.77,0.041741112
29/05/2009,20.88,0.034595411
28/05/2009,20.17,0.050849795
27/05/2009,19.17,-0.042385716
26/05/2009,20,0.023268627
22/05/2009,19.54,0.002049181
21/05/2009,19.5,-0.049522497
20/05/2009,20.49,-0.020768677
19/05/2009,20.92,-0.002863964
18/05/2009,20.98,0.055869501
15/05/2009,19.84,-0.053483435
14/05/2009,20.93,0.03056265
13/05/2009,20.3,-0.109097367
12/05/2009,22.64,-0.076502881
11/05/2009,24.44,-0.031416196
08/05/2009,25.22,0.097374164
07/05/2009,22.88,-0.072483276
06/05/2009,24.6,0.043196084
05/05/2009,23.56,-0.023905521
04/05/2009,24.13,0.107527064
01/05/2009,21.67,0.02051354
30/04/2009,21.23,0.03792151
29/04/2009,20.44,0.023262618
28/04/2009,19.97,-0.005493147
27/04/2009,20.08,-0.037629653
24/04/2009,20.85,0.057751057
23/04/2009,19.68,0.05697909
22/04/2009,18.59,0.025607501
21/04/2009,18.12,0.055018127
20/04/2009,17.15,-0.070352491
17/04/2009,18.4,-0.016707476
16/04/2009,18.71,0.011287408
15/04/2009,18.5,0.022964377
14/04/2009,18.08,-0.07714539
13/04/2009,19.53,0.030675657
09/04/2009,18.94,0.13670432
08/04/2009,16.52,0.014020345
07/04/2009,16.29,-0.034985474
06/04/2009,16.87,0.001779888
03/04/2009,16.84,0.032591901
02/04/2009,16.3,0.065930082
01/04/2009,15.26,0.024545179
31/03/2009,14.89,0.076746155
30/03/2009,13.79,-0.104562518
27/03/2009,15.31,-0.04720264
26/03/2009,16.05,0.125994225
25/03/2009,14.15,0.022151674
24/03/2009,13.84,-0.049340522
23/03/2009,14.54,0.172194195
20/03/2009,12.24,-0.061009015
19/03/2009,13.01,-0.05604754
18/03/2009,13.76,0.015379285
17/03/2009,13.55,0.023899569
16/03/2009,13.23,-0.045798255
13/03/2009,13.85,0.036020065
12/03/2009,13.36,0.049876083
11/03/2009,12.71,0.00473187
10/03/2009,12.65,0.145231418
09/03/2009,10.94,0.008260717
06/03/2009,10.85,-0.043288995
05/03/2009,11.33,-0.066577483
04/03/2009,12.11,0.043026459
03/03/2009,11.6,-0.023009111
02/03/2009,11.87,-0.209060006
27/02/2009,14.63,-0.032282561
26/02/2009,15.11,-0.060352073
25/02/2009,16.05,0.006877176
24/02/2009,15.94,0.132635576
23/02/2009,13.96,-0.024762496
20/02/2009,14.31,-0.011809793
19/02/2009,14.48,-0.067426267
18/02/2009,15.49,0.078537493
17/02/2009,14.32,-0.089452529
13/02/2009,15.66,-0.030810359
12/02/2009,16.15,0
11/02/2009,16.15,0.003100778
10/02/2009,16.1,-0.052038358
09/02/2009,16.96,0.040306208
06/02/2009,16.29,0.033711057
05/02/2009,15.75,0.049457053
04/02/2009,14.99,-0.000666889
03/02/2009,15,-0.025667747
02/02/2009,15.39,-0.033858233
30/01/2009,15.92,-0.066812943
29/01/2009,17.02,-0.099467747
28/01/2009,18.8,0.066526311
27/01/2009,17.59,0.010860353
26/01/2009,17.4,-0.023289891
23/01/2009,17.81,-0.00671519
22/01/2009,17.93,-0.038297897
21/01/2009,18.63,0.091559841
20/01/2009,17,-0.088872389
16/01/2009,18.58,0.007563515
15/01/2009,18.44,0.023595059
14/01/2009,18.01,-0.09576437
13/01/2009,19.82,0.02193406
12/01/2009,19.39,-0.046355906
09/01/2009,20.31,-0.019986042
08/01/2009,20.72,-0.011516442
07/01/2009,20.96,-0.076218611
06/01/2009,22.62,0.077650934
05/01/2009,20.93,
