Date,Close,EOG
26/01/2011,102.28,0.02384481
25/01/2011,99.87,-0.018452905
24/01/2011,101.73,9.83043E-05
21/01/2011,101.72,0.003545405
20/01/2011,101.36,-0.000788955
19/01/2011,101.44,-0.01409577
18/01/2011,102.88,0.02260983
14/01/2011,100.58,0.027415545
13/01/2011,97.86,-0.006417134
12/01/2011,98.49,0.018031428
11/01/2011,96.73,0.018573155
10/01/2011,94.95,0.007293516
07/01/2011,94.26,0.015394788
06/01/2011,92.82,0.005293018
05/01/2011,92.33,0.002059956
04/01/2011,92.14,-0.002276547
03/01/2011,92.35,0.010230825
31/12/2010,91.41,-0.003712605
30/12/2010,91.75,0.006122245
29/12/2010,91.19,0.013357819
28/12/2010,89.98,-0.001554692
27/12/2010,90.12,-0.014650259
23/12/2010,91.45,-0.008167756
22/12/2010,92.2,0.005983156
21/12/2010,91.65,0.002075256
20/12/2010,91.46,-0.002293454
17/12/2010,91.67,0.01273483
16/12/2010,90.51,0.004318226
15/12/2010,90.12,-0.016834859
14/12/2010,91.65,0.010419617
13/12/2010,90.7,-0.000551116
10/12/2010,90.75,-0.016176984
09/12/2010,92.23,0.000325327
08/12/2010,92.2,-0.005516211
07/12/2010,92.71,-0.017852845
06/12/2010,94.38,0.006804194
03/12/2010,93.74,-0.001279318
02/12/2010,93.86,0.024045581
01/12/2010,91.63,0.029684315
30/11/2010,88.95,-0.003030816
29/11/2010,89.22,0.003368141
26/11/2010,88.92,-0.009847886
24/11/2010,89.8,0.012325086
23/11/2010,88.7,-0.041948755
22/11/2010,92.5,-0.004960649
19/11/2010,92.96,0.009185778
18/11/2010,92.11,0.021286737
17/11/2010,90.17,-0.009712029
16/11/2010,91.05,-0.015042795
15/11/2010,92.43,0.004119694
12/11/2010,92.05,-0.022132403
11/11/2010,94.11,0.00244694
10/11/2010,93.88,0.020337495
09/11/2010,91.99,0.027888277
08/11/2010,89.46,0.00954688
05/11/2010,88.61,0.003617867
04/11/2010,88.29,-0.003956372
03/11/2010,88.64,-0.097727669
02/11/2010,97.74,0.017233799
01/11/2010,96.07,0.003649829
29/10/2010,95.72,0.00818215
28/10/2010,94.94,-0.008599948
27/10/2010,95.76,0.000104433
26/10/2010,95.75,-0.017701409
25/10/2010,97.46,0.001540279
22/10/2010,97.31,-0.015195846
21/10/2010,98.8,-0.013271862
20/10/2010,100.12,0.006412848
19/10/2010,99.48,-0.018425899
18/10/2010,101.33,0.012812411
15/10/2010,100.04,0.010349251
14/10/2010,99.01,0.002629451
13/10/2010,98.75,-0.001618942
12/10/2010,98.91,-0.006550132
11/10/2010,99.56,0.001004924
08/10/2010,99.46,0.009090054
07/10/2010,98.56,0.000405927
06/10/2010,98.52,0.012152307
05/10/2010,97.33,0.016680003
04/10/2010,95.72,-0.004690196
01/10/2010,96.17,0.033840598
30/09/2010,92.97,-0.009101192
29/09/2010,93.82,0.021983644
28/09/2010,91.78,0.005791417
27/09/2010,91.25,-0.009380523
24/09/2010,92.11,0.02684725
23/09/2010,89.67,-0.007665427
22/09/2010,90.36,0.008223182
21/09/2010,89.62,0.021314593
20/09/2010,87.73,-0.015607645
17/09/2010,89.11,-0.020987945
16/09/2010,91,-0.006353401
15/09/2010,91.58,-0.006747223
14/09/2010,92.2,-0.000975663
13/09/2010,92.29,0.000975663
10/09/2010,92.2,0.031175075
09/09/2010,89.37,-0.010020124
08/09/2010,90.27,0.017432557
07/09/2010,88.71,-0.018097009
03/09/2010,90.33,0.009342744
02/09/2010,89.49,-0.005015894
01/09/2010,89.94,0.034730033
31/08/2010,86.87,-0.007911524
30/08/2010,87.56,-0.02079641
27/08/2010,89.4,0.031589946
26/08/2010,86.62,-0.00965081
25/08/2010,87.46,-0.013063172
24/08/2010,88.61,-0.034604761
23/08/2010,91.73,0.003385207
20/08/2010,91.42,-0.001093255
19/08/2010,91.52,-0.019798342
18/08/2010,93.35,-0.019203815
17/08/2010,95.16,0.011307914
16/08/2010,94.09,-0.000849889
13/08/2010,94.17,-0.012557544
12/08/2010,95.36,-0.018596973
11/08/2010,97.15,-0.035889624
10/08/2010,100.7,0.007575794
09/08/2010,99.94,0.006827336
06/08/2010,99.26,-0.031534591
05/08/2010,102.44,-0.005451727
04/08/2010,103,0.012701685
03/08/2010,101.7,-0.007933052
02/08/2010,102.51,0.050107977
30/07/2010,97.5,-0.031101053
29/07/2010,100.58,0.000198866
28/07/2010,100.56,0
27/07/2010,100.56,-0.030940396
26/07/2010,103.72,0.013492076
23/07/2010,102.33,-0.008465968
22/07/2010,103.2,0.007586847
21/07/2010,102.42,-0.016750162
20/07/2010,104.15,0.02076132
19/07/2010,102.01,-0.002643303
16/07/2010,102.28,-0.037515792
15/07/2010,106.19,-0.004228733
14/07/2010,106.64,-0.001592879
13/07/2010,106.81,0.011961527
12/07/2010,105.54,-0.000284212
09/07/2010,105.57,-0.006138175
08/07/2010,106.22,0.023046444
07/07/2010,103.8,0.038796911
06/07/2010,99.85,0.015238198
02/07/2010,98.34,-0.007496743
01/07/2010,99.08,0.007191725
30/06/2010,98.37,-0.018831431
29/06/2010,100.24,-0.050385061
28/06/2010,105.42,-0.040525992
25/06/2010,109.78,0.048430418
24/06/2010,104.59,-0.021284443
23/06/2010,106.84,0.003656997
22/06/2010,106.45,-0.03833511
21/06/2010,110.61,0.003532132
18/06/2010,110.22,0.001452697
17/06/2010,110.06,-0.002993878
16/06/2010,110.39,0.000271801
15/06/2010,110.36,0.012858688
14/06/2010,108.95,-0.008317767
11/06/2010,109.86,0.009971267
10/06/2010,108.77,0.046673256
09/06/2010,103.81,-0.014820752
08/06/2010,105.36,0.040877362
07/06/2010,101.14,-0.0181262
04/06/2010,102.99,-0.063390907
03/06/2010,109.73,0.018209074
02/06/2010,107.75,0.066377799
01/06/2010,100.83,-0.038999448
28/05/2010,104.84,-0.015803499
27/05/2010,106.51,0.065672077
26/05/2010,99.74,0.010380542
25/05/2010,98.71,0.01377081
24/05/2010,97.36,-0.0326374
21/05/2010,100.59,0.043688378
20/05/2010,96.29,-0.059860706
19/05/2010,102.23,-0.005949206
18/05/2010,102.84,-0.003785126
17/05/2010,103.23,-0.027328282
14/05/2010,106.09,-0.018583903
13/05/2010,108.08,-0.002771876
12/05/2010,108.38,0.034162481
11/05/2010,104.74,-0.016569995
10/05/2010,106.49,0.054515982
07/05/2010,100.84,-0.015058599
06/05/2010,102.37,-0.026984388
05/05/2010,105.17,-0.047081719
04/05/2010,110.24,-0.029671524
03/05/2010,113.56,0.012761605
30/04/2010,112.12,0.007699922
29/04/2010,111.26,0.016676116
28/04/2010,109.42,0.007246076
27/04/2010,108.63,-0.034827816
26/04/2010,112.48,-0.010963859
23/04/2010,113.72,0.006262976
22/04/2010,113.01,0.010138828
21/04/2010,111.87,0.00322321
20/04/2010,111.51,0.032075643
19/04/2010,107.99,0.004826891
16/04/2010,107.47,-0.027803782
15/04/2010,110.5,0.011010621
14/04/2010,109.29,0.017630955
13/04/2010,107.38,0.001864281
12/04/2010,107.18,0.022742193
09/04/2010,104.77,-0.020687461
08/04/2010,106.96,0.030567164
07/04/2010,103.74,0.063266918
06/04/2010,97.38,-0.003996931
05/04/2010,97.77,0.022654188
01/04/2010,95.58,0.028009469
31/03/2010,92.94,-0.004294617
30/03/2010,93.34,0.004079447
29/03/2010,92.96,0.036925586
26/03/2010,89.59,0.001899336
25/03/2010,89.42,-0.034620744
24/03/2010,92.57,-0.016817921
23/03/2010,94.14,0.028444064
22/03/2010,91.5,-0.002183407
19/03/2010,91.7,-0.017083343
18/03/2010,93.28,-0.026761341
17/03/2010,95.81,-0.006968669
16/03/2010,96.48,-0.004240581
15/03/2010,96.89,-0.00709624
12/03/2010,97.58,-0.002047503
11/03/2010,97.78,-0.010782324
10/03/2010,98.84,0.008024828
09/03/2010,98.05,0.006959398
08/03/2010,97.37,-0.000102696
05/03/2010,97.38,0.022640909
04/03/2010,95.2,-0.00649149
03/03/2010,95.82,0.010385617
02/03/2010,94.83,0.001899937
01/03/2010,94.65,0.006359322
26/02/2010,94.05,0.008864265
25/02/2010,93.22,0.005809591
24/02/2010,92.68,0.03034353
23/02/2010,89.91,-0.024174345
22/02/2010,92.11,-0.027096705
19/02/2010,94.64,0.003174942
18/02/2010,94.34,0.015812295
17/02/2010,92.86,0.000430849
16/02/2010,92.82,0.020022432
12/02/2010,90.98,-0.000878928
11/02/2010,91.06,0.031458255
10/02/2010,88.24,-0.06896265
09/02/2010,94.54,0.031810118
08/02/2010,91.58,-0.013880075
05/02/2010,92.86,-0.000430663
04/02/2010,92.9,-0.045247066
03/02/2010,97.2,0.001750502
02/02/2010,97.03,0.015370538
01/02/2010,95.55,0.055184189
29/01/2010,90.42,-0.011982774
28/01/2010,91.51,-0.009570492
27/01/2010,92.39,-0.00808499
26/01/2010,93.14,-0.019457315
25/01/2010,94.97,0.009734497
22/01/2010,94.05,-0.02664866
21/01/2010,96.59,0.002695419
20/01/2010,96.33,-0.010532935
19/01/2010,97.35,0.004942858
15/01/2010,96.87,-0.011597605
14/01/2010,98,0.002451983
13/01/2010,97.76,0.024227295
12/01/2010,95.42,-0.028106831
11/01/2010,98.14,-0.009229742
08/01/2010,99.05,0.00506074
07/01/2010,98.55,-0.009392585
06/01/2010,99.48,0.003322764
05/01/2010,99.15,-0.012329129
04/01/2010,100.38,0.031163995
31/12/2009,97.3,-0.015399825
30/12/2009,98.81,-0.004644596
29/12/2009,99.27,-0.00662653
28/12/2009,99.93,-0.00648349
24/12/2009,100.58,0.00688385
23/12/2009,99.89,0.021451799
22/12/2009,97.77,0.032009384
21/12/2009,94.69,0.018546684
18/12/2009,92.95,0.004528798
17/12/2009,92.53,-0.008394367
16/12/2009,93.31,0.016314986
15/12/2009,91.8,0.015478656
14/12/2009,90.39,0.049205119
11/12/2009,86.05,-0.00717928
10/12/2009,86.67,0.01137167
09/12/2009,85.69,0.005148017
08/12/2009,85.25,-0.023418645
07/12/2009,87.27,0.002294368
04/12/2009,87.07,0.002414766
03/12/2009,86.86,-0.00264444
02/12/2009,87.09,-0.013684784
01/12/2009,88.29,0.020598051
30/11/2009,86.49,-0.008519508
27/11/2009,87.23,-0.028033937
25/11/2009,89.71,0.013014881
24/11/2009,88.55,0.004187184
23/11/2009,88.18,0.019582647
20/11/2009,86.47,-0.005190622
19/11/2009,86.92,-0.020722591
18/11/2009,88.74,-0.013876677
17/11/2009,89.98,-0.006093864
16/11/2009,90.53,0.022678735
13/11/2009,88.5,-0.004059545
12/11/2009,88.86,-0.0155215
11/11/2009,90.25,-0.010251978
10/11/2009,91.18,-0.013291404
09/11/2009,92.4,0.022435962
06/11/2009,90.35,0.026013352
05/11/2009,88.03,0.031503211
04/11/2009,85.3,0.027333847
03/11/2009,83,0.012487281
02/11/2009,81.97,0.003789041
30/10/2009,81.66,-0.049920812
29/10/2009,85.84,0.018459169
28/10/2009,84.27,-0.02923501
27/10/2009,86.77,-0.001036687
26/10/2009,86.86,-0.026134881
23/10/2009,89.16,-0.025359866
22/10/2009,91.45,-0.016161749
21/10/2009,92.94,-0.015692876
20/10/2009,94.41,0.000635728
19/10/2009,94.35,0.016456879
16/10/2009,92.81,-0.003549345
15/10/2009,93.14,0.018420718
14/10/2009,91.44,0.019992934
13/10/2009,89.63,-0.010543353
12/10/2009,90.58,0.010878118
09/10/2009,89.6,-0.00100396
08/10/2009,89.69,0.057125622
07/10/2009,84.71,0.001535826
06/10/2009,84.58,0.024778334
05/10/2009,82.51,0.021437705
02/10/2009,80.76,-0.003584455
01/10/2009,81.05,-0.029900137
30/09/2009,83.51,0.022647047
29/09/2009,81.64,0.018669022
28/09/2009,80.13,0.014962246
25/09/2009,78.94,-0.013963369
24/09/2009,80.05,-0.02662551
23/09/2009,82.21,-0.021896929
22/09/2009,84.03,0.033273894
21/09/2009,81.28,-0.007110487
18/09/2009,81.86,-0.008635947
17/09/2009,82.57,-0.007961441
16/09/2009,83.23,0.041332758
15/09/2009,79.86,0.035301531
14/09/2009,77.09,0.014898341
11/09/2009,75.95,-0.011389794
10/09/2009,76.82,0.031471591
09/09/2009,74.44,0.010805075
08/09/2009,73.64,0.044001269
04/09/2009,70.47,0.010126308
03/09/2009,69.76,-0.002290952
02/09/2009,69.92,-0.009961659
01/09/2009,70.62,-0.019352729
31/08/2009,72,-0.017212129
28/08/2009,73.25,0.003966902
27/08/2009,72.96,-0.013883441
26/08/2009,73.98,-0.005795555
25/08/2009,74.41,-0.018903651
24/08/2009,75.83,0.000527635
21/08/2009,75.79,0.029864958
20/08/2009,73.56,-0.003528298
19/08/2009,73.82,0.020390717
18/08/2009,72.33,0.006797557
17/08/2009,71.84,-0.03890479
14/08/2009,74.69,-0.011713165
13/08/2009,75.57,0.018430009
12/08/2009,74.19,0.005812791
11/08/2009,73.76,-0.032544883
10/08/2009,76.2,0.019479845
07/08/2009,74.73,-0.045643751
06/08/2009,78.22,0.002560165
05/08/2009,78.02,0.007332637
04/08/2009,77.45,0.010382962
03/08/2009,76.65,0.034779189
31/07/2009,74.03,0.015381777
30/07/2009,72.9,0.027818205
29/07/2009,70.9,-0.035198313
28/07/2009,73.44,-0.011642205
27/07/2009,74.3,-0.005235263
24/07/2009,74.69,0.011851991
23/07/2009,73.81,0.033196354
22/07/2009,71.4,-0.016529302
21/07/2009,72.59,0.004003042
20/07/2009,72.3,0.03820325
17/07/2009,69.59,0.004897734
16/07/2009,69.25,0.040821995
15/07/2009,66.48,0.027603735
14/07/2009,64.67,0.013074116
13/07/2009,63.83,0.021056743
10/07/2009,62.5,-0.001918159
09/07/2009,62.62,0.013666906
08/07/2009,61.77,0.019453004
07/07/2009,60.58,-0.033279591
06/07/2009,62.63,-0.025225995
02/07/2009,64.23,-0.042819065
01/07/2009,67.04,-0.013041086
30/06/2009,67.92,0.014235116
29/06/2009,66.96,-0.008920666
26/06/2009,67.56,-0.015713665
25/06/2009,68.63,0.019272388
24/06/2009,67.32,0.000445732
23/06/2009,67.29,-0.00281962
22/06/2009,67.48,-0.035520474
19/06/2009,69.92,-0.030702313
18/06/2009,72.1,-0.015824204
17/06/2009,73.25,-0.008293162
16/06/2009,73.86,-0.031846006
15/06/2009,76.25,-0.01780771
12/06/2009,77.62,0.006851555
11/06/2009,77.09,0.024157667
10/06/2009,75.25,0.00800538
09/06/2009,74.65,0.012807725
08/06/2009,73.7,0.002581348
05/06/2009,73.51,0.004089428
04/06/2009,73.21,0.00878041
03/06/2009,72.57,-0.048941074
02/06/2009,76.21,-0.006669743
01/06/2009,76.72,0.047103631
29/05/2009,73.19,0.007956146
28/05/2009,72.61,0.061632222
27/05/2009,68.27,-0.014541481
26/05/2009,69.27,0.001155569
22/05/2009,69.19,-0.008061077
21/05/2009,69.75,-0.037841212
20/05/2009,72.44,0.005814775
19/05/2009,72.02,0.013560004
18/05/2009,71.05,0.04020642
15/05/2009,68.25,-0.044560054
14/05/2009,71.36,0.014681235
13/05/2009,70.32,-0.040821995
12/05/2009,73.25,-0.006531524
11/05/2009,73.73,-0.041705911
08/05/2009,76.87,0.044558205
07/05/2009,73.52,-0.05310748
06/05/2009,77.53,0.087844246
05/05/2009,71.01,-0.014400808
04/05/2009,72.04,0.086355391
01/05/2009,66.08,0.040141234
30/04/2009,63.48,-0.034982673
29/04/2009,65.74,0.036401448
28/04/2009,63.39,0.015420383
27/04/2009,62.42,-0.011943768
24/04/2009,63.17,0.04948694
23/04/2009,60.12,0.064582878
22/04/2009,56.36,-0.009711386
21/04/2009,56.91,0.01665524
20/04/2009,55.97,-0.070861175
17/04/2009,60.08,0.025283666
16/04/2009,58.58,-0.011203648
15/04/2009,59.24,-0.0213769
14/04/2009,60.52,-0.023676508
13/04/2009,61.97,0.010055226
09/04/2009,61.35,0.038210629
08/04/2009,59.05,0.018458907
07/04/2009,57.97,-0.046018063
06/04/2009,60.7,-0.039410785
03/04/2009,63.14,0.045524991
02/04/2009,60.33,0.05450012
01/04/2009,57.13,0.042369372
31/03/2009,54.76,-0.034108494
30/03/2009,56.66,-0.045709431
27/03/2009,59.31,-0.044195156
26/03/2009,61.99,-0.023121496
25/03/2009,63.44,-0.010037725
24/03/2009,64.08,-0.030733826
23/03/2009,66.08,0.064538521
20/03/2009,61.95,-0.020609404
19/03/2009,63.24,0.01964135
18/03/2009,62.01,-0.017425107
17/03/2009,63.1,0.025358444
16/03/2009,61.52,0.041994387
13/03/2009,58.99,0.00305603
12/03/2009,58.81,0.085327862
11/03/2009,54,0.02039169
10/03/2009,52.91,0.048204435
09/03/2009,50.42,-0.032201045
06/03/2009,52.07,0.004426915
05/03/2009,51.84,0.014377555
04/03/2009,51.1,0.0617505
03/03/2009,48.04,0.052345603
02/03/2009,45.59,-0.093134291
27/02/2009,50.04,-0.02701002
26/02/2009,51.41,-0.011987769
25/02/2009,52.03,-0.024678549
24/02/2009,53.33,0.045065626
23/02/2009,50.98,-0.077897789
20/02/2009,55.11,-0.01280104
19/02/2009,55.82,-0.014230052
18/02/2009,56.62,0.006734032
17/02/2009,56.24,-0.124870238
13/02/2009,63.72,-0.005945879
12/02/2009,64.1,-0.004047958
11/02/2009,64.36,-0.031204734
10/02/2009,66.4,-0.063314127
09/02/2009,70.74,0.033492171
06/02/2009,68.41,-0.00989099
05/02/2009,69.09,0.007409055
04/02/2009,68.58,0.010112199
03/02/2009,67.89,0.017084275
02/02/2009,66.74,-0.015315146
30/01/2009,67.77,-0.011735502
29/01/2009,68.57,-0.020068529
28/01/2009,69.96,0.048318577
27/01/2009,66.66,-0.019902632
26/01/2009,68,0.02125368
23/01/2009,66.57,0.043755541
22/01/2009,63.72,-0.024799783
21/01/2009,65.32,0.072860458
20/01/2009,60.73,-0.048217599
16/01/2009,63.73,-0.004540125
15/01/2009,64.02,0.009889414
14/01/2009,63.39,-0.056579817
13/01/2009,67.08,0.053744276
12/01/2009,63.57,-0.04566161
09/01/2009,66.54,-0.045104965
08/01/2009,69.61,0.013595813
07/01/2009,68.67,-0.035056169
06/01/2009,71.12,0.006347437
05/01/2009,70.67,
