Date,Close,AMGN
28/01/2011,55.29,-0.021294533
27/01/2011,56.48,0
26/01/2011,56.48,-0.01196776
25/01/2011,57.16,-0.002271735
24/01/2011,57.29,0.005601275
21/01/2011,56.97,-0.005950315
20/01/2011,57.31,0.005774799
19/01/2011,56.98,-0.005425759
18/01/2011,57.29,0.01388545
14/01/2011,56.5,0.003190926
13/01/2011,56.32,-0.009366508
12/01/2011,56.85,0.011677415
11/01/2011,56.19,-0.004439322
10/01/2011,56.44,-0.009522202
07/01/2011,56.98,0.007575127
06/01/2011,56.55,-0.003177969
05/01/2011,56.73,-0.000352485
04/01/2011,56.75,0.02137214
03/01/2011,55.55,0.011770168
31/12/2010,54.9,-0.011410067
30/12/2010,55.53,-0.006104148
29/12/2010,55.87,-0.001609586
28/12/2010,55.96,-0.008540977
27/12/2010,56.44,-0.004772435
23/12/2010,56.71,-0.004223128
22/12/2010,56.95,-0.007696382
21/12/2010,57.39,-0.004520175
20/12/2010,57.65,0.003997572
17/12/2010,57.42,0.013853795
16/12/2010,56.63,0.017097478
15/12/2010,55.67,-0.01939045
14/12/2010,56.76,0.047812841
13/12/2010,54.11,0.00407408
10/12/2010,53.89,0.009134186
09/12/2010,53.4,0.00224972
08/12/2010,53.28,0.002819286
07/12/2010,53.13,-0.005069006
06/12/2010,53.4,-0.006160759
03/12/2010,53.73,-0.002045181
02/12/2010,53.84,0.00596127
01/12/2010,53.52,0.015629732
30/11/2010,52.69,-0.011885811
29/11/2010,53.32,-0.004491026
26/11/2010,53.56,-0.005028412
24/11/2010,53.83,0.004281864
23/11/2010,53.6,-0.021045636
22/11/2010,54.74,-0.004738482
19/11/2010,55,-0.00254222
18/11/2010,55.14,0.023301669
17/11/2010,53.87,-0.002965711
16/11/2010,54.03,-0.008844723
15/11/2010,54.51,0.00073408
12/11/2010,54.47,-0.002750025
11/11/2010,54.62,-0.001463593
10/11/2010,54.7,-0.004195938
09/11/2010,54.93,-0.006532413
08/11/2010,55.29,-0.002348479
05/11/2010,55.42,-0.010589707
04/11/2010,56.01,-0.022770377
03/11/2010,57.3,-0.000697837
02/11/2010,57.34,-0.001568354
01/11/2010,57.43,0.004187757
29/10/2010,57.19,-0.001397868
28/10/2010,57.27,0.004199481
27/10/2010,57.03,-0.004024855
26/10/2010,57.26,-0.01197827
25/10/2010,57.95,0.006926435
22/10/2010,57.55,-0.001215594
21/10/2010,57.62,-0.001907239
20/10/2010,57.73,0.006952922
19/10/2010,57.33,-0.010929071
18/10/2010,57.96,0.021802555
15/10/2010,56.71,0.033166077
14/10/2010,54.86,-0.011418339
13/10/2010,55.49,-0.008076863
12/10/2010,55.94,-0.002856125
11/10/2010,56.1,-0.005156025
08/10/2010,56.39,0.007654688
07/10/2010,55.96,0.00232579
06/10/2010,55.83,-0.005180896
05/10/2010,56.12,0.019250392
04/10/2010,55.05,-0.008321322
01/10/2010,55.51,0.007231997
30/09/2010,55.11,0.003089507
29/09/2010,54.94,-0.01911001
28/09/2010,56,0.005551093
27/09/2010,55.69,-0.011249114
24/09/2010,56.32,0.010710563
23/09/2010,55.72,-0.009822385
22/09/2010,56.27,0.009284123
21/09/2010,55.75,-0.003402277
20/09/2010,55.94,0.012954481
17/09/2010,55.22,0.00217549
16/09/2010,55.1,-0.003623192
15/09/2010,55.3,0.014205302
14/09/2010,54.52,0.002203453
13/09/2010,54.4,0.00091954
10/09/2010,54.35,0.010357037
09/09/2010,53.79,0.015928379
08/09/2010,52.94,0.008155569
07/09/2010,52.51,-0.007588729
03/09/2010,52.91,0.007588729
02/09/2010,52.51,-0.00152236
01/09/2010,52.59,0.029916349
31/08/2010,51.04,-0.01149326
30/08/2010,51.63,-0.008678099
27/08/2010,52.08,0.022328857
26/08/2010,50.93,-0.017709911
25/08/2010,51.84,0.01516064
24/08/2010,51.06,-0.017280306
23/08/2010,51.95,-0.00747918
20/08/2010,52.34,-0.007233993
19/08/2010,52.72,-0.026578394
18/08/2010,54.14,0.003330253
17/08/2010,53.96,-0.0022214
16/08/2010,54.08,-0.017232324
13/08/2010,55.02,0.004919387
12/08/2010,54.75,0.019550604
11/08/2010,53.69,-0.037112384
10/08/2010,55.72,0.001077393
09/08/2010,55.66,-0.005017932
06/08/2010,55.94,0.011145181
05/08/2010,55.32,-0.00792226
04/08/2010,55.76,0.019010258
03/08/2010,54.71,-0.002920243
02/08/2010,54.87,0.006215742
30/07/2010,54.53,0.021502219
29/07/2010,53.37,-0.007280906
28/07/2010,53.76,-0.013854475
27/07/2010,54.51,0.015529985
26/07/2010,53.67,0.017290414
23/07/2010,52.75,-0.010560158
22/07/2010,53.31,0.02008404
21/07/2010,52.25,-0.018018506
20/07/2010,53.2,-0.007490672
19/07/2010,53.6,0.027041451
16/07/2010,52.17,-0.014273722
15/07/2010,52.92,0.005685064
14/07/2010,52.62,-0.002657052
13/07/2010,52.76,0.006083669
12/07/2010,52.44,-0.002285715
09/07/2010,52.56,0.006298332
08/07/2010,52.23,0.01601887
07/07/2010,51.4,0.00194742
06/07/2010,51.3,-0.007767029
02/07/2010,51.7,-0.006170479
01/07/2010,52.02,-0.01108786
30/06/2010,52.6,-0.028487684
29/06/2010,54.12,-0.02355628
28/06/2010,55.41,-0.01522372
25/06/2010,56.26,0.001957122
24/06/2010,56.15,-0.000890076
23/06/2010,56.2,0.001424502
22/06/2010,56.12,-0.007102303
21/06/2010,56.52,0.023631605
18/06/2010,55.2,-0.004338402
17/06/2010,55.44,0.003976148
16/06/2010,55.22,0.00181258
15/06/2010,55.12,0.019233123
14/06/2010,54.07,-0.000554682
11/06/2010,54.1,0.001664971
10/06/2010,54.01,0.01605111
09/06/2010,53.15,-0.012527041
08/06/2010,53.82,0.005776593
07/06/2010,53.51,-0.015392052
04/06/2010,54.34,-0.023641763
03/06/2010,55.64,-0.008055176
02/06/2010,56.09,0.099848901
01/06/2010,50.76,-0.019895331
28/05/2010,51.78,0.006782315
27/05/2010,51.43,0.021024451
26/05/2010,50.36,-0.042567888
25/05/2010,52.55,-0.002091057
24/05/2010,52.66,0.004186495
21/05/2010,52.44,-0.009489538
20/05/2010,52.94,-0.042890123
19/05/2010,55.26,0.010734207
18/05/2010,54.67,-0.002557546
17/05/2010,54.81,0.002191782
14/05/2010,54.69,-0.021525657
13/05/2010,55.88,-0.012802451
12/05/2010,56.6,0.011908076
11/05/2010,55.93,0.006277485
10/05/2010,55.58,0.020356937
07/05/2010,54.46,-0.005310881
06/05/2010,54.75,-0.033231617
05/05/2010,56.6,-0.00405537
04/05/2010,56.83,-0.013284586
03/05/2010,57.59,0.004873813
30/04/2010,57.31,-0.022088905
29/04/2010,58.59,0.00702238
28/04/2010,58.18,0.005861075
27/04/2010,57.84,-0.010148879
26/04/2010,58.43,-0.007672018
23/04/2010,58.88,0.012303641
22/04/2010,58.16,-0.009412237
21/04/2010,58.71,-0.024730001
20/04/2010,60.18,-0.014680676
19/04/2010,61.07,0.005747614
16/04/2010,60.72,0.001318392
15/04/2010,60.64,-0.008211575
14/04/2010,61.14,0.007552162
13/04/2010,60.68,0.005121862
12/04/2010,60.37,-0.008740882
09/04/2010,60.9,0.006259286
08/04/2010,60.52,0.002812941
07/04/2010,60.35,0.000994695
06/04/2010,60.29,-0.002153923
05/04/2010,60.42,-0.006269613
01/04/2010,60.8,0.015915455
31/03/2010,59.84,-0.004169105
30/03/2010,60.09,0.003000002
29/03/2010,59.91,0.008380874
26/03/2010,59.41,0.00252802
25/03/2010,59.26,0.003211361
24/03/2010,59.07,-0.016620881
23/03/2010,60.06,-0.000499376
22/03/2010,60.09,0.001498876
19/03/2010,60,0.028570957
18/03/2010,58.31,0.01520679
17/03/2010,57.43,0.00017414
16/03/2010,57.42,0.009273096
15/03/2010,56.89,-0.009447236
12/03/2010,57.43,-0.001044205
11/03/2010,57.49,-0.005031675
10/03/2010,57.78,0.0003462
09/03/2010,57.76,0.002600331
08/03/2010,57.61,0.006443209
05/03/2010,57.24,0.008244938
04/03/2010,56.77,-0.002287324
03/03/2010,56.9,0.00052738
02/03/2010,56.87,-0.00052738
01/03/2010,56.9,0.005109693
26/02/2010,56.61,0.006379607
25/02/2010,56.25,-0.008673388
24/02/2010,56.74,0.006364944
23/02/2010,56.38,-0.012689631
22/02/2010,57.1,-0.004891694
19/02/2010,57.38,0.001918884
18/02/2010,57.27,0.001223028
17/02/2010,57.2,0.003678085
16/02/2010,56.99,0.008989221
12/02/2010,56.48,-0.000354045
11/02/2010,56.5,-0.005999665
10/02/2010,56.84,-0.006488405
09/02/2010,57.21,-0.004360345
08/02/2010,57.46,-0.003821439
05/02/2010,57.68,0.002603942
04/02/2010,57.53,-0.02641663
03/02/2010,59.07,-0.002704989
02/02/2010,59.23,0.008647786
01/02/2010,58.72,0.004095569
29/01/2010,58.48,0.006863445
28/01/2010,58.08,0.005871196
27/01/2010,57.74,0.020294608
26/01/2010,56.58,0.015495902
25/01/2010,55.71,-0.015849321
22/01/2010,56.6,-0.000529895
21/01/2010,56.63,-0.010015018
20/01/2010,57.2,-0.006100237
19/01/2010,57.55,0.022848094
15/01/2010,56.25,0.001601281
14/01/2010,56.16,-0.006566711
13/01/2010,56.53,0.008884209
12/01/2010,56.03,-0.017514822
11/01/2010,57.02,0.004394066
08/01/2010,56.77,0.008846484
07/01/2010,56.27,-0.00919872
06/01/2010,56.79,-0.007543234
05/01/2010,57.22,-0.008700246
04/01/2010,57.72,0.020124925
31/12/2009,56.57,-0.017001549
30/12/2009,57.54,0.000347645
29/12/2009,57.52,-0.002430979
28/12/2009,57.66,0.004171018
24/12/2009,57.42,0.001219831
23/12/2009,57.35,0.002269356
22/12/2009,57.22,0.008600316
21/12/2009,56.73,0.016529302
18/12/2009,55.8,0.022106354
17/12/2009,54.58,-0.008937588
16/12/2009,55.07,-0.012272307
15/12/2009,55.75,-0.019714696
14/12/2009,56.86,0.009719967
11/12/2009,56.31,0.001955382
10/12/2009,56.2,0.002137514
09/12/2009,56.08,0.002678334
08/12/2009,55.93,-0.009785684
07/12/2009,56.48,-0.006529627
04/12/2009,56.85,0.005291018
03/12/2009,56.55,-0.016659745
02/12/2009,57.5,0.007331155
01/12/2009,57.08,0.012871552
30/11/2009,56.35,-0.002658398
27/11/2009,56.5,-0.010213154
25/11/2009,57.08,0.004917467
24/11/2009,56.8,0.009730285
23/11/2009,56.25,0.015587523
20/11/2009,55.38,-0.012204028
19/11/2009,56.06,-0.001426025
18/11/2009,56.14,-0.002490661
17/11/2009,56.28,0.002490661
16/11/2009,56.14,0.013088488
13/11/2009,55.41,0.003434876
12/11/2009,55.22,0.008000043
11/11/2009,54.78,0.012490978
10/11/2009,54.1,-0.014861295
09/11/2009,54.91,0.004014604
06/11/2009,54.69,0.011771333
05/11/2009,54.05,0.036360792
04/11/2009,52.12,-0.008026032
03/11/2009,52.54,0.002095838
02/11/2009,52.43,-0.022443186
30/10/2009,53.62,-0.012417915
29/10/2009,54.29,0.010740844
28/10/2009,53.71,-0.012948757
27/10/2009,54.41,0.0014714
26/10/2009,54.33,-0.033306246
23/10/2009,56.17,-0.012033414
22/10/2009,56.85,-0.043878006
21/10/2009,59.4,0.021440331
20/10/2009,58.14,-0.035482688
19/10/2009,60.24,-0.017769471
16/10/2009,61.32,-0.00828263
15/10/2009,61.83,0.020588963
14/10/2009,60.57,0.021696445
13/10/2009,59.27,-0.00404109
12/10/2009,59.51,0.001513496
09/10/2009,59.42,0.008959573
08/10/2009,58.89,0.005961016
07/10/2009,58.54,-0.005451462
06/10/2009,58.86,0.009388138
05/10/2009,58.31,-0.004619736
02/10/2009,58.58,-0.007144103
01/10/2009,59,-0.020633123
30/09/2009,60.23,-0.003811422
29/09/2009,60.46,0.000165412
28/09/2009,60.45,0.00298211
25/09/2009,60.27,-0.00842632
24/09/2009,60.78,0.003791317
23/09/2009,60.55,-0.004613618
22/09/2009,60.83,-0.024038838
21/09/2009,62.31,0.024532138
18/09/2009,60.8,0.0046159
17/09/2009,60.52,0.013809387
16/09/2009,59.69,0.020479687
15/09/2009,58.48,-0.012405631
14/09/2009,59.21,0.011380165
11/09/2009,58.54,-0.008335508
10/09/2009,59.03,-0.002537858
09/09/2009,59.18,0.000338009
08/09/2009,59.16,0.003556011
04/09/2009,58.95,0.008175825
03/09/2009,58.47,-0.010717122
02/09/2009,59.1,0.002032521
01/09/2009,58.98,-0.013472753
31/08/2009,59.78,0.002847812
28/08/2009,59.61,-0.010679227
27/08/2009,60.25,-0.016297998
26/08/2009,61.24,0.014473937
25/08/2009,60.36,-0.00033129
24/08/2009,60.38,-0.004296817
21/08/2009,60.64,0.005788489
20/08/2009,60.29,0.002491075
19/08/2009,60.14,0.006338637
18/08/2009,59.76,-0.001337793
17/08/2009,59.84,-0.016737486
14/08/2009,60.85,-0.000164325
13/08/2009,60.86,-0.021135562
12/08/2009,62.16,-0.01040259
11/08/2009,62.81,0.025313726
10/08/2009,61.24,0.012322509
07/08/2009,60.49,-0.003300878
06/08/2009,60.69,-0.026342987
05/08/2009,62.31,-0.033146974
04/08/2009,64.41,0.024040752
03/08/2009,62.88,0.009106222
31/07/2009,62.31,-0.012757309
30/07/2009,63.11,-0.001899636
29/07/2009,63.23,0.012893135
28/07/2009,62.42,0.026789491
27/07/2009,60.77,-0.002465282
24/07/2009,60.92,0.017887194
23/07/2009,59.84,0.024872274
22/07/2009,58.37,-0.004444452
21/07/2009,58.63,0.00615913
20/07/2009,58.27,-0.008884391
17/07/2009,58.79,0.00545797
16/07/2009,58.47,0.010314687
15/07/2009,57.87,-0.003966548
14/07/2009,58.1,0.001550254
13/07/2009,58.01,0.003453638
10/07/2009,57.81,-0.005520111
09/07/2009,58.13,-0.023294431
08/07/2009,59.5,0.13031927
07/07/2009,52.23,0.003452247
06/07/2009,52.05,0.011205681
02/07/2009,51.47,-0.024754214
01/07/2009,52.76,-0.003405869
30/06/2009,52.94,-0.003206038
29/06/2009,53.11,0.005854044
26/06/2009,52.8,0.016807118
25/06/2009,51.92,0.01768238
24/06/2009,51.01,-0.002545278
23/06/2009,51.14,0.002937435
22/06/2009,50.99,-0.026131362
19/06/2009,52.34,-0.013096894
18/06/2009,53.03,0.004157224
17/06/2009,52.81,0.030765741
16/06/2009,51.21,0.035175012
15/06/2009,49.44,-0.019231362
12/06/2009,50.4,0.010371054
11/06/2009,49.88,-0.004600468
10/06/2009,50.11,-0.012691029
09/06/2009,50.75,-0.003344156
08/06/2009,50.92,0.000589333
05/06/2009,50.89,-0.002355251
04/06/2009,51.01,-0.01768238
03/06/2009,51.92,0.023186621
02/06/2009,50.73,0.012496443
01/06/2009,50.1,0.003198723
29/05/2009,49.94,-0.002799442
28/05/2009,50.08,0.006611263
27/05/2009,49.75,-0.011590857
26/05/2009,50.33,0.02067724
22/05/2009,49.3,-0.003846548
21/05/2009,49.49,-0.021983299
20/05/2009,50.59,0.012931643
19/05/2009,49.94,0.012087174
18/05/2009,49.34,0.02420631
15/05/2009,48.16,-0.000415196
14/05/2009,48.18,0.002701862
13/05/2009,48.05,-0.003531737
12/05/2009,48.22,0.006240919
11/05/2009,47.92,0.015139061
08/05/2009,47.2,0.00254561
07/05/2009,47.08,-0.011614532
06/05/2009,47.63,-0.007529841
05/05/2009,47.99,-0.010777306
04/05/2009,48.51,-0.002059309
01/05/2009,48.61,0.002884221
30/04/2009,48.47,-0.051468645
29/04/2009,51.03,0.011629184
28/04/2009,50.44,0.00516797
27/04/2009,50.18,0.006999329
24/04/2009,49.83,0.06230675
23/04/2009,46.82,0.037206511
22/04/2009,45.11,-0.021492055
21/04/2009,46.09,0.007622818
20/04/2009,45.74,-0.028662667
17/04/2009,47.07,-0.002334219
16/04/2009,47.18,-0.009282767
15/04/2009,47.62,-0.009613449
14/04/2009,48.08,0.011084501
13/04/2009,47.55,-0.006080321
09/04/2009,47.84,-0.002713706
08/04/2009,47.97,0.012375617
07/04/2009,47.38,-0.009661911
06/04/2009,47.84,0.026905553
03/04/2009,46.57,-0.0153423
02/04/2009,47.29,-0.021753629
01/04/2009,48.33,-0.024324143
31/03/2009,49.52,-0.019992669
30/03/2009,50.52,-0.022120898
27/03/2009,51.65,0.003491082
26/03/2009,51.47,0.032582604
25/03/2009,49.82,0.016596212
24/03/2009,49,-0.03823907
23/03/2009,50.91,0.046024399
20/03/2009,48.62,-0.00471941
19/03/2009,48.85,-0.033416958
18/03/2009,50.51,-0.024253096
17/03/2009,51.75,0.018921856
16/03/2009,50.78,-0.009213042
13/03/2009,51.25,0.01930714
12/03/2009,50.27,0.061532633
11/03/2009,47.27,-0.02238353
10/03/2009,48.34,0.043765572
09/03/2009,46.27,-0.002374529
06/03/2009,46.38,-0.017525561
05/03/2009,47.2,-0.029023856
04/03/2009,48.59,0.018276729
03/03/2009,47.71,-0.003556861
02/03/2009,47.88,-0.021692825
27/02/2009,48.93,-0.045934593
26/02/2009,51.23,-0.098976724
25/02/2009,56.56,-0.004234304
24/02/2009,56.8,0.011865897
23/02/2009,56.13,-0.009927399
20/02/2009,56.69,-0.006855964
19/02/2009,57.08,-0.00541628
18/02/2009,57.39,0.017223624
17/02/2009,56.41,-0.026070937
13/02/2009,57.9,-0.008769723
12/02/2009,58.41,0.006871699
11/02/2009,58.01,0.010396905
10/02/2009,57.41,-0.022902422
09/02/2009,58.74,0.012160808
06/02/2009,58.03,0.015980886
05/02/2009,57.11,0.005971215
04/02/2009,56.77,0.001939523
03/02/2009,56.66,0.023211183
02/02/2009,55.36,0.009255125
30/01/2009,54.85,0.000547096
29/01/2009,54.82,0.001277722
28/01/2009,54.75,0.030788782
27/01/2009,53.09,-0.024559374
26/01/2009,54.41,0.022677552
23/01/2009,53.19,-0.037635875
22/01/2009,55.23,-0.005417131
21/01/2009,55.53,0.00959023
20/01/2009,55,-0.044799528
16/01/2009,57.52,0.00627836
15/01/2009,57.16,0.01907511
14/01/2009,56.08,-0.028651226
13/01/2009,57.71,0.011327123
12/01/2009,57.06,-0.012539349
09/01/2009,57.78,-0.025291847
08/01/2009,59.26,0.018049187
07/01/2009,58.2,-0.00240261
06/01/2009,58.34,-0.022206184
05/01/2009,59.65,
