Date,Close,DUK
20/01/2011,18.05,0.002773927
19/01/2011,18,-0.000555401
18/01/2011,18.01,0.005009752
14/01/2011,17.92,0.00671895
13/01/2011,17.8,0.005069006
12/01/2011,17.71,0.003960401
11/01/2011,17.64,0.003407158
10/01/2011,17.58,-0.011874609
07/01/2011,17.79,0.002814525
06/01/2011,17.74,-0.001689665
05/01/2011,17.77,-0.010078473
04/01/2011,17.95,0.005026539
03/01/2011,17.86,0.002803478
31/12/2010,17.81,0.00056164
30/12/2010,17.8,-0.001683975
29/12/2010,17.83,-0.001681144
28/12/2010,17.86,0.003365118
27/12/2010,17.8,0.001686815
23/12/2010,17.77,0.000562905
22/12/2010,17.76,-0.000562905
21/12/2010,17.77,0.002253522
20/12/2010,17.73,-0.000563857
17/12/2010,17.74,0.004519782
16/12/2010,17.66,0.006248245
15/12/2010,17.55,-0.006248245
14/12/2010,17.66,0.006818208
13/12/2010,17.54,0.000570288
10/12/2010,17.53,0.00514728
09/12/2010,17.44,0.004597709
08/12/2010,17.36,-0.006316415
07/12/2010,17.47,-0.011948933
06/12/2010,17.68,-0.006202444
03/12/2010,17.79,0.001687764
02/12/2010,17.76,-0.001125493
01/12/2010,17.78,0.01302028
30/11/2010,17.55,0.002281804
29/11/2010,17.51,-0.000570939
26/11/2010,17.52,-0.00795911
24/11/2010,17.66,0.005109293
23/11/2010,17.57,-0.005109293
22/11/2010,17.66,0.002835273
19/11/2010,17.61,-0.004532586
18/11/2010,17.69,0.005668949
17/11/2010,17.59,-0.001136364
16/11/2010,17.61,-0.007355054
15/11/2010,17.74,-0.002814525
12/11/2010,17.79,-0.004486827
11/11/2010,17.87,-0.000559441
10/11/2010,17.88,-0.009462915
09/11/2010,18.05,-0.020834087
08/11/2010,18.43,-0.003250274
05/11/2010,18.49,-0.002160995
04/11/2010,18.53,0.013036578
03/11/2010,18.29,0.001094092
02/11/2010,18.27,0.012114686
01/11/2010,18.05,-0.008825209
29/10/2010,18.21,0.007717789
28/10/2010,18.07,0.011129775
27/10/2010,17.87,0.000559754
26/10/2010,17.86,0.005051933
25/10/2010,17.77,-0.000562588
22/10/2010,17.78,-0.002247192
21/10/2010,17.82,0.00168492
20/10/2010,17.79,0.006768215
19/10/2010,17.67,0.001132503
18/10/2010,17.65,0.003405225
15/10/2010,17.59,0.000568666
14/10/2010,17.58,0.001138304
13/10/2010,17.56,-0.001138304
12/10/2010,17.58,-0.002272728
11/10/2010,17.62,-0.00113443
08/10/2010,17.64,0.000567054
07/10/2010,17.63,-0.003962643
06/10/2010,17.7,-0.002257337
05/10/2010,17.74,-0.000563539
04/10/2010,17.75,-0.004496916
01/10/2010,17.83,0.00675298
30/09/2010,17.71,-0.008434124
29/09/2010,17.86,-0.004469281
28/09/2010,17.94,0.002232144
27/09/2010,17.9,-0.005015335
24/09/2010,17.99,0.01286731
23/09/2010,17.76,-0.012311291
22/09/2010,17.98,0.010623527
21/09/2010,17.79,0.000562272
20/09/2010,17.78,0.015302084
17/09/2010,17.51,-0.003420756
16/09/2010,17.57,-0.00056899
15/09/2010,17.58,-0.004540303
14/09/2010,17.66,0
13/09/2010,17.66,0.007388496
10/09/2010,17.53,-0.000570288
09/09/2010,17.54,0.008588659
08/09/2010,17.39,0.002879357
07/09/2010,17.34,-0.000576535
03/09/2010,17.35,0.004042743
02/09/2010,17.28,-0.009216655
01/09/2010,17.44,0.015020502
31/08/2010,17.18,0.001747743
30/08/2010,17.15,-0.012170536
27/08/2010,17.36,0.016260521
26/08/2010,17.08,-0.004672906
25/08/2010,17.16,-0.002909516
24/08/2010,17.21,0.008754068
23/08/2010,17.06,0
20/08/2010,17.06,0.001173021
19/08/2010,17.04,-0.012828164
18/08/2010,17.26,0.00115942
17/08/2010,17.24,0.012255771
16/08/2010,17.03,0.001175088
13/08/2010,17.01,-0.005277057
12/08/2010,17.1,-0.000584624
11/08/2010,17.11,-0.03333642
10/08/2010,17.69,0.00737592
09/08/2010,17.56,0.008004617
06/08/2010,17.42,0.000574218
05/08/2010,17.41,0.002300174
04/08/2010,17.37,0
03/08/2010,17.37,0
02/08/2010,17.37,0.015666117
30/07/2010,17.1,-0.004085211
29/07/2010,17.17,-0.008120694
28/07/2010,17.31,-0.00288434
27/07/2010,17.36,0.015090246
26/07/2010,17.1,0.009400774
23/07/2010,16.94,-0.009400774
22/07/2010,17.1,0.011764842
21/07/2010,16.9,-0.014101291
20/07/2010,17.14,-0.001748762
19/07/2010,17.17,0.017626778
16/07/2010,16.87,-0.012371292
15/07/2010,17.08,0.007050558
14/07/2010,16.96,0.007100622
13/07/2010,16.84,-0.002964722
12/07/2010,16.89,0.00593826
09/07/2010,16.79,0.004177863
08/07/2010,16.72,-0.001792651
07/07/2010,16.75,0.03215321
06/07/2010,16.22,0.00991334
02/07/2010,16.06,0.005619746
01/07/2010,15.97,-0.00187676
30/06/2010,16,-0.009331327
29/06/2010,16.15,-0.01169604
28/06/2010,16.34,0.010458416
25/06/2010,16.17,0.001237624
24/06/2010,16.15,-0.004324999
23/06/2010,16.22,-0.006146301
22/06/2010,16.32,-0.016408755
21/06/2010,16.59,-0.003009331
18/06/2010,16.64,-0.004197907
17/06/2010,16.71,0.011435575
16/06/2010,16.52,0.006680863
15/06/2010,16.41,0.012262569
14/06/2010,16.21,0.002470662
11/06/2010,16.17,-0.004319661
10/06/2010,16.24,0.019273211
09/06/2010,15.93,-0.010615148
08/06/2010,16.1,0.027071216
07/06/2010,15.67,0.003836322
04/06/2010,15.61,-0.027797115
03/06/2010,16.05,0.005623258
02/06/2010,15.96,0.01642488
01/06/2010,15.7,-0.01642488
28/05/2010,15.96,-0.001252348
27/05/2010,15.98,0.017040488
26/05/2010,15.71,-0.00697751
25/05/2010,15.82,-0.009437
24/05/2010,15.97,-0.00187676
21/05/2010,16,0.00187676
20/05/2010,15.97,-0.032042174
19/05/2010,16.49,-0.026923553
18/05/2010,16.94,0.000590493
17/05/2010,16.93,0.008899495
14/05/2010,16.78,-0.004756252
13/05/2010,16.86,-0.007092228
12/05/2010,16.98,0.003539827
11/05/2010,16.92,0.001182732
10/05/2010,16.9,0.02092752
07/05/2010,16.55,0.004238577
06/05/2010,16.48,-0.016847571
05/05/2010,16.76,0.002987752
04/05/2010,16.71,-0.013079854
03/05/2010,16.93,0.008899495
30/04/2010,16.78,0.015010789
29/04/2010,16.53,-0.006632524
28/04/2010,16.64,0.038595908
27/04/2010,16.01,-0.014263808
26/04/2010,16.24,-0.000615574
23/04/2010,16.25,0.002464573
22/04/2010,16.21,-0.005536772
21/04/2010,16.3,-0.00306279
20/04/2010,16.35,0.017273718
19/04/2010,16.07,0.003740653
16/04/2010,16.01,-0.007467365
15/04/2010,16.13,-0.004947444
14/04/2010,16.21,-0.000616713
13/04/2010,16.22,-0.002463055
12/04/2010,16.26,-0.004295803
09/04/2010,16.33,0.005526572
08/04/2010,16.24,-0.007973057
07/04/2010,16.37,-0.01093571
06/04/2010,16.55,0.007885998
05/04/2010,16.42,0.000609199
01/04/2010,16.41,0.005499556
31/03/2010,16.32,-0.004889985
30/03/2010,16.4,-0.011518769
29/03/2010,16.59,0.0103
26/03/2010,16.42,0.007334996
25/03/2010,16.3,-0.001226242
24/03/2010,16.32,-0.008541846
23/03/2010,16.46,0.001215806
22/03/2010,16.44,-0.00847976
19/03/2010,16.58,0
18/03/2010,16.58,-0.00240964
17/03/2010,16.62,0.000601866
16/03/2010,16.61,0.009071728
15/03/2010,16.46,0.007929288
12/03/2010,16.33,-0.009143617
11/03/2010,16.48,0.00060698
10/03/2010,16.47,0
09/03/2010,16.47,-0.003636368
08/03/2010,16.53,0.004243717
05/03/2010,16.46,0.007929288
04/03/2010,16.33,-0.004277428
03/03/2010,16.4,-0.002436055
02/03/2010,16.44,-0.003036747
01/03/2010,16.49,0.008526239
26/02/2010,16.35,-0.001833181
25/02/2010,16.38,-0.004264399
24/02/2010,16.45,0.00609758
23/02/2010,16.35,-0.004881035
22/02/2010,16.43,-0.010895992
19/02/2010,16.61,0.017001017
18/02/2010,16.33,0.009227995
17/02/2010,16.18,-0.004316997
16/02/2010,16.25,0.006172859
12/02/2010,16.15,-0.003708286
11/02/2010,16.21,-0.000616713
10/02/2010,16.22,-0.0207451
09/02/2010,16.56,0.014598799
08/02/2010,16.32,0
05/02/2010,16.32,-0.003059042
04/02/2010,16.37,-0.016359044
03/02/2010,16.64,-0.00718566
02/02/2010,16.76,0.006584879
01/02/2010,16.65,0.007233305
29/01/2010,16.53,-0.005429878
28/01/2010,16.62,-0.007194276
27/01/2010,16.74,-0.004172882
26/01/2010,16.81,0.008963311
25/01/2010,16.66,0.006624535
22/01/2010,16.55,-0.007824295
21/01/2010,16.68,-0.014876799
20/01/2010,16.93,-0.009406301
19/01/2010,17.09,0.011179875
15/01/2010,16.9,-0.010008915
14/01/2010,17.07,0
13/01/2010,17.07,0.002346042
12/01/2010,17.03,0.001175088
11/01/2010,17.01,0.010044398
08/01/2010,16.84,0.000594001
07/01/2010,16.83,0.00476475
06/01/2010,16.75,0.003588521
05/01/2010,16.69,-0.016637342
04/01/2010,16.97,-0.014043531
31/12/2009,17.21,-0.012128361
30/12/2009,17.42,0.001723643
29/12/2009,17.39,0.002879357
28/12/2009,17.34,0.004045079
24/12/2009,17.27,0.001738627
23/12/2009,17.24,-0.00115942
22/12/2009,17.26,-0.006352895
21/12/2009,17.37,-0.001150748
18/12/2009,17.39,0.003456225
17/12/2009,17.33,-0.012614846
16/12/2009,17.55,-0.005681833
15/12/2009,17.65,-0.002828856
14/12/2009,17.7,-0.006195458
11/12/2009,17.81,0.007891811
10/12/2009,17.67,0.012528638
09/12/2009,17.45,0
08/12/2009,17.45,0.004019529
07/12/2009,17.38,0.013905207
04/12/2009,17.14,-0.007555979
03/12/2009,17.27,0.001158749
02/12/2009,17.25,0.008149056
01/12/2009,17.11,0.025452691
30/11/2009,16.68,-0.000599341
27/11/2009,16.69,-0.003588521
25/11/2009,16.75,0.011408109
24/11/2009,16.56,0.006056954
23/11/2009,16.46,0.014688147
20/11/2009,16.22,0.007425777
19/11/2009,16.1,-0.003719781
18/11/2009,16.16,-0.001854715
17/11/2009,16.19,-0.000617475
16/11/2009,16.2,0.00992564
13/11/2009,16.04,0.001872075
12/11/2009,16.01,-0.008087136
11/11/2009,16.14,-0.002475249
10/11/2009,16.18,-0.008002505
09/11/2009,16.31,0.016069567
06/11/2009,16.05,0
05/11/2009,16.05,0.01569891
04/11/2009,15.8,0.005076153
03/11/2009,15.72,-0.003809528
02/11/2009,15.78,-0.002531647
30/10/2009,15.82,-0.018165235
29/10/2009,16.11,0.016901811
28/10/2009,15.84,-0.003780723
27/10/2009,15.9,-0.002512564
26/10/2009,15.94,-0.009987599
23/10/2009,16.1,-0.005574496
22/10/2009,16.19,0.002473718
21/10/2009,16.15,0.01246122
20/10/2009,15.95,-0.001879111
19/10/2009,15.98,0.011961112
16/10/2009,15.79,-0.003792672
15/10/2009,15.85,0.004426185
14/10/2009,15.78,0.010831581
13/10/2009,15.61,-0.001920001
12/10/2009,15.64,0.002560821
09/10/2009,15.6,0.000641231
08/10/2009,15.59,-0.005756332
07/10/2009,15.68,0.003833871
06/10/2009,15.62,0.007067167
05/10/2009,15.51,0.008417013
02/10/2009,15.38,-0.01484377
01/10/2009,15.61,-0.008293508
30/09/2009,15.74,-0.007594973
29/09/2009,15.86,-0.005031457
28/09/2009,15.94,0.006924799
25/09/2009,15.83,0.001264223
24/09/2009,15.81,0.005708864
23/09/2009,15.72,0.000636335
22/09/2009,15.71,-0.002542913
21/09/2009,15.75,-0.013245227
18/09/2009,15.96,0.00881063
17/09/2009,15.82,-0.001894538
16/09/2009,15.85,0.01205981
15/09/2009,15.66,0.000638774
14/09/2009,15.65,0.014157251
11/09/2009,15.43,0
10/09/2009,15.43,0
09/09/2009,15.43,-0.005815848
08/09/2009,15.52,0
04/09/2009,15.52,0.013623305
03/09/2009,15.31,0.010505678
02/09/2009,15.15,-0.009198488
01/09/2009,15.29,-0.012995634
31/08/2009,15.49,-0.00771708
28/08/2009,15.61,-0.00064041
27/08/2009,15.62,-0.001279591
26/08/2009,15.64,0.001279591
25/08/2009,15.62,-0.005108568
24/08/2009,15.7,0.005748978
21/08/2009,15.61,0.00771708
20/08/2009,15.49,0.009730858
19/08/2009,15.34,0.005884293
18/08/2009,15.25,-0.001310616
17/08/2009,15.27,-0.007177845
14/08/2009,15.38,0.005215136
13/08/2009,15.3,0.001308045
12/08/2009,15.28,-0.020726131
11/08/2009,15.6,0.0051414
10/08/2009,15.52,-0.009618542
07/08/2009,15.67,0.014139053
06/08/2009,15.45,0.00779731
05/08/2009,15.33,-0.016176348
04/08/2009,15.58,0.000642055
03/08/2009,15.57,0.005797118
31/07/2009,15.48,-0.003224769
30/07/2009,15.53,0.011658163
29/07/2009,15.35,0.003262646
28/07/2009,15.3,-0.009756175
27/07/2009,15.45,0.003891055
24/07/2009,15.39,0.015717416
23/07/2009,15.15,0.020674294
22/07/2009,14.84,-0.003363609
21/07/2009,14.89,0.008769028
20/07/2009,14.76,0.002034589
17/07/2009,14.73,-0.002711866
16/07/2009,14.77,0.000677277
15/07/2009,14.76,0.01639381
14/07/2009,14.52,-0.003437611
13/07/2009,14.57,0.017307459
10/07/2009,14.32,0.006304749
09/07/2009,14.23,-0.00420758
08/07/2009,14.29,-0.00209717
07/07/2009,14.32,-0.020049064
06/07/2009,14.61,0.014478019
02/07/2009,14.4,-0.02942395
01/07/2009,14.83,0.016315794
30/06/2009,14.59,0.000685636
29/06/2009,14.58,0.011728317
26/06/2009,14.41,-0.015151805
25/06/2009,14.63,0.015846008
24/06/2009,14.4,0.000694686
23/06/2009,14.39,-0.017906815
22/06/2009,14.65,0.016517925
19/06/2009,14.41,-0.015835099
18/06/2009,14.64,0.024197517
17/06/2009,14.29,0.00420758
16/06/2009,14.23,-0.015342002
15/06/2009,14.45,-0.015110178
12/06/2009,14.67,0.015802459
11/06/2009,14.44,0.020994473
10/06/2009,14.14,0.00425231
09/06/2009,14.08,-0.000709975
08/06/2009,14.09,-0.002834871
05/06/2009,14.13,0.004255326
04/06/2009,14.07,-0.00071048
03/06/2009,14.08,-0.001419447
02/06/2009,14.1,-0.018967903
01/06/2009,14.37,0.015428076
29/05/2009,14.15,0.00851673
28/05/2009,14.03,0.02015907
27/05/2009,13.75,-0.02015907
26/05/2009,14.03,0.024532255
22/05/2009,13.69,0.017686533
21/05/2009,13.45,0.002232975
20/05/2009,13.42,-0.010378151
19/05/2009,13.56,0.000737735
18/05/2009,13.55,0.005179442
15/05/2009,13.48,-0.018376114
14/05/2009,13.73,-0.022327179
13/05/2009,14.04,-0.025317808
12/05/2009,14.4,0.004175371
11/05/2009,14.34,0.011220314
08/05/2009,14.18,-0.00070497
07/05/2009,14.19,0.014194702
06/05/2009,13.99,-0.014194702
05/05/2009,14.19,-0.002814921
04/05/2009,14.23,0.008468646
01/05/2009,14.11,0.021490798
30/04/2009,13.81,-0.012949821
29/04/2009,13.99,0.010057556
28/04/2009,13.85,0.005066967
27/04/2009,13.78,0.002179441
24/04/2009,13.75,-0.005077994
23/04/2009,13.82,0.007262196
22/04/2009,13.72,-0.007985523
21/04/2009,13.83,0.007985523
20/04/2009,13.72,-0.001456664
17/04/2009,13.74,-0.009416948
16/04/2009,13.87,-0.009329095
15/04/2009,14,0.020202707
14/04/2009,13.72,-0.014472033
13/04/2009,13.92,-0.002869442
09/04/2009,13.96,-0.002146691
08/04/2009,13.99,0.016576956
07/04/2009,13.76,-0.021568054
06/04/2009,14.06,-0.009203605
03/04/2009,14.19,0.00070497
02/04/2009,14.18,-0.005625894
01/04/2009,14.26,-0.004198747
31/03/2009,14.32,0.014773396
30/03/2009,14.11,-0.012676226
27/03/2009,14.29,-0.011826225
26/03/2009,14.46,0.015331311
25/03/2009,14.24,0.002812941
24/03/2009,14.2,-0.033925026
23/03/2009,14.69,0.032517566
20/03/2009,14.22,0.003522371
19/03/2009,14.17,0.012784265
18/03/2009,13.99,0.034172718
17/03/2009,13.52,0.026988145
16/03/2009,13.16,0.023060207
13/03/2009,12.86,0.016464504
12/03/2009,12.65,0.00793655
11/03/2009,12.55,0.01283097
10/03/2009,12.39,0.047943065
09/03/2009,11.81,-0.02838254
06/03/2009,12.15,0.00909473
05/03/2009,12.04,-0.031073637
04/03/2009,12.42,0.016234123
03/03/2009,12.22,-0.055702545
02/03/2009,12.92,-0.041688492
27/02/2009,13.47,-0.022753275
26/02/2009,13.78,-0.027908788
25/02/2009,14.17,-0.00983154
24/02/2009,14.31,0.028350588
23/02/2009,13.91,-0.017813082
20/02/2009,14.16,-0.023727561
19/02/2009,14.5,0.006226239
18/02/2009,14.41,0.021038644
17/02/2009,14.11,-0.043681121
13/02/2009,14.74,-0.009453143
12/02/2009,14.88,-0.00402415
11/02/2009,14.94,-0.017910927
10/02/2009,15.21,-0.029156584
09/02/2009,15.66,-0.001276324
06/02/2009,15.68,0.01348335
05/02/2009,15.47,0.007135937
04/02/2009,15.36,0.020388737
03/02/2009,15.05,0.002661346
02/02/2009,15.01,-0.009283886
30/01/2009,15.15,-0.017016117
29/01/2009,15.41,0.00064914
28/01/2009,15.4,0.006514681
27/01/2009,15.3,0.009192448
26/01/2009,15.16,0.017299167
23/01/2009,14.9,0.002688174
22/01/2009,14.86,0.000673174
21/01/2009,14.85,-0.002018164
20/01/2009,14.88,-0.009364617
16/01/2009,15.02,0.010709607
15/01/2009,14.86,-0.008710273
14/01/2009,14.99,-0.011277068
13/01/2009,15.16,-0.013757177
12/01/2009,15.37,0.006527438
09/01/2009,15.27,-0.00912653
08/01/2009,15.41,0.001948685
07/01/2009,15.38,0.002604168
06/01/2009,15.34,-0.027645605
05/01/2009,15.77,
