Date,Close,SIAL
26/01/2011,64.34,0.008114901
25/01/2011,63.82,0.004239623
24/01/2011,63.55,0.003941668
21/01/2011,63.3,-0.004413626
20/01/2011,63.58,-0.006115268
19/01/2011,63.97,-0.01520352
18/01/2011,64.95,0.008348843
14/01/2011,64.41,0.004044809
13/01/2011,64.15,-0.010081512
12/01/2011,64.8,0.002781643
11/01/2011,64.62,0.000619195
10/01/2011,64.58,-0.003863694
07/01/2011,64.83,-0.010281683
06/01/2011,65.5,-0.007149951
05/01/2011,65.97,-0.009053932
04/01/2011,66.57,-0.010906211
03/01/2011,67.3,0.01105644
31/12/2010,66.56,-0.003599284
30/12/2010,66.8,-0.006416496
29/12/2010,67.23,0.003426957
28/12/2010,67,0.003139251
27/12/2010,66.79,-0.002093928
23/12/2010,66.93,-0.006997721
22/12/2010,67.4,0.003567186
21/12/2010,67.16,0.001191895
20/12/2010,67.08,0.00493164
17/12/2010,66.75,-0.004335159
16/12/2010,67.04,0.00989365
15/12/2010,66.38,-0.003008426
14/12/2010,66.58,0.002104947
13/12/2010,66.44,0.003014775
10/12/2010,66.24,0.008185585
09/12/2010,65.7,0.008560126
08/12/2010,65.14,-0.001687246
07/12/2010,65.25,0.001994325
06/12/2010,65.12,-0.006123718
03/12/2010,65.52,0.002139038
02/12/2010,65.38,0.007831134
01/12/2010,64.87,0.02576456
30/11/2010,63.22,-0.008818955
29/11/2010,63.78,-0.00811997
26/11/2010,64.3,-0.002950542
24/11/2010,64.49,0.020522378
23/11/2010,63.18,-0.02191697
22/11/2010,64.58,0.000929512
19/11/2010,64.52,0.014361783
18/11/2010,63.6,0.016007949
17/11/2010,62.59,0.00352113
16/11/2010,62.37,-0.018899951
15/11/2010,63.56,-0.009863094
12/11/2010,64.19,-0.021728261
11/11/2010,65.6,0.009034592
10/11/2010,65.01,0.007100987
09/11/2010,64.55,-0.01644041
08/11/2010,65.62,0.004276121
05/11/2010,65.34,-0.010050336
04/11/2010,66,0.025628657
03/11/2010,64.33,-0.001553278
02/11/2010,64.43,0.011394801
01/11/2010,63.7,0.003302149
29/10/2010,63.49,0.014756317
28/10/2010,62.56,0.001599744
27/10/2010,62.46,-0.010669741
26/10/2010,63.13,0
25/10/2010,63.13,0.013395193
22/10/2010,62.29,-0.000802375
21/10/2010,62.34,0.015030586
20/10/2010,61.41,0.028575732
19/10/2010,59.68,-0.012819621
18/10/2010,60.45,-0.002478316
15/10/2010,60.6,-0.000329979
14/10/2010,60.62,-0.010012394
13/10/2010,61.23,0.012655276
12/10/2010,60.46,0.000827335
11/10/2010,60.41,-0.003964981
08/10/2010,60.65,0.000329815
07/10/2010,60.63,-0.009684113
06/10/2010,61.22,-0.010723092
05/10/2010,61.88,0.037205937
04/10/2010,59.62,-0.018282045
01/10/2010,60.72,0.005615209
30/09/2010,60.38,-0.005450505
29/09/2010,60.71,-0.004765435
28/09/2010,61,0.01121014
27/09/2010,60.32,-0.005785618
24/09/2010,60.67,0.025710932
23/09/2010,59.13,-0.010598131
22/09/2010,59.76,0.00452831
21/09/2010,59.49,-0.002182857
20/09/2010,59.62,0.012489614
17/09/2010,58.88,0.001019541
16/09/2010,58.82,0.007166043
15/09/2010,58.4,0.009462436
14/09/2010,57.85,-0.001727116
13/09/2010,57.95,0.017055756
10/09/2010,56.97,0.004221642
09/09/2010,56.73,-0.000528681
08/09/2010,56.76,0.015625318
07/09/2010,55.88,0.00538311
03/09/2010,55.58,0.007404097
02/09/2010,55.17,0.00435968
01/09/2010,54.93,0.03256532
31/08/2010,53.17,0.008120147
30/08/2010,52.74,-0.01412054
27/08/2010,53.49,0.026329772
26/08/2010,52.1,-0.007076629
25/08/2010,52.47,0.001334986
24/08/2010,52.4,-0.017779927
23/08/2010,53.34,-0.007098853
20/08/2010,53.72,0
19/08/2010,53.72,-0.023365979
18/08/2010,54.99,-0.008690984
17/08/2010,55.47,0.026487986
16/08/2010,54.02,0.003337663
13/08/2010,53.84,-0.002226346
12/08/2010,53.96,0.000927042
11/08/2010,53.91,-0.035174469
10/08/2010,55.84,-0.015812713
09/08/2010,56.73,0.00247088
06/08/2010,56.59,-0.008971826
05/08/2010,57.1,-0.003845486
04/08/2010,57.32,-0.000174444
03/08/2010,57.33,-0.006086446
02/08/2010,57.68,0.02777468
30/07/2010,56.1,-0.002847991
29/07/2010,56.26,-0.013593642
28/07/2010,57.03,-0.001401788
27/07/2010,57.11,0.000875887
26/07/2010,57.06,0.014652923
23/07/2010,56.23,0.033453983
22/07/2010,54.38,0.017624053
21/07/2010,53.43,-0.012831417
20/07/2010,54.12,0.012457166
19/07/2010,53.45,0.005440404
16/07/2010,53.16,-0.024710965
15/07/2010,54.49,0.006628638
14/07/2010,54.13,-0.004975593
13/07/2010,54.4,0.028906442
12/07/2010,52.85,-0.007727868
09/07/2010,53.26,0.013610796
08/07/2010,52.54,0.012255994
07/07/2010,51.9,0.038897066
06/07/2010,49.92,0.012497643
02/07/2010,49.3,-0.004048589
01/07/2010,49.5,-0.006644543
30/06/2010,49.83,-0.012761888
29/06/2010,50.47,-0.023304687
28/06/2010,51.66,-0.002320187
25/06/2010,51.78,0.002320187
24/06/2010,51.66,-0.028434317
23/06/2010,53.15,0.00188324
22/06/2010,53.05,-0.00376294
21/06/2010,53.25,0.000751456
18/06/2010,53.21,-0.003189795
17/06/2010,53.38,-0.00056185
16/06/2010,53.41,-0.005415007
15/06/2010,53.7,0.021077182
14/06/2010,52.58,-0.001520335
11/06/2010,52.66,0.006095257
10/06/2010,52.34,0.035589561
09/06/2010,50.51,-0.003360019
08/06/2010,50.68,0.018721917
07/06/2010,49.74,-0.018919214
04/06/2010,50.69,-0.044751923
03/06/2010,53.01,-0.001884659
02/06/2010,53.11,0.027294375
01/06/2010,51.68,-0.031240636
28/05/2010,53.32,-0.009147828
27/05/2010,53.81,0.036525964
26/05/2010,51.88,0.001736279
25/05/2010,51.79,-0.005391887
24/05/2010,52.07,-0.015247103
21/05/2010,52.87,0.025089892
20/05/2010,51.56,-0.031688087
19/05/2010,53.22,-0.008233579
18/05/2010,53.66,-0.01699967
17/05/2010,54.58,0.006433254
14/05/2010,54.23,-0.03479242
13/05/2010,56.15,-0.020622922
12/05/2010,57.32,0.014055045
11/05/2010,56.52,-0.012833085
10/05/2010,57.25,0.050695909
07/05/2010,54.42,-0.020911754
06/05/2010,55.57,-0.038653007
05/05/2010,57.76,-0.008619257
04/05/2010,58.26,-0.034084622
03/05/2010,60.28,0.016391068
30/04/2010,59.3,-0.008061851
29/04/2010,59.78,0.020277815
28/04/2010,58.58,0.008055575
27/04/2010,58.11,-0.020945849
26/04/2010,59.34,-0.001178948
23/04/2010,59.41,0.007094624
22/04/2010,58.99,0.036072597
21/04/2010,56.9,0.008117214
20/04/2010,56.44,0.007112406
19/04/2010,56.04,0.008422234
16/04/2010,55.57,-0.016066036
15/04/2010,56.47,0.002127283
14/04/2010,56.35,0.013758816
13/04/2010,55.58,0.008673708
12/04/2010,55.1,-0.006692618
09/04/2010,55.47,0.011422479
08/04/2010,54.84,0.000182365
07/04/2010,54.83,-0.000911494
06/04/2010,54.88,-0.000546498
05/04/2010,54.91,0.006027966
01/04/2010,54.58,0.01699967
31/03/2010,53.66,-0.006130999
30/03/2010,53.99,0.004269148
29/03/2010,53.76,0.011035369
26/03/2010,53.17,-0.001315666
25/03/2010,53.24,-0.010277583
24/03/2010,53.79,-0.005006965
23/03/2010,54.06,-0.005166063
22/03/2010,54.34,-0.006785904
19/03/2010,54.71,-0.002920243
18/03/2010,54.87,-0.000546597
17/03/2010,54.9,0.006578971
16/03/2010,54.54,0.011247468
15/03/2010,53.93,0.004646417
12/03/2010,53.68,0.010863564
11/03/2010,53.1,0.002451213
10/03/2010,52.97,0.0068195
09/03/2010,52.61,-0.003604975
08/03/2010,52.8,-0.002836881
05/03/2010,52.95,0.023696886
04/03/2010,51.71,0.002711078
03/03/2010,51.57,0.01918618
02/03/2010,50.59,0.025829847
01/03/2010,49.3,0.033202349
26/02/2010,47.69,0.006943742
25/02/2010,47.36,-0.005054771
24/02/2010,47.6,0.005688417
23/02/2010,47.33,-0.018629529
22/02/2010,48.22,-0.004758466
19/02/2010,48.45,-0.00473593
18/02/2010,48.68,0.00370447
17/02/2010,48.5,-0.002265473
16/02/2010,48.61,0.004329457
12/02/2010,48.4,-0.011912238
11/02/2010,48.98,0.015223499
10/02/2010,48.24,-0.000207275
09/02/2010,48.25,0.030726323
08/02/2010,46.79,-0.014217746
05/02/2010,47.46,0.001054074
04/02/2010,47.41,-0.026229647
03/02/2010,48.67,-0.013672287
02/02/2010,49.34,0.012645488
01/02/2010,48.72,0.018018506
29/01/2010,47.85,-0.005418938
28/01/2010,48.11,-0.014854822
27/01/2010,48.83,0.005132954
26/01/2010,48.58,-0.027410101
25/01/2010,49.93,0.000400641
22/01/2010,49.91,-0.016887259
21/01/2010,50.76,-0.01408474
20/01/2010,51.48,-0.016185324
19/01/2010,52.32,0.008445348
15/01/2010,51.88,-0.002310359
14/01/2010,52,-0.001153181
13/01/2010,52.06,0.019787261
12/01/2010,51.04,-0.011105813
11/01/2010,51.61,0.012085917
08/01/2010,50.99,0.007875607
07/01/2010,50.59,-0.000395257
06/01/2010,50.61,-0.001973945
05/01/2010,50.71,-0.015846952
04/01/2010,51.52,0.019007136
31/12/2009,50.55,-0.016675227
30/12/2009,51.4,0.006049389
29/12/2009,51.09,0.001567091
28/12/2009,51.01,-0.002545278
24/12/2009,51.14,0.001957331
23/12/2009,51.04,0.004910154
22/12/2009,50.79,-0.003145275
21/12/2009,50.95,-0.007430617
18/12/2009,51.33,0.001169591
17/12/2009,51.27,-0.032053411
16/12/2009,52.94,0.00492332
15/12/2009,52.68,-0.003032603
14/12/2009,52.84,0.01103722
11/12/2009,52.26,-0.005153175
10/12/2009,52.53,-0.000190349
09/12/2009,52.54,0.007450603
08/12/2009,52.15,-0.009352106
07/12/2009,52.64,-0.004548909
04/12/2009,52.88,0.000189125
03/12/2009,52.87,-0.017994862
02/12/2009,53.83,0.001487266
01/12/2009,53.75,0.007657148
30/11/2009,53.34,0.00526317
27/11/2009,53.06,-0.024389182
25/11/2009,54.37,0.008311065
24/11/2009,53.92,-0.006654368
23/11/2009,54.28,0.006283517
20/11/2009,53.94,0.001112966
19/11/2009,53.88,-0.020755635
18/11/2009,55.01,-0.014438078
17/11/2009,55.81,0.004309578
16/11/2009,55.57,0.007586742
13/11/2009,55.15,0.007096745
12/11/2009,54.76,-0.010897311
11/11/2009,55.36,0.001084403
10/11/2009,55.3,-0.001445609
09/11/2009,55.38,0.017670557
06/11/2009,54.41,-0.006959735
05/11/2009,54.79,0.030765955
04/11/2009,53.13,-0.004319661
03/11/2009,53.36,0.009036206
02/11/2009,52.88,0.018128538
30/10/2009,51.93,-0.027352132
29/10/2009,53.37,0.015103176
28/10/2009,52.57,-0.024613737
27/10/2009,53.88,0.000371264
26/10/2009,53.86,-0.004076344
23/10/2009,54.08,-0.01632315
22/10/2009,54.97,-0.004175371
21/10/2009,55.2,-0.005059642
20/10/2009,55.48,-0.012182164
19/10/2009,56.16,0.01978126
16/10/2009,55.06,-0.01388786
15/10/2009,55.83,0.00990018
14/10/2009,55.28,0.021946748
13/10/2009,54.08,0.001665588
12/10/2009,53.99,0.003525377
09/10/2009,53.8,0.001115864
08/10/2009,53.74,0.005036854
07/10/2009,53.47,-0.006338575
06/10/2009,53.81,0.024074889
05/10/2009,52.53,0.010910243
02/10/2009,51.96,-0.001730603
01/10/2009,52.05,-0.036408813
30/09/2009,53.98,-0.000185237
29/09/2009,53.99,0.011924866
28/09/2009,53.35,0.016441833
25/09/2009,52.48,0.001143947
24/09/2009,52.42,-0.001905852
23/09/2009,52.52,-0.018113703
22/09/2009,53.48,0.007507543
21/09/2009,53.08,-0.003197595
18/09/2009,53.25,-0.002063597
17/09/2009,53.36,0.003943297
16/09/2009,53.15,0.020145113
15/09/2009,52.09,0.00925754
14/09/2009,51.61,0.016015967
11/09/2009,50.79,0.000393856
10/09/2009,50.77,0.009300552
09/09/2009,50.3,-0.007526278
08/09/2009,50.68,0.009715552
04/09/2009,50.19,0.004593118
03/09/2009,49.96,0.007836873
02/09/2009,49.57,0.006679511
01/09/2009,49.24,-0.031190053
31/08/2009,50.8,-0.008428943
28/08/2009,51.23,-0.002729047
27/08/2009,51.37,0.009387904
26/08/2009,50.89,-0.018109735
25/08/2009,51.82,-0.002505542
24/08/2009,51.95,-0.002691274
21/08/2009,52.09,0.017819569
20/08/2009,51.17,0.00117325
19/08/2009,51.11,0.014782964
18/08/2009,50.36,0.005176201
17/08/2009,50.1,-0.02872517
14/08/2009,51.56,-0.018447871
13/08/2009,52.52,0.004388901
12/08/2009,52.29,0.015806035
11/08/2009,51.47,-0.001359092
10/08/2009,51.54,-0.015975703
07/08/2009,52.37,0.015199908
06/08/2009,51.58,-0.006377449
05/08/2009,51.91,-0.011492178
04/08/2009,52.51,0.01110697
03/08/2009,51.93,0.02298504
31/07/2009,50.75,0.005928871
30/07/2009,50.45,0.020425219
29/07/2009,49.43,-0.008260347
28/07/2009,49.84,-0.00160385
27/07/2009,49.92,0.000601142
24/07/2009,49.89,0.0145369
23/07/2009,49.17,-0.029260605
22/07/2009,50.63,0.010922559
21/07/2009,50.08,0.00721446
20/07/2009,49.72,0.004636638
17/07/2009,49.49,0.003440951
16/07/2009,49.32,0.001826485
15/07/2009,49.23,0.037670017
14/07/2009,47.41,-0.000421763
13/07/2009,47.43,0.016367673
10/07/2009,46.66,-0.001071008
09/07/2009,46.71,0.001928641
08/07/2009,46.62,-0.002356723
07/07/2009,46.73,-0.040059881
06/07/2009,48.64,0.007428841
02/07/2009,48.28,-0.039595062
01/07/2009,50.23,0.013428401
30/06/2009,49.56,-0.015814562
29/06/2009,50.35,0.013798839
26/06/2009,49.66,-0.006823225
25/06/2009,50,0.022859294
24/06/2009,48.87,0.015258028
23/06/2009,48.13,0.007298541
22/06/2009,47.78,-0.010410254
19/06/2009,48.28,-0.009687801
18/06/2009,48.75,0.009894948
17/06/2009,48.27,0.006860021
16/06/2009,47.94,-0.019622648
15/06/2009,48.89,-0.029425743
12/06/2009,50.35,-0.009488112
11/06/2009,50.83,0.021074339
10/06/2009,49.77,-0.009996085
09/06/2009,50.27,0.006586193
08/06/2009,49.94,0.007234758
05/06/2009,49.58,0.015242649
04/06/2009,48.83,-0.000614188
03/06/2009,48.86,-0.017045867
02/06/2009,49.7,-0.002411577
01/06/2009,49.82,0.027677794
29/05/2009,48.46,0.009537704
28/05/2009,48,0.02574525
27/05/2009,46.78,-0.016536311
26/05/2009,47.56,0.040550445
22/05/2009,45.67,0.009681044
21/05/2009,45.23,-0.018184311
20/05/2009,46.06,0.005005996
19/05/2009,45.83,-0.005005996
18/05/2009,46.06,0.017300333
15/05/2009,45.27,-0.001765615
14/05/2009,45.35,0.021170707
13/05/2009,44.4,-0.015642777
12/05/2009,45.1,0.014517285
11/05/2009,44.45,-0.008735636
08/05/2009,44.84,0.026897316
07/05/2009,43.65,-0.021082046
06/05/2009,44.58,-0.013590495
05/05/2009,45.19,0.000664084
04/05/2009,45.16,0.024886387
01/05/2009,44.05,0.00477871
30/04/2009,43.84,0.016327832
29/04/2009,43.13,0.029888094
28/04/2009,41.86,0.019296305
27/04/2009,41.06,-0.025013329
24/04/2009,42.1,0.031610787
23/04/2009,40.79,0.034417362
22/04/2009,39.41,0.001523616
21/04/2009,39.35,-0.001523616
20/04/2009,39.41,-0.047810963
17/04/2009,41.34,0.002179441
16/04/2009,41.25,0.013914542
15/04/2009,40.68,0.015108647
14/04/2009,40.07,-0.017809029
13/04/2009,40.79,0.002208861
09/04/2009,40.7,0.040873183
08/04/2009,39.07,0.018861171
07/04/2009,38.34,-0.03081908
06/04/2009,39.54,-0.009314101
03/04/2009,39.91,0.004520349
02/04/2009,39.73,0.026783899
01/04/2009,38.68,0.023278153
31/03/2009,37.79,0.011176274
30/03/2009,37.37,-0.037036406
27/03/2009,38.78,-0.027970295
26/03/2009,39.88,0.025137797
25/03/2009,38.89,0.032404194
24/03/2009,37.65,-0.015025985
23/03/2009,38.22,0.062343131
20/03/2009,35.91,-0.010250817
19/03/2009,36.28,0.009972382
18/03/2009,35.92,0.020816504
17/03/2009,35.18,0.027083188
16/03/2009,34.24,-0.010459131
13/03/2009,34.6,0.003184255
12/03/2009,34.49,0.02198535
11/03/2009,33.74,0.00743719
10/03/2009,33.49,0.057140849
09/03/2009,31.63,-0.032351188
06/03/2009,32.67,0.002758622
05/03/2009,32.58,-0.054067221
04/03/2009,34.39,0.022347299
03/03/2009,33.63,-0.004450386
02/03/2009,33.78,-0.055281777
27/02/2009,35.7,0.01637992
26/02/2009,35.12,-0.024470353
25/02/2009,35.99,-0.021441173
24/02/2009,36.77,0.031213693
23/02/2009,35.64,-0.04632869
20/02/2009,37.33,-0.016472211
19/02/2009,37.95,0.007405482
18/02/2009,37.67,0.002924367
17/02/2009,37.56,-0.022378188
13/02/2009,38.41,-0.016781083
12/02/2009,39.06,0.014180978
11/02/2009,38.51,0.021257853
10/02/2009,37.7,-0.049673947
09/02/2009,39.62,-0.008795131
06/02/2009,39.97,0.037730705
05/02/2009,38.49,0.005993503
04/02/2009,38.26,0.045176732
03/02/2009,36.57,0.014321368
02/02/2009,36.05,-0.000831831
30/01/2009,36.08,-0.044186616
29/01/2009,37.71,-0.008450011
28/01/2009,38.03,0.024488847
27/01/2009,37.11,0.013565048
26/01/2009,36.61,-0.013565048
23/01/2009,37.11,0.012200233
22/01/2009,36.66,-0.03009362
21/01/2009,37.78,0.035564093
20/01/2009,36.46,-0.060914987
16/01/2009,38.75,0.016916474
15/01/2009,38.1,0.0244433
14/01/2009,37.18,-0.029417783
13/01/2009,38.29,0.010237653
12/01/2009,37.9,-0.009192448
09/01/2009,38.25,-0.035695149
08/01/2009,39.64,0.000504668
07/01/2009,39.62,-0.040801802
06/01/2009,41.27,-0.008204679
05/01/2009,41.61,
