Date,Close,PETM
25/01/2011,40.56,0.005438827
24/01/2011,40.34,0.006965202
21/01/2011,40.06,0.003000002
20/01/2011,39.94,0.001754167
19/01/2011,39.87,-0.004005012
18/01/2011,40.03,0.000249844
14/01/2011,40.02,0.009036206
13/01/2011,39.66,0.000252175
12/01/2011,39.65,0.026579638
11/01/2011,38.61,-0.014144507
10/01/2011,39.16,0.009235571
07/01/2011,38.8,-0.003858526
06/01/2011,38.95,-0.0140219
05/01/2011,39.5,0.003296567
04/01/2011,39.37,-0.023347364
03/01/2011,40.3,0.01198217
31/12/2010,39.82,-0.008502177
30/12/2010,40.16,-0.000497884
29/12/2010,40.18,0.002491903
28/12/2010,40.08,-0.007704773
27/12/2010,40.39,-0.004446648
23/12/2010,40.57,0.008167351
22/12/2010,40.24,0.003235846
21/12/2010,40.11,-0.006461255
20/12/2010,40.37,0.005464494
17/12/2010,40.15,0.006246116
16/12/2010,39.9,0.012103022
15/12/2010,39.42,-0.004050638
14/12/2010,39.58,0.006336354
13/12/2010,39.33,-0.001270487
10/12/2010,39.38,0.013035328
09/12/2010,38.87,-0.004620131
08/12/2010,39.05,-0.004343944
07/12/2010,39.22,0.004087895
06/12/2010,39.06,-0.007142888
03/12/2010,39.34,0.0040754
02/12/2010,39.18,0.017248465
01/12/2010,38.51,0.017022802
30/11/2010,37.86,-0.006056635
29/11/2010,38.09,-0.007324124
26/11/2010,38.37,-0.010370847
24/11/2010,38.77,0.009589292
23/11/2010,38.4,-0.009589292
22/11/2010,38.77,0.024280007
19/11/2010,37.84,0.025697345
18/11/2010,36.88,-0.037258168
17/11/2010,38.28,0.016063545
16/11/2010,37.67,-0.001856518
15/11/2010,37.74,-0.011067307
12/11/2010,38.16,-0.026633766
11/11/2010,39.19,0.011290856
10/11/2010,38.75,0.005693597
09/11/2010,38.53,0.005204279
08/11/2010,38.33,0.001305313
05/11/2010,38.28,0.001568628
04/11/2010,38.22,0.006562565
03/11/2010,37.97,0.00846342
02/11/2010,37.65,0.011218066
01/11/2010,37.23,-0.005357634
29/10/2010,37.43,0.008586047
28/10/2010,37.11,0.001348254
27/10/2010,37.06,-0.006186973
26/10/2010,37.29,0.002685286
25/10/2010,37.19,0.021745896
22/10/2010,36.39,0.00385463
21/10/2010,36.25,0.000827929
20/10/2010,36.22,0.016984955
19/10/2010,35.61,-0.004203453
18/10/2010,35.76,-0.002513617
15/10/2010,35.85,-0.004175371
14/10/2010,36,-0.003050897
13/10/2010,36.11,-0.00469679
12/10/2010,36.28,-0.00082656
11/10/2010,36.31,0.016662424
08/10/2010,35.71,0.026963461
07/10/2010,34.76,-0.011441772
06/10/2010,35.16,0.014611347
05/10/2010,34.65,0.000866176
04/10/2010,34.62,-0.000577534
01/10/2010,34.64,-0.010338978
30/09/2010,35,-0.006549931
29/09/2010,35.23,-0.005096274
28/09/2010,35.41,0.027485269
27/09/2010,34.45,-0.008958303
24/09/2010,34.76,0.018290537
23/09/2010,34.13,-0.007007328
22/09/2010,34.37,-0.027265285
21/09/2010,35.32,-0.000849017
20/09/2010,35.35,0.015106458
17/09/2010,34.82,0.004894209
16/09/2010,34.65,-0.010336009
15/09/2010,35.01,-0.015306421
14/09/2010,35.55,0.027086474
13/09/2010,34.6,0.013383965
10/09/2010,34.14,-0.000292869
09/09/2010,34.15,-0.014823698
08/09/2010,34.66,0.021286705
07/09/2010,33.93,-0.016949558
03/09/2010,34.51,0.021084236
02/09/2010,33.79,0.021236031
01/09/2010,33.08,0.03632286
31/08/2010,31.9,-0.003129893
30/08/2010,32,-0.026215842
27/08/2010,32.85,0.002438282
26/08/2010,32.77,-0.01001982
25/08/2010,33.1,0.012158204
24/08/2010,32.7,-0.003967654
23/08/2010,32.83,0.00335622
20/08/2010,32.72,-0.003051574
19/08/2010,32.82,0.084853162
18/08/2010,30.15,0.012683748
17/08/2010,29.77,0.007417431
16/08/2010,29.55,-0.002028398
13/08/2010,29.61,-0.003708078
12/08/2010,29.72,0.010825546
11/08/2010,29.4,-0.031801843
10/08/2010,30.35,-0.042573343
09/08/2010,31.67,0.01623464
06/08/2010,31.16,-0.011169735
05/08/2010,31.51,0.002223988
04/08/2010,31.44,0.012482159
03/08/2010,31.05,-0.015657773
02/08/2010,31.54,0.015657773
30/07/2010,31.05,0.000966651
29/07/2010,31.02,-0.014720266
28/07/2010,31.48,-0.01669593
27/07/2010,32.01,-0.013035566
26/07/2010,32.43,0.012098798
23/07/2010,32.04,0.003125979
22/07/2010,31.94,0.020241045
21/07/2010,31.3,-0.026483263
20/07/2010,32.14,0.013784679
19/07/2010,31.7,0.002843155
16/07/2010,31.61,-0.039391044
15/07/2010,32.88,0.00824558
14/07/2010,32.61,0.002763705
13/07/2010,32.52,0.033138387
12/07/2010,31.46,0.001590584
09/07/2010,31.41,0.011849618
08/07/2010,31.04,0.009711957
07/07/2010,30.74,0.032735606
06/07/2010,29.75,-0.009700695
02/07/2010,30.04,-0.010596126
01/07/2010,30.36,0.006277899
30/06/2010,30.17,0.001990711
29/06/2010,30.11,-0.032993357
28/06/2010,31.12,0.006770943
25/06/2010,30.91,0.003240444
24/06/2010,30.81,-0.025950519
23/06/2010,31.62,0.002216243
22/06/2010,31.55,-0.004111978
21/06/2010,31.68,-0.008173576
18/06/2010,31.94,-0.018610959
17/06/2010,32.54,-0.009481643
16/06/2010,32.85,-0.011802225
15/06/2010,33.24,0.005429878
14/06/2010,33.06,0.015546724
11/06/2010,32.55,-0.000921235
10/06/2010,32.58,0.040080506
09/06/2010,31.3,0.009308364
08/06/2010,31.01,0.013309724
07/06/2010,30.6,-0.017814236
04/06/2010,31.15,-0.037799776
03/06/2010,32.35,0.01777686
02/06/2010,31.78,0.017137836
01/06/2010,31.24,-0.016508311
28/05/2010,31.76,-0.001573069
27/05/2010,31.81,0.034215968
26/05/2010,30.74,-0.014212126
25/05/2010,31.18,-0.010528092
24/05/2010,31.51,-0.026618136
21/05/2010,32.36,0.021869038
20/05/2010,31.66,-0.0212508
19/05/2010,32.34,-0.005857886
18/05/2010,32.53,-0.019784544
17/05/2010,33.18,-0.002708805
14/05/2010,33.27,-0.013138439
13/05/2010,33.71,-0.030672771
12/05/2010,34.76,0.035132419
11/05/2010,33.56,0.018647157
10/05/2010,32.94,0.051389167
07/05/2010,31.29,-0.014279157
06/05/2010,31.74,-0.033155632
05/05/2010,32.81,-0.003650749
04/05/2010,32.93,-0.028440773
03/05/2010,33.88,0.024198343
30/04/2010,33.07,-0.025673052
29/04/2010,33.93,0.027489033
28/04/2010,33.01,-0.009947331
27/04/2010,33.34,-0.038828407
26/04/2010,34.66,0.001443627
23/04/2010,34.61,0.023090314
22/04/2010,33.82,0.032760255
21/04/2010,32.73,0.008283526
20/04/2010,32.46,0.006800644
19/04/2010,32.24,-0.008339817
16/04/2010,32.51,-0.014353583
15/04/2010,32.98,-0.007551765
14/04/2010,33.23,0.022212993
13/04/2010,32.5,0.005863309
12/04/2010,32.31,-0.003398736
09/04/2010,32.42,0.011166369
08/04/2010,32.06,0.000311964
07/04/2010,32.05,-0.009625909
06/04/2010,32.36,-0.005239648
05/04/2010,32.53,0.004930673
01/04/2010,32.37,0.012746947
31/03/2010,31.96,0.00031294
30/03/2010,31.95,0.006594466
29/03/2010,31.74,0.014598799
26/03/2010,31.28,0.004485749
25/03/2010,31.14,-0.012763415
24/03/2010,31.54,-0.006636144
23/03/2010,31.75,0.00031501
22/03/2010,31.74,0.021978907
19/03/2010,31.05,-0.017241806
18/03/2010,31.59,0.002535659
17/03/2010,31.51,0.001905973
16/03/2010,31.45,0.016995759
15/03/2010,30.92,-0.000969775
12/03/2010,30.95,-0.005798985
11/03/2010,31.13,0.000964165
10/03/2010,31.1,0.029034824
09/03/2010,30.21,0.019048195
08/03/2010,29.64,-0.021032323
05/03/2010,30.27,0.011295801
04/03/2010,29.93,0.077067963
03/03/2010,27.71,-0.002522978
02/03/2010,27.78,-0.001079331
01/03/2010,27.81,0.021443671
26/02/2010,27.22,-0.009870305
25/02/2010,27.49,0.008035105
24/02/2010,27.27,0.007361093
23/02/2010,27.07,-0.008094231
22/02/2010,27.29,-0.001830497
19/02/2010,27.34,0.006237408
18/02/2010,27.17,0.00368732
17/02/2010,27.07,0.017514888
16/02/2010,26.6,0.000376011
12/02/2010,26.59,0.00906693
11/02/2010,26.35,0.006854558
10/02/2010,26.17,0.001912412
09/02/2010,26.12,0.028739842
08/02/2010,25.38,0.001182732
05/02/2010,25.35,-0.006683728
04/02/2010,25.52,-0.015166536
03/02/2010,25.91,-0.017977153
02/02/2010,26.38,0.017205548
01/02/2010,25.93,0.006965972
29/01/2010,25.75,-0.003875974
28/01/2010,25.85,-0.021810698
27/01/2010,26.42,0.007598821
26/01/2010,26.22,-0.002285715
25/01/2010,26.28,-0.000760746
22/01/2010,26.3,-0.017712918
21/01/2010,26.77,0.004868012
20/01/2010,26.64,-0.009712441
19/01/2010,26.9,0.016492128
15/01/2010,26.46,-0.012021182
14/01/2010,26.78,-0.004842624
13/01/2010,26.91,0.010084119
12/01/2010,26.64,-0.005241495
11/01/2010,26.78,-0.017765086
08/01/2010,27.26,0
07/01/2010,27.26,0.014410004
06/01/2010,26.87,0.002608535
05/01/2010,26.8,-0.006693963
04/01/2010,26.98,0.010806887
31/12/2009,26.69,-0.012658397
30/12/2009,27.03,-0.006637193
29/12/2009,27.21,-0.003302149
28/12/2009,27.3,-0.003656311
24/12/2009,27.4,0.000730194
23/12/2009,27.38,0.00182782
22/12/2009,27.33,0.007344873
21/12/2009,27.13,-0.004413394
18/12/2009,27.25,0.003676475
17/12/2009,27.15,-0.002574951
16/12/2009,27.22,0.018539649
15/12/2009,26.72,0.001123385
14/12/2009,26.69,-0.006721459
11/12/2009,26.87,0.019921726
10/12/2009,26.34,0.012992158
09/12/2009,26,-0.008807256
08/12/2009,26.23,0.002672267
07/12/2009,26.16,-0.006477447
04/12/2009,26.33,0.014537364
03/12/2009,25.95,-0.006146773
02/12/2009,26.11,-0.004204096
01/12/2009,26.22,0.018476276
30/11/2009,25.74,-0.010050336
27/11/2009,26,-0.009950331
25/11/2009,26.26,0.015736268
24/11/2009,25.85,-0.002704271
23/11/2009,25.92,0.010081512
20/11/2009,25.66,-0.007764014
19/11/2009,25.86,-0.017251722
18/11/2009,26.31,0.013392203
17/11/2009,25.96,-0.001154957
16/11/2009,25.99,0.012388854
13/11/2009,25.67,0.038519751
12/11/2009,24.7,-0.013271862
11/11/2009,25.03,0.016515985
10/11/2009,24.62,0.001219265
09/11/2009,24.59,0.018055476
06/11/2009,24.15,0.00581397
05/11/2009,24.01,0.01088788
04/11/2009,23.75,-0.001682794
03/11/2009,23.79,0.011839462
02/11/2009,23.51,-0.00085034
30/10/2009,23.53,-0.019360874
29/10/2009,23.99,0.021914067
28/10/2009,23.47,-0.02358004
27/10/2009,24.03,-0.024256071
26/10/2009,24.62,-0.005266368
23/10/2009,24.75,-0.006042314
22/10/2009,24.9,0.007255171
21/10/2009,24.72,-0.022005289
20/10/2009,25.27,-0.005524876
19/10/2009,25.41,0.002364067
16/10/2009,25.35,-0.000788644
15/10/2009,25.37,0.079123409
14/10/2009,23.44,0.029000085
13/10/2009,22.77,0.005284028
12/10/2009,22.65,-0.001323627
09/10/2009,22.68,0.017794064
08/10/2009,22.28,0.009923401
07/10/2009,22.06,-0.001811595
06/10/2009,22.1,0.021496369
05/10/2009,21.63,0.037207023
02/10/2009,20.84,-0.021832856
01/10/2009,21.3,-0.020906685
30/09/2009,21.75,-0.00595922
29/09/2009,21.88,0.00595922
28/09/2009,21.75,0.007383513
25/09/2009,21.59,0.001854428
24/09/2009,21.55,0
23/09/2009,21.55,-0.007857679
22/09/2009,21.72,0.025176155
21/09/2009,21.18,0.002363509
18/09/2009,21.13,-0.006133541
17/09/2009,21.26,-0.006563549
16/09/2009,21.4,0
15/09/2009,21.4,-0.000934143
14/09/2009,21.42,0.003273325
11/09/2009,21.35,-0.0130295
10/09/2009,21.63,0.014904794
09/09/2009,21.31,0.020863725
08/09/2009,20.87,-0.009537507
04/09/2009,21.07,0.01434059
03/09/2009,20.77,0.016994825
02/09/2009,20.42,-0.010716128
01/09/2009,20.64,-0.012996573
31/08/2009,20.91,-0.013773668
28/08/2009,21.2,0.003780723
27/08/2009,21.12,0.033705646
26/08/2009,20.42,0.011822798
25/08/2009,20.18,0.008959741
24/08/2009,20,-0.009950331
21/08/2009,20.2,0.00595831
20/08/2009,20.08,-0.116897296
19/08/2009,22.57,0.043002779
18/08/2009,21.62,0.013035566
17/08/2009,21.34,-0.007004465
14/08/2009,21.49,-0.008802466
13/08/2009,21.68,0.01113184
12/08/2009,21.44,-0.022597226
11/08/2009,21.93,-0.037149047
10/08/2009,22.76,-0.006132301
07/08/2009,22.9,0.032848049
06/08/2009,22.16,-0.015670793
05/08/2009,22.51,0.004898696
04/08/2009,22.4,-0.004009807
03/08/2009,22.49,0.00534999
31/07/2009,22.37,-0.023416135
30/07/2009,22.9,-0.003487362
29/07/2009,22.98,0.001742161
28/07/2009,22.94,0.004368727
27/07/2009,22.84,-0.02635711
24/07/2009,23.45,0.004273511
23/07/2009,23.35,0.019023488
22/07/2009,22.91,0.010090018
21/07/2009,22.68,-0.004399479
20/07/2009,22.78,0.015037877
17/07/2009,22.44,0.000891663
16/07/2009,22.42,0.001338987
15/07/2009,22.39,0.01439521
14/07/2009,22.07,0.002722325
13/07/2009,22.01,0.019266651
10/07/2009,21.59,-0.008302631
09/07/2009,21.77,-0.001377095
08/07/2009,21.8,0.02085823
07/07/2009,21.35,-0.008395572
06/07/2009,21.53,0.012149682
02/07/2009,21.27,-0.021396165
01/07/2009,21.73,0.012503057
30/06/2009,21.46,0.007953258
29/06/2009,21.29,0.004708107
26/06/2009,21.19,0.001889467
25/06/2009,21.15,0.016686919
24/06/2009,20.8,0.040221213
23/06/2009,19.98,-0.012929071
22/06/2009,20.24,-0.001974334
19/06/2009,20.28,-0.005899722
18/06/2009,20.4,0.006886402
17/06/2009,20.26,-0.000493462
16/06/2009,20.27,-0.030128615
15/06/2009,20.89,-0.009054148
12/06/2009,21.08,0.010491274
11/06/2009,20.86,-0.00287219
10/06/2009,20.92,-0.018470807
09/06/2009,21.31,-0.004681656
08/06/2009,21.41,0.01032873
05/06/2009,21.19,0.008530857
04/06/2009,21.01,0.004292876
03/06/2009,20.92,0.00095648
02/06/2009,20.9,-0.004296975
01/06/2009,20.99,0.03391798
29/05/2009,20.29,0.019911061
28/05/2009,19.89,-0.031182927
27/05/2009,20.52,-0.032601161
26/05/2009,21.2,0.038466281
22/05/2009,20.4,0.002453989
21/05/2009,20.35,-0.091505767
20/05/2009,22.3,-0.028295433
19/05/2009,22.94,0.010517187
18/05/2009,22.7,0.033142308
15/05/2009,21.96,0.039949576
14/05/2009,21.1,0.012878785
13/05/2009,20.83,-0.034909205
12/05/2009,21.57,0.006511651
11/05/2009,21.43,-0.018493361
08/05/2009,21.83,-0.012744824
07/05/2009,22.11,-0.009901071
06/05/2009,22.33,-0.013345394
05/05/2009,22.63,-0.003528896
04/05/2009,22.71,0.036318719
01/05/2009,21.9,-0.04377653
30/04/2009,22.88,-0.005665738
29/04/2009,23.01,0.004355408
28/04/2009,22.91,-0.00174444
27/04/2009,22.95,-0.01212661
24/04/2009,23.23,0.009950331
23/04/2009,23,-0.003472226
22/04/2009,23.08,0.010890981
21/04/2009,22.83,0.007915609
20/04/2009,22.65,-0.04108686
17/04/2009,23.6,-0.015556336
16/04/2009,23.97,0.060181458
15/04/2009,22.57,-0.004420874
14/04/2009,22.67,-0.013146552
13/04/2009,22.97,0.00392585
09/04/2009,22.88,0.030170878
08/04/2009,22.2,0.070441797
07/04/2009,20.69,-0.02104334
06/04/2009,21.13,-0.030298286
03/04/2009,21.78,0.005986663
02/04/2009,21.65,0.023838474
01/04/2009,21.14,0.008551121
31/03/2009,20.96,-0.01702974
30/03/2009,21.32,-0.008407336
27/03/2009,21.5,-0.018890218
26/03/2009,21.91,0.051509513
25/03/2009,20.81,0.006750267
24/03/2009,20.67,0.014620143
23/03/2009,20.37,0.009371215
20/03/2009,20.18,-0.030260972
19/03/2009,20.8,0.019908402
18/03/2009,20.39,0.04155792
17/03/2009,19.56,0.030100871
16/03/2009,18.98,0.015397172
13/03/2009,18.69,-0.007993648
12/03/2009,18.84,0.042282721
11/03/2009,18.06,0.002772389
10/03/2009,18.01,0.076117422
09/03/2009,16.69,-0.009540919
06/03/2009,16.85,-0.016480656
05/03/2009,17.13,-0.077479814
04/03/2009,18.51,-0.010212397
03/03/2009,18.7,-0.002670229
02/03/2009,18.75,-0.066536524
27/02/2009,20.04,0.028341978
26/02/2009,19.48,0.003084835
25/02/2009,19.42,0.019761433
24/02/2009,19.04,0.027150989
23/02/2009,18.53,-0.026625641
20/02/2009,19.03,-0.010454878
19/02/2009,19.23,-0.013942906
18/02/2009,19.5,0.003081667
17/02/2009,19.44,-0.017338527
13/02/2009,19.78,-0.008557817
12/02/2009,19.95,0.019231362
11/02/2009,19.57,-0.002041859
10/02/2009,19.61,-0.041943242
09/02/2009,20.45,-0.007308193
06/02/2009,20.6,0.043657727
05/02/2009,19.72,0.038774565
04/02/2009,18.97,-0.002106373
03/02/2009,19.01,0.021803576
02/02/2009,18.6,-0.00909827
30/01/2009,18.77,-0.009016237
29/01/2009,18.94,-0.038326804
28/01/2009,19.68,0.014329826
27/01/2009,19.4,0.004132237
26/01/2009,19.32,0.080819407
23/01/2009,17.82,0.025001302
22/01/2009,17.38,-0.021628618
21/01/2009,17.76,0.015319449
20/01/2009,17.49,-0.048000285
16/01/2009,18.35,0.032680837
15/01/2009,17.76,0.041385216
14/01/2009,17.04,-0.028920466
13/01/2009,17.54,-0.018079589
12/01/2009,17.86,-0.003911712
09/01/2009,17.93,-0.042048236
08/01/2009,18.7,0.005361943
07/01/2009,18.6,-0.030184976
06/01/2009,19.17,0.015773198
05/01/2009,18.87,
