Date,Close,FRX
25/01/2011,32.35,0.007446513
24/01/2011,32.11,0.014113454
21/01/2011,31.66,-0.0103693
20/01/2011,31.99,0.0034445
19/01/2011,31.88,-0.011849219
18/01/2011,32.26,0.025747105
14/01/2011,31.44,-0.003809528
13/01/2011,31.56,-0.002531647
12/01/2011,31.64,0.007295829
11/01/2011,31.41,0.002550209
10/01/2011,31.33,-0.011425069
07/01/2011,31.69,-0.016896522
06/01/2011,32.23,0.013745921
05/01/2011,31.79,0.013618579
04/01/2011,31.36,-0.015504187
03/01/2011,31.85,-0.004073325
31/12/2010,31.98,0.000312744
30/12/2010,31.97,-0.00249922
29/12/2010,32.05,-0.002181706
28/12/2010,32.12,-0.008370844
27/12/2010,32.39,0.000308785
23/12/2010,32.38,0.011492594
22/12/2010,32.01,-0.013343875
21/12/2010,32.44,-0.004306374
20/12/2010,32.58,-0.003982238
17/12/2010,32.71,-0.026845225
16/12/2010,33.6,0.014992785
15/12/2010,33.1,0.009409692
14/12/2010,32.79,0.008268306
13/12/2010,32.52,-0.004907985
10/12/2010,32.68,0.017284381
09/12/2010,32.12,-0.002798074
08/12/2010,32.21,0.002175603
07/12/2010,32.14,0
06/12/2010,32.14,-0.00527542
03/12/2010,32.31,0.002168862
02/12/2010,32.24,-0.004333031
01/12/2010,32.38,0.015248467
30/11/2010,31.89,-0.018332034
29/11/2010,32.48,0.019587133
26/11/2010,31.85,-0.009996959
24/11/2010,32.17,0.005923634
23/11/2010,31.98,-0.015821642
22/11/2010,32.49,0.000307834
19/11/2010,32.48,-0.008888947
18/11/2010,32.77,0.022528341
17/11/2010,32.04,0.004065682
16/11/2010,31.91,-0.015547577
15/11/2010,32.41,-0.00645858
12/11/2010,32.62,-0.006721687
11/11/2010,32.84,-0.006676808
10/11/2010,33.06,0.002422775
09/11/2010,32.98,0.004254033
08/11/2010,32.84,-0.012106685
05/11/2010,33.24,-0.021723812
04/11/2010,33.97,0.007090133
03/11/2010,33.73,0.002671814
02/11/2010,33.64,0.011059745
01/11/2010,33.27,0.006634524
29/10/2010,33.05,-0.015611245
28/10/2010,33.57,-0.005643859
27/10/2010,33.76,-0.001184133
26/10/2010,33.8,-0.002659183
25/10/2010,33.89,-0.000884825
22/10/2010,33.92,0.016347518
21/10/2010,33.37,-0.000898607
20/10/2010,33.4,0.011442461
19/10/2010,33.02,-0.017114965
18/10/2010,33.59,0.008370751
15/10/2010,33.31,0.003307776
14/10/2010,33.2,-0.001805598
13/10/2010,33.26,0.019123363
12/10/2010,32.63,0.012024193
11/10/2010,32.24,0.009975145
08/10/2010,31.92,0.014198062
07/10/2010,31.47,0.00254534
06/10/2010,31.39,0.002551836
05/10/2010,31.31,0.017397346
04/10/2010,30.77,-0.008736506
01/10/2010,31.04,0.003550109
30/09/2010,30.93,-0.005802724
29/09/2010,31.11,0.001286588
28/09/2010,31.07,0
27/09/2010,31.07,-0.008971544
24/09/2010,31.35,0.012195273
23/09/2010,30.97,-0.020770838
22/09/2010,31.62,0.000949217
21/09/2010,31.59,-0.007568626
20/09/2010,31.83,0.018389865
17/09/2010,31.25,0.009323327
16/09/2010,30.96,-0.009963123
15/09/2010,31.27,0.020026509
14/09/2010,30.65,0.02611287
13/09/2010,29.86,0.004026851
10/09/2010,29.74,0.004380799
09/09/2010,29.61,0.004739345
08/09/2010,29.47,0.000678887
07/09/2010,29.45,-0.003728186
03/09/2010,29.56,0.012595911
02/09/2010,29.19,0.054200457
01/09/2010,27.65,0.013105393
31/08/2010,27.29,-0.010933054
30/08/2010,27.59,-0.014751122
27/08/2010,28,0.00250313
26/08/2010,27.93,0.00718652
25/08/2010,27.73,0.004699087
24/08/2010,27.6,-0.008658063
23/08/2010,27.84,0.008658063
20/08/2010,27.6,-0.006140529
19/08/2010,27.77,-0.012524766
18/08/2010,28.12,0.002849005
17/08/2010,28.04,0.012560725
16/08/2010,27.69,-0.006838249
13/08/2010,27.88,-0.005008955
12/08/2010,28.02,0.003217161
11/08/2010,27.93,-0.025102962
10/08/2010,28.64,0.006656182
09/08/2010,28.45,0.02311214
06/08/2010,27.8,-0.024517128
05/08/2010,28.49,0.002811953
04/08/2010,28.41,0.005647738
03/08/2010,28.25,-0.001414928
02/08/2010,28.29,0.019272545
30/07/2010,27.75,-0.002519346
29/07/2010,27.82,-0.018166127
28/07/2010,28.33,-0.021994254
27/07/2010,28.96,0.004152255
26/07/2010,28.84,0.019608471
23/07/2010,28.28,-0.004586355
22/07/2010,28.41,0.019190354
21/07/2010,27.87,-0.008218735
20/07/2010,28.1,-0.007798692
19/07/2010,28.32,0.012793351
16/07/2010,27.96,-0.023330857
15/07/2010,28.62,0.006309169
14/07/2010,28.44,0.003875291
13/07/2010,28.33,0.002827856
12/07/2010,28.25,-0.004943513
09/07/2010,28.39,0.002468702
08/07/2010,28.32,0.00851069
07/07/2010,28.08,0.027804644
06/07/2010,27.31,0.007350272
02/07/2010,27.11,-0.00221076
01/07/2010,27.17,-0.009523882
30/06/2010,27.43,-0.009072826
29/06/2010,27.68,-0.010422376
28/06/2010,27.97,0.012230368
25/06/2010,27.63,0.01018561
24/06/2010,27.35,0.004030048
23/06/2010,27.24,0.004046355
22/06/2010,27.13,-0.002209132
21/06/2010,27.19,-0.004037444
18/06/2010,27.3,0
17/06/2010,27.3,0.003302149
16/06/2010,27.21,0.00700722
15/06/2010,27.02,0.036175761
14/06/2010,26.06,0.007704198
11/06/2010,25.86,0.005039747
10/06/2010,25.73,0.035605027
09/06/2010,24.83,0.019110157
08/06/2010,24.36,-0.011428696
07/06/2010,24.64,-0.014904606
04/06/2010,25.01,-0.033808251
03/06/2010,25.87,0.004649369
02/06/2010,25.75,0.010148409
01/06/2010,25.49,-0.015184251
28/05/2010,25.88,-0.007314758
27/05/2010,26.07,0.016631596
26/05/2010,25.64,-0.007382975
25/05/2010,25.83,0.000774593
24/05/2010,25.81,-0.011939291
21/05/2010,26.12,0.002683536
20/05/2010,26.05,-0.041727534
19/05/2010,27.16,-0.018603491
18/05/2010,27.67,0.054971135
17/05/2010,26.19,-0.01327537
14/05/2010,26.54,-0.008255206
13/05/2010,26.76,-0.019245598
12/05/2010,27.28,0.00588237
11/05/2010,27.12,-0.002209946
10/05/2010,27.18,0.022698649
07/05/2010,26.57,0.012497796
06/05/2010,26.24,-0.030402041
05/05/2010,27.05,0.010031665
04/05/2010,26.78,-0.012984786
03/05/2010,27.13,-0.0047803
30/04/2010,27.26,0.001835873
29/04/2010,27.21,0.010343646
28/04/2010,26.93,-0.004446098
27/04/2010,27.05,-0.013585669
26/04/2010,27.42,0.000729661
23/04/2010,27.4,0.012856008
22/04/2010,27.05,-0.015043395
21/04/2010,27.46,-0.014820441
20/04/2010,27.87,-0.005010748
19/04/2010,28.01,0.007525569
16/04/2010,27.8,-0.014640504
15/04/2010,28.21,-0.004597709
14/04/2010,28.34,-0.001058015
13/04/2010,28.37,0.000352547
12/04/2010,28.36,0.003886244
09/04/2010,28.25,0.009246154
08/04/2010,27.99,-0.148161259
07/04/2010,32.46,0.062937831
06/04/2010,30.48,-0.015625318
05/04/2010,30.96,-0.015066802
01/04/2010,31.43,0.002229655
31/03/2010,31.36,-0.010467978
30/03/2010,31.69,0.004744592
29/03/2010,31.54,0.014692056
26/03/2010,31.08,-0.00449439
25/03/2010,31.22,-0.010831581
24/03/2010,31.56,-0.016030518
23/03/2010,32.07,0.010028288
22/03/2010,31.75,0.021971908
19/03/2010,31.06,-0.013113893
18/03/2010,31.47,-0.006335149
17/03/2010,31.67,0.009517838
16/03/2010,31.37,0.001595151
15/03/2010,31.32,0.001917546
12/03/2010,31.26,0.002241794
11/03/2010,31.19,0.013882386
10/03/2010,30.76,0.02301976
09/03/2010,30.06,0.001664725
08/03/2010,30.01,-0.002994512
05/03/2010,30.1,0.018779895
04/03/2010,29.54,-0.024742151
03/03/2010,30.28,-0.000330196
02/03/2010,30.29,0
01/03/2010,30.29,0.013628265
26/02/2010,29.88,0.008739551
25/02/2010,29.62,-0.000674992
24/02/2010,29.64,0.021139553
23/02/2010,29.02,-0.013009427
22/02/2010,29.4,0.001702128
19/02/2010,29.35,-0.012191143
18/02/2010,29.71,0.001684353
17/02/2010,29.66,0.004731337
16/02/2010,29.52,0.014329826
12/02/2010,29.1,-0.006849342
11/02/2010,29.3,0.018601983
10/02/2010,28.76,-0.007620404
09/02/2010,28.98,0.006925235
08/02/2010,28.78,-0.000694686
05/02/2010,28.8,-0.006920443
04/02/2010,29,-0.033568163
03/02/2010,29.99,-0.012920504
02/02/2010,30.38,0.0304117
01/02/2010,29.47,-0.005752004
29/01/2010,29.64,-0.006054509
28/01/2010,29.82,-0.010010094
27/01/2010,30.12,0.008334771
26/01/2010,29.87,-0.00367586
25/01/2010,29.98,0.01851593
22/01/2010,29.43,-0.039638828
21/01/2010,30.62,-0.033400664
20/01/2010,31.66,-0.003468394
19/01/2010,31.77,0.035563575
15/01/2010,30.66,-0.022255394
14/01/2010,31.35,0.004796172
13/01/2010,31.2,0.012578782
12/01/2010,30.81,-0.01896858
11/01/2010,31.4,0.011531198
08/01/2010,31.04,-0.010575327
07/01/2010,31.37,-0.017067418
06/01/2010,31.91,0.003138735
05/01/2010,31.81,-0.018994811
04/01/2010,32.42,0.009608008
31/12/2009,32.11,-0.010841054
30/12/2009,32.46,-0.000308024
29/12/2009,32.47,0.000616143
28/12/2009,32.45,0.0061824
24/12/2009,32.25,0.00372787
23/12/2009,32.13,-0.005277057
22/12/2009,32.3,0.008394267
21/12/2009,32.03,0.009725567
18/12/2009,31.72,0.005373808
17/12/2009,31.55,-0.010718892
16/12/2009,31.89,0.002826191
15/12/2009,31.8,0.003465116
14/12/2009,31.69,0.012063638
11/12/2009,31.31,0.003840005
10/12/2009,31.19,0.001604364
09/12/2009,31.14,0.005797118
08/12/2009,30.96,-0.00225843
07/12/2009,31.03,-0.005463616
04/12/2009,31.2,-0.000961076
03/12/2009,31.23,-0.010511325
02/12/2009,31.56,0.017580763
01/12/2009,31.01,0.01135086
30/11/2009,30.66,0.003266909
27/11/2009,30.56,-0.017515855
25/11/2009,31.1,0.013270951
24/11/2009,30.69,0.020408872
23/11/2009,30.07,0.016767663
20/11/2009,29.57,0.015678576
19/11/2009,29.11,-0.001030043
18/11/2009,29.14,0.005505864
17/11/2009,28.98,0.000345125
16/11/2009,28.97,0.021633782
13/11/2009,28.35,-0.003169575
12/11/2009,28.44,-0.01569891
11/11/2009,28.89,0.001038961
10/11/2009,28.86,-0.003113651
09/11/2009,28.95,0.009718924
06/11/2009,28.67,0.009814309
05/11/2009,28.39,0.016693693
04/11/2009,27.92,0.014430265
03/11/2009,27.52,0.001454546
02/11/2009,27.48,-0.006890326
30/10/2009,27.67,-0.007919408
29/10/2009,27.89,0.02358172
28/10/2009,27.24,-0.02358172
27/10/2009,27.89,0.003232181
26/10/2009,27.8,-0.002873565
23/10/2009,27.88,-0.036623811
22/10/2009,28.92,0.004505293
21/10/2009,28.79,-0.005887463
20/10/2009,28.96,-0.043580617
19/10/2009,30.25,0.019696848
16/10/2009,29.66,-0.017380117
15/10/2009,30.18,0.018054653
14/10/2009,29.64,-0.002358889
13/10/2009,29.71,-0.011378972
12/10/2009,30.05,0.005673301
09/10/2009,29.88,0.007390024
08/10/2009,29.66,0.004392641
07/10/2009,29.53,0.004752215
06/10/2009,29.39,0.018197927
05/10/2009,28.86,0.012903405
02/10/2009,28.49,-0.010127553
01/10/2009,28.78,-0.022673592
30/09/2009,29.44,-0.009129396
29/09/2009,29.71,0.01731498
28/09/2009,29.2,0.023913806
25/09/2009,28.51,-0.00489854
24/09/2009,28.65,0.004547848
23/09/2009,28.52,-0.012543718
22/09/2009,28.88,-0.002766253
21/09/2009,28.96,0.000345363
18/09/2009,28.95,0.00207469
17/09/2009,28.89,-0.003800316
16/09/2009,29,0.003108274
15/09/2009,28.91,-0.005519159
14/09/2009,29.07,-0.000687758
11/09/2009,29.09,-0.017379889
10/09/2009,29.6,0.013948176
09/09/2009,29.19,0.003775532
08/09/2009,29.08,0.01454823
04/09/2009,28.66,0.014055045
03/09/2009,28.26,0.001062135
02/09/2009,28.23,-0.023456353
01/09/2009,28.9,-0.012721506
31/08/2009,29.27,0.005481343
28/08/2009,29.11,-0.002744427
27/08/2009,29.19,0.006875242
26/08/2009,28.99,0.003801629
25/08/2009,28.88,-0.00242089
24/08/2009,28.95,0.005889503
21/08/2009,28.78,0.028905784
20/08/2009,27.96,0.011510918
19/08/2009,27.64,0.010913168
18/08/2009,27.34,-0.011274897
17/08/2009,27.65,0.003986235
14/08/2009,27.54,-0.008676844
13/08/2009,27.78,0.010130333
12/08/2009,27.5,0.031396854
11/08/2009,26.65,0.013600512
10/08/2009,26.29,0.000380445
07/08/2009,26.28,0.013407594
06/08/2009,25.93,-0.008066109
05/08/2009,26.14,-0.027915807
04/08/2009,26.88,0.027915807
03/08/2009,26.14,0.011930101
31/07/2009,25.83,-0.013841051
30/07/2009,26.19,0.000763942
29/07/2009,26.17,0.00038219
28/07/2009,26.16,0.001147447
27/07/2009,26.13,0.003834361
24/07/2009,26.03,0.017438923
23/07/2009,25.58,0.015363706
22/07/2009,25.19,-0.007908305
21/07/2009,25.39,-0.000393778
20/07/2009,25.4,0.025923685
17/07/2009,24.75,-0.00644384
16/07/2009,24.91,0.009681399
15/07/2009,24.67,0.02130355
14/07/2009,24.15,0.015860099
13/07/2009,23.77,-0.001261299
10/07/2009,23.8,0.005054771
09/07/2009,23.68,-0.015504187
08/07/2009,24.05,-0.015267472
07/07/2009,24.42,-0.004086642
06/07/2009,24.52,0.010660208
02/07/2009,24.26,-0.039204859
01/07/2009,25.23,0.004767589
30/06/2009,25.11,-0.001591723
29/06/2009,25.15,-0.003175866
26/06/2009,25.23,-0.003560835
25/06/2009,25.32,0.052707781
24/06/2009,24.02,0.020185715
23/06/2009,23.54,0.000424899
22/06/2009,23.53,-0.037126266
19/06/2009,24.42,0.009049836
18/06/2009,24.2,0.041338657
17/06/2009,23.22,0.005181359
16/06/2009,23.1,0.000866176
15/06/2009,23.08,-0.047799329
12/06/2009,24.21,0.022134961
11/06/2009,23.68,0.022636029
10/06/2009,23.15,-0.006029303
09/06/2009,23.29,-0.004711938
08/06/2009,23.4,-0.011049836
05/06/2009,23.66,-0.006739705
04/06/2009,23.82,-0.005025136
03/06/2009,23.94,-0.027195743
02/06/2009,24.6,0.013093477
01/06/2009,24.28,0.024599948
29/05/2009,23.69,0.024354974
28/05/2009,23.12,0.012184659
27/05/2009,22.84,-0.023367571
26/05/2009,23.38,0.018998844
22/05/2009,22.94,-0.00608433
21/05/2009,23.08,-0.024396673
20/05/2009,23.65,0.007640105
19/05/2009,23.47,-0.002978092
18/05/2009,23.54,0.027127605
15/05/2009,22.91,-0.014731636
14/05/2009,23.25,-0.001289491
13/05/2009,23.28,-0.008128387
12/05/2009,23.47,0.021533993
11/05/2009,22.97,-0.007373705
08/05/2009,23.14,0.022728251
07/05/2009,22.62,0.011113695
06/05/2009,22.37,-0.007126979
05/05/2009,22.53,-0.001330672
04/05/2009,22.56,0.031062592
01/05/2009,21.87,0.00826451
30/04/2009,21.69,-0.005058645
29/04/2009,21.8,0.017584905
28/04/2009,21.42,-0.00372787
27/04/2009,21.5,0.010285271
24/04/2009,21.28,-0.007024145
23/04/2009,21.43,-0.025341139
22/04/2009,21.98,0.018829489
21/04/2009,21.57,-0.03731097
20/04/2009,22.39,-0.026009842
17/04/2009,22.98,0.014023017
16/04/2009,22.66,0.039150107
15/04/2009,21.79,0.027921777
14/04/2009,21.19,-0.004238292
13/04/2009,21.28,-0.012608152
09/04/2009,21.55,0
08/04/2009,21.55,-0.001391143
07/04/2009,21.58,-0.013348875
06/04/2009,21.87,-0.012270093
03/04/2009,22.14,-0.027179218
02/04/2009,22.75,0.034887259
01/04/2009,21.97,0.00045527
31/03/2009,21.96,0.025831695
30/03/2009,21.4,-0.016222836
27/03/2009,21.75,-0.037007833
26/03/2009,22.57,0.03333642
25/03/2009,21.83,-0.002287807
24/03/2009,21.88,-0.017218368
23/03/2009,22.26,0.052097514
20/03/2009,21.13,-0.000473149
19/03/2009,21.14,-0.029365895
18/03/2009,21.77,0.01480823
17/03/2009,21.45,0.028370697
16/03/2009,20.85,0.002881846
13/03/2009,20.79,0.015023302
12/03/2009,20.48,0.045962136
11/03/2009,19.56,-0.017735453
10/03/2009,19.91,0.057897305
09/03/2009,18.79,-0.017410094
06/03/2009,19.12,-0.006776153
05/03/2009,19.25,-0.054586567
04/03/2009,20.33,0.018868484
03/03/2009,19.95,-0.012948388
02/03/2009,20.21,-0.059080805
27/02/2009,21.44,0.003738322
26/02/2009,21.36,-0.080042708
25/02/2009,23.14,-0.054249164
24/02/2009,24.43,0.002869442
23/02/2009,24.36,-0.013860801
20/02/2009,24.7,-0.00283
19/02/2009,24.77,-0.008442261
18/02/2009,24.98,-0.00876849
17/02/2009,25.2,-0.025079684
13/02/2009,25.84,-0.006172859
12/02/2009,26,-0.016403191
11/02/2009,26.43,0.032298078
10/02/2009,25.59,-0.020499654
09/02/2009,26.12,-0.003439713
06/02/2009,26.21,0.021597446
05/02/2009,25.65,0.011370442
04/02/2009,25.36,-0.009809771
03/02/2009,25.61,0.010598725
02/02/2009,25.34,0.011909629
30/01/2009,25.04,-0.011909629
29/01/2009,25.34,-0.019926426
28/01/2009,25.85,0.001548587
27/01/2009,25.81,0.032286269
26/01/2009,24.99,0.008842501
23/01/2009,24.77,-0.015622188
22/01/2009,25.16,0
21/01/2009,25.16,-0.014207027
20/01/2009,25.52,-0.009360443
16/01/2009,25.76,-0.009273637
15/01/2009,26,0.070505003
14/01/2009,24.23,-0.020425547
13/01/2009,24.73,0.006490895
12/01/2009,24.57,-0.014946754
09/01/2009,24.94,-0.00599642
08/01/2009,25.09,0.003193615
07/01/2009,25.01,-0.015079651
06/01/2009,25.39,-0.032167083
05/01/2009,26.22,
