Date,Close,TSO
08/02/2011,21.44,0.008901441
07/02/2011,21.25,0.021884794
04/02/2011,20.79,0.032260862
03/02/2011,20.13,0.024133901
02/02/2011,19.65,-0.009118604
01/02/2011,19.83,0.029684882
31/01/2011,19.25,0.019937701
28/01/2011,18.87,-0.002646204
27/01/2011,18.92,0.013301606
26/01/2011,18.67,0.037657929
25/01/2011,17.98,-0.006651909
24/01/2011,18.1,0.003874901
21/01/2011,18.03,-0.001662511
20/01/2011,18.06,-0.034289073
19/01/2011,18.69,-0.028482938
18/01/2011,19.23,0.019958646
14/01/2011,18.85,-0.002119768
13/01/2011,18.89,0.006372831
12/01/2011,18.77,0.002133334
11/01/2011,18.73,-0.011677415
10/01/2011,18.95,-0.020888488
07/01/2011,19.35,-0.005154651
06/01/2011,19.45,0.017112162
05/01/2011,19.12,0.02972618
04/01/2011,18.56,-0.014973542
03/01/2011,18.84,0.016051709
31/12/2010,18.54,0.015217685
30/12/2010,18.26,-0.022740558
29/12/2010,18.68,0.014559438
28/12/2010,18.41,0.001630878
27/12/2010,18.38,0.003269758
23/12/2010,18.32,-0.013554016
22/12/2010,18.57,0.005941146
21/12/2010,18.46,0.004343112
20/12/2010,18.38,0.052496698
17/12/2010,17.44,0.014438599
16/12/2010,17.19,0.030117422
15/12/2010,16.68,-0.003590668
14/12/2010,16.74,-0.022446306
13/12/2010,17.12,-0.017371601
10/12/2010,17.42,0.015037877
09/12/2010,17.16,0.004087597
08/12/2010,17.09,-0.013368406
07/12/2010,17.32,-0.003458217
06/12/2010,17.38,-0.000575209
03/12/2010,17.39,0.006345565
02/12/2010,17.28,0.027575816
01/12/2010,16.81,0.029582598
30/11/2010,16.32,-0.003059042
29/11/2010,16.37,-0.001830943
26/11/2010,16.4,-0.007290433
24/11/2010,16.52,0.054740033
23/11/2010,15.64,-0.022756987
22/11/2010,16,0.05260995
19/11/2010,15.18,0.013262794
18/11/2010,14.98,0.036713845
17/11/2010,14.44,0.017464642
16/11/2010,14.19,-0.029168735
15/11/2010,14.61,0.001369863
12/11/2010,14.59,-0.014290818
11/11/2010,14.8,0.019100171
10/11/2010,14.52,0.017367578
09/11/2010,14.27,-0.019431562
08/11/2010,14.55,0.02646394
05/11/2010,14.17,0.041792826
04/11/2010,13.59,0.01706906
03/11/2010,13.36,0.02962617
02/11/2010,12.97,0.003088806
01/11/2010,12.93,-0.002317498
29/10/2010,12.96,-0.019106428
28/10/2010,13.21,0.000757289
27/10/2010,13.2,-0.004535155
26/10/2010,13.26,-0.001507159
25/10/2010,13.28,0.006042314
22/10/2010,13.2,0.004555817
21/10/2010,13.14,-0.057665642
20/10/2010,13.92,-0.007871239
19/10/2010,14.03,-0.014154518
18/10/2010,14.23,0.009177615
15/10/2010,14.1,-0.010582109
14/10/2010,14.25,-0.008385793
13/10/2010,14.37,0.03757975
12/10/2010,13.84,0.004344685
11/10/2010,13.78,0.005092772
08/10/2010,13.71,0.025112102
07/10/2010,13.37,0.018875608
06/10/2010,13.12,-0.024841323
05/10/2010,13.45,0.020278577
04/10/2010,13.18,-0.017300168
01/10/2010,13.41,0.003735529
30/09/2010,13.36,0.009022618
29/09/2010,13.24,0.024466052
28/09/2010,12.92,0.007770047
27/09/2010,12.82,-0.005445365
24/09/2010,12.89,0.039562121
23/09/2010,12.39,0
22/09/2010,12.39,-0.036454116
21/09/2010,12.85,-0.010836019
20/09/2010,12.99,0.03366267
17/09/2010,12.56,0.006389798
16/09/2010,12.48,-0.010362787
15/09/2010,12.61,-0.016516302
14/09/2010,12.82,-0.001558847
13/09/2010,12.84,0.034062699
10/09/2010,12.41,0.018707337
09/09/2010,12.18,0.002466092
08/09/2010,12.15,0.000823384
07/09/2010,12.14,-0.001646091
03/09/2010,12.16,0.017420598
02/09/2010,11.95,0.016027336
01/09/2010,11.76,0.046115174
31/08/2010,11.23,-0.014147009
30/08/2010,11.39,-0.018269321
27/08/2010,11.6,0.061325298
26/08/2010,10.91,-0.010939033
25/08/2010,11.03,-0.005424968
24/08/2010,11.09,-0.024054612
23/08/2010,11.36,0.003527341
20/08/2010,11.32,-0.020114364
19/08/2010,11.55,-0.009478744
18/08/2010,11.66,-0.00768906
17/08/2010,11.75,-0.014364421
16/08/2010,11.92,-0.004185858
13/08/2010,11.97,-0.00416841
12/08/2010,12.02,-0.024652029
11/08/2010,12.32,-0.056030433
10/08/2010,13.03,-0.009927535
09/08/2010,13.16,0.030083256
06/08/2010,12.77,-0.004687509
05/08/2010,12.83,-0.022351605
04/08/2010,13.12,0.030176371
03/08/2010,12.73,0.000785855
02/08/2010,12.72,-0.014826647
30/07/2010,12.91,0.010120756
29/07/2010,12.78,0.014184635
28/07/2010,12.6,-0.014184635
27/07/2010,12.78,-0.007794272
26/07/2010,12.88,0.04526378
23/07/2010,12.31,0.020517749
22/07/2010,12.06,0.019255513
21/07/2010,11.83,0.0042355
20/07/2010,11.78,0.03454575
19/07/2010,11.38,0.002639685
16/07/2010,11.35,-0.021787354
15/07/2010,11.6,0.011270167
14/07/2010,11.47,-0.037643452
13/07/2010,11.91,0.043765028
12/07/2010,11.4,-0.004376375
09/07/2010,11.45,0.002623526
08/07/2010,11.42,0.053969931
07/07/2010,10.82,0.02621873
06/07/2010,10.54,-0.019728211
02/07/2010,10.75,-0.028429242
01/07/2010,11.06,-0.05368645
30/06/2010,11.67,-0.031212994
29/06/2010,12.04,-0.045462374
28/06/2010,12.6,0
25/06/2010,12.6,0.031441526
24/06/2010,12.21,-0.00896867
23/06/2010,12.32,0.020500923
22/06/2010,12.07,-0.009892908
21/06/2010,12.19,-0.008983319
18/06/2010,12.3,0.036427869
17/06/2010,11.86,-0.010901575
16/06/2010,11.99,0.010901575
15/06/2010,11.86,0.033436462
14/06/2010,11.47,0.008756623
11/06/2010,11.37,0.00883398
10/06/2010,11.27,0.031548358
09/06/2010,10.92,-0.052620252
08/06/2010,11.51,0.01664515
07/06/2010,11.32,-0.02097979
04/06/2010,11.56,-0.043172172
03/06/2010,12.07,0.032845058
02/06/2010,11.68,0.024264622
01/06/2010,11.4,-0.025975486
28/05/2010,11.7,0.004282662
27/05/2010,11.65,0.035827336
26/05/2010,11.24,-0.000889284
25/05/2010,11.25,-0.013245227
24/05/2010,11.4,-0.039558038
21/05/2010,11.86,-0.011735256
20/05/2010,12,-0.036813973
19/05/2010,12.45,0.002412546
18/05/2010,12.42,-0.012004946
17/05/2010,12.57,-0.029010266
14/05/2010,12.94,-0.019135678
13/05/2010,13.19,-0.002271868
12/05/2010,13.22,0.040128841
11/05/2010,12.7,-0.007061622
10/05/2010,12.79,0.037439657
07/05/2010,12.32,-0.046003353
06/05/2010,12.9,-0.002322881
05/05/2010,12.93,-0.014587591
04/05/2010,13.12,-0.040334071
03/05/2010,13.66,0.038050096
30/04/2010,13.15,-0.019578939
29/04/2010,13.41,0.024916351
28/04/2010,13.08,0.007674635
27/04/2010,12.98,-0.028855457
26/04/2010,13.36,0.008267616
23/04/2010,13.25,0.026770241
22/04/2010,12.9,0.00622086
21/04/2010,12.82,0.003125003
20/04/2010,12.78,0.028573372
19/04/2010,12.42,-0.010412589
16/04/2010,12.55,-0.033689046
15/04/2010,12.98,-0.016807118
14/04/2010,13.2,0.011428696
13/04/2010,13.05,-0.006111555
12/04/2010,13.13,-0.005317141
09/04/2010,13.2,-0.005289019
08/04/2010,13.27,-0.002258187
07/04/2010,13.3,-0.036904557
06/04/2010,13.8,0.013863775
05/04/2010,13.61,-0.055728704
01/04/2010,14.39,0.034644681
31/03/2010,13.9,0.021084023
30/03/2010,13.61,-0.006591016
29/03/2010,13.7,0.00438918
26/03/2010,13.64,-0.003658987
25/03/2010,13.69,-0.042894353
24/03/2010,14.29,0.0348914
23/03/2010,13.8,0.002176279
22/03/2010,13.77,-0.005070637
19/03/2010,13.84,-0.022151674
18/03/2010,14.15,-0.0049348
17/03/2010,14.22,0.021322769
16/03/2010,13.92,0.017391743
15/03/2010,13.68,-0.006557401
12/03/2010,13.77,0.002181026
11/03/2010,13.74,-0.011577553
10/03/2010,13.9,0.041871706
09/03/2010,13.33,-0.018580988
08/03/2010,13.58,0.011107112
05/03/2010,13.43,0.020309085
04/03/2010,13.16,0.014542928
03/03/2010,12.97,0.041721911
02/03/2010,12.44,0.049433458
01/03/2010,11.84,-0.006734032
26/02/2010,11.92,-0.005020931
25/02/2010,11.98,-0.002501043
24/02/2010,12.01,0.026150794
23/02/2010,11.7,-0.022814678
22/02/2010,11.97,-0.02148843
19/02/2010,12.23,0.017320021
18/02/2010,12.02,0.01255772
17/02/2010,11.87,-0.023314961
16/02/2010,12.15,0.019950786
12/02/2010,11.91,0.010126669
11/02/2010,11.79,-0.010965947
10/02/2010,11.92,-0.006688988
09/02/2010,12,0.01596002
08/02/2010,11.81,-0.01596002
05/02/2010,12,0.007528266
04/02/2010,11.91,-0.028963547
03/02/2010,12.26,-0.057067781
02/02/2010,12.98,0.011623533
01/02/2010,12.83,0.026057534
29/01/2010,12.5,-0.015085637
28/01/2010,12.69,-0.013307437
27/01/2010,12.86,-0.007745972
26/01/2010,12.96,-0.003850602
25/01/2010,13.01,0.003079294
22/01/2010,12.97,-0.02962617
21/01/2010,13.36,-0.034574978
20/01/2010,13.83,0.018242024
19/01/2010,13.58,-0.013894191
15/01/2010,13.77,0.006557401
14/01/2010,13.68,0.008073438
13/01/2010,13.57,-0.039730758
12/01/2010,14.12,-0.019635975
11/01/2010,14.4,-0.024692613
08/01/2010,14.76,-0.011451792
07/01/2010,14.93,-0.00800538
06/01/2010,15.05,0.01675081
05/01/2010,14.8,-0.000675448
04/01/2010,14.81,0.088916081
31/12/2009,13.55,-0.000737735
30/12/2009,13.56,0.016357242
29/12/2009,13.34,0.003003005
28/12/2009,13.3,-0.006744124
24/12/2009,13.39,0.005241495
23/12/2009,13.32,-0.00224972
22/12/2009,13.35,-0.013393057
21/12/2009,13.53,0.03919115
18/12/2009,13.01,0.012374481
17/12/2009,12.85,0.013317862
16/12/2009,12.68,-0.008637667
15/12/2009,12.79,-0.020890508
14/12/2009,13.06,0.014655102
11/12/2009,12.87,0.00389257
10/12/2009,12.82,0.038160433
09/12/2009,12.34,-0.010479741
08/12/2009,12.47,-0.010371054
07/12/2009,12.6,-0.007117468
04/12/2009,12.69,0.02634883
03/12/2009,12.36,-0.009661911
02/12/2009,12.48,-0.015898586
01/12/2009,12.68,-0.0078555
30/11/2009,12.78,0.007067167
27/11/2009,12.69,-0.037886247
25/11/2009,13.18,0.021473218
24/11/2009,12.9,-0.016147986
23/11/2009,13.11,-0.010622255
20/11/2009,13.25,0.002266718
19/11/2009,13.22,-0.026867288
18/11/2009,13.58,0.00516797
17/11/2009,13.51,-0.02051354
16/11/2009,13.79,0.01020417
13/11/2009,13.65,0.036557596
12/11/2009,13.16,-0.026248226
11/11/2009,13.51,0.011913767
10/11/2009,13.35,-0.04324602
09/11/2009,13.94,-0.002149768
06/11/2009,13.97,-0.051615361
05/11/2009,14.71,0.031770628
04/11/2009,14.25,-0.0104713
03/11/2009,14.4,0.027456846
02/11/2009,14.01,-0.0092363
30/10/2009,14.14,-0.046294968
29/10/2009,14.81,0.028074422
28/10/2009,14.4,-0.074901308
27/10/2009,15.52,-0.013440202
26/10/2009,15.73,-0.031907618
23/10/2009,16.24,-0.001845586
22/10/2009,16.27,-0.001842187
21/10/2009,16.3,-0.017634996
20/10/2009,16.59,0.064096585
19/10/2009,15.56,0.010985571
16/10/2009,15.39,-0.028188926
15/10/2009,15.83,0.082256147
14/10/2009,14.58,-0.01700143
13/10/2009,14.83,-0.006720455
12/10/2009,14.93,0.024407991
09/10/2009,14.57,-0.013633476
08/10/2009,14.77,0.0074754
07/10/2009,14.66,0.01028463
06/10/2009,14.51,0.004835933
05/10/2009,14.44,0.035239728
02/10/2009,13.94,-0.02269601
01/10/2009,14.26,-0.049257563
30/09/2009,14.98,0.040877626
29/09/2009,14.38,-0.034851494
28/09/2009,14.89,0.023786375
25/09/2009,14.54,0.012456908
24/09/2009,14.36,-0.043603637
23/09/2009,15,-0.030852463
22/09/2009,15.47,0.022884294
21/09/2009,15.12,-0.020943174
18/09/2009,15.44,-0.016062022
17/09/2009,15.69,0.041645576
16/09/2009,15.05,0.001329787
15/09/2009,15.03,-0.000665115
14/09/2009,15.04,0.007340707
11/09/2009,14.93,0.006046374
10/09/2009,14.84,0.016989875
09/09/2009,14.59,0.001371742
08/09/2009,14.57,0.027132099
04/09/2009,14.18,0.021383566
03/09/2009,13.88,0.023324673
02/09/2009,13.56,-0.029071815
01/09/2009,13.96,-0.008559253
31/08/2009,14.08,-0.00778214
28/08/2009,14.19,-0.00562194
27/08/2009,14.27,0.016249033
26/08/2009,14.04,0.025244759
25/08/2009,13.69,0.003658987
24/08/2009,13.64,0.014771317
21/08/2009,13.44,0.020293819
20/08/2009,13.17,-0.001517451
19/08/2009,13.19,0.003797954
18/08/2009,13.14,0.013022015
17/08/2009,12.97,-0.017577831
14/08/2009,13.2,0
13/08/2009,13.2,0.037827744
12/08/2009,12.71,0.023081009
11/08/2009,12.42,-0.035590945
10/08/2009,12.87,0.002333723
07/08/2009,12.84,0.00625002
06/08/2009,12.76,-0.030866648
05/08/2009,13.16,0.007627802
04/08/2009,13.06,-0.019712541
03/08/2009,13.32,0.017418085
31/07/2009,13.09,-0.030841106
30/07/2009,13.5,0.032370158
29/07/2009,13.07,-0.001529052
28/07/2009,13.09,-0.033799688
27/07/2009,13.54,0.030748579
24/07/2009,13.13,0.029368417
23/07/2009,12.75,0.063963523
22/07/2009,11.96,-0.022324201
21/07/2009,12.23,0.010686497
20/07/2009,12.1,0.020034059
17/07/2009,11.86,0.011874609
16/07/2009,11.72,-0.003407158
15/07/2009,11.76,0.032846514
14/07/2009,11.38,0.014159529
13/07/2009,11.22,0.029852963
10/07/2009,10.89,-0.040491361
09/07/2009,11.34,0.02139119
08/07/2009,11.1,-0.027545056
07/07/2009,11.41,-0.058715289
06/07/2009,12.1,-0.021259999
02/07/2009,12.36,-0.056618894
01/07/2009,13.08,0.027122933
30/06/2009,12.73,-0.011714308
29/06/2009,12.88,0.008577051
26/06/2009,12.77,-0.019387967
25/06/2009,13.02,0.048790164
24/06/2009,12.4,-0.061762494
23/06/2009,13.19,0.012204576
22/06/2009,13.03,-0.07323049
19/06/2009,14.02,0.010035927
18/06/2009,13.88,0.008683123
17/06/2009,13.76,-0.029361221
16/06/2009,14.17,-0.036039936
15/06/2009,14.69,-0.007460191
12/06/2009,14.8,-0.00471858
11/06/2009,14.87,-0.031769714
10/06/2009,15.35,-0.010369503
09/06/2009,15.51,-0.010901038
08/06/2009,15.68,0.007682496
05/06/2009,15.56,-0.03162819
04/06/2009,16.06,0.057011915
03/06/2009,15.17,-0.142881088
02/06/2009,17.5,-0.000571265
01/06/2009,17.51,0.033094457
29/05/2009,16.94,-0.003535655
28/05/2009,17,0.005308181
27/05/2009,16.91,0.010701648
26/05/2009,16.73,0.030342133
22/05/2009,16.23,-0.01831553
21/05/2009,16.53,-0.044951388
20/05/2009,17.29,0.004056801
19/05/2009,17.22,0.03066278
18/05/2009,16.7,0.006006024
15/05/2009,16.6,-0.036087915
14/05/2009,17.21,0.067292649
13/05/2009,16.09,-0.004341092
12/05/2009,16.16,-0.009239364
11/05/2009,16.31,-0.024827191
08/05/2009,16.72,0.01628013
07/05/2009,16.45,-0.114738893
06/05/2009,18.45,0.035865913
05/05/2009,17.8,0.028491956
04/05/2009,17.3,0.071266304
01/05/2009,16.11,0.054860694
30/04/2009,15.25,-0.030354284
29/04/2009,15.72,0.006381643
28/04/2009,15.62,0.037174153
27/04/2009,15.05,-0.041645576
24/04/2009,15.69,0.039654204
23/04/2009,15.08,0.053109825
22/04/2009,14.3,-0.007662873
21/04/2009,14.41,0.005567168
20/04/2009,14.33,-0.075253762
17/04/2009,15.45,-0.006451635
16/04/2009,15.55,0.024081867
15/04/2009,15.18,0.005284028
14/04/2009,15.1,-0.009884759
13/04/2009,15.25,-0.018837842
09/04/2009,15.54,0.052174262
08/04/2009,14.75,0.017094433
07/04/2009,14.5,-0.049118517
06/04/2009,15.23,0.034060054
03/04/2009,14.72,0.014369046
02/04/2009,14.51,0.066976593
01/04/2009,13.57,0.007396483
31/03/2009,13.47,0.017978012
30/03/2009,13.23,-0.103317614
27/03/2009,14.67,-0.109034739
26/03/2009,16.36,0.101564416
25/03/2009,14.78,0.017059438
24/03/2009,14.53,-0.039141299
23/03/2009,15.11,0.079877268
20/03/2009,13.95,-0.079215236
19/03/2009,15.1,0.05373615
18/03/2009,14.31,0.045754943
17/03/2009,13.67,0.028191778
16/03/2009,13.29,0.037566702
13/03/2009,12.8,-0.007006646
12/03/2009,12.89,0.007788201
11/03/2009,12.79,-0.006235406
10/03/2009,12.87,0.033178399
09/03/2009,12.45,0.017828673
06/03/2009,12.23,-0.028216302
05/03/2009,12.58,-0.091835441
04/03/2009,13.79,0.028688985
03/03/2009,13.4,0.003738322
02/03/2009,13.35,-0.100404434
27/02/2009,14.76,-0.040496738
26/02/2009,15.37,0.012438786
25/02/2009,15.18,0.019288925
24/02/2009,14.89,0.044634941
23/02/2009,14.24,0.007754709
20/02/2009,14.13,-0.136711046
19/02/2009,16.2,-0.033983853
18/02/2009,16.76,-0.047197807
17/02/2009,17.57,-0.053198138
13/02/2009,18.53,-0.030820718
12/02/2009,19.11,0.077777701
11/02/2009,17.68,0.006810469
10/02/2009,17.56,-0.051065478
09/02/2009,18.48,0.042559614
06/02/2009,17.71,0.033298139
05/02/2009,17.13,-0.033298139
04/02/2009,17.71,0.028638842
03/02/2009,17.21,0.054939188
02/02/2009,16.29,-0.056100628
30/01/2009,17.23,0.008743862
29/01/2009,17.08,0.007640355
28/01/2009,16.95,0.058304307
27/01/2009,15.99,-0.026536577
26/01/2009,16.42,0.05830545
23/01/2009,15.49,0.048951572
22/01/2009,14.75,-0.039220713
21/01/2009,15.34,0.02108115
20/01/2009,15.02,-0.057565196
16/01/2009,15.91,0.09763847
15/01/2009,14.43,0.04681706
14/01/2009,13.77,-0.067393918
13/01/2009,14.73,0.021270099
12/01/2009,14.42,-0.020590981
09/01/2009,14.72,-0.013495481
08/01/2009,14.92,0.064359806
07/01/2009,13.99,-0.049504705
06/01/2009,14.7,0.022704794
05/01/2009,14.37,
