Date,Close,PFG
26/01/2011,33.11,0.015216362
25/01/2011,32.61,0.007386922
24/01/2011,32.37,0.000308976
21/01/2011,32.36,0.002475249
20/01/2011,32.28,0.000619771
19/01/2011,32.26,-0.030527401
18/01/2011,33.26,-0.002702299
14/01/2011,33.35,0.01480166
13/01/2011,32.86,-0.01119697
12/01/2011,33.23,0.027148228
11/01/2011,32.34,0.000309262
10/01/2011,32.33,-0.003396638
07/01/2011,32.44,0.001851281
06/01/2011,32.38,-0.021085579
05/01/2011,33.07,0.001513089
04/01/2011,33.02,-0.016221443
03/01/2011,33.56,0.03025034
31/12/2010,32.56,0.000614439
30/12/2010,32.54,-0.007958414
29/12/2010,32.8,-0.00638203
28/12/2010,33.01,-0.002722737
27/12/2010,33.1,0.001511716
23/12/2010,33.05,-0.008136251
22/12/2010,33.32,0.011470093
21/12/2010,32.94,0.033964364
20/12/2010,31.84,-0.002822646
17/12/2010,31.93,-0.013686061
16/12/2010,32.37,-0.002776494
15/12/2010,32.46,0.001233046
14/12/2010,32.42,0.018680493
13/12/2010,31.82,0.01169604
10/12/2010,31.45,-0.012638399
09/12/2010,31.85,0.028341333
08/12/2010,30.96,0.038523282
07/12/2010,29.79,-0.007691059
06/12/2010,30.02,0.011390408
03/12/2010,29.68,0.008798703
02/12/2010,29.42,0.043772184
01/12/2010,28.16,0.03321605
30/11/2010,27.24,-0.012404391
29/11/2010,27.58,0.001814553
26/11/2010,27.53,-0.01728527
24/11/2010,28.01,0.021653679
23/11/2010,27.41,-0.040048255
22/11/2010,28.53,-0.009766384
19/11/2010,28.81,0.009766384
18/11/2010,28.53,0.030607371
17/11/2010,27.67,-0.006843175
16/11/2010,27.86,-0.024815169
15/11/2010,28.56,0.007732903
12/11/2010,28.34,-0.019913322
11/11/2010,28.91,-0.012717133
10/11/2010,29.28,0.012371292
09/11/2010,28.92,-0.018500014
08/11/2010,29.46,-0.011474982
05/11/2010,29.8,0.007071927
04/11/2010,29.59,0.049178885
03/11/2010,28.17,0.024071577
02/11/2010,27.5,0.018719578
01/11/2010,26.99,0.005573115
29/10/2010,26.84,-0.009640416
28/10/2010,27.1,-0.005886698
27/10/2010,27.26,0.005517763
26/10/2010,27.11,-0.004416643
25/10/2010,27.23,0.005893203
22/10/2010,27.07,-0.000738552
21/10/2010,27.09,0.008898835
20/10/2010,26.85,0.022218952
19/10/2010,26.26,-0.024822636
18/10/2010,26.92,0.016479774
15/10/2010,26.48,-0.007149607
14/10/2010,26.67,-0.013037994
13/10/2010,27.02,0.000370165
12/10/2010,27.01,-0.007744829
11/10/2010,27.22,-0.005130096
08/10/2010,27.36,0.024418527
07/10/2010,26.7,-0.005229747
06/10/2010,26.84,0.010863564
05/10/2010,26.55,0.032927937
04/10/2010,25.69,-0.00891306
01/10/2010,25.92,0
30/09/2010,25.92,-0.001156738
29/09/2010,25.95,-0.011875259
28/09/2010,26.26,0.013031997
27/09/2010,25.92,0.000771903
24/09/2010,25.9,0.043399316
23/09/2010,24.8,-0.037590974
22/09/2010,25.75,-0.017324784
21/09/2010,26.2,0.002675331
20/09/2010,26.13,0.030305349
17/09/2010,25.35,-0.007858587
16/09/2010,25.55,-0.015148862
15/09/2010,25.94,-0.002694901
14/09/2010,26.01,-0.003837303
13/09/2010,26.11,0.02560264
10/09/2010,25.45,-0.001570475
09/09/2010,25.49,0.016614306
08/09/2010,25.07,0.011635036
07/09/2010,24.78,-0.030991753
03/09/2010,25.56,0.030588283
02/09/2010,24.79,0.013401216
01/09/2010,24.46,0.059373361
31/08/2010,23.05,0.023706115
30/08/2010,22.51,-0.030623565
27/08/2010,23.21,0.052632089
26/08/2010,22.02,-0.00045403
25/08/2010,22.03,0.021565415
24/08/2010,21.56,-0.019748059
23/08/2010,21.99,-0.018026626
20/08/2010,22.39,-0.015511058
19/08/2010,22.74,-0.012672226
18/08/2010,23.03,0.00086881
17/08/2010,23.01,0.010924295
16/08/2010,22.76,-0.005695525
13/08/2010,22.89,0.005695525
12/08/2010,22.76,-0.009619663
11/08/2010,22.98,-0.052967262
10/08/2010,24.23,-0.011489663
09/08/2010,24.51,0.021027367
06/08/2010,24,-0.022658024
05/08/2010,24.55,-0.007709513
04/08/2010,24.74,-0.002422286
03/08/2010,24.8,-0.050325084
02/08/2010,26.08,0.018185837
30/07/2010,25.61,-0.011260068
29/07/2010,25.9,0.038572275
28/07/2010,24.92,-0.024183537
27/07/2010,25.53,-0.003909309
26/07/2010,25.63,0.00156189
23/07/2010,25.59,0.00942292
22/07/2010,25.35,0.044774569
21/07/2010,24.24,-0.01026071
20/07/2010,24.49,0.015223499
19/07/2010,24.12,0.013355791
16/07/2010,23.8,-0.061118815
15/07/2010,25.3,-0.003944778
14/07/2010,25.4,-0.003144657
13/07/2010,25.48,0.034740966
12/07/2010,24.61,-0.010509393
09/07/2010,24.87,0.01458106
08/07/2010,24.51,0.018114946
07/07/2010,24.07,0.04721268
06/07/2010,22.96,-0.002175333
02/07/2010,23.01,-0.005633818
01/07/2010,23.14,-0.012881243
30/06/2010,23.44,-0.020688937
29/06/2010,23.93,-0.059616272
28/06/2010,25.4,0
25/06/2010,25.4,0.021086916
24/06/2010,24.87,-0.025408274
23/06/2010,25.51,-0.006641947
22/06/2010,25.68,-0.015072749
21/06/2010,26.07,-0.010683047
18/06/2010,26.35,-0.001895735
17/06/2010,26.4,-0.000757289
16/06/2010,26.42,-0.023195952
15/06/2010,27.04,0.043846782
14/06/2010,25.88,0.005035843
11/06/2010,25.75,-0.023413083
10/06/2010,26.36,0.041438649
09/06/2010,25.29,-0.016081931
08/06/2010,25.7,0.026415886
07/06/2010,25.03,-0.033008891
04/06/2010,25.87,-0.057823914
03/06/2010,27.41,-0.005094625
02/06/2010,27.55,0.046433596
01/06/2010,26.3,-0.033280319
28/05/2010,27.19,-0.033631808
27/05/2010,28.12,0.075695839
26/05/2010,26.07,-0.001150086
25/05/2010,26.1,0.00730632
24/05/2010,25.91,-0.011130416
21/05/2010,26.2,0.002675331
20/05/2010,26.13,-0.074818452
19/05/2010,28.16,-0.011650617
18/05/2010,28.49,-0.028375606
17/05/2010,29.31,0.01408716
14/05/2010,28.9,-0.041015747
13/05/2010,30.11,-0.018753634
12/05/2010,30.68,0.027426137
11/05/2010,29.85,-0.012649969
10/05/2010,30.23,0.088486015
07/05/2010,27.67,-0.02392544
06/05/2010,28.34,-0.03672044
05/05/2010,29.4,-0.00508907
04/05/2010,29.55,-0.023742965
03/05/2010,30.26,0.034973302
30/04/2010,29.22,-0.037283915
29/04/2010,30.33,0.036257748
28/04/2010,29.25,0.014809983
27/04/2010,28.82,-0.065470599
26/04/2010,30.77,-0.008736506
23/04/2010,31.04,0.046489334
22/04/2010,29.63,-0.015073137
21/04/2010,30.08,-0.004643458
20/04/2010,30.22,0.018367523
19/04/2010,29.67,0.021462244
16/04/2010,29.04,-0.02918429
15/04/2010,29.9,0.001338688
14/04/2010,29.86,0.025781618
13/04/2010,29.1,0.00103146
12/04/2010,29.07,-0.007880801
09/04/2010,29.3,-0.004087199
08/04/2010,29.42,-0.007112646
07/04/2010,29.63,-0.023020199
06/04/2010,30.32,0.00761467
05/04/2010,30.09,0.021838597
01/04/2010,29.44,0.007843177
31/03/2010,29.21,0.013441526
30/03/2010,28.82,-0.017200286
29/03/2010,29.32,0.005129093
26/03/2010,29.17,-0.000342759
25/03/2010,29.18,0.017981121
24/03/2010,28.66,0.02187036
23/03/2010,28.04,0.021265894
22/03/2010,27.45,0.001823155
19/03/2010,27.4,-0.013053122
18/03/2010,27.76,0
17/03/2010,27.76,0.034075471
16/03/2010,26.83,0.032578639
15/03/2010,25.97,0.013959125
12/03/2010,25.61,0.006660162
11/03/2010,25.44,0.000393159
10/03/2010,25.43,0.015455033
09/03/2010,25.04,0.005205217
08/03/2010,24.91,0.004425676
05/03/2010,24.8,0.02614528
04/03/2010,24.16,0.0083126
03/03/2010,23.96,0.007540882
02/03/2010,23.78,0.026418239
01/03/2010,23.16,-0.002156568
26/02/2010,23.21,0.003885176
25/02/2010,23.12,-0.003454235
24/02/2010,23.2,0.043609641
23/02/2010,22.21,-0.034951578
22/02/2010,23,0.007418755
19/02/2010,22.83,-0.006113556
18/02/2010,22.97,0.005675632
17/02/2010,22.84,0.001314348
16/02/2010,22.81,0.034340052
12/02/2010,22.04,-0.007683654
11/02/2010,22.21,0.014056001
10/02/2010,21.9,0.020761991
09/02/2010,21.45,-0.033917092
08/02/2010,22.19,-0.012094212
05/02/2010,22.46,-0.004885642
04/02/2010,22.57,-0.038248904
03/02/2010,23.45,-0.023183335
02/02/2010,24,0.028313744
01/02/2010,23.33,0.012074317
29/01/2010,23.05,-0.005192569
28/01/2010,23.17,-0.035612072
27/01/2010,24.01,0.027445252
26/01/2010,23.36,-0.016978337
25/01/2010,23.76,0.017834868
22/01/2010,23.34,-0.019937034
21/01/2010,23.81,-0.055547149
20/01/2010,25.17,-0.023946188
19/01/2010,25.78,0.020376881
15/01/2010,25.26,-0.015321455
14/01/2010,25.65,0.00468934
13/01/2010,25.53,0.007075501
12/01/2010,25.35,-0.01720809
11/01/2010,25.79,0.004663825
08/01/2010,25.67,0.001169363
07/01/2010,25.64,0.008617366
06/01/2010,25.42,-0.006665384
05/01/2010,25.59,0.023325825
04/01/2010,25,0.039156715
31/12/2009,24.04,-0.01281274
30/12/2009,24.35,-0.011433363
29/12/2009,24.63,-0.013709892
28/12/2009,24.97,-0.019433489
24/12/2009,25.46,0.001179014
23/12/2009,25.43,0.008688838
22/12/2009,25.21,0.039649206
21/12/2009,24.23,0.021272961
18/12/2009,23.72,0.000421674
17/12/2009,23.71,-0.012989917
16/12/2009,24.02,0.030004364
15/12/2009,23.31,-0.023739987
14/12/2009,23.87,0.011375728
11/12/2009,23.6,0.02271364
10/12/2009,23.07,-0.001299545
09/12/2009,23.1,-0.007762005
08/12/2009,23.28,-0.002145463
07/12/2009,23.33,-0.032056731
04/12/2009,24.09,0.067393013
03/12/2009,22.52,-0.142923208
02/12/2009,25.98,0.022184214
01/12/2009,25.41,0.000787402
30/11/2009,25.39,0.015479571
27/11/2009,25,-0.046119936
25/11/2009,26.18,0.006514681
24/11/2009,26.01,-0.002687658
23/11/2009,26.08,0.01156974
20/11/2009,25.78,-0.016160413
19/11/2009,26.2,-0.030447757
18/11/2009,27.01,-0.004064295
17/11/2009,27.12,0.013363228
16/11/2009,26.76,0.039250609
13/11/2009,25.73,0.007411776
12/11/2009,25.54,-0.030842846
11/11/2009,26.34,0.019165017
10/11/2009,25.84,-0.035358179
09/11/2009,26.77,0.040401836
06/11/2009,25.71,0.010164278
05/11/2009,25.45,0.007889587
04/11/2009,25.25,0.003173347
03/11/2009,25.17,0.006377064
02/11/2009,25.01,-0.001198801
30/10/2009,25.04,-0.065311984
29/10/2009,26.73,0.068511987
28/10/2009,24.96,-0.064012541
27/10/2009,26.61,-0.016769538
26/10/2009,27.06,-0.041619902
23/10/2009,28.21,-0.040977955
22/10/2009,29.39,0.040623534
21/10/2009,28.22,-0.011275666
20/10/2009,28.54,-0.030368103
19/10/2009,29.42,0.019564722
16/10/2009,28.85,-0.028700296
15/10/2009,29.69,0.007437492
14/10/2009,29.47,0.057977129
13/10/2009,27.81,-0.024859235
12/10/2009,28.51,0.007746518
09/10/2009,28.29,0.006383
08/10/2009,28.11,0.025582372
07/10/2009,27.4,0.005122587
06/10/2009,27.26,0.023006581
05/10/2009,26.64,0.053191729
02/10/2009,25.26,-0.007886476
01/10/2009,25.46,-0.07306939
30/09/2009,27.39,-0.015936592
29/09/2009,27.83,-0.005017932
28/09/2009,27.97,0.080758015
25/09/2009,25.8,-0.008875227
24/09/2009,26.03,-0.012597991
23/09/2009,26.36,-0.051748426
22/09/2009,27.76,0.007230689
21/09/2009,27.56,-0.026142939
18/09/2009,28.29,-0.025132213
17/09/2009,29.01,-0.060847644
16/09/2009,30.83,0.089166264
15/09/2009,28.2,0.007117468
14/09/2009,28,0.006089935
11/09/2009,27.83,-0.023438573
10/09/2009,28.49,0.067514749
09/09/2009,26.63,0.011709293
08/09/2009,26.32,0.009927535
04/09/2009,26.06,0.011190547
03/09/2009,25.77,-0.006189575
02/09/2009,25.93,-0.008830927
01/09/2009,26.16,-0.082157619
31/08/2009,28.4,-0.016760169
28/08/2009,28.88,0.00590382
27/08/2009,28.71,0.021475918
26/08/2009,28.1,0.002137514
25/08/2009,28.04,0.006799096
24/08/2009,27.85,0.003957551
21/08/2009,27.74,0.065163566
20/08/2009,25.99,0.041238908
19/08/2009,24.94,0.006032594
18/08/2009,24.79,0.032803269
17/08/2009,23.99,-0.062608774
14/08/2009,25.54,-0.036521453
13/08/2009,26.49,0.02600529
12/08/2009,25.81,0.056178881
11/08/2009,24.4,-0.035430437
10/08/2009,25.28,-0.018421058
07/08/2009,25.75,0.040821995
06/08/2009,24.72,-0.034198164
05/08/2009,25.58,0.009821332
04/08/2009,25.33,-0.004333274
03/08/2009,25.44,0.07084769
31/07/2009,23.7,0.017450964
30/07/2009,23.29,0.031402493
29/07/2009,22.57,-0.012767068
28/07/2009,22.86,-0.032281693
27/07/2009,23.61,0.031407185
24/07/2009,22.88,0.01231326
23/07/2009,22.6,0.09265883
22/07/2009,20.6,-0.002908388
21/07/2009,20.66,0.012174487
20/07/2009,20.41,0.031353651
17/07/2009,19.78,0.003037977
16/07/2009,19.72,0.010706195
15/07/2009,19.51,0.040800638
14/07/2009,18.73,-0.007976644
13/07/2009,18.88,0.096688248
10/07/2009,17.14,-0.025346979
09/07/2009,17.58,0.009717138
08/07/2009,17.41,-0.015954754
07/07/2009,17.69,-0.039351156
06/07/2009,18.4,0.039351156
02/07/2009,17.69,-0.071439471
01/07/2009,19,0.00845671
30/06/2009,18.84,-0.018407041
29/06/2009,19.19,0.004177552
26/06/2009,19.11,-0.021739987
25/06/2009,19.53,0.033319063
24/06/2009,18.89,0.04216841
23/06/2009,18.11,0.033121186
22/06/2009,17.52,-0.081095894
19/06/2009,19,0.01912917
18/06/2009,18.64,0.018955347
17/06/2009,18.29,-0.036504322
16/06/2009,18.97,-0.026529514
15/06/2009,19.48,-0.069882277
12/06/2009,20.89,-0.020843957
11/06/2009,21.33,-0.014428921
10/06/2009,21.64,-0.015134432
09/06/2009,21.97,-0.00815961
08/06/2009,22.15,-0.003605231
05/06/2009,22.23,0.030139268
04/06/2009,21.57,0.030119924
03/06/2009,20.93,-0.060259192
02/06/2009,22.23,-0.009402353
01/06/2009,22.44,0.010752792
29/05/2009,22.2,0.017723709
28/05/2009,21.81,0.05902114
27/05/2009,20.56,-0.011124661
26/05/2009,20.79,0.010152371
22/05/2009,20.58,0.016164937
21/05/2009,20.25,0.001977262
20/05/2009,20.21,-0.029256109
19/05/2009,20.81,0.011599937
18/05/2009,20.57,0.10174797
15/05/2009,18.58,-0.014957544
14/05/2009,18.86,0.016573488
13/05/2009,18.55,-0.062177245
12/05/2009,19.74,-0.029942357
11/05/2009,20.34,-0.152041419
08/05/2009,23.68,0.098906165
07/05/2009,21.45,-0.082299439
06/05/2009,23.29,0.216830331
05/05/2009,18.75,0.102106556
04/05/2009,16.93,0.09277353
01/05/2009,15.43,-0.057302423
30/04/2009,16.34,0.042506399
29/04/2009,15.66,0.099277169
28/04/2009,14.18,-0.034653502
27/04/2009,14.68,-0.042020186
24/04/2009,15.31,0.029160449
23/04/2009,14.87,0.045399818
22/04/2009,14.21,0.014888612
21/04/2009,14,0.080280831
20/04/2009,12.92,-0.130430615
17/04/2009,14.72,0.067441281
16/04/2009,13.76,-0.001452433
15/04/2009,13.78,0.055196709
14/04/2009,13.04,-0.138026642
13/04/2009,14.97,0.033970658
09/04/2009,14.47,0.1616656
08/04/2009,12.31,0.192938235
07/04/2009,10.15,-0.046206487
06/04/2009,10.63,0.009451866
03/04/2009,10.53,0.181751918
02/04/2009,8.78,0.073232239
01/04/2009,8.16,-0.002447982
31/03/2009,8.18,0.024753739
30/03/2009,7.98,-0.255205484
27/03/2009,10.3,0.037590974
26/03/2009,9.92,0.084083117
25/03/2009,9.12,0.052910483
24/03/2009,8.65,0.028137847
23/03/2009,8.41,0.183511325
20/03/2009,7,-0.105646189
19/03/2009,7.78,-0.134494939
18/03/2009,8.9,0.089261097
17/03/2009,8.14,0.098016541
16/03/2009,7.38,-0.051496526
13/03/2009,7.77,-0.05386399
12/03/2009,8.2,0.085239112
11/03/2009,7.53,0.03513875
10/03/2009,7.27,0.21219953
09/03/2009,5.88,-0.033447934
06/03/2009,6.08,-0.048163401
05/03/2009,6.38,-0.136075176
04/03/2009,7.31,0.063535832
03/03/2009,6.86,-0.062166906
02/03/2009,7.3,-0.090316412
27/02/2009,7.99,-0.2817194
26/02/2009,10.59,0.024857876
25/02/2009,10.33,-0.069186464
24/02/2009,11.07,0.169932494
23/02/2009,9.34,-0.118971955
20/02/2009,10.52,0.000951022
19/02/2009,10.51,-0.003798675
18/02/2009,10.55,-0.025270413
17/02/2009,10.82,-0.073051169
13/02/2009,11.64,-0.033786998
12/02/2009,12.04,0.032070259
11/02/2009,11.66,-0.027908788
10/02/2009,11.99,-0.350903526
09/02/2009,17.03,0.011813486
06/02/2009,16.83,0.012556219
05/02/2009,16.62,0.026213022
04/02/2009,16.19,-0.027415668
03/02/2009,16.64,-0.023167059
02/02/2009,17.03,0.02617639
30/01/2009,16.59,-0.072643023
29/01/2009,17.84,-0.138005673
28/01/2009,20.48,0.216694664
27/01/2009,16.49,0.063205268
26/01/2009,15.48,-0.014111844
23/01/2009,15.7,0.051628584
22/01/2009,14.91,-0.088519294
21/01/2009,16.29,0.155071914
20/01/2009,13.95,-0.148914259
16/01/2009,16.19,-0.012887567
15/01/2009,16.4,-0.032396354
14/01/2009,16.94,-0.120010646
13/01/2009,19.1,0.029218546
12/01/2009,18.55,-0.121191416
09/01/2009,20.94,-0.044825431
08/01/2009,21.9,0.003201466
07/01/2009,21.83,-0.114571287
06/01/2009,24.48,0.058890016
05/01/2009,23.08,
