Date,Close,NUE
27/01/2011,45.4,-0.023940208
26/01/2011,46.5,0.034124046
25/01/2011,44.94,-0.00288857
24/01/2011,45.07,0.011604683
21/01/2011,44.55,-0.001570035
20/01/2011,44.62,0.018776708
19/01/2011,43.79,-0.028145503
18/01/2011,45.04,0.018826195
14/01/2011,44.2,-0.01169604
13/01/2011,44.72,-0.000223589
12/01/2011,44.73,0.000223589
11/01/2011,44.72,0.021929216
10/01/2011,43.75,-0.005470723
07/01/2011,43.99,0.001820251
06/01/2011,43.91,-0.009293958
05/01/2011,44.32,0.011117528
04/01/2011,43.83,-0.008632493
03/01/2011,44.21,0.008860674
31/12/2010,43.82,-0.014499574
30/12/2010,44.46,0.004734537
29/12/2010,44.25,-0.006981224
28/12/2010,44.56,0.002921679
27/12/2010,44.43,-0.00314607
23/12/2010,44.57,0.001571798
22/12/2010,44.5,-0.001571798
21/12/2010,44.57,0.006302069
20/12/2010,44.29,-0.00652641
17/12/2010,44.58,0.005172619
16/12/2010,44.35,0.022575352
15/12/2010,43.36,0.00392837
14/12/2010,43.19,0.011175902
13/12/2010,42.71,0.019624699
10/12/2010,41.88,0.010561788
09/12/2010,41.44,0.005808342
08/12/2010,41.2,-0.003150372
07/12/2010,41.33,0.039230391
06/12/2010,39.74,-0.004268682
03/12/2010,39.91,-0.008731501
02/12/2010,40.26,0.026171599
01/12/2010,39.22,0.038466281
30/11/2010,37.74,0.003184716
29/11/2010,37.62,0.002128793
26/11/2010,37.54,-0.011125943
24/11/2010,37.96,0.012192041
23/11/2010,37.5,-0.020064031
22/11/2010,38.26,0.00787199
19/11/2010,37.96,0.003694911
18/11/2010,37.82,0.004770749
17/11/2010,37.64,-0.00872906
16/11/2010,37.97,-0.035953698
15/11/2010,39.36,-0.017628258
12/11/2010,40.06,-0.014374473
11/11/2010,40.64,0.003450829
10/11/2010,40.5,0.014424523
09/11/2010,39.92,-0.008977616
08/11/2010,40.28,-0.002974717
05/11/2010,40.4,0.025063969
04/11/2010,39.4,0.022069153
03/11/2010,38.54,-0.005175995
02/11/2010,38.74,0.014037142
01/11/2010,38.2,-0.000523423
29/10/2010,38.22,0.006825965
28/10/2010,37.96,0.010327114
27/10/2010,37.57,-0.008217409
26/10/2010,37.88,-0.009981696
25/10/2010,38.26,0.009981696
22/10/2010,37.88,-0.000263957
21/10/2010,37.89,-0.038570848
20/10/2010,39.38,0.022080486
19/10/2010,38.52,-0.025376217
18/10/2010,39.51,0.00660236
15/10/2010,39.25,-0.009887265
14/10/2010,39.64,-0.012783731
13/10/2010,40.15,0.006747495
12/10/2010,39.88,-0.005002512
11/10/2010,40.08,0.004000005
08/10/2010,39.92,0.023572248
07/10/2010,38.99,-0.021315194
06/10/2010,39.83,0.00756052
05/10/2010,39.53,0.025103777
04/10/2010,38.55,-0.008266645
01/10/2010,38.87,0.017387229
30/09/2010,38.2,-0.004961493
29/09/2010,38.39,0.009684672
28/09/2010,38.02,0.012438959
27/09/2010,37.55,-0.002393937
24/09/2010,37.64,0.017149402
23/09/2010,37,-0.022448832
22/09/2010,37.84,-0.006059826
21/09/2010,38.07,-0.017962217
20/09/2010,38.76,0.000516129
17/09/2010,38.74,-0.005406114
16/09/2010,38.95,-0.008182096
15/09/2010,39.27,-0.003558723
14/09/2010,39.41,-0.031225217
13/09/2010,40.66,0.014117882
10/09/2010,40.09,0.006506529
09/09/2010,39.83,-0.005008776
08/09/2010,40.03,0.0163711
07/09/2010,39.38,0.017935403
03/09/2010,38.68,0.006224086
02/09/2010,38.44,0.01256561
01/09/2010,37.96,0.031578755
31/08/2010,36.78,0.003267977
30/08/2010,36.66,-0.015965702
27/08/2010,37.25,0.023632772
26/08/2010,36.38,-0.008212474
25/08/2010,36.68,0
24/08/2010,36.68,-0.029018694
23/08/2010,37.76,-0.016025563
20/08/2010,38.37,-0.004420759
19/08/2010,38.54,-0.02054515
18/08/2010,39.34,0.000508518
17/08/2010,39.32,0.023155138
16/08/2010,38.42,0.008626377
13/08/2010,38.09,-0.012263689
12/08/2010,38.56,0.00520022
11/08/2010,38.36,-0.034335938
10/08/2010,39.7,-0.008028141
09/08/2010,40.02,0.000749906
06/08/2010,39.99,0.000250094
05/08/2010,39.98,-0.00797214
04/08/2010,40.3,0.010978154
03/08/2010,39.86,-0.01023346
02/08/2010,40.27,0.028461813
30/07/2010,39.14,-0.000510856
29/07/2010,39.16,-0.009909877
28/07/2010,39.55,-0.006301218
27/07/2010,39.8,-0.007758767
26/07/2010,40.11,0.006754247
23/07/2010,39.84,0.004276198
22/07/2010,39.67,0.014217046
21/07/2010,39.11,-0.01799111
20/07/2010,39.82,0.035010603
19/07/2010,38.45,0.009406915
16/07/2010,38.09,-0.030509088
15/07/2010,39.27,-0.003304948
14/07/2010,39.4,0.004834
13/07/2010,39.21,0.013867711
12/07/2010,38.67,-0.024017506
09/07/2010,39.61,0.012703423
08/07/2010,39.11,0.00102328
07/07/2010,39.07,0.044486666
06/07/2010,37.37,0.001338868
02/07/2010,37.32,-0.011720965
01/07/2010,37.76,-0.013677225
30/06/2010,38.28,-0.005211059
29/06/2010,38.48,-0.042234718
28/06/2010,40.14,-0.025093568
25/06/2010,41.16,0.01517777
24/06/2010,40.54,-0.028691489
23/06/2010,41.72,0.015459245
22/06/2010,41.08,-0.016656993
21/06/2010,41.77,0.006725944
18/06/2010,41.49,-0.004808858
17/06/2010,41.69,-0.011447776
16/06/2010,42.17,-0.011318206
15/06/2010,42.65,0.005171615
14/06/2010,42.43,-0.004702572
11/06/2010,42.63,0.004702572
10/06/2010,42.43,0.032090876
09/06/2010,41.09,0.003412973
08/06/2010,40.95,0.020476847
07/06/2010,40.12,-0.019988327
04/06/2010,40.93,-0.038581519
03/06/2010,42.54,-0.005158276
02/06/2010,42.76,0.03159783
01/06/2010,41.43,-0.038356975
28/05/2010,43.05,-0.018412488
27/05/2010,43.85,0.032447806
26/05/2010,42.45,-0.010544913
25/05/2010,42.9,0.015267472
24/05/2010,42.25,-0.016432295
21/05/2010,42.95,0.005603564
20/05/2010,42.71,-0.042403511
19/05/2010,44.56,0.001122713
18/05/2010,44.51,-0.022657566
17/05/2010,45.53,-0.007875779
14/05/2010,45.89,-0.009542471
13/05/2010,46.33,-0.009452272
12/05/2010,46.77,0.01681799
11/05/2010,45.99,-0.012532575
10/05/2010,46.57,0.036518762
07/05/2010,44.9,0.004464293
06/05/2010,44.7,-0.023655353
05/05/2010,45.77,0.013417115
04/05/2010,45.16,-0.016906759
03/05/2010,45.93,0.013370062
30/04/2010,45.32,-0.007474205
29/04/2010,45.66,0.014337954
28/04/2010,45.01,0.008702498
27/04/2010,44.62,-0.025228158
26/04/2010,45.76,-0.006534547
23/04/2010,46.06,0.017300333
22/04/2010,45.27,0.00354061
21/04/2010,45.11,-0.003319689
20/04/2010,45.26,-0.005947809
19/04/2010,45.53,-0.002413076
16/04/2010,45.64,-0.021888402
15/04/2010,46.65,-0.021629342
14/04/2010,47.67,0.014154668
13/04/2010,47,-0.003186407
12/04/2010,47.15,-0.00528822
09/04/2010,47.4,-0.001896934
08/04/2010,47.49,-0.002523661
07/04/2010,47.61,-0.000629921
06/04/2010,47.64,0.002311654
05/04/2010,47.53,0.033807242
01/04/2010,45.95,0.012482369
31/03/2010,45.38,-0.003958659
30/03/2010,45.56,-0.010480445
29/03/2010,46.04,0.008068957
26/03/2010,45.67,0.017449366
25/03/2010,44.88,-0.020728416
24/03/2010,45.82,-0.011069022
23/03/2010,46.33,0.036711453
22/03/2010,44.66,0.006064028
19/03/2010,44.39,-0.007853737
18/03/2010,44.74,-0.008235995
17/03/2010,45.11,-0.021058028
16/03/2010,46.07,0.020836372
15/03/2010,45.12,-0.003539827
12/03/2010,45.28,0.005980747
11/03/2010,45.01,-0.000444247
10/03/2010,45.03,0.002223211
09/03/2010,44.93,0.002005125
08/03/2010,44.84,0.006264003
05/03/2010,44.56,0.023845799
04/03/2010,43.51,0.008076656
03/03/2010,43.16,0.005809241
02/03/2010,42.91,0.012664334
01/03/2010,42.37,0.023159684
26/02/2010,41.4,-0.011527505
25/02/2010,41.88,-0.005001797
24/02/2010,42.09,0.002140564
23/02/2010,42,-0.038762733
22/02/2010,43.66,-0.015680358
19/02/2010,44.35,0.016596948
18/02/2010,43.62,0.027424447
17/02/2010,42.44,-0.005873387
16/02/2010,42.69,0.037226919
12/02/2010,41.13,-0.000486145
11/02/2010,41.15,0.030346476
10/02/2010,39.92,-0.01343638
09/02/2010,40.46,0.022242576
08/02/2010,39.57,-0.022242576
05/02/2010,40.46,0.02401316
04/02/2010,39.5,-0.059939354
03/02/2010,41.94,-0.023097892
02/02/2010,42.92,0.02238284
01/02/2010,41.97,0.028272996
29/01/2010,40.8,-0.014598799
28/01/2010,41.4,-0.028338603
27/01/2010,42.59,-0.022519814
26/01/2010,43.56,-0.013000525
25/01/2010,44.13,-0.001358696
22/01/2010,44.19,-0.033380936
21/01/2010,45.69,-0.030605837
20/01/2010,47.11,-0.021004763
19/01/2010,48.11,0.014235116
15/01/2010,47.43,-0.010069311
14/01/2010,47.91,-0.010795206
13/01/2010,48.43,0.000413052
12/01/2010,48.41,-0.025090556
11/01/2010,49.64,-0.005825064
08/01/2010,49.93,0.014118831
07/01/2010,49.23,-0.006882618
06/01/2010,49.57,0.029687921
05/01/2010,48.12,0.006881479
04/01/2010,47.79,0.024143485
31/12/2009,46.65,-0.008750456
30/12/2009,47.06,0.021478489
29/12/2009,46.06,-0.019138311
28/12/2009,46.95,-0.003189795
24/12/2009,47.1,0.021460051
23/12/2009,46.1,0.016623305
22/12/2009,45.34,0.016007456
21/12/2009,44.62,0.017863675
18/12/2009,43.83,0.019118399
17/12/2009,43,-0.002554873
16/12/2009,43.11,0.002089865
15/12/2009,43.02,0.004426332
14/12/2009,42.83,0.013634438
11/12/2009,42.25,0.004982808
10/12/2009,42.04,-0.023972946
09/12/2009,43.06,0.017571027
08/12/2009,42.31,-0.015944066
07/12/2009,42.99,-0.00348311
04/12/2009,43.14,0.002553094
03/12/2009,43.03,-0.023654795
02/12/2009,44.06,0.01763068
01/12/2009,43.29,0.020537478
30/11/2009,42.41,0.014248638
27/11/2009,41.81,-0.029923307
25/11/2009,43.08,0.026103775
24/11/2009,41.97,0.005495176
23/11/2009,41.74,0.014722119
20/11/2009,41.13,-0.002185793
19/11/2009,41.22,-0.016839465
18/11/2009,41.92,-0.007367829
17/11/2009,42.23,0.005223184
16/11/2009,42.01,0.02849058
13/11/2009,40.83,0.005402764
12/11/2009,40.61,-0.020714765
11/11/2009,41.46,0.017273267
10/11/2009,40.75,-0.015341833
09/11/2009,41.38,0.050555859
06/11/2009,39.34,-0.01112246
05/11/2009,39.78,0.028300168
04/11/2009,38.67,-0.009522656
03/11/2009,39.04,0.000512426
02/11/2009,39.02,-0.02104807
30/10/2009,39.85,-0.034528708
29/10/2009,41.25,0.032022441
28/10/2009,39.95,-0.02643108
27/10/2009,41.02,-0.053630882
26/10/2009,43.28,-0.020355191
23/10/2009,44.17,-0.000226372
22/10/2009,44.18,-0.040369198
21/10/2009,46,0.007418755
20/10/2009,45.66,-0.002624673
19/10/2009,45.78,0.012086731
16/10/2009,45.23,-0.019702914
15/10/2009,46.13,0.005652189
14/10/2009,45.87,0.024719864
13/10/2009,44.75,-0.001563024
12/10/2009,44.82,-0.005340467
09/10/2009,45.06,-0.010376514
08/10/2009,45.53,0.005285192
07/10/2009,45.29,0.000441696
06/10/2009,45.27,-0.005067765
05/10/2009,45.5,0.025374163
02/10/2009,44.36,-0.013212598
01/10/2009,44.95,-0.044809584
30/09/2009,47.01,0.004477142
29/09/2009,46.8,-0.012528033
28/09/2009,47.39,0.011460227
25/09/2009,46.85,-0.020702049
24/09/2009,47.83,-0.019462312
23/09/2009,48.77,-0.019291897
22/09/2009,49.72,0.00909189
21/09/2009,49.27,-0.008689557
18/09/2009,49.7,-0.002812941
17/09/2009,49.84,0.035327819
16/09/2009,48.11,0.006673643
15/09/2009,47.79,0.020719557
14/09/2009,46.81,0.009444157
11/09/2009,46.37,-0.014132998
10/09/2009,47.03,0.030220301
09/09/2009,45.63,0.005273578
08/09/2009,45.39,0.027245991
04/09/2009,44.17,0.002266547
03/09/2009,44.07,0.016703283
02/09/2009,43.34,-0.007585371
01/09/2009,43.67,-0.019726294
31/08/2009,44.54,-0.029205616
28/08/2009,45.86,0.022046748
27/08/2009,44.86,-0.009318905
26/08/2009,45.28,-0.023787265
25/08/2009,46.37,-0.008589273
24/08/2009,46.77,-0.008092037
21/08/2009,47.15,0.011518899
20/08/2009,46.61,0.011436094
19/08/2009,46.08,0.004349724
18/08/2009,45.88,0.028743964
17/08/2009,44.58,-0.048384177
14/08/2009,46.79,-0.019471515
13/08/2009,47.71,0.023111386
12/08/2009,46.62,0.014693436
11/08/2009,45.94,-0.024936804
10/08/2009,47.1,-0.042196845
07/08/2009,49.13,0.006124968
06/08/2009,48.83,0.017769063
05/08/2009,47.97,0.020428214
04/08/2009,47,-0.00551667
03/08/2009,47.26,0.060849467
31/07/2009,44.47,0.012217347
30/07/2009,43.93,0.016525508
29/07/2009,43.21,-0.047235083
28/07/2009,45.3,0.004424786
27/07/2009,45.1,0.006004688
24/07/2009,44.83,0.010764849
23/07/2009,44.35,0.001579601
22/07/2009,44.28,-0.007424941
21/07/2009,44.61,-0.00447328
20/07/2009,44.81,0.00469747
17/07/2009,44.6,0.010820665
16/07/2009,44.12,0.011626713
15/07/2009,43.61,0.019917286
14/07/2009,42.75,0.003984536
13/07/2009,42.58,0.032946403
10/07/2009,41.2,-0.005808342
09/07/2009,41.44,0.025416813
08/07/2009,40.4,-0.008380626
07/07/2009,40.74,-0.013894191
06/07/2009,41.31,-0.021789441
02/07/2009,42.22,-0.028946932
01/07/2009,43.46,-0.022073942
30/06/2009,44.43,-0.018287753
29/06/2009,45.25,0.00221239
26/06/2009,45.15,0.001995345
25/06/2009,45.06,0.019722737
24/06/2009,44.18,0.004537213
23/06/2009,43.98,0.012814821
22/06/2009,43.42,-0.072395643
19/06/2009,46.68,0.004078572
18/06/2009,46.49,0.002368904
17/06/2009,46.38,-0.010296101
16/06/2009,46.86,0.023972641
15/06/2009,45.75,-0.037537919
12/06/2009,47.5,-0.030478155
11/06/2009,48.97,0.032585637
10/06/2009,47.4,-0.00756624
09/06/2009,47.76,0.021160332
08/06/2009,46.76,-0.016332954
05/06/2009,47.53,0.02600317
04/06/2009,46.31,0.034713503
03/06/2009,44.73,-0.057555781
02/06/2009,47.38,0.008478219
01/06/2009,46.98,0.067579895
29/05/2009,43.91,0.025136801
28/05/2009,42.82,0.024826905
27/05/2009,41.77,0.014954451
26/05/2009,41.15,0.026097
22/05/2009,40.09,0.021430292
21/05/2009,39.24,-0.034317707
20/05/2009,40.61,-0.029838478
19/05/2009,41.84,0.034528108
18/05/2009,40.42,0.038330461
15/05/2009,38.9,-0.012771566
14/05/2009,39.4,-0.004558124
13/05/2009,39.58,-0.076577309
12/05/2009,42.73,-0.000467946
11/05/2009,42.75,-0.019458571
08/05/2009,43.59,0.018757063
07/05/2009,42.78,-0.035139682
06/05/2009,44.31,0.008157761
05/05/2009,43.95,-0.020939637
04/05/2009,44.88,0.079987005
01/05/2009,41.43,0.018022894
30/04/2009,40.69,0.052212085
29/04/2009,38.62,0.029429344
28/04/2009,37.5,-0.037937839
27/04/2009,38.95,-0.040010369
24/04/2009,40.54,0.013409687
23/04/2009,40,-0.096899825
22/04/2009,44.07,0.023184787
21/04/2009,43.06,0.032093363
20/04/2009,41.7,-0.057318273
17/04/2009,44.16,0.01551834
16/04/2009,43.48,0.023503118
15/04/2009,42.47,-0.005166756
14/04/2009,42.69,-0.02109245
13/04/2009,43.6,0.019454064
09/04/2009,42.76,0.049866515
08/04/2009,40.68,0.001968505
07/04/2009,40.6,-0.053003654
06/04/2009,42.81,-0.020576382
03/04/2009,43.7,0.025259135
02/04/2009,42.61,0.062709638
01/04/2009,40.02,0.047329462
31/03/2009,38.17,0.002098086
30/03/2009,38.09,-0.062337361
27/03/2009,40.54,-0.013475642
26/03/2009,41.09,0.050153956
25/03/2009,39.08,-0.032228368
24/03/2009,40.36,0.0039722
23/03/2009,40.2,0.070326383
20/03/2009,37.47,-0.016148597
19/03/2009,38.08,0.069874863
18/03/2009,35.51,0.056777484
17/03/2009,33.55,-0.096528784
16/03/2009,36.95,-0.011570155
13/03/2009,37.38,0.011299555
12/03/2009,36.96,0.001624696
11/03/2009,36.9,0.008983319
10/03/2009,36.57,0.146704223
09/03/2009,31.58,-0.023780845
06/03/2009,32.34,0.00838384
05/03/2009,32.07,-0.079682853
04/03/2009,34.73,0.078124978
03/03/2009,32.12,0.043914151
02/03/2009,30.74,-0.090448318
27/02/2009,33.65,-0.04304241
26/02/2009,35.13,-0.024741211
25/02/2009,36.01,-0.047188798
24/02/2009,37.75,0.060045319
23/02/2009,35.55,-0.117439173
20/02/2009,39.98,0.019957717
19/02/2009,39.19,0.012840443
18/02/2009,38.69,-0.038534552
17/02/2009,40.21,-0.086202794
13/02/2009,43.83,-0.002961615
12/02/2009,43.96,0.02045343
11/02/2009,43.07,0.016858278
10/02/2009,42.35,-0.068882673
09/02/2009,45.37,-0.011396135
06/02/2009,45.89,0.036391857
05/02/2009,44.25,0.034486176
04/02/2009,42.75,0.002576416
03/02/2009,42.64,0.053220696
02/02/2009,40.43,-0.00886487
30/01/2009,40.79,-0.053460594
29/01/2009,43.03,-0.034714607
28/01/2009,44.55,0.112745242
27/01/2009,39.8,0.060593215
26/01/2009,37.46,-0.051506833
23/01/2009,39.44,0.000253582
22/01/2009,39.43,-0.034155134
21/01/2009,40.8,0.018553408
20/01/2009,40.05,-0.049919067
16/01/2009,42.1,0.031855976
15/01/2009,40.78,0.032650875
14/01/2009,39.47,-0.06711627
13/01/2009,42.21,0.032260862
12/01/2009,40.87,-0.067409366
09/01/2009,43.72,-0.028412283
08/01/2009,44.98,0.028183581
07/01/2009,43.73,-0.04121524
06/01/2009,45.57,-0.037683434
05/01/2009,47.32,
