Date,Close,APA
27/01/2011,116.33,-0.048409401
26/01/2011,122.1,-0.004412853
25/01/2011,122.64,-0.010382962
24/01/2011,123.92,-0.013466058
21/01/2011,125.6,0.011531198
20/01/2011,124.16,-0.00016107
19/01/2011,124.18,-0.026854716
18/01/2011,127.56,0.015245763
14/01/2011,125.63,0.003588378
13/01/2011,125.18,-0.008115249
12/01/2011,126.2,0.008514753
11/01/2011,125.13,0.003121626
10/01/2011,124.74,0.012666056
07/01/2011,123.17,0.006434557
06/01/2011,122.38,-0.02046252
05/01/2011,124.91,0.024720633
04/01/2011,121.86,0.006834396
03/01/2011,121.03,0.014984048
31/12/2010,119.23,-0.005770453
30/12/2010,119.92,0.002672012
29/12/2010,119.6,0.009577491
28/12/2010,118.46,0.001267053
27/12/2010,118.31,-0.001435872
23/12/2010,118.48,0.002196875
22/12/2010,118.22,0.000507657
21/12/2010,118.16,0.009267592
20/12/2010,117.07,0.00531005
17/12/2010,116.45,-0.001887441
16/12/2010,116.67,0.005586847
15/12/2010,116.02,-0.001980454
14/12/2010,116.25,-0.004720026
13/12/2010,116.8,0.016226836
10/12/2010,114.92,0.003748751
09/12/2010,114.49,0.007803977
08/12/2010,113.6,-0.023661507
07/12/2010,116.32,-0.000859328
06/12/2010,116.42,0.011316149
03/12/2010,115.11,0.006361954
02/12/2010,114.38,0.027656434
01/12/2010,111.26,0.033077479
30/11/2010,107.64,-0.007220248
29/11/2010,108.42,0.011409613
26/11/2010,107.19,-0.011778481
24/11/2010,108.46,0.02786008
23/11/2010,105.48,-0.026753069
22/11/2010,108.34,-0.007082117
19/11/2010,109.11,0.008190355
18/11/2010,108.22,0.022710195
17/11/2010,105.79,0.005022517
16/11/2010,105.26,-0.022265939
15/11/2010,107.63,-0.01731645
12/11/2010,109.51,-0.010898301
11/11/2010,110.71,0.004163656
10/11/2010,110.25,0.002542913
09/11/2010,109.97,0.004191732
08/11/2010,109.51,0.007516076
05/11/2010,108.69,0.008314904
04/11/2010,107.79,0.049541908
03/11/2010,102.58,-0.005250377
02/11/2010,103.12,0.020772842
01/11/2010,101,-0.000198
29/10/2010,101.02,0.006554796
28/10/2010,100.36,-0.001493504
27/10/2010,100.51,0.001393867
26/10/2010,100.37,-0.006949988
25/10/2010,101.07,-0.002273065
22/10/2010,101.3,-0.016351272
21/10/2010,102.97,-0.004167278
20/10/2010,103.4,0.010890812
19/10/2010,102.28,-0.039021391
18/10/2010,106.35,0.020999394
15/10/2010,104.14,0.008776639
14/10/2010,103.23,-0.000581058
13/10/2010,103.29,0.01679235
12/10/2010,101.57,-0.004322632
11/10/2010,102.01,0.004716526
08/10/2010,101.53,0.018690275
07/10/2010,99.65,-0.001103255
06/10/2010,99.76,0.008658063
05/10/2010,98.9,0.019295173
04/10/2010,97.01,-0.013006482
01/10/2010,98.28,0.005305052
30/09/2010,97.76,-0.002758059
29/09/2010,98.03,0.009532179
28/09/2010,97.1,-0.004726198
27/09/2010,97.56,-0.005825557
24/09/2010,98.13,0.032521507
23/09/2010,94.99,-0.004516577
22/09/2010,95.42,-0.006788892
21/09/2010,96.07,0.00041645
20/09/2010,96.03,0.016272471
17/09/2010,94.48,0.001906982
16/09/2010,94.3,0.000742587
15/09/2010,94.23,-0.004975398
14/09/2010,94.7,0.001056524
13/09/2010,94.6,0.009239167
10/09/2010,93.73,0.010941967
09/09/2010,92.71,0.008231391
08/09/2010,91.95,0.017443259
07/09/2010,90.36,-0.024703409
03/09/2010,92.62,0.014354313
02/09/2010,91.3,-0.012625331
01/09/2010,92.46,0.028634505
31/08/2010,89.85,0.003344485
30/08/2010,89.55,-0.004679153
27/08/2010,89.97,0.030240373
26/08/2010,87.29,0.007243492
25/08/2010,86.66,-0.009417779
24/08/2010,87.48,-0.022381402
23/08/2010,89.46,-0.011889689
20/08/2010,90.53,-0.013386199
19/08/2010,91.75,-0.011702376
18/08/2010,92.83,-0.00182963
17/08/2010,93,0.017354015
16/08/2010,91.4,0.001532903
13/08/2010,91.26,-0.006444236
12/08/2010,91.85,-0.005212304
11/08/2010,92.33,-0.033338196
10/08/2010,95.46,-0.007929925
09/08/2010,96.22,0.002810014
06/08/2010,95.95,-0.016537845
05/08/2010,97.55,-0.002150428
04/08/2010,97.76,-0.002656044
03/08/2010,98.02,-0.004580394
02/08/2010,98.47,0.02978834
30/07/2010,95.58,0.001885015
29/07/2010,95.4,0.010855352
28/07/2010,94.37,-0.005811206
27/07/2010,94.92,-0.006091816
26/07/2010,95.5,0.028787372
23/07/2010,92.79,0.038561377
22/07/2010,89.28,0.020710297
21/07/2010,87.45,-0.00944638
20/07/2010,88.28,0.030945127
19/07/2010,85.59,0.03374444
16/07/2010,82.75,-0.040033769
15/07/2010,86.13,-0.008094401
14/07/2010,86.83,0.002075168
13/07/2010,86.65,0.018402569
12/07/2010,85.07,-0.032497801
09/07/2010,87.88,0.005476965
08/07/2010,87.4,0.004012616
07/07/2010,87.05,0.048968239
06/07/2010,82.89,0.000482684
02/07/2010,82.85,-0.010207234
01/07/2010,83.7,-0.005837172
30/06/2010,84.19,-0.003793721
29/06/2010,84.51,-0.037166047
28/06/2010,87.71,-0.024884468
25/06/2010,89.92,0.002784121
24/06/2010,89.67,-0.02793232
23/06/2010,92.21,-0.012073015
22/06/2010,93.33,-0.023508071
21/06/2010,95.55,-0.020920398
18/06/2010,97.57,0.003902244
17/06/2010,97.19,-0.004414565
16/06/2010,97.62,-0.005923825
15/06/2010,98.2,0.029556766
14/06/2010,95.34,0.017991807
11/06/2010,93.64,0.004066351
10/06/2010,93.26,0.048554292
09/06/2010,88.84,-0.000562651
08/06/2010,88.89,0.032703578
07/06/2010,86.03,-0.017742401
04/06/2010,87.57,-0.022916846
03/06/2010,89.6,0.006269613
02/06/2010,89.04,0.041505442
01/06/2010,85.42,-0.047105187
28/05/2010,89.54,-0.02536248
27/05/2010,91.84,0.044872543
26/05/2010,87.81,-0.002615867
25/05/2010,88.04,0.00786822
24/05/2010,87.35,-0.025209044
21/05/2010,89.58,0.018136234
20/05/2010,87.97,-0.058395444
19/05/2010,93.26,-0.008328932
18/05/2010,94.04,-0.012154671
17/05/2010,95.19,0.009605816
14/05/2010,94.28,-0.022859337
13/05/2010,96.46,-0.020318811
12/05/2010,98.44,0.018247559
11/05/2010,96.66,-0.016519126
10/05/2010,98.27,0.049436552
07/05/2010,93.53,-0.025649198
06/05/2010,95.96,-0.034214133
05/05/2010,99.3,-0.016182553
04/05/2010,100.92,-0.035337302
03/05/2010,104.55,0.027048326
30/04/2010,101.76,-0.011334888
29/04/2010,102.92,-0.034943889
28/04/2010,106.58,0.00677841
27/04/2010,105.86,-0.033715754
26/04/2010,109.49,-0.003464628
23/04/2010,109.87,0.014946865
22/04/2010,108.24,0.001664355
21/04/2010,108.06,0.00231621
20/04/2010,107.81,0.02469725
19/04/2010,105.18,-0.002468903
16/04/2010,105.44,-0.011597886
15/04/2010,106.67,-0.012946672
14/04/2010,108.06,0.011822339
13/04/2010,106.79,-0.002992055
12/04/2010,107.11,0.003273019
09/04/2010,106.76,0.004412117
08/04/2010,106.29,0.007744655
07/04/2010,105.47,-0.010093949
06/04/2010,106.54,0.003102235
05/04/2010,106.21,0.022278149
01/04/2010,103.87,0.023081319
31/03/2010,101.5,0.01769254
30/03/2010,99.72,-0.000801925
29/03/2010,99.8,0.015042432
26/03/2010,98.31,-0.00770092
25/03/2010,99.07,-0.032278486
24/03/2010,102.32,-0.009144922
23/03/2010,103.26,0.016206544
22/03/2010,101.6,-0.000787092
19/03/2010,101.68,-0.017257777
18/03/2010,103.45,-0.026047363
17/03/2010,106.18,0.014514318
16/03/2010,104.65,0.003158351
15/03/2010,104.32,-0.023962884
12/03/2010,106.85,-0.000841948
11/03/2010,106.94,0.003278231
10/03/2010,106.59,0.003571432
09/03/2010,106.21,0.001790511
08/03/2010,106.02,-0.013025532
05/03/2010,107.41,0.024599516
04/03/2010,104.8,-0.011479657
03/03/2010,106.01,-0.001602338
02/03/2010,106.18,0.010889744
01/03/2010,105.03,0.013322668
26/02/2010,103.64,0.004836067
25/02/2010,103.14,0.008470914
24/02/2010,102.27,-0.001856104
23/02/2010,102.46,-0.01511071
22/02/2010,104.02,-0.009472395
19/02/2010,105.01,0.013614784
18/02/2010,103.59,0.000193087
17/02/2010,103.57,-0.00106152
16/02/2010,103.68,0.040347891
12/02/2010,99.58,-0.002407223
11/02/2010,99.82,0.01280453
10/02/2010,98.55,0.000405968
09/02/2010,98.51,0.01349024
08/02/2010,97.19,-0.012372979
05/02/2010,98.4,-0.00486619
04/02/2010,98.88,-0.043923975
03/02/2010,103.32,-0.012599349
02/02/2010,104.63,0.021543605
01/02/2010,102.4,0.036092798
29/01/2010,98.77,-0.029135055
28/01/2010,101.69,0.002855879
27/01/2010,101.4,-0.00942292
26/01/2010,102.36,-0.015894888
25/01/2010,104,0.019124011
22/01/2010,102.03,-0.029264728
21/01/2010,105.06,-0.013237712
20/01/2010,106.46,-0.018058761
19/01/2010,108.4,0.006849976
15/01/2010,107.66,0.002417931
14/01/2010,107.4,0.005415007
13/01/2010,106.82,0.014426727
12/01/2010,105.29,-0.015268911
11/01/2010,106.91,0.00299766
08/01/2010,106.59,-0.005240023
07/01/2010,107.15,-0.015281613
06/01/2010,108.8,0.015561633
05/01/2010,107.12,0.011737775
04/01/2010,105.87,0.025833813
31/12/2009,103.17,-0.010125936
30/12/2009,104.22,-0.002874391
29/12/2009,104.52,-0.005819239
28/12/2009,105.13,0.002285498
24/12/2009,104.89,0.003725111
23/12/2009,104.5,0.008649742
22/12/2009,103.6,0.017625462
21/12/2009,101.79,0.019142662
18/12/2009,99.86,-0.001100936
17/12/2009,99.97,-0.013709732
16/12/2009,101.35,0.022450432
15/12/2009,99.1,0.006072893
14/12/2009,98.5,0.040081998
11/12/2009,94.63,-0.003375887
10/12/2009,94.95,0.01978367
09/12/2009,93.09,0.00614193
08/12/2009,92.52,-0.008823903
07/12/2009,93.34,-0.009171441
04/12/2009,94.2,-0.007403524
03/12/2009,94.9,-0.015371244
02/12/2009,96.37,-0.013911297
01/12/2009,97.72,0.025286321
30/11/2009,95.28,-0.004920703
27/11/2009,95.75,-0.022716516
25/11/2009,97.95,0.007274995
24/11/2009,97.24,-0.005435632
23/11/2009,97.77,0.013385702
20/11/2009,96.47,-0.006200289
19/11/2009,97.07,-0.027234688
18/11/2009,99.75,-0.008683989
17/11/2009,100.62,0.002288444
16/11/2009,100.39,0.02266757
13/11/2009,98.14,0.001937886
12/11/2009,97.95,-0.02699328
11/11/2009,100.63,0.000894766
10/11/2009,100.54,-0.00278109
09/11/2009,100.82,0.019530893
06/11/2009,98.87,-0.001717953
05/11/2009,99.04,0.009536442
04/11/2009,98.1,0.003778792
03/11/2009,97.73,0.023291773
02/11/2009,95.48,0.014346238
30/10/2009,94.12,-0.03106782
29/10/2009,97.09,0.03394062
28/10/2009,93.85,-0.044901037
27/10/2009,98.16,0.003367522
26/10/2009,97.83,-0.015820227
23/10/2009,99.39,-0.026705315
22/10/2009,102.08,0.006092187
21/10/2009,101.46,-0.026071516
20/10/2009,104.14,0.000768492
19/10/2009,104.06,0.012668802
16/10/2009,102.75,0.000778892
15/10/2009,102.67,0.027250181
14/10/2009,99.91,0.019200266
13/10/2009,98.01,-0.013378126
12/10/2009,99.33,-0.005321565
09/10/2009,99.86,-0.006587508
08/10/2009,100.52,0.028762263
07/10/2009,97.67,0.012051441
06/10/2009,96.5,0.042226262
05/10/2009,92.51,0.028062786
02/10/2009,89.95,0.00389864
01/10/2009,89.6,-0.024583722
30/09/2009,91.83,0.003272254
29/09/2009,91.53,-0.012701685
28/09/2009,92.7,0.00779731
25/09/2009,91.98,0.005013634
24/09/2009,91.52,0.005807917
23/09/2009,90.99,-0.02303198
22/09/2009,93.11,0.011341052
21/09/2009,92.06,-0.02287348
18/09/2009,94.19,-0.001167171
17/09/2009,94.3,-0.003704688
16/09/2009,94.65,0.03351909
15/09/2009,91.53,0.001640151
14/09/2009,91.38,0.000109439
11/09/2009,91.37,0.016108027
10/09/2009,89.91,0.027627624
09/09/2009,87.46,0.014975513
08/09/2009,86.16,0.025032155
04/09/2009,84.03,0.01076823
03/09/2009,83.13,-0.000360815
02/09/2009,83.16,-0.002282146
01/09/2009,83.35,-0.019014239
31/08/2009,84.95,-0.027287615
28/08/2009,87.3,0.009899931
27/08/2009,86.44,0.00813107
26/08/2009,85.74,-0.00604653
25/08/2009,86.26,-0.024053387
24/08/2009,88.36,-0.005755249
21/08/2009,88.87,0.034456565
20/08/2009,85.86,-0.010542877
19/08/2009,86.77,0.011241933
18/08/2009,85.8,0.020607147
17/08/2009,84.05,-0.033461241
14/08/2009,86.91,-0.011667943
13/08/2009,87.93,0.007763482
12/08/2009,87.25,0.012107383
11/08/2009,86.2,-0.025201792
10/08/2009,88.4,0.015274434
07/08/2009,87.06,0.002990914
06/08/2009,86.8,-0.003679857
05/08/2009,87.12,-0.005037794
04/08/2009,87.56,0.011139937
03/08/2009,86.59,0.030962952
31/07/2009,83.95,0.01997179
30/07/2009,82.29,0.054566934
29/07/2009,77.92,-0.008180005
28/07/2009,78.56,-0.0185389
27/07/2009,80.03,0.003504823
24/07/2009,79.75,0.006036995
23/07/2009,79.27,0.037007949
22/07/2009,76.39,-0.015457864
21/07/2009,77.58,0.001677095
20/07/2009,77.45,0.025499911
17/07/2009,75.5,0.002386952
16/07/2009,75.32,0.010007422
15/07/2009,74.57,0.046947957
14/07/2009,71.15,0.026778413
13/07/2009,69.27,0.017769183
10/07/2009,68.05,-0.015022524
09/07/2009,69.08,0.04379398
08/07/2009,66.12,-0.00407517
07/07/2009,66.39,-0.016729292
06/07/2009,67.51,-0.02183077
02/07/2009,69,-0.029840175
01/07/2009,71.09,-0.014800605
30/06/2009,72.15,-0.005252984
29/06/2009,72.53,0.004283254
26/06/2009,72.22,-0.013615008
25/06/2009,73.21,0.024474087
24/06/2009,71.44,0.003084259
23/06/2009,71.22,0.003093801
22/06/2009,71,-0.059331325
19/06/2009,75.34,-0.033286373
18/06/2009,77.89,-0.012756902
17/06/2009,78.89,-0.019084069
16/06/2009,80.41,-0.019824573
15/06/2009,82.02,-0.026231801
12/06/2009,84.2,-0.013448357
11/06/2009,85.34,0.015945534
10/06/2009,83.99,0.003458767
09/06/2009,83.7,0.007916558
08/06/2009,83.04,0.009437457
05/06/2009,82.26,-0.012323462
04/06/2009,83.28,0.011351408
03/06/2009,82.34,-0.038477738
02/06/2009,85.57,-0.005012542
01/06/2009,86,0.02044004
29/05/2009,84.26,0.014825714
28/05/2009,83.02,0.042444405
27/05/2009,79.57,0.000125683
26/05/2009,79.56,0.021984493
22/05/2009,77.83,-0.005381868
21/05/2009,78.25,-0.032068136
20/05/2009,80.8,0.01823455
19/05/2009,79.34,0.001639862
18/05/2009,79.21,0.033374937
15/05/2009,76.61,-0.026025689
14/05/2009,78.63,0.008044479
13/05/2009,78,-0.043034929
12/05/2009,81.43,-0.005022366
11/05/2009,81.84,-0.036590179
08/05/2009,84.89,0.041244199
07/05/2009,81.46,-0.013292068
06/05/2009,82.55,0.039661755
05/05/2009,79.34,-0.010656404
04/05/2009,80.19,0.040983083
01/05/2009,76.97,0.054875944
30/04/2009,72.86,0.042476075
29/04/2009,69.83,0.025820988
28/04/2009,68.05,-0.001468429
27/04/2009,68.15,-0.013554095
24/04/2009,69.08,0.026699547
23/04/2009,67.26,0.02438044
22/04/2009,65.64,-0.006226765
21/04/2009,66.05,0.01019563
20/04/2009,65.38,-0.055193601
17/04/2009,69.09,0.015755249
16/04/2009,68.01,0.010197384
15/04/2009,67.32,-0.012253789
14/04/2009,68.15,-0.019327783
13/04/2009,69.48,0.00809253
09/04/2009,68.92,0.051354389
08/04/2009,65.47,0.04275222
07/04/2009,62.73,-0.049298639
06/04/2009,65.9,-0.031369264
03/04/2009,68,0.001177163
02/04/2009,67.92,0.027615756
01/04/2009,66.07,0.030426441
31/03/2009,64.09,0.009878559
30/03/2009,63.46,-0.038790307
27/03/2009,65.97,-0.034856076
26/03/2009,68.31,0.010448186
25/03/2009,67.6,-0.009569451
24/03/2009,68.25,-0.034560675
23/03/2009,70.65,0.085507008
20/03/2009,64.86,-0.036037208
19/03/2009,67.24,0.035266613
18/03/2009,64.91,0.004477735
17/03/2009,64.62,0.037686762
16/03/2009,62.23,0.020947425
13/03/2009,60.94,0.019720583
12/03/2009,59.75,0.053453741
11/03/2009,56.64,0.037414436
10/03/2009,54.56,0.060052022
09/03/2009,51.38,-0.039684719
06/03/2009,53.46,-0.015590516
05/03/2009,54.3,-0.037590259
04/03/2009,56.38,0.06408929
03/03/2009,52.88,0.010073258
02/03/2009,52.35,-0.121109768
27/02/2009,59.09,-0.012445502
26/02/2009,59.83,0.002175187
25/02/2009,59.7,-0.013641869
24/02/2009,60.52,0.016997576
23/02/2009,59.5,-0.070403641
20/02/2009,63.84,-0.043375123
19/02/2009,66.67,-0.006279925
18/02/2009,67.09,-0.015676157
17/02/2009,68.15,-0.072849451
13/02/2009,73.3,0.002595453
12/02/2009,73.11,0.003699901
11/02/2009,72.84,-0.032018946
10/02/2009,75.21,-0.054088215
09/02/2009,79.39,0.00822113
06/02/2009,78.74,0.010468626
05/02/2009,77.92,0.02455466
04/02/2009,76.03,0.006598071
03/02/2009,75.53,0.026020781
02/02/2009,73.59,-0.018978967
30/01/2009,75,-0.030464541
29/01/2009,77.32,-0.016673466
28/01/2009,78.62,0.023161097
27/01/2009,76.82,-0.019465648
26/01/2009,78.33,0.030855442
23/01/2009,75.95,0.029801096
22/01/2009,73.72,-0.014543752
21/01/2009,74.8,0.064895091
20/01/2009,70.1,-0.060742094
16/01/2009,74.49,0.003496507
15/01/2009,74.23,0.012880661
14/01/2009,73.28,-0.041956722
13/01/2009,76.42,0.015827289
12/01/2009,75.22,-0.069329605
09/01/2009,80.62,-0.018191259
08/01/2009,82.1,-0.019420428
07/01/2009,83.71,-0.023260981
06/01/2009,85.68,0.03117659
05/01/2009,83.05,
