Date,Close,XOM
27/01/2011,79.88,0.002757931
26/01/2011,79.66,0.012378584
25/01/2011,78.68,0.001144529
24/01/2011,78.59,-0.004950191
21/01/2011,78.98,0.015696105
20/01/2011,77.75,-0.006282475
19/01/2011,78.24,-0.005989186
18/01/2011,78.71,0.011114774
14/01/2011,77.84,0.01462336
13/01/2011,76.71,0.001696132
12/01/2011,76.58,0.011689895
11/01/2011,75.69,0.007426105
10/01/2011,75.13,-0.006104053
07/01/2011,75.59,0.005438761
06/01/2011,75.18,0.006405146
05/01/2011,74.7,-0.002673798
04/01/2011,74.9,0.004683849
03/01/2011,74.55,0.019368114
31/12/2010,73.12,-0.003276901
30/12/2010,73.36,-0.000136305
29/12/2010,73.37,-0.000681245
28/12/2010,73.42,0.00559996
27/12/2010,73.01,-0.002599003
23/12/2010,73.2,0.005479466
22/12/2010,72.8,0.001099505
21/12/2010,72.72,0.006899434
20/12/2010,72.22,0.000692569
17/12/2010,72.17,-0.000692569
16/12/2010,72.22,0.005136403
15/12/2010,71.85,-0.004582387
14/12/2010,72.18,-0.002490661
13/12/2010,72.36,0.002490661
10/12/2010,72.18,0.00249688
09/12/2010,72,0.002085506
08/12/2010,71.85,0.00544276
07/12/2010,71.46,0.002101283
06/12/2010,71.31,0.001684211
03/12/2010,71.19,-0.004065331
02/12/2010,71.48,0.002100694
01/12/2010,71.33,0.025127307
30/11/2010,69.56,0.00158262
29/11/2010,69.45,0.003172775
26/11/2010,69.23,-0.009345191
24/11/2010,69.88,0.012962878
23/11/2010,68.98,-0.017389243
22/11/2010,70.19,-0.004974074
19/11/2010,70.54,0.003265889
18/11/2010,70.31,0.018662615
17/11/2010,69.01,0.001014861
16/11/2010,68.94,-0.022092421
15/11/2010,70.48,-0.00721004
12/11/2010,70.99,-0.011763194
11/11/2010,71.83,0.009793027
10/11/2010,71.13,0.007054205
09/11/2010,70.63,0.00439873
08/11/2010,70.32,0.004561011
05/11/2010,70,0.008896601
04/11/2010,69.38,0.02053221
03/11/2010,67.97,0.00191444
02/11/2010,67.84,0.013205919
01/11/2010,66.95,0.006894512
29/10/2010,66.49,0.004069028
28/10/2010,66.22,0.008340332
27/10/2010,65.67,-0.013010774
26/10/2010,66.53,0.004972511
25/10/2010,66.2,-0.002112571
22/10/2010,66.34,0.000301523
21/10/2010,66.32,0.004685265
20/10/2010,66.01,0.013574524
19/10/2010,65.12,-0.017656471
18/10/2010,66.28,0.01658211
15/10/2010,65.19,-0.001685953
14/10/2010,65.3,0.003989571
13/10/2010,65.04,0.005241264
12/10/2010,64.7,0.002321084
11/10/2010,64.55,0.002637091
08/10/2010,64.38,0.008266443
07/10/2010,63.85,-0.001408561
06/10/2010,63.94,0.010691926
05/10/2010,63.26,0.017059003
04/10/2010,62.19,-0.005612137
01/10/2010,62.54,0.012064813
30/09/2010,61.79,0.003242019
29/09/2010,61.59,-0.007602139
28/09/2010,62.06,0.005655667
27/09/2010,61.71,-0.000647983
24/09/2010,61.75,0.009764113
23/09/2010,61.15,-0.004893974
22/09/2010,61.45,-0.001463534
21/09/2010,61.54,-0.000162483
20/09/2010,61.55,0.012589065
17/09/2010,60.78,-0.003121152
16/09/2010,60.97,-0.000491924
15/09/2010,61,-0.000163921
14/09/2010,61.01,0.000163921
13/09/2010,61,-0.003273325
10/09/2010,61.2,0.002453989
09/09/2010,61.05,0.004926118
08/09/2010,60.75,0.003297612
07/09/2010,60.55,-0.012636584
03/09/2010,61.32,0.004249067
02/09/2010,61.06,0.002459622
01/09/2010,60.91,0.02999725
31/08/2010,59.11,0.001862671
30/08/2010,59,-0.013468217
27/08/2010,59.8,0.022320846
26/08/2010,58.48,-0.00732604
25/08/2010,58.91,-0.000509122
24/08/2010,58.94,-0.009456335
23/08/2010,59.5,0.010305016
20/08/2010,58.89,-0.006769361
19/08/2010,59.29,-0.014400785
18/08/2010,60.15,-0.01107724
17/08/2010,60.82,0.015576123
16/08/2010,59.88,-0.000500877
13/08/2010,59.91,-0.005327131
12/08/2010,60.23,-0.002652961
11/08/2010,60.39,-0.025181187
10/08/2010,61.93,-0.008361522
09/08/2010,62.45,0.00771584
06/08/2010,61.97,-0.011870528
05/08/2010,62.71,-0.000159451
04/08/2010,62.72,0
03/08/2010,62.72,0.012514201
02/08/2010,61.94,0.037169219
30/07/2010,59.68,-0.010998278
29/07/2010,60.34,-0.009402131
28/07/2010,60.91,0.001643116
27/07/2010,60.81,0.006930721
26/07/2010,60.39,0.011156556
23/07/2010,59.72,0.005709503
22/07/2010,59.38,0.020587711
21/07/2010,58.17,-0.013319869
20/07/2010,58.95,0.00886017
19/07/2010,58.43,0.008076339
16/07/2010,57.96,-0.022350158
15/07/2010,59.27,0.000168734
14/07/2010,59.26,-0.002696328
13/07/2010,59.42,0.008110893
12/07/2010,58.94,0.002718316
09/07/2010,58.78,-0.000510247
08/07/2010,58.81,0.006482452
07/07/2010,58.43,0.016740403
06/07/2010,57.46,0.015610244
02/07/2010,56.57,-0.000706839
01/07/2010,56.61,-0.008092937
30/06/2010,57.07,-0.003847504
29/06/2010,57.29,-0.020387714
28/06/2010,58.47,-0.010717122
25/06/2010,59.1,-0.016279624
24/06/2010,60.07,-0.017001317
23/06/2010,61.1,-0.013654308
22/06/2010,61.94,-0.019029918
21/06/2010,63.13,0.000475323
18/06/2010,63.1,0.007955491
17/06/2010,62.6,0.001438734
16/06/2010,62.51,0
15/06/2010,62.51,0.018405428
14/06/2010,61.37,-0.007952651
11/06/2010,61.86,-0.000484848
10/06/2010,61.89,0.030514178
09/06/2010,60.03,-0.019956134
08/06/2010,61.24,0.032191265
07/06/2010,59.3,-0.003871081
04/06/2010,59.53,-0.033531922
03/06/2010,61.56,0.012916063
02/06/2010,60.77,0.025330466
01/06/2010,59.25,-0.020216209
28/05/2010,60.46,-0.016404567
27/05/2010,61.46,0.035608631
26/05/2010,59.31,-0.006721585
25/05/2010,59.71,-0.008006715
24/05/2010,60.19,-0.011398488
21/05/2010,60.88,0.009075221
20/05/2010,60.33,-0.034536744
19/05/2010,62.45,-0.005429589
18/05/2010,62.79,-0.007615458
17/05/2010,63.27,-0.005202187
14/05/2010,63.6,-0.017765778
13/05/2010,64.74,-0.002622447
12/05/2010,64.91,0.006956819
11/05/2010,64.46,-0.011874609
10/05/2010,65.23,0.023734923
07/05/2010,63.7,-0.002978292
06/05/2010,63.89,-0.035064333
05/05/2010,66.17,-0.00452353
04/05/2010,66.47,-0.020401273
03/05/2010,67.84,0.001032372
30/04/2010,67.77,-0.013047169
29/04/2010,68.66,-0.007689555
28/04/2010,69.19,0.013385912
27/04/2010,68.27,-0.014830164
26/04/2010,69.29,0.000721865
23/04/2010,69.24,0.009869456
22/04/2010,68.56,-0.005237137
21/04/2010,68.92,-0.000725216
20/04/2010,68.97,0.010787277
19/04/2010,68.23,0.004406588
16/04/2010,67.93,-0.00484618
15/04/2010,68.26,-0.005114353
14/04/2010,68.61,-0.000728491
13/04/2010,68.66,-0.000727961
12/04/2010,68.71,-0.000727431
09/04/2010,68.76,0.013175421
08/04/2010,67.86,0.007692346
07/04/2010,67.34,-0.008281621
06/04/2010,67.9,-0.004261892
05/04/2010,68.19,0.008542025
01/04/2010,67.61,0.009361834
31/03/2010,66.98,-0.001044542
30/03/2010,67.05,-0.003721627
29/03/2010,67.3,0.011356966
26/03/2010,66.54,0.003613373
25/03/2010,66.3,-0.00301205
24/03/2010,66.5,-0.006744124
23/03/2010,66.95,-0.000298686
22/03/2010,66.97,-0.001044698
19/03/2010,67.04,-0.005207183
18/03/2010,67.39,0.000445269
17/03/2010,67.36,0.011797344
16/03/2010,66.57,0.004064128
15/03/2010,66.3,-0.007513183
12/03/2010,66.8,-0.006267742
11/03/2010,67.22,0
10/03/2010,67.22,0.006567188
09/03/2010,66.78,0.004502484
08/03/2010,66.48,0.000150432
05/03/2010,66.47,0.01622846
04/03/2010,65.4,-0.00045861
03/03/2010,65.43,-0.00091659
02/03/2010,65.49,0.001375201
01/03/2010,65.4,0.006134989
26/02/2010,65,-0.00215153
25/02/2010,65.14,-0.00627441
24/02/2010,65.55,0.009349444
23/02/2010,64.94,-0.007058492
22/02/2010,65.4,-0.007160844
19/02/2010,65.87,-0.001365395
18/02/2010,65.96,0.003036747
17/02/2010,65.76,-0.007876442
16/02/2010,66.28,0.022582589
12/02/2010,64.8,-0.006767174
11/02/2010,65.24,0.005995867
10/02/2010,64.85,-0.005382558
09/02/2010,65.2,0.013122535
08/02/2010,64.35,-0.006968669
05/02/2010,64.8,0.001235331
04/02/2010,64.72,-0.028634305
03/02/2010,66.6,-0.005390849
02/02/2010,66.96,0.011717124
01/02/2010,66.18,0.026798939
29/01/2010,64.43,-0.008192333
28/01/2010,64.96,-0.008888947
27/01/2010,65.54,-0.005781242
26/01/2010,65.92,0.001062457
25/01/2010,65.85,-0.003789319
22/01/2010,66.1,-0.009036206
21/01/2010,66.7,-0.019743831
20/01/2010,68.03,-0.018063128
19/01/2010,69.27,0.002312474
15/01/2010,69.11,-0.008213894
14/01/2010,69.68,0.000143524
13/01/2010,69.67,-0.004010892
12/01/2010,69.95,-0.004991098
11/01/2010,70.3,0.011157318
08/01/2010,69.52,-0.004019529
07/01/2010,69.8,-0.003146906
06/01/2010,70.02,0.008605905
05/01/2010,69.42,0.003896952
04/01/2010,69.15,0.013980132
31/12/2009,68.19,-0.008469677
30/12/2009,68.77,-0.001017368
29/12/2009,68.84,-0.003480282
28/12/2009,69.08,0.006098465
24/12/2009,68.66,0.005842845
23/12/2009,68.26,-0.004531178
22/12/2009,68.57,0.000875401
21/12/2009,68.51,0.004388538
18/12/2009,68.21,-0.000146595
17/12/2009,68.22,-0.003073548
16/12/2009,68.43,-0.010755918
15/12/2009,69.17,-0.007489593
14/12/2009,69.69,-0.044071123
11/12/2009,72.83,0.005921659
10/12/2009,72.4,-0.005372284
09/12/2009,72.79,-0.002195692
08/12/2009,72.95,-0.01117787
07/12/2009,73.77,-0.006485633
04/12/2009,74.25,-0.009916994
03/12/2009,74.99,-0.010611587
02/12/2009,75.79,-0.00329316
01/12/2009,76.04,0.012838506
30/11/2009,75.07,0.002667735
27/11/2009,74.87,-0.021145231
25/11/2009,76.47,0.006559982
24/11/2009,75.97,0.003560365
23/11/2009,75.7,0.017591072
20/11/2009,74.38,-0.003623435
19/11/2009,74.65,-0.008271125
18/11/2009,75.27,0.003193615
17/11/2009,75.03,0.008028947
16/11/2009,74.43,0.026686403
13/11/2009,72.47,0.007896418
12/11/2009,71.9,-0.013949539
11/11/2009,72.91,0.00412315
10/11/2009,72.61,-0.003299879
09/11/2009,72.85,0.003713131
06/11/2009,72.58,0.00110284
05/11/2009,72.5,0.016690234
04/11/2009,71.3,-0.006152145
03/11/2009,71.74,-0.005698813
02/11/2009,72.15,0.006675035
30/10/2009,71.67,-0.031452157
29/10/2009,73.96,0.001623816
28/10/2009,73.84,-0.014386803
27/10/2009,74.91,0.02268222
26/10/2009,73.23,-0.004632161
23/10/2009,73.57,-0.011756098
22/10/2009,74.44,0.015296407
21/10/2009,73.31,0.003963649
20/10/2009,73.02,-0.008183352
19/10/2009,73.62,0.006814801
16/10/2009,73.12,0.002464742
15/10/2009,72.94,0.015195761
14/10/2009,71.84,0.022238777
13/10/2009,70.26,0.001851984
12/10/2009,70.13,0.012338751
09/10/2009,69.27,0.003181032
08/10/2009,69.05,0.005518457
07/10/2009,68.67,0.000145635
06/10/2009,68.66,0.015854707
05/10/2009,67.58,0.014907849
02/10/2009,66.58,-0.01031014
01/10/2009,67.27,-0.019723925
30/09/2009,68.61,-0.006682186
29/09/2009,69.07,-0.007500396
28/09/2009,69.59,0.01287168
25/09/2009,68.7,-0.003342298
24/09/2009,68.93,-0.001015008
23/09/2009,69,-0.011957212
22/09/2009,69.83,0.003730277
21/09/2009,69.57,-0.006018935
18/09/2009,69.99,0.002145463
17/09/2009,69.84,-0.007133716
16/09/2009,70.34,0.01215777
15/09/2009,69.49,-0.007312385
14/09/2009,70,0.000285755
11/09/2009,69.98,-0.009528622
10/09/2009,70.65,0.002125399
09/09/2009,70.5,-0.002125399
08/09/2009,70.65,0.021026306
04/09/2009,69.18,0.01338786
03/09/2009,68.26,0.001172677
02/09/2009,68.18,-0.003367746
01/09/2009,68.41,-0.010759045
31/08/2009,69.15,-0.013930002
28/08/2009,70.12,-0.010498039
27/08/2009,70.86,-0.007171514
26/08/2009,71.37,0.009714966
25/08/2009,70.68,-0.00873368
24/08/2009,71.3,0.019544596
21/08/2009,69.92,0.01920498
20/08/2009,68.59,0.008639046
19/08/2009,68,0.022456145
18/08/2009,66.49,-0.000901984
17/08/2009,66.55,-0.024637637
14/08/2009,68.21,-0.007885555
13/08/2009,68.75,-0.005222702
12/08/2009,69.11,0.014281793
11/08/2009,68.13,-0.015294159
10/08/2009,69.18,-0.004183201
07/08/2009,69.47,-0.003735637
06/08/2009,69.73,-0.00429308
05/08/2009,70.03,-0.008106423
04/08/2009,70.6,-0.000707965
03/08/2009,70.65,0.003686902
31/07/2009,70.39,-0.004677211
30/07/2009,70.72,-0.009989531
29/07/2009,71.43,-0.006419224
28/07/2009,71.89,-0.011891733
27/07/2009,72.75,0.006343099
24/07/2009,72.29,0.009451078
23/07/2009,71.61,0.022882354
22/07/2009,69.99,-0.006834713
21/07/2009,70.47,0.021950526
20/07/2009,68.94,0.006110888
17/07/2009,68.52,0.00087604
16/07/2009,68.46,0.000292184
15/07/2009,68.44,0.032974917
14/07/2009,66.22,0.007883607
13/07/2009,65.7,0.008867204
10/07/2009,65.12,-0.012968372
09/07/2009,65.97,-0.004386304
08/07/2009,66.26,-0.0045174
07/07/2009,66.56,-0.022873417
06/07/2009,68.1,-0.005710536
02/07/2009,68.49,-0.029775662
01/07/2009,70.56,0.009254711
30/06/2009,69.91,-0.009538118
29/06/2009,70.58,0.021915938
26/06/2009,69.05,-0.011948605
25/06/2009,69.88,0.020675934
24/06/2009,68.45,-0.007278053
23/06/2009,68.95,0.001596633
22/06/2009,68.84,-0.031598883
19/06/2009,71.05,-0.005474082
18/06/2009,71.44,0.000279994
17/06/2009,71.42,-0.002936038
16/06/2009,71.63,-0.016339328
15/06/2009,72.81,-0.013234384
12/06/2009,73.78,-0.003652849
11/06/2009,74.05,0.002839951
10/06/2009,73.84,0.009798663
09/06/2009,73.12,-0.000683574
08/06/2009,73.17,0.002737103
05/06/2009,72.97,-0.000137033
04/06/2009,72.98,0.012408818
03/06/2009,72.08,-0.011586337
02/06/2009,72.92,0.016035732
01/06/2009,71.76,0.034161071
29/05/2009,69.35,0.001731852
28/05/2009,69.23,0.013524528
27/05/2009,68.3,-0.021867499
26/05/2009,69.81,0.01413757
22/05/2009,68.83,0.006413081
21/05/2009,68.39,-0.01768162
20/05/2009,69.61,-0.012988122
19/05/2009,70.52,0.000283648
18/05/2009,70.5,0.019913272
15/05/2009,69.11,-0.009361341
14/05/2009,69.76,-0.000143338
13/05/2009,69.77,-0.014937329
12/05/2009,70.82,0.022129535
11/05/2009,69.27,-0.021847089
08/05/2009,70.8,0.026767504
07/05/2009,68.93,0.00509055
06/05/2009,68.58,0.013653592
05/05/2009,67.65,-0.00809721
04/05/2009,68.2,0.002789812
01/05/2009,68.01,0.019899677
30/04/2009,66.67,-0.026202372
29/04/2009,68.44,0.020071512
28/04/2009,67.08,0.014263435
27/04/2009,66.13,-0.006631524
24/04/2009,66.57,0.013002905
23/04/2009,65.71,0.01471742
22/04/2009,64.75,-0.022599832
21/04/2009,66.23,0.014294647
20/04/2009,65.29,-0.022115412
17/04/2009,66.75,-0.009839078
16/04/2009,67.41,-0.010771037
15/04/2009,68.14,0.006478232
14/04/2009,67.7,-0.0047156
13/04/2009,68.02,-0.026405132
09/04/2009,69.84,0.012680285
08/04/2009,68.96,0.003631877
07/04/2009,68.71,-0.019314524
06/04/2009,70.05,-0.005552011
03/04/2009,70.44,0.002700975
02/04/2009,70.25,0.014626014
01/04/2009,69.23,0.016457082
31/03/2009,68.1,-0.007752544
30/03/2009,68.63,-0.01947973
27/03/2009,69.98,-0.017704591
26/03/2009,71.23,0.01513573
25/03/2009,70.16,0.011179707
24/03/2009,69.38,-0.01643951
23/03/2009,70.53,0.065020702
20/03/2009,66.09,-0.033331459
19/03/2009,68.33,-0.012218334
18/03/2009,69.17,0.00115724
17/03/2009,69.09,0.031165245
16/03/2009,66.97,-0.00342849
13/03/2009,67.2,0.000744325
12/03/2009,67.15,0.020765116
11/03/2009,65.77,-0.024332832
10/03/2009,67.39,0.042746732
09/03/2009,64.57,0.008398183
06/03/2009,64.03,0.028675232
05/03/2009,62.22,-0.054117974
04/03/2009,65.68,0.020302143
03/03/2009,64.36,-0.008509373
02/03/2009,64.91,-0.04503434
27/02/2009,67.9,-0.043939369
26/02/2009,70.95,-0.015384919
25/02/2009,72.05,-0.000555016
24/02/2009,72.09,0.039470432
23/02/2009,69.3,-0.027469172
20/02/2009,71.23,-0.012971798
19/02/2009,72.16,0.003053437
18/02/2009,71.94,0.009216655
17/02/2009,71.28,-0.045390667
13/02/2009,74.59,-0.008410703
12/02/2009,75.22,0.008544778
11/02/2009,74.58,-0.020701376
10/02/2009,76.14,-0.042931667
09/02/2009,79.48,-0.010762211
06/02/2009,80.34,0.006994782
05/02/2009,79.78,0.026932522
04/02/2009,77.66,-0.005905782
03/02/2009,78.12,0.018474784
02/02/2009,76.69,0.002742053
30/01/2009,76.48,-0.006776153
29/01/2009,77,-0.028801991
28/01/2009,79.25,0.004172732
27/01/2009,78.92,0.004062982
26/01/2009,78.6,0.007150184
23/01/2009,78.04,-0.00243169
22/01/2009,78.23,-0.013080382
21/01/2009,79.26,0.03819172
20/01/2009,76.29,-0.023448189
16/01/2009,78.1,0.018609997
15/01/2009,76.66,0.020559501
14/01/2009,75.1,-0.036862101
13/01/2009,77.92,0.017869179
12/01/2009,76.54,-0.013367275
09/01/2009,77.57,-0.01940569
08/01/2009,79.09,0.010677615
07/01/2009,78.25,-0.025860792
06/01/2009,80.3,-0.016427221
05/01/2009,81.63,
