Date,Close,WFC
24/01/2011,32.7,0.005827344
21/01/2011,32.51,0.019255253
20/01/2011,31.89,0.002511775
19/01/2011,31.81,-0.021151644
18/01/2011,32.49,-0.007970612
14/01/2011,32.75,0.026610481
13/01/2011,31.89,-0.003755873
12/01/2011,32.01,0.019240461
11/01/2011,31.4,0.006389798
10/01/2011,31.2,-0.009569451
07/01/2011,31.5,-0.020424905
06/01/2011,32.15,-0.006819617
05/01/2011,32.37,0.022493919
04/01/2011,31.65,0.00221414
03/01/2011,31.58,0.018859437
31/12/2010,30.99,0.005500742
30/12/2010,30.82,-0.006468328
29/12/2010,31.02,-0.005785937
28/12/2010,31.2,-0.000320461
27/12/2010,31.21,0.007073984
23/12/2010,30.99,-0.010272964
22/12/2010,31.31,0.015773705
21/12/2010,30.82,0.023638658
20/12/2010,30.1,0.004662013
17/12/2010,29.96,-0.002000668
16/12/2010,30.02,0.007691059
15/12/2010,29.79,-0.001006543
14/12/2010,29.82,-0.013324648
13/12/2010,30.22,-0.001653166
10/12/2010,30.27,0.006629126
09/12/2010,30.07,0.023554252
08/12/2010,29.37,0.031122844
07/12/2010,28.47,-0.009438979
06/12/2010,28.74,-0.010728603
03/12/2010,29.05,0.009337782
02/12/2010,28.78,0.044404382
01/12/2010,27.53,0.011691766
30/11/2010,27.21,0.000367579
29/11/2010,27.2,0.020427823
26/11/2010,26.65,-0.017113513
24/11/2010,27.11,0.011500776
23/11/2010,26.8,-0.00558141
22/11/2010,26.95,-0.019839005
19/11/2010,27.49,-0.000727273
18/11/2010,27.51,0.023911384
17/11/2010,26.86,-0.012211068
16/11/2010,27.19,-0.016776469
15/11/2010,27.65,0.003986235
12/11/2010,27.54,-0.023327812
11/11/2010,28.19,-0.013739867
10/11/2010,28.58,0.01587055
09/11/2010,28.13,-0.031837567
08/11/2010,29.04,-0.006179216
05/11/2010,29.22,0.062123006
04/11/2010,27.46,0.037096242
03/11/2010,26.46,0.018692133
02/11/2010,25.97,0.001541426
01/11/2010,25.93,-0.005000972
29/10/2010,26.06,0.004615393
28/10/2010,25.94,0.007351552
27/10/2010,25.75,-0.006194367
26/10/2010,25.91,0.007360095
25/10/2010,25.72,-0.015049483
22/10/2010,26.11,0.003068664
21/10/2010,26.03,0.016657368
20/10/2010,25.6,0.041880497
19/10/2010,24.55,-0.012950404
18/10/2010,24.87,0.053263363
15/10/2010,23.58,-0.047213737
14/10/2010,24.72,-0.043149381
13/10/2010,25.81,-0.006564998
12/10/2010,25.98,0.01278344
11/10/2010,25.65,-0.011628038
08/10/2010,25.95,-0.001924928
07/10/2010,26,-0.011472401
06/10/2010,26.3,0.00190295
05/10/2010,26.25,0.033704527
04/10/2010,25.38,-0.007067167
01/10/2010,25.56,0.017364288
30/09/2010,25.12,0.003189795
29/09/2010,25.04,-0.012304184
28/09/2010,25.35,-0.007075501
27/09/2010,25.53,-0.002347419
24/09/2010,25.59,0.021727104
23/09/2010,25.04,-0.030287467
22/09/2010,25.81,-0.021844134
21/09/2010,26.38,-0.006800177
20/09/2010,26.56,0.020925245
17/09/2010,26.01,-0.001920492
16/09/2010,26.06,-0.010687125
15/09/2010,26.34,0.010687125
14/09/2010,26.06,-0.016743161
13/09/2010,26.5,0.028710106
10/09/2010,25.75,0.002332816
09/09/2010,25.69,0.018464481
08/09/2010,25.22,0.011966637
07/09/2010,24.92,-0.036252985
03/09/2010,25.84,0.029055833
02/09/2010,25.1,0.017685348
01/09/2010,24.66,0.046056677
31/08/2010,23.55,0.012820688
30/08/2010,23.25,-0.031748698
27/08/2010,24,0.021479032
26/08/2010,23.49,-0.004671913
25/08/2010,23.6,-0.001693481
24/08/2010,23.64,-0.024651342
23/08/2010,24.23,-0.015154908
20/08/2010,24.6,0.006934558
19/08/2010,24.43,-0.038149577
18/08/2010,25.38,0.001577287
17/08/2010,25.34,-0.013328304
16/08/2010,25.68,-0.0062112
13/08/2010,25.84,-0.006172859
12/08/2010,26,-0.011472401
11/08/2010,26.3,-0.054387362
10/08/2010,27.77,-0.016428941
09/08/2010,28.23,0.017149402
06/08/2010,27.75,-0.004673746
05/08/2010,27.88,-0.001791794
04/08/2010,27.93,-0.006779687
03/08/2010,28.12,-0.015876149
02/08/2010,28.57,0.029842357
30/07/2010,27.73,0.001443522
29/07/2010,27.69,-0.013630053
28/07/2010,28.07,-0.01133558
27/07/2010,28.39,0.017051923
26/07/2010,27.91,0.017712373
23/07/2010,27.42,0.001094691
22/07/2010,27.39,0.049776412
21/07/2010,26.06,0.005772577
20/07/2010,25.91,-0.004236479
19/07/2010,26.02,-0.008419491
16/07/2010,26.24,-0.058110704
15/07/2010,27.81,0.005408342
14/07/2010,27.66,-0.010072028
13/07/2010,27.94,0.032002731
12/07/2010,27.06,0.002219757
09/07/2010,27,0.01342302
08/07/2010,26.64,-0.000750469
07/07/2010,26.66,0.058306418
06/07/2010,25.15,0.010793629
02/07/2010,24.88,-0.011985761
01/07/2010,25.18,-0.016542323
30/06/2010,25.6,-0.012808248
29/06/2010,25.93,-0.041546761
28/06/2010,27.03,-0.000739645
25/06/2010,27.05,0.007048814
24/06/2010,26.86,-0.016980844
23/06/2010,27.32,-0.005111366
22/06/2010,27.46,-0.017328953
21/06/2010,27.94,-0.004642037
18/06/2010,28.07,0.00500001
17/06/2010,27.93,-0.006779687
16/06/2010,28.12,0.007496019
15/06/2010,27.91,0.018442034
14/06/2010,27.4,-0.015930822
11/06/2010,27.84,-0.010362787
10/06/2010,28.13,0.039889262
09/06/2010,27.03,-0.026648775
08/06/2010,27.76,0.017075801
07/06/2010,27.29,-0.017796003
04/06/2010,27.78,-0.038140216
03/06/2010,28.86,-0.01102699
02/06/2010,29.18,0.033098301
01/06/2010,28.23,-0.016163388
28/05/2010,28.69,-0.024786123
27/05/2010,29.41,0.04770269
26/05/2010,28.04,-0.030209533
25/05/2010,28.9,0.006596101
24/05/2010,28.71,-0.047611848
21/05/2010,30.11,0.048308713
20/05/2010,28.69,-0.047311869
19/05/2010,30.08,-0.016812659
18/05/2010,30.59,-0.044124805
17/05/2010,31.97,-0.002187159
14/05/2010,32.04,-0.031943748
13/05/2010,33.08,-0.017381319
12/05/2010,33.66,0.022533626
11/05/2010,32.91,-0.001821494
10/05/2010,32.97,0.067434227
07/05/2010,30.82,-0.011613034
06/05/2010,31.18,-0.046374224
05/05/2010,32.66,-0.008536637
04/05/2010,32.94,-0.028137145
03/05/2010,33.88,0.022989518
30/04/2010,33.11,-0.003617731
29/04/2010,33.23,0.023752639
28/04/2010,32.45,0.022753046
27/04/2010,31.72,-0.031039115
26/04/2010,32.72,-0.022961734
23/04/2010,33.48,-0.002982406
22/04/2010,33.58,0.017120106
21/04/2010,33.01,-0.020390512
20/04/2010,33.69,0.020087619
19/04/2010,33.02,0.014028897
16/04/2010,32.56,-0.028759361
15/04/2010,33.51,0.006887286
14/04/2010,33.28,0.034544165
13/04/2010,32.15,-0.008363066
12/04/2010,32.42,0.003708286
09/04/2010,32.3,0.002169534
08/04/2010,32.23,0.007474342
07/04/2010,31.99,-0.009024489
06/04/2010,32.28,0.024142888
05/04/2010,31.51,0.004452934
01/04/2010,31.37,0.008001323
31/03/2010,31.12,0.009038151
30/03/2010,30.84,-0.00839527
29/03/2010,31.1,-0.003851096
26/03/2010,31.22,0.005138097
25/03/2010,31.06,0.006459971
24/03/2010,30.86,-0.007103679
23/03/2010,31.08,0.021793024
22/03/2010,30.41,0.000987005
19/03/2010,30.38,0.002966872
18/03/2010,30.29,-0.008547061
17/03/2010,30.55,0.008877257
16/03/2010,30.28,0.012963452
15/03/2010,29.89,0.008736615
12/03/2010,29.63,-0.004377848
11/03/2010,29.76,0.006404876
10/03/2010,29.57,0.020154397
09/03/2010,28.98,0.003110422
08/03/2010,28.89,-0.008959398
05/03/2010,29.15,0.025009987
04/03/2010,28.43,0.008122948
03/03/2010,28.2,0.011771136
02/03/2010,27.87,0.018834313
01/03/2010,27.35,0.000365698
26/02/2010,27.34,-0.003650972
25/02/2010,27.44,-0.007985523
24/02/2010,27.66,0.013466992
23/02/2010,27.29,-0.026041255
22/02/2010,28.01,0.023114066
19/02/2010,27.37,0.001096692
18/02/2010,27.34,0.000365831
17/02/2010,27.33,-0.002192983
16/02/2010,27.39,0.018795468
12/02/2010,26.88,-0.007412932
11/02/2010,27.08,-0.003685961
10/02/2010,27.18,0.017443382
09/02/2010,26.71,0.010538299
08/02/2010,26.43,-0.036772946
05/02/2010,27.42,0.013216051
04/02/2010,27.06,-0.039135429
03/02/2010,28.14,-0.022836053
02/02/2010,28.79,-0.004851014
01/02/2010,28.93,0.017434193
29/01/2010,28.43,-0.000703235
28/01/2010,28.45,0.008826183
27/01/2010,28.2,0.043855551
26/01/2010,26.99,-0.024520899
25/01/2010,27.66,0.0145669
22/01/2010,27.26,-0.026784084
21/01/2010,28,0.006449324
20/01/2010,27.82,-0.016399655
19/01/2010,28.28,0.007097262
15/01/2010,28.08,-0.031893364
14/01/2010,28.99,0.01424377
13/01/2010,28.58,0.017649593
12/01/2010,28.08,-0.025317808
11/01/2010,28.8,-0.002081166
08/01/2010,28.86,-0.009312018
07/01/2010,29.13,0.035643186
06/01/2010,28.11,0.001423995
05/01/2010,28.07,0.027082356
04/01/2010,27.32,0.012152608
31/12/2009,26.99,0.006318549
30/12/2009,26.82,0.005233657
29/12/2009,26.68,-0.002620252
28/12/2009,26.75,-0.012630183
24/12/2009,27.09,0.008898835
23/12/2009,26.85,-0.011479482
22/12/2009,27.16,-0.006605529
21/12/2009,27.34,0.020695491
18/12/2009,26.78,0.026870112
17/12/2009,26.07,0.008861549
16/12/2009,25.84,0.00699032
15/12/2009,25.66,0.006647141
14/12/2009,25.49,0.003143421
11/12/2009,25.41,0.0035482
10/12/2009,25.32,-0.024962295
09/12/2009,25.96,-0.002692827
08/12/2009,26.03,-0.012597991
07/12/2009,26.36,-0.022506576
04/12/2009,26.96,0.017586983
03/12/2009,26.49,-0.035598865
02/12/2009,27.45,-0.019481136
01/12/2009,27.99,-0.001784759
30/11/2009,28.04,0.032623408
27/11/2009,27.14,-0.025105921
25/11/2009,27.83,-0.001077393
24/11/2009,27.86,-0.007509422
23/11/2009,28.07,0.007150549
20/11/2009,27.87,-0.016017427
19/11/2009,28.32,-0.018888285
18/11/2009,28.86,0.017124305
17/11/2009,28.37,0.005655724
16/11/2009,28.21,0.018966394
13/11/2009,27.68,-0.019320816
12/11/2009,28.22,-0.020344441
11/11/2009,28.8,0.024605811
10/11/2009,28.1,-0.010619569
09/11/2009,28.4,0.046117682
06/11/2009,27.12,-0.006248872
05/11/2009,27.29,0.017372457
04/11/2009,26.82,-0.033727537
03/11/2009,27.74,0.004697389
02/11/2009,27.61,0.003265013
30/10/2009,27.52,-0.037444203
29/10/2009,28.57,0.039626816
28/10/2009,27.46,-0.03330657
27/10/2009,28.39,-0.00211119
26/10/2009,28.45,-0.030121716
23/10/2009,29.32,-0.028578176
22/10/2009,30.17,0.043006458
21/10/2009,28.9,-0.052572752
20/10/2009,30.46,0.01288635
19/10/2009,30.07,0.001664171
16/10/2009,30.02,-0.044306921
15/10/2009,31.38,0.00127551
14/10/2009,31.34,0.041699853
13/10/2009,30.06,-0.007292044
12/10/2009,30.28,0.035976312
09/10/2009,29.21,0.005492633
08/10/2009,29.05,-0.007202912
07/10/2009,29.26,0.020718973
06/10/2009,28.66,0.020088781
05/10/2009,28.09,0.066605447
02/10/2009,26.28,-0.012103022
01/10/2009,26.6,-0.057701291
30/09/2009,28.18,-0.006014524
29/09/2009,28.35,-0.019214565
28/09/2009,28.9,0.02487429
25/09/2009,28.19,-0.009180855
24/09/2009,28.45,-0.010837372
23/09/2009,28.76,-0.021668948
22/09/2009,29.39,0.038146095
21/09/2009,28.29,-0.007044763
18/09/2009,28.49,-0.010127553
17/09/2009,28.78,-0.021654051
16/09/2009,29.41,0.02862758
15/09/2009,28.58,0.023363895
14/09/2009,27.92,0.017705973
11/09/2009,27.43,-0.015554663
10/09/2009,27.86,0.006481838
09/09/2009,27.68,0.02561428
08/09/2009,26.98,0.002597886
04/09/2009,26.91,0
03/09/2009,26.91,0.030945866
02/09/2009,26.09,-0.004588918
01/09/2009,26.21,-0.048771996
31/08/2009,27.52,0.008026311
28/08/2009,27.3,-0.015988713
27/08/2009,27.74,0.004335267
26/08/2009,27.62,0.010555148
25/08/2009,27.33,0.000365965
24/08/2009,27.32,-0.022440319
21/08/2009,27.94,0.016600886
20/08/2009,27.48,0.032171382
19/08/2009,26.61,0.010198389
18/08/2009,26.34,0.001519757
17/08/2009,26.3,-0.05294592
14/08/2009,27.73,-0.005394726
13/08/2009,27.88,0.025796162
12/08/2009,27.17,0.010358953
11/08/2009,26.89,-0.063049872
10/08/2009,28.64,-0.004181191
07/08/2009,28.76,0.027853026
06/08/2009,27.97,-0.001786034
05/08/2009,28.02,0.053888793
04/08/2009,26.55,0.028655256
03/08/2009,25.8,0.053335362
31/07/2009,24.46,-0.016623128
30/07/2009,24.87,0.019899134
29/07/2009,24.38,-0.005725987
28/07/2009,24.52,0.012310373
27/07/2009,24.22,0.031455728
24/07/2009,23.47,-0.033105894
23/07/2009,24.26,-0.007801312
22/07/2009,24.45,-0.036148514
21/07/2009,25.35,-0.006683728
20/07/2009,25.52,0.020586634
17/07/2009,25,-0.001998003
16/07/2009,25.05,-0.009930568
15/07/2009,25.3,0.036221263
14/07/2009,24.4,-0.016260521
13/07/2009,24.8,0.081017645
10/07/2009,22.87,-0.017768615
09/07/2009,23.28,0.016021126
08/07/2009,22.91,-0.01816659
07/07/2009,23.33,0.009907469
06/07/2009,23.1,0.000866176
02/07/2009,23.08,-0.044903774
01/07/2009,24.14,-0.004958688
30/06/2009,24.26,-0.011067955
29/06/2009,24.53,0.027274418
26/06/2009,23.87,0.00293686
25/06/2009,23.8,0.026827242
24/06/2009,23.17,0.011284842
23/06/2009,22.91,0.017613842
22/06/2009,22.51,-0.07197967
19/06/2009,24.19,0.020464276
18/06/2009,23.7,0.026075425
17/06/2009,23.09,-0.055183509
16/06/2009,24.4,-0.012624888
15/06/2009,24.71,-0.030685811
12/06/2009,25.48,0.018218326
11/06/2009,25.02,0.004406176
10/06/2009,24.91,-0.02966403
09/06/2009,25.66,0.010577963
08/06/2009,25.39,0.026742763
05/06/2009,24.72,-0.015255214
04/06/2009,25.1,0.039411967
03/06/2009,24.13,-0.010717333
02/06/2009,24.39,-0.041756367
01/06/2009,25.43,-0.002748873
29/05/2009,25.5,0.029045209
28/05/2009,24.77,0.028251623
27/05/2009,24.08,-0.063161951
26/05/2009,25.65,0.053655783
22/05/2009,24.31,-0.029586758
21/05/2009,25.04,0.023435416
20/05/2009,24.46,-0.039676613
19/05/2009,25.45,-0.056525164
18/05/2009,26.93,0.079578649
15/05/2009,24.87,-0.032439553
14/05/2009,25.69,0.059749178
13/05/2009,24.2,-0.060138359
12/05/2009,25.7,-0.031785176
11/05/2009,26.53,-0.060336338
08/05/2009,28.18,0.129383059
07/05/2009,24.76,-0.080663864
06/05/2009,26.84,0.142728335
05/05/2009,23.27,-0.04125164
04/05/2009,24.25,0.212376977
01/05/2009,19.61,-0.020192508
30/04/2009,20.01,0.002001001
29/04/2009,19.97,0.024842849
28/04/2009,19.48,-0.041232588
27/04/2009,20.3,-0.052770036
24/04/2009,21.4,0.063168743
23/04/2009,20.09,0.09990009
22/04/2009,18.18,-0.034066555
21/04/2009,18.81,0.101175299
20/04/2009,17,-0.175435155
17/04/2009,20.26,0.040801429
16/04/2009,19.45,-0.005128216
15/04/2009,19.55,0.067714916
14/04/2009,18.27,-0.073834262
13/04/2009,19.67,0.003054992
09/04/2009,19.61,0.275349794
08/04/2009,14.89,0.002689981
07/04/2009,14.85,-0.026579638
06/04/2009,15.25,-0.069036586
03/04/2009,16.34,0.063804397
02/04/2009,15.33,0.057043306
01/04/2009,14.48,0.016713481
31/03/2009,14.24,0.063041515
30/03/2009,13.37,-0.153616292
27/03/2009,15.59,-0.022829146
26/03/2009,15.95,-0.029041275
25/03/2009,16.42,0.05766008
24/03/2009,15.5,-0.11159908
23/03/2009,17.33,0.214096315
20/03/2009,13.99,-0.097322579
19/03/2009,15.42,-0.110406131
18/03/2009,17.22,0.160948803
17/03/2009,14.66,0.067726864
16/03/2009,13.7,-0.017366572
13/03/2009,13.94,-0.000717103
12/03/2009,13.95,0.160623194
11/03/2009,11.88,0.005909684
10/03/2009,11.81,0.169366046
09/03/2009,9.97,0.146656266
06/03/2009,8.61,0.058594164
05/03/2009,8.12,-0.173663494
04/03/2009,9.66,-0.099442417
03/03/2009,10.67,-0.015806931
02/03/2009,10.84,-0.109962457
27/02/2009,12.1,-0.174022754
26/02/2009,14.4,0.068992871
25/02/2009,13.44,0.029447201
24/02/2009,13.05,0.168169301
23/02/2009,11.03,0.010939033
20/02/2009,10.91,-0.096059836
19/02/2009,12.01,-0.083048498
18/02/2009,13.05,-0.047877506
17/02/2009,13.69,-0.140809445
13/02/2009,15.76,-0.063903802
12/02/2009,16.8,-0.040821995
11/02/2009,17.5,0.067972984
10/02/2009,16.35,-0.153364001
09/02/2009,19.06,-0.004188488
06/02/2009,19.14,0.162457465
05/02/2009,16.27,-0.070016727
04/02/2009,17.45,-0.060051392
03/02/2009,18.53,-0.037080519
02/02/2009,19.23,0.017309638
30/01/2009,18.9,0.006369448
29/01/2009,18.78,-0.120736899
28/01/2009,21.19,0.269135605
27/01/2009,16.19,0.0448449
26/01/2009,15.48,-0.024881666
23/01/2009,15.87,0.005053706
22/01/2009,15.79,-0.053033388
21/01/2009,16.65,0.157057804
20/01/2009,14.23,-0.272101021
16/01/2009,18.68,-0.07624701
15/01/2009,20.16,-0.134832629
14/01/2009,23.07,-0.055230052
13/01/2009,24.38,0.024077543
12/01/2009,23.8,-0.054774622
09/01/2009,25.14,-0.022808696
08/01/2009,25.72,-0.005815097
07/01/2009,25.87,-0.062555497
06/01/2009,27.54,-0.018705581
05/01/2009,28.06,
