Date,Close,MYL
24/01/2011,23.52,0.021922219
21/01/2011,23.01,-0.017234377
20/01/2011,23.41,0.017234377
19/01/2011,23.01,-0.035016387
18/01/2011,23.83,0.044184755
14/01/2011,22.8,0.003074898
13/01/2011,22.73,0.005735732
12/01/2011,22.6,0.000442576
11/01/2011,22.59,0.007553913
10/01/2011,22.42,0.00447028
07/01/2011,22.32,-0.006252812
06/01/2011,22.46,0.034884624
05/01/2011,21.69,0.006475508
04/01/2011,21.55,-0.005091425
03/01/2011,21.66,0.02477341
31/12/2010,21.13,-0.001891254
30/12/2010,21.17,-0.001416097
29/12/2010,21.2,-0.002826191
28/12/2010,21.26,-0.007497692
27/12/2010,21.42,0.000466962
23/12/2010,21.41,0
22/12/2010,21.41,0.009385334
21/12/2010,21.21,0.000471587
20/12/2010,21.2,-0.00938974
17/12/2010,21.4,0.00327639
16/12/2010,21.33,0.022760584
15/12/2010,20.85,0.008186899
14/12/2010,20.68,0.041466948
13/12/2010,19.84,-0.015007785
10/12/2010,20.14,0.001490684
09/12/2010,20.11,0.001492909
08/12/2010,20.08,-0.002486945
07/12/2010,20.13,-0.001489204
06/12/2010,20.16,0.012980711
03/12/2010,19.9,0.008072698
02/12/2010,19.74,-0.002024292
01/12/2010,19.78,0.010673545
30/11/2010,19.57,-0.023732495
29/11/2010,20.04,-0.014367351
26/11/2010,20.33,-0.009302393
24/11/2010,20.52,0.018692133
23/11/2010,20.14,0
22/11/2010,20.14,0.01450388
19/11/2010,19.85,0.030692946
18/11/2010,19.25,0.012545904
17/11/2010,19.01,0.00263366
16/11/2010,18.96,-0.014659948
15/11/2010,19.24,-0.000519615
12/11/2010,19.25,-0.011363759
11/11/2010,19.47,-0.001539646
10/11/2010,19.5,0.001026167
09/11/2010,19.48,-0.02584385
08/11/2010,19.99,-0.007475739
05/11/2010,20.14,-0.004952957
04/11/2010,20.24,0.003960401
03/11/2010,20.16,0
02/11/2010,20.16,-0.000991572
01/11/2010,20.18,-0.006913608
29/10/2010,20.32,-0.008819263
28/10/2010,20.5,0.012270093
27/10/2010,20.25,0.032625227
26/10/2010,19.6,-0.002547772
25/10/2010,19.65,0.013835732
22/10/2010,19.38,0.010895049
21/10/2010,19.17,0.009960764
20/10/2010,18.98,0.007934451
19/10/2010,18.83,-0.005824745
18/10/2010,18.94,-0.019347009
15/10/2010,19.31,0.019347009
14/10/2010,18.94,0.000528123
13/10/2010,18.93,0.010621449
12/10/2010,18.73,0.017775852
11/10/2010,18.4,-0.010810916
08/10/2010,18.6,-0.001074691
07/10/2010,18.62,-0.009088542
06/10/2010,18.79,-0.0031881
05/10/2010,18.85,0.009059481
04/10/2010,18.68,-0.011708489
01/10/2010,18.9,0.004773279
30/09/2010,18.81,0.000531773
29/09/2010,18.8,0
28/09/2010,18.8,0.008010724
27/09/2010,18.65,-0.014373418
24/09/2010,18.92,0.025155193
23/09/2010,18.45,0.004345471
22/09/2010,18.37,0.003817839
21/09/2010,18.3,-0.005449605
20/09/2010,18.4,0.010929071
17/09/2010,18.2,0.002751033
16/09/2010,18.15,0.007188309
15/09/2010,18.02,0
14/09/2010,18.02,0.003892137
13/09/2010,17.95,0.002789402
10/09/2010,17.9,0.011236073
09/09/2010,17.7,0.007371737
08/09/2010,17.57,-0.004542881
07/09/2010,17.65,-0.007900718
03/09/2010,17.79,0.019870083
02/09/2010,17.44,-0.00057323
01/09/2010,17.45,0.016758555
31/08/2010,17.16,0.007604599
30/08/2010,17.03,-0.018039477
27/08/2010,17.34,0.021568892
26/08/2010,16.97,-0.023873041
25/08/2010,17.38,0.001727613
24/08/2010,17.35,-0.011461444
23/08/2010,17.55,0.000569963
20/08/2010,17.54,-0.003414915
19/08/2010,17.6,-0.00961274
18/08/2010,17.77,-0.010078473
17/08/2010,17.95,0.029971144
16/08/2010,17.42,-0.002293579
13/08/2010,17.46,0.000572902
12/08/2010,17.45,-0.00457405
11/08/2010,17.53,-0.031998239
10/08/2010,18.1,0
09/08/2010,18.1,0.025176155
06/08/2010,17.65,0.001133787
05/08/2010,17.63,-0.00621998
04/08/2010,17.74,0.014764607
03/08/2010,17.48,-0.017579131
02/08/2010,17.79,0.022166295
30/07/2010,17.4,-0.005159083
29/07/2010,17.49,-0.023729927
28/07/2010,17.91,-0.010000083
27/07/2010,18.09,-0.010448267
26/07/2010,18.28,0.028858828
23/07/2010,17.76,-0.001687764
22/07/2010,17.79,0.000562272
21/07/2010,17.78,-0.021697652
20/07/2010,18.17,0.003307611
19/07/2010,18.11,0.02233482
16/07/2010,17.71,-0.033863907
15/07/2010,18.32,0.025989851
14/07/2010,17.85,0
13/07/2010,17.85,0.018660423
12/07/2010,17.52,-0.005123837
09/07/2010,17.61,-0.013536586
08/07/2010,17.85,0.02323709
07/07/2010,17.44,0.024377295
06/07/2010,17.02,0.007667392
02/07/2010,16.89,0.001777778
01/07/2010,16.86,-0.010619569
30/06/2010,17.04,-0.012248622
29/06/2010,17.25,-0.024056143
28/06/2010,17.67,-0.014607001
25/06/2010,17.93,0.010653311
24/06/2010,17.74,-0.002814525
23/06/2010,17.79,-0.015616603
22/06/2010,18.07,0.005549404
21/06/2010,17.97,-0.036069484
18/06/2010,18.63,0.014598799
17/06/2010,18.36,0.025373672
16/06/2010,17.9,-0.027006326
15/06/2010,18.39,0.024216924
14/06/2010,17.95,-0.020403244
11/06/2010,18.32,0.002185793
10/06/2010,18.28,0.017660503
09/06/2010,17.96,0.007264631
08/06/2010,17.83,-0.03309734
07/06/2010,18.43,-0.00379096
04/06/2010,18.5,-0.018742182
03/06/2010,18.85,-0.005291018
02/06/2010,18.95,0.000527844
01/06/2010,18.94,-0.026056711
28/05/2010,19.44,-0.01935873
27/05/2010,19.82,0.0255507
26/05/2010,19.32,0.008838113
25/05/2010,19.15,-0.00468873
24/05/2010,19.24,-0.013935709
21/05/2010,19.51,0.003594356
20/05/2010,19.44,-0.039833852
19/05/2010,20.23,0.011934503
18/05/2010,19.99,-0.030058927
17/05/2010,20.6,0.003891055
14/05/2010,20.52,-0.02976696
13/05/2010,21.14,-0.021526334
12/05/2010,21.6,-0.007839561
11/05/2010,21.77,-0.002294105
10/05/2010,21.82,0.022243735
07/05/2010,21.34,-0.001404823
06/05/2010,21.37,-0.021297101
05/05/2010,21.83,0.021765156
04/05/2010,21.36,-0.030885147
03/05/2010,22.03,0.000908265
30/04/2010,22.01,0.01096402
29/04/2010,21.77,0.002759891
28/04/2010,21.71,0.01625297
27/04/2010,21.36,-0.018093743
26/04/2010,21.75,-0.022278712
23/04/2010,22.24,0.012669853
22/04/2010,21.96,-0.005449605
21/04/2010,22.08,0.012303641
20/04/2010,21.81,0.01106512
19/04/2010,21.57,-0.008310297
16/04/2010,21.75,-0.013698844
15/04/2010,22.05,-0.002265007
14/04/2010,22.1,-0.019270146
13/04/2010,22.53,0
12/04/2010,22.53,-0.000443754
09/04/2010,22.54,-0.000443557
08/04/2010,22.55,-0.007510528
07/04/2010,22.72,-0.004829867
06/04/2010,22.83,-0.018229671
05/04/2010,23.25,0.003878479
01/04/2010,23.16,0.019621297
31/03/2010,22.71,0.002645504
30/03/2010,22.65,-0.009666156
29/03/2010,22.87,0.021658305
26/03/2010,22.38,0.005376357
25/03/2010,22.26,-0.01780991
24/03/2010,22.66,-0.011408636
23/03/2010,22.92,0.000436395
22/03/2010,22.91,0.016725742
19/03/2010,22.53,0.007574106
18/03/2010,22.36,0.01169604
17/03/2010,22.1,0.000452591
16/03/2010,22.09,0.006357878
15/03/2010,21.95,0
12/03/2010,21.95,-0.001365809
11/03/2010,21.98,0.007764369
10/03/2010,21.81,0.00921241
09/03/2010,21.61,0.008831105
08/03/2010,21.42,-0.01620781
05/03/2010,21.77,0.022295396
04/03/2010,21.29,0.007543647
03/03/2010,21.13,-0.010357908
02/03/2010,21.35,-0.001404166
01/03/2010,21.38,0.00187266
26/02/2010,21.34,0.030449546
25/02/2010,20.7,0.063830237
24/02/2010,19.42,0.01347869
23/02/2010,19.16,-0.023214868
22/02/2010,19.61,0.027923221
19/02/2010,19.07,0.011073142
18/02/2010,18.86,-0.000530082
17/02/2010,18.87,0.010119927
16/02/2010,18.68,0.020006074
12/02/2010,18.31,0.001092896
11/02/2010,18.29,0.03788754
10/02/2010,17.61,-0.003967135
09/02/2010,17.68,-0.00451468
08/02/2010,17.76,-0.00729316
05/02/2010,17.89,0.006167667
04/02/2010,17.78,-0.012852929
03/02/2010,18.01,-0.010494435
02/02/2010,18.2,0.004405293
01/02/2010,18.12,-0.006052288
29/01/2010,18.23,0.016593301
28/01/2010,17.93,-0.017689792
27/01/2010,18.25,0.008805781
26/01/2010,18.09,0.022925242
25/01/2010,17.68,-0.005640173
22/01/2010,17.78,-0.008958627
21/01/2010,17.94,-0.015487035
20/01/2010,18.22,-0.028140385
19/01/2010,18.74,0.029238683
15/01/2010,18.2,0.018298265
14/01/2010,17.87,0.003363232
13/01/2010,17.81,0.022715344
12/01/2010,17.41,-0.020466888
11/01/2010,17.77,0.019892671
08/01/2010,17.42,-0.034418066
07/01/2010,18.03,-0.01704743
06/01/2010,18.34,-0.009766762
05/01/2010,18.52,-0.010741242
04/01/2010,18.72,0.015612699
31/12/2009,18.43,-0.009719299
30/12/2009,18.61,0
29/12/2009,18.61,-0.004289551
28/12/2009,18.69,-0.002671655
24/12/2009,18.74,0
23/12/2009,18.74,-0.007972405
22/12/2009,18.89,-0.001058201
21/12/2009,18.91,0.035525803
18/12/2009,18.25,-0.009271951
17/12/2009,18.42,-0.023606246
16/12/2009,18.86,-0.009498752
15/12/2009,19.04,0.014282179
14/12/2009,18.77,0.013408621
11/12/2009,18.52,0.019079347
10/12/2009,18.17,0.002755582
09/12/2009,18.12,-0.001103144
08/12/2009,18.14,-0.002202644
07/12/2009,18.18,0.010506041
04/12/2009,17.99,-0.011605546
03/12/2009,18.2,-0.016889533
02/12/2009,18.51,0.015242538
01/12/2009,18.23,0.01994526
30/11/2009,17.87,-0.00780383
27/11/2009,18.01,-0.015427303
25/11/2009,18.29,-0.000546597
24/11/2009,18.3,0.017641031
23/11/2009,17.98,0.024206079
20/11/2009,17.55,0.00686109
19/11/2009,17.43,-0.012542924
18/11/2009,17.65,-0.013506114
17/11/2009,17.89,-0.00557415
16/11/2009,17.99,0.025332061
13/11/2009,17.54,0.016671843
12/11/2009,17.25,-0.014388737
11/11/2009,17.5,-0.003992021
10/11/2009,17.57,-0.019166314
09/11/2009,17.91,0.024874092
06/11/2009,17.47,0.002866153
05/11/2009,17.42,0.032675019
04/11/2009,16.86,0.010134215
03/11/2009,16.69,0.019359346
02/11/2009,16.37,0.007973057
30/10/2009,16.24,-0.015883046
29/10/2009,16.5,0.04525098
28/10/2009,15.77,-0.033055707
27/10/2009,16.3,0.019201581
26/10/2009,15.99,-0.008717365
23/10/2009,16.13,-0.023285366
22/10/2009,16.51,0.023905521
21/10/2009,16.12,-0.011104371
20/10/2009,16.3,-0.014616582
19/10/2009,16.54,-0.007829007
16/10/2009,16.67,-0.004787562
15/10/2009,16.75,0
14/10/2009,16.75,0.022947867
13/10/2009,16.37,-0.016959825
12/10/2009,16.65,-0.008373255
09/10/2009,16.79,0.021066081
08/10/2009,16.44,-0.015092348
07/10/2009,16.69,0.037855558
06/10/2009,16.07,-0.009290869
05/10/2009,16.22,0.021184593
02/10/2009,15.88,0.018430773
01/10/2009,15.59,-0.026583844
30/09/2009,16.01,-0.008706523
29/09/2009,16.15,0.001859313
28/09/2009,16.12,0.003729029
25/09/2009,16.06,-0.005588341
24/09/2009,16.15,-0.003708286
23/09/2009,16.21,0.004947444
22/09/2009,16.13,0.008717365
21/09/2009,15.99,-0.005612737
18/09/2009,16.08,0.023278811
17/09/2009,15.71,-0.008872048
16/09/2009,15.85,0.037934474
15/09/2009,15.26,0.001311476
14/09/2009,15.24,0.00526317
11/09/2009,15.16,-0.020888488
10/09/2009,15.48,0.071626458
09/09/2009,14.41,-0.01924458
08/09/2009,14.69,0.010951513
04/09/2009,14.53,0.014558316
03/09/2009,14.32,-0.001395674
02/09/2009,14.34,0.004893404
01/09/2009,14.27,-0.027645161
31/08/2009,14.67,-0.008822589
28/08/2009,14.8,-0.005390849
27/08/2009,14.88,0.023114557
26/08/2009,14.54,-0.00890112
25/08/2009,14.67,0.002730377
24/08/2009,14.63,0.016540694
21/08/2009,14.39,0.004178279
20/08/2009,14.33,0.018310371
19/08/2009,14.07,0.005702082
18/08/2009,13.99,0.002146691
17/08/2009,13.96,-0.002146691
14/08/2009,13.99,-0.015603153
13/08/2009,14.21,0.043876149
12/08/2009,13.6,0.02155416
11/08/2009,13.31,0.006784798
10/08/2009,13.22,0.002271868
07/08/2009,13.19,0.005321183
06/08/2009,13.12,-0.013626252
05/08/2009,13.3,-0.026707819
04/08/2009,13.66,0.013264749
03/08/2009,13.48,0.021748139
31/07/2009,13.19,0.004559278
30/07/2009,13.13,0.016897483
29/07/2009,12.91,0.027485044
28/07/2009,12.56,0.037311708
27/07/2009,12.1,-0.13507978
24/07/2009,13.85,0.032284535
23/07/2009,13.41,0.035677408
22/07/2009,12.94,-0.013814494
21/07/2009,13.12,0.017685967
20/07/2009,12.89,0.03553473
17/07/2009,12.44,-0.006410278
16/07/2009,12.52,0.012861914
15/07/2009,12.36,0.000809389
14/07/2009,12.35,0.009764113
13/07/2009,12.23,0.004918043
10/07/2009,12.17,-0.019528692
09/07/2009,12.41,0.01461065
08/07/2009,12.23,0.001636662
07/07/2009,12.21,-0.004086642
06/07/2009,12.26,-0.012966146
02/07/2009,12.42,-0.030137094
01/07/2009,12.8,-0.019342963
30/06/2009,13.05,-0.015209419
29/06/2009,13.25,-0.012748579
26/06/2009,13.42,0.011994147
25/06/2009,13.26,0.027524673
24/06/2009,12.9,0.023530497
23/06/2009,12.6,-0.002378122
22/06/2009,12.63,-0.033479187
19/06/2009,13.06,-0.005345564
18/06/2009,13.13,0.009950331
17/06/2009,13,0.005399165
16/06/2009,12.93,-0.010003931
15/06/2009,13.06,-0.041985177
12/06/2009,13.62,-0.012404391
11/06/2009,13.79,0.037684548
10/06/2009,13.28,-0.020127403
09/06/2009,13.55,-0.002211575
08/06/2009,13.58,-0.008797711
05/06/2009,13.7,0.008797711
04/06/2009,13.58,0.023092274
03/06/2009,13.27,-0.018664222
02/06/2009,13.52,-0.00736923
01/06/2009,13.62,0.030565182
29/05/2009,13.21,0.033875448
28/05/2009,12.77,-0.013224619
27/05/2009,12.94,-0.014576399
26/05/2009,13.13,0.042791437
22/05/2009,12.58,-0.003174606
21/05/2009,12.62,-0.016503322
20/05/2009,12.83,-0.00077912
19/05/2009,12.84,-0.02233439
18/05/2009,13.13,0.02858441
15/05/2009,12.76,0.007078284
14/05/2009,12.67,-0.056763703
13/05/2009,13.41,-0.017005955
12/05/2009,13.64,-0.014556298
11/05/2009,13.84,0.008708328
08/05/2009,13.72,0.021363612
07/05/2009,13.43,0.011985162
06/05/2009,13.27,-0.009748859
05/05/2009,13.4,0.011257155
04/05/2009,13.25,0.019048195
01/05/2009,13,-0.019048195
30/04/2009,13.25,-0.09290592
29/04/2009,14.54,0.002065405
28/04/2009,14.51,0.006221935
27/04/2009,14.42,0.009756175
24/04/2009,14.28,-0.004889985
23/04/2009,14.35,0.017575145
22/04/2009,14.1,0.007832009
21/04/2009,13.99,-0.009957408
20/04/2009,14.13,-0.032721332
17/04/2009,14.6,0.012405397
16/04/2009,14.42,0.032420035
15/04/2009,13.96,0.014430265
14/04/2009,13.76,-0.012996573
13/04/2009,13.94,-0.019183537
09/04/2009,14.21,-0.012587579
08/04/2009,14.39,0.026048639
07/04/2009,14.02,-0.024657818
06/04/2009,14.37,0.023232301
03/04/2009,14.04,0.014347448
02/04/2009,13.84,0.032308243
01/04/2009,13.4,-0.00074599
31/03/2009,13.41,0.027212564
30/03/2009,13.05,-0.015209419
27/03/2009,13.25,-0.032668087
26/03/2009,13.69,0.022904585
25/03/2009,13.38,-0.012625493
24/03/2009,13.55,0.007407441
23/03/2009,13.45,0.043303385
20/03/2009,12.88,-0.025298398
19/03/2009,13.21,-0.026887355
18/03/2009,13.57,0.002952032
17/03/2009,13.53,0.036121308
16/03/2009,13.05,-0.016717715
13/03/2009,13.27,0.023638157
12/03/2009,12.96,0.047402239
11/03/2009,12.36,0.002430135
10/03/2009,12.33,0.027128667
09/03/2009,12,0.00250313
06/03/2009,11.97,-0.01492565
05/03/2009,12.15,0.011589534
04/03/2009,12.01,0.047749906
03/03/2009,11.45,-0.014738021
02/03/2009,11.62,-0.067385154
27/02/2009,12.43,-0.013583908
26/02/2009,12.6,-0.038151766
25/02/2009,13.09,0.010752792
24/02/2009,12.95,0.006196767
23/02/2009,12.87,0.020408872
20/02/2009,12.61,0.086074609
19/02/2009,11.57,0.00868061
18/02/2009,11.47,0.003493453
17/02/2009,11.43,-0.031858054
13/02/2009,11.8,-0.010956705
12/02/2009,11.93,0.009263224
11/02/2009,11.82,0.039694599
10/02/2009,11.36,-0.045599297
09/02/2009,11.89,0.00675108
06/02/2009,11.81,0.015358664
05/02/2009,11.63,-0.000859476
04/02/2009,11.64,0.007762005
03/02/2009,11.55,0.012195273
02/02/2009,11.41,0.007036089
30/01/2009,11.33,-0.008787403
29/01/2009,11.43,-0.019064702
28/01/2009,11.65,0.012089957
27/01/2009,11.51,0.015762148
26/01/2009,11.33,0.035942773
23/01/2009,10.93,-0.019030932
22/01/2009,11.14,0.0309961
21/01/2009,10.8,0.041593897
20/01/2009,10.36,-0.059943036
16/01/2009,11,0.032335381
15/01/2009,10.65,0.0018797
14/01/2009,10.63,-0.038750236
13/01/2009,11.05,0.000905387
12/01/2009,11.04,0.033152207
09/01/2009,10.68,0.016997576
08/01/2009,10.5,0.02996841
07/01/2009,10.19,-0.013645436
06/01/2009,10.33,0.046566115
05/01/2009,9.86,
