Date,Close,ABT
25/01/2011,47.96,-0.00436909
24/01/2011,48.17,0.005203467
21/01/2011,47.92,-0.000834376
20/01/2011,47.96,0.013222986
19/01/2011,47.33,0.002750451
18/01/2011,47.2,0.006589459
14/01/2011,46.89,-0.010184684
13/01/2011,47.37,-0.004423388
12/01/2011,47.58,-0.005449605
11/01/2011,47.84,-0.002088119
10/01/2011,47.94,-0.008929558
07/01/2011,48.37,0.004143366
06/01/2011,48.17,-0.002073829
05/01/2011,48.27,0
04/01/2011,48.27,0.009366288
03/01/2011,47.82,-0.001880289
31/12/2010,47.91,0.00712194
30/12/2010,47.57,0.00315823
29/12/2010,47.42,0.000632845
28/12/2010,47.39,0.000211037
27/12/2010,47.38,-0.009034624
23/12/2010,47.81,-0.000627287
22/12/2010,47.84,-0.003338901
21/12/2010,48,-0.005609239
20/12/2010,48.27,-0.002689564
17/12/2010,48.4,-0.003300333
16/12/2010,48.56,0.009102256
15/12/2010,48.12,0.001455756
14/12/2010,48.05,0.011933566
13/12/2010,47.48,-0.002944271
10/12/2010,47.62,0.0103431
09/12/2010,47.13,0.008523384
08/12/2010,46.73,-0.003418076
07/12/2010,46.89,-0.000639591
06/12/2010,46.92,-0.009545093
03/12/2010,47.37,-0.005053706
02/12/2010,47.61,0.012682478
01/12/2010,47.01,0.010693002
30/11/2010,46.51,0.000430108
29/11/2010,46.49,-0.006645967
26/11/2010,46.8,-0.003412973
24/11/2010,46.96,0.00021297
23/11/2010,46.95,-0.006369448
22/11/2010,47.25,-0.003169575
19/11/2010,47.4,-0.004630612
18/11/2010,47.62,-0.003772798
17/11/2010,47.8,0.002933168
16/11/2010,47.66,-0.010436329
15/11/2010,48.16,-0.008683123
12/11/2010,48.58,-0.024401373
11/11/2010,49.78,-0.007803942
10/11/2010,50.17,0.002394733
09/11/2010,50.05,-0.007960241
08/11/2010,50.45,-0.009273027
05/11/2010,50.92,0.000785855
04/11/2010,50.88,-0.00313972
03/11/2010,51.04,0.00313972
02/11/2010,50.88,0.005518343
01/11/2010,50.6,-0.014128963
29/10/2010,51.32,-0.008343892
28/10/2010,51.75,0.002127866
27/10/2010,51.64,-0.020129118
26/10/2010,52.69,0.003422057
25/10/2010,52.51,-0.000951747
22/10/2010,52.56,-0.005313105
21/10/2010,52.84,0.007980282
20/10/2010,52.42,-0.008547872
19/10/2010,52.87,-0.015018116
18/10/2010,53.67,0.009359859
15/10/2010,53.17,-0.000752021
14/10/2010,53.21,0.000563963
13/10/2010,53.18,-0.006186167
12/10/2010,53.51,0.013167986
11/10/2010,52.81,0
08/10/2010,52.81,0.004364747
07/10/2010,52.58,-0.007578665
06/10/2010,52.98,-0.001885726
05/10/2010,53.08,0.010796582
04/10/2010,52.51,-0.001332192
01/10/2010,52.58,0.006487334
30/09/2010,52.24,-0.00477419
29/09/2010,52.49,0.002097836
28/09/2010,52.38,0.00535989
27/09/2010,52.1,0.003075743
24/09/2010,51.94,0.006567534
23/09/2010,51.6,-0.00752972
22/09/2010,51.99,-0.003072789
21/09/2010,52.15,-0.002107079
20/09/2010,52.26,0.011934694
17/09/2010,51.64,0.000581114
16/09/2010,51.61,-0.000968336
15/09/2010,51.66,0.004851082
14/09/2010,51.41,-0.000777756
13/09/2010,51.45,-0.001747743
10/09/2010,51.54,0.008769422
09/09/2010,51.09,0.012606037
08/09/2010,50.45,-0.00079255
07/09/2010,50.49,-0.004939257
03/09/2010,50.74,0.002565369
02/09/2010,50.61,0.006740708
01/09/2010,50.27,0.018673367
31/08/2010,49.34,-0.003035518
30/08/2010,49.49,-0.007047246
27/08/2010,49.84,0.006845205
26/08/2010,49.5,-0.00644384
25/08/2010,49.82,0.006847962
24/08/2010,49.48,-0.006044749
23/08/2010,49.78,0.008878186
20/08/2010,49.34,0.000405433
19/08/2010,49.32,-0.018282779
18/08/2010,50.23,-0.009116195
17/08/2010,50.69,0.006928663
16/08/2010,50.34,0.005577704
13/08/2010,50.06,-0.006570457
12/08/2010,50.39,0
11/08/2010,50.39,-0.021206371
10/08/2010,51.47,0.011529195
09/08/2010,50.88,0.006111404
06/08/2010,50.57,0.01173559
05/08/2010,49.98,-0.003993616
04/08/2010,50.18,0.003593536
03/08/2010,50,0.003405793
02/08/2010,49.83,0.015165592
30/07/2010,49.08,0.002039568
29/07/2010,48.98,-0.004887993
28/07/2010,49.22,-0.001015332
27/07/2010,49.27,0.000609075
26/07/2010,49.24,0.006315596
23/07/2010,48.93,-0.001633654
22/07/2010,49.01,0.006756091
21/07/2010,48.68,0.025170336
20/07/2010,47.47,0.001264756
19/07/2010,47.41,0.007197322
16/07/2010,47.07,-0.019981735
15/07/2010,48.02,0.003546473
14/07/2010,47.85,0.003768849
13/07/2010,47.67,-0.003141693
12/07/2010,47.82,-0.004381854
09/07/2010,48.03,-0.001456361
08/07/2010,48.1,0.008141158
07/07/2010,47.71,0.021611011
06/07/2010,46.69,0.004938282
02/07/2010,46.46,0
01/07/2010,46.46,-0.006864034
30/06/2010,46.78,0.002782834
29/06/2010,46.65,-0.011297147
28/06/2010,47.18,-0.000211932
25/06/2010,47.19,-0.005705245
24/06/2010,47.46,-0.002104821
23/06/2010,47.56,-0.009000584
22/06/2010,47.99,-0.006438905
21/06/2010,48.3,-0.009683809
18/06/2010,48.77,0.002874745
17/06/2010,48.63,-0.003284749
16/06/2010,48.79,0.012788953
15/06/2010,48.17,0.017592077
14/06/2010,47.33,0.002750451
11/06/2010,47.2,0
10/06/2010,47.2,0.028800615
09/06/2010,45.86,-0.009764643
08/06/2010,46.31,0.001728982
07/06/2010,46.23,-0.006468328
04/06/2010,46.53,-0.025462865
03/06/2010,47.73,0.005251561
02/06/2010,47.48,0.011438379
01/06/2010,46.94,-0.013121881
28/05/2010,47.56,-0.006496932
27/05/2010,47.87,0.014730906
26/05/2010,47.17,-0.001271187
25/05/2010,47.23,-0.006962788
24/05/2010,47.56,0.013121881
21/05/2010,46.94,0.009848078
20/05/2010,46.48,-0.030928116
19/05/2010,47.94,-0.002291906
18/05/2010,48.05,-0.007877321
17/05/2010,48.43,-0.001444342
14/05/2010,48.5,-0.002265473
13/05/2010,48.61,-0.011047576
12/05/2010,49.15,-0.005073578
11/05/2010,49.4,-0.005853281
10/05/2010,49.69,0.019714082
07/05/2010,48.72,-0.005730675
06/05/2010,49,-0.023198216
05/05/2010,50.15,-0.000797289
04/05/2010,50.19,-0.013457555
03/05/2010,50.87,-0.005684618
30/04/2010,51.16,0.008046359
29/04/2010,50.75,0.00950314
28/04/2010,50.27,0.009996085
27/04/2010,49.77,-0.011983367
26/04/2010,50.37,-0.016343772
23/04/2010,51.2,0.001563722
22/04/2010,51.12,-0.012828164
21/04/2010,51.78,-0.024419374
20/04/2010,53.06,0.002830992
19/04/2010,52.91,0.012361097
16/04/2010,52.26,-0.001911681
15/04/2010,52.36,0.000955384
14/04/2010,52.31,0.000573669
13/04/2010,52.28,-0.007432145
12/04/2010,52.67,-0.00113852
09/04/2010,52.73,0.008570665
08/04/2010,52.28,-0.004199281
07/04/2010,52.5,-0.00645531
06/04/2010,52.84,-0.001701806
05/04/2010,52.93,-0.000566626
01/04/2010,52.96,0.005301035
31/03/2010,52.68,0.003232249
30/03/2010,52.51,-0.011549878
29/03/2010,53.12,0.004150166
26/03/2010,52.9,-0.011652077
25/03/2010,53.52,-0.006518321
24/03/2010,53.87,-0.008686867
23/03/2010,54.34,0.008686867
22/03/2010,53.87,0.007640026
19/03/2010,53.46,-0.00578198
18/03/2010,53.77,-0.013485011
17/03/2010,54.5,-0.00329731
16/03/2010,54.68,-0.002192182
15/03/2010,54.8,0.005122587
12/03/2010,54.52,-0.018535875
11/03/2010,55.54,0.009224991
10/03/2010,55.03,0.004188297
09/03/2010,54.8,0.006958461
08/03/2010,54.42,0.00183925
05/03/2010,54.32,0.004428052
04/03/2010,54.08,0
03/03/2010,54.08,-0.009203084
02/03/2010,54.58,0.005327467
01/03/2010,54.29,0.000184213
26/02/2010,54.28,0.002952032
25/02/2010,54.12,-0.003872757
24/02/2010,54.33,0.006648224
23/02/2010,53.97,-0.007935817
22/02/2010,54.4,0.000367715
19/02/2010,54.38,-0.010791143
18/02/2010,54.97,0.004010213
17/02/2010,54.75,0.002926653
16/02/2010,54.59,0.012163806
12/02/2010,53.93,0.007257871
11/02/2010,53.54,0.005243458
10/02/2010,53.26,-0.001688397
09/02/2010,53.35,0
08/02/2010,53.35,-0.011554359
05/02/2010,53.97,0.002783191
04/02/2010,53.82,-0.015304069
03/02/2010,54.65,0.003850037
02/02/2010,54.44,0.020412659
01/02/2010,53.34,0.007527322
29/01/2010,52.94,-0.018898495
28/01/2010,53.95,0.000927214
27/01/2010,53.9,-0.010703184
26/01/2010,54.48,-0.004030048
25/01/2010,54.7,0.003479538
22/01/2010,54.51,-0.019079347
21/01/2010,55.56,-0.01216473
20/01/2010,56.24,0.000711491
19/01/2010,56.2,0.012713933
15/01/2010,55.49,0.002526165
14/01/2010,55.35,0.001084599
13/01/2010,55.29,0.002172733
12/01/2010,55.17,-0.00289593
11/01/2010,55.33,0.005073394
08/01/2010,55.05,0.005099264
07/01/2010,54.77,0.008250116
06/01/2010,54.32,0.005538135
05/01/2010,54.02,-0.008112139
04/01/2010,54.46,0.008667643
31/12/2009,53.99,-0.010135533
30/12/2009,54.54,0.00514707
29/12/2009,54.26,-0.004963702
28/12/2009,54.53,0.006993035
24/12/2009,54.15,0.001108648
23/12/2009,54.09,-0.000554477
22/12/2009,54.12,0.003702337
21/12/2009,53.92,0.010814948
18/12/2009,53.34,-0.004489345
17/12/2009,53.58,-0.005583487
16/12/2009,53.88,-0.002039493
15/12/2009,53.99,0.003897193
14/12/2009,53.78,0.00018596
11/12/2009,53.77,-0.005563813
10/12/2009,54.07,0.008543886
09/12/2009,53.61,0.006925624
08/12/2009,53.24,-0.007857851
07/12/2009,53.66,-0.002233806
04/12/2009,53.78,-0.008516993
03/12/2009,54.24,-0.003680534
02/12/2009,54.44,-0.000734484
01/12/2009,54.48,-0.000183537
30/11/2009,54.49,0.007552767
27/11/2009,54.08,-0.006083529
25/11/2009,54.41,0.003129317
24/11/2009,54.24,0.020676903
23/11/2009,53.13,-0.009553318
20/11/2009,53.64,0.012758147
19/11/2009,52.96,-0.004145474
18/11/2009,53.18,-0.002441545
17/11/2009,53.31,-0.005984682
16/11/2009,53.63,0.012760541
13/11/2009,52.95,-0.005274075
12/11/2009,53.23,-0.000563433
11/11/2009,53.26,0.00867439
10/11/2009,52.8,0.008559253
09/11/2009,52.35,0.015787775
06/11/2009,51.53,-0.001745032
05/11/2009,51.62,0.013849826
04/11/2009,50.91,0.009473132
03/11/2009,50.43,-0.009473132
02/11/2009,50.91,0.006700853
30/10/2009,50.57,-0.005718245
29/10/2009,50.86,-0.003140953
28/10/2009,51.02,-0.003912368
27/10/2009,51.22,0.00646364
26/10/2009,50.89,-0.008219224
23/10/2009,51.31,-0.016621952
22/10/2009,52.17,0.019745125
21/10/2009,51.15,-0.013785288
20/10/2009,51.86,-0.007109262
19/10/2009,52.23,0.015435383
16/10/2009,51.43,-0.00928979
15/10/2009,51.91,0.013771918
14/10/2009,51.2,0.030741142
13/10/2009,49.65,-0.007024615
12/10/2009,50,-0.001598721
09/10/2009,50.08,-0.000598862
08/10/2009,50.11,0.001397903
07/10/2009,50.04,-0.002793855
06/10/2009,50.18,-0.00298478
05/10/2009,50.33,0.009783446
02/10/2009,49.84,0.023549606
01/10/2009,48.68,-0.016098157
30/09/2009,49.47,0.00750739
29/09/2009,49.1,0.010647111
28/09/2009,48.58,0.02606758
25/09/2009,47.33,0.008274153
24/09/2009,46.94,0.017406693
23/09/2009,46.13,-0.012922859
22/09/2009,46.73,0.004504029
21/09/2009,46.52,0.011893318
18/09/2009,45.97,-0.008448009
17/09/2009,46.36,-0.00773532
16/09/2009,46.72,-0.007888326
15/09/2009,47.09,-0.00508368
14/09/2009,47.33,0.010620321
11/09/2009,46.83,-0.000853789
10/09/2009,46.87,0.010940793
09/09/2009,46.36,0.00975406
08/09/2009,45.91,0.006117563
04/09/2009,45.63,0.01257046
03/09/2009,45.06,0.001332445
02/09/2009,45,-0.002663117
01/09/2009,45.12,-0.002434976
31/08/2009,45.23,-0.015140169
28/08/2009,45.92,-0.014914358
27/08/2009,46.61,0.011653131
26/08/2009,46.07,0.003261227
25/08/2009,45.92,-0.003478264
24/08/2009,46.08,0.0150872
21/08/2009,45.39,0.002426383
20/08/2009,45.28,0.002432284
19/08/2009,45.17,0.018771501
18/08/2009,44.33,-0.009653235
17/08/2009,44.76,0.008976721
14/08/2009,44.36,0.00090212
13/08/2009,44.32,0.007019162
12/08/2009,44.01,-0.015556621
11/08/2009,44.7,0.004034975
10/08/2009,44.52,0.015391884
07/08/2009,43.84,0.004801656
06/08/2009,43.63,-0.008444647
05/08/2009,44,-0.006795043
04/08/2009,44.3,-0.011669791
03/08/2009,44.82,-0.003785774
31/07/2009,44.99,-0.015658055
30/07/2009,45.7,0.000218842
29/07/2009,45.69,0.005706776
28/07/2009,45.43,0.008843745
27/07/2009,45.03,0.000444247
24/07/2009,45.01,0.026338045
23/07/2009,43.84,-0.008630533
22/07/2009,44.22,-0.017485314
21/07/2009,45,-0.000222198
20/07/2009,45.01,0.012069883
17/07/2009,44.47,-0.010513462
16/07/2009,44.94,-0.007537167
15/07/2009,45.28,-0.026371802
14/07/2009,46.49,0.007340275
13/07/2009,46.15,0.016164616
10/07/2009,45.41,-0.011386153
09/07/2009,45.93,-0.008239422
08/07/2009,46.31,0.021168275
07/07/2009,45.34,-0.014451751
06/07/2009,46,-0.006068506
02/07/2009,46.28,-0.00774864
01/07/2009,46.64,-0.008539762
30/06/2009,47.04,-0.016445658
29/06/2009,47.82,0.008189022
26/06/2009,47.43,-0.012362651
25/06/2009,48.02,0.021682778
24/06/2009,46.99,0.00277038
23/06/2009,46.86,0.003206159
22/06/2009,46.71,-0.01845423
19/06/2009,47.58,-0.001679967
18/06/2009,47.66,0.03719172
17/06/2009,45.92,0.026256335
16/06/2009,44.73,0
15/06/2009,44.73,-0.015308119
12/06/2009,45.42,0.019115941
11/06/2009,44.56,0.009243669
10/06/2009,44.15,-0.004519782
09/06/2009,44.35,-0.008531709
08/06/2009,44.73,-0.005573529
05/06/2009,44.98,0.005126502
04/06/2009,44.75,-0.008234162
03/06/2009,45.12,-0.000664673
02/06/2009,45.15,0.003772333
01/06/2009,44.98,-0.001776988
29/05/2009,45.06,0.010261076
28/05/2009,44.6,0.00471964
27/05/2009,44.39,-0.004046768
26/05/2009,44.57,0.01423592
22/05/2009,43.94,0.014210645
21/05/2009,43.32,0.00555557
20/05/2009,43.08,0.004653336
19/05/2009,42.88,-0.007434978
18/05/2009,43.2,-0.002773927
15/05/2009,43.32,-0.029791857
14/05/2009,44.63,-0.019306047
13/05/2009,45.5,0.001979981
12/05/2009,45.41,0.011962925
11/05/2009,44.87,-0.001336303
08/05/2009,44.93,0.006923534
07/05/2009,44.62,0.038611307
06/05/2009,42.93,-0.018463483
05/05/2009,43.73,0.01265694
04/05/2009,43.18,0.039202186
01/05/2009,41.52,-0.007916558
30/04/2009,41.85,-0.01823183
29/04/2009,42.62,-0.00910902
28/04/2009,43.01,-0.003481494
27/04/2009,43.16,0.001623189
24/04/2009,43.09,-0.006246406
23/04/2009,43.36,0.020033281
22/04/2009,42.5,-0.043059489
21/04/2009,44.37,0.006330566
20/04/2009,44.09,0.004546496
17/04/2009,43.89,0.027721803
16/04/2009,42.69,0.000702988
15/04/2009,42.66,-0.046935477
14/04/2009,44.71,0.007408273
13/04/2009,44.38,0.007917698
09/04/2009,44.03,0.008209852
08/04/2009,43.67,0.01732345
07/04/2009,42.92,-0.010199439
06/04/2009,43.36,-0.017375837
03/04/2009,44.12,-0.028158285
02/04/2009,45.38,-0.028672685
01/04/2009,46.7,-0.021187233
31/03/2009,47.7,-0.003975316
30/03/2009,47.89,0.027306173
27/03/2009,46.6,0.003224076
26/03/2009,46.45,0.009083107
25/03/2009,46.03,-0.00929837
24/03/2009,46.46,-0.048318577
23/03/2009,48.76,0.025338843
20/03/2009,47.54,0.000210371
19/03/2009,47.53,-0.022879534
18/03/2009,48.63,-0.010432743
17/03/2009,49.14,0.026602249
16/03/2009,47.85,0.021120109
13/03/2009,46.85,0.004278081
12/03/2009,46.65,0.047858123
11/03/2009,44.47,-0.054907175
10/03/2009,46.98,0.007049052
09/03/2009,46.65,-0.005131506
06/03/2009,46.89,0.018293849
05/03/2009,46.04,-0.02445949
04/03/2009,47.18,0.029249397
03/03/2009,45.82,-0.026277627
02/03/2009,47.04,-0.0063573
27/02/2009,47.34,-0.066200637
26/02/2009,50.58,-0.058365892
25/02/2009,53.62,-0.020672571
24/02/2009,54.74,0.024783958
23/02/2009,53.4,-0.011728702
20/02/2009,54.03,-0.007927039
19/02/2009,54.46,0.004785579
18/02/2009,54.2,0.004993999
17/02/2009,53.93,-0.018554771
13/02/2009,54.94,-0.021428748
12/02/2009,56.13,0.007690282
11/02/2009,55.7,-0.001614495
10/02/2009,55.79,-0.025833001
09/02/2009,57.25,0.001748252
06/02/2009,57.15,0.01090792
05/02/2009,56.53,0.011028216
04/02/2009,55.91,-0.018957074
03/02/2009,56.98,0.025056842
02/02/2009,55.57,0.002342132
30/01/2009,55.44,0.000541272
29/01/2009,55.41,0.008154435
28/01/2009,54.96,0.010425334
27/01/2009,54.39,0.006270769
26/01/2009,54.05,0.023208977
23/01/2009,52.81,-0.003780008
22/01/2009,53.01,0.013101868
21/01/2009,52.32,0.061485084
20/01/2009,49.2,-0.014528101
16/01/2009,49.92,0.014121679
15/01/2009,49.22,-0.00506638
14/01/2009,49.47,-0.011855861
13/01/2009,50.06,0
12/01/2009,50.06,-0.021931137
09/01/2009,51.17,-0.000586109
08/01/2009,51.2,0.010997754
07/01/2009,50.64,-0.005513996
06/01/2009,50.92,-0.033220513
05/01/2009,52.64,
