Date,Close,CSX
21/01/2011,67.64,-0.001477323
20/01/2011,67.74,-0.008379321
19/01/2011,68.31,-0.009180392
18/01/2011,68.94,-0.0039088
14/01/2011,69.21,-0.000866551
13/01/2011,69.27,0.008262713
12/01/2011,68.7,0.010241494
11/01/2011,68,0.000294161
10/01/2011,67.98,0.002798853
07/01/2011,67.79,0.023281159
06/01/2011,66.23,0.005146848
05/01/2011,65.89,0.007311533
04/01/2011,65.41,-0.003510114
03/01/2011,65.64,0.015816069
31/12/2010,64.61,0.002324321
30/12/2010,64.46,0.001552554
29/12/2010,64.36,0.000621697
28/12/2010,64.32,0.001711663
27/12/2010,64.21,0.00828842
23/12/2010,63.68,-0.004699993
22/12/2010,63.98,-0.000156287
21/12/2010,63.99,0.011157498
20/12/2010,63.28,-0.005987098
17/12/2010,63.66,-0.004545106
16/12/2010,63.95,0.013697766
15/12/2010,63.08,-0.008524124
14/12/2010,63.62,-0.002511775
13/12/2010,63.78,-0.005004702
10/12/2010,64.1,0.00296852
09/12/2010,63.91,0.012596608
08/12/2010,63.11,-0.015721122
07/12/2010,64.11,0.001717275
06/12/2010,64,-0.006385817
03/12/2010,64.41,0.005917177
02/12/2010,64.03,0.017169832
01/12/2010,62.94,0.034427643
30/11/2010,60.81,-0.015825438
29/11/2010,61.78,0.001782098
26/11/2010,61.67,-0.003722591
24/11/2010,61.9,0.028013954
23/11/2010,60.19,-0.026558938
22/11/2010,61.81,-0.010140932
19/11/2010,62.44,0.01095019
18/11/2010,61.76,0.01879601
17/11/2010,60.61,0.005625428
16/11/2010,60.27,-0.018412488
15/11/2010,61.39,0.008835136
12/11/2010,60.85,-0.002462045
11/11/2010,61,-0.011572128
10/11/2010,61.71,0.008789119
09/11/2010,61.17,-0.017180325
08/11/2010,62.23,0.006933834
05/11/2010,61.8,-0.011583141
04/11/2010,62.52,-0.004627791
03/11/2010,62.81,0.00670929
02/11/2010,62.39,0.011607417
01/11/2010,61.67,0.003573753
29/10/2010,61.45,0.014754366
28/10/2010,60.55,0.001487481
27/10/2010,60.46,-0.013145112
26/10/2010,61.26,0.000326531
25/10/2010,61.24,0.000980232
22/10/2010,61.18,0.009690476
21/10/2010,60.59,0.000825559
20/10/2010,60.54,0.022889647
19/10/2010,59.17,-0.015927908
18/10/2010,60.12,0.009694209
15/10/2010,59.54,-0.006528859
14/10/2010,59.93,0.004515435
13/10/2010,59.66,0.041059479
12/10/2010,57.26,-0.015767458
11/10/2010,58.17,0.011758738
08/10/2010,57.49,0.014013191
07/10/2010,56.69,-0.002114538
06/10/2010,56.81,0.013289821
05/10/2010,56.06,0.029139696
04/10/2010,54.45,-0.012955204
01/10/2010,55.16,-0.002896454
30/09/2010,55.32,-0.006127249
29/09/2010,55.66,-0.003049603
28/09/2010,55.83,-0.000179099
27/09/2010,55.84,-0.005358112
24/09/2010,56.14,0.031668257
23/09/2010,54.39,-0.01839928
22/09/2010,55.4,-0.011664556
21/09/2010,56.05,0.01419483
20/09/2010,55.26,0.006535971
17/09/2010,54.9,0.002553348
16/09/2010,54.76,-0.013242824
15/09/2010,55.49,0.006690198
14/09/2010,55.12,0.000725953
13/09/2010,55.08,0.006557401
10/09/2010,54.72,0.013800937
09/09/2010,53.97,-0.012520878
08/09/2010,54.65,0.021828466
07/09/2010,53.47,-0.003733437
03/09/2010,53.67,0.015207277
02/09/2010,52.86,0.017365192
01/09/2010,51.95,0.040461136
31/08/2010,49.89,0.015757902
30/08/2010,49.11,-0.013751481
27/08/2010,49.79,0.027075445
26/08/2010,48.46,0.013713076
25/08/2010,47.8,0.007349114
24/08/2010,47.45,-0.024769713
23/08/2010,48.64,-0.023367923
20/08/2010,49.79,-0.00999209
19/08/2010,50.29,-0.027844936
18/08/2010,51.71,0.008740465
17/08/2010,51.26,0.019303337
16/08/2010,50.28,-0.002185359
13/08/2010,50.39,-0.006527567
12/08/2010,50.72,-0.006485234
11/08/2010,51.05,-0.044068433
10/08/2010,53.35,-0.009699759
09/08/2010,53.87,0.008762991
06/08/2010,53.4,-0.02203997
05/08/2010,54.59,0.005142344
04/08/2010,54.31,0.010923
03/08/2010,53.72,-0.00297398
02/08/2010,53.88,0.021764461
30/07/2010,52.72,0.004181721
29/07/2010,52.5,-0.003992021
28/07/2010,52.71,-0.005298026
27/07/2010,52.99,-0.016284871
26/07/2010,53.86,0.022721849
23/07/2010,52.65,0.017821685
22/07/2010,51.72,0.033421628
21/07/2010,50.02,-0.01172626
20/07/2010,50.61,0.016335025
19/07/2010,49.79,-0.006605969
16/07/2010,50.12,-0.03720813
15/07/2010,52.02,0.001539054
14/07/2010,51.94,0.004244652
13/07/2010,51.72,-0.014206421
12/07/2010,52.46,0.013433324
09/07/2010,51.76,0.019509007
08/07/2010,50.76,0.028981743
07/07/2010,49.31,0.03781833
06/07/2010,47.48,-0.004622828
02/07/2010,47.7,-0.029538448
01/07/2010,49.13,-0.010125643
30/06/2010,49.63,-0.006427015
29/06/2010,49.95,-0.047120436
28/06/2010,52.36,0.00210305
25/06/2010,52.25,0.010775552
24/06/2010,51.69,-0.031984451
23/06/2010,53.37,-0.002058962
22/06/2010,53.48,-0.045865351
21/06/2010,55.99,0.018749423
18/06/2010,54.95,-0.000545802
17/06/2010,54.98,0.023184111
16/06/2010,53.72,0.001863239
15/06/2010,53.62,0.033181544
14/06/2010,51.87,-0.005383593
11/06/2010,52.15,0.007313351
10/06/2010,51.77,0.05112048
09/06/2010,49.19,-0.001219017
08/06/2010,49.25,0.01205203
07/06/2010,48.66,-0.027565588
04/06/2010,50.02,-0.058246275
03/06/2010,53.02,-0.009012453
02/06/2010,53.5,0.037517492
01/06/2010,51.53,-0.013875729
28/05/2010,52.25,-0.007056385
27/05/2010,52.62,0.034806298
26/05/2010,50.82,0.00671276
25/05/2010,50.48,0.000198118
24/05/2010,50.47,-0.012209683
21/05/2010,51.09,0.026377335
20/05/2010,49.76,-0.065342057
19/05/2010,53.12,-0.014391427
18/05/2010,53.89,-0.014370181
17/05/2010,54.67,-0.006563378
14/05/2010,55.03,-0.016579944
13/05/2010,55.95,-0.014020995
12/05/2010,56.74,0.020656005
11/05/2010,55.58,0.005955084
10/05/2010,55.25,0.047822307
07/05/2010,52.67,-0.008695707
06/05/2010,53.13,-0.012903405
05/05/2010,53.82,-0.027670112
04/05/2010,55.33,-0.038469691
03/05/2010,57.5,0.025540798
30/04/2010,56.05,-0.021707373
29/04/2010,57.28,0.024744988
28/04/2010,55.88,0.002867385
27/04/2010,55.72,-0.022712119
26/04/2010,57,0.003162891
23/04/2010,56.82,0.019908229
22/04/2010,55.7,0.003777323
21/04/2010,55.49,0.005058728
20/04/2010,55.21,0.018463188
19/04/2010,54.2,-0.004418269
16/04/2010,54.44,-0.014769163
15/04/2010,55.25,-0.0037937
14/04/2010,55.46,0.040101014
13/04/2010,53.28,0.007535831
12/04/2010,52.88,-0.001511716
09/04/2010,52.96,-0.000377572
08/04/2010,52.98,0.020210411
07/04/2010,51.92,-0.010346902
06/04/2010,52.46,-0.002855241
05/04/2010,52.61,0.007823721
01/04/2010,52.2,0.025219571
31/03/2010,50.9,-0.008412453
30/03/2010,51.33,-0.003500587
29/03/2010,51.51,0.010146429
26/03/2010,50.99,-0.003719296
25/03/2010,51.18,0.001564334
24/03/2010,51.1,-0.012639935
23/03/2010,51.75,-0.000965717
22/03/2010,51.8,0.005614186
19/03/2010,51.51,-0.006578971
18/03/2010,51.85,0.012029637
17/03/2010,51.23,-0.006032907
16/03/2010,51.54,0.008182395
15/03/2010,51.12,0.002742411
12/03/2010,50.98,0.005902043
11/03/2010,50.68,0.015710774
10/03/2010,49.89,0.007443953
09/03/2010,49.52,0.009944273
08/03/2010,49.03,0.00122449
05/03/2010,48.97,0.018757635
04/03/2010,48.06,0.001665973
03/03/2010,47.98,-0.010160792
02/03/2010,48.47,0.003099496
01/03/2010,48.32,0.017958303
26/02/2010,47.46,-0.00147384
25/02/2010,47.53,0.005273718
24/02/2010,47.28,0.005939771
23/02/2010,47,0.00383714
22/02/2010,46.82,0.00106849
19/02/2010,46.77,0.007942513
18/02/2010,46.4,0.006269613
17/02/2010,46.11,0
16/02/2010,46.11,0.026592051
12/02/2010,44.9,-0.00355714
11/02/2010,45.06,0.044936083
10/02/2010,43.08,0
09/02/2010,43.08,0.01331951
08/02/2010,42.51,-0.009598575
05/02/2010,42.92,0.013841863
04/02/2010,42.33,-0.038920826
03/02/2010,44.01,-0.010622769
02/02/2010,44.48,0.014721136
01/02/2010,43.83,0.022379524
29/01/2010,42.86,-0.018951341
28/01/2010,43.68,-0.041700729
27/01/2010,45.54,0.005284028
26/01/2010,45.3,0.007756272
25/01/2010,44.95,0.018637567
22/01/2010,44.12,-0.027717465
21/01/2010,45.36,-0.04293616
20/01/2010,47.35,-0.064604517
19/01/2010,50.51,0.009348651
15/01/2010,50.04,-0.01014026
14/01/2010,50.55,-0.009254767
13/01/2010,51.02,0.006094583
12/01/2010,50.71,-0.02242465
11/01/2010,51.86,-0.009977059
08/01/2010,52.38,0.047302154
07/01/2010,49.96,-0.006981179
06/01/2010,50.31,0.00318535
05/01/2010,50.15,0.026059449
04/01/2010,48.86,0.007601475
31/12/2009,48.49,-0.012908693
30/12/2009,49.12,-0.000814001
29/12/2009,49.16,-0.008507242
28/12/2009,49.58,-0.016403648
24/12/2009,50.4,0.00896867
23/12/2009,49.95,0.009453958
22/12/2009,49.48,0.006284866
21/12/2009,49.17,0.014338632
18/12/2009,48.47,0.000206334
17/12/2009,48.46,-0.027677794
16/12/2009,49.82,0.004425676
15/12/2009,49.6,0.004850454
14/12/2009,49.36,0.008545322
11/12/2009,48.94,0.003479688
10/12/2009,48.77,0.027438845
09/12/2009,47.45,-0.00147415
08/12/2009,47.52,-0.032504673
07/12/2009,49.09,-0.020964283
04/12/2009,50.13,0.038223803
03/12/2009,48.25,-0.012358551
02/12/2009,48.85,0.000614314
01/12/2009,48.82,0.027831495
30/11/2009,47.48,-0.001052521
27/11/2009,47.53,-0.01399793
25/11/2009,48.2,0.00415801
24/11/2009,48,-0.014067257
23/11/2009,48.68,0.001233299
20/11/2009,48.62,-0.010638398
19/11/2009,49.14,-0.017349638
18/11/2009,50,-0.00039992
17/11/2009,50.02,0.008432092
16/11/2009,49.6,0.013191465
13/11/2009,48.95,0.013367808
12/11/2009,48.3,0.001657688
11/11/2009,48.22,0.009794806
10/11/2009,47.75,-0.014759648
09/11/2009,48.46,0.016016983
06/11/2009,47.69,0.016917299
05/11/2009,46.89,0.030751665
04/11/2009,45.47,-0.010936242
03/11/2009,45.97,0.070516764
02/11/2009,42.84,0.015526071
30/10/2009,42.18,-0.02389432
29/10/2009,43.2,0.029123712
28/10/2009,41.96,-0.014198062
27/10/2009,42.56,-0.022535511
26/10/2009,43.53,0.004835933
23/10/2009,43.32,-0.059374588
22/10/2009,45.97,0.011156191
21/10/2009,45.46,-0.021758909
20/10/2009,46.46,-0.008145811
19/10/2009,46.84,0.001495567
16/10/2009,46.77,0.002569044
15/10/2009,46.65,-0.008750456
14/10/2009,47.06,0.060890275
13/10/2009,44.28,-0.014127379
12/10/2009,44.91,0.010070579
09/10/2009,44.46,0.007450085
08/10/2009,44.13,0.030601721
07/10/2009,42.8,0.001870908
06/10/2009,42.72,0.002812941
05/10/2009,42.6,0.022552885
02/10/2009,41.65,-0.00287701
01/10/2009,41.77,-0.002152339
30/09/2009,41.86,-0.028495982
29/09/2009,43.07,-0.015893459
28/09/2009,43.76,0.021714875
25/09/2009,42.82,-0.031945725
24/09/2009,44.21,-0.010351128
23/09/2009,44.67,-0.026073063
22/09/2009,45.85,0.00854238
21/09/2009,45.46,0.004409178
18/09/2009,45.26,0.003098033
17/09/2009,45.12,-0.015176801
16/09/2009,45.81,-0.021380795
15/09/2009,46.8,-0.005965079
14/09/2009,47.08,0.003191153
11/09/2009,46.93,-0.026079291
10/09/2009,48.17,0.026079291
09/09/2009,46.93,0.028530139
08/09/2009,45.61,0.007040733
04/09/2009,45.29,0.019396439
03/09/2009,44.42,0.062469524
02/09/2009,41.73,-0.005019731
01/09/2009,41.94,-0.01326405
31/08/2009,42.5,-0.028530289
28/08/2009,43.73,0.006193391
27/08/2009,43.46,0.009478744
26/08/2009,43.05,-0.031777734
25/08/2009,44.44,-0.001349224
24/08/2009,44.5,-0.012505746
21/08/2009,45.06,0.01881776
20/08/2009,44.22,0.024031366
19/08/2009,43.17,-0.006004637
18/08/2009,43.43,0.012978166
17/08/2009,42.87,-0.039113047
14/08/2009,44.58,-0.00581527
13/08/2009,44.84,0.013697306
12/08/2009,44.23,0.001357466
11/08/2009,44.17,0.018508468
10/08/2009,43.36,-0.022124292
07/08/2009,44.33,0.076140264
06/08/2009,41.08,-0.004856736
05/08/2009,41.28,-0.016100312
04/08/2009,41.95,-0.000714881
03/08/2009,41.98,0.045318351
31/07/2009,40.12,-0.008685996
30/07/2009,40.47,0.0174481
29/07/2009,39.77,0.002013592
28/07/2009,39.69,-0.030519674
27/07/2009,40.92,0.004899569
24/07/2009,40.72,-0.002942621
23/07/2009,40.84,0.033614518
22/07/2009,39.49,0.012998781
21/07/2009,38.98,0.001026694
20/07/2009,38.94,0.027862758
17/07/2009,37.87,0.021081501
16/07/2009,37.08,0.003512093
15/07/2009,36.95,0.059948261
14/07/2009,34.8,0.067147285
13/07/2009,32.54,0.015797138
10/07/2009,32.03,0.005949603
09/07/2009,31.84,0.012642393
08/07/2009,31.44,0.006061591
07/07/2009,31.25,-0.040450726
06/07/2009,32.54,-0.020682002
02/07/2009,33.22,-0.041568254
01/07/2009,34.63,0
30/06/2009,34.63,-0.003746942
29/06/2009,34.76,-0.040591818
26/06/2009,36.2,0.026309942
25/06/2009,35.26,0.057792561
24/06/2009,33.28,0.019724505
23/06/2009,32.63,0.016064603
22/06/2009,32.11,-0.073529436
19/06/2009,34.56,0.019872074
18/06/2009,33.88,0.001772526
17/06/2009,33.82,-0.017004221
16/06/2009,34.4,0.006708498
15/06/2009,34.17,-0.06651199
12/06/2009,36.52,0.046520016
11/06/2009,34.86,-0.001719691
10/06/2009,34.92,-0.009973013
09/06/2009,35.27,0.021204233
08/06/2009,34.53,0.017234252
05/06/2009,33.94,-0.003235773
04/06/2009,34.05,0.03831657
03/06/2009,32.77,-0.045340304
02/06/2009,34.29,0.017059237
01/06/2009,33.71,0.059586893
29/05/2009,31.76,0.076872884
28/05/2009,29.41,0.022001575
27/05/2009,28.77,-0.036851662
26/05/2009,29.85,0.058282309
22/05/2009,28.16,0.001777146
21/05/2009,28.11,-0.043507819
20/05/2009,29.36,0.024130781
19/05/2009,28.66,0
18/05/2009,28.66,0.035153629
15/05/2009,27.67,0.025994508
14/05/2009,26.96,-0.002962965
13/05/2009,27.04,-0.034887259
12/05/2009,28,-0.022250609
11/05/2009,28.63,-0.080177039
08/05/2009,31.02,0.024475035
07/05/2009,30.27,-0.034738114
06/05/2009,31.34,0.001916321
05/05/2009,31.28,-0.025877114
04/05/2009,32.1,0.048836894
01/05/2009,30.57,0.032582669
30/04/2009,29.59,-0.006400561
29/04/2009,29.78,0.042180091
28/04/2009,28.55,-0.032733327
27/04/2009,29.5,-0.048628731
24/04/2009,30.97,0.008756339
23/04/2009,30.7,0.062152662
22/04/2009,28.85,-0.012743413
21/04/2009,29.22,0.009283202
20/04/2009,28.95,-0.080600543
17/04/2009,31.38,0.013797748
16/04/2009,30.95,0.011699841
15/04/2009,30.59,0.074636188
14/04/2009,28.39,-0.017458544
13/04/2009,28.89,-0.029333618
09/04/2009,29.75,0.039772126
08/04/2009,28.59,0.027661338
07/04/2009,27.81,-0.031501455
06/04/2009,28.7,-0.025796787
03/04/2009,29.45,0.010238997
02/04/2009,29.15,0.093425165
01/04/2009,26.55,0.026719147
31/03/2009,25.85,0.008547061
30/03/2009,25.63,-0.06714437
27/03/2009,27.41,-0.019509289
26/03/2009,27.95,0.080042708
25/03/2009,25.8,-0.042866415
24/03/2009,26.93,-0.009240502
23/03/2009,27.18,0.114477248
20/03/2009,24.24,-0.036456042
19/03/2009,25.14,0.000795862
18/03/2009,25.12,0.001593626
17/03/2009,25.08,0.017699577
16/03/2009,24.64,0.059787918
13/03/2009,23.21,-0.005156866
12/03/2009,23.33,0.036224777
11/03/2009,22.5,0.010274828
10/03/2009,22.27,0.063491322
09/03/2009,20.9,-0.032481086
06/03/2009,21.59,-0.038614836
05/03/2009,22.44,-0.047006042
04/03/2009,23.52,0.029775662
03/03/2009,22.83,-0.001313198
02/03/2009,22.86,-0.076604541
27/02/2009,24.68,-0.012082306
26/02/2009,24.98,-0.015885958
25/02/2009,25.38,-0.051825068
24/02/2009,26.73,0.068111426
23/02/2009,24.97,-0.063611981
20/02/2009,26.61,0.011718146
19/02/2009,26.3,-0.057264027
18/02/2009,27.85,0.013374499
17/02/2009,27.48,-0.061394939
13/02/2009,29.22,-0.003416471
12/02/2009,29.32,-0.029903118
11/02/2009,30.21,-0.016415339
10/02/2009,30.71,-0.065230239
09/02/2009,32.78,0
06/02/2009,32.78,0.057768728
05/02/2009,30.94,0.019582871
04/02/2009,30.34,0.007277571
03/02/2009,30.12,0.043772891
02/02/2009,28.83,-0.004499056
30/01/2009,28.96,-0.025568122
29/01/2009,29.71,-0.042826044
28/01/2009,31.01,0.044510396
27/01/2009,29.66,0.043762366
26/01/2009,28.39,-0.015726342
23/01/2009,28.84,-0.005877286
22/01/2009,29.01,-0.002753874
21/01/2009,29.09,0.042484887
20/01/2009,27.88,-0.067605013
16/01/2009,29.83,-0.011664855
15/01/2009,30.18,0.002654282
14/01/2009,30.1,-0.049896971
13/01/2009,31.64,-0.018165235
12/01/2009,32.22,-0.068951488
09/01/2009,34.52,-0.020359126
08/01/2009,35.23,0.01371842
07/01/2009,34.75,-0.054324666
06/01/2009,36.69,0.037488771
05/01/2009,35.34,
