Date,Close,JOY
27/01/2011,87.14,-0.012770983
26/01/2011,88.26,0.036577484
25/01/2011,85.09,-0.010754049
24/01/2011,86.01,0.002794274
21/01/2011,85.77,-0.020198044
20/01/2011,87.52,-0.037672616
19/01/2011,90.88,-0.025315057
18/01/2011,93.21,0.022019437
14/01/2011,91.18,0.016364806
13/01/2011,89.7,0.003014573
12/01/2011,89.43,0.008083574
11/01/2011,88.71,0.016480455
10/01/2011,87.26,0.012338006
07/01/2011,86.19,-0.004052573
06/01/2011,86.54,-0.011032059
05/01/2011,87.5,-0.010911679
04/01/2011,88.46,-0.004624155
03/01/2011,88.87,0.024144209
31/12/2010,86.75,-0.002762751
30/12/2010,86.99,-0.000344808
29/12/2010,87.02,0.000229859
28/12/2010,87,0.0107472
27/12/2010,86.07,-0.009942278
23/12/2010,86.93,0.002072778
22/12/2010,86.75,-0.009636417
21/12/2010,87.59,0.01102066
20/12/2010,86.63,0.012545176
17/12/2010,85.55,0.001286625
16/12/2010,85.44,-0.003971504
15/12/2010,85.78,0.067137684
14/12/2010,80.21,-0.004850454
13/12/2010,80.6,0.019038651
10/12/2010,79.08,0.009146405
09/12/2010,78.36,-0.003821174
08/12/2010,78.66,-0.006083669
07/12/2010,79.14,-0.017038748
06/12/2010,80.5,0.012751767
03/12/2010,79.48,0.008211783
02/12/2010,78.83,-0.006574812
01/12/2010,79.35,0.03893342
30/11/2010,76.32,0
29/11/2010,76.32,0.000131036
26/11/2010,76.31,-0.022929951
24/11/2010,78.08,0.036652293
23/11/2010,75.27,-0.02466993
22/11/2010,77.15,0.009114646
19/11/2010,76.45,0.011445234
18/11/2010,75.58,0.006903904
17/11/2010,75.06,0.007220248
16/11/2010,74.52,-0.042688207
15/11/2010,77.77,0.071825735
12/11/2010,72.38,-0.033422483
11/11/2010,74.84,0.00535907
10/11/2010,74.44,0.003633676
09/11/2010,74.17,-0.01259395
08/11/2010,75.11,-0.002924756
05/11/2010,75.33,0.014575373
04/11/2010,74.24,0.046879276
03/11/2010,70.84,-0.008993877
02/11/2010,71.48,0.00196051
01/11/2010,71.34,0.005481776
29/10/2010,70.95,0.017488183
28/10/2010,69.72,0.00806456
27/10/2010,69.16,-0.003464207
26/10/2010,69.4,-0.014022264
25/10/2010,70.38,0.015319936
22/10/2010,69.31,-0.02984872
21/10/2010,71.41,0.000420197
20/10/2010,71.38,0.031884284
19/10/2010,69.14,-0.043445106
18/10/2010,72.21,-0.005661826
15/10/2010,72.62,0.000275444
14/10/2010,72.6,-0.003025721
13/10/2010,72.82,0.003439029
12/10/2010,72.57,-0.007550314
11/10/2010,73.12,0.001779482
08/10/2010,72.99,0.028206107
07/10/2010,70.96,-0.006041466
06/10/2010,71.39,0.01240326
05/10/2010,70.51,0.028920798
04/10/2010,68.5,-0.02194717
01/10/2010,70.02,-0.004275338
30/09/2010,70.32,-0.007226386
29/09/2010,70.83,0.001695634
28/09/2010,70.71,-0.001413228
27/09/2010,70.81,0.004955061
24/09/2010,70.46,0.037451062
23/09/2010,67.87,-0.025026768
22/09/2010,69.59,0.008949251
21/09/2010,68.97,-0.000289939
20/09/2010,68.99,0.02584199
17/09/2010,67.23,0.017556157
16/09/2010,66.06,-0.002117043
15/09/2010,66.2,0.008342862
14/09/2010,65.65,-0.014216815
13/09/2010,66.59,0.026323315
10/09/2010,64.86,0.00401669
09/09/2010,64.6,-0.011083857
08/09/2010,65.32,0.052325186
07/09/2010,61.99,-0.015844134
03/09/2010,62.98,0.007650659
02/09/2010,62.5,0.038158877
01/09/2010,60.16,0.058880797
31/08/2010,56.72,0.014562502
30/08/2010,55.9,-0.016499975
27/08/2010,56.83,0.053119423
26/08/2010,53.89,-0.022386256
25/08/2010,55.11,-0.022783298
24/08/2010,56.38,-0.026602899
23/08/2010,57.9,-0.029441419
20/08/2010,59.63,-0.001005699
19/08/2010,59.69,-0.014635219
18/08/2010,60.57,0.002976193
17/08/2010,60.39,0.03333642
16/08/2010,58.41,0.030948228
13/08/2010,56.63,-0.003349496
12/08/2010,56.82,-0.000527844
11/08/2010,56.85,-0.052427216
10/08/2010,59.91,-0.016718092
09/08/2010,60.92,0.00147844
06/08/2010,60.83,0.00213939
05/08/2010,60.7,0.001483802
04/08/2010,60.61,0.005293643
03/08/2010,60.29,-0.007106881
02/08/2010,60.72,0.022484085
30/07/2010,59.37,0.02248434
29/07/2010,58.05,-0.011305362
28/07/2010,58.71,0.010444406
27/07/2010,58.1,-0.022969959
26/07/2010,59.45,-0.017507742
23/07/2010,60.5,0.047039631
22/07/2010,57.72,0.023489248
21/07/2010,56.38,-0.009532288
20/07/2010,56.92,0.037044587
19/07/2010,54.85,0.025107466
16/07/2010,53.49,-0.025107466
15/07/2010,54.85,-0.011240147
14/07/2010,55.47,-0.006648124
13/07/2010,55.84,0.047117138
12/07/2010,53.27,-0.012313588
09/07/2010,53.93,0.02801725
08/07/2010,52.44,0.003629768
07/07/2010,52.25,0.032285963
06/07/2010,50.59,-0.004929518
02/07/2010,50.84,0.021271053
01/07/2010,49.77,-0.006408994
30/06/2010,50.09,-0.006963124
29/06/2010,50.44,-0.069679921
28/06/2010,54.08,-0.033815256
25/06/2010,55.94,0.023147507
24/06/2010,54.66,-0.017590444
23/06/2010,55.63,0.004865313
22/06/2010,55.36,-0.019320816
21/06/2010,56.44,0.01427576
18/06/2010,55.64,0.003240327
17/06/2010,55.46,-0.026687227
16/06/2010,56.96,-0.006300336
15/06/2010,57.32,0.035334346
14/06/2010,55.33,0.013830976
11/06/2010,54.57,-0.004388378
10/06/2010,54.81,0.065792119
09/06/2010,51.32,0.018486269
08/06/2010,50.38,0.028182219
07/06/2010,48.98,-0.034711078
04/06/2010,50.71,-0.059336194
03/06/2010,53.81,0.025598989
02/06/2010,52.45,0.079534416
01/06/2010,48.44,-0.051499714
28/05/2010,51,-0.030510187
27/05/2010,52.58,0.0529162
26/05/2010,49.87,0.023740589
25/05/2010,48.7,0.022216215
24/05/2010,47.63,-0.023652555
21/05/2010,48.77,0.063705023
20/05/2010,45.76,-0.04987183
19/05/2010,48.1,-0.031917603
18/05/2010,49.66,-0.00321673
17/05/2010,49.82,-0.043403965
14/05/2010,52.03,-0.045829616
13/05/2010,54.47,-0.006404999
12/05/2010,54.82,0.027743596
11/05/2010,53.32,0.000750469
10/05/2010,53.28,0.07298248
07/05/2010,49.53,-0.036281113
06/05/2010,51.36,-0.050124387
05/05/2010,54,-0.001850139
04/05/2010,54.1,-0.05309389
03/05/2010,57.05,0.004391751
30/04/2010,56.8,-0.079175593
29/04/2010,61.48,0.009150391
28/04/2010,60.92,0.006257224
27/04/2010,60.54,-0.050880259
26/04/2010,63.7,0.035960727
23/04/2010,61.45,-0.001463534
22/04/2010,61.54,0.017044005
21/04/2010,60.5,-0.005932779
20/04/2010,60.86,0.021256197
19/04/2010,59.58,-0.014992785
16/04/2010,60.48,-0.047939462
15/04/2010,63.45,-0.003932368
14/04/2010,63.7,0.039220713
13/04/2010,61.25,-0.00472352
12/04/2010,61.54,0.016878729
09/04/2010,60.51,0.022224994
08/04/2010,59.18,0.002876726
07/04/2010,59.01,-0.028895539
06/04/2010,60.74,0.000658762
05/04/2010,60.7,0.036575122
01/04/2010,58.52,0.033536285
31/03/2010,56.59,-0.031997165
30/03/2010,58.43,0.006008086
29/03/2010,58.08,0.017192401
26/03/2010,57.09,0.003861009
25/03/2010,56.87,-0.015701648
24/03/2010,57.77,-0.006728223
23/03/2010,58.16,0.033925268
22/03/2010,56.22,0.02193938
19/03/2010,55,-0.026730446
18/03/2010,56.49,-0.009689145
17/03/2010,57.04,-0.013754896
16/03/2010,57.83,0.016212331
15/03/2010,56.9,-0.009967731
12/03/2010,57.47,0.000522148
11/03/2010,57.44,0.002265796
10/03/2010,57.31,0.008410773
09/03/2010,56.83,0.010436108
08/03/2010,56.24,0.006958722
05/03/2010,55.85,0.027224912
04/03/2010,54.35,-0.002939558
03/03/2010,54.51,0.053506829
02/03/2010,51.67,-0.004441448
01/03/2010,51.9,0.021619305
26/02/2010,50.79,0.011087027
25/02/2010,50.23,0.014235829
24/02/2010,49.52,0.016697598
23/02/2010,48.7,-0.025543655
22/02/2010,49.96,-0.004792341
19/02/2010,50.2,-0.016006665
18/02/2010,51.01,0.022802614
17/02/2010,49.86,0.013935397
16/02/2010,49.17,0.039196308
12/02/2010,47.28,-0.003799878
11/02/2010,47.46,0.046800993
10/02/2010,45.29,-0.00966828
09/02/2010,45.73,0.027040655
08/02/2010,44.51,-0.000673779
05/02/2010,44.54,0.001572857
04/02/2010,44.47,-0.072001608
03/02/2010,47.79,-0.006049878
02/02/2010,48.08,0.021655424
01/02/2010,47.05,0.028237677
29/01/2010,45.74,-0.029299812
28/01/2010,47.1,-0.020177229
27/01/2010,48.06,0.007518832
26/01/2010,47.7,-0.02033687
25/01/2010,48.68,-0.019327221
22/01/2010,49.63,-0.085314054
21/01/2010,54.05,-0.071911826
20/01/2010,58.08,-0.031355844
19/01/2010,59.93,0.025005527
15/01/2010,58.45,-0.02750532
14/01/2010,60.08,-0.014540904
13/01/2010,60.96,0.063664013
12/01/2010,57.2,-0.029456957
11/01/2010,58.91,-0.014325685
08/01/2010,59.76,0.037682406
07/01/2010,57.55,0.014174706
06/01/2010,56.74,-0.004045384
05/01/2010,56.97,0.017887664
04/01/2010,55.96,0.081697042
31/12/2009,51.57,-0.018444327
30/12/2009,52.53,0.003814615
29/12/2009,52.33,-0.025284366
28/12/2009,53.67,-0.010748806
24/12/2009,54.25,-0.005698021
23/12/2009,54.56,0.006804624
22/12/2009,54.19,0.012814736
21/12/2009,53.5,0.031905479
18/12/2009,51.82,-0.0128465
17/12/2009,52.49,-0.031689161
16/12/2009,54.18,-0.021726094
15/12/2009,55.37,0.022279957
14/12/2009,54.15,0.034379266
11/12/2009,52.32,0.003446299
10/12/2009,52.14,0.000383656
09/12/2009,52.12,0.024078833
08/12/2009,50.88,-0.037230648
07/12/2009,52.81,-0.003591347
04/12/2009,53,-0.007893294
03/12/2009,53.42,-0.007088259
02/12/2009,53.8,-0.025327102
01/12/2009,55.18,0.030171531
30/11/2009,53.54,0.000373622
27/11/2009,53.52,-0.035245939
25/11/2009,55.44,0.037116147
24/11/2009,53.42,-0.00355041
23/11/2009,53.61,-0.00780383
20/11/2009,54.03,-0.015245038
19/11/2009,54.86,-0.020567205
18/11/2009,56,-0.015064529
17/11/2009,56.85,-0.034405676
16/11/2009,58.84,0.035637745
13/11/2009,56.78,0.035676455
12/11/2009,54.79,-0.042346658
11/11/2009,57.16,0.017649593
10/11/2009,56.16,-0.014320054
09/11/2009,56.97,0.051690628
06/11/2009,54.1,-0.019585141
05/11/2009,55.17,0.062836146
04/11/2009,51.81,-0.030414814
03/11/2009,53.41,0.031766818
02/11/2009,51.74,0.026041609
30/10/2009,50.41,-0.058182818
29/10/2009,53.43,0.047920245
28/10/2009,50.93,-0.049603275
27/10/2009,53.52,-0.029275772
26/10/2009,55.11,-0.025794015
23/10/2009,56.55,0.020545609
22/10/2009,55.4,0.002711253
21/10/2009,55.25,0.009821832
20/10/2009,54.71,-0.005650247
19/10/2009,55.02,0.055684102
16/10/2009,52.04,-0.003835831
15/10/2009,52.24,0.000382922
14/10/2009,52.22,0.053088935
13/10/2009,49.52,-0.020784121
12/10/2009,50.56,-0.014530002
09/10/2009,51.3,0.012159397
08/10/2009,50.68,0.03657229
07/10/2009,48.86,0.008839609
06/10/2009,48.43,0.019810887
05/10/2009,47.48,0.05009683
02/10/2009,45.16,-0.023849725
01/10/2009,46.25,-0.056533594
30/09/2009,48.94,-0.005095293
29/09/2009,49.19,0.015983947
28/09/2009,48.41,0.044564443
25/09/2009,46.3,-0.000647738
24/09/2009,46.33,-0.033951914
23/09/2009,47.93,-0.033038811
22/09/2009,49.54,0.040998635
21/09/2009,47.55,0.002105264
18/09/2009,47.45,-0.015267472
17/09/2009,48.18,0.025009184
16/09/2009,46.99,0.039944533
15/09/2009,45.15,0.042068618
14/09/2009,43.29,0.035503905
11/09/2009,41.78,0.019577665
10/09/2009,40.97,0.026714426
09/09/2009,39.89,0.015664797
08/09/2009,39.27,0.043456818
04/09/2009,37.6,0.019877098
03/09/2009,36.86,0.039285827
02/09/2009,35.44,-0.051420261
01/09/2009,37.31,-0.04044669
31/08/2009,38.85,-0.012533736
28/08/2009,39.34,-0.00456506
27/08/2009,39.52,0.002026343
26/08/2009,39.44,-0.025533302
25/08/2009,40.46,0.007940488
24/08/2009,40.14,0.004744671
21/08/2009,39.95,0.028950727
20/08/2009,38.81,-0.028199506
19/08/2009,39.92,0.014381477
18/08/2009,39.35,0.038336733
17/08/2009,37.87,-0.066401717
14/08/2009,40.47,-0.051058525
13/08/2009,42.59,0.011809301
12/08/2009,42.09,0.041970987
11/08/2009,40.36,-0.051900147
10/08/2009,42.51,-0.008666174
07/08/2009,42.88,0.04483345
06/08/2009,41,0.005380302
05/08/2009,40.78,0.013081761
04/08/2009,40.25,0.04030453
03/08/2009,38.66,0.039034491
31/07/2009,37.18,0.016269339
30/07/2009,36.58,0.023510971
29/07/2009,35.73,-0.050215188
28/07/2009,37.57,-0.038380902
27/07/2009,39.04,0.012890099
24/07/2009,38.54,-0.037182791
23/07/2009,40,0.065338841
22/07/2009,37.47,0.017771065
21/07/2009,36.81,-0.00271297
20/07/2009,36.91,0.027188274
17/07/2009,35.92,0.007264631
16/07/2009,35.66,0.034810933
15/07/2009,34.44,0.055213187
14/07/2009,32.59,-0.000613497
13/07/2009,32.61,0.046125823
10/07/2009,31.14,-0.01339733
09/07/2009,31.56,0.009231325
08/07/2009,31.27,-0.028996674
07/07/2009,32.19,-0.042572558
06/07/2009,33.59,-0.021791204
02/07/2009,34.33,-0.054419774
01/07/2009,36.25,0.014728625
30/06/2009,35.72,-0.029787089
29/06/2009,36.8,0.006816659
26/06/2009,36.55,-0.00464038
25/06/2009,36.72,0.012054941
24/06/2009,36.28,0.030504674
23/06/2009,35.19,0.066074227
22/06/2009,32.94,-0.105360516
19/06/2009,36.6,0.013478405
18/06/2009,36.11,0.002217911
17/06/2009,36.03,-0.009117345
16/06/2009,36.36,-0.045431815
15/06/2009,38.05,-0.059433529
12/06/2009,40.38,-0.023979617
11/06/2009,41.36,0.002178386
10/06/2009,41.27,0.006563777
09/06/2009,41,0.02945393
08/06/2009,39.81,-0.020388573
05/06/2009,40.63,0.05749146
04/06/2009,38.36,0.060445415
03/06/2009,36.11,0.014224197
02/06/2009,35.6,-0.030975928
01/06/2009,36.72,0.063232185
29/05/2009,34.47,0.040858259
28/05/2009,33.09,0.012467852
27/05/2009,32.68,0.01169604
26/05/2009,32.3,0.099871651
22/05/2009,29.23,0.000684463
21/05/2009,29.21,-0.070384121
20/05/2009,31.34,0.005118373
19/05/2009,31.18,0.012586902
18/05/2009,30.79,0.088222657
15/05/2009,28.19,0.000354799
14/05/2009,28.18,0.024062932
13/05/2009,27.51,-0.055501078
12/05/2009,29.08,-0.00890112
11/05/2009,29.34,-0.040740192
08/05/2009,30.56,0.071543804
07/05/2009,28.45,-0.101521875
06/05/2009,31.49,0.053485195
05/05/2009,29.85,-0.007343157
04/05/2009,30.07,0.099943444
01/05/2009,27.21,0.064906101
30/04/2009,25.5,0.04409532
29/04/2009,24.4,0.053885088
28/04/2009,23.12,-0.032343245
27/04/2009,23.88,0.005458758
24/04/2009,23.75,0.018271169
23/04/2009,23.32,-0.01235899
22/04/2009,23.61,0.017518072
21/04/2009,23.2,0.0226688
20/04/2009,22.68,-0.073509406
17/04/2009,24.41,-0.025481662
16/04/2009,25.04,0.019355443
15/04/2009,24.56,0.011878084
14/04/2009,24.27,-0.037602975
13/04/2009,25.2,0.005172082
09/04/2009,25.07,0.111272564
08/04/2009,22.43,0.004916211
07/04/2009,22.32,-0.072987273
06/04/2009,24.01,0
03/04/2009,24.01,0.049081752
02/04/2009,22.86,0.058085198
01/04/2009,21.57,0.012596388
31/03/2009,21.3,0.006594466
30/03/2009,21.16,-0.102757888
27/03/2009,23.45,-0.033958409
26/03/2009,24.26,0.047266182
25/03/2009,23.14,-0.036907688
24/03/2009,24.01,-0.01200594
23/03/2009,24.3,0.090384061
20/03/2009,22.2,-0.072111128
19/03/2009,23.86,0.023750056
18/03/2009,23.3,0.070680377
17/03/2009,21.71,0.043781998
16/03/2009,20.78,0.015519225
13/03/2009,20.46,-0.009727703
12/03/2009,20.66,0.045045972
11/03/2009,19.75,0.005585188
10/03/2009,19.64,0.084422618
09/03/2009,18.05,0.026383793
06/03/2009,17.58,0.051952155
05/03/2009,16.69,-0.050244212
04/03/2009,17.55,0.10188445
03/03/2009,15.85,0.006329135
02/03/2009,15.75,-0.103072185
27/02/2009,17.46,0.012680285
26/02/2009,17.24,-0.018391323
25/02/2009,17.56,-0.047270407
24/02/2009,18.41,0.09569048
23/02/2009,16.73,-0.125127982
20/02/2009,18.96,0.009539023
19/02/2009,18.78,-0.012698583
18/02/2009,19.02,-0.007333715
17/02/2009,19.16,-0.093125217
13/02/2009,21.03,-0.012287489
12/02/2009,21.29,-0.033713652
11/02/2009,22.02,-0.008591507
10/02/2009,22.21,-0.082913242
09/02/2009,24.13,0.010414591
06/02/2009,23.88,0.074752427
05/02/2009,22.16,0.054719259
04/02/2009,20.98,0.005736153
03/02/2009,20.86,0.023279422
02/02/2009,20.38,-0.021840227
30/01/2009,20.83,-0.047348896
29/01/2009,21.84,-0.055656472
28/01/2009,23.09,0.081162144
27/01/2009,21.29,0.048109325
26/01/2009,20.29,-0.048109325
23/01/2009,21.29,0.015144634
22/01/2009,20.97,-0.094138991
21/01/2009,23.04,0.077117303
20/01/2009,21.33,-0.082743806
16/01/2009,23.17,0.007799
15/01/2009,22.99,0.01357586
14/01/2009,22.68,-0.041033612
13/01/2009,23.63,0.041474627
12/01/2009,22.67,-0.096232079
09/01/2009,24.96,-0.022187915
08/01/2009,25.52,0.007867861
07/01/2009,25.32,-0.071989956
06/01/2009,27.21,0.059040981
05/01/2009,25.65,
